Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47)
0.00035959584623783435,0.5667406446190703,1.545742911676784e-08,1.1815772135643613e-08,2.7798132150775367e-09,1.4995729045336614e-06,0.0,0.0,6.540383581223844e-06,4.826084524380509e-08,4.98840975852041e-07,7.694155416240536e-08,4.796828591491408e-10,5.895576117939346e-26,1.7998935537340556e-18,7.011364024199766e-12,1.5380391900642437e-09,7.587575312284076e-05,5.97993632052884e-22,7.038457496101107e-18,7.923216625638058e-20,7.775080417380781e-23,1.166533843323908e-13,1.4574272928627795e-13,2.4242415628145434e-14,3.3951672341855874e-17,4.644116388190768e-24,1.0291613024517155e-15,1.9692602163811743e-15,4.729624256197862e-19,5.076005253996382e-13,4.191911672764343e-21,5.035310392956293e-21,1.067557999271056e-16,3.76,0.0,0.5806566567332208,0.999789226449702,2.0445679866632954e-06,1.406243465208684e-08,0.025408865640468736,0.025486377774041932,0.00012685437242420451,1.1038092865194387e-13,7.59828610089364e-05,3.2603432985841157e-06,4.741173144249214e-07,2.08882789391445e-09,4.349812822291876e-14,1.4083231104180909e-08,7.981739306296995e-08,1.3085421960736544e-07,5.4568724760195685e-14,1.3590109697637342e-07,7.84992120915863e-09,3.360273166188105e-08,4.576795434115993e-07,4.544482949398014e-06,9.882895453938354e-11,5.341535557041477e-12,5.0683796093677995e-09,1.246078916635557e-09,1.1594853513203798e-08,3.3890161213180164e-09,1.4004306317044416e-10,4.531768507693232e-16,5.5916953836179773e-11,7.467390651792308e-14,1.205624060398126e-08,1.8689833667449943e-10,4.096360591453996e-17,3.0939330735961543e-13,1.246973145491508e-14,9.013602029060572e-15,4.808029614493409e-11,4.160226038539828e-16,2.6510369255886455e-10,3.991862566695755e-11,1.8396293620208913e-11
0.00036514256416125774,0.5667810837342212,1.577649730126095e-08,1.1981427258472382e-08,2.8474308241393978e-09,1.5509297457153876e-06,0.0,0.0,6.686740385266345e-06,4.978766289055317e-08,5.216475087824191e-07,8.062251738208808e-08,4.946053374994569e-10,6.316392678297459e-26,1.889277464107217e-18,7.210870902938559e-12,1.593126095237833e-09,7.821541956321746e-05,6.408223207503009e-22,7.365000344698286e-18,8.609904201616436e-20,8.280176040219659e-23,1.1952939269852124e-13,1.5569289705847698e-13,2.5363228294000127e-14,3.702473188647583e-17,5.0790631244483035e-24,1.1113327945084327e-15,2.1402212482568892e-15,5.074725100426189e-19,5.346834566088782e-13,4.512998963563215e-21,5.382459343459943e-21,1.1552522900901528e-16,3.76,0.0,0.5802718437421671,0.9997866820503812,2.1191508130862823e-06,1.4757366706593667e-08,0.025791085001446723,0.025870995343152108,0.00012685404890889373,1.1203308375834972e-13,7.832822203161469e-05,3.3150792658331927e-06,4.887508161980133e-07,2.123739756040553e-09,4.484324163173243e-14,1.4319725911840022e-08,8.3189745150878e-08,1.3707230515393875e-07,5.547004263671241e-14,1.4046699641451404e-07,8.11973347567406e-09,3.4168225038005066e-08,4.781563763937901e-07,4.686314902991627e-06,1.0230011786490945e-10,5.529330278184901e-12,5.241509398465773e-09,1.2914587490446064e-09,1.1937992316937928e-08,3.5976372824324357e-09,1.448169340610519e-10,4.686242356418e-16,5.842575034299084e-11,7.802218748855327e-14,1.2584982767695418e-08,1.9332521326159948e-10,4.2359881775015667e-17,3.19928810257561e-13,1.3041117362657175e-14,9.33742337911711e-15,4.9499613322648053e-11,4.2834241143123747e-16,2.747474867106687e-10,4.125580427655946e-11,1.947462047971086e-11
0.0003701346102923388,0.5668174562433096,1.606648497616285e-08,1.2131513077452179e-08,2.9091916550481105e-09,1.598048783586648e-06,0.0,0.0,6.819634242744124e-06,5.118745880008679e-08,5.427736531001539e-07,8.404101080397624e-08,5.082700036429958e-10,6.716369775781747e-26,1.972656950878721e-18,7.393402275719649e-12,1.6437824525191707e-09,8.035102502722108e-05,6.815216728291969e-22,7.667277266271991e-18,9.270612435900392e-20,8.75786284425379e-23,1.2216083438377295e-13,1.6509580171732393e-13,2.640583564551509e-14,3.9987890132715655e-17,5.500880338004131e-24,1.1898336982453927e-15,2.3046425641913034e-15,5.402797302411163e-19,5.599458796678352e-13,4.819232108121712e-21,5.7113794249761694e-21,1.2392303364645372e-16,3.76,0.0,0.5799257272831025,0.9997843596967739,2.187793175492355e-06,1.5403699200863924e-08,0.026134833687217293,0.026216933398338263,0.0001268537536354384,1.1351873500348086e-13,8.046912882217727e-05,3.364659528839714e-06,5.021083565069327e-07,2.155359671863884e-09,4.607110131683571e-14,1.4533944993852377e-08,8.630130770589962e-08,1.4284699288490337e-07,5.628314608006564e-14,1.446518358072297e-07,8.367599162202216e-09,3.4680456795277305e-08,4.971095730253774e-07,4.815985807125859e-06,1.0549316682927745e-10,5.702081681481286e-12,5.400617320685794e-09,1.3331933883400268e-09,1.2251946732171708e-08,3.7950517233778944e-09,1.4920376533989286e-10,4.828192212599024e-16,6.074791422945376e-11,8.112133896701745e-14,1.3073931524788168e-08,1.992289975684301e-10,4.364295381770172e-17,3.296097977307553e-13,1.357118184678169e-14,9.634997842521159e-15,5.079808926935114e-11,4.396154085722122e-16,2.8361646174615547e-10,4.248105379051858e-11,2.0485579130393297e-11
0.00037512665642341984,0.566853807267734,1.6359173417606602e-08,1.2282562829319605e-08,2.971820185911286e-09,1.6460264587553694e-06,0.0,0.0,6.9536418169343585e-06,5.261190134166707e-08,5.644780096877718e-07,8.756161050121633e-08,5.221590682470227e-10,7.137665911562101e-26,2.0589075763717136e-18,7.578786939686532e-12,1.6954718229677547e-09,8.25149455891579e-05,7.24351160165214e-22,7.977605096837647e-18,9.974004044386614e-20,9.258412810341136e-23,1.2483354968402886e-13,1.7493790860061745e-13,2.7481334454873827e-14,4.3148759111729466e-17,5.9533709139141866e-24,1.272845984471868e-15,2.479613156701686e-15,5.748154266393704e-19,5.860685847752193e-13,5.142589835607567e-21,6.056552504170117e-21,1.328237268616446e-16,3.76,0.0,0.5795798145767999,0.9997820066483468,2.2578937366484776e-06,1.607023675437593e-08,0.026478346858391243,0.02656266528299942,0.00012685345446788627,1.15003166562573e-13,8.263852107832046e-05,3.4145473786921083e-06,5.156433140182971e-07,2.187172419053683e-09,4.731530029018439e-14,1.474949330600448e-08,8.948608562274886e-08,1.487943985247088e-07,5.709808427301437e-14,1.4890879627566672e-07,8.62028500338579e-09,3.519587002009245e-08,5.165671894977394e-07,4.947584521469956e-06,1.0875254783058219e-10,5.878424285360349e-12,5.562887487933944e-09,1.3757835954626328e-09,1.2570816895751653e-08,4.001972965497859e-09,1.5367739681984608e-10,4.972950682024783e-16,6.313191399560856e-11,8.430297231539137e-14,1.3575468961744984e-08,2.0524726438347647e-10,4.4951412176658e-17,3.394819996065169e-13,1.411653615940475e-14,9.938443841410246e-15,5.2116774641429156e-11,4.510659164905409e-16,2.9266709177993525e-10,4.3727171206807033e-11,2.1536016609743055e-11
0.0003801187025545009,0.566890136822387,1.6654584825864554e-08,1.243459646924572e-08,3.0353264795356586e-09,1.694870560147527e-06,0.0,0.0,7.088765850934872e-06,5.4061321393741614e-08,5.867698637731578e-07,9.118630990952827e-08,5.362747624115508e-10,7.58150100439153e-26,2.1481064949425038e-18,7.76705746904458e-12,1.7482054743755309e-09,8.470716536794922e-05,7.694035726913015e-22,8.29608394236882e-18,1.0722332631726606e-19,9.782719458289553e-23,1.275480086647597e-13,1.8523402366628954e-13,2.8590508899563856e-14,4.6518122495989525e-17,6.438475537301668e-24,1.3605734264238862e-15,2.6656846399229953e-15,6.1115166944746935e-19,6.130703290748102e-13,5.483842282022628e-21,6.418620421806858e-21,1.4225152568196043e-16,3.76,0.0,0.5792341054764423,0.9997796228992764,2.329472262237448e-06,1.675737995864271e-08,0.026821624642942268,0.026908191118145654,0.00012685315140550246,1.1648637926119782e-13,8.483638628519103e-05,3.4647488906236133e-06,5.29355583723873e-07,2.2191818512101577e-09,4.8575828881210895e-14,1.4966397111923817e-08,9.274484516670125e-08,1.5491815702743256e-07,5.791487508706854e-14,1.5323843084654954e-07,8.877839968532273e-09,3.571452785991026e-08,5.365369517457417e-07,5.081122950863791e-06,1.1207919870503292e-10,6.05840892264904e-12,5.728363058585383e-09,1.4192388568004352e-09,1.2894656950862187e-08,4.2187569514373825e-09,1.5823900373303708e-10,5.12055579240525e-16,6.55786919221522e-11,8.756834392339874e-14,1.4089786507789617e-08,2.113811594773677e-10,4.6285600576768206e-17,3.495479991813659e-13,1.4677479132952036e-14,1.0247817318232313e-14,5.3455889917406443e-11,4.626959470723637e-16,3.019013874154646e-10,4.499438101502243e-11,2.262706172174132e-11
0.00038511074868558193,0.566926444922171,1.6952741176166928e-08,1.2587632904112607e-08,3.099720614340304e-09,1.7445889360428466e-06,0.0,0.0,7.22500921485953e-06,5.5536055473072e-08,6.096585847251366e-07,9.491712917299816e-08,5.506192734743456e-10,8.048636225696354e-26,2.240330749269217e-18,7.958245214178096e-12,1.8019947410695444e-09,8.692766859352724e-05,8.16772082153157e-22,8.622813693464529e-18,1.151794480511902e-19,1.0331684898192287e-22,1.3030466532519429e-13,1.9599927572869703e-13,2.9734157532695485e-14,5.010723483576104e-17,6.958236985194512e-24,1.4532267127503363e-15,2.8634314454851094e-15,6.493628332871194e-19,6.409700877165985e-13,5.843786533500507e-21,6.798241807166916e-21,1.522315616323072e-16,3.76,0.0,0.5788885998350441,0.9997772084432917,2.402548737542088e-06,1.7465533506602613e-08,0.027164667168592387,0.027253511024692426,0.00012685284444749096,1.1796837392302432e-13,8.706271208809822e-05,3.515270025536612e-06,5.432450606619542e-07,2.251391747697432e-09,4.985267742363022e-14,1.518468218141041e-08,9.60783541806206e-08,1.6122197239518117e-07,5.87335366062265e-14,1.576412992300815e-07,9.14031330476766e-09,3.623649228172555e-08,5.570266399080623e-07,5.216613232630721e-06,1.1547406409824009e-10,6.242086884602965e-12,5.897087668093695e-09,1.4635687192303147e-09,1.3223521542102912e-08,4.445768715053529e-09,1.6288977435790485e-10,5.271045992099759e-16,6.808919666311492e-11,9.091871869217936e-14,1.4617077641076574e-08,2.1763183495157686e-10,4.764586653669829e-17,3.598104077312072e-13,1.5254316615737233e-14,1.0563174712211298e-14,5.481565759912821e-11,4.745075324317012e-16,3.1132137251112944e-10,4.628291424863985e-11,2.375986856448449e-11
0.000390102794816663,0.5669627315819987,1.7253664165578906e-08,1.2741689948935786e-08,3.165012686343556e-09,1.7951894934755024e-06,0.0,0.0,7.36237490255439e-06,5.703644574558035e-08,6.331536270517016e-07,9.875611543523445e-08,5.65194828121945e-10,8.540020634243769e-26,2.3356632941017443e-18,8.152382270783636e-12,1.8568510245506358e-09,8.917643960739209e-05,8.66553384609893e-22,8.957894025639556e-18,1.236328304503181e-19,1.090627284865881e-22,1.3310398398835495e-13,2.0724912049698407e-13,3.0913093436414914e-14,5.392783939810912e-17,7.514811515789142e-24,1.551023621992462e-15,3.0734515459409324e-15,6.895256519808826e-19,6.697870556750579e-13,6.223249759512024e-21,7.19609159425014e-21,1.6278990802217484e-16,3.76,0.0,0.578543297505453,0.9997747632736762,2.4771433677627153e-06,1.8195106213894364e-08,0.0275074745628109,0.02759862512346038,0.00012685253359299924,1.194491513700464e-13,8.931748629395558e-05,3.566116630315703e-06,5.573116399175387e-07,2.283805813858999e-09,5.114583625545602e-14,1.5404373791877785e-08,9.948738224127332e-08,1.6770961880009054e-07,5.955408712841595e-14,1.6211796786515573e-07,9.407754508571126e-09,3.676182408143948e-08,5.780440885807904e-07,5.354067732089822e-06,1.1893809935206885e-10,6.429509825176103e-12,6.069105434740808e-09,1.5087827761774553e-09,1.3557465915020313e-08,4.683382517198964e-09,1.6763090998833922e-10,5.424460150733672e-16,7.066438338623642e-11,9.4355370201418e-14,1.515753791157607e-08,2.2400044856258273e-10,4.903256138340691e-17,3.7027186525221045e-13,1.584735743036328e-14,1.0884572689886752e-14,5.619630262713643e-11,4.865027285467416e-16,3.2092908104396835e-10,4.759300856846458e-11,2.4935617086315017e-11
0.000395094840947744,0.5669989968167924,1.755737526088393e-08,1.2896785077163231e-08,3.2312128441641785e-09,1.8466801975802507e-06,0.0,0.0,7.500866028148878e-06,5.8562840039395425e-08,6.572645313537587e-07,1.0270534315013265e-07,5.800036874379016e-10,9.056957759607274e-26,2.4341869018996047e-18,8.349501193085302e-12,1.9127857937598982e-09,9.145346286296896e-05,9.188483871024164e-22,9.3014243998674e-18,1.326088865728346e-19,1.1507461940407824e-22,1.3594643562715316e-13,2.1899934467021485e-13,3.2128144464584116e-14,5.79921858997307e-17,8.110470435449825e-24,1.6541891999812315e-15,3.2963671975426558e-15,7.317192760982724e-19,6.995406498031301e-13,6.62308705541456e-21,7.612867925282604e-21,1.7395360841020732e-16,3.76,0.0,0.5781981983403515,0.9997722873832684,2.553276578022647e-06,1.8946511040486895e-08,0.0278500469528136,0.027943533535175133,0.00012685221884111827,1.20928712422628e-13,9.160069687294558e-05,3.617294437375953e-06,5.715552166225023e-07,2.316427680747018e-09,5.245529571901673e-14,1.5625496726233183e-08,1.0297270080950918e-07,1.7438494169823857e-07,6.0376545166896e-14,1.666690099634006e-07,9.680213352138304e-09,3.7290582873703e-08,5.995971868744283e-07,5.493499038061215e-06,1.2247227064882563e-10,6.620730066879956e-12,6.244460918096789e-09,1.5548906808940384e-09,1.3896545669461656e-08,4.931981982561929e-09,1.7246362375556303e-10,5.580837521322894e-16,7.330521382012092e-11,9.787958076464662e-14,1.571136496924677e-08,2.304881643134876e-10,5.0446039911402776e-17,3.809350378978599e-13,1.6456913436197893e-14,1.1212068324864836e-14,5.759805134682741e-11,4.986836063846811e-16,3.3072655909147975e-10,4.892490834991266e-11,2.6155513686662257e-11
0.0004000868870788251,0.5670352406414837,1.7863895722934044e-08,1.305293562110346e-08,3.298331292192596e-09,1.8990690709178525e-06,0.0,0.0,7.640485822468263e-06,6.011559185859763e-08,6.820009251030195e-07,1.0676691435565207e-07,5.950481257137167e-10,9.600476802088043e-26,2.5359861874507123e-18,8.549634602085863e-12,1.969810585561766e-09,9.375872292573172e-05,9.737607407925348e-22,9.653504062963873e-18,1.4213404660393226e-19,1.2136259813475942e-22,1.3883249227282554e-13,2.3126607007183804e-13,3.338015343914017e-14,6.23130470272103e-17,8.74760547634625e-24,1.7629559296240306e-15,3.5328256989020246e-15,7.760253301411574e-19,7.302505104212711e-13,7.044182898275854e-21,8.049290938929785e-21,1.8575070406074383e-16,3.76,0.0,0.57785330219226,0.9997697807644635,2.630969014078503e-06,1.9720165112438433e-08,0.02819238446556246,0.028288236380467093,0.0001268519001908829,1.2240705789945479e-13,9.391233195985701e-05,3.668809065848486e-06,5.859756859557734e-07,2.3492609059049708e-09,5.378104616097158e-14,1.584807527794784e-08,1.065350833760779e-07,1.8125185893153187e-07,6.120092945168683e-14,1.7129500555406965e-07,9.957739886595684e-09,3.78228271006618e-08,6.216938782168432e-07,5.634919958379042e-06,1.2607755375031475e-10,6.8158004981722786e-12,6.423199104304489e-09,1.6019021436233853e-09,1.4240816643223042e-08,5.1919602378781835e-09,1.773891402654929e-10,5.74021772803881e-16,7.60126561578078e-11,1.0149264131325452e-13,1.6278758579100215e-08,2.370961525593339e-10,5.1886660269191075e-17,3.918026169645956e-13,1.7083301605990282e-14,1.1545718972196286e-14,5.902113102679938e-11,5.11052247796128e-16,3.407158653683534e-10,5.0278864771306866e-11,2.7420791689971268e-11
0.0004050789332099061,0.5670714630710144,1.817324659374513e-08,1.321015844599277e-08,3.3663782781849464e-09,1.952364192843446e-06,0.0,0.0,7.78123762936556e-06,6.169506039737985e-08,7.073725233314675e-07,1.1094295891938094e-07,6.103304379663891e-10,1.0171768077173005e-25,2.641148117211571e-18,8.752815325914033e-12,2.0279370051139095e-09,9.609220447327345e-05,1.0313975276846744e-21,1.0014232047961674e-17,1.5223578745930167e-19,1.279371001161199e-22,1.4176262891773912e-13,2.4406575782238736e-13,3.466997834228484e-14,6.690373623891721e-17,9.428735573732924e-24,1.8775639053556782e-15,3.783500165678937e-15,8.225279708830892e-19,7.619365030576087e-13,7.487452675734111e-21,8.506101233321638e-21,1.9821026214654633e-16,3.76,0.0,0.5775086089135355,0.9997672434092159,2.7102415434972726e-06,2.0516489743676148e-08,0.02853448722776548,0.028632733779871244,0.00012685157764127182,1.2388418861755758e-13,9.62523798551541e-05,3.7206660238522086e-06,6.005729431435114e-07,2.3823089748487007e-09,5.512307793232689e-14,1.6072133260946187e-08,1.1017530560289394e-07,1.8831436182250744e-07,6.202725893098368e-14,1.759965415284138e-07,1.0240384428339634e-08,3.835861405884286e-08,6.443421600879363e-07,5.77834351546863e-06,1.2975493423653538e-10,7.014774479137073e-12,6.6053654199756e-09,1.6498269262093055e-09,1.4590334999501665e-08,5.4637200509517e-09,1.8240869597510227e-10,5.902640778457376e-16,7.878768500196136e-11,1.0519585132701721e-13,1.685992062680077e-08,2.438255896753301e-10,5.335478407040185e-17,4.0287731977421763e-13,1.772684351136461e-14,1.1885582285220695e-14,6.046577022524605e-11,5.236107487278827e-16,3.5089906944116416e-10,5.165513590392605e-11,2.8732711831604383e-11
0.00041007097934098717,0.5671076641203355,1.8485448698150142e-08,1.336846981189734e-08,3.4353640919592247e-09,2.0065736989138152e-06,0.0,0.0,7.923124902102138e-06,6.330161055499659e-08,7.333891293894357e-07,1.1523563479310098e-07,6.258529409711154e-10,1.0772030142774174e-25,2.7497612333638817e-18,8.959076400395588e-12,2.087176726019213e-09,9.845389229545892e-05,1.0918697432766984e-21,1.038370717457337e-17,1.6294266338796063e-19,1.3480885159400828e-22,1.4473732355794547e-13,2.5741521256322064e-13,3.599849255420248e-14,7.177812635389705e-17,1.0156511759887936e-23,1.9982610143612026e-15,4.049090323320541e-15,8.71313946519971e-19,7.946187203973016e-13,7.953842896538492e-21,8.98406179153131e-21,2.1136240531118064e-16,3.76,0.0,0.5771641183563722,0.9997646753090398,2.791115256625205e-06,2.1335910457819145e-08,0.028876355365876294,0.028977025853826978,0.00012685125119120814,1.253601053922991e-13,9.862082902612573e-05,3.772870710211961e-06,6.153468834592908e-07,2.4155753021924383e-09,5.648138138845308e-14,1.6297694017055918e-08,1.1389414545877074e-07,1.9557651626631396e-07,6.28555527725337e-14,1.8077421168292097e-07,1.0528197568363823e-08,3.8897999918418977e-08,6.675500838401315e-07,5.923782942017092e-06,1.3350540777419975e-10,7.217705926314263e-12,6.791005741604491e-09,1.6986748457765192e-09,1.4945157297258364e-08,5.747673970044605e-09,1.875235394464642e-10,6.068147071811171e-16,8.163128138443922e-11,1.0899051885227199e-13,1.7455055127544167e-08,2.506776582683938e-10,5.4850776468560245e-17,4.141618902427996e-13,1.8387864379007888e-14,1.2231716225506407e-14,6.193219908313966e-11,5.363612218050707e-16,3.612782523818222e-10,5.3053986806666405e-11,3.009256280674848e-11
0.0004150630254720682,0.5671438438044084,1.8800522662133487e-08,1.352788553493882e-08,3.5052990732935553e-09,2.061705780317617e-06,0.0,0.0,8.066151199842177e-06,6.49356129517077e-08,7.600606357895842e-07,1.196471282862142e-07,6.416179727846304e-10,1.140251457346911e-25,2.861915867881391e-18,9.168451085154213e-12,2.1475414906412883e-09,0.00010084377129467872,1.155291888039368e-21,1.0762028049606135e-17,1.7428433708658637e-19,1.4198889177679325e-22,1.47757057439508e-13,2.7133158673535177e-13,3.736658507151365e-14,7.695066841712313e-17,1.0933723182208964e-23,2.125303119763146e-15,4.330323319027829e-15,9.22472657222119e-19,8.283174840499613e-13,8.444331953242071e-21,9.483958846293897e-21,2.252383416920478e-16,3.76,0.0,0.5768198303728032,0.9997620764550129,2.8736114672793774e-06,2.2178857010102132e-08,0.029217989006093653,0.02932111272267787,0.0001268509208395594,1.268348090373714e-13,0.00010101766810822085,3.825428415417101e-06,6.302974022242881e-07,2.4490632322849553e-09,5.785594688910177e-14,1.652478042010645e-08,1.1769238334948613e-07,2.0304246381899212e-07,6.36858303650235e-14,1.8562861676288563e-07,1.0821230177664951e-08,3.94410397310027e-08,6.913257546289425e-07,6.071251676709735e-06,1.3732997997268137e-10,7.424649316473427e-12,6.980166390241344e-09,1.748455775008278e-09,1.5305340464184752e-08,6.044244463717636e-09,1.9273493119476826e-10,6.236777394072393e-16,8.454443276419608e-11,1.1287796049757859e-13,1.8064368241817405e-08,2.5765354731420285e-10,5.63750061126554e-17,4.256590985455736e-13,1.9066693768105337e-14,1.2584179077310297e-14,6.342064920976204e-11,5.493057953953301e-16,3.718555072904033e-10,5.4475689625928876e-11,3.150166181209975e-11
