Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55)
9.415563102079455e-10,0.8990368860826065,2.9647752307581104e-11,3.3668138702295376e-12,2.757107813841991e-14,5.1610648704064666e-14,0.0,0.0,1.6593420388290822e-08,4.628316724965331e-14,6.012611958880242e-16,5.0173985787933985e-20,1.4307001545110315e-16,2.1101746631423306e-30,2.4980227094960085e-21,6.907528761472747e-17,4.083069077739419e-13,8.17278166898182e-11,4.959671397133061e-35,3.554970099862942e-20,1.3129117621816045e-33,5.523491294433878e-35,1.6745147579364937e-15,4.276585387509139e-30,6.17051708685724e-19,3.356265261657659e-33,1.111489343448222e-35,5.996367830311709e-30,2.3004266297936344e-29,2.639611990231572e-29,4.180250038391458e-19,6.346711852362703e-33,2.0661835694313326e-34,9.547902947953175e-34,3.76,0.0,0.7896477674066859,0.9973589105029125,1.6997584676989554e-16,1.436604086381723e-16,0.00046864047158576424,0.00046864858130303723,0.002641072819047945,3.0133730429617573e-13,8.172786950203364e-11,1.6698816893512385e-08,3.749058469998721e-09,5.388477126667489e-14,2.345474288684373e-15,4.907861714070038e-11,1.5483661253392638e-12,1.2955330658409223e-16,3.5295863751937207e-10,3.704913648912616e-14,2.0009168633512065e-11,1.5460245656173007e-10,2.394370802657111e-11,4.1088676480175635e-13,3.2040914343170154e-12
9.630222859148512e-10,0.8990386161468042,3.106536790913732e-11,3.489655649190827e-12,2.9252955610424954e-14,5.494321844110291e-14,0.0,0.0,1.697121672766572e-08,4.8415050759003004e-14,6.457776113511938e-16,5.501700982138599e-20,1.5365062907860795e-16,2.3586629595206006e-30,2.730017838286369e-21,7.404940466891493e-17,4.362944208631193e-13,8.578974185171304e-11,5.707428483632305e-35,3.890165236192156e-20,1.5408561937277253e-33,6.49304805136888e-35,1.7507786053667662e-15,4.918601821494049e-30,6.730687041853645e-19,3.9395251147608285e-33,1.3133949393605023e-35,6.893598145723228e-30,2.687364674000208e-29,3.083014905400794e-29,4.488508111365834e-19,7.437006694009102e-33,2.4254976051148896e-34,1.120969040575293e-33,3.76,0.0,0.7896370859109021,0.9973433954855346,1.8372304540862559e-16,1.5704652892363215e-16,0.0004793213803867054,0.00047932986408396065,0.002656587454447713,3.1377860461847667e-13,8.57897971352259e-11,1.7081237888977204e-08,3.921937738039039e-09,5.61095287064566e-14,2.5091026275206875e-15,5.1219852469201675e-11,1.6278063174501907e-12,1.3567562857055686e-16,3.693419217118356e-10,3.8943484401457676e-14,2.081684231293362e-11,1.6144878552642817e-10,2.5042622433953502e-11,4.3902161960482044e-13,3.422818818780042e-12
9.84488261621757e-10,0.899040346188239,3.253053621063717e-11,3.614670155065936e-12,3.100825052498437e-14,5.843405663267715e-14,0.0,0.0,1.734899947773331e-08,5.059483706448974e-14,6.924808610891209e-16,6.020460282488067e-20,1.647499517055865e-16,2.629891446935793e-30,2.977652281671545e-21,7.925862684118441e-17,4.655062806287919e-13,8.995313031711188e-11,6.547923241062751e-35,4.2485116013377535e-20,1.8022109257213286e-33,7.605479216261791e-35,1.8286974026156162e-15,5.641585340886779e-30,7.327538747475035e-19,4.6075796064382434e-33,1.5463157569793417e-35,7.901090488604311e-30,3.128491993636913e-29,3.588404144933082e-29,4.811790732093108e-19,8.683480522610738e-33,2.837124403499722e-34,1.3113688335554738e-33,3.76,0.0,0.7896264045594389,0.9973286576292719,1.9830165840731144e-16,1.7133913609294418e-16,0.0004900021401814305,0.0004900110062784304,0.00267132492864202,3.2631373461865294e-13,8.995318810572954e-11,1.7463746569247578e-08,4.0987129793212866e-09,5.836889873905026e-14,2.6801473999528652e-15,5.340160376448789e-11,1.709304662663267e-12,1.4194606536293914e-16,3.8610069623281735e-10,4.088639476742948e-14,2.1635985242395066e-11,1.6843106232177001e-10,2.6165935281203036e-11,4.683862948910311e-13,3.65103910174582e-12
9.999999999999999e-10,0.8990420940833759,3.3619391785038765e-11,3.706360452337469e-12,3.2323605230047405e-14,6.105807241559488e-14,0.0,0.0,1.7621984466885985e-08,5.2199805255641564e-14,7.276211396877315e-16,6.417679548179798e-20,1.7310058223589093e-16,2.8408891383520466e-30,3.1667100084077315e-21,8.317231502811484e-17,4.873909336769923e-13,9.302479148155404e-11,7.21813731020543e-35,4.5224561510526546e-20,2.014124238452638e-33,8.50789861793201e-35,1.8860315434808824e-15,6.219140575124654e-30,7.78251481838136e-19,5.148714945936651e-33,1.7361339561699132e-35,8.703784623784836e-30,3.4844200786221283e-29,3.996106218563401e-29,5.054957219318859e-19,9.691541685957529e-33,3.1706031535895823e-34,1.465639608428087e-33,3.76,0.0,0.7896186860935496,0.9973184694511253,2.0937423262036966e-16,1.8225355057630665e-16,0.0004977201756030728,0.0004977293232696356,0.0026815128306423622,3.3542595090746196e-13,9.302485110035277e-11,1.7740209716446145e-08,4.228879090820078e-09,6.00228100735577e-14,2.8084554782759894e-15,5.500322785800288e-11,1.769476831353053e-12,1.4656965048990767e-16,3.984447344890427e-10,4.2320562263573716e-14,2.2234930060206657e-11,1.7356078710894446e-10,2.6992838843474854e-11,4.90384844868966e-13,3.821966543919348e-12
1.006176048984089e-09,0.8990420940833759,3.406003690588586e-11,3.743183040302818e-12,3.285849851163266e-14,6.212704498968754e-14,0.0,0.0,1.7730672416865584e-08,5.284578961533988e-14,7.419425765429639e-16,6.581212894543025e-20,1.765037241076009e-16,2.9285530610141954e-30,3.2444115120916404e-21,8.476597995896482e-17,4.962878218864014e-13,9.426251514869035e-11,7.500599208765194e-35,4.6351329249341013e-20,2.1042993308412464e-33,8.891993243320691e-35,1.909099219552912e-15,6.462831304148815e-30,7.969342760199635e-19,5.3788385183309614e-33,1.8171410988394378e-35,9.041912672872553e-30,3.635442814692656e-29,4.1690780669087365e-29,5.1540415495017e-19,1.0119833735825538e-32,3.3124323237689796e-34,1.5312559246618018e-33,3.76,0.0,0.7896156129822783,0.9973145171479029,2.139119779722744e-16,1.867399374427386e-16,0.0005007931148013966,0.0005008023757993437,0.0026854650239030975,3.3906592480123064e-13,9.426257550064998e-11,1.785029725601101e-08,4.281271393975157e-09,6.068623099388135e-14,2.8606569249201468e-15,5.564673972011198e-11,1.7937332400700194e-12,1.4843217774500593e-16,4.034141733342791e-10,4.2898621127909606e-14,2.247501942521715e-11,1.7562279244395724e-10,2.7325615227369742e-11,4.993279025211212e-13,3.891443145219935e-12
1.027863836346421e-09,0.8990438419552773,3.563988567672572e-11,3.8739137941935865e-12,3.4788271599679285e-14,6.599245834759395e-14,0.0,0.0,1.811233206420328e-08,5.514562860935276e-14,7.937473214663802e-16,7.180478824755258e-20,1.888131100420364e-16,3.2535876885772485e-30,3.528524105775716e-21,9.052447114659669e-17,5.283682249917241e-13,9.867533200853102e-11,8.567420230350598e-35,5.047546090664902e-20,2.449161861539104e-33,1.0361278621406558e-34,1.991184693888206e-15,7.384714873961969e-30,8.651702786560267e-19,6.258135867145126e-33,2.128099296163363e-35,1.0318151629138202e-29,4.210821375000058e-29,4.827985059159435e-29,5.512372255288018e-19,1.1754339221550966e-32,3.8544293805523885e-34,1.7820306740681566e-33,3.76,0.0,0.7896048215524315,0.9973010921748976,2.3044604758539542e-16,2.0314722475896906e-16,0.0005115839373255875,0.0005115936018173018,0.0026988896107077065,3.518986777872321e-13,9.867539495436112e-11,1.8236938298294732e-08,4.46780662521727e-09,6.303782567431971e-14,3.049070160311442e-15,5.7932619809117554e-11,1.8802584049115067e-12,1.55070415865422e-16,4.2111134143429523e-10,4.4960257587378234e-14,2.3325320803084953e-11,1.8295177220150858e-10,2.8510163696566303e-11,5.315741874587235e-13,4.141908592079761e-12
1.049551623708753e-09,0.8990455898039444,3.7270982947585354e-11,4.006862247126324e-12,3.6799932305219174e-14,7.003590622670936e-14,0.0,0.0,1.8493978690143228e-08,5.749434834838626e-14,8.479507037126002e-16,7.819994136431576e-20,2.0169122201315174e-16,3.606684248594584e-30,3.830707776389251e-21,9.653968887975754e-17,5.617719522449027e-13,1.031915022440139e-10,9.75929679417237e-35,5.486871936618648e-20,2.8417957615789427e-33,1.2034571376036475e-34,2.0749509821665467e-15,8.4174352647984e-30,9.37622176171285e-19,7.257781988720615e-33,2.484107679590561e-35,1.1742585928749083e-29,4.862093768726914e-29,5.573638427705467e-29,5.887155316031171e-19,1.360910678824607e-32,4.4707351276476e-34,2.0672279376531627e-33,3.76,0.0,0.789594030269896,0.9972883464541815,2.4794330244256347e-16,2.2060296167742053e-16,0.0005223746077569026,0.0005223846843342737,0.002711634945130396,3.6480493213601554e-13,1.0319156781225577e-10,1.8623670100287003e-08,4.6583186287325645e-09,6.542315815977435e-14,3.2455543770102744e-15,6.025893941942589e-11,1.9688777593688818e-12,1.618612499694033e-16,4.391923959774045e-10,4.707121775233045e-14,2.418667432485066e-11,1.904172427901565e-10,2.971956207271271e-11,5.651497276357073e-13,4.402620268161581e-12
1.071239411071085e-09,0.8990473376293774,3.895422381420872e-11,4.142028107042094e-12,3.889588274140495e-14,7.426309618385123e-14,0.0,0.0,1.8875612551291128e-08,5.989194316916634e-14,9.046082926044596e-16,8.501533068330147e-20,2.1515116009735386e-16,3.9895999425182595e-30,4.1516932577368265e-21,1.0281721194854942e-16,5.965233295597279e-13,1.0781094111721128e-10,1.1087930261266569e-34,5.954255017094917e-20,3.287660226350695e-33,1.3935031384801798e-34,2.160395245335917e-15,9.572021742511992e-30,1.0144528375035618e-18,8.391171373159044e-33,2.890561340802289e-35,1.3328900789084343e-29,5.597350144343086e-29,6.415260129381508e-29,6.278762504890302e-19,1.570813226817948e-32,5.169642987556314e-34,2.3906959780399142e-33,3.76,0.0,0.7895832391346697,0.9972762455965828,2.6644433773806265e-16,2.391498918750952e-16,0.0005331651260982427,0.0005331756233522283,0.0027237354163430405,3.777779903774233e-13,1.0781100933442673e-10,1.9010493051313522e-08,4.8528073602072205e-09,6.784171224357611e-14,3.4502767170317656e-15,6.262539640112648e-11,2.0595887477463256e-12,1.6880515082336887e-16,4.576575285344442e-10,4.9231411462094505e-14,2.505886905555803e-11,1.9801844956106387e-10,3.0953791641889394e-11,6.000789653164838e-13,4.673761813689063e-12
1.092927198433417e-09,0.8990490854315771,4.069049807312019e-11,4.27941097604957e-12,4.107856437294758e-14,7.867983326733165e-14,0.0,0.0,1.925723389112471e-08,6.233840744164164e-14,9.637756160055344e-16,9.226907979582888e-20,2.292060112553751e-16,4.404161361449647e-30,4.492224223872999e-21,1.0936260927893157e-16,6.326465471524334e-13,1.1253355840577107e-10,1.2565852277411286e-34,6.45086359546885e-20,3.792707708683342e-33,1.6087865975865513e-34,2.2475146487543007e-15,1.0860384819974302e-29,1.0958276815281418e-18,9.672849151242613e-33,3.3533673509028073e-35,1.5091730516723775e-29,6.425340274771569e-29,7.362820866556556e-29,6.687564882021344e-19,1.807740709488806e-32,5.960161874544698e-34,2.756615906511555e-33,3.76,0.0,0.7895724481467504,0.9972647569900063,2.859909264121269e-16,2.5883153500516667e-16,0.0005439554923525098,0.0005439664188731347,0.002735223636440381,3.9081151116014527e-13,1.1253362929655145e-10,1.9397407526510914e-08,5.051272775328656e-09,7.029298000513287e-14,3.663404193613027e-15,6.503169104654683e-11,2.1523886728413974e-12,1.759025897106525e-16,4.765069268705471e-10,5.1440745186607336e-14,2.5941698104191215e-11,2.0575464199984888e-10,3.221283359276695e-11,6.363862077777227e-13,4.955515691831238e-12
1.114614985795749e-09,0.8990508332105435,4.248069025973731e-11,4.419010384160741e-12,4.335045769546932e-14,8.329201931099491e-14,0.0,0.0,1.9638842940931225e-08,6.483373556665707e-14,1.0255081550580317e-15,9.997969281019853e-20,2.438688480828189e-16,4.852265920259155e-30,4.8530571859240915e-21,1.16181439602609e-16,6.701656604310384e-13,1.1735925960689654e-10,1.4206472127029434e-34,6.977889635050531e-20,4.3634206681863986e-33,1.8520475579318827e-34,2.33630636220121e-15,1.2295376578983752e-29,1.1819146439383592e-18,1.1118589748362819e-32,3.8789847405326884e-35,1.7046709905367018e-29,7.355515892732215e-29,8.427087831691358e-29,7.113932758829628e-19,2.0745048241152463e-32,6.8520653795745e-34,3.169524651349703e-33,3.76,0.0,0.7895616573061358,0.9972538496724447,3.0662604212050987e-16,2.796921814480898e-16,0.000554745706522606,0.000554757070898962,0.0027461305674296495,4.038995051532701e-13,1.1735933319387396e-10,1.9784413887778127e-08,5.253714829785496e-09,7.277646163862403e-14,3.8851036913288276e-15,6.747752606413334e-11,2.247274729065859e-12,1.831540384256617e-16,4.957407750355322e-10,5.3699122830810756e-14,2.6834958527629214e-11,2.1362507369950666e-10,3.3496669017065677e-11,6.740956281834003e-13,5.248063199828333e-12
1.1363027731580809e-09,0.8990525809662773,4.432567968390605e-11,4.560825815614047e-12,4.571408194034385e-14,8.810565227700365e-14,0.0,0.0,2.002043992055972e-08,6.737792197408729e-14,1.0898613409057063e-15,1.0816605359222213e-19,2.5915272802597625e-16,5.335883191792415e-30,5.234961395707343e-21,1.2327925126196435e-16,7.091045908263939e-13,1.222879468847326e-10,1.6024124319850545e-34,7.536548790424888e-20,5.006849042059507e-33,2.126260146766455e-34,2.426767559889163e-15,1.3890852035578895e-29,1.2728841465969362e-18,1.2745476309757092e-32,4.474465359254443e-35,1.9210525772143068e-29,8.398073248973628e-29,9.619672654032056e-29,7.558235676312517e-19,2.374142816577869e-32,7.85594143203156e-34,3.634338163787816e-33,3.76,0.0,0.7895508666128237,0.9972434942300965,3.2839388061231594e-16,3.0177688740694583e-16,0.0005655357686114315,0.000565547579431679,0.002756485623112196,4.170363254355203e-13,1.222880231885924e-10,2.017151248454095e-08,5.460133479267585e-09,7.529166529851833e-14,4.115541966200861e-15,6.996260655457907e-11,2.3442440283308326e-12,1.9055996926914556e-16,5.153592534455139e-10,5.600644636266621e-14,2.7738451243930884e-11,2.21629002335109e-10,3.4805278910135404e-11,7.132312664054482e-13,5.551584479296447e-12
1.1579905605204129e-09,0.8990543286987787,4.622634045973204e-11,4.704856721666694e-12,4.8171994831127977e-14,9.312682570528625e-14,0.0,0.0,2.040202503891859e-08,6.997096112160165e-14,1.1568905538678143e-15,1.1684742503318536e-19,2.7507069318114207e-16,5.857056023674853e-30,5.6387187645871934e-21,1.3066158217788512e-16,7.494871264922415e-13,1.2731951954327782e-10,1.803411396419019e-34,8.128080400015587e-20,5.730647037712286e-33,2.4346469410576493e-34,2.518895420472516e-15,1.566172916176354e-29,1.3689090720620484e-18,1.457197734999576e-32,5.147494214424966e-35,2.1600965560175404e-29,9.563993802877534e-29,1.0953077176617818e-28,8.020842400588007e-19,2.7099298772163126e-32,8.983240257165439e-34,4.15637384669438e-33,3.76,0.0,0.7895400760668116,0.9972336627299646,3.5133987763941423e-16,3.251314707761623e-16,0.0005763256786218858,0.0005763379444732544,0.0027663167364850483,4.302166532560466e-13,1.2731959858277078e-10,2.055870365425937e-08,5.670528679465952e-09,7.783810697710561e-14,4.354885645791401e-15,7.248663999133559e-11,2.443293612707008e-12,1.9812085504493494e-16,5.353625389478864e-10,5.836261611967848e-14,2.8651980963283888e-11,2.2976568964249353e-10,3.613864417160605e-11,7.538170297184911e-13,5.8662585247918155e-12
1.1796783478827449e-09,0.8990560764080484,4.8183541534065276e-11,4.851102529754778e-12,5.0726792351479146e-14,9.836172818796366e-14,0.0,0.0,2.07835984944268e-08,7.261284749354423e-14,1.2266511229771052e-15,1.2604344836018055e-19,2.9163577018407277e-16,6.417901604175307e-30,6.065123785921749e-21,1.3833395984039031e-16,7.913369229744432e-13,1.3245387437003828e-10,2.025276283519982e-34,8.753747478932608e-20,6.543111086792196e-33,2.7806936802696293e-34,2.612687127054857e-15,1.7624050713531422e-29,1.4701647393079264e-18,1.6618024925050814e-32,5.906431214909674e-35,2.4236966165801824e-29,1.0865085477384503e-28,1.2440739835164086e-28,8.502120920904771e-19,3.0853917190004295e-32,1.024632330983948e-33,4.741373449480605e-33,3.76,0.0,0.7895292856680978,0.9972243286587326,3.755107260521129e-16,3.49802507192302e-16,0.0005871154365568656,0.0005871281660256572,0.0027756504208645604,4.4343548439753875e-13,1.324539561619934e-10,2.094598772288788e-08,5.884900386072819e-09,8.041531038980396e-14,4.603301229293433e-15,7.504933620212589e-11,2.544420463533731e-12,2.0583716905693054e-16,5.55750804882229e-10,6.076753102931892e-14,2.957535612329059e-11,2.3803440139788856e-10,3.749674560603561e-11,7.958766934645369e-13,6.192263191962807e-12
1.223053922607409e-09,0.8990595717568945,5.227101471872272e-11,5.15023653029349e-12,5.613761495869403e-14,1.0949794644773184e-13,0.0,0.0,2.1546711161467414e-08,7.804313997315671e-14,1.3745873802384827e-15,1.4605990305873434e-19,3.267592868123168e-16,7.667458562123875e-30,6.989117154222834e-21,1.5457091273254922e-16,8.795322619767694e-13,1.43030508295674e-10,2.5386715325695415e-34,1.0112658441292733e-19,8.470687364090369e-33,3.601123372738031e-34,2.8052508329253173e-15,2.2193234766177524e-29,1.689081595045693e-18,2.1456323249327097e-32,7.719122413811811e-35,3.03274672003322e-29,1.3924418669720058e-28,1.5937582476090356e-28,9.52216136598e-19,3.9707782701259446e-32,1.3234168060171282e-33,6.125504770541949e-33,3.76,0.0,0.7895077053125551,0.99720705339465,4.277201476524725e-16,4.0328400419276e-16,0.000608694496211979,0.000608708178670821,0.002792924910961697,4.699701501400905e-13,1.4303059563541834e-10,2.1720835806576063e-08,6.325573141286789e-09,8.566013511795409e-14,5.128013463554283e-15,8.028956790389226e-11,2.752893672845326e-12,2.2173797748368056e-16,5.976829542766513e-10,6.572318706580272e-14,3.1450894716466466e-11,2.5496498142425056e-10,4.028707974050961e-11,8.845121683643898e-13,6.8789701737265294e-12
1.2620919398596069e-09,0.8990627174914082,5.6151720981159126e-11,5.4270263355282644e-12,6.13655179971054e-14,1.2031550607831783e-13,0.0,0.0,2.223347446938077e-08,8.309740587890278e-14,1.5176252166945279e-15,1.660395838186762e-19,3.6071393051573683e-16,8.95054342744119e-30,7.906391137721989e-21,1.7023136625840234e-16,9.64160722202124e-13,1.5289992418855204e-10,3.0907241478902016e-34,1.1465576671105862e-19,1.0606610591982658e-32,4.509237291789828e-34,2.9842203537964224e-15,2.7146635285447536e-29,1.9058036484703374e-18,2.679460208148407e-32,9.743672925595714e-35,3.686413577242896e-29,1.727708010629554e-28,1.976808976040387e-28,1.0507730807834958e-18,4.9443000342023e-32,1.653217873567593e-33,7.653738912028293e-33,3.76,0.0,0.7894882834963043,0.9971929674091877,4.793924385259978e-16,4.564022299906399e-16,0.0006281151298324681,0.0006281296993382495,0.002807010199516628,4.939388745161982e-13,1.529000165598499e-10,2.2418519849687604e-08,6.7357778284246566e-09,9.048105807299275e-14,5.632948080852168e-15,8.513513959990153e-11,2.947592752385471e-12,2.365850279361533e-16,6.367401912949648e-10,7.034895439771681e-14,3.317070290830505e-11,2.706467432675302e-10,4.2882783681030816e-11,9.695606737851669e-13,7.537518427302776e-12
1.3011299571118047e-09,0.8990658631506587,6.022889877089887e-11,5.710983786920434e-12,6.694942185674951e-14,1.3192607683129147e-13,0.0,0.0,2.292020265079538e-08,8.83098520956126e-14,1.6703706616299162e-15,1.8800941419422667e-19,3.969670719940054e-16,1.0398614802320069e-29,8.909965638248078e-21,1.8691705241266477e-16,1.0539050144471923e-12,1.6310068399222692e-10,3.740958011075776e-34,1.294981756773873e-19,1.319271458471956e-32,5.607346687325915e-34,3.1685371315172143e-15,3.302859257302633e-29,2.1423084298029457e-18,3.3230292848622915e-32,1.221240826903726e-34,4.454918004892721e-29,2.1293942357855697e-28,2.4355627760217004e-28,1.1559483633488854e-18,6.114122695008783e-32,2.0509786107389185e-33,9.49736408770142e-33,3.76,0.0,0.7894688621572651,0.9971801382289491,5.358188352931414e-16,5.1454428753306845e-16,0.0006475352707733436,0.0006475507551313777,0.0028198386825441656,5.179677064344036e-13,1.6310078142031786e-10,2.3116509484466017e-08,7.158865707304477e-09,9.539458159551438e-14,6.1698592054363684e-15,9.010157139566777e-11,3.1489737966723746e-12,2.51943049192892e-16,6.770473073739591e-10,7.513105224840455e-14,3.491959406373767e-11,2.8674502800306694e-10,4.555833001964497e-11,1.0597484168769146e-12,8.235492788436719e-12
