Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42)
0.0003365250051323103,0.5789143288930207,1.666465607857975e-08,1.0106288183715853e-08,2.1826889464056154e-09,1.7632164901141993e-06,0.0,0.0,7.184408508720434e-06,5.861596924236204e-08,5.42762870650646e-07,4.070906057364979e-09,5.690769651001758e-10,6.732822695928223e-26,1.9076365903740528e-18,6.9098379484685466e-12,1.5540626399126438e-09,8.008438596201865e-05,6.751044121855439e-22,9.26218852273287e-18,9.165047254634906e-20,7.750820959733892e-23,1.197246081389947e-13,5.72138429361039e-15,2.5218845983277343e-14,3.4350919755310003e-17,4.582622793112176e-24,1.0152918120346303e-15,1.866483646646131e-15,4.689321816239754e-19,5.748245840177091e-13,4.671254745169772e-21,5.834724581310756e-21,1.1856280525891865e-16,3.76,0.0,0.6819453653453964,0.999783029533458,1.8370289439810827e-06,1.570532327211369e-08,0.02891836922902694,0.029000085952103394,0.00012841227589225016,1.2555835233341095e-13,8.01199853018583e-05,3.57548375442783e-06,5.290406116866835e-07,2.21054904414526e-09,4.975628546366539e-14,1.55843114258307e-08,6.207583935301893e-09,1.4807407656660672e-07,6.398360250870544e-14,1.3156157105305317e-07,9.804916204911953e-09,3.741906395778853e-08,4.6785082538777303e-07,4.792330818105462e-06,1.0934127320682033e-10,5.92881112872836e-12,1.4539861238104684e-08,1.5179550759764297e-09,5.513230125796775e-08,6.087378198808282e-09
0.0003424415048858306,0.5789668791807216,1.7046116976821642e-08,1.0236034278788423e-08,2.236016611849822e-09,1.831414101400317e-06,0.0,0.0,7.367631666236237e-06,6.071913142294694e-08,5.708165742803053e-07,4.255038375561065e-09,5.88629175453676e-10,7.251105638202341e-26,2.008069004747671e-18,7.111029564281648e-12,1.6163605877593802e-09,8.289764372502816e-05,7.273518032025353e-22,9.753177872176273e-18,1.0077296381524265e-19,8.289073485084606e-23,1.226348522198471e-13,6.186036701745319e-15,2.6542870355587144e-14,3.780193316856784e-17,5.0485720693643534e-24,1.1060356717430583e-15,2.0486044819371913e-15,5.073033644073462e-19,6.101311532794522e-13,5.071147372092286e-21,6.282618845670154e-21,1.2950742405888643e-16,3.76,0.0,0.6814460008611805,0.9997799785763992,1.9092059861666086e-06,1.6576830796511474e-08,0.029414626859384705,0.02949922088123079,0.00012841188315056682,1.2770103314027967e-13,8.293719542333307e-05,3.6388272346749024e-06,5.476792290953517e-07,2.249501234445971e-09,5.151276740164399e-14,1.5860492456769706e-08,6.361153120270535e-09,1.5588063815877289e-07,6.51601000685068e-14,1.3621219911189812e-07,1.0184756800496646e-08,3.8083979777156443e-08,4.908726678534702e-07,4.9601700236676404e-06,1.1347637118843091e-10,6.153255331257171e-12,1.508578684168397e-08,1.5803741627602024e-09,5.693168092859381e-08,6.505230401045638e-09
0.0003483580046393509,0.5790193913242963,1.7431591487355327e-08,1.0365973550303172e-08,2.2900639538083266e-09,1.9011538208327726e-06,0.0,0.0,7.552748215236065e-06,6.286809358889248e-08,5.998251695335706e-07,4.4445149452588906e-09,6.085495958860339e-10,7.801354610025494e-26,2.1123813978265343e-18,7.315180051363413e-12,1.6802383686900383e-09,8.575848156899619e-05,7.82822263001984e-22,1.0260998906990959e-17,1.106569416682027e-19,8.857655375664393e-23,1.255881047852049e-13,6.681288637951657e-15,2.7919799465117862e-14,4.153599498946868e-17,5.555385352967751e-24,1.2033032283513476e-15,2.24549012299903e-15,5.482143074384674e-19,6.469842661706621e-13,5.4989042769653815e-21,6.757815414872858e-21,1.4127441701683593e-16,3.76,0.0,0.68094699811935,0.9997768766447336,1.9831036380133026e-06,1.7482626465387197e-08,0.029910470283081636,0.029997990621088984,0.00012841148386261812,1.298415157034107e-13,8.580220913900546e-05,3.7024087187340294e-06,5.666360570035713e-07,2.288593261985365e-09,5.3299297234238726e-14,1.6137711910621847e-08,6.515208733502849e-09,1.6396329883359942e-07,6.633837651494844e-14,1.4094312585089025e-07,1.0573826734873353e-08,3.875140397677126e-08,5.146175593376936e-07,5.130957234855235e-06,1.1770664653433054e-10,6.382868880710014e-12,1.564372196460198e-08,1.6443809923910174e-09,5.875777476981738e-08,6.946282778244478e-09
0.00035427450439287124,0.5790718653550356,1.7821114328674563e-08,1.0496133553369112e-08,2.3448404592262084e-09,1.9724513525524466e-06,0.0,0.0,7.739757817684888e-06,6.506354605423925e-08,6.2980629714168e-07,4.6394144638475105e-09,6.288414352511637e-10,8.382815334132466e-26,2.2206768739782013e-18,7.522308402602559e-12,1.7457157808289217e-09,8.86668500073437e-05,8.416675043951079e-22,1.078592046868065e-17,1.213540084853623e-19,9.4579112926417e-23,1.285846422415636e-13,7.208737575669479e-15,2.935118381679287e-14,4.5571477113548875e-17,6.106120496917172e-24,1.3074568150207503e-15,2.4581088766518765e-15,5.917961370635471e-19,6.854260231869518e-13,5.956056040532103e-21,7.261588516359776e-21,1.5391258776500936e-16,3.76,0.0,0.6804483568227518,0.9997737237645467,2.058744006909286e-06,1.8423553691606054e-08,0.030405899801870417,0.030496395435532675,0.0001284110780317561,1.3197980203846979e-13,8.871498296672544e-05,3.7662375257086495e-06,5.859108704546165e-07,2.327830849468471e-09,5.5115853719905897e-14,1.641601044393029e-08,6.669732599355262e-09,1.723279104258874e-07,6.751843198078644e-14,1.4575433667822756e-07,1.0972233195477748e-08,3.94214349972551e-08,5.390969931294388e-07,5.304703418941731e-06,1.2203334407617075e-10,6.617719370629383e-12,1.6213814150078577e-08,1.7099953676281997e-09,6.061073231474999e-08,7.411473990476365e-09
0.00036019100414639156,0.5791243013042389,1.8214719444291126e-08,1.0626541179155056e-08,2.4003556857967055e-09,2.045322524625116e-06,0.0,0.0,7.928660354572327e-06,6.730619180564963e-08,6.607777409032134e-07,4.8398161780017205e-09,6.495082205981381e-10,9.002676051111007e-26,2.333069949246027e-18,7.732441303535549e-12,1.8128126777972937e-09,9.162269959466295e-05,9.040482268880751e-22,1.132821068040655e-17,1.3291846862696624e-19,1.0091281024013727e-22,1.316248534636158e-13,7.770045699306357e-15,3.083860553547445e-14,4.992766156840804e-17,6.704033762783718e-24,1.4188734490216615e-15,2.6874785873059413e-15,6.381850031171427e-19,7.254990439894115e-13,6.4442039137356305e-21,7.795268097077476e-21,1.6747294547134787e-16,3.76,0.0,0.6799500766740765,0.9997705199614101,2.1361494830733685e-06,1.940046568902096e-08,0.03090091571719248,0.0309944355881843,0.0001284106656611977,1.3411589415348838e-13,9.167547351792374e-05,3.830322725496325e-06,6.055034445937342e-07,2.3672195633405794e-09,5.696241562672584e-14,1.6695427626967116e-08,6.824707618915463e-09,1.8098042024485593e-07,6.870026662890785e-14,1.5064581794137983e-07,1.1380083589932529e-08,4.009416866068742e-08,5.643225369648482e-07,5.481419969327697e-06,1.2645773948525854e-10,6.857875728312813e-12,1.679621261089042e-08,1.7772371740644894e-09,6.249070534750375e-08,7.901767390105119e-09
0.0003661075038999119,0.5791766992032158,1.86124399772886e-08,1.0757219991210168e-08,2.4566190797120173e-09,2.1197832858907227e-06,0.0,0.0,8.119455921465823e-06,6.959674642894418e-08,6.927574320978722e-07,5.045799925439032e-09,6.705532869701683e-10,9.659730051863591e-26,2.449673814622861e-18,7.945598936540818e-12,1.881548970535951e-09,9.462598092921517e-05,9.701295193661983e-22,1.1888136948835113e-17,1.454074301442561e-19,1.075924438440896e-22,1.3470903110465177e-13,8.366941925094684e-15,3.2383678985033614e-14,5.4624774840067595e-17,7.3525827600157e-24,1.5379452462416033e-15,2.934668495897245e-15,6.875222044474231e-19,7.672464704808792e-13,6.96501302839474e-21,8.360228410985896e-21,1.8200877933718168e-16,3.76,0.0,0.6794521573758693,0.9997672652603855,2.215342737039071e-06,2.041422548695337e-08,0.031395518330173275,0.03149211134243375,0.00012841024675422347,1.3624979406074751e-13,9.46836374990376e-05,3.894673135667504e-06,6.25413554668495e-07,2.4067648120726485e-09,5.883896173243671e-14,1.6976001930631386e-08,6.980117718824664e-09,1.899268729620567e-07,6.988388065290643e-14,1.556175569445725e-07,1.1797485541228601e-08,4.076969815560096e-08,5.903058362701599e-07,5.661118693560185e-06,1.3098111049981934e-10,7.103407593902307e-12,1.7391068483220863e-08,1.8461263748021367e-09,6.439784930629824e-08,8.418151394504612e-09
0.0003720240036534322,0.5792290590832824,1.9014308171377443e-08,1.0888192065231708e-08,2.513640058633111e-09,2.195849702744141e-06,0.0,0.0,8.312144821721485e-06,7.193593804315097e-08,7.257634516992564e-07,5.257446145016452e-09,6.919799494613001e-10,1.0353772593732564e-25,2.570593715749186e-18,8.161800473905206e-12,1.951944626951838e-09,9.76766446532533e-05,1.0400784356568278e-21,1.2465965965016835e-17,1.5888090693871518e-19,1.146326550717421e-22,1.3783745424975928e-13,9.00122395179448e-15,3.398805075807592e-14,5.968402053608998e-17,8.05543353824875e-24,1.6650798205642736e-15,3.200801152318355e-15,7.399543171546828e-19,8.107119683871667e-13,7.520209463397534e-21,8.9578784095608e-21,1.9757573227753918e-16,3.76,0.0,0.6789545986305437,0.9997639596860293,2.296346716113156e-06,2.146570594621318e-08,0.03188970794162159,0.031989422961438044,0.0001284098213139824,1.3838150376734828e-13,9.773943171298048e-05,3.959297316938343e-06,6.456409760291395e-07,2.4464718434352323e-09,6.074547082446778e-14,1.72577707065081e-08,7.135947798465104e-09,1.9917341242166837e-07,7.106927427762266e-14,1.6066954196565538e-07,1.2224546851033164e-08,4.144811398971645e-08,6.170586152531668e-07,5.843811801202513e-06,1.3560474254497718e-10,7.354384824544501e-12,1.7998534750219313e-08,1.9166829815951153e-09,6.633232308527443e-08,8.961639862520414e-09
0.0003779405034069525,0.5792813809757641,1.9420355492615607e-08,1.1019480518287968e-08,2.5714281647887353e-09,2.273537955885497e-06,0.0,0.0,8.506727555550836e-06,7.43245072457361e-08,7.598140284845559e-07,5.474835831603399e-09,7.137917744041581e-10,1.109206487875972e-25,2.695950020608515e-18,8.381071238901873e-12,2.024019670733497e-09,0.00010077464144823766,1.1140721764786007e-21,1.3061963705759311e-17,1.7340192370852185e-19,1.2204933602202808e-22,1.4101049267850422e-13,9.674760309046781e-15,3.565340020711773e-14,6.512761277859429e-17,8.816483366000261e-24,1.800700684370041e-15,3.487054407447067e-15,7.956333401461912e-19,8.559397281539626e-13,8.111598754224992e-21,9.589684918548235e-21,2.142318759714714e-16,3.76,0.0,0.6784574001403781,0.9997606032624046,2.3791846480194905e-06,2.2555789773799133e-08,0.03238348485203807,0.032486370708121,0.0001284093893434786,1.4051102527229576e-13,0.00010084281305953262,4.024203583851727e-06,6.661854841289315e-07,2.486345751125907e-09,6.268192169997143e-14,1.7540770232900805e-08,7.292183672080117e-09,2.0872628325600102e-07,7.22564477596626e-14,1.658017622714856e-07,1.2661375522483665e-08,4.212950408271636e-08,6.445926725189158e-07,6.029511892424528e-06,1.4032994783205244e-10,7.610878196614845e-12,1.8618765839227606e-08,1.988927068325115e-09,6.829428620496029e-08,9.533272489562613e-09
0.00038385700316047284,0.579333664911993,1.9830612728647963e-08,1.1151105678335896e-08,2.6299928982700924e-09,2.3528643372420465e-06,0.0,0.0,8.703204815431836e-06,7.676320705703361e-08,7.949275438765841e-07,5.698050584909054e-09,7.359923059808453e-10,1.1871903042911065e-25,2.825876270611834e-18,8.603433813271163e-12,2.0977941828993244e-09,0.00010391992203820114,1.1922978410865355e-21,1.367639543614048e-17,1.890366242772245e-19,1.2985973413515494e-22,1.4422847228773645e-13,1.0389492529853622e-14,3.738144058874523e-14,7.097881782303084e-17,9.639873606915571e-24,1.9452476829419998e-15,3.794663405431406e-15,8.547168376979733e-19,9.029744655368334e-13,8.74106703844672e-21,1.0257178638798241e-20,2.320377917328858e-16,3.76,0.0,0.6779605616075292,0.9997571960130832,2.463880038034633e-06,2.368536953849083e-08,0.03287684936160867,0.03298295484517295,0.00012840895084589399,1.4263836058354849e-13,0.00010399373853684627,4.089400001427064e-06,6.870468545245393e-07,2.526391472614053e-09,6.464829316585847e-14,1.7825035700684914e-08,7.448812027477581e-09,2.1859183262543097e-07,7.344540138793296e-14,1.7101420813412914e-07,1.310807985855812e-08,4.281395373480318e-08,6.729198851811856e-07,6.218231945825889e-06,1.4515805479829988e-10,7.87296019027183e-12,1.9251917939955128e-08,2.0628788299272554e-09,7.028390082005691e-08,1.013411517420372e-08
0.00038918185293864116,0.5793806880279051,2.020346853219054e-08,1.1269871646739824e-08,2.6833729663407538e-09,2.4256722329240443e-06,0.0,0.0,8.881654890064341e-06,7.900153090309063e-08,8.274538364368734e-07,5.903992221702593e-09,7.563079369988973e-10,1.2611014349340708e-25,2.9468010885890106e-18,8.806219447627982e-12,2.165660932576066e-09,0.00010679106152062143,1.2664709268330155e-21,1.4245363722249297e-17,2.0411732258416077e-19,1.372385702106571e-22,1.471633098684281e-13,1.1069639219975732e-14,3.8991720132110687e-14,7.661351508024605e-17,1.0437832472521062e-23,2.083348846838742e-15,4.090839322867213e-15,9.10937618262434e-19,9.4688808002051e-13,9.341743992225483e-21,1.088972249245936e-20,2.49098325536844e-16,3.76,0.0,0.6775137144452071,0.9997540860518167,2.5417136664847764e-06,2.473650601987877e-08,0.03332052506535076,0.03342956989921038,0.0001284085506197946,1.4455109481735938e-13,0.00010687018623710306,4.1483313232649595e-06,7.060928197247057e-07,2.562583479640912e-09,6.644359208173923e-14,1.8081985221714654e-08,7.590102784440103e-09,2.2774349696668657e-07,7.451698194357683e-14,1.7577399504307004e-07,1.3518647047725274e-08,4.343264277730466e-08,6.9910240357048e-07,6.390673084251661e-06,1.4959242381782983e-10,8.113671665204392e-12,1.9832932747790416e-08,2.1309121554991566e-09,7.2098331659358e-08,1.0700750575387973e-08
0.00039450670271680947,0.5794276804474889,2.0579780023417346e-08,1.1388939913297755e-08,2.737396674058399e-09,2.49983232491338e-06,0.0,0.0,9.061640997825753e-06,8.128164687302178e-08,8.608697377989451e-07,6.114779042423463e-09,7.769437423248163e-10,1.33931816813404e-25,3.0715844924929498e-18,9.01154150684972e-12,2.2349352825577916e-09,0.0001097004251292334,1.3443575473430605e-21,1.4829670203765144e-17,2.202091356147813e-19,1.4496049867609383e-22,1.501350204195622e-13,1.1786310804129795e-14,4.0655489391709783e-14,8.261660957499999e-17,1.1293186015943774e-23,2.229394509887063e-15,4.406347425073829e-15,9.701712286469588e-19,9.923353407269428e-13,9.976294142018067e-21,1.1553597261019338e-20,2.6718919934129844e-16,3.76,0.0,0.6770671583896644,0.9997509349569498,2.6210886294719176e-06,2.5821029796749984e-08,0.033763867185707036,0.03387589083320825,0.00012840814511102646,1.4646206129651438e-13,0.00010978507872338955,4.207509541298558e-06,7.253950981966321e-07,2.598921918741706e-09,6.826309408141921e-14,1.83400119697627e-08,7.731692768099497e-09,2.3715843098180133e-07,7.559000493528288e-14,1.8059875195329592e-07,1.3937380447579331e-08,4.405393572754026e-08,7.259458256796913e-07,6.565581173540646e-06,1.5411218549472247e-10,8.359020456956249e-12,2.0424657396488297e-08,2.200359763032541e-09,7.393541229429877e-08,1.1292745791652835e-08
0.0003998315524949778,0.5794746421936001,2.0959568128604554e-08,1.1508323074893958e-08,2.7920710255891927e-09,2.575356710262486e-06,0.0,0.0,9.243164008442895e-06,8.360412954900015e-08,8.951889673525309e-07,6.330471746730272e-09,7.979026021595056e-10,1.4211714716520977e-25,3.2003724538189913e-18,9.219421227233927e-12,2.3056319892700317e-09,0.00011264797702326436,1.426115900353304e-21,1.542950678510471e-17,2.3736720777616226e-19,1.5304209899441782e-22,1.531439063373468e-13,1.2541083133169989e-14,4.2374068996355917e-14,8.900739031768579e-17,1.2209518100311192e-23,2.3837409473434397e-15,4.742215598029098e-15,1.0325446514993958e-18,1.0393499424637036e-12,1.0646285232744421e-20,1.2250041091525833e-20,2.863601117748873e-16,3.76,0.0,0.6766208932235305,0.9997477427446797,2.702022642078295e-06,2.6939612100423174e-08,0.03420687594087063,0.03432191783818156,0.00012840773432208267,1.4837126149197915e-13,0.00011273838485430046,4.266940035740458e-06,7.449535265374283e-07,2.6354100769242435e-09,7.010678373554938e-14,1.8599139423260575e-08,7.873573908032632e-09,2.4684148076588076e-07,7.66644706426655e-14,1.8548847391905253e-07,1.4364359542979836e-08,4.4677889535530624e-08,7.534589678062533e-07,6.742966416595775e-06,1.5871836001382077e-10,8.609061905468146e-12,2.1027208930677183e-08,2.2712365798359723e-09,7.579526305823055e-08,1.1910933839386941e-08
0.0004051564022731461,0.5795215732890987,2.134285338681484e-08,1.1628032303326992e-08,2.8474028892893937e-09,2.652257552380856e-06,0.0,0.0,9.42622490014458e-06,8.59695615534637e-08,9.304253503514079e-07,6.551131461169674e-09,8.191869576700507e-10,1.5068993996342927e-25,3.3332244800198424e-18,9.429870080609269e-12,2.3777658474495508e-09,0.00011563368139019402,1.5118926920886982e-21,1.6045064904281613e-17,2.5564901468675813e-19,1.6149467726647634e-22,1.5619013666706882e-13,1.3335585609111322e-14,4.4148800513733417e-14,9.580593422116398e-17,1.3190553407658355e-23,2.5467562375787503e-15,5.099514658078791e-15,1.0981888592476369e-18,1.0879659351090723e-12,1.135327100374875e-20,1.298030526879683e-20,3.0666261487845237e-16,3.76,0.0,0.6761749187293742,0.9997445094308979,2.784533598267832e-06,2.809293067049711e-08,0.03464955154882699,0.03476765110499139,0.0001284073182548273,1.502786968492722e-13,0.0001157300735555842,4.326628024279551e-06,7.647679414129912e-07,2.672051140335275e-09,7.197464562127519e-14,1.885939035240251e-08,8.015738605245256e-09,2.5679756348058667e-07,7.774037936767747e-14,1.9044315669030135e-07,1.4799663770435654e-08,4.530455946049169e-08,7.816506995025196e-07,6.922839235858442e-06,1.6341192844531985e-10,8.863849984138536e-12,2.1640705625831233e-08,2.3435574094235407e-09,7.767800638377133e-08,1.2556165868695174e-08
0.0004104812520513144,0.5795684737568484,2.172965577380461e-08,1.1748080027563351e-08,2.903399183272924e-09,2.730547079331963e-06,0.0,0.0,9.610824751813092e-06,8.837853352801923e-08,9.665928153533543e-07,6.7768196935917454e-09,8.407993023024971e-10,1.5976173031104778e-25,3.470190101413879e-18,9.64290189012798e-12,2.451351688845722e-09,0.00011865750244144763,1.6018306031459654e-21,1.6676535535144868e-17,2.7511442937374873e-19,1.703289565342818e-22,1.5927391881140786e-13,1.4171502534114263e-14,4.598104809481074e-14,1.0303311749045963e-16,1.4240191357131574e-23,2.7188204870698584e-15,5.479359720035347e-15,1.1672389096161727e-18,1.138217720914412e-12,1.2098848549892875e-20,1.374564335272957e-20,3.281501587514548e-16,3.76,0.0,0.6757292346896987,0.999741235031197,2.868639574273971e-06,2.928166976348992e-08,0.03509189422736139,0.035213090824344706,0.00012840689691089987,1.5218436879944937e-13,0.00011876011382016004,4.386578571287797e-06,7.848381795581914e-07,2.7088481995676232e-09,7.386666432225583e-14,1.9120786858976126e-08,8.158179703360749e-09,2.6703166808490737e-07,7.881773143488132e-14,1.9546279671998966e-07,1.5243372604236243e-08,4.5933999159714245e-08,8.105299394010387e-07,7.10521026707233e-06,1.6819386793057346e-10,9.123437458094854e-12,2.226526655319871e-08,2.417337032689883e-09,7.958376432153255e-08,1.3229311400470962e-08
0.00041580610182948274,0.5796153436197173,2.2119994866827373e-08,1.1868478456311623e-08,2.9600670191925556e-09,2.8102375821607854e-06,0.0,0.0,9.796964735994757e-06,9.083164411215837e-08,1.0037053925706987e-06,7.007598304973741e-09,8.627426782221715e-10,1.692551104986337e-25,3.6114463460604245e-18,9.85854052995736e-12,2.526404380598524e-09,0.00012171940440958718,1.696101594940619e-21,1.7324109192562277e-17,2.9582579419895515e-19,1.7956441175163206e-22,1.6239559228196128e-13,1.505057450756732e-14,4.787220180198865e-14,1.1071064179461841e-16,1.5362614758269287e-23,2.9003261086862053e-15,5.882911575419884e-15,1.2398340571717062e-18,1.1901400437390003e-12,1.2884771552062039e-20,1.4547395559899196e-20,3.5087814516567877e-16,3.76,0.0,0.6752838408869347,0.9997379195608778,2.9543588331499537e-06,3.0506520161171585e-08,0.035533904194063,0.03565823718679429,0.00012840647029279949,1.5408827881419394e-13,0.00012182847470773943,4.446796599026645e-06,8.051640777771132e-07,2.7458042554990478e-09,7.578282442867712e-14,1.938335042523269e-08,8.300890463908372e-09,2.775488560541664e-07,7.989652719174602e-14,2.005473911711811e-07,1.569556588867077e-08,4.656626078432301e-08,8.401056523791731e-07,7.290090353662903e-06,1.7306523344191663e-10,9.38788053290459e-12,2.290101145391505e-08,2.492590480330089e-09,8.151265754385076e-08,1.3931258561300905e-08
