Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512)
1.1090251287329333e-05,0.7553217559318874,8.319637323352031e-06,2.9085651009091188e-06,1.0346160891723698e-06,6.55680011702882e-05,0.0,0.0,2.9022034700254488e-05,8.031732172638588e-08,2.361336671254804e-05,1.0558519868929066e-06,9.277838310664535e-07,3.61535839839836e-17,2.1743151756247928e-12,2.477719512900654e-08,8.761251875404052e-07,0.0001119767829394087,8.516289050124422e-16,2.3789830159930453e-12,3.919838605444311e-14,1.6173517479287903e-15,7.769826034400311e-10,2.8235467817656062e-11,2.0167020154339128e-11,1.2112110727857057e-13,3.5477210776014875e-17,6.3752759881234765e-12,4.514567879314091e-12,3.1054819003760715e-14,3.1540124830936856e-10,1.2371995818899545e-15,1.096222596226399e-15,6.559528167300322e-13,3.76,0.0,0.629096779585292,0.9990283853473121,4.6087627419609615e-05,1.1009759925387721e-06,0.16207944944526284,0.1624580100803805,0.0007960534552315753,1.5401335169927456e-11,0.0001019103228729967,5.277598507952635e-05,0.00010776618148735743,3.056175326696077e-09,4.188024852377399e-10,6.695485209727516e-07,4.0421817706476775e-07,5.593516347631704e-07,2.4476947644446457e-10,2.0168323771607232e-05,7.013521606202341e-07,1.553718716632308e-06,2.5016933114779542e-05,8.527275341160768e-05,7.609511790594998e-07,7.444279032970725e-08,1.901147706196391e-06,1.5697274190584922e-07,1.1017912207242736e-05,2.0567617278370255e-07,3.0292607287219626e-09,5.087647754109384e-14,3.042253737911683e-09,3.298467395829146e-11,1.4370773859219873e-06,6.734234214006044e-10,7.201858338780857e-15,1.2275676517309185e-10,4.041815486047118e-09,1.1957026892651078e-11,2.3043028674506882e-09,1.8488815401317468e-13,4.204158110923421e-08,4.133103644133394e-09,1.2602707861495556e-08,4.805906810115407e-13,4.964566526371208e-10
1.1353589538756105e-05,0.7557754730876032,8.699805684578641e-06,3.0140747297049353e-06,1.0849371858961955e-06,6.986538586465732e-05,0.0,0.0,3.083461381850966e-05,8.67377870870254e-08,2.567920616802989e-05,1.1478102092224437e-06,9.873379728326287e-07,4.171365581093754e-17,2.3987257026559846e-12,2.61365404069657e-08,9.379201782030533e-07,0.00011758963586471608,9.760922896310397e-16,2.5437322705683094e-12,4.49971959121537e-14,1.801958740549078e-15,8.152351460971608e-10,3.137347930430111e-11,2.188892836768835e-11,1.4249010513362562e-13,4.1983498197062196e-17,7.346790775149783e-12,5.2681919601412964e-12,3.5592139041089e-14,3.384426412669863e-10,1.4092867702042074e-15,1.2500304908897476e-15,7.620572974518007e-13,3.76,0.0,0.6256689235032682,0.9990184582491801,4.922838241582768e-05,1.1995541476538293e-06,0.16548483203141157,0.16588262136792986,0.00079604549600069,1.571533821064826e-11,0.00010675494919480212,5.504586040692385e-05,0.0001127787354990273,3.1857107127190848e-09,4.384599375928161e-10,6.9838196692174e-07,4.3549378745657253e-07,6.22239581227921e-07,2.5102198400065434e-10,2.1184183603309523e-05,7.438913528313849e-07,1.6210259974884947e-06,2.7178027340799536e-05,9.101430264916524e-05,8.144340862111606e-07,7.970071645346744e-08,2.0349728364998525e-06,1.6750564873438515e-07,1.1849086122711486e-05,2.274550658107892e-07,3.2406797717199013e-09,5.442620764154645e-14,3.3088747757263935e-09,3.586417108741316e-11,1.5718458262541884e-06,7.139906819704999e-10,7.704249562646729e-15,1.311330420509466e-10,4.413235752851196e-09,1.2828159512003867e-11,2.4767048326795992e-09,1.9876170574426294e-13,4.485859860212453e-08,4.433676125481268e-09,1.4295715974261193e-08,5.152332349791719e-13,5.175271099228425e-10
1.1616927790182877e-05,0.7562267883105737,9.089748121982507e-06,3.121638828304712e-06,1.1368409781078426e-06,7.434350255426246e-05,0.0,0.0,3.2735145490004095e-05,9.36102907629626e-08,2.7874678008084576e-05,1.2456442904345617e-06,1.0494251530513344e-06,4.8001136609170406e-17,2.641499444568733e-12,2.754368957085254e-08,1.0028233834915658e-06,0.0001233567056676143,1.115853285409097e-15,2.7154727901441155e-12,5.1516079444915705e-14,2.00373631752917e-15,8.548556407147618e-10,3.4806440280136056e-11,2.373907556671713e-11,1.6707396754497438e-13,4.955586185646309e-17,8.444262466058176e-12,6.130109117466128e-12,4.069042057230488e-14,3.6271390309273736e-10,1.6013427706990862e-15,1.4218850751806636e-15,8.827020288582605e-13,3.76,0.0,0.622259396904259,0.9990081578707726,5.251388774179261e-05,1.304821027499197e-06,0.16887113808535303,0.16928870554164813,0.0007960372393003616,1.602719174658612e-11,0.00011171468783548187,5.735967049232909e-05,0.00011789751695627037,3.3176397014375787e-09,4.5853798081347857e-10,7.277747312893943e-07,4.688620028985776e-07,6.905419689656367e-07,2.573043274890261e-10,2.2228991835132753e-05,7.88233549887786e-07,1.689647650332065e-06,2.9473863692023043e-05,9.700050357983723e-05,8.70498500501607e-07,8.521338887361724e-08,2.1751432749004064e-06,1.7850148367271248e-07,1.2721231364142618e-05,2.5163255988741535e-07,3.4619626150519466e-09,5.814151194543296e-14,3.592244307076224e-09,3.892392482459996e-11,1.7156363568837168e-06,7.562592037052264e-10,8.230070938266934e-15,1.3989062280335826e-10,4.809408485536458e-09,1.3748146522660759e-11,2.6574700158423773e-09,2.133148634664983e-13,4.7799858174510584e-08,4.748305198534787e-09,1.617165751650255e-08,5.514681616285014e-13,5.389878950434586e-10
1.1880266041609649e-05,0.756675715993841,9.48960937346917e-06,3.2313078423789724e-06,1.1903662477230298e-06,7.900622100513221e-05,0.0,0.0,3.472637191114141e-05,1.0096290606734961e-07,3.0205156658671414e-05,1.3496053745845688e-06,1.1141148623752955e-06,5.509656136039238e-17,2.903811399096567e-12,2.8999672249176635e-08,1.07093216900655e-06,0.00012927970877713276,1.2724701288029532e-15,2.8943128318630033e-12,5.882808592383002e-14,2.2239741739301947e-15,8.958739335436475e-10,3.855836256477067e-11,2.572638132491636e-11,1.952798026413436e-13,5.83497488903122e-17,9.6813327262911e-12,7.113476953100458e-12,4.640704404063183e-14,3.8826419353949934e-10,1.8152687435218922e-15,1.6135336529260485e-15,1.019548601499254e-12,3.76,0.0,0.6188680945338495,0.9989974750528818,5.5948298610143055e-05,1.417094165920858e-06,0.17223845962745016,0.17267636178389525,0.0007960286785079483,1.6336911629599937e-11,0.00011679010297289896,5.971742968467393e-05,0.00012312203305052952,3.451959755697127e-09,4.790346634594877e-10,7.577270549798926e-07,5.044367190534287e-07,7.64590143513684e-07,2.636173881703783e-10,2.3303156851196904e-05,8.344256640471478e-07,1.759584322685274e-06,3.19100526468272e-05,0.00010323603488462619,9.292243654261914e-07,9.098869949723783e-08,2.321846726360068e-06,1.8997162592231323e-07,1.3635419183540412e-05,2.784210983431305e-07,3.6933920558552873e-09,6.202713720403749e-14,3.893054486887014e-09,4.2171366010927736e-11,1.8688278895023293e-06,8.002724235074307e-10,8.779994138358836e-15,1.4904027080351955e-10,5.2314415103832e-09,1.4719020583621e-11,2.8468085419428472e-09,2.285655990434959e-13,5.086845527622133e-08,5.077355871283471e-09,1.8245942975639394e-08,5.893352252012963e-13,5.608386439598062e-10
1.2143604293036421e-05,0.7571222704804421,9.899539440775545e-06,3.3431333492195712e-06,1.2455530199894377e-06,8.385745408314301e-05,0.0,0.0,3.681106437103682e-05,1.0882522269003556e-07,3.267616071411298e-05,1.4599513690513451e-06,1.1814784234634496e-06,6.30880732387123e-17,3.186898043514806e-12,3.0505548884379606e-08,1.1423455585034748e-06,0.00013536042275682478,1.4476317972628699e-15,3.080358728501991e-12,6.70121474978211e-14,2.464042637683925e-15,9.383207688451118e-10,4.265499981946669e-11,2.786036966419325e-11,2.2755768453285247e-13,6.85407035977059e-17,1.1072854049039868e-11,8.232773775093083e-12,5.280412952761371e-14,4.1514450521016486e-10,2.0531128184454114e-15,1.826862694070888e-15,1.1744143132585645e-12,3.76,0.0,0.6154949116437991,0.9989864004245015,5.953586329818997e-05,1.536700057417365e-06,0.17558688788423246,0.17604568871182297,0.0007960198060264234,1.6644512345385356e-11,0.00012198179773301717,6.211917316048194e-05,0.00012845179348715697,3.588669572328291e-09,4.999480439410598e-10,7.882394477758783e-07,5.423355135100096e-07,8.447282706078837e-07,2.6996207106139524e-10,2.440710026651083e-05,8.825154537683633e-07,1.8308373081830344e-06,3.4492357252347986e-05,0.0001097255757508314,9.906936099089664e-07,9.703473515527829e-08,2.4752754389019104e-06,2.019276594565789e-07,1.4592733219903123e-05,3.080463332374259e-07,3.935257578205387e-09,6.608794239260167e-14,4.212015657644058e-09,4.561412071591719e-11,2.03180721154608e-06,8.460745423221612e-10,9.354706721245535e-15,1.58593008934758e-10,5.680474127461895e-09,1.5742865680994235e-11,3.044932735942288e-09,2.445321662738769e-13,5.406754242254751e-08,5.4212079534559866e-09,2.0534968453341402e-08,6.288758327391078e-13,5.830791969678953e-10
1.2406942544463193e-05,0.7575664660646682,1.0319693594209572e-05,3.457168076691602e-06,1.3024425933709994e-06,8.890116019385466e-05,0.0,0.0,3.899202372458964e-05,1.1722842698060084e-07,3.529335679840952e-05,1.5769471149381804e-06,1.2515890430677442e-06,7.207204901893801e-17,3.492060331582448e-12,3.206241130814774e-08,1.217164291272313e-06,0.00014160068782323598,1.6431672522444814e-15,3.273714926578409e-12,7.61534480588176e-14,2.72539723091753e-15,9.822278064836753e-10,4.712396064430798e-11,3.015120585103685e-11,2.6440443943016447e-13,8.032666802041281e-17,1.2634976844725631e-11,9.503905325212783e-12,5.994884912705746e-14,4.434077355735779e-10,2.3170794269067082e-15,2.0639072383103895e-15,1.3492840126791413e-12,3.76,0.0,0.6121397439861875,0.9989749243970993,6.328092623267505e-05,1.6639742837157287e-06,0.1789165132858833,0.17939678438044931,0.0007960106135101509,1.695000706626532e-11,0.00012729041496341805,6.456495649217423e-05,0.00013388631054694756,3.727769052678706e-09,5.212761907580389e-10,8.193126830303488e-07,5.82679653516589e-07,9.313136330388865e-07,2.763393053548057e-10,2.5541257153322926e-05,9.325515531377659e-07,1.903408534902368e-06,3.7226697016297414e-05,0.0001164738080110124,1.0549902133871278e-06,1.0335978401534953e-07,2.6356263567681163e-06,2.1438138067344108e-07,1.5594269955685397e-05,3.4074766809185076e-07,4.187855581701637e-09,7.032890254706162e-14,4.549856808921189e-09,4.9260015169637976e-11,2.204969120690667e-06,8.937105517091461e-10,9.95491267390962e-15,1.685601281570021e-10,6.157677725971542e-09,1.6821817355287433e-11,3.252057214935321e-09,2.612331159814572e-13,5.740033134839371e-08,5.780257773384496e-09,2.305616464784964e-08,6.701332288761787e-13,6.057095940562128e-10
1.2670280795889965e-05,0.7580083169933288,1.0750232372339084e-05,3.573465920509632e-06,1.3610775698295805e-06,9.41413457018925e-05,0.0,0.0,4.127208087943147e-05,1.2620538643553882e-07,3.806256353687976e-05,1.7008645625870894e-06,1.3245218641616182e-06,8.215378578831071e-17,3.820666845247428e-12,3.3671383306825374e-08,1.295490879716266e-06,0.00014800240838905976,1.8610552737688165e-15,3.474484024579044e-12,8.634381084960049e-14,3.009583479983417e-15,1.0276276390888975e-09,5.199482823209459e-11,3.2609735300678996e-11,3.0636771862010647e-13,9.39305161126833e-17,1.4385241713432783e-11,1.0944318355589713e-11,6.791375690433785e-14,4.731087614221651e-10,2.6095392519859596e-15,2.326860877897914e-15,1.5463226867011178e-12,3.76,0.0,0.6088024878076277,0.9989630371568597,6.718793113712722e-05,1.7992616458852216e-06,0.1822274254635761,0.18272974628571637,0.0007960010939805891,1.725341136745971e-11,0.00013271663805050133,6.705485518311788e-05,0.0001394250991505942,3.869259270902052e-09,5.430171827503836e-10,8.50947791944154e-07,6.255941039093313e-07,1.024716937616189e-06,2.8275004485827524e-10,2.6706076275754835e-05,9.845835002106492e-07,1.9773005527369445e-06,4.011915188986513e-05,0.00012348541823139125,1.1222002711968647e-06,1.0997234202211161e-07,2.8031012739758783e-06,2.2734480581218036e-07,1.664113915918496e-05,3.7677881654026616e-07,4.451489609481771e-09,7.47551126896351e-14,4.907326047669662e-09,5.311708080208441e-11,2.3887165689825803e-06,9.432262586231363e-10,1.0581332953523954e-14,1.7895319648766714e-10,6.6642563902664665e-09,1.7958062621693417e-11,3.468398976543029e-09,2.7868731131396917e-13,6.087009508609992e-08,6.154919986365792e-09,2.582804805787556e-08,7.1315270032942e-13,6.28730069891658e-10
1.2933619047316737e-05,0.7584478374670217,1.1191321576377655e-05,3.692081960041837e-06,1.421501885582536e-06,9.958206732845898e-05,0.0,0.0,4.365409729270561e-05,1.357907385282399e-07,4.0989755638308215e-05,1.8319829521987908e-06,1.4003540180657738e-06,9.344823690244881e-17,4.174157090468257e-12,3.533362117544629e-08,1.3774296668930914e-06,0.00015456755462367805,2.1034349230163677e-15,3.6827668112199076e-12,9.768210576315733e-14,3.318241988163707e-15,1.0745538091260448e-09,5.729928693811029e-11,3.524752404324191e-11,3.540503783360258e-13,1.096028460317706e-16,1.6342677175961572e-11,1.2573121417915986e-11,7.677713736313986e-14,5.043045155682538e-10,2.9330396964780608e-15,2.6180863628024084e-15,1.7678888343110335e-12,3.76,0.0,0.6054830398435501,0.9989507286612636,7.126142424261377e-05,1.94291630194528e-06,0.1855197132466676,0.18604467136753086,0.000795991239465418,1.7554739531014875e-11,0.00013826119177500902,6.958896416940031e-05,0.00014506767692623512,4.01314244127326e-09,5.651691093606283e-10,8.831460574254014e-07,6.712075352821224e-07,1.1253226324338685e-06,2.8919526844162716e-10,2.7902020332406482e-05,1.038661764337576e-06,2.052516519817614e-06,4.317596634024926e-05,0.00013076509974606378,1.1924120602076918e-06,1.1688111935762423e-07,2.9779069881434605e-06,2.408301779985547e-07,1.7734464311604e-05,4.164083774912635e-07,4.726470576319071e-09,7.937179155835671e-14,5.285191079081167e-09,5.719355940816467e-11,2.5834608166262467e-06,9.946683102033025e-10,1.1234706028179438e-14,1.8978406701471173e-10,7.2014474940152935e-09,1.915384054894738e-11,3.6941774841625127e-09,2.969139432948772e-13,6.448016998695205e-08,6.545629479235594e-09,2.8870274509218567e-08,7.579817911261684e-13,6.52141048664803e-10
1.319695729874351e-05,0.758885041641406,1.1643132259036675e-05,3.8130724726936934e-06,1.4837608423504086e-06,0.00010522743452552293,0.0,0.0,4.6140965473494353e-05,1.4602098402005118e-07,4.408106808769237e-05,1.9705889995421954e-06,1.479164676521453e-06,1.0608078919092422e-16,4.554044919886014e-12,3.705031426021207e-08,1.4630868837817699e-06,0.00016129816402420208,2.372616670849208e-15,3.898662303671493e-12,1.1027467733396843e-13,3.6531137642984084e-15,1.1230408257701965e-09,6.307125614157966e-11,3.8076900857209757e-11,4.0811518740324933e-13,1.276250518980334e-16,1.8527903150590777e-11,1.4411213242860169e-11,8.662337249097409e-14,5.370540654895041e-10,3.2903158576327398e-15,2.9401268652542287e-15,2.016548669373246e-12,3.76,0.0,0.6021812973125628,0.9989379886334693,7.550605756273407e-05,2.095301909903183e-06,0.18879346465975705,0.1893416560127894,0.0007959810407147103,1.7854003494289135e-11,0.00014392484320094876,7.216739728847187e-05,0.00015081356428026793,4.159421883590704e-09,5.877300709089974e-10,9.159090075320675e-07,7.1965233243456e-07,1.2335292345906946e-06,2.9567598050024336e-10,2.912956620660123e-05,1.0948377723650063e-06,2.129060187978417e-06,4.640355351120757e-05,0.00013831755463337078,1.2657161046586145e-06,1.2409504692206734e-07,3.16025545445145e-06,2.548499740237691e-07,1.8875383017563996e-05,4.5992042738504404e-07,5.01311699645302e-09,8.418428540403047e-14,5.6842396978390255e-09,6.149790841971743e-11,2.789621595444065e-06,1.048084217253162e-09,1.1915788418137448e-14,2.0106488630822168e-10,7.770522279926282e-09,2.0411442611548982e-11,3.929614748635306e-09,3.159325464816229e-13,6.823395766531789e-08,6.9528433760015275e-09,3.220369510670327e-08,8.046705288584037e-13,6.759431386304479e-10
1.3460295550170281e-05,0.75931994362848,1.2105840707797005e-05,3.936494947002523e-06,1.547901139046342e-06,0.00011108161182520849,0.0,0.0,4.873560948644474e-05,1.5693458489251835e-07,4.734280044943353e-05,2.1169770867245587e-06,1.5610351036501936e-06,1.2018811293510482e-16,4.961922114525581e-12,3.8822685488402994e-08,1.5525707060432343e-06,0.00016819634301129004,2.671094231653253e-15,4.122267785976324e-12,1.242357944692183e-13,4.016045824059087e-15,1.1731241811906876e-09,6.934703178915353e-11,4.1111001768239584e-11,4.69289885018036e-13,1.4831269887912735e-16,2.0963240472564798e-11,1.6481419101401217e-11,9.754332857794662e-14,5.714186944909631e-10,3.6843022261799576e-15,3.2957179370346275e-15,2.295091197715612e-12,3.76,0.0,0.5988971579108804,0.9989248065531303,7.992659223371527e-05,2.2567917761294397e-06,0.19204876691960043,0.1926207960583886,0.0007959704903417304,1.81512185308593e-11,0.00014970840261428354,7.479028671496547e-05,0.0001566622844716117,4.308101985940987e-09,6.106981788818847e-10,9.492384085063485e-07,7.710646032049677e-07,1.3497496684716632e-06,3.021932114376762e-10,3.0389205223911737e-05,1.1531639335695335e-06,2.206935887277773e-06,4.980849946970014e-05,0.0001461474956308022,1.3422052421565734e-06,1.3162328283059644e-07,3.3503639395773985e-06,2.694169108758787e-07,2.0065047397772063e-05,5.076151301121686e-07,5.311755209845208e-09,8.919807192956584e-14,6.105280289386735e-09,6.603880627139237e-11,3.0076272820177355e-06,1.1035223753470362e-09,1.2625355233271771e-14,2.1280810354415437e-10,8.372786422183192e-09,2.1733212497675922e-11,4.174935405045498e-09,3.357630148170607e-13,7.213492685098948e-08,7.377043149607711e-09,3.585041471563914e-08,8.532716620715824e-13,7.001371262073631e-10
1.3723633801597054e-05,0.7597525574978662,1.2579628422464839e-05,4.0624080944304225e-06,1.6139709039621372e-06,0.00011714882116289316,0.0,0.0,5.144098545210763e-05,1.6857206704692463e-07,5.078142128084041e-05,2.271449457997147e-06,1.6460487077490731e-06,1.3591908282241538e-16,5.399462132478466e-12,4.0651991884589865e-08,1.6459913100523899e-06,0.0001752642685406488,3.001557145229976e-15,4.353678847533607e-12,1.3968812303512226e-13,4.4089970875258484e-15,1.2248403666398545e-09,7.616543603176066e-11,4.436381642711185e-11,5.383726128805746e-13,1.720192310142953e-16,2.3672826767891434e-11,1.8808635559418986e-11,1.0963476430073277e-13,6.074619855033627e-10,4.118145005682014e-15,3.687800200019535e-15,2.6065442159407793e-12,3.76,0.0,0.5956305198068352,0.9989111716529722,8.452790192050886e-05,2.42776900895648e-06,0.1952857064318902,0.195882186794222,0.0007959595800790839,1.844639902071256e-11,0.0001556127245044264,7.745778236401607e-05,0.0001626133636896063,4.459188166794572e-09,6.340715562344305e-10,9.831362574017717e-07,8.255841876860179e-07,1.4744116146586615e-06,3.0874801815302213e-10,3.1681443416587055e-05,1.2136936633757621e-06,2.286148509588561e-06,5.3397567536643214e-05,0.00015425964798483808,1.4219746897768432e-06,1.3947521891711303e-07,3.5484551754920263e-06,2.8454395184519263e-07,2.1304624462555695e-05,5.598093651574146e-07,5.622719607926071e-09,9.441876397055528e-14,6.549142340953808e-09,7.082515788719809e-11,3.2379150805317593e-06,1.1610320859143619e-09,1.3364200708037332e-14,2.2502647834953765e-10,9.009580568805965e-09,2.3121546716626622e-11,4.430366785724525e-09,3.5642561778476926e-13,7.618661517269028e-08,7.818736845217425e-09,3.983385308024592e-08,9.038409101100749e-13,7.247239699868659e-10
1.3986972053023826e-05,0.7601828972780965,1.3064682086729546e-05,4.190871859981667e-06,1.6820197275333614e-06,0.0001234333441725169,0.0,0.0,5.426008203937845e-05,1.8097612792236007e-07,5.4403572655725615e-05,2.434316420564649e-06,1.7342910928363698e-06,1.5343574408108057e-16,5.868423998080488e-12,4.253952507100014e-08,1.743460927989095e-06,0.0001825041897160651,3.366904153403668e-15,4.592989421463032e-12,1.567632224882103e-13,4.834044575699675e-15,1.2782268883728768e-09,8.356797538928222e-11,4.785023620769792e-11,6.162377469860489e-13,1.991400415119361e-16,2.668273900890514e-11,2.1419984056179153e-11,1.2300276064654026e-13,6.452499070917186e-10,4.595214983423336e-15,4.119532815748517e-15,2.9541912818359566e-12,3.76,0.0,0.5923812816354618,0.9988970729136785,8.93149762898649e-05,2.6086266773646002e-06,0.19850436878791694,0.19912592296616338,0.0007959482996201843,1.873955541915737e-11,0.0001616387085766623,8.01700512624818e-05,0.00016866633113574435,4.612686835586866e-09,6.578483377079659e-10,1.017604774305983e-06,8.833546677844966e-07,1.60795786949587e-06,3.1534148454108347e-10,3.3006801794494746e-05,1.2764814057865145e-06,2.3667034912678638e-06,5.7177702699615386e-05,0.00016265875123217988,1.5051221102194567e-06,1.4766048724105357e-07,3.754757513009996e-06,3.002443122898896e-07,2.259529646487877e-05,6.168373745233502e-07,5.946352858897344e-09,9.985211320645712e-14,7.016676962143373e-09,7.586610026808636e-11,3.480931215346612e-06,1.220663576238286e-09,1.4133138736741142e-14,2.3773308891102446e-10,9.682280860852869e-09,2.4578895113360194e-11,4.69613898928164e-09,3.7794101667471556e-13,8.039263085734445e-08,8.278461420693655e-09,4.4178808689655006e-08,9.564372258836467e-13,7.497047945085995e-10
