Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894)
1.7550011889912617e-07,0.6471998710702223,8.004166495336738e-11,6.7918064362957126e-12,5.637363468996984e-12,9.019654032363586e-12,0.0,0.0,2.0242119169008122e-08,6.868140666031726e-13,6.183728214482539e-12,7.1877145990724055e-12,5.541555347309168e-15,1.871457840926796e-30,1.2453077219405432e-20,1.742123304066976e-11,3.036612187543987e-13,1.0301778820192208e-09,3.6362102802879016e-26,1.5033435276949288e-22,2.237493527107338e-22,3.7651160044232193e-22,2.2336908423025775e-12,4.596918858997059e-22,2.722379523754507e-18,4.977928831857888e-25,9.344775647316821e-32,4.585288809812823e-23,1.729538475411554e-26,1.9937831122729704e-27,1.0943470413132163e-18,6.190338608682859e-30,1.4547584804366095e-29,4.409620152918263e-29,3.76,0.0,0.7112824607304052,0.9996556753785685,3.728265619352777e-12,2.9335767732685667e-15,0.00025672118690855207,0.0002567224819450601,0.00034430332771078143,5.751896384070909e-15,1.0270586069289145e-09,2.0002712305593584e-08,1.0447062578325767e-10,3.4005462417075353e-12,1.5900177780828386e-17,1.3799208448974326e-10,7.428015582643183e-13,2.2551478626023598e-15,1.67405588689047e-14,2.2382522883443092e-11,3.51451056916042e-11,1.161124450660741e-10,3.446217797333266e-13,5.156725886622508e-11,1.5171818393889542e-13,3.822137353345246e-15,5.3635853194647706e-14,6.039358887019252e-14,5.738029390406035e-16,3.611257400747174e-11,2.223256077709222e-16,2.1021374021301485e-21,3.285501952688908e-18,3.988080984688736e-20,1.1364191016120093e-17,1.3094455995159793e-13,2.5948138810681473e-22,2.700337138754089e-18,2.727018835867921e-22,2.8803472987426053e-18,3.8902241401819067e-19,1.094686812407794e-23
1.8893379425318665e-07,0.6472021949094743,9.357354773994853e-11,8.07967093907779e-12,6.494281772763925e-12,1.0910533047780195e-11,0.0,0.0,2.1791666693885715e-08,7.957304093317343e-13,7.001632149027523e-12,8.137450542479412e-12,6.885280101162205e-15,2.684404354258534e-30,1.5405347740841475e-20,1.7996922027190764e-11,3.6964878935028964e-13,1.1938266675520885e-09,4.473955625597942e-26,1.9510260935240294e-22,2.681370212704009e-22,4.185193963413527e-22,2.245337533931712e-12,6.176995049851438e-22,3.3890800157685057e-18,6.380938336382562e-25,1.3542718704283767e-31,6.19253084006493e-23,2.774040695986743e-26,2.982880768876109e-27,1.3631864593107188e-18,8.976285015485943e-30,2.018870702324544e-29,7.201525422995346e-29,3.76,0.0,0.7112628121423095,0.9996556736629872,4.521033949784258e-12,3.861169988403768e-15,0.0002763680236384182,0.00027636952329029553,0.00034430332701411795,6.1927796758241534e-15,1.190295852935014e-09,2.152440087818441e-08,1.2107523042009725e-10,3.667540976679233e-12,1.9580040258249235e-17,1.5024474071476169e-10,8.609386498884241e-13,2.804516407519379e-15,1.8039334936202582e-14,2.5941298313449998e-11,3.950365183400412e-11,1.3268785314882717e-10,4.181964706587819e-13,6.137663349195022e-11,1.7207399481679387e-13,4.587842694844308e-15,6.567031605230918e-14,6.822156669760085e-14,7.88303051221666e-16,3.8873554905194485e-11,2.7910773642482363e-16,2.611339256307609e-21,4.28457510473353e-18,4.94446301376462e-20,1.5649993186052186e-17,1.4836667057953876e-13,3.205753845856213e-22,3.326953818745154e-18,3.7694122493940517e-22,3.2341225106844968e-18,5.426340029519987e-19,1.5269108080366974e-23
2.0236746960724714e-07,0.6472045186848424,1.0815002862724686e-10,9.51007569521325e-12,7.411624587559077e-12,1.3045543456258161e-11,0.0,0.0,2.3341279841842723e-08,9.126220810144817e-13,7.844827312526294e-12,9.116273107691948e-12,8.427147493232213e-15,3.753440011635962e-30,1.8727485514749005e-20,1.8507165937724216e-11,4.4336584025423137e-13,1.369519269533689e-09,5.413353304204105e-26,2.4836126212395756e-22,3.160098637372579e-22,4.585952467555199e-22,2.2556507786757964e-12,8.129675001606074e-22,4.145657531263517e-18,8.009151612163232e-25,1.908207168207606e-31,8.171415427362593e-23,4.29711066996089e-26,4.3487783433771314e-27,1.6722288580922913e-18,1.2679019158924275e-29,2.7333554316025476e-29,1.1356074185339746e-28,3.76,0.0,0.7112431640959954,0.9996556719351073,5.414283487756135e-12,4.981532688578483e-15,0.0002960143039773899,0.0002960160231270686,0.0003443033263062675,6.63364731131047e-15,1.3655644608301905e-09,2.3045274792308237e-08,1.3890377853577652e-10,3.9343859311982225e-12,2.375037948806275e-17,1.6250530647812426e-10,9.878003671153539e-13,3.436412940667947e-15,1.9338151212443698e-14,2.976247680686316e-11,4.398222378888755e-11,1.5007899301437127e-10,5.003496734757671e-13,7.212832947018307e-11,1.932855186687201e-13,5.42670363424912e-15,7.921823490615357e-14,7.653083831254041e-14,1.060627345674292e-15,4.163407254641689e-11,3.441807879394383e-16,3.1907582033057942e-21,5.4810228809682325e-18,6.040658049640814e-20,2.110667974182533e-17,1.6633014279291105e-13,3.8982862956507243e-22,4.035967306932491e-18,5.12752503596252e-22,3.607003795354929e-18,7.398563712621606e-19,2.0818356824573723e-23
2.1580114496130763e-07,0.64720684239633,1.2375896321975885e-10,1.109020316512638e-11,8.390690100502794e-12,1.5439995843907853e-11,0.0,0.0,2.4890965730695096e-08,1.0374819134504816e-12,8.710505118623323e-12,1.0120879029288657e-11,1.0180380167510898e-14,5.128906922122163e-30,2.241852133115287e-20,1.8959390548400895e-11,5.24992902385287e-13,1.5572538199592686e-09,6.455861645996572e-26,3.1090946143378325e-22,3.671290381266315e-22,4.964770845406853e-22,2.264789110982665e-12,1.050884395467728e-21,4.994936235614864e-18,9.872691606096207e-25,2.6238138815306853e-31,1.0567900610419029e-22,6.457974823110613e-26,6.196688039836355e-27,2.024370556464507e-18,1.7506932536005726e-29,3.622698415474472e-29,1.7369817152840693e-28,3.76,0.0,0.7112235165914234,0.9996556701949133,6.4141801008924856e-12,6.316250538422412e-15,0.00031566002795416654,0.00031566198147031465,0.00034430332559365286,7.0744992958087664e-15,1.5528640065011602e-09,2.4565391099424043e-08,1.579562417901691e-10,4.201092239926728e-12,2.843294662002695e-17,1.7477244529161277e-10,1.1233887874333536e-12,4.156583700823309e-15,2.063700428662083e-14,3.384605056284314e-11,4.8567339562807965e-11,1.682407558967589e-10,5.91314418027993e-13,8.383609708341166e-11,2.1530406085215461e-13,6.337760965658404e-15,9.433415467799127e-14,8.534357881127077e-14,1.4013495324379522e-15,4.439412699558898e-11,4.1792276429727106e-16,3.843344956041864e-21,6.895021761698851e-18,7.285624019942981e-20,2.795317177812268e-17,1.8477407682637406e-13,4.675677479169917e-22,4.830656168240681e-18,6.874746601188862e-22,3.9990814846526305e-18,9.89055811032699e-19,2.782998570576919e-23
2.292348203153681e-07,0.6472091660439403,1.4038726076801752e-10,1.2827236377807727e-11,9.43282929786322e-12,1.810918091153755e-11,0.0,0.0,2.644073105676042e-08,1.1703027821100039e-12,9.596181004202735e-12,1.114834047948491e-11,1.2158278926213838e-14,6.864902702091942e-30,2.647512878906625e-20,1.9360184934890412e-11,6.14687260385723e-13,1.7570286154326235e-09,7.602448934673432e-26,3.8355032429269974e-22,4.212540280879247e-22,5.320044927954224e-22,2.2728866856407433e-12,1.3372220876826742e-21,5.939387834129814e-18,1.1980368152594568e-24,3.5313552783020706e-31,1.342871827721495e-22,9.451241699710858e-26,8.651209918707874e-27,2.4225871445374307e-18,2.369803230265192e-29,4.7132802848783814e-29,2.5867284302504303e-28,3.76,0.0,0.7112038696285544,0.9996556684423942,7.527086462390489e-12,7.887374126000262e-15,0.00033530519559590437,0.00033530739833496773,0.00034430332487822357,7.515335628078737e-15,1.75219406600785e-09,2.608480460479617e-08,1.7823259184553675e-10,4.467669981493194e-12,3.364824662523568e-17,1.8704535693065398e-10,1.2677059886887946e-12,4.970771972414858e-15,2.1935897575608698e-14,3.819201177620616e-11,5.324706983414494e-11,1.871305208746751e-10,6.913026461047155e-13,9.651288727504981e-11,2.380859086263165e-13,7.31982596226728e-15,1.1106889525252682e-13,9.468267515004363e-14,1.8222172495143756e-15,4.715371831717447e-11,5.00684211774823e-16,4.571839932048314e-21,8.546926747701966e-18,8.68820525469008e-20,3.643376874550668e-17,2.03644578608283e-13,5.540963753978917e-22,5.7140865247081504e-18,9.096646834001219e-22,4.410451400323708e-18,1.2995691592300092e-18,3.6566668511528465e-23
2.426684956694286e-07,0.647211489627677,1.5802103538831965e-10,1.472833282604669e-11,1.0539404049591473e-11,2.10683340460002e-11,0.0,0.0,2.7990582133086933e-08,1.3110776039995573e-12,1.04996578726231e-11,1.219606251757906e-11,1.437425525587211e-14,9.018910540351535e-30,3.089215409021954e-20,1.9715395083148216e-11,7.125856379713509e-13,1.9688420987306544e-09,8.853653344316048e-26,4.670899948715855e-22,4.781477628118171e-22,5.650994353739253e-22,2.2800572732480076e-12,1.6781467078884268e-21,6.981171729090916e-18,1.433980335951371e-24,4.66378809280015e-31,1.6801169955306478e-22,1.3511182779106993e-25,1.1858018466723801e-26,2.869934404015538e-18,3.15221331020273e-29,6.033458933269944e-29,3.762202896760671e-28,3.76,0.0,0.711184223207349,0.999655666677543,8.759559417021306e-12,9.71735859749996e-15,0.0003549498069283929,0.00035495227373596127,0.00034430332415795857,7.956156308727584e-15,1.963554215575646e-09,2.760356815871082e-08,1.9973280036636768e-10,4.734127974516078e-12,3.941560958785544e-17,1.9932353739966496e-10,1.4207540492727825e-12,5.884718601537616e-15,2.3234832225818203e-14,4.280035264612448e-11,5.801086052713118e-11,2.0670802832356095e-10,8.00507879778445e-13,1.1017091628971871e-10,2.615918849304655e-13,8.371533845163686e-15,1.2946994630485831e-13,1.0457145829597335e-13,2.336211066812132e-15,4.9912846575651455e-11,5.927909642864634e-16,5.378794668587423e-21,1.0457211395348637e-17,1.0257133847347888e-19,4.681958982706423e-17,2.228939577776509e-13,6.49697526981716e-22,6.689134799422784e-18,1.1892206304996942e-21,4.8412141804622776e-18,1.6817552304898174e-18,4.7319828256146873e-23
2.561021710234891e-07,0.6472138131475433,1.7664573672297927e-10,1.6800601801337455e-11,1.1711753628987197e-11,2.4332604497605958e-11,0.0,0.0,2.954052492336167e-08,1.4597993357076623e-12,1.1418993759530365e-11,1.326174544909923e-11,1.6841861461820413e-14,1.165141772216679e-29,3.566305503840334e-20,2.0030199695560576e-11,8.188065884149652e-13,2.192692842515672e-09,1.0209646512338321e-25,5.623369088379091e-22,5.375804502275741e-22,5.957490635780365e-22,2.286404798469683e-12,2.0802293601999253e-21,8.122170948607022e-18,1.6957553373212405e-24,6.056715863400495e-31,2.0732953593180181e-22,1.891608921805843e-25,1.5985475350735302e-26,3.369546445892856e-18,4.128312608521635e-29,7.613673086647291e-29,5.357937576697706e-28,3.76,0.0,0.7111645773277678,0.9996556649003502,1.0118344194865013e-11,1.1829009985001429e-14,0.000374593861976211,0.0003745966076882271,0.00034430332343340713,8.396961340125887e-15,2.1869440316027235e-09,2.9121732861638242e-08,2.224568390192281e-10,5.000475078919856e-12,4.575325804605285e-17,2.116066294251951e-10,1.582535048316706e-12,6.9041624981501165e-15,2.4533806318591656e-14,4.767106537665477e-11,6.284937478627675e-11,2.269352562763905e-10,9.191076035106385e-13,1.2482171960668968e-10,2.857869418416061e-13,9.491389804921809e-15,1.4958182825385024e-13,1.1503349310340385e-13,2.9576022920349454e-15,5.26715118355129e-11,6.945466786337332e-16,6.266591541036929e-21,1.2646415981962075e-17,1.200103146025189e-19,5.941000700349874e-17,2.4248002126413586e-13,7.546357730787762e-22,7.758508585242389e-18,1.5375089067803508e-21,5.291474928927803e-18,2.147045374595613e-18,6.041105936061616e-23
2.6953584637754957e-07,0.6472161366035422,1.9624625961775517e-10,1.9051084733818253e-11,1.2951168512064913e-11,2.791702864385185e-11,0.0,0.0,3.109056507169961e-08,1.6164609716227588e-12,1.2352472972826355e-11,1.4343351224034928e-11,1.9574818303982358e-14,1.4825548151088038e-29,4.078028053606405e-20,2.0309185452930344e-11,9.334526071573452e-13,2.428579534796675e-09,1.1670285772957133e-25,6.701012396512492e-22,5.99332301165503e-22,6.239905722944557e-22,2.292025157792157e-12,2.5504565121708934e-21,9.364024111792555e-18,1.9839227815634026e-24,7.74833740867208e-31,2.5272023692351114e-22,2.599269190210082e-25,2.1226161234571097e-26,3.924631407542681e-18,5.332132530230894e-29,9.486569421102946e-29,7.4880949845080815e-28,3.76,0.0,0.7111449319897719,0.9996556631108054,1.1610365842863606e-11,1.4245437842887228e-14,0.00039423736076286525,0.00039424040020669636,0.0003443033227047822,8.837750722458625e-15,2.422363090662353e-09,3.06393481865086e-08,2.4640467947262755e-10,5.26672042313953e-12,5.267837045142221e-17,2.2389436337597608e-10,1.7530510658737073e-12,8.03484112503146e-15,2.583281978142692e-14,5.2804142171659915e-11,6.77543532569362e-11,2.477762995789759e-10,1.0472653761209125e-12,1.4047619521051894e-10,3.106397919457787e-13,1.067780806158851e-14,1.7144642071725718e-13,1.2609242211471103e-13,3.702009409228187e-15,5.542971416126729e-11,8.062351715567946e-16,7.237461861058627e-21,1.5135103321917824e-17,1.3928411541811914e-19,7.453406665779553e-17,2.623654447305958e-13,8.691592320405867e-22,8.924765714695626e-18,1.967495677659598e-21,5.761343470660759e-18,2.7079929996071497e-18,7.61935207389767e-23
2.8296952173161005e-07,0.6472184599956767,2.1680703830082184e-10,2.1486738233102636e-11,1.4258870422607987e-11,3.1836506901496357e-11,0.0,0.0,3.264070792899213e-08,1.7810555423056695e-12,1.3298580441256468e-11,1.5439073565428425e-11,2.2587040071701576e-14,1.8606726730704692e-29,4.6235597371746786e-20,2.0556419583216514e-11,1.056611993539451e-12,2.676500966002188e-09,1.323515075595774e-25,7.911944875645407e-22,6.631953307431434e-22,6.49898293973281e-22,2.2970021738927558e-12,3.0962397761634563e-21,1.0708153693383324e-17,2.298960553830501e-24,9.779393635597706e-31,3.0466482884238413e-22,3.512062947077929e-25,2.779831919892788e-26,4.538465322537025e-18,6.801589330563525e-29,1.1687153170627282e-28,1.0289104242690219e-27,3.76,0.0,0.7111252871933221,0.9996556613088998,1.3242718499842275e-11,1.6990013579444853e-14,0.00041388030331091224,0.0004138836513062989,0.0003443033219718317,9.27852445610952e-15,2.669810969497142e-09,3.2156462058967875e-08,2.715762933968965e-10,5.532872661552905e-12,6.020714091390778e-17,2.3618654153813344e-10,1.9323041830828504e-12,9.282490974240999e-15,2.713187361364551e-14,5.81995752353787e-11,7.271849090202076e-11,2.691972538576383e-10,1.1851326985105066e-12,1.5714464068196017e-10,3.3612257450715925e-13,1.1929144718859483e-14,1.9510326090494603e-13,1.3777184711406015e-13,4.586453005610424e-15,5.818745361743921e-11,9.281225578476221e-16,8.293502395455045e-21,1.7943821472969662e-17,1.6047681906532203e-19,9.255189676154839e-17,2.825172126983503e-13,9.93501386376857e-22,1.0190331622100624e-17,2.4938821899817757e-21,6.250934282611333e-18,3.3783218942586726e-18,9.505329511458279e-23
2.9640319708567054e-07,0.6472207833239496,2.38312131209508e-10,2.41144195558138e-11,1.5635997554989284e-11,3.610578386638736e-11,0.0,0.0,3.419095857658055e-08,1.9535761129942013e-12,1.4255979131602241e-11,1.6547311665730343e-11,2.5892657098859625e-14,2.3062367144511122e-29,5.202034522342041e-20,2.077551014355103e-11,1.1883604971340174e-12,2.93645601760519e-09,1.49035797297996e-25,9.264291649930701e-22,7.289744344031347e-22,6.735730583343679e-22,2.301407652990017e-12,3.725424834943484e-21,1.2155790995442755e-17,2.641274134252854e-24,1.2193115854046788e-30,3.636449543855549e-22,4.673694730186507e-25,3.5947202818734286e-26,5.214384835748466e-18,8.578735368232484e-29,1.4252957692255724e-28,1.3922483873055732e-27,3.76,0.0,0.7111056429383795,0.9996556594946233,1.5022653272915115e-11,2.008633367340946e-14,0.0004335226896420658,0.00043352636100196334,0.00034430332123461526,9.719282542325422e-15,2.929287245016488e-09,3.367312093323205e-08,2.9797165246407397e-10,5.798939848560105e-12,6.835483550331474e-17,2.4848302095727293e-10,2.1202964823293232e-12,1.065284803127223e-14,2.8430967594129084e-14,6.385735677452068e-11,7.77353280057284e-11,2.9116610601262324e-10,1.3328506714438464e-12,1.7483678843849805e-10,3.622105520048789e-13,1.3243725392120291e-14,2.2058981534422036e-13,1.5009523122967413e-13,5.629409068460286e-15,6.094473026856983e-11,1.0604591963363687e-15,9.436690403246803e-21,2.1093072331865345e-17,1.8367147615310176e-19,1.1385609682703531e-16,3.0290612441094613e-13,1.1278827362225795e-21,1.1557515146191902e-17,3.1332436675816524e-21,6.760366163847408e-18,4.172973216023373e-18,1.1741071080624183e-22
3.2327054779379146e-07,0.6472254297889215,2.840900487508548e-10,2.997272980578226e-11,1.8602610575487585e-11,4.5751839512522244e-11,0.0,0.0,3.72918023411686e-08,2.3223676808177654e-12,1.62000806857601e-11,1.879582928038249e-11,3.344179010756166e-14,3.427482471678943e-29,6.45423199963976e-20,2.1141670219795765e-11,1.4778732851034089e-12,3.4924629069809356e-09,1.8547528995227045e-25,1.2425766176365682e-21,8.655664185083575e-22,7.1471335601697455e-22,2.3087560239020555e-12,5.2675971357257995e-21,1.5365682029817658e-17,3.409042006779901e-24,1.8353661581305725e-30,5.046377373406999e-22,7.949706170752884e-25,5.809836528749215e-26,6.766081716298476e-18,1.3246553020875723e-28,2.064417320203764e-28,2.447663659319622e-27,3.76,0.0,0.7110663560528598,0.9996556558289196,1.9054978753746958e-11,2.7429535967649544e-14,0.0004728057937368744,0.000472810156241188,0.00034430331974738836,1.0600751774981938e-14,3.4843232945959013e-09,3.6705252582140914e-08,3.5443349272326745e-10,6.33085089925164e-12,8.656372899534516e-17,2.7308845640572627e-10,2.522506963632438e-12,1.3784627849654981e-14,3.10292757099932e-14,7.595993411082494e-11,8.790494618454904e-11,3.3662830852483006e-10,1.6583592596127802e-12,2.133284912132536e-10,4.1611718289588004e-13,1.6055894487117725e-14,2.7719299009712014e-13,1.7676657600204657e-13,8.272342856908953e-15,6.645789541395899e-11,1.3574129706260593e-15,1.199189830733564e-20,2.8494806645928986e-17,2.3639391054778975e-19,1.6806451385444936e-16,3.442952163160424e-13,1.4275886872556891e-21,1.4605469322243412e-17,4.827426212550964e-21,7.839249414832135e-18,6.201362767322078e-18,1.7447855061277868e-22
3.501378985019124e-07,0.647230075998479,3.3344767296144797e-10,3.667845822680511e-11,2.1858116282611617e-11,5.6969447344318456e-11,0.0,0.0,4.0393132384760725e-08,2.722780840720342e-12,1.8176938409071824e-11,2.107938699992083e-11,4.234027880870827e-14,4.903129593435284e-29,7.827476564492203e-20,2.142913032421788e-11,1.8023974285248006e-12,4.096592721399784e-09,2.2593399466127536e-25,1.6250557995988031e-21,1.0078159204193279e-21,7.484609633271171e-22,2.314501852128406e-12,7.248692725907684e-21,1.9000504412799154e-17,4.289362601175418e-24,2.6623944515208554e-30,6.79541497187106e-22,1.2908918774841394e-24,9.022684610787774e-26,8.607316767269419e-18,1.9764805313496266e-28,2.9018558844670334e-28,4.106413057349051e-27,3.76,0.0,0.7110270713329033,0.9996556521136166,2.3767986916051152e-11,3.646717177741024e-14,0.0005120866732075307,0.0005120917860437786,0.0003443033182431892,1.1482158426231021e-14,4.087467858062723e-09,3.973608791232725e-08,4.1578997365700513e-10,6.862514472475913e-12,1.0741055992992617e-16,2.977100170308528e-10,2.959699199582814e-12,1.74760752269491e-14,3.362774205126014e-14,8.911181185466454e-11,9.82250261966941e-11,3.8394083727240966e-10,2.024764086363487e-12,2.560190795235283e-10,4.722143344116777e-13,1.9101099082126743e-14,3.41523142500467e-13,2.062885637379861e-13,1.180963879712499e-14,7.19692101141208e-11,1.6988478196337786e-15,1.4917004775276707e-20,3.750250619261935e-17,2.9809651168721496e-19,2.4100103888831806e-16,3.863600585597449e-13,1.769835461966463e-21,1.808528276454969e-17,7.225599863345048e-21,8.999025972019482e-18,8.938729915442159e-18,2.514921647448438e-22
