Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174)
0.0007473619643802914,0.5650885389567148,7.748625292707816e-09,5.4270519009381175e-09,1.3754748843505085e-09,1.584108202393608e-06,0.0,0.0,8.110796447458505e-06,1.0391641998833222e-07,5.421159943959089e-07,8.92991598665341e-08,2.7247695379321685e-10,6.447913434423697e-27,3.889315960397141e-19,2.809730356470938e-12,7.200920582467485e-10,0.00010927249341898439,1.6505531895656844e-22,1.5383698556996183e-18,3.1402966513827667e-20,1.4980296288988766e-23,4.037282790931623e-14,3.5537266350798567e-13,1.45561535926153e-14,3.109034644886702e-17,1.4853032315799913e-24,9.043294248216632e-16,1.0056567340102916e-15,1.334351208853329e-19,6.52345883712775e-13,1.896241143683328e-21,1.815409941528137e-21,6.788311642849048e-17,3.76,0.0,0.7662524062109595,0.9997904477898468,2.1588092497422672e-06,1.3207583242538982e-08,0.02594101089875793,0.026051476747721243,9.0483459563703e-05,6.445057725297625e-14,0.00010937746852821483,3.0656093223836437e-06,2.768394246432758e-07,2.9356465931995704e-09,1.2727034077527141e-14,1.0455538270617226e-08,1.6150912769977405e-07,2.4456397033861367e-07,1.6810079026867594e-14,7.140298507537616e-08,8.101673298741558e-09,2.235794577911318e-08,4.7641398142218457e-07,5.542343388844796e-06,4.834497059831635e-11,2.3334405554985128e-12,2.953359484209369e-09,1.2314048503278921e-09,2.3137637194757205e-08,7.095074397814104e-09,1.3203246124370416e-10,3.0715083699746806e-16,5.672361122778537e-11,5.160265615212679e-14,3.39407737059205e-08,3.349908336766538e-10,2.5758499882466203e-17,1.8214223554035306e-13,1.6921448538557492e-15,5.243831416920921e-15
0.0007521161067737439,0.565105050027329,7.819434262327882e-09,5.4674465077943065e-09,1.3914401957422302e-09,1.6071638729770674e-06,0.0,0.0,8.182621425623584e-06,1.0525004839758978e-07,5.527414758497728e-07,9.109703877224385e-08,2.762538814303712e-10,6.654499166308593e-27,3.977572708105501e-19,2.8475147096334792e-12,7.307961292350389e-10,0.00011065760200529585,1.7031444175145153e-22,1.5675949224347268e-18,3.257869576655094e-20,1.5434722218047645e-23,4.085694099683065e-14,3.6521592950179755e-13,1.4853202860837498e-14,3.2302235020907575e-17,1.546120877061583e-24,9.343736651063757e-16,1.0415965026484116e-15,1.3743457438253915e-19,6.664391924248526e-13,1.9591648205288803e-21,1.8691383226161673e-21,7.023421968619598e-17,3.76,0.0,0.7660893615097509,0.9997889622211424,2.194400062316786e-06,1.3479553729864589e-08,0.02610255478847172,0.026214424525214202,9.048332492932087e-05,6.484994275973128e-14,0.00011076470290439326,3.087244759914379e-06,2.803517509818527e-07,2.9562742423837187e-09,1.2888720314469142e-14,1.0529345037416825e-08,1.6428072755607486e-07,2.491889319705566e-07,1.6921846763656472e-14,7.231695707422642e-08,8.219491807613448e-09,2.2516096096526454e-08,4.858035030299529e-07,5.611437739297119e-06,4.9065268252511274e-11,2.3682276074810272e-12,2.9969732892329747e-09,1.2502027623639945e-09,2.3461710117203766e-08,7.2988210404834076e-09,1.3397839153625994e-10,3.1167756417139373e-16,5.7843487604115166e-11,5.262100606436419e-14,3.460639858690923e-08,3.398578692876605e-10,2.613811511321299e-17,1.8482527274906975e-13,1.7265857633435719e-15,5.3220117316113355e-15
0.0007568702491671963,0.5651215576340918,7.890579295186799e-09,5.508022654641135e-09,1.407526764252009e-09,1.6304297610822672e-06,0.0,0.0,8.254693916654693e-06,1.0659439043894352e-07,5.635126870042647e-07,9.292126262591623e-08,2.800636067191227e-10,6.866768006387352e-27,4.067441193918084e-19,2.8856430245439132e-12,7.415999365291621e-10,0.000112051327244427,1.7571576358770138e-22,1.5971837220880945e-18,3.379158253282898e-20,1.5900653856033522e-23,4.134546880509117e-14,3.752696154602978e-13,1.5154879881902372e-14,3.355445450117063e-17,1.6091307483780754e-24,9.652357680854581e-16,1.078608532708307e-15,1.4153122101475013e-19,6.807510923223827e-13,2.0238243699865388e-21,1.924169223716855e-21,7.265308236910119e-17,3.76,0.0,0.7659263507750795,0.999787467444487,2.2303981743606296e-06,1.375551855393764e-08,0.026264055220279286,0.026377337648258687,9.048318946165873e-05,6.52491755701333e-14,0.00011216058559380012,3.1089680108379053e-06,2.8388595178429307e-07,2.9769847013880546e-09,1.3051414872010271e-14,1.0603451487611279e-08,1.67081637752861e-07,2.538791346823771e-07,1.7033677084724155e-14,7.323682136603828e-08,8.338376697562849e-09,2.2674890855994094e-08,4.953205317585359e-07,5.681017684382834e-06,4.9792975992491645e-11,2.403372621800332e-12,3.041028476447221e-09,1.2691822746677834e-09,2.3788734836634688e-08,7.507436210324545e-09,1.3594393739940655e-10,3.162499211083735e-16,5.897857538568374e-11,5.36531826723986e-14,3.52812227146185e-08,3.447687739341165e-10,2.6521556836090534e-17,1.875353273225821e-13,1.7615476400100107e-15,5.400908563030379e-15
0.0007616243915606487,0.5651380617780202,7.962061116252281e-09,5.548781098741562e-09,1.4237352119121308e-09,1.6539068526945806e-06,0.0,0.0,8.327014347824659e-06,1.0794951663818463e-07,5.744308631620621e-07,9.477209544718637e-08,2.8390627403110035e-10,7.08487421904236e-27,4.1589431534952383e-19,2.9241167999816534e-12,7.525039380804693e-10,0.0001134536674172188,1.8126241971175421e-22,1.627138402943429e-18,3.504258714314403e-20,1.6378320950566954e-23,4.1838430443133015e-14,3.8553693657478045e-13,1.5461237313092746e-14,3.484813065061066e-17,1.674401622303508e-24,9.969332781842339e-16,1.1167187487380696e-15,1.4572690783235746e-19,6.952837365262557e-13,2.0902584974949756e-21,1.9805277191094093e-21,7.514128631787958e-17,3.76,0.0,0.765763373995828,0.9997859634584569,2.266806600957304e-06,1.4035514110001824e-08,0.026425512202191997,0.02654021612400084,9.04830531605877e-05,6.564827571224232e-14,0.00011356511525405917,3.130779545251364e-06,2.8744202207478185e-07,2.9977784125476254e-09,1.3215117520790647e-14,1.0677859226654725e-08,1.6991198758641142e-07,2.586353016239561e-07,1.7145570038638143e-14,7.416258086191242e-08,8.45833261908551e-09,2.2834333538406274e-08,5.0496603776403e-07,5.751085178154526e-06,5.052814432122982e-11,2.438878063681307e-12,3.0855280348351473e-09,1.288344267547865e-09,2.411872797845193e-08,7.7210102632147e-09,1.3792923075827532e-10,3.208682146192328e-16,6.012898979888197e-11,5.469929067025105e-14,3.5965328380499174e-08,3.4972373585893954e-10,2.6908850775848176e-17,1.9027258048381283e-13,1.7970359702715926e-15,5.480524822489488e-15
0.0007663785339541012,0.565154562460132,8.03388042989291e-09,5.589722282603336e-09,1.4400661542191133e-09,1.6775961357445611e-06,0.0,0.0,8.399583150826075e-06,1.0931549810027581e-07,5.85497245659494e-07,9.664980303201122e-08,2.877820550802128e-10,7.308927176915665e-27,4.2520977436862636e-19,2.962938244721333e-12,7.635085931986105e-10,0.00011486462081193721,1.8695753208729024e-22,1.657461111450254e-18,3.6332689326896934e-20,1.686794551379862e-23,4.2335854322788195e-14,3.9602113898300126e-13,1.577232824273349e-14,3.6184414866342037e-17,1.7420040397693815e-24,1.029484019792839e-15,1.1559535654960203e-15,1.5002350783946161e-19,7.100392895565909e-13,2.1585064010028212e-21,2.038239047330196e-21,7.770044234713709e-17,3.76,0.0,0.7656004311608665,0.9997844502616011,2.3036283717687776e-06,1.4319576950946495e-08,0.026586925742210415,0.026703059959583646,9.048291602597647e-05,6.604724321408224e-14,0.00011497829055437872,3.1526798232867927e-06,2.9101995687819774e-07,3.0186558085899207e-09,1.3379828031482348e-14,1.0752569826055617e-08,1.7277190657551784e-07,2.634581629230022e-07,1.7257525674618654e-14,7.509423851670536e-08,8.579364240427015e-09,2.2994427552835327e-08,5.147409931672386e-07,5.821642184934707e-06,5.1270824849928866e-11,2.474746418617409e-12,3.1304749831700966e-09,1.307689626242904e-09,2.445170640047157e-08,7.939634733480524e-09,1.3993440474319879e-10,3.255327543985809e-16,6.129484627944342e-11,5.575943494370004e-14,3.665879833782512e-08,3.5472294403950375e-10,2.7300022903747436e-17,1.930372153485483e-13,1.8330563863514593e-15,5.560863692458239e-15
0.0007711326763475536,0.5651710596814457,8.106037938595842e-09,5.630847242399349e-09,1.456520233242029e-09,1.7014986001885658e-06,0.0,0.0,8.472400760953414e-06,1.1069240650792697e-07,5.967130814000856e-07,9.855465293745518e-08,2.9169113026589304e-10,7.539054829108854e-27,4.346938099595806e-19,3.0021098033813236e-12,7.746143623273045e-10,0.0001162841857235416,1.9280473855328827e-22,1.6881539922149343e-18,3.766288871891315e-20,1.7369807460993504e-23,4.2837772030151236e-14,4.0672549986846066e-13,1.6088206175153947e-14,3.756448556983322e-17,1.812010704396436e-24,1.0629061077721667e-15,1.1963398927152208e-15,1.5442292126955323e-19,7.250199273987417e-13,2.2286087651231067e-21,2.0973300884077538e-21,8.033219117706666e-17,3.76,0.0,0.7654375222590527,0.9997829278524435,2.340866531460825e-06,1.4607743787378465e-08,0.02674829584832566,0.026865869162146883,9.048277805769136e-05,6.64460781036443e-14,0.00011640011017553047,3.1746692961182334e-06,2.9461975122011863e-07,3.0396173135982064e-09,1.3545546174789582e-14,1.0827584826678237e-08,1.7566152446270977e-07,2.6834845570504836e-07,1.736954404254148e-14,7.603179732916973e-08,8.701476234764016e-09,2.3155176241089748e-08,5.24646371305709e-07,5.892690679177218e-06,5.202107006155695e-11,2.5109801801576924e-12,3.1758723193785244e-09,1.3272192332588329e-09,2.478768673112044e-08,8.163402340534842e-09,1.419595914608824e-10,3.302438478060625e-16,6.247626042880801e-11,5.683372052531129e-14,3.736171579342917e-08,3.5976658765142424e-10,2.7695098997938277e-17,1.9582941372540378e-13,1.8696143831014386e-15,5.6419284570551476e-15
0.000775886818741006,0.5651875534429803,8.178534346535946e-09,5.6721568015107236e-09,1.4730980827869582e-09,1.7256152379318099e-06,0.0,0.0,8.545467617209557e-06,1.1208031411780135e-07,6.080796232064141e-07,1.0048691449329726e-07,2.956336518520227e-10,7.775434016757788e-27,4.4434817478124925e-19,3.0416331054505164e-12,7.858217071164468e-10,0.00011771236045410431,1.9880729168153163e-22,1.7192191880250028e-18,3.903420499581961e-20,1.7884128200517627e-23,4.3344204226408174e-14,4.17653327685401e-13,1.6408925070281073e-14,3.898954806363625e-17,1.8844959994370253e-24,1.0972179442782409e-15,1.2379051449337352e-15,1.5892707493247192e-19,7.402278369954625e-13,2.3006060572318835e-21,2.1578273300206118e-21,8.303820344386895e-17,3.76,0.0,0.7652746472792308,0.9997813962294817,2.378524139842176e-06,1.4900051488245003e-08,0.026909622528518667,0.02702864373882714,9.048263925559647e-05,6.684478040888515e-14,0.00011783057280989415,3.196748406222362e-06,2.9824140012682285e-07,3.0606633432958094e-09,1.3712271721448871e-14,1.0902905739737328e-08,1.7858097122133996e-07,2.733069241405791e-07,1.748162519294239e-14,7.697526034226479e-08,8.824673291553333e-09,2.331658288122436e-08,5.346831471393272e-07,5.964232645172105e-06,5.277893119080589e-11,2.547581861554139e-12,3.221723061389612e-09,1.346933977523726e-09,2.5126685650252357e-08,8.392407000934425e-09,1.4400492403508354e-10,3.3500180446558824e-16,6.367334801088285e-11,5.792225259706647e-14,3.8074164410299305e-08,3.648548564658996e-10,2.809410502046169e-17,1.9864935855279994e-13,1.9067156466759933e-15,5.723722048269807e-15
0.0007806409611344585,0.565204043745756,8.251370341426189e-09,5.713651794186251e-09,1.489800338524286e-09,1.7499470427812703e-06,0.0,0.0,8.618784161974759e-06,1.1347929375774806e-07,6.195981296643029e-07,1.024468587999157e-07,2.996097758210045e-10,8.01816982315689e-27,4.541748377843997e-19,3.0815099138274627e-12,7.971310904174591e-10,0.00011914914331259442,2.0496843732496632e-22,1.7506588398329916e-18,4.0447677996352425e-20,1.8411140131983107e-23,4.3855173497245856e-14,4.2880796232314405e-13,1.673453931519916e-14,4.0460834383908513e-17,1.9595362761625265e-24,1.1324382174499052e-15,1.2806772489794276e-15,1.6353792275233046e-19,7.556652166708302e-13,2.3745395905676364e-21,2.2197571227821943e-21,8.582017981403659e-17,3.76,0.0,0.7651118062102317,0.9997798553911884,2.416604272004118e-06,1.51965370812459e-08,0.027070905790760533,0.02719138369675781,9.048249961955353e-05,6.724335015772739e-14,0.00011926967716145935,3.218917587704326e-06,3.018848986252911e-07,3.0817943053331764e-09,1.3880004442229115e-14,1.0978534047898667e-08,1.815303770590304e-07,2.783343194801881e-07,1.7593769177020722e-14,7.792463064339021e-08,8.94896011199061e-09,2.347865069044095e-08,5.448522970212384e-07,6.036270076845641e-06,5.354445980731871e-11,2.584553967400528e-12,3.2680302333590857e-09,1.3668347493671175e-09,2.546871977154139e-08,8.626743837773141e-09,1.4607053584494558e-10,3.398069346049033e-16,6.488622494462397e-11,5.902513648165155e-14,3.8796228302365026e-08,3.699879407389957e-10,2.8497066984629207e-17,2.0149723314864158e-13,1.9443658340571204e-15,5.806247510761521e-15
0.0007853951035279109,0.565220530590793,8.324546631061606e-09,5.755332736338603e-09,1.5066276329190956e-09,1.774495010514334e-06,0.0,0.0,8.692350841096017e-06,1.1488941882598692e-07,6.312698653929473e-07,1.0443475874735605e-07,3.036196982396684e-10,8.267443078563933e-27,4.641777395258467e-19,3.1217430712931486e-12,8.085429762743701e-10,0.00012059453261531588,2.1129202347901564e-22,1.7824750867431542e-18,4.1904368273163e-20,1.8951156346332955e-23,4.437071677955948e-14,4.4019277517439057e-13,1.706510368390372e-14,4.197960511124732e-17,2.0372102933298865e-24,1.168585913867874e-15,1.3246846469970408e-15,1.682574465048412e-19,7.713342764219556e-13,2.4504524897075967e-21,2.283147118523479e-21,8.867985192541251e-17,3.76,0.0,0.7649489990408732,0.9997783053360094,2.45511001802507e-06,1.5497237752971374e-08,0.02723214564301179,0.027354089043069046,9.04823591494219e-05,6.764178737805815e-14,0.00012071742194588859,3.241177265720838e-06,3.05550241743211e-07,3.103010598715924e-09,1.4048744107931692e-14,1.105447120334646e-08,1.8450987241948083e-07,2.834314000706321e-07,1.7705976046640467e-14,7.88799113644893e-08,9.074341397588962e-09,2.3641382821774775e-08,5.551547991340874e-07,6.10880497767452e-06,5.431770954196157e-11,2.6218990212803423e-12,3.314796888755292e-09,1.3869224331002569e-09,2.5813805895712493e-08,8.86650918342875e-09,1.4815656139873916e-10,3.446595512020902e-16,6.611500734191316e-11,6.014247767877565e-14,3.95279920436722e-08,3.751660307837133e-10,2.890401114166057e-17,2.0437322272573613e-13,1.9825706943364714e-15,5.889508328881207e-15
0.0007901492459213633,0.5652370139791131,8.398063913458734e-09,5.797200033053456e-09,1.5235805932109333e-09,1.799260138925063e-06,0.0,0.0,8.766168103703148e-06,1.1631076328775028e-07,6.430961012545788e-07,1.0645088904110296e-07,3.0766357191968347e-10,8.523433854921275e-27,4.743582844520602e-19,3.162334149416364e-12,8.200578297227461e-10,0.00012204852668604479,2.1778151592059125e-22,1.8146700660537322e-18,4.3405357212037104e-20,1.950439334318843e-23,4.489085381752827e-14,4.518111693481135e-13,1.7400673448448052e-14,4.354714895538767e-17,2.1175984741167957e-24,1.2056803150071148e-15,1.369956306227491e-15,1.73087655622722e-19,7.872372372061431e-13,2.528387106847966e-21,2.3480251443681016e-21,9.161898241711354e-17,3.76,0.0,0.7647862257599617,0.9997767460623657,2.4940444827129806e-06,1.580219084931335e-08,0.02739334209322211,0.027516759784887813,9.048221784505861e-05,6.804009209772793e-14,0.0001221738058906203,3.2635278560287487e-06,3.092374245089789e-07,3.124312613429487e-09,1.421849048939065e-14,1.1130718626209067e-08,1.875195879875472e-07,2.885989314003974e-07,1.7818245854334774e-14,7.984110568234845e-08,9.200821870471917e-09,2.3804782359783475e-08,5.655916336123361e-07,6.1818393604068014e-06,5.509873209612388e-11,2.6596195704115456e-12,3.3620261047191847e-09,1.4071979231090277e-09,2.616196105137037e-08,9.11180059086973e-09,1.5026313644625542e-10,3.495599699714929e-16,6.735981153535458e-11,6.127438188822803e-14,4.026954067839142e-08,3.8038931763107026e-10,2.93149639632351e-17,2.072775137994003e-13,2.021336051819336e-15,5.973507385908951e-15
0.0007949033883148158,0.565253493911738,8.471922840576953e-09,5.839254916556863e-09,1.5406598761422902e-09,1.824243427655422e-06,0.0,0.0,8.840236401384235e-06,1.1774340167264031e-07,6.550781135982434e-07,1.084955261702124e-07,3.1174154514710984e-10,8.786177036889141e-27,4.847185384406591e-19,3.2032847084161503e-12,8.316761170356268e-10,0.0001235111238549375,2.244403299480851e-22,1.8472459132292455e-18,4.4951747362067664e-20,2.0071095654757617e-23,4.54156046778339e-14,4.636665798459961e-13,1.774130430645893e-14,4.516478318622465e-17,2.200783326923144e-24,1.2437410010823684e-15,1.4165217272086637e-15,1.7803058717423275e-19,8.033763315112399e-13,2.608386980004427e-21,2.4144190063820783e-21,9.463936546623881e-17,3.76,0.0,0.7646234863562901,0.9997751775686524,2.533410786356661e-06,1.6111433875930965e-08,0.0275544951493323,0.02767939592933783,9.048207570631846e-05,6.843826434455578e-14,0.00012363882773479146,3.2859697665608232e-06,3.129464419517031e-07,3.1457007319180877e-09,1.438924335747287e-14,1.1207277709823704e-08,1.9055965469101765e-07,2.938376861303743e-07,1.7930578653310348e-14,8.080821681881895e-08,9.328406266807356e-09,2.3968852329623613e-08,5.761637814296738e-07,6.255375246854607e-06,5.5887579292742804e-11,2.697718128615286e-12,3.4097209199481433e-09,1.4276621156837876e-09,2.6513201853612827e-08,9.362716846037703e-09,1.5239039500059596e-10,3.545085025906617e-16,6.862075398881592e-11,6.242095492395489e-14,4.102095970039625e-08,3.8565799292121256e-10,2.9729951582841297e-17,2.1021029048394858e-13,2.060667470422278e-15,6.058247717914822e-15
0.0007996575307082682,0.5652699703896904,8.546124120014554e-09,5.8814979769745366e-09,1.5578661273319604e-09,1.849445878273759e-06,0.0,0.0,8.914556188564102e-06,1.191874090727043e-07,6.672171849334656e-07,1.1056894843098452e-07,3.158538196404863e-10,9.055933475709209e-27,4.952618159431881e-19,3.2445976364651332e-12,8.433983056067603e-10,0.00012498232245959095,2.3127231528474983e-22,1.8802047618938914e-18,4.654466271514332e-20,2.0651560661453313e-23,4.594500661971845e-14,4.757624736855155e-13,1.808705235879879e-14,4.683385432210211e-17,2.286849899847739e-24,1.2827878547582379e-15,1.4644109493402112e-15,1.8308830697246617e-19,8.197538034656714e-13,2.69049701665594e-21,2.4823572685734308e-21,9.774282718008211e-17,3.76,0.0,0.7644607808186372,0.9997735998532404,2.5732120645655392e-06,1.6425004498472528e-08,0.02771560481927237,0.027841997483539566,9.048193273305395e-05,6.883630414632456e-14,0.0001251124862293209,3.3085033970717417e-06,3.166772891012064e-07,3.1671753287185263e-09,1.45610024830781e-14,1.128414981969158e-08,1.9363020370459363e-07,2.991484441224739e-07,1.8042974497448977e-14,8.178124804099372e-08,9.457099320950793e-09,2.413359569720261e-08,5.868722254553468e-07,6.329414667742288e-06,5.668430533156737e-11,2.736197269535338e-12,3.4578844135095996e-09,1.44831590120389e-09,2.6867545162867402e-08,9.619357972426548e-09,1.545384726209506e-10,3.5950546450115747e-16,6.989795133438885e-11,6.358230275819231e-14,4.178233506745637e-08,3.909722482281796e-10,3.014900045928261e-17,2.1317173948770038e-13,2.100570968764898e-15,6.14373276204558e-15
0.0008044116731017206,0.5652864434139938,8.620668425718165e-09,5.923929720212061e-09,1.5751999839747091e-09,1.874868494281721e-06,0.0,0.0,8.989127922216614e-06,1.2064286113964492e-07,6.795146038879423e-07,1.1267143593481982e-07,3.200005463915552e-10,9.332826656735465e-27,5.059903963954212e-19,3.286274482000482e-12,8.552248639361643e-10,0.00012646212084478498,2.38281294841074e-22,1.913548743859636e-18,4.818524914305606e-20,2.1246047952635143e-23,4.647907936189571e-14,4.881023500890116e-13,1.843797419377708e-14,4.855573900117497e-17,2.3758851955981376e-24,1.3228410665209473e-15,1.5136545597488508e-15,1.8826290944868944e-19,8.363719084092726e-13,2.7747622971623126e-21,2.551869144104389e-21,1.0093122622817538e-16,3.76,0.0,0.7642981091357709,0.9997720129144745,2.61345146824616e-06,1.6742940542986455e-08,0.02787667111096205,0.028004564454610276,9.048178892511523e-05,6.923421153078173e-14,0.00012659478013694192,3.3311291391425956e-06,3.204299609880307e-07,3.1887367705241527e-09,1.473376763713918e-14,1.1361336293465523e-08,1.9673136645248783e-07,3.045319924777262e-07,1.8155433441311778e-14,8.276020266146608e-08,9.586905787023457e-09,2.429901537011243e-08,5.977179501812537e-07,6.403959662491585e-06,5.7488962552053486e-11,2.775059554916622e-12,3.5065196839404285e-09,1.4691601783906534e-09,2.7225007917201232e-08,9.88182524193891e-09,1.5670750598480985e-10,3.6455117356662836e-16,7.119152038795305e-11,6.47585315294727e-14,4.255375319952051e-08,3.9633227586421066e-10,3.057213724406342e-17,2.1616204857020438e-13,2.1410524060447637e-15,6.2299654940790654e-15
