Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318)
2.107416150734344e-05,0.9605271266914334,0.006110106696502528,0.0020251152083999874,0.0026417138175459883,0.06687252335930328,0.0,0.0,0.003216608928077142,0.00025584973320537586,0.24032697351200993,0.011289154312861116,0.0015731740060618538,2.4932006974242688e-08,1.5614490393866704e-06,1.24580530389584e-05,0.001077325783715433,0.010338852061399248,0.00047094647799887586,2.0718944867509688e-07,1.3912514017003701e-05,4.52400517923283e-09,6.095932701822972e-06,2.2613306127235498e-05,2.9798300393603415e-07,0.0002186812374137663,5.786817546693066e-08,1.2373630153388947e-05,3.0144697082681375e-06,3.9023767668247805e-08,3.79590486637501e-06,2.175019222590209e-09,8.975664151598164e-09,1.4163692884530234e-06,3.76,0.0,0.0008420191861487216,0.7425135724107825,0.1520275036697857,0.0020762268925646767,0.2148055420288702,0.680410157691359,0.0015866708635839703,8.705026128731739e-11,0.06548651402015246,0.00021991496459721868,0.08601636287311538,2.517943882870064e-09,2.539158444600933e-06,8.8402463954782e-06,3.201928128781159e-05,0.00018943075158884173,8.530280618007131e-08,0.004628576257642132,8.24870877079884e-05,3.0395443152702227e-05,0.14475811681588824,0.018879362796468374,0.003921893053761366,0.00053255110044722,0.0009189673116200615,2.5044214417429852e-05,0.010507509148942744,0.003238522084728003,2.244632784659011e-07,7.712680887328992e-12,1.5202501073016708e-05,4.954119645401538e-07,0.014122819482462813,1.0301978713272755e-08,1.4570530480433522e-12,4.4332815678159316e-07,0.0003479989207967553,1.1702341764545346e-08,2.8018561893634734e-07,5.803464027057836e-10,1.0300440741484573e-05,5.818461418285234e-06,0.005635533153153414,1.1738203995479455e-10,9.739965783519839e-10,0.0007108830528785577,1.3205284211332264e-07,1.2210412375919992e-05,0.00027538375418074685,1.2028610179138315e-10,5.380186848292647e-05,2.341119252752966e-05,0.0003284293746324402,0.00013561402076287134,8.779030131437878e-12,5.57226900295605e-12
2.121688697750976e-05,0.9610679692659848,0.006214390605749893,0.0020489035724208992,0.0026786559098905334,0.06744250342383133,0.0,0.0,0.0031646388723583145,0.00024960867846993845,0.24326029253213452,0.011473206038059786,0.0015654110814994633,2.6304115243939406e-08,1.613433416028943e-06,1.2714801256335087e-05,0.001086452717023644,0.01016537219671653,0.00047893917061889824,2.1080424896871517e-07,1.4461916169373994e-05,4.707602286160589e-09,6.285746573357823e-06,2.303072138257897e-05,2.961769724073806e-07,0.0002239806447471384,6.024493173976648e-08,1.2677589417988066e-05,3.0512395987316217e-06,3.9839601833266875e-08,3.8016536923702763e-06,2.1879791787360794e-09,9.248518054055514e-09,1.4305548145201052e-06,3.76,0.0,0.0008024283999620146,0.7394401878250416,0.15395623560235092,0.002082276389326724,0.21138756550514126,0.6817991149648798,0.0015801035978818437,8.52625770646401e-11,0.06659616476341851,0.00022389897444588985,0.08673573444425332,2.5515043921671702e-09,2.5604939841359743e-06,9.02547755757971e-06,3.106516388812678e-05,0.00019028388295792346,8.494125893358853e-08,0.00461531632690201,8.250831710590317e-05,3.105639645627704e-05,0.14591970103088828,0.018999663848083978,0.003919108695040634,0.0005322751021436448,0.0009138480389927189,2.5055775644422846e-05,0.010501902970302023,0.003235576266384417,2.2216404430419828e-07,7.633675699126443e-12,1.5254719794848542e-05,4.971020541123996e-07,0.014082249542907968,1.0249919640729272e-08,1.4421273214917944e-12,4.474846265432248e-07,0.0003514385263701972,1.147327141102045e-08,2.787013376269675e-07,5.755190445131977e-10,1.0363401679462369e-05,5.8893262099438405e-06,0.005680398483348919,1.1825331655078248e-10,9.88769555909033e-10,0.0007156971401548733,1.328952845856312e-07,1.236382310652463e-05,0.0002769221039234276,1.203903984025468e-10,5.407334863276148e-05,2.371933100929255e-05,0.00032789954783998663,0.00013793993475796207,8.917426426187813e-12,5.660322927761737e-12
2.1359612447676077e-05,0.9616067074369777,0.006321250263316944,0.0020733988082375166,0.002716520570342685,0.06800245552116573,0.0,0.0,0.003113248855588005,0.00024347310331920984,0.24618941351481358,0.011659594829101852,0.001557558721999318,2.77624978702614e-08,1.6675531486043246e-06,1.2980746847285871e-05,0.0010955670460888842,0.009991533906550292,0.00048699472838349407,2.145042917476356e-07,1.5027685562728821e-05,4.899451751074944e-09,6.481836707256346e-06,2.3450643862593227e-05,2.9435246662439794e-07,0.0002292901399334788,6.271704747617796e-08,1.2986144896275021e-05,3.0873720174151155e-06,4.06660961813828e-08,3.807937645417009e-06,2.2007543017135117e-09,9.529380083221595e-09,1.4443940519375331e-06,3.76,0.0,0.0007648063750796573,0.7363627694231758,0.15588346300003403,0.002087800596021277,0.20798632645062856,0.6831941178019697,0.001573527712313927,8.349480111095233e-11,0.06771255623163602,0.00022801418942628704,0.08744842318093662,2.58612973169973e-09,2.581632596576329e-06,9.215655599796277e-06,3.0133614986098536e-05,0.00019117856489072482,8.456277965628446e-08,0.004600986448624566,8.252557952961481e-05,3.173399463439261e-05,0.14706639657651252,0.01911821419416329,0.003916280646640584,0.0005319940299981198,0.0009087369847860454,2.5066083480684622e-05,0.010495376443645971,0.003232526296645943,2.1987900087100256e-07,7.555158119724882e-12,1.53042552558524e-05,4.987047984185617e-07,0.01403562257228514,1.0197557736346646e-08,1.4272937137592805e-12,4.5182140095991616e-07,0.00035494158188622643,1.1249498222525596e-08,2.7719431066536886e-07,5.706036832098167e-10,1.042643011091483e-05,5.961125752113898e-06,0.0057249837040875716,1.1913007464438829e-10,1.0038761299584856e-09,0.0007203355007383999,1.3372549319238983e-07,1.2517248564954817e-05,0.00027843645893620194,1.20478242117193e-10,5.4334142727694936e-05,2.4036050900310105e-05,0.0003272537982185799,0.00014031004703468514,9.060549549187941e-12,5.7513831050671936e-12
2.1502337917842395e-05,0.962143350027846,0.00643076860983598,0.0020986312898075166,0.00275534303244626,0.06855221125799146,0.0,0.0,0.003062435369252789,0.00023744285445979858,0.2491143555768467,0.01184840235939568,0.0015496206829036386,2.9313439027363522e-08,1.7239225081647067e-06,1.3256253781549801e-05,0.0011046649367736632,0.009817499146217268,0.0004951133523107751,2.1829309549422002e-07,1.561017945940514e-05,5.100015823299706e-09,6.684438967219435e-06,2.3873057815419407e-05,2.925099862363164e-07,0.0002346050789623593,6.528862834998575e-08,1.3299321730018865e-05,3.122826580291022e-06,4.150313097612733e-08,3.8147754052256165e-06,2.213341505665014e-09,9.818501409334976e-09,1.457879668968457e-06,3.76,0.0,0.000729059653776335,0.7332810526377106,0.15780914398382648,0.0020927938360273016,0.20460188264132215,0.6845954034955317,0.001566942641611135,8.174681946636701e-11,0.06883583510768974,0.00023226266090764605,0.08815432664038222,2.621821101479775e-09,2.6025712752097346e-06,9.410892500778004e-06,2.9224264955811347e-05,0.0001921158619821945,8.416741517023481e-08,0.004585589310162767,8.25386500080064e-05,3.2428652809496525e-05,0.14819808278284682,0.01923499468160154,0.003913409113741063,0.0005317079188796823,0.0009036341372890135,2.507507165350465e-05,0.010487888558330835,0.0032293708687663692,2.1760802240639913e-07,7.47712381550303e-12,1.5351112425766595e-05,5.002203548427755e-07,0.013982976463057644,1.0144865453084191e-08,1.4125514044299636e-12,4.563446913156925e-07,0.0003585102711141543,1.1030934000738174e-08,2.756637484881725e-07,5.656038172615936e-10,1.0489501702120163e-05,6.033910609127761e-06,0.005769309503069202,1.2001301441825266e-10,1.019320551074371e-09,0.0007247973564933212,1.34543334668899e-07,1.2670674292527281e-05,0.00027992744205891017,1.205500039602294e-10,5.458437869614413e-05,2.4361707954238062e-05,0.00032649358753519754,0.0001427266020325648,9.208558256457419e-12,5.845550412382361e-12
2.1645063388008713e-05,0.962677905982187,0.0065430314381109515,0.002124632706857391,0.0027951597298084465,0.06909160309022803,0.0,0.0,0.0030121946677291395,0.00023151765699689104,0.25203514868874105,0.012039713309370398,0.0015416005092072586,3.096373536032704e-08,1.7826626228264139e-06,1.354169954165471e-05,0.0011137422006075983,0.00964342499523455,0.0005032951721198842,2.2217431161239686e-07,1.6209760272724605e-05,5.3097869754067714e-09,6.893798071881703e-06,2.429794432862049e-05,2.90649982545131e-07,0.00023992066274518915,6.796395858626789e-08,1.3617141704067482e-05,3.157561129684861e-06,4.235055378689753e-08,3.822184984050061e-06,2.225737116359789e-09,1.0116140350561492e-08,1.4710044332561547e-06,3.76,0.0,0.0006950990709261063,0.7301947617120711,0.15973323621366362,0.0020972503627287413,0.2012342897403233,0.6860032123315426,0.0015603477965937806,8.001851800174612e-11,0.06996615891574089,0.00023664657423675572,0.08885333910326021,2.658580666481041e-09,2.6233069186618913e-06,9.611304615618455e-06,2.8336742600982264e-05,0.00019309679406560184,8.375521180213834e-08,0.00456912757406706,8.25472869421685e-05,3.314080023399868e-05,0.149314628407889,0.019349984856073796,0.003910493580359821,0.0005314167067102986,0.0008985393083522051,2.5082668806366118e-05,0.010479396574585319,0.003226107519877009,2.153509397643045e-07,7.399566962476844e-12,1.539529501577911e-05,5.016488396549379e-07,0.013924351687046671,1.0091813642562182e-08,1.3978992915919992e-12,4.610608477684556e-07,0.0003621468039137716,1.08174903009675e-08,2.74108832112974e-07,5.605228092995675e-10,1.0552589695557518e-05,6.1077329080722125e-06,0.005813395392303801,1.2090284395654852e-10,1.035107252652029e-09,0.0007290818179735403,1.3534866666973295e-07,1.2824083388947954e-05,0.000281395669934637,1.206060443274631e-10,5.482418703692344e-05,2.46966703536693e-05,0.00032562040644885536,0.0001451918973944925,9.361615516161485e-12,5.94292840776165e-12
2.178778885817503e-05,0.9632103843125045,0.006658127501849924,0.00215143614650126,0.002836008357025345,0.06962046423751544,0.0,0.0,0.0029625227932095176,0.00022569712475019443,0.25495183344003236,0.012233615455327394,0.0015335015370853999,3.2720741634858724e-08,1.8439019144381096e-06,1.3837475614242451e-05,0.0011227942782116294,0.009469463611208144,0.0005115402403333633,2.2615172981660694e-07,1.6826795346079386e-05,5.529289968869703e-09,7.11016787374593e-06,2.4725280828430654e-05,2.887728613409739e-07,0.0002452319365514331,7.074750702873238e-08,1.3939622776090322e-05,3.191531671522319e-06,4.3208176694504563e-08,3.830183736974097e-06,2.237936846195595e-09,1.0422562438409038e-08,1.4837612117235458e-06,3.76,0.0,0.0006628395603857622,0.7271036098492126,0.1616556964380917,0.002101164362556168,0.19788360216910758,0.6874177876786355,0.0015537425644891558,7.830978287310837e-11,0.07110369614511536,0.00024116824948847704,0.08954535128596923,2.6964115201481964e-09,2.6438363223738984e-06,9.817012711152163e-06,2.7470676019554022e-05,0.00019412233641134103,8.332621545058452e-08,0.004551603879957985,8.255123177752403e-05,3.387088043143156e-05,0.15041589104389166,0.019463162910272152,0.0039075328060785616,0.0005311202339546105,0.0008934521375436119,2.5088798401401667e-05,0.01046985604016328,0.0032227326609060515,2.1310754258592732e-07,7.322480321226916e-12,1.5436805444101242e-05,5.029903269008222e-07,0.013859791353182044,1.0038371571805987e-08,1.3833360060251082e-12,4.659763603554945e-07,0.0003658534169204668,1.0609078542184232e-08,2.725287148575137e-07,5.553638907782457e-10,1.061566479798407e-05,6.182646440857235e-06,0.005857259627621769,1.218002803535301e-10,1.051240840896977e-09,0.0007331878775553233,1.361413374069033e-07,1.297745636764029e-05,0.00028284175253767745,1.20646712887494e-10,5.505370044331173e-05,2.504131933566903e-05,0.000324635772251151,0.00014770828474997786,9.519888540376957e-12,6.043623340892948e-12
2.193051432834135e-05,0.9637407940492762,0.006776148627017197,0.0021790761791622318,0.0028779279328882577,0.0701386286001133,0.0,0.0,0.002913415597739116,0.0002199807697436801,0.25786446081082653,0.012430199761527445,0.0015253268951672873,3.459241986532957e-08,1.907776586033926e-06,1.414398808495108e-05,0.0011318162220428523,0.00929576218808671,0.000519848526151143,2.3022928371196392e-07,1.746165668848103e-05,5.759084084717223e-09,7.3338116414943e-06,2.5155040545048386e-05,2.8687898554093653e-07,0.00025053378969935305,7.364393342196807e-08,1.4266778567047159e-05,3.224692315092299e-06,4.407577333701077e-08,3.838788371154409e-06,2.2499357707797147e-09,1.0738040465615701e-08,1.4961429707618858e-06,3.76,0.0,0.0006321999696780685,0.7240072993506924,0.16357648004056533,0.0021045299586271715,0.19454987396224058,0.6888393760727609,0.001547126309228725,7.662050096404428e-11,0.07224862638383964,0.0002458301421731339,0.09023025005185312,2.735317646961631e-09,2.6641561700711197e-06,1.0028141997390627e-05,2.6625693372330346e-05,0.00019519341969781489,8.288047166947012e-08,0.0045330208474218345,8.255020864792557e-05,3.461935132062043e-05,0.15150171652196864,0.01957450563187205,0.003904524820514241,0.0005308182427485342,0.0008883720958496256,2.5093378605247815e-05,0.010459220806743155,0.0032192416033586064,2.1087758135577282e-07,7.2458553072350016e-12,1.5475644803543018e-05,5.042448473514348e-07,0.013789341272473787,9.984506928731677e-09,1.368859924442692e-12,4.7109786093178547e-07,0.0003696323741411772,1.0405610104627214e-08,2.7092252405522977e-07,5.501301657547784e-10,1.0678695062601847e-05,6.258706770219542e-06,0.0059009191256710015,1.227060508760945e-10,1.0677260840624599e-09,0.0007371144030674549,1.3692118528616454e-07,1.3130771004983293e-05,0.0002842662927173334,1.2067234848461063e-10,5.52730534427515e-05,2.539604984074246e-05,0.0003235412267984162,0.00015027817043988302,9.683548818666635e-12,6.147744171934813e-12
2.2073239798507667e-05,0.9642691441905423,0.006897189826741675,0.0022075889490607023,0.002920958865568816,0.07064593067798601,0.0,0.0,0.0028648687628457883,0.00021436801094934082,0.2607730919487343,0.012629560475719406,0.001517079505157793,3.6587394524585664e-08,1.974431134562621e-06,1.4461658064496637e-05,0.0011408026784994747,0.009122462918615685,0.0005282199090854446,2.3441105657868e-07,1.8114720662513517e-05,5.99976551040417e-09,7.565002343898951e-06,2.5587191941635418e-05,2.8496867778064934e-07,0.00025582095552909197,7.665809464549825e-08,1.4598617809190338e-05,3.2569952159289855e-06,4.495307578437424e-08,3.848014952054501e-06,2.2617283108124224e-09,1.1062854514944562e-08,1.5081427767057364e-06,3.76,0.0,0.0006031028826252871,0.7209055217469871,0.16549554058138477,0.0021073412150140213,0.19123315960772017,0.6902682272964016,0.0015404983717266694,7.495056029512111e-11,0.07340114046162585,0.0002506348438917251,0.09090791812092501,2.7753038839726594e-09,2.684263025198141e-06,1.0244822155336006e-05,2.5801423564601347e-05,0.0001963109297419514,8.241802576829842e-08,0.0045133810799693475,8.254392395483281e-05,3.5386685325656586e-05,0.15257193831376603,0.019683988351135166,0.0039014669157979723,0.0005305103757477509,0.000883298488758821,2.5096322154468553e-05,0.010447443046471029,0.0032156285831077564,2.0866076916381742e-07,7.169682051234057e-12,1.5511812831024915e-05,5.054123875225709e-07,0.013713050030037578,9.930185839221746e-09,1.3544691808702547e-12,4.7643213077706303e-07,0.0003734859674139959,1.0206996432342306e-08,2.692893627302991e-07,5.448246149058047e-10,1.0741645762526619e-05,6.335971339565383e-06,0.005944389378034489,1.236208941129171e-10,1.084567900576961e-09,0.0007408601319090339,1.3768803854073026e-07,1.3284002183671455e-05,0.00028566988575390095,1.2068327905488747e-10,5.5482382051650585e-05,2.5761271185727868e-05,0.0003223383346319402,0.0001529040161587271,9.852772252784784e-12,6.255402683451955e-12
2.2215965268673985e-05,0.9647954436507629,0.007021349419365847,0.0022370122698790796,0.002965143019905023,0.07114220549205126,0.0,0.0,0.002816877817073206,0.00020885818235624423,0.2636777979500454,0.012831795227974414,0.0015087620814626828,3.871501289354848e-08,2.04401886599984e-06,1.4790922060426735e-05,0.001149747869421767,0.008949702960753895,0.0005366541723418745,2.387012873685139e-07,1.8786367619744873e-05,6.251969836269695e-09,7.804022928324199e-06,2.6021698104549707e-05,2.8304222290049273e-07,0.0002610880116912576,7.979505036997877e-08,1.4935143746868079e-05,3.288390522493482e-06,4.583977124202965e-08,3.857878901559028e-06,2.2733082039805657e-09,1.1397291959628596e-08,1.5197537965833314e-06,3.76,0.0,0.0005754744496072136,0.7177979579202012,0.16741282933406867,0.0021095921416687336,0.18793351487515353,0.6917045944517687,0.0015338580701420674,7.32998504150548e-11,0.07456144060207766,0.000255585082938888,0.09157823377767013,2.8163758804273744e-09,2.7041533222847714e-06,1.0467187358757286e-05,2.4997496848968385e-05,0.00019747570697616605,8.193892293017339e-08,0.00449268717009859,8.253206596797971e-05,3.617336946600886e-05,0.15362637692883654,0.01979158488807506,0.003898355637117042,0.0005301961747552605,0.0008782304587962974,2.5097536237872107e-05,0.010434473268969733,0.0032118867813652713,2.0645678338843434e-07,7.093949457511868e-12,1.5545307878974574e-05,5.064928887549973e-07,0.013630969063994311,9.875372881736718e-09,1.3401616777263566e-12,4.819860995110502e-07,0.00037741651674376946,1.001314909607596e-08,2.676283113147603e-07,5.394500999798436e-10,1.0804479257986988e-05,6.414499586480862e-06,0.0059876843620861025,1.2454556107834043e-10,1.1017713467046287e-09,0.0007444236656436765,1.3844171486192888e-07,1.3437121729595466e-05,0.00028705311892271077,1.2067982155933615e-10,5.568182344475712e-05,2.6137407760818824e-05,0.00032102868128284324,0.00015558833949034603,1.0027739188365501e-11,6.36671346637551e-12
2.2358690738840303e-05,0.9653197012089119,0.0071487291486029385,0.0022673857260462026,0.0030105237872408122,0.07162728850774322,0.0,0.0,0.002769438151467837,0.00020345054041275717,0.2665786596434696,0.013037005132426447,0.0015003771300415784,4.098540911940704e-08,2.1167024746733877e-06,1.5132232610535068e-05,0.0011586455729598693,0.008777614407856228,0.0005451509959486003,2.4310437688873925e-07,1.9476981478291958e-05,6.5163747277976516e-09,8.051166597682245e-06,2.645851609230381e-05,2.810998702758475e-07,0.00026632938078273487,8.306006870285597e-08,1.52763534886156e-05,3.3188263274070504e-06,4.673549858296299e-08,3.86839499114513e-06,2.2846684767458777e-09,1.1741647428081136e-08,1.5309692991289791e-06,3.76,0.0,0.0005492442251406324,0.7146842782207561,0.169328294814759,0.002111276700038529,0.18465099763408072,0.6931487340273367,0.0015272047001282092,7.16682627890878e-11,0.0757297405838885,0.0002606837248327085,0.09224107057650242,2.8585400560595624e-09,2.723823358245024e-06,1.069537628884488e-05,2.4213545357077975e-05,0.00019868854565783164,8.144320834849847e-08,0.004470941705519225,8.251430443101108e-05,3.6979905417613415e-05,0.15466483930644628,0.019897267499154263,0.003895186771213773,0.0005298750790558454,0.0008731669876742799,2.509692237066354e-05,0.010420260339241037,0.0032080083430195416,2.0426526731978625e-07,7.018645259422194e-12,1.5576126888516355e-05,5.074862463438812e-07,0.013543152751025628,9.820031083940266e-09,1.32593509626492e-12,4.877668412043161e-07,0.0003814263705668374,9.823979841989219e-09,2.6593842940836044e-07,5.340093671564291e-10,1.0867154858866806e-05,6.494353059775826e-06,0.006030816448195995,1.254808163615904e-10,1.1193416033366018e-09,0.0007478034650640998,1.391820210265918e-07,1.359009824090996e-05,0.000288416571062683,1.2066228191003905e-10,5.5871515638570885e-05,2.6524899751757765e-05,0.00031961387175829804,0.00015833371430975344,1.0208634326656619e-11,6.481793845925615e-12
