Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512)
3.1200464379816134e-19,0.6960931834515632,2.5496675903461043e-23,6.305433244633858e-26,4.2479734484504544e-36,9.429374689726971e-36,0.0,0.0,9.337041318620399e-20,1.3372099138175588e-35,4.1397649062645586e-45,4.815985996755672e-45,3.7299332898635436e-49,3.7047277024256607e-63,2.22651837499078e-42,7.166924162184665e-33,1.000795620289268e-46,1.1991152753709816e-32,1.3969037513641276e-80,6.341553532289896e-67,4.9240678069915446e-77,2.849742129998903e-76,3.436594557796933e-22,3.245830406728714e-67,6.770870417783802e-54,6.099117248097431e-85,9.737441248284177e-99,3.215402770363902e-79,7.111676450825438e-98,3.262641579478599e-94,1.249166894008315e-52,2.6472551510135003e-98,1.1861664893521595e-96,2.459939580817775e-108,3.76,0.0,0.8802640468766896,0.9999999999996013,6.888843579888057e-46,5.382087572019381e-60,1.4219360707048998e-15,1.4219360707048998e-15,3.987130246422321e-13,4.540180127373394e-37,1.199115275370771e-32,9.339590986209598e-20,4.866136187293907e-33,4.993139328748948e-34,7.541408740730416e-51,1.0547250660418376e-32,1.0055338263054872e-35,2.8522455812037928e-39,9.383742780250709e-34,2.366608048691878e-38,3.0775134079192413e-35,2.127085293407118e-33,2.5922470735046456e-33,1.6666688686435e-36,7.302611892606691e-42,5.947143689278637e-36,6.891171714362601e-40,8.534947844036496e-48,5.862797490298237e-36,2.983167046250882e-47,2.9926508014814236e-61,3.4365945578685853e-22,1.910951103846306e-65,2.937208198197679e-50,9.497481835464979e-53,2.968972177540097e-54,1.1359195584753782e-46,1.4528453675005973e-65,1.1382207396877062e-61,1.8188566173347123e-48,5.932235046046858e-87,4.124401832149602e-56,1.1628619558494562e-43
6.242803602668685e-19,0.6960931834515633,5.101550356740512e-23,1.2616344713887925e-25,1.7002964346038148e-35,3.774207242839659e-35,0.0,0.0,1.868219474958904e-19,5.352324524878102e-35,3.31432907923903e-44,3.855717122993502e-44,2.986214864798172e-48,2.9660347948848544e-62,8.911875974101181e-42,2.86863741915692e-32,8.012450228118193e-46,4.799586087919564e-32,4.4756107440248206e-79,1.0158293679311615e-65,1.5781723493938905e-75,9.133473397854837e-75,6.876174862242574e-22,5.197557659453842e-66,5.420813325789787e-53,1.9547785817793934e-83,6.241254379304542e-97,1.0304014623993774e-77,4.557249997225735e-96,2.0917655400964992e-92,1.0000930625090686e-51,1.6972252626648743e-96,7.604826943164902e-95,3.155117304154139e-106,3.76,0.0,0.8802640468766881,0.9999999999992023,5.515263575673616e-45,8.618352461113828e-59,2.8451075333044143e-15,2.8451075333044143e-15,7.977724545975942e-13,1.8172553700826667e-36,4.799586087917878e-32,1.868729629994119e-19,1.9477226266070007e-32,1.9985569810794424e-33,6.037712491946186e-50,4.221648956972675e-32,4.024755805442316e-35,1.1416415491844893e-38,3.7559425860560994e-33,9.472599757031954e-38,1.2318073862009317e-34,8.513884517861777e-33,1.0375743884865407e-32,6.671018939448563e-36,2.9288659143045463e-41,2.3804073460828222e-35,2.7582645804440334e-39,6.833792785094921e-47,2.3466468852204947e-35,1.1940496572848309e-46,4.792624973209705e-60,6.876174862529371e-22,3.06032096273402e-64,1.1758599120160245e-49,7.60376034115976e-52,2.377585684894474e-53,9.094263674323712e-46,2.3266807417664797e-64,1.8228161896527154e-60,1.4565602030606884e-47,1.9012917166219085e-85,3.302029278601315e-55,4.677521658631065e-43
1.2488317932042826e-18,0.696093183451564,1.020531588963689e-22,2.5238167660983333e-25,6.803400488232783e-35,1.5101745111833657e-34,0.0,0.0,3.7372501611511207e-19,2.1416269825047427e-34,2.652470555558994e-43,3.085745529424444e-43,2.3898795742900197e-47,2.373729274270886e-61,3.56591121507659e-41,1.1478286249444148e-31,6.412395329659776e-45,1.9204596116797899e-31,1.4330790860401213e-77,1.6262722501218356e-64,5.05410783633228e-74,2.9250011565709786e-73,1.3755335470703257e-21,8.319477154437466e-65,4.338298176445089e-52,6.260197210728677e-82,3.9973787550927264e-95,3.2996426774664124e-76,2.9184903851247507e-94,1.339907090703901e-90,8.00378399270591e-51,1.0871793467101586e-94,4.871369143421893e-93,4.0426477845307976e-104,3.76,0.0,0.8802640468766852,0.9999999999984042,4.413887061648963e-44,1.379497661355877e-57,5.691450458503434e-15,5.691450458503434e-15,1.5958913131804709e-12,7.271389477721343e-36,1.920459611678441e-31,3.738270692738249e-19,7.793427532635778e-32,7.996831164670752e-33,4.832004977631243e-49,1.6892094779951466e-31,1.6104265736517057e-34,4.568053254138046e-38,1.5028662686085793e-32,3.790273769025192e-37,4.9288340473676694e-34,3.4066627919405196e-32,4.151649057178453e-32,2.6692765165959154e-35,1.1766638433955252e-40,9.524730008457489e-35,1.103665115594438e-38,5.469369091380866e-46,9.38964418984078e-35,4.777797189039229e-46,7.671708767758143e-59,1.3755335471850818e-21,4.898754083258605e-63,4.706661220266257e-49,6.085319206501408e-51,1.903032196386683e-52,7.2781750032849e-45,3.7243926087246276e-63,2.917837011015993e-59,1.1658384126958914e-46,6.088899856869839e-84,2.642626976986695e-54,1.8900586061521873e-42
2.497934659079111e-18,0.6960931834515646,2.0412846955859906e-22,5.048181358952327e-25,2.721803215049076e-34,6.041681417625093e-34,0.0,0.0,7.475311533529512e-19,8.567902473752218e-34,2.122379447303308e-42,2.4690652559862715e-42,1.912266812071675e-46,1.8993440716283958e-60,1.4265966840915591e-40,4.592061920525357e-31,5.130890530726908e-44,7.683088986703222e-31,4.58726743150342e-76,2.602792057094397e-63,1.6179477806588402e-72,9.36366868858661e-72,2.751365668590223e-21,1.331387205543153e-63,3.471297712304235e-51,2.004050906130103e-80,2.559275112416464e-93,1.0562630872093954e-74,1.8684265730396734e-92,8.579174113538072e-89,6.40424325783619e-50,6.961005931618222e-93,3.1190465023396617e-91,5.177213276533289e-102,3.76,0.0,0.8802640468766796,0.9999999999968079,3.5317802729551043e-43,2.207645384178803e-56,1.1384136308901437e-14,1.1384136308901437e-14,3.1921290250348348e-12,2.909030005778582e-35,7.683088986692426e-31,7.477352818217754e-19,3.1178784905787487e-31,3.1992531877075004e-32,3.8663381325889253e-48,6.75793785885102e-31,6.44275496344921e-34,1.8275187557544155e-37,6.012443682246002e-32,1.5163563177805675e-36,1.971854564658373e-33,1.3628869453206245e-31,1.660929962026653e-31,1.0678844197749042e-34,4.745315540910732e-40,3.8105122165317487e-34,4.415379148484434e-38,4.376429428075948e-45,3.7564690927202432e-34,1.9114645832725336e-45,1.2277541813740606e-57,2.7513656690493224e-21,7.839799435555954e-62,1.884323142621909e-48,4.869179930875438e-50,1.522811311614165e-51,5.823645864017504e-44,5.960391259281347e-62,4.669604378636491e-58,9.329068851398207e-46,1.949210896747195e-82,2.1145030890194526e-53,7.709014512044271e-42
4.9961403908287676e-18,0.6960931834515659,4.0827909090026953e-22,1.0096910558399966e-24,1.0888099016344137e-33,2.4168692594191418e-33,0.0,0.0,1.4951434278262123e-18,3.427439918105605e-33,1.6980647760137184e-41,1.9754397575775146e-41,1.529958729528083e-45,1.5196195332886755e-59,5.7068511647645814e-40,1.836974262785617e-30,4.105102172953032e-43,3.0734857275623476e-30,1.468151916367153e-74,4.165072555925228e-62,5.178446343846991e-71,2.996960499135584e-70,5.50302991094106e-21,2.130436248913497e-62,2.777301904845224e-50,6.414239983109682e-79,1.6382410051809803e-91,3.3806458922115795e-73,1.1959831938483898e-90,5.491877725844032e-87,5.123881094557568e-49,4.456022666040102e-91,1.996628354183492e-89,6.628512956296152e-100,3.76,0.0,0.8802640468766681,0.9999999999936154,2.8256924963160115e-42,3.532591960226786e-55,2.276950800969729e-14,2.2769508009697297e-14,6.3846044274980025e-12,1.1637072902102279e-34,3.0734857275537114e-30,1.4955517069141752e-18,1.2472528989646709e-30,1.2798054265471217e-31,3.093364197618664e-47,2.703395148410937e-30,2.5773117473071414e-33,7.310669975593341e-37,2.4051732084402198e-31,6.065918940807704e-36,7.888060191644773e-33,5.451991469879308e-31,6.644260564946135e-31,4.271885331858594e-34,1.9285983436333353e-39,1.5243289380629343e-33,1.7662954203792191e-37,3.501517242818088e-44,1.502709929077324e-33,7.646757403631382e-45,1.9646313404602544e-56,5.5030299127776085e-21,1.2545113586060835e-60,7.548724295531582e-48,3.895713801986421e-49,1.2184032914723845e-50,4.659359082329504e-43,9.537716584599988e-61,7.472219225048748e-57,7.46419977190487e-45,6.238695884275258e-81,1.691763091341751e-52,3.2019058635677563e-41
9.992551854328081e-18,0.6960931834515688,8.165803336524512e-22,2.019436901225385e-24,4.3554168869055696e-33,9.667870466694483e-33,0.0,0.0,2.990367976763066e-18,1.3710317549453484e-32,1.3585163112145513e-40,1.5804268308240318e-40,1.2240251039467365e-44,1.2157533396104493e-58,2.282833354255388e-39,7.348196049179306e-30,3.28423764593807e-42,1.229444325040163e-29,4.698448304975999e-73,6.664600340559863e-61,1.6572649975169964e-69,9.591212120145397e-69,1.1006358392886908e-20,3.408871399081209e-61,2.221947084910392e-49,2.0527716099602816e-77,1.0485718345871793e-89,1.0819033400159764e-71,7.654907215142664e-89,3.5151878055100765e-85,4.099299498720072e-48,2.8521678231000086e-89,1.2779825185179039e-87,8.485571955369905e-98,3.76,0.0,0.8802640468766454,0.9999999999872304,2.2606613137079369e-41,5.652434630543164e-54,4.5540251411288404e-14,4.554025141128842e-14,1.27695551474421e-11,4.6550232491159505e-34,1.2294443250332537e-29,2.9911845570849666e-18,4.989214608553267e-30,5.119430013968373e-31,2.4748088409578856e-46,1.0814020617686161e-29,1.0309666633800033e-32,2.924386986596682e-36,9.621084319108333e-31,2.4264663251277707e-35,3.1553524645311547e-32,2.180885328760057e-30,2.6578123732153873e-30,1.7088236671539495e-33,7.957258303672893e-39,6.097563863877759e-33,7.06546932194632e-37,2.8013632763730158e-43,6.01108430838598e-33,3.059048868725041e-44,3.1435898693985608e-55,1.1006358400233395e-20,2.007332933221417e-59,3.028267566726841e-47,3.116718978814858e-48,9.747843362949153e-50,3.7276642306425266e-42,1.52612189113386e-59,1.1956232509035694e-55,5.97173764574238e-44,1.996578099964425e-79,1.3534747245493352e-51,1.3752575780757336e-40
1.998537478132671e-17,0.6960931834515743,1.6331828194321775e-21,4.038928613979604e-24,1.7422022457294533e-32,3.8672268981004907e-32,0.0,0.0,5.980817074598099e-18,5.484238597140619e-32,1.086838845327187e-39,1.2643714747888242e-39,9.792433403430951e-44,9.726257567009862e-58,9.131519191928448e-39,2.939338218935644e-29,2.62745248128642e-41,4.9178774152348086e-29,1.5035614066294194e-71,1.0663747960871671e-59,5.303507469477537e-68,3.069338047119399e-67,2.2013015345755292e-20,5.454333008244561e-60,1.777599991708652e-48,6.569279824830713e-76,6.711172079583545e-88,3.4622453608502295e-70,4.8993451847487055e-87,2.2498437417735954e-83,3.279517478068708e-47,1.8254877251366424e-87,8.179537397360896e-86,1.086222046871467e-95,3.76,0.0,0.8802640468765999,0.9999999999744605,1.808571978363042e-40,9.044125410846885e-53,9.108173821446822e-14,9.108173821446834e-14,2.5539456247401355e-11,1.8620509225622984e-33,4.9178774151795324e-29,5.9824502573705235e-18,1.9957264466830148e-29,2.0478136658327843e-30,1.9798940671173454e-45,4.3256962523570144e-29,4.1239506685520193e-32,1.1697785956201498e-35,3.8485120263666735e-30,9.706062892453305e-35,1.2621666612039088e-31,8.723718799251273e-30,1.06314657913335e-29,6.835433750976562e-33,3.377012839326302e-38,2.439075168672914e-32,2.8262453444658254e-36,2.2411504052238542e-42,2.4044826421521815e-32,1.2238216003755942e-43,5.029887551679583e-54,2.201301537514184e-20,3.211824480446116e-58,1.2182557981131218e-46,2.4934343377772965e-47,7.798521550016115e-49,2.982202170525432e-41,2.4418647741657025e-58,1.913051720274703e-54,4.777541138634825e-43,6.389362823540584e-78,1.0828054809063527e-50,6.256702531475116e-40
3.9971020635323965e-17,0.6960931834515856,3.2663877920930832e-21,8.077912127421823e-24,6.968880239584359e-32,1.5469065210395617e-31,0.0,0.0,1.1961715270113469e-17,2.193717754500073e-31,8.694813941501291e-39,1.0115091831206044e-38,7.834039887692441e-43,7.781098382160831e-57,3.6526448280038565e-38,1.1757472464070688e-28,2.10198693092114e-40,1.9671710254968819e-28,4.811489213855614e-70,1.7062306674119804e-58,1.6971639051429646e-66,9.822122009166724e-66,4.402632920739881e-20,8.727043973851592e-59,1.4220970802883202e-47,2.1022781020600538e-74,4.2952501197517295e-86,1.107943275189818e-68,3.1356564033636856e-85,1.4399395295777325e-81,2.6236451789627624e-46,1.1683443119141659e-85,5.2350477862108885e-84,1.390408296321957e-93,3.76,0.0,0.8802640468765088,0.9999999999489207,1.4468747532196715e-39,1.4470784660101053e-51,1.8216471182081835e-13,1.8216471182081878e-13,5.107925708760418e-11,7.44830937344464e-33,1.96717102545266e-28,1.1964981657717527e-17,7.982986993978007e-29,8.191337968145805e-30,1.58393405160677e-44,1.7302961012818687e-28,1.6495971382758227e-31,4.679161995154657e-35,1.5394204706386976e-29,3.88246474837523e-34,5.048717974932915e-31,3.489523016406477e-29,4.252629576730841e-29,2.7342013259615665e-32,1.5060562640490427e-37,9.756399921124302e-32,1.1305097302883746e-35,1.7929442214975056e-41,9.618028403167814e-32,4.8967534756453935e-43,8.047935016785082e-53,4.402632932494619e-20,5.138992525170034e-57,4.928466377500313e-46,1.994771097635608e-46,6.238916048832647e-48,2.3857900483381515e-40,3.90703929734711e-57,3.060926294969867e-53,3.822093138471294e-42,2.0446463103892948e-76,8.662546653534085e-50,3.107160856269289e-39
7.994231234331847e-17,0.6960931834516079,6.532797741820704e-21,1.6155879506041436e-23,2.787566566511029e-31,6.187657762895118e-31,0.0,0.0,2.392351166052542e-17,8.774915649273363e-31,6.955892412364287e-38,8.092121463682388e-38,6.267269392322547e-42,6.22491561702758e-56,1.4610653582174028e-37,4.703012894388899e-28,1.6815995227516024e-39,7.868724510651582e-28,1.5396913755793471e-68,2.729993862282657e-57,6.291936917836883e-65,3.641379117513003e-64,8.805295675431287e-20,1.3963359745494237e-57,1.1376847505385556e-46,7.79436930818671e-73,3.077872800233207e-84,3.8769664263337936e-67,2.006882759658765e-83,1.2176989547064457e-79,2.0989286929844726e-45,9.880239059868503e-84,4.427078069541937e-82,3.115506324188546e-91,3.76,0.0,0.8802640468763266,0.9999999998978412,1.1575066697793589e-38,2.3153402654057168e-50,3.6433065903348043e-13,3.6433065903348205e-13,1.0215885332914769e-10,2.979362835431267e-32,7.868724510297811e-28,2.3930044457515094e-17,3.193211039112436e-28,3.2765518351611083e-29,1.2671547603751623e-43,6.9212195989693205e-28,6.598422836556613e-31,1.8716743288689798e-34,6.157713204542002e-29,1.5529938757871424e-33,2.019497439144132e-30,1.395816305573619e-28,1.701060482864724e-28,1.0936861026045468e-31,7.266161108156069e-37,3.9025798172690855e-31,4.522062660357722e-35,1.4343649095192487e-40,3.8472309251401332e-31,1.9598451795142137e-42,1.2876787730670054e-51,8.80529572245048e-20,8.222446487223993e-56,2.0157117518671826e-45,1.5958262734692542e-45,4.991172464416294e-47,1.9086433589295327e-39,6.251306952114032e-56,4.8975166718493026e-52,3.0576983105060347e-41,7.580168693746037e-75,6.930078445364051e-49,1.7264366277159388e-38
1.598848957593075e-16,0.696093183451653,1.3065617658899191e-20,3.2311815670221824e-23,1.115029696170876e-30,2.4750695649178865e-30,0.0,0.0,4.784710443887414e-17,3.509975185813246e-30,5.564730413346534e-37,6.473716346879134e-37,5.013830852280987e-41,4.979947225600788e-55,5.844276260824737e-37,1.881209932309161e-27,1.345283608766519e-38,3.1474981177552175e-27,4.927036089534162e-67,4.368010012834129e-56,2.022039884097777e-63,1.1702300727266923e-62,1.7610621114264903e-19,2.234144856889082e-56,9.101510373538359e-46,2.5051868659134537e-71,1.9775892312352677e-82,1.2439507564423185e-65,1.2844499119511477e-81,7.822929653682334e-78,1.6791480881346812e-44,6.347418168174227e-82,2.8441121101602236e-80,4.001229853896917e-89,3.76,0.0,0.8802640468759623,0.999999999795682,9.260080810278209e-38,3.704556198783332e-49,7.286625534586518e-13,7.286625534586583e-13,2.043180240567907e-10,1.1917673108602683e-31,3.1474981174722002e-27,4.7860170053524456e-17,1.277287663956258e-27,1.3106240531449638e-28,1.0137268157450947e-42,2.7684948727774024e-27,2.639376424603288e-30,7.486716442972015e-34,2.4630915475591972e-28,6.211991921042346e-33,8.078010119778539e-30,5.58327941745403e-28,6.804259236597319e-28,4.374755611530582e-31,3.8999986868031506e-36,1.5610358962359356e-30,1.8088302552723858e-34,1.147495697879041e-39,1.5388962803386455e-30,7.848471292320868e-42,2.0602932950904077e-50,1.761062130234215e-19,1.3155960373475895e-54,8.417390726163752e-45,1.2766646878636385e-44,3.992953984166989e-46,1.5269192079283917e-38,1.0002124941555827e-54,7.836053604864572e-51,2.4461677019640258e-40,2.4360399970610206e-73,5.544079204959167e-48,1.0774301560408397e-37
3.1977006259128556e-16,0.696093183451743,2.6131257563549144e-20,6.462369362635104e-23,4.460126327220292e-30,9.900292171192883e-30,0.0,0.0,9.569428998567095e-17,1.4039918594116055e-29,4.451790891645804e-36,5.178980710100772e-36,4.011071370013018e-40,3.9839636211377257e-54,2.3377134490364936e-36,7.524849220681149e-27,1.0762284821956352e-37,1.2590010951978698e-26,1.5766553148100363e-65,6.988831879253615e-55,6.471405461640805e-62,3.7452442552642504e-61,3.522127170973537e-19,3.574638078227988e-55,7.281227684793267e-45,8.019672114020123e-70,1.2658269907400663e-80,3.980984596073696e-64,8.220992054958798e-80,5.006985069582647e-76,1.3433207060974592e-43,4.062602344672035e-80,1.8203448192947937e-78,5.121724036069042e-87,3.76,0.0,0.8802640468752335,0.9999999995913638,7.408075602077694e-37,5.927299331800427e-48,1.4573263423083834e-12,1.4573263423084097e-12,4.0863627849033786e-10,4.767228472471342e-31,1.2590010949714557e-26,9.572042123120009e-17,5.109157152453297e-27,5.242502766688685e-28,8.109826552545127e-42,1.107399351274972e-26,1.0557523744588096e-29,2.9946904553638582e-33,9.852378732383634e-28,2.484800423986213e-32,3.2312080124078937e-29,2.233314603701404e-27,2.7217071562745786e-27,1.749904530155427e-30,2.3548239450868041e-35,6.244151520053941e-30,7.235334949584088e-34,9.179979981259362e-39,6.1555929219227305e-30,3.14664902937959e-41,3.296474828615845e-49,3.522127246204529e-19,2.104957094849042e-53,3.6505809779924124e-44,1.0213330754188434e-43,3.194369852293203e-45,1.221537162925306e-37,1.6003422343293167e-53,1.25377049113454e-49,1.9569370368118615e-39,7.796392233622844e-72,4.435269942802786e-47,7.404559933314045e-37
6.395403962552416e-16,0.6960931834519228,5.2262537654821037e-20,1.2924747204971365e-22,1.7840531621141088e-29,3.9601204443729227e-29,0.0,0.0,1.9138866103966196e-16,5.615971006729347e-29,3.561435285827102e-35,4.143187560660338e-35,3.2088606557814865e-39,3.187173149744181e-53,9.350859518460608e-36,3.009941540423751e-26,8.609834221558664e-37,5.036009560144138e-26,5.0453028803281254e-64,1.1182143668622512e-53,2.070861001535819e-60,1.1984846670305606e-59,7.044257177188924e-19,5.719427472072688e-54,5.825000203425751e-44,2.5675805143908087e-68,8.10133958980634e-79,1.2739203477962568e-62,5.262071508263867e-78,3.204477820484584e-74,1.0746577504543306e-42,2.600075473567067e-78,1.165023791998564e-76,6.555820288220236e-85,3.76,0.0,0.8802640468737761,0.9999999991827274,5.926464820038995e-36,9.48368644403419e-47,2.914653920005403e-12,2.9146539200055066e-12,8.172724392707729e-10,1.9070151351301665e-30,5.0360095583328223e-26,1.914409235291792e-16,2.0436641603064703e-26,2.097002350250287e-27,6.487866047528955e-41,4.429600173625559e-26,4.22301588002813e-29,1.1978769999182561e-32,3.940954009902708e-27,9.939211982973084e-32,1.292483911344125e-28,8.933264069726133e-27,1.0886835553206394e-26,6.999623054256526e-30,1.5777885616665678e-34,2.497662192200309e-29,2.894139602514127e-33,7.343988651737113e-38,2.4622387128789975e-29,1.2644656339624412e-40,5.2743633706876204e-48,7.044257478113083e-19,3.367933317665938e-52,1.6871321481277698e-43,8.170667623711026e-43,2.5554989636517234e-44,9.772304301989477e-37,2.5605478921812635e-52,2.0060335491719567e-48,1.5655495856440457e-38,2.4948633480735735e-70,3.548218584750289e-46,5.4376943400699435e-36
9.593107299191978e-16,0.6960931834521027,7.839381802806501e-20,1.9387127298421892e-22,3.7911158772706305e-29,8.415259072015559e-29,0.0,0.0,2.8708303205405044e-16,1.1933940618751617e-28,1.0183480846615413e-34,1.1846929055182396e-34,9.175466342115114e-39,9.113324778808513e-53,1.9870579865250094e-35,6.39612687898567e-26,2.4618749382691153e-36,1.0701525653319182e-25,2.360305555817502e-63,4.263193394465085e-53,9.15506869354705e-60,5.298380440394429e-59,1.0566387070525611e-18,2.105129883380583e-53,1.6655886127954945e-43,1.1352393216133918e-67,4.356766125522588e-78,5.754497727080498e-62,2.934482690759259e-77,1.590221778026565e-73,3.072850809508278e-42,1.2902925598584311e-77,5.781452975187226e-76,3.382569724697787e-84,3.76,0.0,0.8802640468723187,0.9999999987740915,1.6945988478699792e-35,3.4906270024671656e-46,4.371981497699978e-12,4.371981497700199e-12,1.2259082519648456e-09,4.052614966118752e-30,1.070152564813995e-25,2.8716142576978606e-16,4.342787152728341e-26,4.4561306957018785e-27,1.8551245502458083e-40,9.412902059003841e-26,8.973916662134027e-29,2.5454891956885556e-32,8.374528853720186e-27,2.1120837419588878e-31,2.746528655760865e-28,1.8983189661655842e-26,2.313452988606914e-26,1.4874202481682218e-29,4.28671840078388e-34,5.307533145181201e-29,6.1500533611211935e-33,2.1298306450178264e-37,5.232258211982922e-29,2.696785586667901e-40,1.9614537170367751e-47,1.0566387709989561e-18,1.2524819629088344e-51,3.918417397646306e-43,2.3363002192680412e-42,7.586640602361543e-44,2.7942840355422963e-36,9.522276858637062e-52,7.458347226354192e-48,4.6476095092685983e-38,1.1029545447004366e-69,1.0145689446118307e-45,1.5191534626473729e-35
1.2790810635831538e-15,0.6960931834522825,1.0452509868328113e-19,2.5849509642990524e-22,6.467201760773801e-29,1.4355445794437542e-28,0.0,0.0,3.827774030288363e-16,2.0357900694525756e-28,2.1479912465339666e-34,2.498860683390723e-34,1.9353961468182834e-38,1.922264301543679e-52,3.3896874343254245e-35,1.0911040897278916e-25,5.192807787720467e-36,1.8255551104847272e-25,7.614517877236908e-63,1.1470438313251825e-52,3.128538699470556e-59,1.8106022772784102e-58,1.40885168509836e-18,5.33906665860601e-53,3.513213581400928e-43,3.880451138490639e-67,1.6534075514695078e-77,1.9238453111932525e-61,1.1065880933922042e-76,6.727223294480612e-73,6.481534446672831e-42,5.4584815254763095e-77,2.4457966000656073e-75,1.8453319544484353e-83,3.76,0.0,0.8802640468708613,0.9999999983654559,3.574400114204997e-35,8.852986720635004e-46,5.829309075392108e-12,5.829309075392486e-12,1.634543716572852e-09,6.91362982745107e-30,1.825555109392277e-25,3.828819279530208e-16,7.40828469250994e-26,7.601635254021149e-27,3.9129953633561886e-40,1.605730497608139e-25,1.5308457955735203e-28,4.3423056820671743e-32,1.4285962412144477e-26,3.6029681516219705e-31,4.685254958787099e-28,3.2383091363282794e-26,3.9464790159091635e-26,2.5373643129660795e-29,8.779554224645419e-34,9.054028008302736e-29,1.0491277253137566e-32,4.54897826977466e-37,8.925617775551342e-29,4.616703635264804e-40,5.02428590912851e-47,1.4088517941833959e-18,3.2082465844261777e-51,7.207821311524068e-43,4.927933359507354e-42,1.653089525336112e-43,5.893983742582553e-36,2.4391414082257198e-51,1.9100305425246038e-47,1.0126683897387163e-37,3.769102699470449e-69,2.140019966186958e-45,3.162676627335616e-35
1.9186217309110658e-15,0.6960931834526422,1.56787660655485e-19,3.877427961537873e-22,1.3389532991963765e-28,2.9721138350440718e-28,0.0,0.0,5.741661448854636e-16,4.21484515233612e-28,5.866830806081132e-34,6.82516414338424e-34,5.28629806834972e-38,5.250300388852844e-52,7.01791776438529e-35,2.2589925913464e-25,1.4183170069705196e-35,3.7795824627637444e-25,4.191387527429337e-62,4.6394159099590076e-52,1.9236615190689505e-58,1.1132948163004176e-57,2.1132776146980198e-18,1.8670982692776393e-52,9.59569744594543e-43,2.3875204147488336e-66,1.1997486021694841e-76,1.1365889645450216e-60,8.040977162064367e-76,6.059451260361725e-72,1.7703089879018413e-41,4.916801905367652e-76,2.203080903155244e-74,2.5629186012484782e-82,3.76,0.0,0.8802640468679465,0.9999999975481856,9.762796247333503e-35,3.095932652897481e-45,8.743964230770632e-12,8.743964230771415e-12,2.4518138288530995e-09,1.4315116661671355e-29,3.779582459779923e-25,5.743229321848413e-16,1.5337913913832883e-25,1.5738221013224622e-26,1.0687605059382827e-39,3.324461313438945e-25,3.169426054120256e-28,8.990193815586524e-32,2.957727347415105e-26,7.459494565605037e-31,9.700225273678336e-28,6.70450835451383e-26,8.170684302679276e-26,5.253291398852347e-29,2.3246370737276932e-33,1.874521669860735e-28,2.1720889173098413e-32,1.2727822309942876e-36,1.8479359459847685e-28,9.62080179659317e-40,1.7904379870640265e-46,2.1132778405447477e-18,1.143280103348934e-50,1.6731894685691157e-42,1.3459711458951484e-41,4.798410980548905e-43,1.609845384794415e-35,8.692040484762797e-51,6.803633005763243e-47,2.939353116566109e-37,2.3175344477240493e-68,5.845058862526231e-45,8.521820862063211e-35
2.5581623982389778e-15,0.696093183453002,2.0905022366460165e-19,5.169905786596833e-22,2.2772109188657804e-28,5.054788817202896e-28,0.0,0.0,7.655548865964586e-16,7.168348039564752e-28,1.227537306012712e-33,1.4280527054518331e-33,1.1060914063912256e-37,1.098538501445458e-51,1.193564034552828e-34,3.841954851704345e-25,2.967593780401502e-35,6.428083780021732e-25,1.345128035827084e-61,1.2566903461946133e-51,6.457794083634791e-58,3.7373667801384853e-57,2.8177035027881598e-18,4.665371793132953e-52,2.0077448541888346e-42,8.017809132721177e-66,4.568167303801635e-76,3.7570697090692315e-60,2.957151116218998e-75,2.3901401813380963e-71,3.704080208141831e-41,1.9394547252016613e-75,8.69014508086155e-74,1.178154577353719e-81,3.76,0.0,0.8802640468650316,0.9999999967309168,2.0427036488198557e-34,7.735893188925187e-45,1.1658619386140167e-11,1.1658619386141498e-11,3.269082661099197e-09,2.4348509016998012e-29,6.42808377377858e-25,7.657639362056844e-16,2.608577567859713e-25,2.676659208249635e-26,2.23620461283995e-39,5.654038196923263e-25,5.3903706245128475e-28,1.5289966826838018e-31,5.030319818026472e-26,1.2686657606777492e-30,1.6497541915743012e-27,1.1402613253996298e-25,1.3896194696710068e-25,8.934473836560164e-29,4.773964920022441e-33,3.1880705536929025e-28,3.694159415818695e-32,2.7116340112490505e-36,3.1428551761257664e-28,1.6468431650646336e-39,4.540778427062688e-46,2.8177038868943036e-18,2.89950355072553e-50,3.138406658378074e-42,2.816221228212418e-41,1.049358691961609e-42,3.368359983329022e-35,2.2044112674650237e-50,1.7249194378711623e-46,6.427865444993896e-37,7.780049690836443e-68,1.222981905016528e-44,1.7687678699146844e-34
