Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970)
0.8344660438092533,0.4676718139038411,4.5259834383181716e-09,1.8250413205090133e-08,6.317852961011771e-08,0.0008309782704778506,0.0,0.0,6.654739804221456e-05,0.00023054305443942185,0.0382259572437681,0.0017210404561726225,1.4961323546283948e-08,1.2116498783465644e-27,7.788189738108694e-20,7.613161580839963e-13,3.9993778693018075e-10,0.019935977106656184,8.570594369645456e-14,5.335568157104297e-20,9.629233673552425e-15,7.09377219159599e-22,1.5896218659162397e-14,3.2379417653852835e-08,2.3064895845695555e-12,1.6441529327261468e-09,6.969734355125376e-19,3.814100963223921e-11,9.040448433212386e-13,1.2927101365944664e-17,2.037775204865568e-10,1.434795992954614e-16,6.829729105089202e-17,6.682026355056752e-12,3.76,0.0,0.5271803118374196,0.9082693904673497,0.06398732032240538,2.3421765942712015e-06,0.04767788150215297,0.08683672284657147,1.2763423650766504e-05,9.665114997880525e-15,0.05700097146268638,2.1349648264984626e-05,7.620882975830893e-07,2.1066033671593137e-07,7.71882634323367e-16,2.069166844276187e-08,0.00023861899165059417,0.021023152493093604,1.4954968553769227e-14,6.12587718417991e-05,6.446123327349987e-08,6.343582875852221e-08,4.4168054184133534e-05,0.004084296901887748,4.146393711103128e-10,3.7621953710843894e-11,2.981753448288988e-08,8.948753704649993e-09,8.093935855784115e-09,0.001410934321829951,2.0827544594619544e-08,7.151572634369765e-15,5.7504477818011405e-09,6.32350448662327e-13,1.4576858847286238e-05,6.236608560130842e-08,4.126389592229243e-16,2.455361806544148e-12,1.7228523216019082e-15,4.340600484903509e-15,6.896828413577513e-10,9.565218249981226e-16,8.504588737283311e-10,1.9244200105387745e-06,4.902746294687967e-07,6.650129824120326e-08,9.993888192574306e-09,1.5770086312468897e-05,3.013114256082627e-13,2.285130927308709e-08,1.4499657415868397e-10,1.3883655168959925e-17,4.577036344330235e-06,2.171133265860965e-12,0.0014140052040514481,8.016710798874957e-10,1.2487105603278486e-15,2.341946421845326e-17,1.053228388311235e-19,8.027123339619824e-26,2.5614891393297148e-09
0.8363079719460451,0.46769883502651394,4.534190102642151e-09,1.8256801304158634e-08,6.326648366891879e-08,0.0008353754897409532,0.0,0.0,6.656900199849633e-05,0.0002307525728366059,0.03842603852436235,0.001731681033159587,1.4987413005106526e-08,1.2185925420128256e-27,7.815163641345783e-20,7.625035984966035e-13,4.009087405788792e-10,0.019949505464831607,8.623075959802697e-14,5.36757261433933e-20,9.737426366357292e-15,7.140777734262384e-22,1.5914845301150784e-14,3.2516158424215344e-08,2.3121393600494224e-12,1.6601595664365846e-09,7.024920715718337e-19,3.8373522170672405e-11,9.10717813041303e-13,1.3030669779675571e-17,2.0406823896380518e-10,1.4457409896480037e-16,6.883483513029924e-17,6.726942054038882e-12,3.76,0.0,0.5268054240940149,0.907889570959448,0.06429970924299702,2.3533476555377496e-06,0.04771575921287059,0.08700124210259347,1.2758086246199849e-05,9.668189879707149e-15,0.05721257746173384,2.1357041705945384e-05,7.653637394560388e-07,2.1063299475193387e-07,7.752002170807843e-16,2.0714032608970658e-08,0.00023888292932807797,0.021120449731961234,1.5035354899557122e-14,6.15889081376514e-05,6.456120160017526e-08,6.360938055175948e-08,4.422076435567911e-05,0.004093063550781013,4.156848791408833e-10,3.7829131686683355e-11,2.9890914946440005e-08,8.963508622082181e-09,8.107434982115112e-09,0.0014176641483770256,2.0868864367089077e-08,7.165760630073259e-15,5.7545735081169395e-09,6.328041240591478e-13,1.4633829530502579e-05,6.243306195195077e-08,4.134575924807681e-16,2.4601840553770076e-12,1.7304316681007e-15,4.345280484455925e-15,6.905043536053012e-10,9.577763691153337e-16,8.525228085087861e-10,1.9351922362956877e-06,4.914960792629879e-07,6.684172199946951e-08,1.0000195082154784e-08,1.5854499242584116e-05,3.019581702497185e-13,2.2985186510609295e-08,1.452234449973341e-10,1.3898765893318392e-17,4.594689242420284e-06,2.180044345107641e-12,0.00141992083240261,8.049761463044487e-10,1.2500261355007206e-15,2.3444138238838532e-17,1.0634820671037141e-19,8.104403355547897e-26,2.5672748891442143e-09
0.838149900082837,0.46772585858905613,4.542371675722852e-09,1.8263121887757062e-08,6.335383980393089e-08,0.0008397796018077144,0.0,0.0,6.659018934492095e-05,0.00023095919775435506,0.03862637001960986,0.001742351889130323,1.5013348959687362e-08,1.2356907917065004e-27,7.842107718999579e-20,7.636865140928266e-13,4.018782871928092e-10,0.019962904896077507,8.675682586901711e-14,5.399674854937784e-20,9.846435820731463e-15,7.1879314468806025e-22,1.593335379819753e-14,3.265277666186763e-08,2.31776660916154e-12,1.6762664460463438e-09,7.080304305749578e-19,3.860656249429491e-11,9.174166719195207e-13,1.3134656406080866e-17,2.0435676509920265e-10,1.4567257615725376e-16,6.93747652083138e-17,6.7719507994114615e-12,3.76,0.0,0.5264305607714168,0.9075094355482465,0.06461241243548733,2.3645349049951044e-06,0.047753425573862154,0.08716563673348962,1.2752744402443145e-05,9.671211764714467e-15,0.05742432828665197,2.1364305400554036e-05,7.686441856818118e-07,2.1060424159078444e-07,7.785228687475202e-16,2.073625910002374e-08,0.00023914435691981749,0.021217802076658118,1.5115854976613873e-14,6.191951255469534e-05,6.466062057098623e-08,6.378250227466249e-08,4.4273246316014095e-05,0.004101811266234143,4.1672666693654e-10,3.803654110021022e-11,2.996403249129276e-08,8.978189688542348e-09,8.120890544561408e-09,0.0014244015503900398,2.0909945531372546e-08,7.179866694694266e-15,5.758661303643843e-09,6.332536283866677e-13,1.4690809897693408e-05,6.24993964068909e-08,4.1427149839417497e-16,2.464978330603163e-12,1.7380164888605222e-15,4.349922107354738e-15,6.913208544672791e-10,9.59022432684046e-16,8.545823140582477e-10,1.945978205942856e-06,4.927110609439985e-07,6.718224574137857e-08,1.000642199526335e-08,1.5939049213158753e-05,3.026035181084536e-13,2.31193056739331e-08,1.4544945809059743e-10,1.3913769729599568e-17,4.612349526891989e-06,2.188952395170467e-12,0.0014258370534511629,8.082833908339742e-10,1.2513313837663035e-15,2.3468618588570643e-17,1.0737999622132583e-19,8.18215840642847e-26,2.5730358345783825e-09
0.8399918282196288,0.46775288444476754,4.550528263429667e-09,1.826937580493796e-08,6.344060097937196e-08,0.0008441905564674811,0.0,0.0,6.661096320579849e-05,0.000231162947546771,0.03882694928635224,0.0017530529465109728,1.5039132025225087e-08,1.2436579617081127e-27,7.869021704054289e-20,7.648649122010456e-13,4.028464281160632e-10,0.019976176272390934,8.728413622680618e-14,5.431874697580981e-20,9.956264531627789e-15,7.235235646342302e-22,1.595174444986532e-14,3.278927032177747e-08,2.3233713652691705e-12,1.6924737392837563e-09,7.135884364187548e-19,3.884012803521672e-11,9.241413943084018e-13,1.3239060296566373e-17,2.0464311058462164e-10,1.4677501758670489e-16,6.991708058910785e-17,6.8170517348838944e-12,3.76,0.0,0.526055724186943,0.907128987621885,0.06492542627321207,2.375738248876503e-06,0.04779088113586764,0.08732990682832562,1.2747398167108025e-05,9.674180858357762e-15,0.0576362224608702,2.1371440304528236e-05,7.719296093411553e-07,2.1057408914530437e-07,7.818505620577134e-16,2.075834858880106e-08,0.0002394032849490367,0.021315208338558052,1.5196467536818984e-14,6.225057996259863e-05,6.475949181112482e-08,6.395519413805486e-08,4.4325500949455955e-05,0.004110540097473527,4.1776473452079345e-10,3.8244177250023447e-11,3.0036887105720286e-08,8.992797119621328e-09,8.134302603347462e-09,0.0014311464464633818,2.095078839918559e-08,7.193890935218005e-15,5.7627113426651975e-09,6.336989808104802e-13,1.474779931449462e-05,6.256509163639751e-08,4.150806831333865e-16,2.469744669751036e-12,1.74560659351275e-15,4.354525485461262e-15,6.921323563137537e-10,9.602600442472854e-16,8.566373888346801e-10,1.956777757399857e-06,4.939195906811499e-07,6.75228634409842e-08,1.0012569412686484e-08,1.6023735250219634e-05,3.032474728160501e-13,2.3253665079012563e-08,1.4567461476995105e-10,1.3928666964030514e-17,4.630017022783109e-06,2.1978573201669963e-12,0.0014317537802576174,8.115927756440388e-10,1.252626338949193e-15,2.349290590189384e-17,1.0841821810840451e-19,8.260389250176065e-26,2.5787720333135783e-09
0.8418337563564207,0.46777991244785827,4.55865998067546e-09,1.8275563034964588e-08,6.352677030139891e-08,0.0008486083037051147,0.0,0.0,6.663132701227786e-05,0.00023136384046551625,0.03902777389405228,0.0017637841276274568,1.5064762791755885e-08,1.2381446076465443e-27,7.895905336739051e-20,7.66038799640864e-13,4.038131658212674e-10,0.019989320459451,8.781268337622136e-14,5.464171964989152e-20,1.0066914980029843e-14,7.282690160333319e-22,1.5970017587060252e-14,3.292563738192384e-08,2.328953672945673e-12,1.708781611834457e-09,7.191660012086146e-19,3.907421622505364e-11,9.308919542506653e-13,1.3343880462698495e-17,2.049272866596758e-10,1.478814089335527e-16,7.046178191364111e-17,6.8622440059111546e-12,3.76,0.0,0.5256809166413192,0.9067482305522443,0.06523874714988465,2.3869575937594853e-06,0.047828126451509974,0.08749405247666778,1.2742047587577619e-05,9.67709736648982e-15,0.057848258513407934,2.13784473480433e-05,7.75219983513693e-07,2.105425491716142e-07,7.8518326974462085e-16,2.078030176750752e-08,0.00023965972397842404,0.02141266733681913,1.527719133546719e-14,6.258210524505391e-05,6.485781709315807e-08,6.412745647545024e-08,4.437752916207756e-05,0.004119250094058782,4.1879908231682736e-10,3.845203635536011e-11,3.010947884037028e-08,9.007331141137348e-09,8.147671213648812e-09,0.0014378987554003002,2.0991393538640826e-08,7.207833546788295e-15,5.766723803842724e-09,6.341402009808661e-13,1.4804797149526295e-05,6.263015047890056e-08,4.15885157961916e-16,2.4744831401988407e-12,1.7532019663500854e-15,4.359090761338114e-15,6.929388734633145e-10,9.61489234375607e-16,8.586880315894698e-10,1.9675907395432365e-06,4.951216840285911e-07,6.786356918523622e-08,1.0018637768593711e-08,1.6108556384258536e-05,3.038900380286751e-13,2.3388263016754605e-08,1.4589891630725205e-10,1.3943457916897684e-17,4.6476915556636185e-06,2.206759035372138e-12,0.0014376709262387075,8.149042651404841e-10,1.2539110425562483e-15,2.351700095710558e-17,1.0946288298502363e-19,8.339096499073902e-26,2.584483543568012e-09
0.8436756844932125,0.46780694245345317,4.566766951723774e-09,1.8281684383938978e-08,6.361235091538391e-08,0.0008530327937056328,0.0,0.0,6.665128386403747e-05,0.0002315618947773248,0.03922884142471004,0.0017745453547487685,1.5090241997601768e-08,1.2407362085556738e-27,7.922758588267356e-20,7.672081866581913e-13,4.0477850446190896e-10,0.02000233831683621,8.834246335194923e-14,5.496566497070867e-20,1.0178389636097979e-14,7.3302918640209585e-22,1.59881735784828e-14,3.306187584537012e-08,2.3345136161974808e-12,1.7251902272301792e-09,7.247630699599134e-19,3.9308824504737064e-11,9.376683257408968e-13,1.3449116481467387e-17,2.0520930562490302e-10,1.4899174442018254e-16,7.100886921500042e-17,6.9075267613245734e-12,3.76,0.0,0.5253061404186917,0.906367167695242,0.06555237147957384,2.398192846542778e-06,0.04786516207531304,0.08765807376862167,1.2736692711010724e-05,9.679961495195463e-15,0.05806043497917888,2.138532748030106e-05,7.785152813049478e-07,2.1050963380181355e-07,7.885209645674563e-16,2.0802119374553944e-08,0.00023991368455383527,0.02151017789853285,1.5358025132030636e-14,6.291408330291008e-05,6.495559854116898e-08,6.429929063580688e-08,4.44293318062067e-05,0.004127941305547562,4.1982971765108016e-10,3.8660114970014703e-11,3.0181808253736975e-08,9.021792015970892e-09,8.160996473239215e-09,0.0014446583961710442,2.103176161939168e-08,7.221694759402678e-15,5.770698857126868e-09,6.345773075855204e-13,1.486180277500218e-05,6.269457571935332e-08,4.166849361536152e-16,2.4791938211149777e-12,1.760802433026171e-15,4.363618080317564e-15,6.937404213861248e-10,9.627100348104937e-16,8.607342472361472e-10,1.9784170040301584e-06,4.963173570786504e-07,6.820435677165533e-08,1.0024627508830147e-08,1.6193511646846604e-05,3.0453121740235493e-13,2.352309796912716e-08,1.4612236467485401e-10,1.3958142930188576e-17,4.665372951847305e-06,2.2156574561176073e-12,0.0014435884051605783,8.182178232574235e-10,1.2551855341584087e-15,2.354090449625981e-17,1.105140013267391e-19,8.418280855540383e-26,2.5901704297082724e-09
0.8455176126300044,0.4678339743175952,4.574849300158436e-09,1.828773988303028e-08,6.369734578215552e-08,0.0008574639768573053,0.0,0.0,6.667083715933515e-05,0.0002317571286236492,0.03943014947288404,0.0017853365500423066,1.5115570429470202e-08,1.260477406298843e-27,7.949581524218842e-20,7.683730841054509e-13,4.0574244841398394e-10,0.020015230697926562,8.887347375176549e-14,5.52905813073995e-20,1.029069095609117e-14,7.378039990137249e-22,1.6006212750159537e-14,3.319798373751427e-08,2.34005126995143e-12,1.7416997470541536e-09,7.303796049915529e-19,3.954395031598436e-11,9.444704825796587e-13,1.3554768033722304e-17,2.054891800627333e-10,1.5010601946537002e-16,7.155834687389693e-17,6.952899153583278e-12,3.76,0.0,0.5249313977868604,0.9059858023906111,0.06586629569655167,2.409443914481706e-06,0.047901988563511834,0.08782197079480623,1.2731333584338716e-05,9.68277345044395e-15,0.05827275039872182,2.1392081607749056e-05,7.818154758440268e-07,2.1047535446629248e-07,7.918636193089808e-16,2.0823802037372455e-08,0.00024016517725951355,0.021607738858482266,1.5438967690319482e-14,6.324650905483282e-05,6.505283820993156e-08,6.447069751163403e-08,4.44809097966481e-05,0.004136613781816869,4.2085664843422785e-10,3.886840875410577e-11,3.025387591021227e-08,9.036180007821099e-09,8.174278486003846e-09,0.001451425287933092,2.1071893049399002e-08,7.23547471306283e-15,5.774636681943434e-09,6.350103203521919e-13,1.4918815566315259e-05,6.275837001691454e-08,4.1748002578201e-16,2.483876761153213e-12,1.76840796149739e-15,4.368107576001906e-15,6.945370129027399e-10,9.63922473492775e-16,8.627760394752418e-10,1.9892564027227023e-06,4.975066269119577e-07,6.85452203919899e-08,1.0030539071454827e-08,1.6278600074220188e-05,3.051710146166675e-13,2.3658168255034996e-08,1.463449619262306e-10,1.3972722299733286e-17,4.68306103822757e-06,2.224552496819882e-12,0.0014495061311484553,8.215334129062039e-10,1.256449852640059e-15,2.356461724844436e-17,1.1157158348446695e-19,8.497943175820668e-26,2.595832733290596e-09
0.8473595407667962,0.46786100789722856,4.582907125935112e-09,1.8293730242883467e-08,6.378175780013e-08,0.0008619018037417484,0.0,0.0,6.66899898715055e-05,0.00023194956012369386,0.039631695645430315,0.0017961576356034146,1.5140748693224025e-08,1.2743669383276375e-27,7.976373878203375e-20,7.695334986629113e-13,4.0670499868828495e-10,0.02002799845019739,8.940570809576151e-14,5.561646680741754e-20,1.040382138514078e-14,7.425937522012885e-22,1.602413538283237e-14,3.3333959108894525e-08,2.345566665085148e-12,1.758310330744414e-09,7.360155280849208e-19,3.977959110911692e-11,9.512983984458087e-13,1.3660834121544076e-17,2.0576692156215482e-10,1.5122422012940738e-16,7.211021452550847e-17,6.998360337915055e-12,3.76,0.0,0.5245566909969034,0.9056041379623873,0.06618051625535268,2.420710705142879e-06,0.047938606474379114,0.08798574364633893,1.2725970254272405e-05,9.685533438340242e-15,0.05848520331839916,2.1398710694096818e-05,7.85120540272578e-07,2.1043972316637278e-07,7.952112067650196e-16,2.084535043436465e-08,0.00024041421263188524,0.021705349059456137,1.552001777753521e-14,6.357937743341367e-05,6.514953767034485e-08,6.46416772846674e-08,4.453226397229297e-05,0.0041452675727496925,4.2187987417226027e-10,3.907691289528161e-11,3.0325681756786104e-08,9.050495327793542e-09,8.187517305133912e-09,0.0014581993500409258,2.1111788120172395e-08,7.249173507796782e-15,5.778537444300737e-09,6.3543925753646e-13,1.4975834902366297e-05,6.282153601116751e-08,4.182704326148675e-16,2.4885319954157207e-12,1.7760183785940788e-15,4.372559376355072e-15,6.953286595452213e-10,9.651265782122359e-16,8.648134065579219e-10,2.000108772503232e-06,4.986895104433895e-07,6.88861540807258e-08,1.0036372949155753e-08,1.6363820703942085e-05,3.0580943335163396e-13,2.3793472231051803e-08,1.465667092686832e-10,1.3987196295679388e-17,4.700755642385501e-06,2.2334440614861077e-12,0.0014554240186797382,8.248509998186372e-10,1.2577040304614875e-15,2.358813982230952e-17,1.1263563967156938e-19,8.578084189087291e-26,2.601470514864883e-09
0.849201468903588,0.4678880430502086,4.590940537607027e-09,1.8299655585697923e-08,6.386559001295469e-08,0.0008663462251315772,0.0,0.0,6.670874536803861e-05,0.00023213920722955984,0.03983347756170102,0.0018070085334340093,1.5165777314338423e-08,1.267483306555421e-27,8.003135275253512e-20,7.706894366573493e-13,4.0766615683664064e-10,0.02004064241504543,8.993915760094221e-14,5.594331959741533e-20,1.0517783354559457e-14,7.473985271454868e-22,1.6041941820574106e-14,3.346980003151455e-08,2.3510598340966047e-12,1.7750221355534132e-09,7.416707361201806e-19,4.001574433407998e-11,9.581520466482206e-13,1.376731351241119e-17,2.0604254070537355e-10,1.5234632856674142e-16,7.266447133556957e-17,7.043909471016854e-12,3.76,0.0,0.5241820222838681,0.9052221777184172,0.0664950296305109,2.431993126439299e-06,0.04797501636771466,0.08814939241485895,1.2720602767295085e-05,9.688241665277122e-15,0.0586977922902439,2.1405215612460827e-05,7.884304477443125e-07,2.104027509079856e-07,7.985636997439824e-16,2.0866765214610583e-08,0.0002406608012318966,0.021803007351801476,1.56011741650441e-14,6.391268338835012e-05,6.524569852311675e-08,6.481222996743835e-08,4.458339526747828e-05,0.004153902728527294,4.228993927267727e-10,3.928562352474745e-11,3.0397225661327664e-08,9.064738180341187e-09,8.200712979025606e-09,0.0014649805020178696,2.1151447409665522e-08,7.262791342147571e-15,5.782401326965874e-09,6.358641392405059e-13,1.5032860165214053e-05,6.288407649855621e-08,4.19056168112944e-16,2.4931595924670653e-12,1.7836336460454457e-15,4.376973625710946e-15,6.961153764996387e-10,9.663223798666717e-16,8.66846344561958e-10,2.010973965964493e-06,4.998660241818177e-07,6.922715222522068e-08,1.0042129550322037e-08,1.6449172578226898e-05,3.0644647730928385e-13,2.3929008160663348e-08,1.4678760787046383e-10,1.4001565255192655e-17,4.718456592537622e-06,2.242332069735019e-12,0.0014613419825956367,8.281705458900647e-10,1.2589481094962916e-15,2.3611473003051305e-17,1.1370617996118052e-19,8.658704412474185e-26,2.607083831038593e-09
0.8510433970403799,0.46791507963527945,4.598949657864614e-09,1.830551653229813e-08,6.394884556713548e-08,0.0008707971920016813,0.0,0.0,6.672710662853323e-05,0.0002323260879554059,0.04003549285353789,0.0018178891655011675,1.519065702775419e-08,1.2641067072428916e-27,8.029865714731473e-20,7.718409082126533e-13,4.086259271052121e-10,0.020053163427721434,9.04738182727332e-14,5.627113803962601e-20,1.0632579284519554e-14,7.522179436375249e-22,1.6059632430705107e-14,3.360550460269555e-08,2.356530865627494e-12,1.7918353167072561e-09,7.473451729100028e-19,4.025240744980178e-11,9.650314004694543e-13,1.3874205807247028e-17,2.063160495717881e-10,1.5347233902861032e-16,7.322111754889081e-17,7.089545712812986e-12,3.76,0.0,0.5238073938662673,0.9048399249506819,0.06680983231684164,2.4432910866003427e-06,0.04801121880523267,0.08831291719246721,1.2715231169667084e-05,9.690898337873067e-15,0.05891051587212297,2.1411597315980886e-05,7.917451714278556e-07,2.1036444991879845e-07,8.019210710690057e-16,2.0888047138320725e-08,0.0002409049536099614,0.02190071259377226,1.568243562769302e-14,6.424642188363288e-05,6.534132294606243e-08,6.49823570899403e-08,4.4634304490960765e-05,0.004162519299300521,4.239152125855494e-10,3.949453741373722e-11,3.0468508264145076e-08,9.078908833114677e-09,8.213865604546497e-09,0.0014717686636106814,2.119087165610136e-08,7.276328469679366e-15,5.786228492005853e-09,6.362849832845911e-13,1.5089890740288409e-05,6.294599429680715e-08,4.1983724691107144e-16,2.49775963940383e-12,1.7912536204874287e-15,4.381350470020974e-15,6.968971792107844e-10,9.675099105982479e-16,8.688748593035297e-10,2.0218518367115236e-06,5.010361844262004e-07,6.956820864454687e-08,1.0047809326025956e-08,1.6534654740454417e-05,3.0708215018940696e-13,2.406477458262482e-08,1.4700765967932615e-10,1.4015829517581342e-17,4.736163717547188e-06,2.2512164398487225e-12,0.0014672599380905413,8.314920189244742e-10,1.2601821296778684e-15,2.3634617539518855e-17,1.1478321429678908e-19,8.739804491338062e-26,2.6126727524154334e-09
