Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577)
0.0010988882524862308,0.523271459191225,1.2158344511733868e-09,1.6327583957289128e-09,3.9096176521398957e-10,2.4975590409882476e-07,0.0,0.0,3.434128670098246e-06,3.985400851696326e-08,1.0913305068657121e-07,1.2928468729151108e-08,3.667869366745912e-11,1.8815576193923656e-29,6.149234708954032e-21,2.6032880063322107e-13,6.947035131089776e-11,3.982052792236584e-05,1.9634528662516176e-24,2.0301851485318272e-20,2.1480297728454345e-22,1.3342722539751409e-25,3.4258299742431313e-15,3.346408201796003e-14,1.0788384237790239e-15,9.620029632902084e-19,1.2359695427024349e-26,3.49714729055179e-17,1.734568004958525e-17,1.748457718495321e-21,7.054984418202432e-14,4.169495380860827e-23,3.421834953228925e-23,1.7087717088620168e-18,3.76,0.0,0.605677332742908,0.9998952886307821,6.197399862169394e-07,1.146707586957911e-09,0.009388348681691878,0.009428426686959625,6.098348587259321e-05,1.3475773278338972e-14,3.981926602165067e-05,1.0316377089622834e-06,3.253971748324103e-08,1.7057337975465935e-09,6.662692214754497e-16,2.6194237501185077e-09,1.068752748197278e-07,4.9537137844808046e-08,1.5040024976318235e-15,1.0556883286363439e-08,1.0671094159232546e-09,4.330809078430061e-09,1.2281818285299964e-07,1.937975609766711e-06,3.614687049807505e-12,1.5310344953629355e-13,2.6166330260450634e-10,1.563493043675356e-10,3.66130127136749e-10,6.666439817398523e-10,2.2124510791238222e-11,3.4741680435641537e-17,1.5366602119571113e-11,8.93441633777733e-15,7.282380059708312e-10,9.061010894174953e-11,2.6763398814309784e-18,1.7811803961100195e-14,4.6378084680707064e-17,4.034924750377739e-16,4.524130104447479e-12,1.7124587655537515e-17,2.6392986002090208e-11,5.898609081985649e-12,1.4799848077973103e-12,2.7760237219370386e-14,1.2841277125943434e-10,1.6462800092854775e-12,4.105799994287546e-15,5.903034735512354e-13,1.2268778864694675e-10
0.0011103353305246242,0.5232809309819143,1.2322829558205618e-09,1.6561074336199857e-09,3.9861729127717135e-10,2.5546521664939206e-07,0.0,0.0,3.479361548649437e-06,4.0626276177254864e-08,1.1268215364949499e-07,1.3349235213598639e-08,3.7517497533525026e-11,1.7232698718457005e-29,6.382599659805398e-21,2.666086765525237e-13,7.110138069660179e-11,4.065224802857368e-05,2.068863289558105e-24,2.09389850978149e-20,2.2795687612897287e-22,1.4046786770927702e-25,3.495943600610296e-15,3.4963139660890336e-14,1.1125353341775364e-15,1.0259159338620532e-18,1.3188552127221802e-26,3.689868233035742e-17,1.83495365583769e-17,1.8316228689986936e-21,7.296980671135286e-14,4.398727986000959e-23,3.5866434124409195e-23,1.805931390144163e-18,3.76,0.0,0.6055798331203789,0.9998943986605304,6.371980686591314e-07,1.1852637483236815e-09,0.00948496079366593,0.009525877834540916,6.098343152014606e-05,1.3614189082352983e-14,4.0650612396518816e-05,1.0417411506498874e-06,3.3218701610601423e-08,1.72240642057445e-09,6.801916642978614e-16,2.6450817224291953e-09,1.099138521292683e-07,5.08882735521716e-08,1.5203547208281843e-15,1.0804664421546467e-08,1.091595728260046e-09,4.373294738049718e-09,1.2713556181828891e-07,1.9742067791990246e-06,3.6998104384238776e-12,1.5671144831539473e-13,2.679152679490959e-10,1.6005358494891289e-10,3.752031138736448e-10,7.006624055037399e-10,2.2652776569463507e-11,3.5571181433318536e-17,1.590858514003248e-11,9.249394983395308e-15,7.524241991507719e-10,9.268860707776003e-11,2.7402394661321393e-18,1.823692827261402e-14,4.802564055025534e-17,4.131109867440517e-16,4.636157204339556e-12,1.7551200289268998e-17,2.7018153273981768e-11,6.014469251265782e-12,1.5377246162836339e-12,2.830497044832793e-14,1.2966816853666458e-10,1.6982102188987197e-12,4.182570419219909e-15,6.015694889970152e-13,1.2676093337991785e-10
0.0011217824085630176,0.5232904012749163,1.2488365566383659e-09,1.6796995026467432e-09,4.063649164488199e-10,2.612525709920681e-07,0.0,0.0,3.524760038542998e-06,4.140606686593562e-08,1.1631165721094404e-07,1.3780012411383424e-08,3.836815165083042e-11,1.7899178823907766e-29,6.6232510923508454e-21,2.7300113361661315e-13,7.275461352832053e-11,4.149253471752415e-05,2.1791676206978485e-24,2.1589228365847883e-20,2.4179349026225883e-22,1.4781968162046702e-25,3.567315567837246e-15,3.651320578900166e-14,1.1469951402215494e-15,1.0934838714074654e-18,1.4066166847316437e-26,3.891256999898167e-17,1.9400827723861235e-17,1.9178940701406925e-21,7.544762842163142e-14,4.638290211006752e-23,3.757845483192261e-23,1.907622849383473e-18,3.76,0.0,0.6054823487023521,0.9998934997131776,6.549948469835802e-07,1.224716680723467e-09,0.009581548524176808,0.00962331330011218,6.098337662020797e-05,1.3752564549191845e-14,4.149050974589537e-05,1.0519200613164306e-06,3.390464514676496e-08,1.73920317580175e-09,6.942570119890817e-16,2.6709313767127437e-09,1.1300384914930068e-07,5.226593870118767e-08,1.5367251999439772e-15,1.1055943185952648e-08,1.1164064549083208e-09,4.416098261432902e-09,1.3155763145010492e-07,2.0107918274782513e-06,3.78634138359206e-12,1.6037913183418724e-13,2.7427276611987877e-10,1.6380956564727809e-10,3.844388889504508e-10,7.361802394273249e-10,2.3189946953088702e-11,3.641466447787977e-17,1.6463749619420786e-11,9.572030662407388e-15,7.772058433364756e-10,9.479459428465086e-11,2.8052161253332733e-18,1.8669209750838887e-14,4.971841246705374e-17,4.228673745391285e-16,4.7501915862675535e-12,1.7985561531939906e-17,2.76520402335725e-11,6.131582542266655e-12,1.5972052408940217e-12,2.8855580137318296e-14,1.3093291393961504e-10,1.7513813709587355e-12,4.260090708029352e-15,6.129483754888975e-13,1.309344280411792e-10
0.001133229486601411,0.523299870070757,1.265495839078695e-09,1.7035365720922476e-09,4.142052840134114e-10,2.6711847777716597e-07,0.0,0.0,3.5703249044466244e-06,4.219342768255461e-08,1.2002267865365147e-07,1.4220968793879216e-08,3.92307498822893e-11,1.8823857426515716e-29,6.871375749722226e-21,2.795076145332719e-13,7.443017181984482e-11,4.234138754031744e-05,2.2945591707663804e-24,2.225271144972642e-20,2.563422093280417e-22,1.5549232276896117e-25,3.639962010348591e-15,3.81154883630724e-14,1.1822297139541536e-15,1.1648844209962364e-18,1.4995032163095752e-26,4.1016199932376155e-17,2.0501313331644802e-17,2.007358103421878e-21,7.798414187937097e-14,4.8885522177614606e-23,3.935638230330524e-23,2.0140140637071814e-18,3.76,0.0,0.6053848794816387,0.9998925917855475,6.731343366441332e-07,1.2650784127138411e-09,0.00967811187495995,0.009720733086066361,6.0983321172585226e-05,1.3890899681029128e-14,4.2338957476377704e-05,1.0621756137308883e-06,3.459754651871602e-08,1.7561259949215422e-09,7.084652322493415e-16,2.6969756927670924e-09,1.1614555707144609e-07,5.367059255197585e-08,1.5531140837317572e-15,1.1310743223337811e-08,1.1415433159696093e-09,4.4592246112923166e-09,1.3608577033257029e-07,2.0477333982516252e-06,3.874296958398233e-12,1.6410722681874329e-13,2.807370919307144e-10,1.6761756316874097e-10,3.938394882946277e-10,7.732486670088893e-10,2.3736130927026552e-11,3.727230069668387e-17,1.7032269406177814e-11,9.902424312068963e-15,8.025935568822072e-10,9.692821502464244e-11,2.871283041369571e-18,1.910873580165338e-14,5.145734430639662e-17,4.3276259290557073e-16,4.866258281776437e-12,1.842777098381919e-17,2.8294700187242086e-11,6.249961642471479e-12,1.658467793341867e-12,2.941212564789053e-14,1.3220715300627888e-10,1.8058229915846623e-12,4.338366461835384e-15,6.244411136607309e-13,1.352100654011418e-10
0.0011446765646398044,0.5233093373699623,1.2822613854936497e-09,1.7276205451572592e-09,4.221390465810468e-10,2.7306345033909424e-07,0.0,0.0,3.6160569397688215e-06,4.298840717139545e-08,1.2381634378419835e-07,1.4672274892362235e-08,4.0105386443966747e-11,1.9756529390734535e-29,7.127166139381759e-21,2.861295588599254e-13,7.612817877218881e-11,4.319880606604384e-05,2.415242021460327e-24,2.292956440632317e-20,2.7163328995835706e-22,1.6349802085433484e-25,3.713899021224471e-15,3.977121251640685e-14,1.2182510681339352e-15,1.2403024410841706e-18,1.5977751125531556e-26,4.3212716946716443e-17,2.1652801993792347e-17,2.1001035002300417e-21,8.05801860465424e-14,5.149894622842286e-23,4.120222611574949e-23,2.125277782658431e-18,3.76,0.0,0.6052874254510203,0.9998916748743911,6.916205803833806e-07,1.3063610365101487e-09,0.009774650847729386,0.009818137194794128,6.098326517707967e-05,1.4029194480002838e-14,4.319595501982509e-05,1.0725089531150193e-06,3.5297404153577103e-08,1.7731767639270827e-09,7.228162927816956e-16,2.7232175804234594e-09,1.1933926744895308e-07,5.510270329965215e-08,1.5695215219961506e-15,1.1569088345485478e-08,1.1670080487794473e-09,4.50267863436967e-09,1.407213590218281e-07,2.0850341755740744e-06,3.963694363811511e-12,1.678964609547966e-13,2.8730955123198613e-10,1.7147789681138626e-10,4.0340703436597535e-10,8.119200551391649e-10,2.429143840061701e-11,3.8144262668567593e-17,1.7614318569259406e-11,1.0240676998685417e-14,8.285980919601018e-10,9.908961520815817e-11,2.938453508379165e-18,1.955559457056443e-14,5.324336667958212e-17,4.4279759946857345e-16,4.984383405230237e-12,1.8877932414710652e-17,2.8946186827658887e-11,6.369619513647466e-12,1.7215542164607638e-12,2.9974667627613523e-14,1.3349102783294113e-10,1.8615656637467482e-12,4.417403367424103e-15,6.360487046454285e-13,1.3958966102741288e-10
0.0011561236426781978,0.5233188031730611,1.2991337776348376e-09,1.751953208092142e-09,4.301668591202461e-10,2.7908800468611834e-07,0.0,0.0,3.6619569654932962e-06,4.3791055309442105e-08,1.2769378691331224e-07,1.513410330083043e-08,4.09921560921571e-11,2.0777938162261059e-29,7.39081311092169e-21,2.928684122205483e-13,7.784875878582555e-11,4.406478988169885e-05,2.541422121437154e-24,2.3619917194748547e-20,2.876979325781477e-22,1.7184836057468954e-25,3.789142764468259e-15,4.148162068582954e-14,1.2550713580193348e-15,1.3199302561944244e-18,1.7017039850931416e-26,4.5505348233761194e-17,2.2857152125670825e-17,2.196220571852545e-21,8.323660634938291e-14,5.422708070810908e-23,4.3118025567630565e-23,2.2415916347984414e-18,3.76,0.0,0.6051899866032484,0.9998907489763897,7.104576487330149e-07,1.3485767086080192e-09,0.00987116544417782,0.009915525628683862,6.098320863348889e-05,1.416744894821852e-14,4.406150183344866e-05,1.0829211985664356e-06,3.60042164786094e-08,1.7903573254710661e-09,7.373101612920419e-16,2.7496598831724214e-09,1.2258527230017086e-07,5.6562748162644534e-08,1.5859476656027052e-15,1.1831002533613473e-08,1.192802408414117e-09,4.546465067719098e-09,1.45465779923385e-07,2.1226968829703033e-06,4.05455091834688e-12,1.7174756842636774e-13,2.939914635921677e-10,1.753908887833879e-10,4.1314365441152317e-10,8.522479683123335e-10,2.4855980451987056e-11,3.9030724801928917e-17,1.8210071399437598e-11,1.0586889917262076e-14,8.552303346274021e-10,1.0127894224323408e-10,3.0067409611167663e-18,2.0009875132297005e-14,5.507742447645172e-17,4.529733600559144e-16,5.1045931288447435e-12,1.933614990948452e-17,2.9606554367378203e-11,6.4905693917129225e-12,1.7865072991828494e-12,3.0543268009330975e-14,1.347846772525154e-10,1.9186410644115467e-12,4.49720719525886e-15,6.477721698343166e-13,1.4407505310965948e-10
0.0011675707207165912,0.5233282674805831,1.3161135970869166e-09,1.776536324189847e-09,4.3828937985031037e-10,2.851926595015722e-07,0.0,0.0,3.708025829180166e-06,4.4601423494537555e-08,1.3165615094686487e-07,1.5606628698866754e-08,4.1891154477992725e-11,2.1816322100324615e-29,7.6625143572518e-21,2.9972563344014104e-13,7.959203747028228e-11,4.493933859227438e-05,2.673313406977911e-24,2.4323899676502767e-20,3.0456841593077683e-22,1.8055545679609788e-25,3.8657095508547035e-15,4.324797274442737e-14,1.292702881282349e-15,1.4039679171490497e-18,1.811573270526807e-26,4.789740502083879e-17,2.4116272939273106e-17,2.2958014412026757e-21,8.595425475645955e-14,5.707394076810958e-23,4.5105876894355634e-23,2.3631382365222436e-18,3.76,0.0,0.6050925629310444,0.999889814088154,7.29649640149248e-07,1.3917376504214095e-09,0.009967655665976426,0.010012898390121634,6.0983151541606184e-05,1.4305663087748396e-14,4.493559739998576e-05,1.0934134436533232e-06,3.671798192121328e-08,1.8076694798521965e-09,7.519468054891416e-16,2.776305379664702e-09,1.258838642080707e-07,5.805121347551987e-08,1.6023926664874502e-15,1.2096509939901088e-08,1.2189281674557504e-09,4.590588540850226e-09,1.503204173479263e-07,2.1607242825394707e-06,4.1468840750189655e-12,1.7566129013582924e-13,3.007841569622086e-10,1.7935686396626115e-10,4.2305144091739366e-10,8.942871825099436e-10,2.5429868855490486e-11,3.99318625998043e-17,1.8819702424613214e-11,1.0941164399852539e-14,8.825013068253014e-10,1.0349634501333592e-10,3.0761589187407372e-18,2.0471667122645735e-14,5.696048858684689e-17,4.632908497009568e-16,5.226913184313358e-12,1.980252599452015e-17,3.02758574775697e-11,6.612824787213378e-12,1.853370693170004e-12,3.111799001328161e-14,1.3608823690828493e-10,1.9770820024563155e-12,4.577783797582139e-15,6.596125505033056e-13,1.486681027012487e-10
0.0011790177987549845,0.5233377302930592,1.333201424297298e-09,1.801371678618907e-09,4.4650727503391363e-10,2.9137793614662287e-07,0.0,0.0,3.7542644039943637e-06,4.54195645338573e-08,1.3570458749517522e-07,1.6090027873945615e-08,4.280247776840578e-11,2.2907635711718412e-29,7.942470473046526e-21,3.067026858440945e-13,8.135814164601264e-11,4.582245182088179e-05,2.811137554318587e-24,2.504164161525287e-20,3.2227814617408446e-22,1.8963168808139825e-25,3.943615741475083e-15,4.507154613607625e-14,1.331158079125047e-15,1.4926234531733732e-18,1.9276786646445866e-26,5.039228411380744e-17,2.543212545353506e-17,2.398940069825236e-21,8.873398985533329e-14,6.004365010576612e-23,4.716793526292513e-23,2.49010529796537e-18,3.76,0.0,0.6049951544271005,0.999888870206224,7.492006810794968e-07,1.4358561489288545e-09,0.010064121514774569,0.01011025548149118,6.098309390122052e-05,1.4443836900630902e-14,4.581824122780502e-05,1.1039867569323084e-06,3.743869890892886e-08,1.8251149858735829e-09,7.667261930846235e-16,2.8031567850188727e-09,1.2923533641646914e-07,5.9568594783383866e-08,1.618856677666459e-15,1.2365634889018353e-08,1.2453871159829317e-09,4.635053577787643e-09,1.5528665759602117e-07,2.1991191740702996e-06,4.240711425131754e-12,1.7963837189871556e-13,3.076889655796051e-10,1.833761498632968e-10,4.3313250118026726e-10,9.380936990979202e-10,2.601321589896833e-11,4.084785237448559e-17,1.944338641006408e-11,1.1303601916388176e-14,9.104221675458489e-10,1.0574197387598712e-10,3.146720962916141e-18,2.094106059290069e-14,5.889353718238272e-17,4.737510503817802e-16,5.351369484361627e-12,2.027716397675389e-17,3.0954151256476466e-11,6.736399485901296e-12,1.9221889277658065e-12,3.1698898149699335e-14,1.3740183931811983e-10,2.0369224574794765e-12,4.6591391065396865e-15,6.715709077794769e-13,1.5337069402887526e-10
0.001190464876793378,0.5233471916110218,1.3503978384476991e-09,1.8264610384185645e-09,4.5482121874866515e-10,2.976443586571411e-07,0.0,0.0,3.80067358768447e-06,4.624553263267542e-08,1.3984025692714902e-07,1.6584479733259504e-08,4.372622258954916e-11,2.4044563296915812e-29,8.230885876400136e-21,3.138010362402857e-13,8.314719934651494e-11,4.6714129208793005e-05,2.955122575299723e-24,2.5773272677047053e-20,3.4086163980946143e-22,1.9908974629478826e-25,4.022877736579099e-15,4.69536360114968e-14,1.3704495395837586e-15,1.5861131228100993e-18,2.0503285179996452e-26,5.2993469370939015e-17,2.680672352057678e-17,2.5057322863139344e-21,9.15766769233367e-14,6.314044347011364e-23,4.9306400524097635e-23,2.62268572732626e-18,3.76,0.0,0.6048977610840781,0.9998879173270723,7.691149262346797e-07,1.4809445573171306e-09,0.010160562992199706,0.010207596905173904,6.0983035712116744e-05,1.4581970388870575e-14,4.670943285098017e-05,1.1146421828767278e-06,3.816636586943648e-08,1.8426955623813834e-09,7.816482917929907e-16,2.83021675318228e-09,1.326399829234646e-07,6.1115396936035e-08,1.6353398532452149e-15,1.2638401879619748e-08,1.2721810618233271e-09,4.679864601126815e-09,1.6036588895769916e-07,2.2378843941695753e-06,4.336050686276519e-12,1.836795649238035e-13,3.1470723260313564e-10,1.8744907675710778e-10,4.4338897672670323e-10,9.83724758898031e-10,2.660613461815005e-11,4.177887161168347e-17,2.0081298354065006e-11,1.1674304072416545e-14,9.39004213166365e-10,1.080159806846351e-10,3.2184407656479057e-18,2.1418146192423888e-14,6.087755571709716e-17,4.843549507871781e-16,5.477988367824584e-12,2.0760168866590552e-17,3.164149127587262e-11,6.861307549200106e-12,1.993007423024345e-12,3.22860582208689e-14,1.3872561399053515e-10,2.0981976196057055e-12,4.74127913233246e-15,6.836483227153391e-13,1.581847345954851e-10
0.0012019119548317713,0.5233566514350052,1.3677034183419161e-09,1.8518061204351344e-09,4.632318898226337e-10,3.0399245373851195e-07,0.0,0.0,3.8472543015633605e-06,4.707938338333958e-08,1.440643283945925e-07,1.7090165312814633e-08,4.466248621777716e-11,2.523089809907649e-29,8.527969361492936e-21,3.2102215878077217e-13,8.495933982533561e-11,4.7614370415437095e-05,3.1055041244791055e-24,2.6518922430439323e-20,3.603545227410708e-22,2.089427222876132e-25,4.1035120184182865e-15,4.8895555365706724e-14,1.410589998675382e-15,1.6846616814866877e-18,2.1798443227701933e-26,5.570453326104686e-17,2.8242134867594617e-17,2.616275817746051e-21,9.448318799973755e-14,6.636866946741367e-23,5.1523521278434527e-23,2.7610777397499173e-18,3.76,0.0,0.6048003828946088,0.9998869554471018,7.893965589523591e-07,1.5270152956223595e-09,0.010256980099857342,0.010304922663548832,6.09829769740755e-05,1.472006355443794e-14,4.7609171829381186e-05,1.1253807429265849e-06,3.8900981230557256e-08,1.8604128900055684e-09,7.967130693316371e-16,2.8574878796038304e-09,1.3609809857204742e-07,6.269213418264672e-08,1.6518423484280288e-15,1.2914835585844649e-08,1.2993118305541058e-09,4.725025936538992e-09,1.6555950166818665e-07,2.2770228154255475e-06,4.4329197011073015e-12,1.8778562603998436e-13,3.218403115661691e-10,1.9157597768094888e-10,4.5382301325306727e-10,1.0312388562795448e-09,2.7208738921922892e-11,4.272509916659361e-17,2.0733613488339375e-11,1.205337260896368e-14,9.682588777902274e-10,1.1031851878862623e-10,3.291332104348501e-18,2.19030152686956e-14,6.291354665068173e-17,4.951035473758423e-16,5.60679622280361e-12,2.1251645961493395e-17,3.2337933577581716e-11,6.987563314795674e-12,2.065872503565771e-12,3.28795373237788e-14,1.400596875561388e-10,2.160943930245939e-12,4.824209961442399e-15,6.958458961078717e-13,1.6311215516912682e-10
0.0012133590328701647,0.5233661097655449,1.3851187425573462e-09,1.877408606404321e-09,4.717399718087843e-10,3.104227507639188e-07,0.0,0.0,3.8940074895498166e-06,4.792117375442789e-08,1.483779798754735e-07,1.7607267790941435e-08,4.5611366592220733e-11,2.6471236747019696e-29,8.833933463715034e-21,3.2836753526149506e-13,8.679469356281704e-11,4.852317511842834e-05,3.2625254436174246e-24,2.72787203466829e-20,3.807935680604146e-22,2.1920395738452466e-25,4.1855351547057106e-15,5.089863517707094e-14,1.4515923418825274e-15,1.788502660062058e-18,2.3165612159112874e-26,5.852913848843418e-17,2.974048215500894e-17,2.7306703199772113e-21,9.745440196213305e-14,6.973279244623608e-23,5.38216034421924e-23,2.9054849699015245e-18,3.76,0.0,0.6047030198512929,0.9998859845626494,8.100497914614888e-07,1.574080851374483e-09,0.010353372839330953,0.010402232758992618,6.098291768687338e-05,1.48581163992693e-14,4.8517457748765883e-05,1.1362034363050725e-06,3.964254342025373e-08,1.8782686125135705e-09,8.119204934208586e-16,2.8849727033073992e-09,1.3960997913766712e-07,6.429933026814959e-08,1.668364319527579e-15,1.3194960858838043e-08,1.3267812655065532e-09,4.770541816185937e-09,1.708688878967259e-07,2.316537345613035e-06,4.5313364472251325e-12,1.9195731762394386e-13,3.2908956519379753e-10,1.9575718839832193e-10,4.644367512001843e-10,1.0806957531907428e-09,2.782114348674464e-11,4.368671509993196e-17,2.140050727849177e-11,1.2440909402661606e-14,9.981977337209497e-10,1.1264974303307375e-10,3.365408849310502e-18,2.2395759785115322e-14,6.500252715167446e-17,5.059978445186484e-16,5.737819367278692e-12,2.1751700398005704e-17,3.304353465975917e-11,7.115181397580637e-12,2.1408314135872282e-12,3.3479403854435365e-14,1.4140418386955425e-10,2.225199123759378e-12,4.907937754946878e-15,7.081647482739457e-13,1.681549098405311e-10
