Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61)
4.422326683268416e-06,1.1263494966948548,0.002162629162263816,0.0006816063387649859,0.0005719499699431642,0.011072764769937175,0.0,0.0,0.004695117305064143,0.00014602898944144369,0.02179669458630323,0.0006287846709244042,0.0017089174543081242,1.4032992208699648e-09,3.370957589702159e-07,2.3513967073523227e-05,0.00039210070095674874,0.005532102079042499,1.247502201094079e-08,1.2391711925689366e-06,1.0546891626955088e-06,3.113127964747631e-09,1.3166883012061562e-06,2.579160893182765e-07,1.002648127961045e-07,1.1690326941194966e-07,7.476303184673304e-10,6.943340501343411e-07,5.636314373852205e-08,1.9292279215426325e-09,2.7423602827414252e-06,6.071578307693741e-10,3.6657188365617197e-10,3.900459535726896e-08,3.76,0.0,0.011657292129115008,0.9673124515653596,0.01348244422409497,0.0006518010405875027,0.7562380224748556,1.0212882491983866,0.003413605783474462,9.7501887780026e-10,0.002710741557573677,7.756705377262544e-05,0.10977989470802867,5.798161441753396e-10,8.948611121319502e-06,1.7268762327484814e-06,7.051244809897645e-05,2.4075744220213575e-05,4.581501428909132e-07,0.0055035705229806225,3.689488617405519e-05,4.120309529351036e-06,0.02181738943983001,0.005347099532234275,0.005474697095996512,0.0008732047678995023,0.0006643594888918069,1.1915597342264657e-05,0.004593215494083641,0.00038754429998105175,9.20632490184456e-08,4.2436840561657666e-12,2.8072308507184854e-06,1.6241933292618514e-07,0.0013749967829410849,2.9307730185178156e-09,9.538913192121432e-13,1.924016760323474e-07,0.0011960281697727206,8.443718400436121e-08,6.038763293090668e-08,1.6934401727298627e-10,3.340186923305757e-06,4.376410308071037e-07,0.00037861026631290807,5.385880099879163e-12,1.09074649217517e-10,1.0391418520612722e-05
4.452096085358756e-06,1.1266749431686403,0.002197672433712753,0.0006923451780834756,0.0005841896333839411,0.011262389153560398,0.0,0.0,0.0047591313540190265,0.00015024781157533862,0.02229932819024306,0.0006429703249883974,0.001733142061224206,1.4746188399148478e-09,3.482746443410709e-07,2.3905084286832755e-05,0.00039961689817098045,0.005620440683013885,1.3020547379053047e-08,1.2522986091454576e-06,1.090556823474326e-06,3.2240069299938794e-09,1.3394583516293544e-06,2.68688311630621e-07,1.0337232051423668e-07,1.23212288051908e-07,7.907971080892221e-10,7.230389018820599e-07,5.869399059306719e-08,2.0049652393061326e-09,2.7989299535293843e-06,6.274533806276337e-10,3.8013358360367757e-10,4.055623792605954e-08,3.76,0.0,0.011307475686428295,0.966711386663293,0.013808210408569386,0.0006644167918845795,0.7547395939756382,1.0225388729830052,0.0034114852076246992,9.722020067715359e-10,0.002763673306934805,7.667822287275045e-05,0.11075436722686723,5.726514520903364e-10,9.028476687357453e-06,1.7151565432400056e-06,7.145516140167688e-05,2.4340673509903905e-05,4.5907429733909457e-07,0.005529751476513212,3.7403294705594036e-05,4.105331155490443e-06,0.02230394772281318,0.005416243838238922,0.005556553989296617,0.0008862332790225783,0.0006738772282903952,1.2081311392897741e-05,0.0046589824090668645,0.0003998253257724802,9.329846731813898e-08,4.300601386760272e-12,2.868623663659103e-06,1.6595900081367296e-07,0.0014123403722323842,2.9676097303460925e-09,9.666818506866976e-13,1.949560541179412e-07,0.0012089688382315679,8.54083006988329e-08,6.121973784246785e-08,1.7463534731087597e-10,3.3913242724320795e-06,4.507557372061273e-07,0.0003925901999046993,5.542269796039581e-12,1.0850137207617509e-10,1.0822646070612867e-05
4.481865487449096e-06,1.1270003461167906,0.0022329343934789185,0.0007031236289835299,0.0005965925199906818,0.011454269147752489,0.0,0.0,0.004822811822816276,0.0001545271577704708,0.022809762321067614,0.0006573705183168749,0.0017573480809163907,1.5488329870998105e-09,3.5970704120379236e-07,2.4298502461554074e-05,0.0004072214958614646,0.005709316234442375,1.358674046141901e-08,1.265470540171557e-06,1.1274172269463478e-06,3.3378089471291706e-09,1.3624016732749457e-06,2.798673723076364e-07,1.0654039643861335e-07,1.2981746255718035e-07,8.361546603912254e-10,7.527644248773355e-07,6.110794503433292e-08,2.0831310034134182e-09,2.8560906124472032e-06,6.482063784850286e-10,3.9408178422941425e-10,4.2158079333861465e-08,3.76,0.0,0.0109679106253794,0.966102349394595,0.014140124840353438,0.0006771760732799744,0.7532187221372835,1.0237796796581058,0.003409336498828539,9.69352312589834e-10,0.0028176819326187733,7.579736882961514e-05,0.11173111585920852,5.655538681039869e-10,9.108527376948762e-06,1.7037500328996387e-06,7.239151060439587e-05,2.4603613763913928e-05,4.5997958093153034e-07,0.005555662353403976,3.791150747478094e-05,4.091313233026269e-06,0.022797437395575514,0.005486687775251587,0.005638476513927269,0.000899271091385218,0.0006833843787412084,1.2246995392422446e-05,0.004724638835451377,0.000412334131068063,9.452912741261496e-08,4.357308070422781e-12,2.930828752522128e-06,1.6954514756165127e-07,0.0014504127294575587,3.0042640912898144e-09,9.79424946843948e-13,1.975017400803887e-07,0.001221709265656019,8.636660578725821e-08,6.204925866685689e-08,1.800371302459527e-10,3.4425841232712627e-06,4.641547524972554e-07,0.0004069551791573933,5.701817853760003e-12,1.0795089377665222e-10,1.1267635018352733e-05
4.511634889539436e-06,1.127325753882817,0.002268405451591551,0.0007139376538011127,0.0006091572280563459,0.011648403165272327,0.0,0.0,0.00488612326962847,0.00015886506709309093,0.023328013530539964,0.0006719856103126714,0.0017815254340603657,1.626010481232953e-09,3.713929428039596e-07,2.4694098017940028e-05,0.00041491343305423824,0.005798704262637834,1.4174215304990112e-08,1.2786867678994966e-06,1.1652914063099199e-06,3.4545592994548477e-09,1.3855121639689346e-06,2.914650202387871e-07,1.0976844726798818e-07,1.3672952198269352e-07,8.837916642130758e-10,7.835372301947869e-07,6.360716434023641e-08,2.1637713162977604e-09,2.9138270376581036e-06,6.694166055656454e-10,4.0842186608751204e-10,4.3811155992837805e-08,3.76,0.0,0.010638303657771355,0.9654853526681432,0.01447824069557592,0.0006900778049474668,0.7516757143699472,1.0250109654957007,0.0034071597024505603,9.664702929899373e-10,0.0028727863104274884,7.492489001568485e-05,0.11271016511057261,5.585263350559708e-10,9.188765290461072e-06,1.6926676530609171e-06,7.332090418209498e-05,2.4864464396960107e-05,4.608660576431808e-07,0.0055813029130286525,3.8419297951775305e-05,4.078285128875483e-06,0.023297847360819492,0.005558454662888298,0.00572043428144466,0.0009123133613269272,0.0006928767661574323,1.241257675000695e-05,0.004790155999623233,0.0004250676221610607,9.575462323192352e-08,4.413776182229653e-12,2.9938417713345027e-06,1.731775122987934e-07,0.0014892156572977812,3.040716423436835e-09,9.921143327072652e-13,2.000375306069023e-07,0.0012342463611821535,8.731144733839183e-08,6.287580586575287e-08,1.8554896733355645e-10,3.493946177227809e-06,4.778372402506365e-07,0.00042170954019111556,5.8645005178604206e-12,1.0742384295632338e-10,1.1726621379481773e-05
4.5414042916297765e-06,1.127651212735422,0.0023040760075439745,0.0007247831965628585,0.000621882244585128,0.011844788580197012,0.0,0.0,0.004949030363782348,0.0001632594498996724,0.02385409525227416,0.0006868158759423859,0.0018056640876675553,1.7062192215163453e-09,3.83332118320675e-07,2.5091745997634964e-05,0.00042269159186525017,0.0058885795226476636,1.4783595762618799e-08,1.2919470477726674e-06,1.2042006465811934e-06,3.5742814309696622e-09,1.4087836212969021e-06,3.0349313080245233e-07,1.1305579378261062e-07,1.4395938062163666e-07,9.3379896014725e-10,8.153841106393157e-07,6.61938168045493e-08,2.246931660736902e-09,2.972123308956987e-06,6.910833862993259e-10,4.2315906570930457e-10,4.551649792714263e-08,3.76,0.0,0.010318369801488642,0.9648604125271022,0.01482260931838613,0.0007031208148759466,0.7501108755179744,1.0262330185294222,0.003404954874918753,9.635564475400575e-10,0.0029290052497429517,7.406118533386514e-05,0.11369153808487033,5.51571789639466e-10,9.269192418286207e-06,1.6819203761328492e-06,7.424274997410856e-05,2.512312841458049e-05,4.6173378943400886e-07,0.005606672886862205,3.892644131481811e-05,4.066276277869145e-06,0.023805163154804097,0.0056315673041203015,0.005802396986621471,0.0009253552601914924,0.0007023502313094633,1.2577983390983865e-05,0.004855505168719987,0.00043802236290772973,9.697435331405987e-08,4.4699780106346584e-12,3.0576578848957683e-06,1.768558061311369e-07,0.0015287503987878165,3.076947292655547e-09,1.0047437813866912e-12,2.0256223262343102e-07,0.0012465774270088241,8.824218337741146e-08,6.369899110063825e-08,1.9117032662279255e-10,3.5453901682246305e-06,4.918021229337912e-07,0.00043685739371596496,6.030290965902977e-12,1.0692084403490886e-10,1.2199835854313453e-05
4.571173693720117e-06,1.1279767669028982,0.0023399364729106455,0.0007356561912474435,0.000634765947493947,0.012043421720332561,0.0,0.0,0.005011497947676926,0.00016770808984300402,0.024388017785771324,0.0007018615055563756,0.0018297540725051825,1.7895260851610398e-09,3.955241155752234e-07,2.5491320318553658e-05,0.00043055479965618636,0.005978916018877833,1.541551529439105e-08,1.3052511092825744e-06,1.2441664810238115e-06,3.6969969268974413e-09,1.4322097557936215e-06,3.1596369678796774e-07,1.1640167091286152e-07,1.5151812981602562e-07,9.86269518416958e-10,8.483320191199742e-07,6.887007958080867e-08,2.3326568422400432e-09,3.0309628257767733e-06,7.132055869379461e-10,4.382984709777066e-10,4.72751275381387e-08,3.76,0.0,0.010007832142179145,0.9642275481082929,0.015173280158204525,0.0007163038392441466,0.7485245081139273,1.0274461187518171,0.003402722083581159,9.606112778256207e-10,0.002986357475845324,7.320665342701626e-05,0.11467525641446888,5.446931560504719e-10,9.349810634812084e-06,1.6715191777477846e-06,7.515645617332588e-05,2.5379512675209762e-05,4.6258283635951564e-07,0.005631771979449906,3.943271490147964e-05,4.055316140021745e-06,0.024319366951921766,0.005706047954349613,0.0058843344568069314,0.0009383919822154482,0.0007118006369085584,1.2743143902308545e-05,0.0049206577008844305,0.0004511945759634027,9.818772184541707e-08,4.5258861053916016e-12,3.1222717705201765e-06,1.8057971226260343e-07,0.0015690176253073179,3.112937547067965e-09,1.0173071248802805e-12,2.0507466537861026e-07,0.0012587001551902673,8.91581831302044e-08,6.451842790869439e-08,1.969005414057973e-10,3.5968959043779505e-06,5.060480845769492e-07,0.0004524026159006379,6.1991593591663556e-12,1.0644251591436725e-10,1.2687503400610609e-05
4.600943095810457e-06,1.128302458607524,0.0023759772937111986,0.0007465525700215952,0.0006478066081298189,0.012244297861338174,0.0,0.0,0.005073491098527981,0.0001722086463235846,0.024929788285985948,0.0007171226048641926,0.0018537855001827131,1.875996831029816e-09,4.0796826461053025e-07,2.5892694031716004e-05,0.00043850183131772207,0.006069687030409836,1.60706167577229e-08,1.3185986569429408e-06,1.285210687392171e-06,3.822725501439476e-09,1.4557842043579817e-06,3.2888881896304044e-07,1.1980522807822435e-07,1.5941702922184508e-07,1.0412984136951195e-09,8.824080466134801e-07,7.163813647664534e-08,2.420990933322408e-09,3.0903283273085824e-06,7.35781615579253e-10,4.538450170437459e-10,4.90880583752212e-08,3.76,0.0,0.009706421601881853,0.9635867815962025,0.01553030070941422,0.0007296255229628185,0.7469169126146914,1.0286505383051199,0.0034004614065429395,9.576352875797586e-10,0.0030448616121511,7.236169189944635e-05,0.11566134019468972,5.378933397495511e-10,9.430621692747365e-06,1.6614750191290787e-06,7.606143232861554e-05,2.5633528143458685e-05,4.6341325668253576e-07,0.005656599869492935,3.993789864904957e-05,4.045434158266624e-06,0.02484043757507576,0.005781918291517244,0.005966216700504286,0.000951418752285264,0.0007212238745920969,1.2907987674515526e-05,0.004985585095496144,0.0004645801450735408,9.939413968084382e-08,4.581473324542958e-12,3.187677620649073e-06,1.8434888616578305e-07,0.0016100174256608894,3.1486683545180187e-09,1.0297982646325636e-12,2.0757366247762808e-07,0.0012706126230175316,9.005882824320985e-08,6.533373237640265e-08,2.0273880901555593e-10,3.648443309006565e-06,5.205735742061695e-07,0.0004683488396773012,6.3710729026287585e-12,1.0598947073365699e-10,1.3189842811928824e-05
4.630712497900797e-06,1.1286283281000573,0.0024121889724222196,0.0007574682714206719,0.0006610023940927784,0.01244741122260402,0.0,0.0,0.005134975189712368,0.00017675865738331928,0.02547941075842619,0.0007325991950649382,0.0018777485798377764,1.9656960100036828e-09,4.2066368213011837e-07,2.6295739578796894e-05,0.00044653141167064295,0.00616086513793821,1.6749552186803062e-08,1.3319893713741177e-06,1.3273552839963787e-06,3.9514849928383265e-09,1.4795005438225217e-06,3.4228069630970563e-07,1.2326552979961493e-07,1.6766749754882064e-07,1.098982796944665e-09,9.176393997827496e-07,7.450017570452424e-08,2.5119772199226457e-09,3.1502019146641766e-06,7.588094235953382e-10,4.698034828050095e-10,5.09562939160596e-08,3.76,0.0,0.009413876714411932,0.9629381381718399,0.015893716453678385,0.0007430844203830175,0.7452883876199105,1.029846541665788,0.003398172932486591,9.546289828121687e-10,0.0031045361624141682,7.152669655307191e-05,0.11664980792287871,5.311752213735021e-10,9.511627217811003e-06,1.6517988297413975e-06,7.695709035706172e-05,2.5885090133667355e-05,4.642251069860046e-07,0.00568115621104165,4.0441775522062246e-05,4.0366597167723405e-06,0.025368350511809204,0.005859199387338681,0.006048013955001675,0.0009644308335376603,0.0007306158717853366,1.3072445039557374e-05,0.005050259043189994,0.00047817461842624077,1.0059302533967655e-07,4.6367128802929134e-12,3.2538691463284467e-06,1.881629558019016e-07,0.0016517492962925845,3.1841212387440843e-09,1.0422111818327662e-12,2.10058073858282e-07,0.0012823132870475077,9.094351397431826e-08,6.614452380834914e-08,2.0868418998099144e-10,3.7000124608206864e-06,5.353768100341248e-07,0.00048469944651369164,6.5459959145567525e-12,1.0556231265197867e-10,1.3707066302895807e-05
4.660481899991137e-06,1.1289544136943697,0.0024485620895420704,0.0007683992484416466,0.0006743513723593931,0.01265275496492128,0.0,0.0,0.0051959159514940855,0.00018135554303771835,0.02603688605979222,0.0007482912131320014,0.0019016336343606044,2.0586868827955386e-09,4.3360927677446477e-07,2.6700329049376703e-05,0.0004546422179754696,0.006252422252256382,1.7452982561936585e-08,1.3454229104910252e-06,1.3706225255965741e-06,4.0832913658071985e-09,1.5033523046197785e-06,3.561516159516651e-07,1.2678155658526798e-07,1.7628110279499533e-07,1.1594218644170956e-09,9.540533783137242e-07,7.745838759475488e-08,2.605658150208385e-09,3.2105650749736063e-06,7.822865084479905e-10,4.861784879567476e-10,5.288082635992561e-08,3.76,0.0,0.009129943407359068,0.9622816459566336,0.01626357080506085,0.0007566789961692108,0.74363923007295,1.0310343858230318,0.003395856760474151,9.515928719001885e-10,0.0031653994929315824,7.07020606401577e-05,0.11764067644217874,5.245416508118165e-10,9.592828703799319e-06,1.6425014902748027e-06,7.784284556266474e-05,2.6134118542858154e-05,4.650184422864258e-07,0.0057054406347900885,4.0944131925257034e-05,4.029022099968942e-06,0.025903077936142528,0.005937911679756694,0.006129696732899211,0.0009774235347783007,0.0007399725984160284,1.3236447403957456e-05,0.005114651475478754,0.0004919732130708753,1.017838059742229e-07,4.691578383607889e-12,3.320839581545281e-06,1.9202152188977323e-07,0.0016942121326785542,3.2192781142052817e-09,1.0545399474361812e-12,2.1252676770153284e-07,0.001293800975840487,9.18116503504196e-08,6.695042538890472e-08,2.1473560754673172e-10,3.7515836331295508e-06,5.504557843970934e-07,0.0005014575586821245,6.7238899055237484e-12,1.0516163665446285e-10,1.423937910276968e-05
4.690251302081477e-06,1.12928075180225,0.0024850873246137035,0.0007793414765115916,0.000687851512701234,0.01286032118997435,0.0,0.0,0.005256279530909942,0.00018599660903883327,0.026602211904121178,0.0007641985122506553,0.0019254311160993099,2.1550313457671338e-09,4.468037551995348e-07,2.7106334436907612e-05,0.00046283288254012983,0.006344329644206686,1.818157756943532e-08,1.3588989107864156e-06,1.4150348991356859e-06,4.218158721304943e-09,1.5273329844959153e-06,3.705139427991753e-07,1.303522060871274e-07,1.852695520008633e-07,1.2227168239945722e-09,9.916773520384536e-07,8.051496227717767e-08,2.702075285950377e-09,3.2713987073572673e-06,8.062099178765886e-10,5.029744906226162e-10,5.48626354378338e-08,3.76,0.0,0.008854374790524132,0.9616173359515998,0.016639905058119252,0.0007704076263348851,0.7419697354446925,1.0322143204515912,0.003393512999732693,9.485274656505236e-10,0.003227469814798138,6.988817413490988e-05,0.11863396089010553,5.179954414604668e-10,9.674227508040885e-06,1.6335938160145926e-06,7.87181176579481e-05,2.638053807225712e-05,4.6579331614775976e-07,0.005729452749464389,4.144475810029202e-05,4.022550452435824e-06,0.02644458873604069,0.006018074946696168,0.006211235867380264,0.00099039221769423,0.0007492900734587074,1.3399927376725156e-05,0.005178734613794048,0.0005059708203990032,1.0296591830740557e-07,4.746043887393766e-12,3.388581688410774e-06,1.9592415822302043e-07,0.001737404221935591,3.2541213194252716e-09,1.066778731862249e-12,2.149786322701759e-07,0.0013050748814815369,9.266266328701317e-08,6.775106483424229e-08,2.20891847563274e-10,3.8031373318852753e-06,5.658082694191005e-07,0.0005186260320529586,6.904713666315661e-12,1.047880273974986e-10,1.4786979058633643e-05
4.7200207041718175e-06,1.1296073769683694,0.002521755476612495,0.000790290961295585,0.0007015006913871043,0.013070100941673287,0.0,0.0,0.005316032550591265,0.00019067905105714733,0.027175382874370373,0.0007803208624059389,0.0019491316219900088,2.2547898651851726e-09,4.602456289177313e-07,2.7513627892291772e-05,0.00047110199541416833,0.006436557975997119,1.8936015352788167e-08,1.372416988700069e-06,1.4606151193210756e-06,4.356099313567789e-09,1.5514360622152156e-06,3.853801089408942e-07,1.339762945242281e-07,1.9464468055238294e-07,1.2889708590590476e-09,1.030538737916399e-06,8.367208733842666e-08,2.8012692566298923e-09,3.3326831507287295e-06,8.305762554325342e-10,5.201957855726328e-10,5.6902687243235456e-08,3.76,0.0,0.00858693095058974,0.9609452419720514,0.017022758339131513,0.0007842685994371683,0.7402801979005587,1.0333865880790711,0.003391141769424164,9.454332773349023e-10,0.0032907651662556344,6.908542302663945e-05,0.11962967465199681,5.115393646762512e-10,9.755824847246254e-06,1.6250865406587538e-06,7.95823317847346e-05,2.6624278436605662e-05,4.6654978079543096e-07,0.0057531921432971405,4.1943448504525804e-05,4.0172737397947365e-06,0.02699284854639309,0.006099708281199026,0.006292602556082233,0.001003332303836735,0.0007585643712859164,1.3562818891500003e-05,0.005242481017756977,0.0005201620126748157,1.041388095363599e-07,4.80008392810042e-12,3.457087763173128e-06,1.9987041203442743e-07,0.0017813232366761514,3.2886336486876126e-09,1.0789218143384376e-12,2.1741257766922608e-07,0.0013161345499734774,9.349599566547465e-08,6.854607503219399e-08,2.2715155875158315e-10,3.854654332399113e-06,5.814318233772492e-07,0.0005362074494373925,7.0884233644148905e-12,1.0444205809454066e-10,1.53500562495789e-05
