Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413)
0.002179595718823203,0.514363574090539,2.951204166542272e-10,3.74541585866444e-10,8.302925696639609e-11,1.1416619797769886e-07,0.0,0.0,2.722973766469431e-06,5.145703268480111e-08,5.076658482453055e-08,4.709476341449711e-09,8.985472250294129e-12,1.2329814164472725e-31,1.8990638762717534e-22,2.9982178917121504e-14,9.655440261946546e-12,2.824082755816626e-05,6.081622052303624e-26,5.652507766515926e-22,6.412680077271741e-24,2.743347609119454e-27,3.538070039395666e-16,2.022490338787643e-14,1.8511102597576582e-16,1.1414452974973835e-19,3.0651102315034406e-28,4.458861967112851e-18,7.827896288639606e-19,4.601743023831019e-23,2.5678127737742706e-14,3.0228946109760914e-24,1.8099304228996352e-24,1.4614007688842834e-19,3.76,0.0,0.785016560657418,0.9999311756985494,2.8009150149983717e-07,2.795341028279379e-10,0.005739366751663628,0.005767673238360766,3.760609791410879e-05,4.0991536893089804e-15,2.8267465995071414e-05,6.045376748398548e-07,6.228437004067156e-09,1.8142785174451492e-09,4.7361652197160507e-17,1.053951649439178e-09,3.449712942147617e-08,3.915190367878239e-08,1.673723494538702e-16,1.6583996697056996e-09,4.2320461780255686e-10,1.0920506049019004e-09,2.778864937687608e-08,1.4099858622307237e-06,5.803870714598436e-13,2.0878211371663033e-14,4.404819369834469e-11,6.104532009657295e-11,3.5639825177787546e-10,1.9279199443119112e-10,7.543749536924748e-12,7.247683200557668e-18,3.4904830803959973e-12,1.1724435421788456e-15,7.207572174370449e-10,8.066816735898279e-11,5.051846223796133e-19,3.1703638358560646e-15,8.704002259880465e-19,6.743242827761177e-17,7.379036882273294e-11
0.002201799056245751,0.5143689934466524,2.989065756284043e-10,3.7987801995278035e-10,8.455762130073641e-11,1.1671482644544127e-07,0.0,0.0,2.7569690813564742e-06,5.242448647194132e-08,5.238426812976232e-08,4.850448908328824e-09,9.183717178108267e-12,1.3026493919845744e-31,1.969161810625492e-22,3.069457297565276e-14,9.874423760170299e-12,2.8817376501417715e-05,6.395136042130289e-26,5.826206842122997e-22,6.803272688870088e-24,2.888205222994474e-27,3.605445579014188e-16,2.110526594192917e-14,1.9093848313784734e-16,1.2161769505456192e-19,3.261371357691437e-28,4.699156352199666e-18,8.268609904536944e-19,4.8131355912414124e-23,2.6529239137163663e-14,3.1871495273754346e-24,1.89574588704139e-24,1.542338184184591e-19,3.76,0.0,0.7849579933871694,0.9999305584972941,2.878237261152294e-07,2.887269383005844e-10,0.005797325802385851,0.005826210979130201,3.7606074677673454e-05,4.140502857088548e-15,2.884478767330524e-05,6.089371923874708e-07,6.35564134027544e-09,1.8274615659896865e-09,4.8330154382886937e-17,1.0616237647203596e-09,3.5475753827198384e-08,4.005052943740628e-08,1.6909980917356039e-16,1.6924107650790143e-09,4.326928596904079e-10,1.1000229695030579e-09,2.8739810229471135e-08,1.4334075836933411e-06,5.922131774553067e-13,2.1303953169980725e-14,4.497454041323631e-11,6.243392625682239e-11,3.6523304215203163e-10,2.021573824097968e-10,7.702332181909625e-12,7.400038334818875e-18,3.6103579253137418e-12,1.212694514405412e-15,7.449809812636768e-10,8.247656579083858e-11,5.158040130195504e-19,3.2370285884979646e-15,9.007988369186716e-19,6.898041644327093e-17,7.561913558752044e-11
0.002224002393668299,0.5143744124083379,3.02711480411104e-10,3.8526476197166417e-10,8.610131965799404e-11,1.1929645188592267e-07,0.0,0.0,2.7910634667330046e-06,5.340031740509408e-08,5.403736538899379e-08,4.9943839972222836e-09,9.384507522474564e-12,1.3632114956326979e-31,2.0411689613052855e-22,3.141917363844138e-14,1.0096188687218684e-11,2.9399719198752304e-05,6.72243406886734e-26,6.003411731024632e-22,7.213883687356911e-24,3.0393153481603815e-27,3.6739766663344067e-16,2.201460685458785e-14,1.9689677426617296e-16,1.2951036772529509e-19,3.4685159709802015e-28,4.9499747020815474e-18,8.72943527959052e-19,5.032058444923039e-23,2.7399804030435657e-14,3.358653060255705e-24,1.98481498577529e-24,1.6269187935515705e-19,3.76,0.0,0.7848994302646125,0.9999299352876326,2.956972763667892e-07,2.9812676645102017e-10,0.005855274648022839,0.005884744353414201,3.760605121527469e-05,4.181843792024022e-15,2.9427918288994573e-05,6.133600241744266e-07,6.484124632628228e-09,1.8407142763637047e-09,4.930840653949531e-17,1.0693365545691152e-09,3.647104935342261e-08,4.096225677404774e-08,1.7082772803097966e-16,1.7267697026645255e-09,4.423001449989547e-10,1.1080378939429147e-09,2.9713198716721054e-08,1.4569993142871338e-06,6.041956499588303e-13,2.1735330233465047e-14,4.591378372878729e-11,6.384031846582275e-11,3.7422094201317586e-10,2.1191596896858662e-10,7.863120482326324e-12,7.554512456303938e-18,3.733043144602468e-12,1.253888781619075e-15,7.698018023786334e-10,8.430763009566276e-11,5.265710974548578e-19,3.304619988525891e-15,9.320044418996987e-19,7.054897261573193e-17,7.747957601240346e-11
0.002246205731090847,0.5143798309757106,3.0653523658273496e-10,3.907013089940909e-10,8.76604073393913e-11,1.21911244236469e-07,0.0,0.0,2.825257308737995e-06,5.438455276207852e-08,5.572632721074258e-08,5.141323006694881e-09,9.587868569581976e-12,1.398651882102424e-31,2.1153154892030656e-22,3.2156339640070166e-14,1.0320746722538918e-11,2.9987854785175448e-05,7.064129689460167e-26,6.184156796041835e-22,7.645348697862499e-24,3.1969179166963643e-27,3.7436969388831104e-16,2.2953582849524932e-14,2.0298778516337058e-16,1.3784236138096052e-19,3.6870758742927525e-28,5.211675898964172e-18,9.21108343038346e-19,5.2587073320063854e-23,2.829008097198161e-14,3.537659156052779e-24,2.077226762563367e-24,1.7152705243128536e-19,3.76,0.0,0.7848408712877113,0.9999293060689021,3.037135543434029e-07,3.077361901436648e-10,0.005913213289324886,0.005943273361508761,3.760602752688755e-05,4.223176494270414e-15,3.0016857173624142e-05,6.178066602698116e-07,6.613886675019215e-09,1.8540381167653785e-09,5.0296407095775826e-17,1.0770908740557677e-09,3.7483109672282874e-08,4.188725108374318e-08,1.7255610645763428e-16,1.7614766734162845e-09,4.5202696608032374e-10,1.1160962725567677e-09,3.070908703198639e-08,1.4807619569579334e-06,6.163362227466675e-13,2.2172400148072375e-14,4.6866084753434866e-11,6.526457378643402e-11,3.833642417993547e-10,2.220806123155688e-10,8.0261416948899e-12,7.711131799929204e-18,3.858573167390183e-12,1.2960378973427481e-15,7.952300065518366e-10,8.616145336078347e-11,5.374877070035967e-19,3.3731495222116478e-15,9.640388587928834e-19,7.213826098314357e-17,7.937215676351579e-11
0.0022661887347711403,0.5143847073493049,3.099927730047247e-10,3.956379840925358e-10,8.907683226423293e-11,1.242930559116013e-07,0.0,0.0,2.8561171307737076e-06,5.5277574012557035e-08,5.727743034265204e-08,5.276170937600722e-09,9.773090953316706e-12,1.483998048861955e-31,2.183992407809105e-22,3.283038781523109e-14,1.0525246826553528e-11,3.052212901897796e-05,7.384600007675433e-26,6.3498825876113075e-22,8.052212811974034e-24,3.344627605709233e-27,3.807448093087709e-16,2.382454834801945e-14,2.0858478902618696e-16,1.457338024268297e-19,3.893990068019558e-28,5.456815803328151e-18,9.662971316081615e-19,5.469461636940486e-23,2.910839918786967e-14,3.705393665215234e-24,2.1633420033216393e-24,1.7981197047825048e-19,3.76,0.0,0.784788171751345,0.9999287346337248,3.1105140164790087e-07,3.165660347512366e-10,0.005965349342410925,0.005995945735946231,3.76060060140978e-05,4.260368887471374e-15,3.055186769146749e-05,6.218293807058768e-07,6.731765674119294e-09,1.8660915734277338e-09,5.119394117963606e-17,1.0841059589783381e-09,3.840837506812423e-08,4.273122809035291e-08,1.7411204033702493e-16,1.7930106765509089e-09,4.60883724284996e-10,1.123386687095314e-09,3.162484701023504e-08,1.502295225240368e-06,6.273989711956792e-13,2.2570669606267044e-14,4.7734398940496226e-11,6.65617444137636e-11,3.9172726004806053e-10,2.3158680962298905e-10,8.174783665421818e-12,7.853936519242209e-18,3.974010849726971e-12,1.334798007730356e-15,8.186433086583482e-10,8.784943187666067e-11,5.474414127386344e-19,3.4356338843480024e-15,9.935840103621038e-19,7.35863570665355e-17,8.110321120880803e-11
0.0022861717384514337,0.5143895834036839,3.1346569446694786e-10,4.006161309307517e-10,9.050585963470166e-11,1.2670199566609445e-07,0.0,0.0,2.8870581367241704e-06,5.617744810484933e-08,5.885828128609258e-08,5.4135165784451625e-09,9.960415775089108e-12,1.5469545760071736e-31,2.254432054409835e-22,3.351479075652076e-14,1.0732027575084112e-11,3.1061094166651445e-05,7.717568311757912e-26,6.518528762206346e-22,8.477320929778085e-24,3.4978641767414345e-27,3.8721793120911273e-16,2.472054792383924e-14,2.1429226779465783e-16,1.5401341843216539e-19,4.110987160128291e-28,5.711343960175772e-18,1.013286028882376e-18,5.686782839458213e-23,2.994308548599882e-14,3.879603077536736e-24,2.252320050412822e-24,1.884227917344873e-19,3.76,0.0,0.7847354755698038,0.9999281583301267,3.1850703355573836e-07,3.2556968104223394e-10,0.00601747713113748,0.006048614574224879,3.760598431821705e-05,4.297554612430691e-15,3.109158189123581e-05,6.258721059081605e-07,6.8506801435892355e-09,1.8782048119635875e-09,5.209936904941494e-17,1.0911559447601327e-09,3.9347363498936706e-08,4.358621242517627e-08,1.7566834715276525e-16,1.8248268903100354e-09,4.698380768706234e-10,1.130713618589135e-09,3.2559247937770144e-08,1.5239683626932903e-06,6.38592077637946e-13,2.2973633261827972e-14,4.86134741770958e-11,6.787350694833171e-11,4.0021868266537953e-10,2.4144233561160546e-10,8.325265679551136e-12,7.998509030501308e-18,4.091805605579384e-12,1.3743492527074372e-15,8.425647186421888e-10,8.955599083218605e-11,5.575183366993874e-19,3.4988912927280562e-15,1.0238233743255945e-18,7.505140940288144e-17,8.286082254864249e-11
0.002306154742131727,0.514394459138933,3.169540609560179e-10,4.05635717255215e-10,9.194754001215365e-11,1.2913818886668972e-07,0.0,0.0,2.918080637181929e-06,5.7084198082486054e-08,6.046921368694153e-08,5.553390992653396e-09,1.0149851983270613e-11,1.6247820453994836e-31,2.326708377968632e-22,3.420961475328931e-14,1.094109768838972e-11,3.160474960457712e-05,8.063505478194403e-26,6.690120327509276e-22,8.921341295012233e-24,3.656859667871994e-27,3.9378967849246767e-16,2.564207884981378e-14,2.2011165344563075e-16,1.6269735996082352e-19,4.338495395859268e-28,5.975541394285416e-18,1.0621308427657759e-18,5.910821173687213e-23,3.079433193666555e-14,4.0604848993120504e-24,2.3442342619818948e-24,1.973695663214983e-19,3.76,0.0,0.7846827827415851,0.9999275771575719,3.26081487635573e-07,3.347490494630057e-10,0.0060695966560451575,0.006101279876559594,3.760596243922514e-05,4.334733669256655e-15,3.163599929844994e-05,6.299351607264633e-07,6.970629933212642e-09,1.890378805345111e-09,5.301268955996707e-17,1.0982413982068872e-09,4.0300142698588315e-08,4.445233105694165e-08,1.77225027240039e-16,1.856925463564201e-09,4.788903962452722e-10,1.1380776602821465e-09,3.3512487670025225e-08,1.5457820662976284e-06,6.499166240322975e-13,2.338133133607036e-14,4.950341761544119e-11,6.919992073667257e-11,4.088400418369146e-10,2.516571819059951e-10,8.47760621179988e-12,8.144867051191852e-18,4.211982486212919e-12,1.4147000378734873e-15,8.670020225804072e-10,9.128120062691634e-11,5.677197120552644e-19,3.562929447645111e-15,1.0547686733874798e-18,7.653348692532999e-17,8.464530897917397e-11
0.0023261377458120205,0.5143993345551372,3.204579238025686e-10,4.1069732985116894e-10,9.340194209994452e-11,1.316017613331618e-07,0.0,0.0,2.9491849510547706e-06,5.7997848001868415e-08,6.211056260315937e-08,5.695825522714846e-09,1.0341406707560682e-11,1.6437607927134764e-31,2.400860929448636e-22,3.491489061953946e-14,1.1152465966857073e-11,3.215309471086916e-05,8.422834906303198e-26,6.8646822801937e-22,9.384962938837294e-24,3.8218196788748694e-27,4.004603414489794e-16,2.6589644601561633e-14,2.2604438561555287e-16,1.7180239553963802e-19,4.576948587502135e-28,6.2496960443772635e-18,1.1128887444646685e-18,6.141728869810749e-23,3.166233134069024e-14,4.2482392792076964e-24,2.439159745447758e-24,2.0666259607169282e-19,3.76,0.0,0.7846300932651784,0.999926991115507,3.337758070461965e-07,3.441060681944724e-10,0.006121707917673328,0.006153941643164961,3.760594037710127e-05,4.37190605805674e-15,3.218511944285687e-05,6.340188610189057e-07,7.091614892784721e-09,1.90261449947439e-09,5.3933901566235523e-17,1.1053628703941226e-09,4.126678025674754e-08,4.532971307270086e-08,1.787820809408894e-16,1.8893065483880985e-09,4.880410556450653e-10,1.1454793886660344e-09,3.448476330254272e-08,1.5677370449075337e-06,6.613736656533207e-13,2.3793801713002664e-14,5.0404315754357465e-11,7.05410452406943e-11,4.1759259778120025e-10,2.6224155025042086e-10,8.631820115679965e-12,8.293024833250279e-18,4.334566496322404e-12,1.4558587515204696e-15,8.919630873743114e-10,9.302513184430056e-11,5.780465311672973e-19,3.627754547250675e-15,1.0864290460649927e-18,7.803265059865376e-17,8.64569335576539e-11
0.002346120749492314,0.5144042096523828,3.239773546835469e-10,4.1580082517927595e-10,9.486911715406309e-11,1.3409283933067958e-07,0.0,0.0,2.980371403980055e-06,5.8918422679168164e-08,6.378266501684268e-08,5.840851774781867e-09,1.05350972231512e-11,1.7457614294949027e-31,2.4769102877353464e-22,3.5630858525765316e-14,1.1366141292549887e-11,3.270612886648298e-05,8.795960996579387e-26,7.042239601893337e-22,9.86889193860718e-24,3.9929015692632745e-27,4.072321984065742e-16,2.7563753343532283e-14,2.3209190516765507e-16,1.813457306027384e-19,4.826805560931281e-28,6.534100627550653e-18,1.1656179493708698e-18,6.379661095088317e-23,3.254727792318003e-14,4.443071351829599e-24,2.5371728942500682e-24,2.1631236846161068e-19,3.76,0.0,0.7845774071390712,0.9999264002033661,3.4159103819656234e-07,3.5364267127241496e-10,0.006173810916557854,0.00620659987425534,3.7605918131824145e-05,4.409071778935762e-15,3.2738941857591394e-05,6.381235141199783e-07,7.213634872109353e-09,1.91491281467717e-09,5.4863003923229535e-17,1.1125208975886453e-09,4.224734368178425e-08,4.621848912387618e-08,1.803395086023494e-16,1.9219702992217986e-09,4.97290432392707e-10,1.1529193652530556e-09,3.547627290544658e-08,1.5898340160286513e-06,6.729644379453158e-13,2.421108771902677e-14,5.131627996602751e-11,7.189693968591117e-11,4.2647798256563944e-10,2.732058002866814e-10,8.787926228024938e-12,8.443000507238299e-18,4.459582704434894e-12,1.4978338053066547e-15,9.17455862907477e-10,9.4787855850889e-11,5.885000596349335e-19,3.6933745293275776e-15,1.1188206844237123e-18,7.954902592637065e-17,8.829602948508824e-11
0.0023661037531726072,0.5144090844307546,3.275123919779711e-10,4.2094729178201283e-10,9.634914800416192e-11,1.3661154946603944e-07,0.0,0.0,3.011640328435289e-06,5.984594789578462e-08,6.548585855586052e-08,5.988501566363669e-09,1.0730926203864059e-11,1.859390012635915e-31,2.554942429210122e-22,3.635745549700356e-14,1.1582132631762143e-11,3.326385145271144e-05,9.183487679054082e-26,7.222817263797574e-22,1.0373857269284359e-23,4.170289764545385e-27,4.1410465012687986e-16,2.856491931008209e-14,2.38255694428818e-16,1.913453135678647e-19,5.088534300325622e-28,6.8290560465770935e-18,1.2203780313487188e-18,6.624775265950937e-23,3.344936675765032e-14,4.6451923675242715e-24,2.638357887252478e-24,2.2632964053085616e-19,3.76,0.0,0.7845247243617406,0.9999258044205693,3.495282342559021e-07,3.633608003508293e-10,0.006225905653235546,0.006259254570044794,3.760589570337197e-05,4.446230831999301e-15,3.3297466079659035e-05,6.422494217881089e-07,7.336689721001989e-09,1.9272746544607468e-09,5.579999548604605e-17,1.119716006242696e-09,4.3241900362969075e-08,4.711879192371594e-08,1.8189731057819622e-16,1.9549168736271303e-09,5.066389069541525e-10,1.1603981406806772e-09,3.648721246904379e-08,1.6120737082045406e-06,6.846899287676936e-13,2.463322595627155e-14,5.223938026666658e-11,7.326766550546771e-11,4.3549710201319704e-10,2.8456050047092426e-10,8.945936636045748e-12,8.594805655453865e-18,4.587056014806618e-12,1.5406335524322567e-15,9.434883544506574e-10,9.65694445804802e-11,5.99081103070754e-19,3.7597944144454816e-15,1.151950050954262e-18,8.108264623498284e-17,9.016278869573347e-11
0.0023860867568529006,0.5144139588903395,3.3106312284228263e-10,4.261360778793342e-10,9.784207340284707e-11,1.3915801893315274e-07,0.0,0.0,3.0429920645176955e-06,6.078045026335081e-08,6.722048364455547e-08,6.138807049071499e-09,1.0928914292524722e-11,1.9151531243023465e-31,2.634940324491454e-22,3.709498791760802e-14,1.1800448984325615e-11,3.382626185515772e-05,9.585678493570837e-26,7.406440222255972e-22,1.090060473121682e-23,4.3542075853205596e-27,4.2108059717112406e-16,2.959366200977939e-14,2.4453719964180014e-16,2.0181946852115391e-19,5.362622953782567e-28,7.134867097299265e-18,1.277229757873977e-18,6.877231198330069e-23,3.436879396624717e-14,4.8548147618072254e-24,2.7427880516211303e-24,2.367253601110667e-19,3.76,0.0,0.7844720449316623,0.9999252037665214,3.5758845137578676e-07,3.7326240369829024e-10,0.006277992128237454,0.0063119057307471325,3.760587309172234e-05,4.483383217348758e-15,3.386069164996758e-05,6.463968751882553e-07,7.460779289287547e-09,1.9397008905061645e-09,5.67448751098549e-17,1.1269487044712602e-09,4.425051761761421e-08,4.803075596528941e-08,1.8345548722782857e-16,1.9881464318547015e-09,5.16086859400839e-10,1.167916247627757e-09,3.751778021827888e-08,1.6344568592013212e-06,6.965514379887063e-13,2.5060262576780762e-14,5.3173745752427234e-11,7.465328137745907e-11,4.4465173920584194e-10,2.963163956274623e-10,9.105873190375174e-12,8.748461308907096e-18,4.717011472741741e-12,1.5842663981218155e-15,9.700686724414031e-10,9.836996991869716e-11,6.097911295163542e-19,3.827023411532453e-15,1.1858367446380593e-18,8.263365593964714e-17,9.205757312570823e-11
0.0024040714601651645,0.5144183456314734,3.342722335960816e-10,4.3084264345702214e-10,9.919678981259428e-11,1.41473681173022e-07,0.0,0.0,3.071279717593119e-06,6.162749062776214e-08,6.880880261331307e-08,6.276379404816108e-09,1.110895233906887e-11,1.9783295591335846e-31,2.708682671430967e-22,3.776807434819659e-14,1.1998929084391851e-11,3.433643879360187e-05,9.960685014538486e-26,7.574325233352606e-22,1.1393935230337022e-23,4.5254226335934245e-27,4.2744703381397363e-16,3.054354292694632e-14,2.502924424064692e-16,2.1166768007259946e-19,5.620276638027627e-28,7.419636618203061e-18,1.3302360325934361e-18,7.110852330660674e-23,3.5211265489065086e-14,5.050069622854221e-24,2.8396188313391717e-24,2.4641434446134557e-19,3.76,0.0,0.7844246363052276,0.9999246590124545,3.649487071172241e-07,3.8233233375614486e-10,0.006324862892444552,0.00635928875305622,3.7605852584584905e-05,4.516814663351038e-15,3.43716139399649e-05,6.501482389614333e-07,7.573344461715166e-09,1.9509402625476156e-09,5.760201011730014e-17,1.1334906804472885e-09,4.5170350501623684e-08,4.88616068140687e-08,1.8485816686111622e-16,2.0182951204353718e-09,5.246753881360642e-10,1.1747166002098634e-09,3.8462236322703e-08,1.6547249707086375e-06,7.073439268819353e-13,2.5448814658199943e-14,5.402437974347967e-11,7.591311793579713e-11,4.530079138938346e-10,3.072487763424833e-10,9.251475702323036e-12,8.88834579032583e-18,4.83611430093101e-12,1.6242551959540752e-15,9.944661212722915e-10,1.0000669364592162e-10,6.195412823907907e-19,3.888226584706378e-15,1.2169883522139175e-18,8.404446386451325e-17,9.378707992397843e-11
0.0024220561634774283,0.514422732114522,3.3749413458239436e-10,4.355843822088388e-10,1.0056206198426514e-10,1.4381202530681754e-07,0.0,0.0,3.0996349879404796e-06,6.248022575194292e-08,7.042310830989136e-08,6.416153020987322e-09,1.1290750659598639e-11,2.0548105626184028e-31,2.784097702505022e-22,3.8450069885918574e-14,1.2199306454505649e-11,3.485041192134995e-05,1.0348380698049106e-25,7.744715319238155e-22,1.1906109874268072e-23,4.702150113985986e-27,4.3389778874810157e-16,3.1516575605657167e-14,2.561453371961286e-16,2.219301868987056e-19,5.8887163487789235e-28,7.713686318940572e-18,1.3850335097022684e-18,7.350671127420313e-23,3.606808508028438e-14,5.25174060695317e-24,2.939206211152062e-24,2.5642736708813612e-19,3.76,0.0,0.7843772303877031,0.9999241103117229,3.7241024940609585e-07,3.9155389536082496e-10,0.006371726965509029,0.006406668912273058,3.7605831929021755e-05,4.550240708659154e-15,3.48863436255944e-05,6.539174850789802e-07,7.686747525759743e-09,1.9622330835720838e-09,5.846553269246931e-17,1.1400638547785075e-09,4.610167584483544e-08,4.9702115347155194e-08,1.86261150549809e-16,2.048673280250603e-09,5.333450877162985e-10,1.1815495977090933e-09,3.942289411828417e-08,1.6751104446950816e-06,7.182482547185315e-13,2.584139456061453e-14,5.4884274519178717e-11,7.718511004521076e-11,4.614758009210017e-10,3.185231823798248e-10,9.39866173589075e-12,9.029751579683822e-18,4.957266085757569e-12,1.6649316912929985e-15,1.0193199822823438e-09,1.0165886831259446e-10,6.293974711790542e-19,3.950094880764765e-15,1.2487683553249817e-18,8.546945558386727e-17,9.553969245152466e-11
