Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344)
5.2775548337305215e-11,0.7456276727390198,3.4873692089091494e-14,1.326160568477685e-15,1.679312754623399e-18,2.0418286262980362e-18,0.0,0.0,9.101052575473796e-11,3.344408253931911e-18,2.9785969249188514e-19,3.462608260026033e-19,1.1071458621895584e-22,2.713051749047019e-34,6.410226137125696e-23,5.363798741820653e-15,1.6702494504865607e-18,5.75228602831101e-15,1.013216903023533e-36,1.5458289206822497e-28,3.1425628262107556e-33,1.893002178634843e-32,2.1474939449999505e-12,2.5712753580922353e-32,7.76122227039536e-26,1.21738654510415e-39,9.586040263156618e-44,1.0419467952225852e-33,7.477378233367798e-41,3.322063493602546e-40,7.869495140723534e-26,4.3579157182617697e-45,1.6026174246543577e-44,5.3709073811043604e-46,3.76,0.0,0.5277487344606816,0.9998433581276043,4.9226844636110876e-20,1.3511868214294345e-23,1.8998223105079943e-06,1.89982238640327e-06,0.0001566417813785668,3.41356957247083e-18,5.7521355510317595e-15,9.10412466002437e-11,3.1343398083507044e-14,3.681204805079582e-17,8.634363677569649e-23,5.105350675562956e-15,2.197321200399847e-17,2.6826668138892393e-21,2.0783403479885721e-16,4.421698378082682e-15,3.755075595934839e-14,1.782638969396755e-15,1.4293653368656092e-17,4.152148251781627e-18,9.888357047621453e-18,7.597599352903868e-22,2.979003353381549e-21,1.0549495222122682e-17,6.897914528314813e-25,2.152845915123191e-12,6.2924626868026125e-27,4.822680426415119e-31,1.9107536883828716e-26,2.221331068388447e-25,1.6272671608988382e-26,1.3835563037931588e-19,2.856697445027726e-31,3.566920669328288e-27,4.524930881527981e-28,2.3772141553729636e-21,1.1579353215449928e-27,1.6301285734390733e-31,2.3848214524122167e-19,5.819188007111812e-27,2.060106358421369e-32,2.5446716106901458e-33,1.4806116047459922e-20,2.9837470100574284e-32,1.0622262784262065e-26,2.3442395641742596e-27,1.6275379060853972e-25,2.7529025274835245e-33,2.6944441424237607e-31,3.47844427205535e-14,1.7277126101540564e-30
6.186676369578463e-11,0.745627718886999,4.092355121247229e-14,1.5598818685527109e-15,2.3682131931886214e-18,2.848502079219085e-18,0.0,0.0,1.0668671164099869e-10,4.595829792002559e-18,4.797032377327266e-19,5.576501608194955e-19,1.7954768847634194e-22,4.368494727267532e-34,8.805434613232165e-23,7.36849900256376e-15,2.3150909063616785e-18,7.971557681038392e-15,2.2389018757999224e-36,2.510243969777101e-28,6.94639335258997e-33,4.1840771099813986e-32,2.5163434448907357e-12,4.881064907455576e-32,1.2581621345225156e-25,2.9363670027546126e-39,2.1896940827845835e-43,1.9876395302107464e-33,1.6775840262255555e-40,7.402002527473606e-40,1.2759275784916307e-25,1.135505249465463e-44,4.165051571289719e-44,1.4064859935500804e-45,3.76,0.0,0.5277484071783348,0.999818439889859,7.928938822532409e-20,2.1909440540688495e-23,2.2270885803813634e-06,2.227088684743623e-06,0.00018156000344549168,5.386140345586737e-18,7.971315334259787e-15,1.0672192874999229e-10,4.3072024872125383e-14,5.0519565330796313e-17,1.390876292342525e-22,7.01258672151871e-15,3.0706415566382756e-17,3.6892047500930716e-21,2.850240338867543e-16,6.076850413411789e-15,4.4575047191331365e-14,2.449663755961388e-15,1.9662210170360874e-17,6.686716525998126e-18,1.3588080307280822e-17,1.1579527610445742e-21,4.767620514734081e-21,1.4488347342469566e-17,1.0721560126733675e-24,2.5236958767624956e-12,1.1815798927332639e-26,9.043833427930084e-31,3.219679149996284e-26,3.5650409573739942e-25,2.6278538492470356e-26,1.9159842039623866e-19,5.336307672828162e-31,6.67941906452213e-27,7.290414972220587e-28,3.794689672483886e-21,1.6040941479798834e-27,2.268288130009035e-31,3.311513105816895e-19,1.098563787870628e-26,3.9117968412598494e-32,5.620144767397211e-33,2.3820268298702094e-20,6.596045373817945e-32,2.0003738609023536e-26,4.425501540139391e-27,2.669373754173762e-25,5.255975719564849e-33,5.164636999459049e-31,4.0774387444167525e-14,3.26510864007694e-30
7.095797905426404e-11,0.7456277650349497,4.698651875292642e-14,1.7953269258514867e-15,3.194918192679534e-18,3.803245837812189e-18,0.0,0.0,1.2236249307401877e-10,6.0457059597069566e-18,7.235879179730857e-19,8.411589629157952e-19,2.7268116609228194e-22,6.58814482667362e-34,1.1578882656696196e-22,9.690006129672043e-15,3.0715677610208736e-18,1.0572866244793527e-14,4.435794347987129e-36,3.817688248688392e-28,1.3766034459113846e-32,8.29129752052884e-32,2.8848757427665787e-12,8.490371118581914e-32,1.910201002213674e-25,6.303241718460637e-39,4.478985741628865e-43,3.474403009450283e-33,3.3738138009042242e-40,1.478519839659162e-39,1.9373461299254634e-25,2.595658243336195e-44,9.496227101205198e-44,3.2309458796286003e-45,3.76,0.0,0.5277480798961912,0.9997940927513631,1.1961507439150108e-19,3.3272532291479004e-23,2.5543546446181882e-06,2.5543547819925153e-06,0.00020590712626289596,7.969045709783406e-18,1.0572500682629798e-14,1.2240197333513433e-10,5.666082460970927e-14,6.636944068347384e-17,2.0984772121810154e-22,9.220816728021805e-15,4.105453969744988e-17,4.856651896464009e-21,3.741843287334406e-16,7.994774935401612e-15,5.17623952938304e-14,3.2224632367131772e-15,2.5891623321233074e-17,1.0085806660781235e-17,1.787436378458954e-17,1.6730757656244716e-21,7.14669608212888e-21,1.904778796496807e-17,1.5763730166528138e-24,2.894544859569669e-12,2.0333377578816565e-26,1.5542531095065797e-30,5.070260139346271e-26,5.358941156186885e-25,3.97488367946349e-26,2.5397687429015064e-19,9.135473102763185e-31,1.1462821816022325e-26,1.1001459240843416e-27,5.673534828542227e-21,2.127176904403836e-27,3.0188150214169944e-31,4.401346961678573e-19,1.9005407290332437e-26,6.806246090948735e-32,1.1129620325054027e-32,3.589303563414038e-20,1.3074315545788323e-31,3.4542101777318007e-26,7.656171245497603e-27,4.098083199580034e-25,9.192269226573703e-33,9.0678131781111e-31,4.6763718827943334e-14,5.65471688724538e-30
8.004919441274345e-11,0.7456278111828721,5.3062837150638705e-14,2.0325577458701073e-15,4.1672367361839886e-18,4.911578872567002e-18,0.0,0.0,1.3803787890815606e-10,7.694030888736093e-18,1.0385939499537756e-18,1.2073416326849287e-18,3.940125818220075e-22,9.454316333438954e-34,1.4730120658468955e-22,1.2328008527615703e-14,3.942243507821008e-18,1.3563681650134861e-14,8.092558950169636e-36,5.524505324183243e-28,2.5119856813739776e-32,1.5128788719648284e-31,3.253091126008136e-12,1.3821509920285583e-31,2.7595342333879735e-25,1.238581731290608e-38,8.427920307067181e-43,5.683934936261962e-33,6.247114126792733e-40,2.7192240971124455e-39,2.7987858938454286e-25,5.377438609230061e-44,1.962178455724369e-43,6.726170698470245e-45,3.76,0.0,0.527747752614251,0.9997703036232771,1.7170882674404744e-19,4.807920943533691e-23,2.88162050321111e-06,2.8816206781500717e-06,0.00022969623867021393,1.1228198059094448e-17,1.3563156938160409e-14,1.380813895014944e-10,7.210979630007438e-14,8.435309457718886e-17,3.012698522730041e-22,1.1729632295461782e-14,5.307463512935161e-17,6.1853570318093256e-21,4.752415357079561e-16,1.0175542875800395e-14,5.911269683325715e-14,4.101033010143221e-15,3.2984466921233164e-17,1.4475850926100086e-17,2.2747149665647883e-17,2.3198655396938203e-21,1.0194366796594567e-20,2.4226694402640662e-17,2.2205965405834264e-24,3.2653928635467394e-12,3.275064035749191e-26,2.5000846730975516e-30,7.582589449573405e-26,7.665401020213646e-25,5.721448980355515e-26,3.2567880735319712e-19,1.4638282760016931e-30,1.8412358549104768e-26,1.5797347035661647e-27,8.071964066133224e-21,2.728919604193897e-27,3.8845797690822737e-31,5.658739351856147e-19,3.0773911063007807e-26,1.108293149307758e-31,2.0295088500953716e-32,5.1464745578343556e-20,2.38633404281651e-31,5.584806388355548e-26,1.2396929754722268e-26,5.983229383810576e-25,1.5041132676000787e-32,1.4895110717158514e-30,5.2752437094957073e-14,9.16594014106866e-30
8.914040977122286e-11,0.7456278573307663,5.915274860463955e-14,2.2716343144819872e-15,5.292970762636924e-18,6.17901930632788e-18,0.0,0.0,1.5371287779497703e-10,9.540798821560497e-18,1.4337922510868336e-18,1.6667415605055064e-18,5.475151036886053e-22,1.304917121292634e-33,1.8258699463024076e-22,1.5282195111295524e-14,4.929680024945449e-18,1.6951213199400484e-14,1.383972658245839e-35,7.688563756746198e-28,4.2967421019003623e-32,2.5876145681255832e-31,3.6209898815108725e-12,2.1359973287919952e-31,3.8340445763270932e-25,2.2700437482596085e-38,1.4852858720318046e-42,8.827658749480983e-33,1.084232739472546e-39,4.687725209887486e-39,3.8883449116613477e-25,1.0314228293364188e-43,3.753592297879032e-43,1.296334376664161e-44,3.76,0.0,0.5277474253325138,0.999747059716612,2.370747589261953e-19,6.681838701237146e-23,3.2088861561530403e-06,3.2088863732164172e-06,0.0002529401296567301,1.5224467569817066e-17,1.695048881916138e-14,1.537601861914905e-10,8.941893894699954e-14,1.0446198581388943e-16,4.15999577527217e-22,1.4538625741227078e-14,6.682173959942812e-17,7.675669005403042e-21,5.881227210048811e-16,1.2619224730534766e-14,6.662584844195737e-14,5.085368703369552e-15,4.0943313961938385e-17,1.998312622582808e-17,2.820638108560384e-17,3.113054025564912e-21,1.3986748923732705e-20,3.0023946506479706e-17,3.0234735621251676e-24,3.6362398886957334e-12,5.0082918343423705e-26,3.818095803561816e-30,1.0886713070627464e-25,1.0545869482821821e-24,7.92128329878291e-26,4.0689139216425706e-19,2.226960268308078e-30,2.80793663767572e-26,2.1817449210952745e-27,1.1045951676292699e-20,3.411074031590545e-27,4.868476779718506e-31,7.088100081919762e-19,4.730848625531913e-26,1.7132356089130036e-31,3.4691625608100143e-32,7.097341283077788e-20,4.082881393757173e-31,8.575022175406625e-26,1.9057560543504535e-26,8.397230658351076e-25,2.3357877093471713e-32,2.3220517454923866e-30,5.874054246844355e-14,1.410567193195749e-29
9.999999999999999e-11,0.7456279496264696,6.644539121357466e-14,2.5597148442791514e-15,6.849635481768224e-18,7.909236265034158e-18,0.0,0.0,1.724363987323547e-10,1.2006879617222324e-17,2.0236161043746702e-18,2.3523795270274715e-18,7.786946071797506e-22,1.84128047580159e-33,2.296758926070106e-22,1.9225000375571232e-14,6.265797798924193e-18,2.152733303916632e-14,2.455829258905027e-35,1.0955862169418378e-27,7.625945473924726e-32,4.592212415491097e-31,4.060035745585712e-12,3.402959005538821e-31,5.452471681449251e-25,4.3511851153386224e-38,2.7291986288445314e-42,1.4147674961161364e-32,1.957966154962795e-39,8.397696871963118e-39,5.528779223859277e-25,2.0724305355156803e-43,7.517653263547182e-43,2.619709617372124e-44,3.76,0.0,0.5277470343899398,0.9997199917248244,3.3464911207705897e-19,9.505513272858332e-23,3.59980951416285e-06,3.599809787530609e-06,0.00028000810271606487,2.1042131342788442e-17,2.152631065390439e-14,1.7248793929206602e-10,1.125330700723409e-13,1.3125601396511898e-16,5.872867166505989e-22,1.8286881851295257e-14,8.558038881048885e-17,9.668171987925966e-21,7.38357387057112e-16,1.5882934980654016e-14,7.581372013856265e-14,6.399792412421117e-15,5.1588925070145493e-17,2.8202005244884437e-17,3.549608346216388e-17,4.272966850514892e-21,1.9596256528185243e-20,3.775774909194744e-17,4.217212587244852e-24,4.0792208223134964e-12,7.880216510673825e-26,5.9979799174769216e-30,1.6067189818881652e-25,1.4823418724433061e-24,1.121908054343309e-25,5.166268273523419e-19,3.482431806369854e-30,4.403655311966342e-26,3.0807760046565205e-27,1.5427746049970545e-20,4.3337799086033844e-27,6.202665237313708e-31,9.02703475244288e-19,7.490420890782847e-26,2.7303095338373766e-31,6.152338928286489e-32,1.0004488939732518e-19,7.24875863025501e-31,1.3560609103517084e-25,3.017383433773635e-26,1.2079025250674534e-24,3.741566517273956e-32,3.736655786729814e-30,6.589261925665346e-14,2.23619945599703e-29
1.0732284048818169e-10,0.7456279496264696,7.137431827365408e-14,2.7555548949869147e-15,8.035858237314443e-18,9.21329070338787e-18,0.0,0.0,1.8506174834529236e-10,1.3829641208005382e-17,2.501003036837225e-18,2.907311975418816e-18,9.672893500706218e-22,2.275281853999112e-33,2.6446085120286455e-22,2.2137879003613056e-14,7.26507481332834e-18,2.494400376325959e-14,3.4939235848793736e-35,1.3627502696476397e-27,1.0850747689681512e-31,6.533806948963822e-31,4.355838654499185e-12,4.532321148699523e-31,6.773050645290894e-25,6.500777976405928e-38,3.972828951154796e-42,1.8919001599148985e-32,2.818527984802372e-39,1.2023751210304855e-38,6.866695494412603e-25,3.1848349782179308e-43,1.1527416308113348e-42,4.0413206547490004e-44,3.76,0.0,0.5277467707696489,0.9997021578719308,4.136356024716907e-19,1.181041112462985e-22,3.8634168450568555e-06,3.863417160075975e-06,0.0002978419429807278,2.5648023516316664e-17,2.4942740177512464e-14,1.8511595592137767e-10,1.2961773312546988e-13,1.5102150557044012e-16,7.259621099992739e-22,2.1055519094807326e-14,9.970741292325971e-17,1.1142509209493295e-20,8.490675247164448e-16,1.8295610002878137e-14,8.214028872595417e-14,7.371320493430878e-15,5.946930469131232e-17,3.485370230942354e-17,4.088395766629057e-17,5.197531801306873e-21,2.410036254894048e-20,4.346901977238475e-17,5.1822350652935845e-24,4.3779310025175976e-12,1.0408603533148958e-25,7.913961102247946e-30,2.0439453058522907e-25,1.827012253815403e-24,1.3899036513223508e-25,5.985940055668941e-19,4.580739664993498e-30,5.803763234510597e-26,3.808822026137402e-27,1.8933695643978237e-20,5.023702288781244e-27,7.202363277578767e-31,1.0480333204424412e-18,9.935394050847216e-26,3.6372121448196492e-31,8.749434459833833e-32,1.2354217789030936e-19,1.031639836773837e-30,1.7974436378889278e-25,4.002272183057887e-26,1.5115031707925903e-24,5.000585657603785e-32,5.009408854156502e-30,7.071491542852578e-14,2.9686542737061146e-29
1.255052712051405e-10,0.7456280419220592,8.365316054101447e-14,3.2475304684421453e-15,1.1485858113079134e-17,1.295018857374709e-17,0.0,0.0,2.1640917005408368e-10,1.8912189180244278e-17,3.9976029609535325e-18,4.64699892654439e-18,1.5652043868376343e-21,3.6353344069891625e-33,3.6137455417188343e-22,3.025457904609911e-14,1.0098214889241138e-17,3.460399434706308e-14,7.628721518449584e-35,2.2127943216707117e-27,2.369789639986799e-31,1.4267983676169473e-30,5.089424347475685e-12,8.556986348757417e-31,1.0961937761073668e-24,1.5877090136484084e-37,9.163220457907942e-42,3.6080160510878465e-32,6.334404497328372e-39,2.6667004526363154e-38,1.1106848074952612e-24,8.263338856413446e-43,2.974530747163663e-42,1.0583425229283707e-43,3.76,0.0,0.5277461162075965,0.9996592906474773,6.613145431788344e-19,1.9125774304702542e-22,4.517946711277959e-06,4.517947142572188e-06,0.000340709136076913,3.963495957150937e-17,3.460197458597644e-14,2.1646935016864853e-10,1.7725719917467024e-13,2.0598042637861652e-16,1.1608920754060989e-21,2.8768249487435317e-14,1.4011390279708498e-16,1.5259964664246088e-20,1.156444162157989e-15,2.5024486103988267e-14,9.830489052145533e-14,1.0080284148024652e-14,8.149015662922144e-17,5.570465337505748e-17,5.590665652926587e-17,8.044272579168612e-21,3.8058366235749286e-20,5.937409710405855e-17,8.211655055961426e-24,5.119618201051474e-12,1.9255018673234874e-25,1.460120485777283e-29,3.496239994236713e-25,2.9005517440892205e-24,2.235173256636389e-25,8.30569318823165e-19,8.387360143634731e-30,1.0677856674047774e-25,6.093050616632976e-27,2.974235981761816e-20,6.979379769292179e-27,1.0044095159055494e-30,1.4613194593109195e-18,1.857130323043065e-25,6.870633647189708e-31,1.9084143454437307e-31,1.9705761372084709e-19,2.254380183709765e-30,3.3549381809006968e-25,7.480951983777492e-26,2.4883249280291727e-24,9.516156404217973e-32,9.605638035379903e-30,8.268683949696822e-14,5.560783103656833e-29
1.4368770192209934e-10,0.7456281342175357,9.599120434892551e-14,3.747974328720535e-15,1.5705139899163205e-17,1.7433828738865633e-17,0.0,0.0,2.4775520529172016e-10,2.478840041582175e-17,5.995828102781927e-18,6.969757916273609e-18,2.3755106449207553e-21,5.4502581155134756e-33,4.73292333371865e-22,3.962982416956172e-14,1.344953723973539e-17,4.5980257621687094e-14,1.4984023547991052e-34,3.370770811537538e-27,4.655689390696651e-31,2.8027407095896782e-30,5.821749238890317e-12,1.4837005249612435e-30,1.664467247041676e-24,3.448901680811206e-37,1.8959771662116917e-41,6.319677321956638e-32,1.2801060478111473e-38,5.319223975023793e-38,1.6850409084822177e-24,1.8877742465890112e-42,6.758035999308252e-42,2.4396610016588954e-43,3.76,0.0,0.5277454616463565,0.9996183658482648,9.921159339508423e-19,2.9058047372109494e-22,5.172475754768456e-06,5.172476320706055e-06,0.0003816339039316988,5.751474141188719e-17,4.597722820455821e-14,2.478204336089366e-10,2.3233732912365067e-13,2.69271770261076e-16,1.741940085639267e-21,3.767358079047582e-14,1.884151422427664e-16,2.0030828572721757e-20,1.5096850786235765e-15,3.280640158110556e-14,1.1511882925608946e-13,1.3212225586143682e-14,1.0702641209822592e-16,8.354062955242571e-17,7.327405411330807e-17,1.1770966972824886e-20,5.640307185531718e-20,7.77303080721659e-17,1.22785545646899e-23,5.861301484313576e-12,3.272550162966639e-25,2.4749924447527995e-29,5.583955233197611e-25,4.3212199615948254e-24,3.373468557182998e-25,1.1042917829243638e-18,1.4109942776517714e-29,1.804902028633908e-25,9.146246866774827e-27,4.3845988032335437e-20,9.292658016769248e-27,1.3417651784498411e-30,1.9521728665172807e-18,3.1889800141705987e-25,1.1919189915864024e-30,3.7444939012296083e-31,2.949417035584998e-19,4.431522413324153e-30,5.754252659447641e-25,1.2845737850705773e-25,3.837164659437104e-24,1.6616365944530658e-31,1.6899458470110148e-29,9.465631646463293e-14,9.568931744501912e-29
1.6187013263905816e-10,0.7456282265128987,1.0839037481015423e-13,4.257273005594158e-15,2.0755767263762267e-17,2.2708314664341646e-17,0.0,0.0,2.790999136031474e-10,3.1458234135818016e-17,8.567768921509276e-18,9.959372561921501e-18,3.4334357929114296e-21,7.78499457034389e-33,6.001784903009104e-22,5.026115077846762e-14,1.7339453107396013e-17,5.911840546892805e-14,2.7151934716525173e-34,4.890899786566806e-27,8.43809316250941e-31,5.079129881079819e-30,6.5528156001134314e-12,2.411054318511415e-30,2.407439917672487e-24,6.847825720524745e-37,3.6101376256767296e-41,1.0374854713625502e-31,2.3856543358228603e-38,9.786448211807688e-38,2.4345631170778934e-24,3.914000973839279e-42,1.393427985479792e-41,5.10267340062672e-43,3.76,0.0,0.5277448070859291,0.9995792954570277,1.4180317106747766e-18,4.2054643700121465e-22,5.827003975483994e-06,5.8270046944785725e-06,0.0004207042638104739,7.955760203148676e-17,5.911407647541481e-14,2.7916926808315713e-10,2.948581150010019e-13,3.408291464240211e-16,2.490250609376493e-21,4.77682879073655e-14,2.4495839315946995e-16,2.545789514773124e-20,1.9082296571567985e-15,4.164189825977826e-14,1.325812814080881e-13,1.676711106734755e-14,1.3609859414145173e-16,1.193638210894575e-16,9.298573949272826e-17,1.6495233402991198e-20,7.965001845405026e-20,9.852882229058999e-17,1.7557543498480682e-23,6.602980852320114e-12,5.214677282900383e-25,3.93330716367494e-29,8.4600652838669e-25,6.1337140827992135e-24,4.851558009043097e-25,1.4212257584682193e-18,2.2255906483120312e-29,2.860403242153793e-25,1.3080371025254676e-26,6.158903939386228e-20,1.1978313779558275e-26,1.7347358866737397e-30,2.5240876271817554e-18,5.133572576340499e-25,1.937887995871924e-30,6.778004226307214e-31,4.20580473042719e-19,8.036477642811259e-30,9.25408578312312e-25,2.067852745871414e-25,5.628455663876739e-24,2.716974520423535e-31,2.783995862442357e-29,1.0662334812425384e-13,1.5436477947430365e-28
1.8005256335601699e-10,0.7456283188081483,1.2085259321748152e-13,4.775787911249989e-15,2.6699700057220297e-17,2.881773779657087e-17,0.0,0.0,3.1044335183549904e-10,3.8921651035163295e-17,1.1785371189382752e-17,1.3699455854599398e-17,4.775116339466761e-21,1.0704244274489635e-32,7.419973978458065e-22,6.214610254505121e-14,2.1788348022798087e-17,7.406079975176594e-14,4.617677160406042e-34,6.829838225894558e-27,1.4353188997281629e-30,8.638521965039183e-30,7.282625695638774e-12,3.7229809663321024e-30,3.351337211180315e-24,1.266287999814645e-36,6.436954487834944e-41,1.6185012670685684e-31,4.1711621785658967e-38,1.6895328553873913e-37,3.3846933597112925e-24,7.518685534559378e-42,2.661834437314826e-41,9.885920909001741e-43,3.76,0.0,0.5277441525263139,0.9995419954455365,1.9510415499032654e-18,5.858024883628159e-22,6.481531373383545e-06,6.48153226389074e-06,0.0004580042439429991,1.0598055120538019e-16,7.405484489283717e-14,3.1051591272528695e-10,3.648195488348938e-13,4.205867430749372e-16,3.426961973528845e-21,5.904915663767943e-14,3.1006588893237535e-16,3.154395957530405e-20,2.3515241338260894e-15,5.1531511325972423e-14,1.5069142450486324e-13,2.0744907156153825e-14,1.6872720607232155e-16,1.64173966809565e-16,1.1504131362110957e-16,2.2334618739549878e-20,1.0828962010341672e-19,1.21760849228945e-16,2.423098374227022e-23,7.344656305087305e-12,7.898634927723903e-25,5.941906297055206e-29,1.2291699705152381e-24,8.381462005808315e-24,6.71750632264285e-25,1.7828255781554783e-18,3.337118784799e-29,4.309139437115485e-25,1.8007528612525802e-26,8.328824305518167e-20,1.505134148473284e-26,2.1857877931130657e-30,3.1805474983367023e-18,7.854704732078435e-25,2.9938529531705926e-30,1.1514782907265381e-30,5.773243288204461e-19,1.3678000974509924e-29,1.4147424502449398e-24,3.1638969100866142e-25,7.935770101675323e-24,4.2181892281361315e-31,4.3544262192437506e-29,1.1858793627023433e-13,2.3668667770911808e-28
