Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931),S(1325),C2HF3(169),F(37),C2HF4(69),C2HFO(577),S(4228),S(4234),CHFO(47),C2HF4(54),S(5148),C1OO1(180),CH2O2(318),CFO(51),C2H2O(623),S(1319),S(2245),S(344)
1.4712888518232212e-07,0.7669799798239455,1.0884523535841173e-08,6.54681797137206e-10,3.9099038250296695e-10,1.565214337493132e-09,0.0,0.0,1.7412304441489326e-07,1.874459663102017e-11,5.7550554224333296e-11,1.6159440012689057e-09,1.183033587031947e-12,4.3233918782289695e-24,6.665396089783452e-17,1.4906640281456946e-10,1.2823265850384528e-10,2.717548372660304e-08,1.5924180465841885e-18,7.216791088353416e-18,3.595323289510137e-20,5.191668096783009e-20,1.5291957489118534e-10,1.5111385882966787e-18,1.8740758946227867e-15,1.474489500486181e-20,1.318952960524299e-26,1.276978802387321e-19,1.4379466430293084e-21,2.217314796197736e-22,1.6331606307757725e-15,2.12634384226693e-25,5.238510560170987e-26,1.424393086818759e-24,3.76,0.0,1.0020383205369947,0.9991701559973284,2.68553090544567e-10,3.1670134517348064e-12,0.0034158860118094266,0.00341598870791301,0.0008296403418961232,3.459165275398745e-13,2.7143343988232533e-08,1.7562659828274747e-07,3.34837065321368e-08,9.369607512825258e-12,5.3374487379273226e-14,2.0774870470776246e-09,7.203985804936622e-11,1.2771838724719052e-13,5.703953486907753e-09,1.7452225123899416e-15,5.0006902995734486e-12,2.6257363222593618e-09,3.027546781082143e-09,1.4964586212327408e-10,3.877514541305642e-09,1.6247132958924487e-11,7.979927985414652e-13,3.1824469343744874e-12,9.210446713426876e-12,6.699840191130842e-13,3.991896237243697e-15,1.996064915710706e-09,7.409133558140232e-20,2.9010639311200286e-15,6.355134391266715e-17,1.917945486194026e-14,2.2208524245300822e-12,1.1052265605558051e-20,6.194609592074197e-12,2.3714019918408817e-16,6.528685993357526e-17,1.3356654927545877e-17,1.393803040347862e-12,8.453747275824385e-12,1.1262820742194085e-16,9.518361417863495e-21,9.331219336268565e-19,2.5159223268319003e-15,1.2150399408326173e-11,3.7255631393159534e-15,8.131861982274652e-16,1.759879108787171e-21,1.3708964847206986e-17,1.2489486115446396e-18,1.1553071012592132e-14,1.2005616220517e-18,6.266860550380813e-16,1.8585851716982705e-16,1.7784333386813464e-16,2.8498439162981034e-26,1.3937929559977493e-19,2.4765054715189396e-22,8.630268847085552e-17
1.5332038566108989e-07,0.7669990583670689,1.1745363157886586e-08,7.310143528695135e-10,4.3132637358596507e-10,1.7602965598224879e-09,0.0,0.0,1.8144070687657376e-07,2.034318570314397e-11,6.053921040391564e-11,1.6961759223875436e-09,1.3769050072560798e-12,4.5227735698588415e-24,6.80712636466915e-17,1.4905155044631706e-10,1.4103216285768845e-10,2.9508095722158985e-08,1.985969817972825e-18,8.380860037288516e-18,3.824270235023892e-20,5.27036082984974e-20,1.5290194503766553e-10,1.8323574587510344e-18,2.078603730019537e-15,1.915067341617781e-20,1.543016743602443e-26,1.4690565308177343e-19,1.8202255443681274e-21,2.766005082924491e-22,1.899278746380358e-15,2.720206041724966e-25,6.750100398751497e-26,1.8977243013082658e-24,3.76,0.0,1.0018948161645798,0.9991701461929821,3.0816814256103267e-10,3.642482703260649e-12,0.003559376154064221,0.0035594875834108544,0.0008296403315184847,3.6046638875345637e-13,2.947403511582361e-08,1.8323565132320376e-07,3.635981738599505e-08,9.783352095875112e-12,5.961011947225766e-14,2.1751229857171765e-09,7.808782662111599e-11,1.443917992924842e-13,6.194278346718792e-09,1.8212539930023622e-15,5.213709525151848e-12,2.761219569918482e-09,3.225688277958382e-09,1.6478269023633415e-10,4.261470833154092e-09,1.7685150183008112e-11,8.873835923653297e-13,3.5967415501660165e-12,9.964057822121605e-12,8.107093484806907e-13,4.539726232595841e-15,2.0793605459709975e-09,8.404133113746039e-20,3.3208588534398764e-15,7.117018656310064e-17,2.3286034268859983e-14,2.3399384096482356e-12,1.2517127522319328e-20,6.1938672883676965e-12,2.525631599645553e-16,7.776128116821625e-17,1.6610696268857502e-17,1.4608557153849675e-12,9.042005691188521e-12,1.3701197814729187e-16,1.1577779051945103e-20,1.1237760399448327e-18,2.7912044656019274e-15,1.2582903959336032e-11,4.247927120346256e-15,9.770964491104419e-16,2.1155301301616084e-21,1.7109135771831763e-17,1.5465968855706492e-18,1.3219093907609397e-14,1.3763398646824934e-18,6.283901137786645e-16,1.8598163817380706e-16,2.0921616687768228e-16,3.6105972241807954e-26,1.6108230742452088e-19,2.9637584073739356e-22,1.033834656297772e-16
1.5951188613985765e-07,0.767018134200248,1.2633874617777907e-08,8.12722693242394e-10,4.738429770993207e-10,1.9703180859269e-09,0.0,0.0,1.8875788384084905e-07,2.2006185927259267e-11,6.355067080940493e-11,1.7763980302415546e-09,1.594226123684743e-12,4.7312446339137556e-24,6.951670588458213e-17,1.4903604631535888e-10,1.5445435732036182e-10,3.193658288637955e-08,2.454541989828623e-18,9.67119792227348e-18,4.054840201666568e-20,5.340525276493751e-20,1.5288417321888504e-10,2.2047436705676115e-18,2.294186802728596e-15,2.461439049176352e-20,1.7944803971887048e-26,1.6797922605712538e-19,2.280572138824e-21,3.415867397658729e-22,2.1949591079693034e-15,3.4479830065418147e-25,8.627792504248702e-26,2.5005895582335062e-24,3.76,0.0,1.0017513322942109,0.9991701362873906,3.517273366286179e-10,4.164239427568727e-12,0.003702845510257217,0.0037029660270110325,0.0008296403210572243,3.750134181731745e-13,3.1900551388785385e-08,1.9087013643579515e-07,3.935430412073741e-08,1.0198442769256506e-11,6.625722869429419e-14,2.2731126881805385e-09,8.436799274514949e-11,1.6248536236625566e-13,6.704804273638666e-09,1.8975296300392947e-15,5.4267395222350116e-12,2.896887466496996e-09,3.426537225254197e-09,1.8070772484683447e-10,4.665211603178384e-09,1.91958526455997e-11,9.825785329448468e-13,4.0466735413083494e-12,1.0754161791390068e-11,9.737363291411543e-13,5.1369600169826344e-15,2.1625996477484225e-09,9.487155581748107e-20,3.779104851437567e-15,7.934109419566114e-17,2.8060079976466765e-14,2.4592020575498005e-12,1.4110072099803294e-20,6.193098976974497e-12,2.6844879309278344e-16,9.194241864174674e-17,2.0490201330915526e-17,1.5281465132696293e-12,9.640559717102806e-12,1.6537814081281247e-16,1.3973359811630874e-20,1.3428082353201488e-18,3.0823205943471275e-15,1.3017679340619037e-11,4.816437435653523e-15,1.1661254269008322e-15,2.5258177706483736e-21,2.1180027255318543e-17,1.900996614489398e-18,1.5040441398130713e-14,1.5687526586652765e-18,6.297323559247731e-16,1.8607440208848675e-16,2.4454688820691736e-16,4.5323317586723927e-26,1.8499788022251429e-19,3.520598824153338e-22,1.2292337514121746e-16
1.657033866186254e-07,0.7670372073238886,1.3549540002769726e-08,8.999450702749982e-10,5.185431870935818e-10,2.1957447493281593e-09,0.0,0.0,1.9607460087099857e-07,2.373348542871037e-11,6.658671822470682e-11,1.8566100854261812e-09,1.836920299159417e-12,4.949559232917192e-24,7.099414537570945e-17,1.4902022659434357e-10,1.684979811257909e-10,3.446092995828285e-08,3.008464573708189e-18,1.1095149648770235e-17,4.286853681405665e-20,5.403067808228976e-20,1.5286631960562275e-10,2.6338518690012183e-18,2.5208111684534017e-15,3.133230894481502e-20,2.0757870791551283e-26,1.9100735775861905e-19,2.8304605492240457e-21,4.179498421985543e-22,2.5219614228767756e-15,4.333237561717401e-25,1.094388841091842e-25,3.261514664223304e-24,3.76,0.0,1.001607868922261,0.9991701262803702,3.99438041809445e-10,4.734475210318153e-12,0.0038462940833662515,0.003846424041637017,0.0008296403105121917,3.895576164620643e-13,3.442287433211043e-08,1.9853075805251137e-07,4.246715385031556e-08,1.0614918332934044e-11,7.332209268290508e-14,2.3714618435287293e-09,9.087909468674372e-11,1.8206244021064346e-13,7.235529126648207e-09,1.974056429275124e-15,5.639780290934229e-12,3.0327204361516156e-09,3.6299293132787302e-09,1.97426413955393e-10,5.0888812226862094e-09,2.0781354286881124e-11,1.0837369491633367e-12,4.534035023077016e-12,1.1581753751064042e-11,1.1615352394228861e-12,5.786147279338599e-15,2.2457822508370786e-09,1.0662695342250706e-19,4.2773593232132804e-15,8.807992433995708e-17,3.3578356811164414e-14,2.5786218641103813e-12,1.583759653393498e-20,6.192319312090344e-12,2.8480060538020606e-16,1.0797731726654925e-16,2.5085406041837273e-17,1.5956792909899688e-12,1.0249338916136092e-11,1.9818144146500045e-16,1.674347280635333e-20,1.5929866310826034e-18,3.3894041385394227e-15,1.3454778133342536e-11,5.432881027436293e-15,1.3829810989710596e-15,2.99664585407639e-21,2.602226727523513e-17,2.320544887244035e-18,1.7024163669044048e-14,1.7785664819337515e-18,6.307856699350778e-16,1.8614313232582714e-16,2.841511461065808e-16,5.640882528323311e-26,2.1124196250099015e-19,4.153527716916146e-22,1.4515409961228675e-16
1.7189488709739318e-07,0.7670562777383947,1.4491844778362712e-08,9.928152734913856e-10,5.654274023039357e-10,2.43703342320178e-09,0.0,0.0,2.0339088295508216e-07,2.5524972794172866e-11,6.964924344056311e-11,1.936811999953888e-09,2.1069962653108664e-12,5.178415691826712e-24,7.250659977705716e-17,1.4900430684582882e-10,1.8316169609939528e-10,3.708112182672326e-08,3.658964071721047e-18,1.2660113118332138e-17,4.5201506137118357e-20,5.458800319134189e-20,1.5284842140220792e-10,3.125558639391605e-18,2.7584600305748333e-15,3.9526994037381576e-20,2.3895745679703206e-26,2.1607877467188999e-19,3.482435116081878e-21,5.070324583622282e-22,2.882045064693594e-15,5.402588389606325e-25,1.3781789811226113e-25,4.213908835042562e-24,3.76,0.0,1.001464426045111,0.9991701161717387,4.515077451355096e-10,5.355376620590143e-12,0.003989721876363481,0.003989861630211764,0.0008296402998832347,4.040989842823527e-13,3.704098548562736e-08,2.0621820188895418e-07,4.569835368942941e-08,1.1032816546342219e-11,8.081058111800033e-14,2.47017622615251e-09,9.761988049325831e-11,2.031871439066833e-13,7.786450760470894e-09,2.0508415590905914e-15,5.852831831077483e-12,3.1687036025014975e-09,3.835715980711743e-09,2.1494428648054232e-10,5.532618821138135e-09,2.244384521463472e-11,1.191023757610464e-12,5.060674781781243e-12,1.2447814422439164e-11,1.3767386776488352e-12,6.489917462312598e-15,2.3289083850241666e-09,1.1935387941047736e-19,4.817159596574935e-15,9.740236644863844e-17,3.992304679916459e-14,2.698181330485778e-12,1.770640249717332e-20,6.191537741789727e-12,3.016221848628696e-16,1.260185406939176e-16,3.049547896975593e-17,1.6634579740080585e-12,1.0868330178408307e-11,2.3590749574438786e-16,1.9929091000897853e-20,1.8772184589722215e-18,3.712582548803819e-15,1.389423815798713e-11,6.099018247095821e-15,1.6305445109403092e-15,3.53429632243027e-21,3.1747099786752e-17,2.8145599946257976e-18,1.9177295580631156e-14,2.0065461546597588e-18,6.316084371887301e-16,1.8619283663804325e-16,3.2835610026618113e-16,6.964994311964595e-26,2.3993157177785143e-19,4.869364361630432e-22,1.7031858437793864e-16
1.7808638757616094e-07,0.7670753454441697,1.5460279086386737e-08,1.0914626780627697e-09,6.144936594701083e-10,2.6946320926200555e-09,0.0,0.0,2.1070675455210615e-07,2.7380537065860165e-11,7.274024809695182e-11,2.017003792677801e-09,2.406547909898111e-12,5.418465643504441e-24,7.405639412038702e-17,1.4898841998612496e-10,1.9844410749998261e-10,3.979714353283828e-08,4.41819433633852e-18,1.4373533524537392e-17,4.754588270158202e-20,5.50844966841306e-20,1.5283050030359034e-10,3.686062213265957e-18,3.0071144047977555e-15,4.944952872882842e-20,2.738690005906599e-26,2.432821688479667e-19,4.2501553988934115e-21,6.102604373394182e-22,3.2769658095978143e-15,6.685970288824602e-25,1.7237216159315376e-25,5.396678661891794e-24,3.76,0.0,1.0013210036591533,0.9991701059613196,5.081438154732828e-10,6.02912498131917e-12,0.004133128892216312,0.004133278795657717,0.0008296402891702053,4.18637522295653e-13,3.9754866404268085e-08,2.1393313557602417e-07,4.904789075349848e-08,1.1452174163614173e-11,8.87281819807584e-14,2.5692616739006397e-09,1.0458910792556971e-10,2.2592435043726088e-13,8.357567031019427e-09,2.1278923424661795e-15,6.06589414256417e-12,3.3048258367771783e-09,4.043763031483e-09,2.332669767269526e-10,5.9965588676924e-09,2.4185586565673463e-11,1.3046096375659616e-12,5.628499919000647e-12,1.3353307994248209e-11,1.6221448496411173e-12,7.250982605982078e-15,2.4119780800901274e-09,1.3310014743386538e-19,5.400023696579116e-15,1.0732395515068369e-16,4.7181896581442375e-14,2.8178679528954096e-12,1.9723402551333894e-20,6.1907601473921365e-12,3.189171968162841e-16,1.4622408615833357e-16,3.6829012208443324e-17,1.7314865397239823e-12,1.149756744509342e-11,2.7907344746016034e-16,2.357384676998184e-20,2.1985513746542644e-18,4.051977952029746e-15,1.4336086473813892e-11,6.81658286026151e-15,1.9118729026025905e-15,4.145436044912066e-21,3.8477046797922336e-17,3.39335052748698e-18,2.1506854590434055e-14,2.2534546026451672e-18,6.32247378207821e-16,1.8622748026403454e-16,3.7750035870904964e-16,8.536515739118865e-26,2.711848443591668e-19,5.675250752582923e-22,1.9867115056526947e-16
1.842778880549287e-07,0.7670944104416153,1.6454338797339064e-08,1.1960123004510804e-09,6.657378530353056e-10,2.968979946931847e-09,0.0,0.0,2.180222396324228e-07,2.9300067736118275e-11,7.586184760657438e-11,2.097185547668187e-09,2.737753928284846e-12,5.670321661221507e-24,7.564528410937459e-17,1.4897265151592769e-10,2.143437808187284e-10,4.260898027238724e-08,5.299266224548979e-18,1.624289820550935e-17,4.9900393587325694e-20,5.552666097776586e-20,1.5281256969388862e-10,4.32188161499995e-18,3.266753656315535e-15,6.138180049045387e-20,3.12620515697738e-26,2.727062022110675e-19,5.14844078075893e-21,7.291429620345315e-22,3.7084729056169724e-15,8.216904699508245e-25,2.1419500097138773e-25,6.854892342023753e-24,3.76,0.0,1.001177601760786,0.9991700956489391,5.695532890002553e-10,6.757896201436252e-12,0.004276515133888172,0.004276675540896802,0.0008296402783729603,4.331732311630244e-13,4.2564498658329633e-08,2.2167620926755708e-07,5.251575215863598e-08,1.1873026966654528e-11,9.708002613902538e-14,2.6687240676030283e-09,1.1178554438978283e-10,2.5033972096618757e-13,8.94887579986517e-09,2.2052162491780147e-15,6.2789672254370315e-12,3.4410789854279826e-09,4.253949369123058e-09,2.5240024472875376e-10,6.480831700839696e-09,2.6008905599703195e-11,1.4246711408933124e-12,6.239477320183853e-12,1.429918048459971e-11,1.9007206885124715e-12,8.072139910303174e-15,2.4949913658088094e-09,1.4791507113399574e-19,6.027451161111438e-15,1.1786008292396527e-16,5.544836105436663e-14,2.9376724027973666e-12,2.1895725893683713e-20,6.189990364604247e-12,3.3668937987097353e-16,1.6875729952854253e-16,4.4204515853131125e-17,1.7997690018261173e-12,1.2137122962400033e-11,3.282285940001861e-16,2.772408465550733e-20,2.5601748223495907e-18,4.407707740773726e-15,1.4780342515259505e-11,7.587282133679048e-15,2.2302026214671446e-15,4.8371231818284186e-21,4.634658158205496e-17,4.068287326249714e-18,2.401983893843028e-14,2.5200526503847354e-18,6.327398362272093e-16,1.8625021004355339e-16,4.3193391510164738e-16,1.0390597110115152e-25,3.0512108633793215e-19,6.5786562742329445e-22,2.304776137789794e-16
1.9046938853369647e-07,0.7671134727311335,1.747352637680082e-08,1.3065848601153545e-09,7.191539413427196e-10,3.260507488265037e-09,0.0,0.0,2.2533736171320297e-07,3.1283454742369136e-11,7.901627452242914e-11,2.177357386587066e-09,3.1028773476774823e-12,5.9345637099445994e-24,7.72745587355853e-17,1.4895706337184285e-10,2.3085925520690096e-10,4.551661739817238e-08,6.3162760533834526e-18,1.8275732001572873e-17,5.2263903444222834e-20,5.592030964524064e-20,1.5279463900326397e-10,5.039855307292915e-18,3.537355931425009e-15,7.563885682572106e-20,3.5554322154405065e-26,3.04439512123667e-19,6.1933146886318024e-21,8.652725854405634e-22,4.178306459436831e-15,1.0032780058317574e-24,2.6452961230598223e-25,8.640496016189703e-24,3.76,0.0,1.0010342203464189,0.9991700852344267,6.359426749976279e-10,7.54386065908873e-12,0.004419880604339114,0.00442005186885043,0.0008296402674913573,4.477061115449869e-13,4.54698638337308e-08,2.2944805622203862e-07,5.6101925021624745e-08,1.2295409797589867e-11,1.0587091036248707e-13,2.7685693139397083e-09,1.1920796686922664e-10,2.7649971884089856e-13,9.560374937878914e-09,2.2828208882106877e-15,6.49205107968918e-12,3.5774572474598724e-09,4.466165838906021e-09,2.723499931322505e-10,6.9855640100059155e-09,2.791619101853388e-11,1.5513907449808407e-12,6.895634956201425e-12,1.528635852422796e-11,2.21560481082954e-12,8.956274029787021e-15,2.5779482719476337e-09,1.6384950142133014e-19,6.70092389376742e-15,1.290260122528669e-16,6.482174330291908e-14,3.057587865927309e-12,2.423072346872775e-20,6.189231215337555e-12,3.54942542236938e-16,1.9378679079252038e-16,5.275091547895866e-17,1.8683093974890724e-12,1.2787099850141871e-11,3.839549793559323e-16,3.2428911392280107e-20,2.965421461211268e-18,4.779885104355581e-15,1.5227020516264346e-11,8.412796994694477e-15,2.5889518394573592e-15,5.616813115479158e-21,5.5502812284721105e-17,4.8518782869686565e-18,2.6723226072296223e-14,2.8070988411928423e-18,6.331156369439271e-16,1.8626353200817495e-16,4.920180864773818e-16,1.2565891752171258e-25,3.4186082578298764e-19,7.587382542014045e-22,2.660154084630348e-16
1.9666088901246423e-07,0.7671325323131248,1.8517351600309934e-08,1.4232968463005603e-09,7.747341396361595e-10,3.569636653518342e-09,0.0,0.0,2.3265214388958074e-07,3.3330588462373864e-11,8.220588247111581e-11,2.257519458896561e-09,3.5042649315491563e-12,6.211744604293467e-24,7.894512480295613e-17,1.489417028497136e-10,2.479890539963374e-10,4.8520040422609546e-08,7.484332865252233e-18,2.0479593077035776e-17,5.463539975807045e-20,5.627063955751046e-20,1.5277671490115467e-10,5.847139385706533e-18,3.818898498336457e-15,9.25713270139908e-20,4.0299401843010184e-26,3.3857071604965345e-19,7.402048437582372e-21,1.020325185628752e-21,4.688195124872314e-15,1.2175141581848433e-24,3.2478358967765167e-25,1.081308415632725e-23,3.76,0.0,1.000890859412469,0.9991700747176162,7.075177807928055e-10,8.389183128601876e-12,0.004563225306526307,0.0045634077824395,0.0008296402565252579,4.622361641016152e-13,4.847094353226324e-08,2.3724929335884356e-07,5.980639645989524e-08,1.2719356590350925e-11,1.1510531885139745e-13,2.8688033314230613e-09,1.268551618567396e-10,3.0447162732496054e-13,1.0192062328154807e-08,2.3607140003685512e-15,6.705145705259729e-12,3.7139566809962505e-09,4.680314170108965e-09,2.9312228107683043e-10,7.510879272604317e-09,2.99098885044259e-11,1.684956855232494e-12,7.5990630249963e-12,1.631574849819843e-11,2.570110312440011e-12,9.906359111501402e-15,2.660848828267771e-09,1.8095585943132682e-19,7.421907046554863e-15,1.4083688731538794e-16,7.540733087860107e-14,3.1776095183906976e-12,2.6735972472525145e-20,6.188484894390091e-12,3.736805580290863e-16,2.2148635016305315e-16,6.260805209899537e-17,1.9371117771940245e-12,1.3447625814904383e-11,4.468679553747512e-16,3.774024325390357e-20,3.4177686542637175e-18,5.168619504826944e-15,1.5676131325235526e-11,9.294782255743644e-15,2.9917230772875935e-15,6.492363958073852e-21,6.610617528707513e-17,5.757846038812589e-18,2.962397129376919e-14,3.1153492822554964e-18,6.33398604024402e-16,1.8626944507758957e-16,5.581254513769413e-16,1.5104760743202785e-25,3.8152586569951706e-19,8.709568458090097e-22,3.055737179788244e-16
2.02852389491232e-07,0.7671515891879894,1.9585332127664898e-08,1.5462605889236893e-09,8.324691000120053e-10,3.896780947563331e-09,0.0,0.0,2.399666088622623e-07,3.5441359709780495e-11,8.543315030177679e-11,2.33767193959214e-09,3.944346472179236e-12,6.50239454882444e-24,8.065757661527566e-17,1.4892660484057794e-10,2.657316928866076e-10,5.161923502027816e-08,8.819584517171942e-18,2.2862069162555802e-17,5.701397982340869e-20,5.658229657830864e-20,1.5275880155713057e-10,6.7512053735324115e-18,4.111358014559056e-15,1.1256790731525615e-19,4.5535718563723287e-26,3.7518841868132973e-19,8.793204713718597e-21,1.1960598511196664e-21,5.2398540746675734e-15,1.4689990286417694e-24,3.9654424932050762e-25,1.3440725806801257e-23,3.76,0.0,1.0007475189553643,0.9991700640983442,7.844835546083017e-10,9.296022742124893e-12,0.004706549243404421,0.004706743284584392,0.0008296402454745264,4.767633894925758e-13,5.156771937183708e-08,2.4508052179136224e-07,6.36291535915052e-08,1.3144900400496506e-11,1.2478744336984983e-13,2.9694320378622896e-09,1.3472592528725238e-10,3.3432356706768823e-13,1.0843935868322321e-08,2.4389034510866583e-15,6.918251102156037e-12,3.850574813654601e-09,4.8963060102845214e-09,3.147233356404842e-10,8.05689815052548e-09,3.1992496470744484e-11,1.8255637639029697e-12,8.35191494122269e-12,1.738823597553557e-11,2.967727407857922e-12,1.0925460588688682e-14,2.7436930645243298e-09,1.9928816536559954e-19,8.191849923256054e-15,1.5330774525558305e-16,8.731652848659665e-14,3.297734112850373e-12,2.9419280279217426e-20,6.187753065895945e-12,3.929073636931218e-16,2.5203486499106274e-16,7.392718405697199e-17,2.006180195602399e-12,1.4118847872724879e-11,5.17616711996732e-16,4.37128507826962e-20,3.920840020838428e-18,5.574017105296751e-15,1.6127683742740497e-11,1.0234866895812886e-14,3.4423055417809144e-15,7.47204164828432e-21,7.83311376315618e-17,6.801208496912832e-18,3.272900660574975e-14,3.445557512313288e-18,6.33607772696824e-16,1.862695428458829e-16,6.306397884057365e-16,1.8053480821657414e-25,4.242393374456071e-19,9.953695508706465e-22,3.4945361045566887e-16
