Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41)
0.04891447291353712,0.48424846271618655,1.4093345522989537e-10,1.6512785428552963e-10,2.0762377910135094e-10,7.659768816708274e-07,0.0,0.0,1.0984960098884142e-05,1.7538047950179111e-06,2.727845395793917e-06,1.060307217417435e-09,2.6100927554634602e-11,1.2562635550785302e-32,4.082286970403874e-23,1.1110583517568392e-14,5.287176077821441e-12,0.00027674561052390114,2.8985884078279328e-25,2.190439447816616e-23,8.449482508412431e-23,3.598797849836389e-27,7.554727138161195e-17,3.2753236218532094e-14,1.2807946932538572e-15,5.678964171888068e-17,1.3142299856849105e-26,2.2973256090857353e-16,6.646752372384635e-18,2.4089656698665683e-23,4.1177575945450896e-13,1.321380411810456e-22,2.889280054730794e-23,7.156283211981475e-18,3.76,0.0,0.9768044453205248,0.9996885575782283,1.118392338681202e-05,1.9558732140228562e-09,0.007402444011831944,0.007680092202502572,1.363041102806091e-05,1.5413222776386385e-15,0.0002794291782022866,1.1622991866602718e-06,3.797683045315183e-09,1.2647236253581587e-08,3.614312712046476e-18,7.857333241759531e-10,7.603035255429061e-10,1.8490249956740942e-06,6.640632822167472e-18,1.2214507062516619e-09,1.4740248580071788e-09,2.3171802628175528e-10,3.6652554237087315e-08,1.4029881564431688e-05,5.470571846324948e-13,1.392939254504183e-14,7.711898658946042e-09,1.926004669378875e-10,1.8576719467280962e-10,6.123636474292993e-09,7.879143679340094e-09,6.413518150030181e-15,5.0733656034306e-12,5.392133852499261e-16,4.3587117127771374e-09
0.04911427334690379,0.4842511004300541,1.4179600375258848e-10,1.6620831063245613e-10,2.0980624207474527e-10,7.73762816595492e-07,0.0,0.0,1.104694211801591e-05,1.7724618643978399e-06,2.7685470129224724e-06,1.0761670633578462e-09,2.639741955275748e-11,1.1123132979692571e-32,4.1501037673166285e-23,1.1227050273297728e-14,5.337640633617556e-12,0.00027896226829127115,2.9736113599099074e-25,2.2167998600695886e-23,8.675767921663998e-23,3.678705179074434e-27,7.6331786531513e-17,3.3531983458676035e-14,1.299208766632939e-15,5.845956990509198e-17,1.356953621822944e-26,2.3483479777798855e-16,6.803291041497357e-18,2.4590277995717102e-23,4.174171339421739e-13,1.3538708416106396e-22,2.9612307459281034e-23,7.334932598520975e-18,3.76,0.0,0.9767729918125782,0.9996861421626255,1.1338751583670505e-05,1.9827186928882427e-09,0.007431464305255303,0.007711339317961508,1.3630378091064445e-05,1.5473526584862569e-15,0.0002816860167539665,1.1702212876308757e-06,3.8283660780872995e-09,1.2733338391974784e-08,3.643519904193895e-18,7.911161196050818e-10,7.65891967803278e-10,1.879774133374468e-06,6.66845891285442e-18,1.2340965032685227e-09,1.4881537754396645e-09,2.335612089619369e-10,3.703567036898357e-08,1.4166675367877254e-05,5.534044532462157e-13,1.4090914775255447e-14,7.805319392798642e-09,1.9444843926455802e-10,1.8770156217565004e-10,6.239299171882317e-09,7.97453178336164e-09,6.491162532337357e-15,5.1263925293243405e-12,5.448489844948816e-16,4.4218371530438295e-09
0.04931407378027046,0.48425373813155626,1.4265964397492906e-10,1.6729115575165755e-10,2.1200329744314943e-10,7.815978077102458e-07,0.0,0.0,1.1108951001503852e-05,1.7912450938768763e-06,2.809708934540844e-06,1.0922070446711354e-09,2.669617609543682e-11,1.4311592610152932e-32,4.2187364807911907e-23,1.1344225763220102e-14,5.388341017702972e-12,0.0002811873077771437,3.0502976990038356e-25,2.2433662888190236e-23,8.90724139574362e-23,3.7600410308508724e-27,7.712107463297798e-17,3.4325835569627835e-14,1.31780190975505e-15,6.017208586843319e-17,1.400890993560571e-26,2.4002859053665244e-16,6.962823650104762e-18,2.5099176942355457e-23,4.23109398848295e-13,1.3870244695790732e-22,3.034672947774536e-23,7.51732370497359e-18,3.76,0.0,0.9767415375293341,0.999683716941059,1.1495202020041936e-05,2.0098195582994334e-09,0.007460475167883596,0.00774258542583129,1.3630345020368251e-05,1.5533809656099396e-15,0.00028395169318530696,1.1781654359500564e-06,3.859169399988765e-09,1.281967895038149e-08,3.6728416223013e-18,7.965143199851517e-10,7.715046173800912e-10,1.9109428319071594e-06,6.696301015798867e-18,1.2468481170551839e-09,1.502349704159744e-09,2.354136683018529e-10,3.742099762606218e-08,1.4304389051808131e-05,5.59800804387774e-13,1.42536842110852e-14,7.89950933389437e-09,1.963051970661151e-10,1.8964745226074926e-10,6.3566562452117524e-09,8.070704266559384e-09,6.569445383537556e-15,5.179725179496232e-12,5.505170730498463e-16,4.485626685180037e-09
0.04951387421363713,0.4842563758211507,1.435243492749153e-10,1.683762689924532e-10,2.1421493745934655e-10,7.894819371459405e-07,0.0,0.0,1.1170984601157922e-05,1.810154435950379e-06,2.8513346560874816e-06,1.1084285571337076e-09,2.6997203805416387e-11,1.4642172565985658e-32,4.288188575348108e-23,1.146211667901058e-14,5.439276203557325e-12,0.0002834207227632937,3.128676654412136e-25,2.2701394666963446e-23,9.144002477565513e-23,3.842831656481291e-27,7.791518075872783e-17,3.5135012065274975e-14,1.3365747386070508e-15,6.19281076867609e-17,1.4460711563170497e-26,2.4531517025774205e-16,7.125392701611217e-18,2.561645071447617e-23,4.2885269846636416e-13,1.4208518046911005e-22,3.109630636885339e-23,7.703518813066858e-18,3.76,0.0,0.9767100824606849,0.9996812819130604,1.1653285480314874e-05,2.0371769949862e-09,0.007489476606423847,0.007773830526073323,1.3630311815965961e-05,1.5594072002748618e-15,0.0002862262047578688,1.1861313645995081e-06,3.890092975517356e-09,1.2906255015051104e-08,3.702277832565619e-18,8.019277491050018e-10,7.771415216934053e-10,1.9425351042164786e-06,6.724159332073955e-18,1.2597064055631752e-09,1.5166123654938112e-09,2.372753932750604e-10,3.780853296626431e-08,1.4443024989460886e-05,5.662463372357817e-13,1.4417703329944895e-14,7.994470552198875e-09,1.981707040809503e-10,1.9160489669337145e-10,6.475724848969168e-09,8.167663222940841e-09,6.6483684080943155e-15,5.233363111987779e-12,5.562176040375768e-16,4.550084404512374e-09
0.0497136746470038,0.48425901349929584,1.4439009233627154e-10,1.6946363577618352e-10,2.1644115561638263e-10,7.974152858130355e-07,0.0,0.0,1.123304077321058e-05,1.8291898328286406e-06,2.893427681734197e-06,1.1248330037556306e-09,2.730050856110746e-11,1.3868613187918762e-32,4.3584641719784266e-23,1.1580719359194896e-14,5.49044515316207e-12,0.00028566250702541336,3.208778581535345e-25,2.297120123524315e-23,9.386152364165588e-23,3.927099565757019e-27,7.871408019487354e-17,3.595973412520863e-14,1.355527868326668e-15,6.372856713756491e-17,1.4925235896971076e-26,2.506957763352592e-16,7.291041003768197e-18,2.6142196862325706e-23,4.3464717491574476e-13,1.4553634706752555e-22,3.186127986778161e-23,7.89358085737391e-18,3.76,0.0,0.9766786265965401,0.9996788370781675,1.181301274317288e-05,2.064792182845902e-09,0.007518468627588407,0.0078050746186486865,1.3630278477851264e-05,1.5654313637473392e-15,0.00028850954873536205,1.1941188037816594e-06,3.921136769217339e-09,1.2993063642236672e-08,3.731828501228022e-18,8.073562288619853e-10,7.828027294813809e-10,1.974554971431962e-06,6.752034063810561e-18,1.272672231369926e-09,1.5309414776689977e-09,2.391463722645526e-10,3.819827377837383e-08,1.4582585523588233e-05,5.727411431915381e-13,1.4582974455801623e-14,8.090205087906442e-09,2.000449236533889e-10,1.935739184872008e-10,6.5965222026573146e-09,8.265410716214793e-09,6.727933285781566e-15,5.287305953162777e-12,5.619505377683775e-16,4.615214421926885e-09
0.049913475080370466,0.4842616511664487,1.45256846035183e-10,1.705532495481977e-10,2.186819439437204e-10,8.053979331782451e-07,0.0,0.0,1.1295117379217505e-05,1.848351214774863e-06,2.9359915251608757e-06,1.1414217907766685e-09,2.7606096354802584e-11,1.452261987636462e-32,4.4295682531178545e-23,1.1700033630300914e-14,5.5418468158235936e-12,0.0002879126543312332,3.2906350257547304e-25,2.3243089896027952e-23,9.633793576674928e-23,4.012854991041563e-27,7.951777177162623e-17,3.680022486547642e-14,1.3746619013865828e-15,6.557441351308523e-17,1.5402784613375675e-26,2.5617165939350187e-16,7.459811717635135e-18,2.667651363940732e-23,4.404929674554758e-13,1.4905702172326167e-22,3.2641894405338806e-23,8.087573538236344e-18,3.76,0.0,0.9766471699268271,0.999676382435926,1.197439458127283e-05,2.0926662961124377e-09,0.007547451238096852,0.007836317703518066,1.3630245006017968e-05,1.571453457295264e-15,0.00029080172238352554,1.2021274834574636e-06,3.952300745687082e-09,1.3080101885659246e-08,3.761493594581194e-18,8.127995809673569e-10,7.884882868057951e-10,2.00700646365622e-06,6.779925414355432e-18,1.285746462366142e-09,1.5453367543863969e-09,2.4102659337498495e-10,3.859021694661902e-08,1.4723072961831446e-05,5.792853110385256e-13,1.4749499814449498e-14,8.186714927880337e-09,2.0192781853355247e-10,1.955544837359153e-10,6.719065613085497e-09,8.363948755432766e-09,6.808141651891046e-15,5.341553271454586e-12,5.677158283104901e-16,4.681020838333614e-09
0.050113275513737135,0.48426428882306727,1.4612458335939462e-10,1.7164505966434754e-10,2.2093729228723837e-10,8.134299573030611e-07,0.0,0.0,1.1357212286387011e-05,1.867638500533774e-06,2.9790297095018025e-06,1.158196329870222e-09,2.791397319832818e-11,1.4564390094351092e-32,4.5015063634335217e-23,1.182006070396485e-14,5.593480127608999e-12,0.0002901711584412103,3.374278345386396e-25,2.351706794741444e-23,9.887030282772013e-23,4.1001197501125965e-27,8.032626362947327e-17,3.765670929852396e-14,1.3939774315391172e-15,6.746661313993741e-17,1.5893664109467825e-26,2.617440807739776e-16,7.631748350486604e-18,2.721949973075402e-23,4.4639021295863823e-13,1.526482889149025e-22,3.3438397062601387e-23,8.28556130947007e-18,3.76,0.0,0.9766157124414927,0.9996739179858898,1.2137441759638121e-05,2.1208005033961696e-09,0.007576424444675089,0.007867559780641752,1.3630211400459985e-05,1.5774734821878853e-15,0.000293102722970228,1.2101571316935143e-06,3.983584869578039e-09,1.3167366778392025e-08,3.791273078968362e-18,8.182576258518426e-10,7.941982389588532e-10,2.039893619719401e-06,6.807833588248928e-18,1.2989299716614907e-09,1.5597979054757136e-09,2.429160443003584e-10,3.8984359295840754e-08,1.486448957691886e-05,5.858789293471033e-13,1.4917281634878527e-14,8.284002017883252e-09,2.038193509648327e-10,1.9754659007384594e-10,6.843372467044727e-09,8.463279307455795e-09,6.888995107377766e-15,5.3961046174015785e-12,5.73513427903432e-16,4.747507753011428e-09
0.050313075947103804,0.4842669264696067,1.469932769534154e-10,1.7273909804695028e-10,2.2320719096407897e-10,8.215114352560984e-07,0.0,0.0,1.1419323366093407e-05,1.8870516006023263e-06,3.0225457639956957e-06,1.1751580330259822e-09,2.822414457543174e-11,1.5536135588881287e-32,4.5742839172122084e-23,1.1940795115537265e-14,5.645344012441781e-12,0.00029243801311018515,3.4597416842362557e-25,2.379314266309983e-23,1.0145967869547767e-22,4.188919824872039e-27,8.113951891293036e-17,3.8529413746919127e-14,1.4134750409991584e-15,6.940614476813495e-17,1.6398188735243693e-26,2.674143096161745e-16,7.80689464787481e-18,2.7771254650884264e-23,4.523390455709313e-13,1.5631124755248227e-22,3.4251036999766043e-23,8.487609151824317e-18,3.76,0.0,0.9765842541304964,0.9996714437276173,1.2302165038480083e-05,2.1491959693558703e-09,0.0076053882540539726,0.00789880084997978,1.3630177661171297e-05,1.583491439695565e-15,0.0002954125477645672,1.2182074776516919e-06,4.014989105578638e-09,1.3254855365629397e-08,3.821166920767958e-18,8.237301846478116e-10,7.999326277681331e-10,2.073220483997531e-06,6.835758790849882e-18,1.3122236359419728e-09,1.5743246372573693e-09,2.4481471261580323e-10,3.9380696933947993e-08,1.500683761739657e-05,5.925220779759064e-13,1.5086321937142492e-14,8.382068256825454e-09,2.0571948273019375e-10,1.9955016968861919e-10,6.969460205321941e-09,8.563404291548984e-09,6.970495214435205e-15,5.450959457355166e-12,5.793432797284056e-16,4.814679248459012e-09
0.05051287638047047,0.4842695641065244,1.4786290061614793e-10,1.7383516112722465e-10,2.254916249410721e-10,8.29642442624096e-07,0.0,0.0,1.1481448497486366e-05,1.9065904129607565e-06,3.066543229022766e-06,1.192308328433871e-09,2.853661696484027e-11,1.0967160468422307e-32,4.64789807841947e-23,1.2062248266047596e-14,5.6974373793655355e-12,0.0002947132120872542,3.5470512730454933e-25,2.407132131926896e-23,1.0410714086939176e-22,4.2792890364249424e-27,8.195761443686423e-17,3.941856657808425e-14,1.4331552946359932e-15,7.139400302668949e-17,1.6916677703193602e-26,2.7318362361196376e-16,7.98529472867597e-18,2.8331878268564365e-23,4.583395969476645e-13,1.600470061252871e-22,3.5080066735385234e-23,8.693782860646179e-18,3.76,0.0,0.976552794983825,0.9996689596606748,1.2468575166085639e-05,2.1778538524255623e-09,0.0076343426729676275,0.007930040911491779,1.3630143788145981e-05,1.5895073310893812e-15,0.00029773119403870896,1.2262782435573921e-06,4.046513418434758e-09,1.3342564617012815e-08,3.8511750864131145e-18,8.292170738189593e-10,8.056915028322892e-10,2.106991109876923e-06,6.86370122880161e-18,1.3256283375232522e-09,1.5889166520553956e-09,2.4672258461708857e-10,3.977922796711554e-08,1.5150119293270548e-05,5.992148438980269e-13,1.5256622907844838e-14,8.480915537371897e-09,2.0762817507337275e-10,2.0156537521333198e-10,7.097346342069077e-09,8.664325619826034e-09,7.052643529480013e-15,5.5061174837877254e-12,5.852053513720703e-16,4.8825394555330295e-09
0.05071267681383714,0.48427220173427477,1.48733425998374e-10,1.749334892568407e-10,2.2779058593208406e-10,8.378230538263734e-07,0.0,0.0,1.154358556421686e-05,1.926254826369829e-06,3.1110256506202717e-06,1.2096486347189936e-09,2.8851394857384278e-11,1.4785711976972953e-32,4.7223651877611456e-23,1.2184401846816756e-14,5.749759129456097e-12,0.0002969967491134708,3.6362503598081656e-25,2.435161121328251e-23,1.0681376870443485e-22,4.3711954870666836e-27,8.278042680357706e-17,4.0324397639908046e-14,1.4530187708111647e-15,7.343120024937988e-17,1.74494542552697e-26,2.790533128056765e-16,8.166992979883423e-18,2.890147078554864e-23,4.643919967316712e-13,1.638566832747256e-22,3.592573963346658e-23,8.90414884136233e-18,3.76,0.0,0.9765213349914761,0.9996664657846359,1.263668288590988e-05,2.206775306473934e-09,0.007663287708157963,0.007961279965137055,1.3630109781378239e-05,1.5955211576420825e-15,0.0003000586590656139,1.2343691579344777e-06,4.078157772934272e-09,1.343049157111894e-08,3.881297542376934e-18,8.347181140321875e-10,8.1147490153059e-10,2.1412095561624383e-06,6.8916611096538805e-18,1.3391449626730937e-09,1.6035736495595172e-09,2.486396475139129e-10,4.017994766571496e-08,1.5294336787164413e-05,6.059572960611971e-13,1.542818628413569e-14,8.580545661808704e-09,2.0954538893503508e-10,2.0359197809760696e-10,7.227048470657399e-09,8.766045112888702e-09,7.135441534362172e-15,5.561578089166696e-12,5.910995778455784e-16,4.951092445489017e-09
0.05091247724720381,0.48427483935331445,1.4960482702024458e-10,1.760338976833493e-10,2.3010405613170158e-10,8.460533416327958e-07,0.0,0.0,1.1605732459322842e-05,1.9460447160410714e-06,3.1559965856080495e-06,1.2271803787291447e-09,2.916848459245859e-11,1.7366253588455707e-32,4.7976830167789493e-23,1.2307267391832524e-14,5.802308148835519e-12,0.0002992886179221821,3.7273665442804067e-25,2.4634019578623715e-23,1.095806635992379e-22,4.4647048057065895e-27,8.360803373109204e-17,4.124713899395778e-14,1.4730660178918399e-15,7.551876904561621e-17,1.7996846920494445e-26,2.850246791754673e-16,8.35203419098884e-18,2.9480133015617705e-23,4.704963721095519e-13,1.6774140592258762e-22,3.678831290714836e-23,9.118774399190151e-18,3.76,0.0,0.9764898741434743,0.9996639620990821,1.2806498928372816e-05,2.2359614784600327e-09,0.0076922233663721425,0.00799251801087448,1.3630075640862353e-05,1.6015329206275403e-15,0.00030239494012056244,1.242479946554209e-06,4.109922133927718e-09,1.3518633236262869e-08,3.911534255192188e-18,8.402331241184561e-10,8.172828620231252e-10,2.175879890268791e-06,6.919638642327205e-18,1.3527744036602885e-09,1.618295325255978e-09,2.5056588799302283e-10,4.058285169404186e-08,1.5439492240318024e-05,6.127495187226195e-13,1.560101416886075e-14,8.680960391240345e-09,2.1147108466172546e-10,2.0563003524513308e-10,7.358584271742868e-09,8.868564548080728e-09,7.218890675803087e-15,5.617340642625094e-12,5.970258922642634e-16,5.0203422830633524e-09
0.05111227768057048,0.4842774769640968,1.50477076746127e-10,1.7713633429090715e-10,2.3243201935913592e-10,8.543333774541237e-07,0.0,0.0,1.1667887084178975e-05,1.9659599459686344e-06,3.2014595999991133e-06,1.244904997471127e-09,2.948789155421812e-11,1.7022961011520786e-32,4.873855769150712e-23,1.2430843155226678e-14,5.855083313387706e-12,0.00030158881224107213,3.8204336921179427e-25,2.4918553685280798e-23,1.1240895118734544e-22,4.5598312440848564e-27,8.444042340832847e-17,4.2187024538575624e-14,1.4932975788365472e-15,7.765775808545293e-17,1.855919326624252e-26,2.9109903346906623e-16,8.54046348501622e-18,3.006796656069669e-23,4.766528474298634e-13,1.7170231721511438e-22,3.766804600526186e-23,9.337727590902045e-18,3.76,0.0,0.9764584124298709,0.9996614486036022,1.2978034010801737e-05,2.2654135094906748e-09,0.00772114965436039,0.008023755048662562,1.3630041366592718e-05,1.6075426213203613e-15,0.00030474003448132997,1.2506103307788099e-06,4.141806466317933e-09,1.3606986573008554e-08,3.94188519144144e-18,8.457619198944613e-10,8.231154257346769e-10,2.2110061864649553e-06,6.947634036881346e-18,1.3665175577461291e-09,1.6330813717444824e-09,2.5250129161244267e-10,4.098793666710622e-08,1.5585587758688342e-05,6.195915833990915e-13,1.5775108385429913e-14,8.782161462055702e-09,2.1340522223651695e-10,2.0767960020540205e-10,7.491971488641782e-09,8.971885678047686e-09,7.302992380382194e-15,5.673404654236508e-12,6.029842426516968e-16,5.0902930616660015e-09
0.05131207811393715,0.48428011456707565,1.51350148269914e-10,1.7824079233982765e-10,2.34774459010071e-10,8.626632314484538e-07,0.0,0.0,1.1730047347939381e-05,1.9860003699669314e-06,3.2474182676431546e-06,1.2628239336785521e-09,2.980962106640726e-11,1.6329781063337332e-32,4.9508878756853293e-23,1.2555127908004899e-14,5.908083489148127e-12,0.00030389732579215586,3.9154863116665787e-25,2.5205220780485168e-23,1.152997719909869e-22,4.65659172682803e-27,8.527758754470539e-17,4.314428983795298e-14,1.5137139895341222e-15,7.984923196605385e-17,1.9136835247156738e-26,2.9727769552718306e-16,8.732326286729833e-18,3.066507337976225e-23,4.828615448539063e-13,1.7574056968966087e-22,3.8565200520272865e-23,9.56107716354385e-18,3.76,0.0,0.9764269498407395,0.9996589252977909,1.3151298838593894e-05,2.295132535286674e-09,0.007750066578875968,0.00805499107845946,1.3630006958563806e-05,1.6135502609958208e-15,0.000307093939427725,1.2587600308478444e-06,4.173810735055339e-09,1.3695548529866472e-08,3.972350317752571e-18,8.513043164048494e-10,8.289726341357312e-10,2.24659252441893e-06,6.975647504389958e-18,1.3803753266338433e-09,1.6479314785041066e-09,2.544458436019831e-10,4.139519932941862e-08,1.5732625416090093e-05,6.264835589563028e-13,1.5950470658019402e-14,8.884150573114038e-09,2.1534776123519385e-10,2.0974065450194596e-10,7.627227931939377e-09,9.076010216878024e-09,7.38774804329409e-15,5.729769669856831e-12,6.089745807001354e-16,5.160948883975666e-09
