Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165)
0.0010791468214087334,0.6375279853438169,9.602601812722686e-08,1.7029865160058012e-07,3.777275270837753e-08,3.924340772008864e-05,0.0,0.0,6.33565574992475e-05,1.710295484791207e-06,7.188352873859853e-05,5.465492965794011e-09,2.6651516506441417e-08,1.262074811098273e-24,6.24756024055162e-18,3.1933648812928593e-12,3.992921965053244e-12,0.003218754632326469,3.738591878773999e-19,2.8885683790842276e-14,1.7630814937270136e-14,2.720260073201601e-21,3.1314787779015005e-13,1.8084890049850526e-12,6.141544791394594e-13,4.529363976881544e-15,1.0174506246240037e-21,1.8401359524554035e-14,8.356128961978416e-21,2.2964957622969865e-21,2.797846936725117e-10,1.114404772775024e-21,3.675510758314053e-18,2.791994644083556e-16,3.76,0.0,0.5419670896057919,0.9964317898939598,5.437606832821945e-05,7.043929616715097e-13,0.2500266514933555,0.2534465911694393,0.00018466163680555363,1.8522517975396984e-12,0.0032906702237181862,0.00010964764826837025,6.415795308750015e-05,3.991911794081539e-08,1.2824262102269398e-11,6.58671070853676e-07,9.530013293780439e-07
0.0010945329547349403,0.6378528716643369,9.937343006571477e-08,1.7604729501294393e-07,3.967001293795088e-08,4.089286940384611e-05,0.0,0.0,6.535596283152089e-05,1.8038098118502918e-06,7.549124734478213e-05,5.837744754766881e-09,2.7807427843612032e-08,1.4058825593001697e-24,6.724396511042138e-18,3.3391840553990816e-12,4.295886902124758e-12,0.0033020592092718147,4.111211506350052e-19,3.0009640715177666e-14,1.9191891073278194e-14,2.959583936605897e-21,3.2743677196591557e-13,1.994874023432498e-12,6.513107952300927e-13,5.033311250558632e-15,1.1511506634065114e-21,1.999369236558388e-14,9.812208861118532e-21,2.579445518037668e-21,2.9609093169674856e-10,1.2562175063035536e-21,4.057267783191687e-18,3.1698034770180434e-16,3.76,0.0,0.5390077338283248,0.9963413846928286,5.716989779242834e-05,7.897119342170577e-13,0.2528934693361118,0.25640382328173733,0.00018464487559610485,1.872365602352364e-12,0.003377584045852066,0.00011348420694123578,6.58952467491889e-05,4.12910966255934e-08,1.3171674489238106e-11,6.81718265951466e-07,9.78832696117782e-07
0.0011099190880611471,0.6381760011747925,1.0280923168199806e-07,1.819302506801898e-07,4.1651953701990324e-08,4.259302472332335e-05,0.0,0.0,6.740059484316958e-05,1.9016412583431943e-06,7.924333602176877e-05,6.232380505822208e-09,2.9006807691368254e-08,1.5645451697324956e-24,7.232532067494842e-18,3.4898351269084527e-12,4.6165028598672194e-12,0.003386154622669469,4.516591655429647e-19,3.115892603963433e-14,2.08672256633087e-14,3.21641297853589e-21,3.421984656461069e-13,2.1981823407401702e-12,6.902607901905435e-13,5.58678342711432e-15,1.3008070933056455e-21,2.170057388913147e-14,1.1494388368600744e-20,2.8933763794492276e-21,3.131385648766628e-10,1.4139486189630905e-21,4.474660139656728e-18,3.593191943499472e-16,3.76,0.0,0.5360644039970313,0.9962499325477646,6.008772924036386e-05,8.839044856098779e-13,0.2557431907289634,0.25934493516173535,0.00018462792041468035,1.892331795335578e-12,0.0034654331404450098,0.00011743464077395995,6.765285265068496e-05,4.270290660989875e-08,1.3523150784395576e-11,7.054495493825981e-07,1.0049836570965522e-06
0.001125305221387354,0.638497383840516,1.0633513878526851e-07,1.8794915103914635e-07,4.3721863897787465e-08,4.43449732881495e-05,0.0,0.0,6.94910704099644e-05,2.0039476894631225e-06,8.314473369349641e-05,6.650639202749376e-09,3.0251170826886036e-08,1.7394463381066614e-24,7.773703625622752e-18,3.6454155068424104e-12,4.9554482257330024e-12,0.003471029066697217,4.957267356546532e-19,3.23336540179895e-14,2.2663514735394737e-14,3.491774239783026e-21,3.574424532979382e-13,2.4197466459507693e-12,7.310700430868131e-13,6.1940524075709735e-15,1.4681415733528127e-21,2.3528576961401518e-14,1.343340171998774e-20,3.2412664505492167e-21,3.309518344642019e-10,1.5891533968629208e-21,4.930673773155741e-18,4.067011267549543e-16,3.76,0.0,0.5331370098982949,0.9961574371599385,6.31343298605367e-05,9.87738378901335e-13,0.2585759100692579,0.2622700141247828,0.00018461077194683462,1.912151409134335e-12,0.003554210643364465,0.00012150172159877843,6.943066193606232e-05,4.4155489960067655e-08,1.3878669209499163e-11,7.298815730671445e-07,1.0314540359399832e-06
0.001140691354713561,0.6388170295838098,1.0995289797444175e-07,1.9410563661290823e-07,4.5883141798530335e-08,4.614983448023961e-05,0.0,0.0,7.162801430595113e-05,2.1108913144756747e-06,8.72005418831126e-05,7.09382732109033e-09,3.154207587240832e-08,1.932085520577498e-24,8.349728086385284e-18,3.806023307267498e-12,5.313409626578447e-12,0.0035566706208161308,5.435946755174874e-19,3.3533934170202365e-14,2.4587756157905126e-14,3.786740457201306e-21,3.7317829610805535e-13,2.6609888105243434e-12,7.738058127036116e-13,6.859712179756472e-15,1.655042921820482e-21,2.548455356624059e-14,1.5663543468218615e-20,3.626341353287839e-21,3.495554631329827e-10,1.7835172855730265e-21,5.428518347467203e-18,4.596561567803004e-16,3.76,0.0,0.53022546176951,0.9960639020933764,6.631462045353697e-05,1.1020336974957895e-12,0.26139172121671955,0.2651791469975511,0.0001845934308527093,1.93182546739809e-12,0.003643909738472297,0.00012568825912747351,7.122856620082658e-05,4.5649800559482484e-08,1.4238208076610987e-11,7.550312164972986e-07,1.0582437038249818e-06
0.0011560774880397678,0.6391349482845023,1.1366428697367265e-07,2.0040135651864737e-07,4.8139298220093115e-08,4.80087479251457e-05,0.0,0.0,7.381205929582032e-05,2.2226387800260227e-06,9.141602934325705e-05,7.563322642480979e-09,3.2881125981935383e-08,2.1440866505067637e-24,8.962505604051095e-18,3.9717573485004146e-12,5.691081398534887e-12,0.0036430672447177515,5.955521638693992e-19,3.475987134247891e-14,2.6647259719147172e-14,4.1024314634128244e-21,3.894156226440665e-13,2.9234248373433378e-12,8.185370616002832e-13,7.588700054607463e-15,1.8635816619983366e-21,2.757564216171716e-14,1.8223004711027353e-20,4.052091672620665e-21,3.689746573029458e-10,1.998865065950778e-21,5.971642038537702e-18,5.187627183010818e-16,3.76,0.0,0.5273296702964625,0.9959693307731662,6.96336794727144e-05,1.2276653506170562e-12,0.264190717496449,0.2680724201206145,0.00018457589776670053,1.951354984853343e-12,0.003734523657206772,0.00012999710098884117,7.304645749190848e-05,4.718680409589601e-08,1.460174578809676e-11,7.809155869625724e-07,1.0853525795707757e-06
0.0011714636213659747,0.6394511497805095,1.1747111488213007e-07,2.0683796887901922e-07,5.0493959450299105e-08,4.99228739660995e-05,0.0,0.0,7.604384618071253e-05,2.339361263825892e-06,9.579663675225263e-05,8.060578288017208e-09,3.426996949561996e-08,2.377207402409379e-24,9.614022733394754e-18,4.14271716463453e-12,6.0891650609412605e-12,0.0037302067732085296,6.519078521764228e-19,3.6011565766396916e-14,2.884965746533026e-14,4.440015609142791e-21,4.0616412934729963e-13,3.2086700303454995e-12,8.653344787863657e-13,8.386319133435306e-15,2.0960256532150993e-21,2.980927507749685e-14,2.115423309567756e-20,4.522291412259399e-21,3.892351090091614e-10,2.237170568593242e-21,6.5637471398048225e-18,5.846514277858714e-16,3.76,0.0,0.5244495466107254,0.9958737264836696,7.309674714827824e-05,1.365565637320028e-12,0.26697299170191074,0.270949919351024,0.00018455817329712785,1.9707409673750316e-12,0.003826045678167887,0.00013443113276006814,7.488422830763645e-05,4.876747804653083e-08,1.496926083662043e-11,8.075520197384109e-07,1.1127806297332073e-06
0.0011868497546921816,0.6397656438683988,1.2137522234796659e-07,2.134171411198046e-07,5.295087028735888e-08,5.189339413971702e-05,0.0,0.0,7.83240237951197e-05,2.46123456839107e-06,0.00010034798147360299,8.587126982052618e-09,3.571030057943505e-08,2.6333490424635333e-24,1.0306355651507053e-17,4.319003006257726e-12,6.508368796069231e-12,0.0038180769110340573,7.129910314358166e-19,3.728911311710447e-14,3.12029143033827e-14,4.800711210611187e-21,4.2343358075188545e-13,3.518444391832498e-12,9.14270501258903e-13,9.258262067211803e-15,2.354856922975028e-21,3.2193185945910326e-14,2.4504317612341994e-20,5.041017506380049e-21,4.1036299723920234e-10,2.5005669552304357e-21,7.208806518763276e-18,6.580090840954009e-16,3.76,0.0,0.5215850022870709,0.9957770923667347,7.670922969368418e-05,1.51672686808351e-12,0.2697386360979087,0.2738117300648708,0.00018454025802590253,1.9899844120568587e-12,0.003918469126706016,0.00013899327799022897,7.674177159768912e-05,5.039281166029835e-08,1.534073180513476e-11,8.349580782275395e-07,1.1405278687015582e-06
0.0012022358880183885,0.6400784403039576,1.2537848169895766e-07,2.2014055020619532e-07,5.55138976482135e-08,5.3921511652408634e-05,0.0,0.0,8.0653248954187e-05,2.5884392144820204e-06,0.00010507586237788063,9.144585559273343e-09,3.7203859879290845e-08,2.9145669759939086e-24,1.104167350092422e-17,4.500715843770054e-12,6.949406937086545e-12,0.003906665227643903,7.791528649445476e-19,3.859260457060745e-14,3.3715338875234315e-14,5.185788021062948e-21,4.4123380976442224e-13,3.85457825450492e-12,9.65419335331852e-13,1.0210636172582748e-14,2.6427898593861133e-21,3.473541716081467e-14,2.8325399188827485e-20,5.612670440612941e-21,4.32384988699168e-10,2.7913576005523703e-21,7.911081002212324e-18,7.395829192658174e-16,3.76,0.0,0.5187359493409021,0.9956794314199165,8.047670359290075e-05,1.6822040429697423e-12,0.2724877424235507,0.27665793715984266,0.00018452215250819808,2.0090863072805563e-12,0.004011787374513806,0.00014368649821207876,7.861898076302881e-05,5.206380593580914e-08,1.5716137366868187e-11,8.631515540310799e-07,1.1685943587973523e-06
0.0012176220213445954,0.6403895488027637,1.294827969766787e-07,2.270098828025102e-07,5.8187033759782966e-08,5.600845185650373e-05,0.0,0.0,8.303218635038082e-05,2.7211605339094523e-06,0.00010998626472542878,9.734659728317474e-09,3.875243512659464e-08,3.223082036058255e-24,1.1822241831563415e-17,4.6879573705665694e-12,7.412999467979732e-12,0.003995959151898649,8.507676871613668e-19,3.9922126860158675e-14,3.639559471029835e-14,5.596568725637291e-21,4.595747179201652e-13,4.219018155310437e-12,1.0188569760841626e-12,1.1249989974215494e-14,2.9627907091319567e-21,3.7444327361765704e-14,3.267510810483953e-20,6.2419960242979785e-21,4.5532823795152866e-10,3.112027599138351e-21,8.67513768232829e-18,8.301851123980727e-16,3.76,0.0,0.5159023002257068,0.9955807464947048,8.440491996835535e-05,1.86311758537989e-12,0.2752204018952015,0.2794886250577725,0.0001845038572721218,2.028047632784149e-12,0.004105993839221287,0.00014851379294021123,8.051574965581676e-05,5.378147359446139e-08,1.60954562853079e-11,8.921504669377039e-07,1.1969802103749945e-06
0.0012330081546708023,0.6406989790407621,1.336901038226955e-07,2.3402683523780486e-07,6.097439850271284e-08,5.81554627247574e-05,0.0,0.0,8.54615083952815e-05,2.85958876128044e-06,0.00011508536510396719,1.0359149103840922e-08,4.035786165851391e-08,3.561292321845338e-24,1.265042604973393e-17,4.880829998486553e-12,7.899871536206981e-12,0.004085945966724974,9.282343619996296e-19,4.127776233175784e-14,3.9252711662994274e-14,6.0344304611132515e-21,4.784662748779579e-13,4.613832958050258e-12,1.0746612232660968e-12,1.2383341241297149e-14,3.3180983669829125e-21,4.032859893431433e-14,3.7617029247282747e-20,6.934108347514435e-21,4.792203867877748e-10,3.465255919749219e-21,9.505869101795039e-18,9.30697578598593e-16,3.76,0.0,0.5130839678305316,0.9954810402947643,8.849980902804023e-05,2.0606561304671986e-12,0.2779367052094259,0.28230387770717896,0.00018448537281838838,2.0468693597291297e-12,0.004201081983994144,0.0001534781996561358,8.243197257931145e-05,5.554683904870269e-08,1.647866741417965e-11,9.21973064834207e-07,1.2256855819231455e-06
0.0012483942879970092,0.6410067406548406,1.3800236934447873e-07,2.4119311336332956e-07,6.388024319741131e-08,6.036381532197101e-05,0.0,0.0,8.79418950049905e-05,3.003919124166404e-06,0.00012037953641794254,1.1019952520938724e-08,4.202202299718809e-08,3.9317858912116986e-24,1.3528694975866416e-17,5.0794368507757175e-12,8.410752977340072e-12,0.004176612803721802,1.0119777153691449e-18,4.2659588998778695e-14,4.2296097642232624e-14,6.5008063584806374e-21,4.979185176883897e-13,5.0412202314429756e-12,1.1329116975045728e-12,1.361820658589576e-14,3.712246932702677e-21,4.339724551208327e-14,4.32211962188373e-20,7.694513991347311e-21,5.040895627702104e-10,3.853928256813921e-21,1.0408513488120454e-17,1.042077045581664e-15,3.76,0.0,0.5102808654774813,0.995380315374194,9.276748458715422e-05,2.276079367108331e-12,0.28063674254592064,0.28510377858579966,0.00018446669961999753,2.0655524507667698e-12,0.004297045317135096,0.00015858279377453958,8.43675442877503e-05,5.7360938363505764e-08,1.6865749697424138e-11,9.526378235033319e-07,1.2547106801651041e-06
0.001263780421323216,0.6413128432434125,1.4242159199122144e-07,2.485104324915453e-07,6.690895554824124e-08,6.26348042729705e-05,0.0,0.0,9.047403333341186e-05,3.1543519313020245e-06,0.00012587535293331472,1.1719073650079737e-08,4.374685148079848e-08,4.3373543909965996e-24,1.445962465167985e-17,5.2838817650268685e-12,8.946377857864399e-12,0.004267946637713693,1.1024500601378492e-18,4.40676805957508e-14,4.5535550639867977e-14,6.99718710996529e-21,5.179415510306576e-13,5.503512889429338e-12,1.1936898576724755e-12,1.496263270524398e-14,4.149090169060795e-21,4.665961948242751e-14,4.956461531413252e-20,8.529137563715014e-21,5.299643770063738e-10,4.281150625650208e-21,1.1388676167347507e-17,1.1653604319967075e-15,3.76,0.0,0.5074929069192557,0.9952785741357982,9.721424866268568e-05,2.510720932344252e-12,0.2833206035704366,0.2878884107031189,0.00018444783812191347,2.084097860103404e-12,0.0043938773916883484,0.00016383068858190353,8.632235998621649e-05,5.9224819208073294e-08,1.7256682169170492e-11,9.841634462555426e-07,1.2840557601586238e-06
0.001279166554649423,0.6416172963669983,1.469498011310773e-07,2.559805171110508e-07,7.006506089570061e-08,6.496974822554121e-05,0.0,0.0,9.305861744870538e-05,3.3110926584432064e-06,0.00013157959537034633,1.24586269260432e-08,4.553432861899265e-08,4.7810075663135905e-24,1.5445902078207668e-17,5.494269286827657e-12,9.507484040874202e-12,0.0043599342812592565,1.2001327809400407e-18,4.550210663129602e-14,4.8981271065222825e-14,7.52512256065482e-21,5.385455465009606e-13,6.0031861004817715e-12,1.2570790096888202e-12,1.6425229351732365e-14,4.6328270238884974e-21,5.012541949735177e-14,5.673182040201911e-20,9.444348548173382e-21,5.568739209767489e-10,4.750263687645458e-21,1.2452351812267802e-17,1.3016705405098822e-15,3.76,0.0,0.5047200063367112,0.9951758188293797,0.00010184659614296107,2.7659913575705783e-12,0.28598837743769245,0.29065785660288634,0.00018442878874074843,2.102506533564756e-12,0.004491571805047076,0.00016922503515324238,8.829631533049106e-05,6.113954079955096e-08,1.7651443953706732e-11,1.0165688634289377e-06,1.3137211253954535e-06
0.0012945526879756298,0.6419201095488121,1.5158905640146787e-07,2.636051001080663e-07,7.335322270494757e-08,6.736999030585545e-05,0.0,0.0,9.569634793999028e-05,3.474352031064518e-06,0.00013749925602568665,1.324084379913914e-08,4.738648533482737e-08,5.2659877746924e-24,1.649032872309317e-17,5.710704636097193e-12,1.0094812763636352e-11,0.004452562379133006,1.3055379657191182e-18,4.6962932440214335e-14,5.264387439281016e-14,8.086223320731295e-21,5.597407392573015e-13,6.542864471736816e-12,1.3231643088342096e-12,1.8015204089490887e-14,5.168028711290187e-21,5.380469795231047e-14,6.481545973194356e-20,1.0446989489818302e-20,5.848477620530543e-10,5.264857835579813e-21,1.3605947513932439e-17,1.452222076979703e-15,3.76,0.0,0.5019620783364491,0.9950720515500677,0.00010667121952418658,3.0433810654982055e-12,0.2886401527942776,0.2934121983656325,0.000184409551864453,2.120779408659517e-12,0.004590122198563872,0.0001747690222517441,9.028930642689162e-05,6.310617384021223e-08,1.8050014265447606e-11,1.0498732317867696e-06,1.3437071278957537e-06
0.0013099388213018367,0.6422212922753481,1.563414474793526e-07,2.713859223066505e-07,7.677825170913236e-08,6.983689856572832e-05,0.0,0.0,9.83879314663255e-05,3.6443461031318572e-06,0.00014364154393471415,1.4068079333186335e-08,4.93054027458871e-08,5.795786586640118e-24,1.759582461200018e-17,5.933293697761806e-12,1.07091082272838e-11,0.0045458174027690436,1.4192101800297604e-18,4.8450219234781315e-14,5.6534404130361905e-14,8.682162399497283e-21,5.815374271083838e-13,7.125329513369721e-12,1.392032775984528e-12,1.9742398916380612e-14,5.759669595380372e-21,5.770786841494354e-14,7.391691563191332e-20,1.1544405737294072e-20,6.139159379930281e-10,5.828789204867451e-21,1.4856307634060315e-17,1.6183280118566508e-15,3.76,0.0,0.49921903794845385,0.9949672742366752,0.0001116950137010543,3.344463416157793e-12,0.29127601778154805,0.29615151761117575,0.0001843901278520116,2.1389174146419653e-12,0.004689522257164153,0.00018046587618223783,9.230122983209831e-05,6.512580043853376e-08,1.8452372408899834e-11,1.084095933638671e-06,1.3740141682953975e-06
0.0013253249546280436,0.6425208539969709,1.6120909380060386e-07,2.793247325299533e-07,8.034511287687554e-08,7.237186642242193e-05,0.0,0.0,0.00010113408026751958,3.821296332113565e-06,0.00015001389009572713,1.494281918193893e-08,5.1293212803100766e-08,6.374163108629039e-24,1.876543296533314e-17,6.162143051109412e-12,1.1351117228978926e-11,0.00463968564464554,1.5417283812870418e-18,4.9964024155302716e-14,6.066434511438464e-14,9.314676870171274e-21,6.039459732839123e-13,7.753527390037115e-12,1.4637733127165761e-12,2.1617328890268415e-14,6.4131600285430024e-21,6.184571306414323e-14,8.414695814878516e-20,1.2744476772354189e-20,6.441089508112106e-10,6.446196607958727e-21,1.6210740123889553e-17,1.801406303183777e-15,3.76,0.0,0.4964908006237969,0.9948614886700624,0.00011692508082127546,3.67089780127909e-12,0.29389606003851215,0.29887589550112603,0.0001843705170331391,2.1569214725737097e-12,0.004789765708962459,0.0001863188605857588,9.433198255296817e-05,6.719951400986473e-08,1.8858497778625035e-11,1.1192565756070147e-06,1.4046426959341527e-06
0.0013407110879542505,0.6428188041285069,1.661941429307187e-07,2.8742328621641297e-07,8.405891328821755e-08,7.497631308656715e-05,0.0,0.0,0.00010393551159462125,4.005429649669137e-06,0.00015662395270119655,1.5867686935280204e-08,5.335209755008632e-08,7.005160644467625e-24,2.0002323437795064e-17,6.397359911856492e-12,1.2021588823835434e-11,0.004734153212666039,1.6737077552347574e-18,5.150440031981941e-14,6.504563714055835e-14,9.985569553512431e-21,6.269768005622284e-13,8.430576965134002e-12,1.538476673271675e-12,2.365122282878467e-14,7.134376765106363e-21,6.622939011162749e-14,9.562643376775616e-20,1.405564874818947e-20,6.754577588141921e-10,7.121519124339534e-21,1.7677042189234047e-17,2.0029869880291695e-15,3.76,0.0,0.4937772822323457,0.9947546964715562,0.00012236873521318773,4.024432787631578e-12,0.2965003667047117,0.30158541274138284,0.000184350719707988,2.1747924953845883e-12,0.004890846324881615,0.0001923312762336113,9.63814620463385e-05,6.932841917560194e-08,1.9268369859200445e-11,1.1553749873884277e-06,1.435593208940908e-06
