Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542)
7.728777361019586e-05,0.4753706505413394,4.904523517102742e-13,7.116146597737963e-13,4.4033606755636984e-14,4.448489091425987e-12,0.0,0.0,1.2446402280967736e-08,7.654979606579557e-12,7.468313318500434e-14,1.840674107800598e-14,2.7983715816057654e-16,6.417048777710309e-40,5.862547699836722e-28,4.9793799964796753e-17,8.359524111122859e-17,3.076672498794748e-09,6.202338890661238e-34,1.2231924847264117e-29,6.943343651443949e-31,1.2027140227308609e-33,4.165305272018849e-18,8.02532128478031e-27,3.5692495991558534e-22,2.234374137491092e-29,8.536697627428256e-38,1.5683757354267396e-26,2.7579634220523577e-30,4.0299323265342395e-33,7.941357722499369e-21,1.3682958694295984e-34,1.2048401656851777e-33,1.999538938946019e-30,3.76,0.0,0.6632384545263093,0.9999787446059514,4.6818350075680205e-12,5.2230914786709984e-17,3.1196856211389634e-05,3.119993290854707e-05,2.1239785909074372e-05,1.1234367572536679e-17,3.076716633157651e-09,1.153119205634554e-08,1.3528480503956895e-13,7.457337513594542e-11,2.7773870756578707e-22,1.2042622039498693e-11,3.465432069372398e-14,4.0758297043849486e-13,1.23387963236242e-19,3.418269811211473e-14,1.6120102139113304e-14,5.594206825538133e-12,5.636017928762677e-15,4.280576100906281e-10,4.4941954210143456e-17,1.2630305003919497e-18,1.0346149179932209e-14,1.1742605143816192e-15,1.536651465319718e-15,4.2190336243228875e-14,5.375920970439788e-15,6.894027204431353e-21,4.337212594513293e-19,8.105304649839052e-23,6.170263858134571e-17,8.374656416472919e-15,1.7142159778251833e-17
8.975513704458974e-05,0.4753710916783691,5.715743033667466e-13,8.506825053291827e-13,5.238002487141262e-14,6.0253110639707284e-12,0.0,0.0,1.453101590933739e-08,1.0342510979978003e-11,1.1083336947915949e-13,2.139538198836784e-14,3.782921434155814e-16,8.73097943060181e-40,6.8455191920855805e-28,4.9886034624613304e-17,1.1343788323509085e-16,4.149263683448307e-09,9.221276107312966e-34,1.9160675932063363e-29,8.405073178816922e-31,9.679710088790708e-34,4.166000103487237e-18,1.4452543893732628e-26,4.908038106223127e-22,3.709426360075209e-29,1.3470160671435688e-37,2.4624789687123678e-26,5.889190603114797e-30,7.530948549481586e-33,1.244736220323363e-20,2.5962869359467606e-34,1.8865322100242827e-33,4.257178417284288e-30,3.76,0.0,0.6632334198250383,0.9999787414335451,6.499114151756489e-12,8.224349135653265e-17,3.622853669908414e-05,3.6232685926203526e-05,2.1239785840574977e-05,1.3046334254001983e-17,4.149335946760066e-09,1.33162281706201e-08,1.8244859924514818e-13,8.612457012403302e-11,3.819069475539091e-22,1.3914428999610871e-11,4.6687244138502554e-14,6.329933374120042e-13,1.4329479066258012e-19,4.6134206340208384e-14,2.034391542425705e-14,6.482425180990096e-12,9.132057018912825e-15,5.765531901789187e-10,5.55644754970791e-17,1.5720443950130843e-18,1.460523628823045e-14,1.5911021854439401e-15,2.358480493422129e-15,4.8993180650063975e-14,7.622897456325042e-15,9.770486496128886e-21,7.551751834573447e-19,1.3978982989541445e-22,1.0900472414149256e-16,1.058553330330022e-14,2.80031844549143e-17
9.999999999999998e-05,0.4753715328120972,6.384484660934741e-13,9.653263138964299e-13,5.935851619738137e-14,7.501554752409583e-12,0.0,0.0,1.6259500010926458e-08,1.285712077435895e-11,1.4859427437085921e-13,2.3856724029610467e-14,4.703433380428602e-16,1.0926952077296613e-39,7.660647150647079e-28,4.997325042628185e-17,1.415012132258105e-16,5.150465272104129e-09,1.2378973541744072e-33,2.649011691793395e-29,1.216401858568207e-30,1.7878564462889046e-32,4.166660226421935e-18,2.2244016968087989e-26,6.187638499212652e-22,5.414517350309377e-29,1.8747466802109606e-37,3.413566309124479e-26,1.0197165540031067e-29,1.183649231029559e-32,1.723894233207473e-20,4.144247323362729e-34,2.642600459082193e-33,7.352481999180916e-30,3.76,0.0,0.6632292826648911,0.9999787386910342,8.229909827956926e-12,1.1421370933947563e-16,4.0363093890502184e-05,4.0368244240655014e-05,2.1239785781405792e-05,1.4535233871467708e-17,5.15056765465576e-09,1.4767937169835703e-08,2.264734877932054e-13,9.551874634848545e-11,4.799555605549692e-22,1.543670572809631e-11,5.790356270951753e-14,8.693983083483171e-13,1.59653150599576e-19,5.730107284711255e-14,2.416468196586792e-14,7.204782055550629e-12,1.291111419209462e-14,7.146036540715905e-10,6.496725047301567e-17,1.846065172317677e-18,1.8788350971496267e-14,1.982744389694663e-15,3.1900783499633234e-15,5.458273306912141e-14,9.834339487814384e-15,1.260079089546698e-20,1.1196610365483705e-18,2.0602666725238027e-22,1.6361731918551206e-16,1.2587293251947333e-14,4.001305629107626e-17
0.00010222250047898363,0.4753715328120972,6.529812550019343e-13,9.902302955305245e-13,6.088644773769435e-14,7.843356550747845e-12,0.0,0.0,1.663630336521356e-08,1.3439210277041617e-11,1.578359684038511e-13,2.4391400377563374e-14,4.916412087929242e-16,1.1418396026628931e-39,7.838386647315084e-28,4.99935214095261e-17,1.4801497666280327e-16,5.381931636556228e-09,1.3152306471081764e-33,2.828753260792915e-29,1.3855289116458362e-30,3.2420363291663805e-32,4.166813972974758e-18,2.429858028416787e-26,6.487233384260823e-22,5.853989389193494e-29,2.0053452818367404e-37,3.6482360458736076e-26,1.1402344487366014e-29,1.297695026882811e-32,1.8420967138777442e-20,4.559923760824261e-34,2.8340506148751993e-33,8.216790941015522e-30,3.76,0.0,0.6632283851607803,0.9999787380799419,8.634026177944248e-12,1.221058099356332e-16,4.126001895109974e-05,4.126540074681391e-05,2.1239785768226962e-05,1.4858226170978116e-17,5.382041466340777e-09,1.508108191935953e-08,2.3665156707937663e-13,9.754514011549789e-11,5.027086698774581e-22,1.5765072471166936e-11,6.049467339196422e-14,9.272733285450896e-13,1.6320192894700922e-19,5.988406621896852e-14,2.503560248196452e-14,7.360599495661111e-12,1.3849861278028241e-14,7.46446115750576e-10,6.708655080418713e-17,1.907880704673966e-18,1.9781226364962716e-14,2.0736068195668897e-15,3.3895895147123687e-15,5.579525188087786e-14,1.0359729527456724e-14,1.3273136371945904e-20,1.2121865026967811e-18,2.2280066626067814e-22,1.776105507788999e-16,1.3043784354912613e-14,4.3035237860394667e-17
0.00011468986391337751,0.4753719739425238,7.346702358385213e-13,1.1301548868452092e-12,6.955057079297017e-14,9.90350007211547e-12,0.0,0.0,1.8762019543163466e-08,1.694699641497975e-11,2.1721823908566972e-13,2.7395908041200202e-14,6.199113859379662e-16,1.4489160673405708e-39,8.841050360489392e-28,5.011629536565882e-17,1.8739592668626586e-16,6.774668497463946e-09,1.81251507694041e-33,3.9960575211086663e-29,1.977449175292518e-30,2.5636254460142058e-33,4.1677471575357446e-18,3.8734720036420847e-26,8.317438097149934e-22,8.858813308118989e-29,2.8550491820200754e-37,5.169387554479668e-26,2.0475763492468897e-29,2.1009072367178433e-32,2.608013759504516e-20,7.541879840910175e-34,4.119940747049181e-33,1.470722323686389e-29,3.76,0.0,0.6632233505335241,0.9999787345453865,1.1092588957161853e-11,1.7327645854708104e-16,4.629130298218312e-05,4.629807737065697e-05,2.1239785692035522e-05,1.6670043328040887e-17,6.774826663036821e-09,1.6825988159017824e-08,2.97893440277992e-13,1.0883660525639741e-10,6.401437662294532e-22,1.7594798756080282e-11,7.607103528468764e-14,1.2986724436966708e-12,1.8310938018152838e-19,7.543562735502475e-14,3.020156314460691e-14,8.228849600575012e-12,1.9975186505299905e-14,9.374944565823892e-10,7.949546472390811e-17,2.2701608368107788e-18,2.5941376139380643e-14,2.6226500411870914e-15,4.637753849213704e-15,6.259657313298005e-14,1.3622710448875024e-14,1.74483187508216e-20,1.8301966426754736e-18,3.3455589748662565e-22,2.721249592626238e-16,1.5752794573482713e-14,6.308754426147292e-17
0.0001271572273477714,0.47537241506964906,8.166383066330152e-13,1.2704195899696692e-12,7.83718999062815e-14,1.220660735664948e-11,0.0,0.0,2.0907922211030926e-08,2.0867734205905238e-11,2.905101644887941e-13,3.041001919196708e-14,7.631294745159398e-16,1.7948406857326527e-39,9.854879323059569e-28,5.0254395445006175e-17,2.3164954556647403e-16,8.327466405213925e-09,2.4270069695206365e-33,5.449328194895386e-29,2.253894832701429e-30,1.9945483868074833e-33,4.168799959666501e-18,5.917545937897471e-26,1.040932086505893e-21,1.2941454131424854e-28,3.923659254909983e-37,7.070978671195624e-26,3.4638563263499194e-29,3.2372420273310875e-32,3.564650795793688e-20,1.1888935309960689e-33,5.8285055358878996e-33,2.479675299022539e-29,3.76,0.0,0.6632183159432582,0.999978730830122,1.3880765779253282e-11,2.372351471002749e-16,5.132238880678593e-05,5.133071579801138e-05,2.1239785612005823e-05,1.848178572966278e-17,8.327685011532382e-09,1.8551179355424173e-08,3.6617395060030705e-13,1.2000047021428214e-10,7.942110450037943e-22,1.9403851623093774e-11,9.341077720312277e-14,1.755144241249469e-12,2.030171463826709e-19,9.279211699176576e-14,3.584809446740084e-14,9.08729144980741e-12,2.7694558426960302e-14,1.1494591026392145e-09,9.27787108699566e-17,2.6585117209573137e-18,3.315088965302056e-14,3.2390934500520338e-15,6.10869347912634e-15,6.939717201439722e-14,1.7447026410171e-14,2.2340961844787002e-20,2.6348192884353258e-18,4.795551752768746e-22,3.972800546173849e-16,1.8715894576752798e-14,8.906893920460034e-17
0.00013962459078216527,0.4753728561934736,8.988825528722653e-13,1.4110359497491964e-12,8.735125181067301e-14,1.4753535463770093e-11,0.0,0.0,2.307377198132049e-08,2.520323522805917e-11,3.792444902318518e-13,3.343485202300284e-14,9.213245081064752e-16,2.18183726900368e-39,1.0881199065924272e-27,5.040791329361666e-17,2.8084392715262784e-16,1.0040317498823836e-08,3.1717832645683035e-33,7.214848863576706e-29,2.267721899054292e-30,6.3077908682366625e-34,4.169973095851592e-18,8.730545802722199e-26,1.2773609923591222e-21,1.8346929121088965e-28,5.2400006166882364e-37,9.399521734512153e-26,5.582268708903507e-29,4.792030515219935e-32,4.734531204328921e-20,1.801792737960063e-33,8.056004781617063e-33,3.982567933523278e-29,3.76,0.0,0.663213281389971,0.999978726934387,1.70044826609684e-11,3.154824997573929e-16,5.635327643907228e-05,5.6363316029155755e-05,2.1239785528142937e-05,2.0293453380213177e-17,1.004060998955307e-08,2.0256885630633824e-08,4.4149282982862723e-13,1.3103822448233817e-10,9.649093980750295e-22,2.119247236951104e-11,1.1250836806600237e-13,2.304354341266172e-12,2.229252294933675e-19,1.1195664302846662e-13,4.1981392281338075e-14,9.936037797185764e-12,3.719550716124251e-14,1.3821037360386719e-09,1.0692402249241259e-16,3.0725669123659563e-18,4.14729745004276e-14,3.9237847873693074e-15,7.80674426987527e-15,7.619708059819599e-14,2.1866786084144925e-14,2.799461801546454e-20,3.651822565719617e-18,6.623250452625206e-22,5.579059529628951e-16,2.1936361417527165e-14,1.2194605979020933e-16
0.00016455931765095303,0.4753737384312202,1.0641881437837038e-12,1.6933227594190885e-12,1.057858636426573e-13,2.0582239643850827e-11,0.0,0.0,2.7464369307644284e-08,3.512551234981692e-11,6.091842947823399e-13,3.952116875433183e-14,1.2827445391086481e-15,-1.969356853331023e-36,1.2973963699360893e-27,5.07612813365871e-17,3.9432327480756844e-16,1.3946147798313639e-08,5.104810558852867e-33,1.1812287394290062e-28,1.2762983526344969e-30,3.0626492636652055e-33,4.1726809833338545e-18,1.748909592556977e-25,1.836259703798795e-21,3.4248633643410703e-28,8.738030603420175e-37,1.553193663076804e-25,1.2933099590942479e-28,9.55490237115699e-32,7.805867318059067e-20,3.768594607634414e-33,1.451508490810151e-32,9.162905671839852e-29,3.76,0.0,0.6632032123942888,0.9999787186024507,2.42823473239961e-11,5.209487621794225e-16,6.641445718196372e-05,6.642840190392832e-05,2.1239785348937664e-05,2.3916564445088518e-17,1.3946633758156329e-08,2.3610752845620628e-08,6.132446222440808e-13,1.5274128732742063e-10,1.3561973364816675e-21,2.470937114958111e-11,1.5595507498656713e-13,3.710259493308894e-12,2.6274235385988757e-19,1.5572165986765393e-13,5.573257342911567e-14,1.1604898154086189e-11,6.22957698815478e-14,1.9085014641931784e-09,1.3775258213032038e-16,3.976353344650903e-18,6.169794452835565e-14,5.501234431427724e-15,1.1896224168305139e-14,8.979497778984118e-14,3.262381983103097e-14,4.175247254849303e-20,6.426649823758937e-18,1.1593874825279478e-21,1.0052516335184159e-15,2.9162240697265053e-14,2.125323658017588e-16
0.000187000571832862,0.4753745324339053,1.2138793402595352e-12,1.9485496747610393e-12,1.2292104158517266e-13,2.6670364954598564e-11,0.0,0.0,3.148178162230051e-08,4.549116644948072e-11,8.843733992002067e-13,4.5046807152270736e-14,1.6595005348037217e-15,2.0517774005646852e-35,1.4908477722209931e-27,5.113246747803897e-17,5.140176909028574e-16,1.8008698098828634e-08,7.42258789000441e-33,1.7334483484838506e-28,5.973071427039567e-31,5.255350194675323e-33,4.175532947003059e-18,3.0344391187318255e-25,2.4433028530876017e-21,5.61331618882798e-28,1.3052163554332054e-36,2.301423543646132e-25,2.490989189338505e-28,1.6364897429922244e-31,1.153241854673182e-19,6.736207132972593e-33,2.332662852522634e-32,1.7537091493288305e-28,3.76,0.0,0.6631941504245306,0.9999787104888461,3.2039802866283956e-11,7.702092838349555e-16,7.546884216933162e-05,7.548684856297838e-05,2.1239785174593265e-05,2.717710879666807e-17,1.800941764164762e-08,2.65648582306289e-08,7.918897667675512e-13,1.7185739492919687e-10,1.7652309497693864e-21,2.780707556572858e-11,2.0101389545167467e-13,5.3640217354327595e-12,2.9857886767699035e-19,2.0132251129884497e-13,6.98335142117185e-14,1.3074842456459368e-11,9.287659685782605e-14,2.4506703529009463e-09,1.6832723487647167e-16,4.874115320260295e-18,8.430018004774645e-14,7.162575896675932e-15,1.6379975955907336e-14,1.0203113940395951e-13,4.466254030477782e-14,5.714704375309889e-20,9.911302706261205e-18,1.7817584835344353e-21,1.5789153426174386e-15,3.657753304999402e-14,3.2846175810429565e-16
0.00020944182601477098,0.4753753264258988,1.3644219171126802e-12,2.2047895934377513e-12,1.405714784418265e-13,3.3561414089769524e-11,0.0,0.0,3.55602264888744e-08,5.722648482711182e-11,1.2335520842534263e-12,5.062472551108919e-14,2.08517828086323e-15,3.1657007518360196e-33,1.68979063083838e-27,5.155435267708116e-17,6.507388882711201e-16,2.258969846026894e-08,1.0368826877951447e-32,2.434899462776094e-28,5.4311862891454305e-31,-1.2550118721527328e-32,4.178780612035798e-18,4.984756923278037e-25,3.1555253916120425e-21,8.7458309030394e-28,1.8686316159082687e-36,3.268920264904901e-25,4.46037610514794e-28,2.639608414631293e-31,1.6315831594674956e-19,1.1328053271427531e-32,3.590162946300849e-32,3.1204188482343936e-28,3.76,0.0,0.6631850885744106,0.9999787017941179,4.0977372129579574e-11,1.090031680846027e-15,8.452258522155834e-05,8.454517147063669e-05,2.1239784987905825e-05,3.0437411018380176e-17,2.2590716077093934e-08,2.945931054635731e-08,9.933350562172868e-13,1.9058741610132106e-10,2.2281412351035174e-21,3.084222708122452e-11,2.516830829219231e-13,7.42512922356787e-12,3.344164353451762e-19,2.5282462335138357e-13,8.560346542913288e-14,1.4515105431700814e-11,1.321815805378665e-13,3.05629175758353e-09,2.0151278905635306e-16,5.849728477099429e-18,1.1140355937960838e-13,9.05761447464668e-15,2.1634810569074444e-14,1.1426577262731853e-13,5.911426349056662e-14,7.562499671406576e-20,1.4490144338246623e-17,2.597832519838394e-21,2.3451766019108946e-15,4.487529312640177e-14,4.842236477549432e-16
0.00023188308019667995,0.4753761204072021,1.5158002877127688e-12,2.462004993752008e-12,1.5873834345236166e-13,4.12600865636312e-11,0.0,0.0,3.969840688868894e-08,7.034021947123943e-11,1.6657508366654686e-12,5.626155873220354e-14,2.5599018792144548e-15,1.125410533510223e-33,1.8945891543041065e-27,5.202689082063095e-17,8.048507567694172e-16,2.768910303030704e-08,1.4022253783196456e-32,3.3049155359993533e-28,1.0290823429833454e-30,-2.793450221548783e-33,4.182423607571134e-18,7.834263820822815e-25,3.979359800005801e-21,1.3076417576487947e-27,2.5868571299590424e-36,4.490479012986735e-25,7.536086017211414e-28,4.059153602980794e-31,2.2299528128415124e-19,1.813809730140819e-32,5.327929317407041e-32,5.239074851187321e-28,3.76,0.0,0.6631760268438652,0.9999786925195657,5.113008247305609e-11,1.4898888003441314e-15,9.357568641185846e-05,9.360337062852499e-05,2.1239784788902905e-05,3.369747113239017e-17,2.769049110377373e-08,3.229537243520778e-08,1.2175789271078948e-12,2.0893952339653727e-10,2.7449231069707024e-21,3.3816149733807185e-11,3.0793112882080544e-13,9.928875912898121e-12,3.702550657917552e-19,3.102422235292411e-13,1.0307509396299841e-13,1.5926317181411346e-11,1.813291607423834e-13,3.7240847585118143e-09,2.3724434562663136e-16,6.901261143598763e-18,1.4331028104751678e-13,1.1190820887226245e-14,2.7667492564746125e-14,1.2649923208346214e-13,7.614209135137152e-14,9.739458687889142e-20,2.0317373171366376e-17,3.63468937573648e-21,3.333800032785977e-15,5.4072798054418015e-14,6.873197831427123e-16
0.00025432433437858894,0.47537691437781665,1.6679992510490564e-12,2.720199415707424e-12,1.7742379970301466e-13,4.9770999707318796e-11,0.0,0.0,4.389505345815769e-08,8.484062953404778e-11,2.19002513316574e-12,6.196397605953166e-14,3.0838247746555538e-15,-3.182699915617846e-33,2.1059262785677974e-27,5.255068983758213e-17,9.76707115912375e-16,3.330686595470519e-08,1.8462463735118012e-32,4.36076676170987e-28,1.722492915295864e-30,2.268609225139482e-32,4.186466690163273e-18,1.1870091153117183e-24,4.921283105337601e-21,1.8896055098971953e-27,3.4849594504347064e-36,6.00388830628181e-25,1.2143672609307032e-27,6.004011654904298e-31,2.963016202884529e-19,2.789387065992915e-32,7.665053971488089e-32,8.38967571628992e-28,3.76,0.0,0.6631669652328307,0.999978682666462,6.253300087212409e-11,1.9794507002810776e-15,0.00010262814581101006,0.00010266144603826405,2.1239784577611566e-05,3.695728916000099e-17,3.3308704779467745e-08,3.5074283847497275e-08,1.4646198161543274e-12,2.2692174247276617e-10,3.3155737053878846e-21,3.673014374731241e-11,3.69726740281127e-13,1.2908114685491688e-11,4.060947673209265e-19,3.735885289996106e-13,1.2228011907381645e-13,1.730909400770132e-11,2.4144356433102943e-13,4.452795595379686e-09,2.754593961389084e-16,8.026846305816177e-18,1.8030503450886064e-13,1.3566536277646783e-14,3.448353670007421e-14,1.3873192276598894e-13,9.589967340971585e-14,1.226520005181038e-19,2.75479454680262e-17,4.919542474617828e-21,4.574790976259387e-15,6.418682352916272e-14,9.457272428876624e-16
0.0002767655885604979,0.47537770833774373,1.821003964590652e-12,2.9793491410289764e-12,1.9662910441917496e-13,5.909869063415074e-11,0.0,0.0,4.8148923985647376e-08,1.0073549593840238e-10,2.8154541909013546e-12,6.773867474828741e-14,3.657080495040077e-15,6.605599523485082e-34,2.3246473653241797e-27,5.312604477570274e-17,1.1666517687980487e-15,3.9442941376043317e-08,2.3770189997273254e-32,5.619030808248386e-28,2.0142709397329038e-30,-1.2072830989576889e-32,4.1909121646934765e-18,1.743853112247714e-24,5.987815454845739e-21,2.6535626340087837e-27,4.590504037821249e-36,7.850344743093182e-25,1.8812812670680468e-27,8.598375042024722e-31,3.8457492573934203e-19,4.1472639856757737e-32,1.0736780550639468e-31,1.2917071994021079e-27,3.76,0.0,0.6631579037412437,0.9999786722360525,7.522129726579833e-11,2.5685791456766287e-15,0.00011167996348747905,0.00011171939770147382,2.1239784354058304e-05,4.0216865121698546e-17,3.944531917951197e-08,3.779726242907651e-08,1.734456160263514e-12,2.445419546056615e-10,3.940090088353589e-21,3.9585485947904095e-11,4.3703883443834016e-13,1.639338010431206e-11,4.419355476444977e-19,4.4287579637783545e-13,1.4324933807477692e-13,1.8664039838599235e-11,3.136528918108958e-13,5.241197176821204e-09,3.1609711585546e-16,9.224669944124997e-18,2.2265570799351846e-13,1.6188975900455557e-14,4.2087538827164395e-14,1.509643008705296e-13,1.1853160140072014e-13,1.5158185684877334e-19,3.633744392843955e-17,6.479713923810264e-21,6.098340498327968e-15,7.523365739748368e-14,1.2678706387167985e-15
