Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49)
0.035747186814812995,0.4603779184374648,1.0987927701711046e-11,9.077381657722864e-10,2.293484606153172e-09,5.245464378300317e-09,0.0,0.0,7.269191761589642e-07,8.933805321337574e-09,4.146999344368673e-07,2.4341242794092097e-12,4.7155439492318786e-12,-1.3543175645059454e-34,1.2384274690015548e-26,1.167217022526173e-24,2.3959083318949796e-20,9.932712179930256e-05,6.411355742354627e-32,-9.747595492844797e-36,2.1657234966208031e-26,8.196577191153176e-35,9.341588722938324e-26,2.3950377234851163e-17,2.8378297539335024e-17,4.08831156182298e-23,9.750685311044477e-35,8.643043474478431e-26,2.721052270676959e-35,9.4321235120235e-35,9.471121001569912e-15,9.824535595290457e-32,1.295137995971488e-25,1.7644747927851087e-26,3.76,0.0,0.7189867472912562,0.9998863561650548,3.591362751336087e-08,1.0972986543139103e-21,0.0035968315410104027,0.00369657336990409,1.3146594428376133e-05,7.562874925398756e-16,9.974182889293116e-05
0.03618072224130214,0.4603816707364721,1.1389997615404417e-11,9.192496719044404e-10,2.3724000592730775e-09,5.442397190519959e-09,0.0,0.0,7.541441126464159e-07,9.580577840006535e-09,4.3167458859828046e-07,2.625344433966814e-12,4.865445938054153e-12,2.70154597213483e-34,1.314619926181004e-26,1.2464517589330035e-24,2.6396245581991866e-20,0.00010171884196486965,7.381244899499624e-32,6.0992788403869375e-34,2.169214933830361e-26,-3.7815101894147227e-34,9.981744675944007e-26,2.6713558639497903e-17,3.012496285159478e-17,4.5670684837852884e-23,1.0945969530483215e-34,9.862216628648512e-26,3.341614488828028e-35,1.1163453932479798e-34,1.0062414751839853e-14,1.1266468352297892e-31,1.4197806094446207e-25,2.0269022502045114e-26,3.76,0.0,0.7189420321673974,0.9998839183453897,3.8392715210507087e-08,1.2575147398065909e-21,0.0036391379697080016,0.0037412884937631434,1.3146562370378917e-05,7.651749481422944e-16,0.00010215052405437761
0.03661425766779129,0.4603854228087926,1.1802312782242648e-11,9.30784880488128e-10,2.453692431798229e-09,5.644413003561627e-09,0.0,0.0,7.82059563225561e-07,1.0265752786013661e-08,4.4918595708800547e-07,2.830220819781721e-12,5.019406782432123e-12,-2.8898774277948695e-34,1.3945696282462925e-26,1.3302960205536675e-24,2.9048524151092096e-20,0.00010413815501043351,8.487880362881492e-32,7.339667348170122e-35,2.168118311893535e-26,-7.152554367729872e-34,1.065938244517656e-25,2.975741219036872e-17,3.195781277680181e-17,5.0957457461383225e-23,1.2309784372327054e-34,1.1236157041684393e-25,4.093895231123947e-35,1.318697200228743e-34,1.0683050720928197e-14,1.2900958826127016e-31,1.555095935759524e-25,2.3250157259748857e-26,3.76,0.0,0.7188973198246769,0.9998814515929719,4.1018596850292934e-08,1.438871886531958e-21,0.003681413487654965,0.0037860008364836322,1.3146529931975317e-05,7.740556941671854e-16,0.0001045873488278939
0.03704779309428044,0.46038917465476525,1.2225041980040625e-11,9.423460879064945e-10,2.5374191442868544e-09,5.8515930062959514e-09,0.0,0.0,8.106756164049926e-07,1.0991136411738162e-08,4.672485169703668e-07,3.0496519230064446e-12,5.177548992995994e-12,-3.9644650467833495e-35,1.478419556508352e-26,1.418983430708295e-24,3.1932085316125765e-20,0.00010658502521973558,9.749156125083933e-32,1.1835972593928913e-34,2.1658472409310557e-26,-1.991229905083648e-34,1.1376407890004095e-25,3.310670978443617e-17,3.388012131784643e-17,5.678952319901772e-23,1.386649936288082e-34,1.2782376924856065e-25,5.003825636884306e-35,1.554778493130458e-34,1.1334126728796486e-14,1.4751317370000108e-31,1.7019019744456236e-25,2.663244234014564e-26,3.76,0.0,0.7188526102629244,0.9998789559133562,4.3798789965994916e-08,1.6438715495486582e-21,0.0037236581162599135,0.0038307103982360043,1.3146497113238356e-05,7.829297345733157e-16,0.00010705228197530804
0.03748132852076959,0.46039292627474276,1.2658356346335297e-11,9.53935500394603e-10,2.6236384184208955e-09,6.064019455393913e-09,0.0,0.0,8.400024482967472e-07,1.1758599688682395e-08,4.858771809195921e-07,3.2845909448961288e-12,5.339999023474554e-12,1.397555559568535e-34,1.5663159791469382e-26,1.5127583931632e-24,3.5064103895422663e-20,0.00010905941645338042,1.118515999744304e-31,-4.5390325075317866e-34,2.1654150793035682e-26,2.7385244932350266e-34,1.2134814911176347e-25,3.678809367277384e-17,3.589525470335213e-17,6.321673198599833e-23,1.5644041653594446e-34,1.4520133673282677e-25,6.102053041411749e-35,1.8297332661681715e-34,1.2016769356441456e-14,1.6843405679787294e-31,1.861073676137899e-25,3.046518218519332e-26,3.76,0.0,0.7188079034819697,0.9998764313117684,4.6741137767075395e-08,1.875278102586548e-21,0.003765871876918929,0.0038754171791906995,1.314646391423675e-05,7.917970733176272e-16,0.00010954530227097951
0.03791486394725874,0.4603966776690925,1.3102429433276481e-11,9.655552461016678e-10,2.712409306776519e-09,6.2817757066321316e-09,0.0,0.0,8.700503244385595e-07,1.2570080047774048e-08,5.05087311187006e-07,3.536048888957008e-12,5.506887370277921e-12,4.12909974389421e-36,1.6584101979207224e-26,1.6118765681675619e-24,3.846281364322127e-20,0.00011156129213485947,1.2818405974428746e-31,1.6834832337790604e-34,2.1663329469727132e-26,-4.944863079397304e-34,1.293668933786827e-25,4.083019514081484e-17,3.800667338159325e-17,7.029296202968391e-23,1.767434976681284e-34,1.647058073001766e-25,7.424729804351457e-35,2.1494191047290153e-34,1.273213443837063e-14,1.9205889283313547e-31,2.0335466197753575e-25,3.4803214151270227e-26,3.76,0.0,0.7187631994816422,0.9998738777930981,4.985382041186718e-08,2.1361431120806663e-21,0.003808054791015558,0.003920121179518152,1.3146430335034782e-05,8.006577143552317e-16,0.00011206638850179377
0.038348399373747885,0.4604004288381959,1.3557437262923576e-11,9.772073853149813e-10,2.8037917153039808e-09,6.504946246875491e-09,0.0,0.0,9.008296016241051e-07,1.3427583159360152e-08,5.248947339207628e-07,3.805097812945213e-12,5.678348673081256e-12,-3.8705656741913855e-35,1.7548565927509924e-26,1.7166053683863858e-24,4.214755961114697e-20,0.00011409061523622218,1.4674099484832213e-31,-5.62345431443196e-34,2.1669187295649244e-26,4.184356526217329e-34,1.3784212977280528e-25,4.526375940590867e-17,4.0217934056782705e-17,7.807640743001445e-23,1.999372251591422e-34,1.8656929550555198e-25,9.01442287822296e-35,2.520496634802651e-34,1.3481407561583192e-14,2.1870512603975804e-31,2.2203209112280106e-25,3.9707476330549395e-26,3.76,0.0,0.7187184982617717,0.9998712953618868,5.3145366592240746e-08,2.429831555242663e-21,0.0038502068799208225,0.0039648223993887875,1.314639637569216e-05,8.0951166163937e-16,0.00011461551946715638
0.03878193480023703,0.4604041797824501,1.4023558382762053e-11,9.888939189443587e-10,2.8978464252114087e-09,6.7336167267555626e-09,0.0,0.0,9.323507297328325e-07,1.433318475389724e-08,5.453157538384728e-07,4.092874254030241e-12,5.854521816182109e-12,-2.470857948840608e-35,1.855814625487226e-26,1.827224475460121e-24,4.613885252401049e-20,0.0001166473482633939,1.6780415225460409e-31,4.3270198938708246e-35,2.166693007344662e-26,6.994496957009088e-35,1.4679667832795387e-25,5.012177700035644e-17,4.25326917680472e-17,8.66298863084573e-23,2.26433085427294e-34,2.1104623342323184e-25,1.0921160915949324e-34,2.950529026540051e-34,1.426580457110609e-14,2.4872398468535256e-31,2.4224653171645616e-25,4.5245628885547144e-26,3.76,0.0,0.7186737998221874,0.9998686840223209,5.662466543045262e-08,2.760050114765678e-21,0.0038923281649932205,0.0040095208389730255,1.3146362036263931e-05,8.183589191213988e-16,0.000117192673978987
0.03921547022672618,0.4604079305022679,1.4500973921639992e-11,1.0006167956377382e-09,2.9946351183845883e-09,6.967873994057423e-09,0.0,0.0,9.646242535530215e-07,1.5289032484316557e-08,5.663671692549792e-07,4.400582835504333e-12,6.035550031482652e-12,2.539667205221869e-34,1.9614477862791706e-26,1.9440263779364065e-24,5.0458425184723965e-20,0.00011923145324113837,1.9168852134149341e-31,6.665531238340718e-34,2.1663158183175937e-26,5.935380281557663e-34,1.5625440496811683e-25,5.543962191393536e-17,4.4954702011721884e-17,9.602116972266418e-23,2.5669762552596153e-34,2.384152328289557e-25,1.3203637813847726e-34,3.448092559458084e-34,1.5086572082080997e-14,2.825037411510127e-31,2.641121647772271e-25,5.149273353076532e-26,3.76,0.0,0.7186291041627192,0.9998660437782197,6.030097869056131e-08,3.1308776897555196e-21,0.003934418667578735,0.004054216498441275,1.3146327316800304e-05,8.271994907507539e-16,0.00011979783086171324
0.03964900565321533,0.4604116809980786,1.4989867646413727e-11,1.0123779179549076e-09,3.094220405032875e-09,7.2078061278267654e-09,0.0,0.0,9.976608145969333e-07,1.6297347831041976e-08,5.880662874729824e-07,4.7295000641513276e-12,6.221581004008628e-12,-1.802056391247326e-34,2.0719240702680425e-26,2.067316931346767e-24,5.512929094117234e-20,0.00012184289169765699,2.187458064559374e-31,-4.3409207418230874e-34,2.166275256556478e-26,3.6735936647340185e-35,1.6624026724550393e-25,6.12551967791693e-17,4.748782290750675e-17,1.0632332978227649e-22,2.9126038159996243e-34,2.689810795958163e-25,1.593059395352534e-34,4.022899344464203e-34,1.5944987998381122e-14,3.204732590855255e-31,2.8775094009691433e-25,5.85319961803379e-26,3.76,0.0,0.7185844112831964,0.9998633746330272,6.41839533123494e-08,3.546798271236512e-21,0.00397647840901084,0.004098909377963938,1.3146292217346562e-05,8.360333804749265e-16,0.0001224309689522648
0.04008254107970448,0.4604154312703279,1.549042601934016e-11,1.02417914785924e-09,3.196665850033691e-09,7.45350247321232e-09,0.0,0.0,1.0314711529093455e-06,1.7360428050658912e-08,6.104309405470343e-07,5.0809783282977505e-12,6.412766980024886e-12,-1.395138426868977e-34,2.1874165657805357e-26,2.1974159412431293e-24,6.01758042803729e-20,0.0001244816246488147,2.4936859195416733e-31,2.2097239907819452e-34,2.1663763862268505e-26,-1.518388026557379e-33,1.767803619542773e-25,6.760908539410083e-17,5.0136017409946636e-17,1.1761510975599316e-22,3.3072124085161254e-34,3.0307686811774944e-25,1.9182399034852148e-34,4.68593339126326e-34,1.6842362037762025e-14,3.6310584987705205e-31,3.132930683169374e-25,6.645557819632201e-26,3.76,0.0,0.7185397211834489,0.9998606765898008,6.828363427839004e-08,4.012736339607004e-21,0.004018507410610505,0.004143599477711415,1.3146256737942897e-05,8.448605922394472e-16,0.0001250920671000672
0.04051607650619363,0.46041918131947923,1.6002838256074486e-11,1.0360223116002277e-09,3.3020359963940375e-09,7.705053677060396e-09,0.0,0.0,1.0660661088690947e-06,1.8480648169252574e-08,6.334795014300596e-07,5.456450107159477e-12,6.609264877337462e-12,-5.947466903127092e-35,2.3081016692557045e-26,2.3346577700312716e-24,6.562372361962968e-20,0.0001271476125819826,2.8399455787373436e-31,-8.652088556496443e-34,2.166391975157155e-26,3.878059409962891e-34,1.8790197468790139e-25,7.454471288835403e-17,5.2903355565664786e-17,1.2998131795609063e-22,3.757588579523882e-34,3.410662839272966e-25,2.3052863288123136e-34,5.449601311740451e-34,1.7780036263561683e-14,4.109234634340277e-31,3.4087754219510983e-25,7.536548210109808e-26,3.76,0.0,0.7184950338633062,0.9998579496512008,7.261047782336825e-08,4.534094949907593e-21,0.004060505693686203,0.00418828679785409,1.3146220878624285e-05,8.53681129987828e-16,0.00012778110416703523
0.040949611932682775,0.460422931146014,1.6527296384075015e-11,1.0479092039960114e-09,3.410396387311254e-09,7.96255172427811e-09,0.0,0.0,1.1014566249803123e-06,1.9660463021444694e-08,6.572309005087487e-07,5.8574324023587715e-12,6.811236397316171e-12,4.4649554366462425e-36,2.43416193195606e-26,2.479391968468888e-24,7.150027634976297e-20,0.00012984081543949204,3.2311132008123874e-31,4.988987282168832e-35,2.1663178207443307e-26,5.102552041121765e-35,1.9963363141088663e-25,8.210851384829913e-17,5.57940168178143e-17,1.4351324652058241e-22,4.271400080750199e-34,3.8334604301595207e-25,2.765130705747292e-34,6.327899062999719e-34,1.8759385622959986e-14,4.64501239431779e-31,3.7065268870879665e-25,8.537451807172435e-26,3.76,0.0,0.718450349322598,0.9998551938194808,7.717536499188413e-08,5.1167966793913395e-21,0.004102473279533918,0.004232971338562347,1.3146184639420357e-05,8.624949976615723e-16,0.00013049805902756696
0.04138314735917192,0.46042668075043197,1.7063995301467392e-11,1.0598415921715517e-09,3.521813589015469e-09,8.226089974980846e-09,0.0,0.0,1.137653747649218e-06,2.0902409336164258e-08,6.817046425334833e-07,6.285531402806281e-12,7.0188481389569775e-12,4.49576615279076e-35,2.5657841458170172e-26,2.6319839326969687e-24,7.783422617769877e-20,0.00013256119260169293,3.6726185735790394e-31,5.622888318903039e-35,2.1662589982432866e-26,7.280838092853364e-35,2.1200515211598033e-25,9.035010872728602e-17,5.881229235700154e-17,1.583091175960998e-22,4.8572996547090245e-34,4.30348496756261e-25,3.310492230871793e-34,7.336596251082069e-34,1.9781818491764118e-14,5.244724482960928e-31,4.0277675356999134e-25,9.660735802854372e-26,3.76,0.0,0.7184056675611538,0.9998524090964758,8.198961555033287e-08,5.767327621427892e-21,0.004144410189437149,0.004277653100006558,1.3146148020355237e-05,8.713021992001092e-16,0.00013324291056853702
0.04181668278566107,0.4604304301332523,1.7613132836364298e-11,1.0718212188599197e-09,3.63635521533703e-09,8.495763202439798e-09,0.0,0.0,1.1746686289434336e-06,2.220910787019419e-08,7.069208239497478e-07,6.742447394695845e-12,7.232271715089114e-12,-1.781014318729237e-36,2.703160178567784e-26,2.7928155877276346e-24,8.465594282122986e-20,0.00013530870286961106,4.170501159329437e-31,-1.2902788112374334e-34,2.1662563836014245e-26,7.127580094818233e-35,2.2504770664220434e-25,9.932248887793214e-17,6.196258752146427e-17,1.7447455598322033e-22,5.5250507698793615e-34,4.825444117516652e-25,3.956146356410436e-34,8.493439645040508e-34,2.0848777225683595e-14,5.915338525033888e-31,4.374185200427447e-25,1.09201684669218e-25,3.76,0.0,0.7183609885788032,0.9998495954835916,8.706500225982127e-08,6.4927846201009785e-21,0.004186316444666918,0.004322332082357087,1.3146111021447406e-05,8.801027385407838e-16,0.00013601563768929006
0.04225021821215022,0.46043417929501373,1.8174909806912872e-11,1.0838498053759368e-09,3.754089952748024e-09,8.771667631845829e-09,0.0,0.0,1.212512528332845e-06,2.3583265590539958e-08,7.329001506403387e-07,7.229979929174102e-12,7.451683871582808e-12,-2.8912430977056044e-35,2.8464868935611466e-26,2.9622860982913993e-24,9.199747411503303e-20,0.00013808330444719396,4.7314775472274335e-31,1.3079415383187821e-35,2.1662735318152143e-26,1.1848807171687345e-34,2.3879387272737463e-25,1.0908221055510126e-16,6.524942424365197e-17,1.921230921687291e-22,6.285652570678771e-34,5.404459343572674e-25,4.71923101287065e-34,9.8183776853197e-34,2.1961738718013154e-14,6.664515206938857e-31,4.747579636390226e-25,1.2330944337007049e-25,3.76,0.0,0.7183163123753761,0.9998467529817939,9.241376551948862e-08,7.3009259504558e-21,0.004228192066481772,0.004367008285784293,1.3146073642709558e-05,8.888966196188182e-16,0.0001388162193016343
0.04268375363863937,0.4604379282362756,1.8749530081672883e-11,1.0959290543171487e-09,3.875087585204796e-09,9.053900979907044e-09,0.0,0.0,1.2511968144105394e-06,2.502767790667328e-08,7.596639560873845e-07,7.750033260895407e-12,7.677266608417064e-12,3.2172767679855967e-35,2.995966390319731e-26,3.1408126080754758e-24,9.989262058850465e-20,0.00014088495492313636,5.3630083637900025e-31,8.36344046578828e-35,2.166256848808367e-26,-2.5961823725523516e-34,2.5327769637911313e-25,1.1968959824995646e-16,6.867744355069606e-17,2.1137669631172302e-22,7.1514849621478325e-34,6.046097500440976e-25,5.619594628118699e-34,1.1333807918034456e-33,2.3122214963714802e-14,7.500671305986353e-31,5.149869451382137e-25,1.3909820549060838e-25,3.76,0.0,0.7182716389507019,0.999843881591596,9.804862838926226e-08,8.20022566010423e-21,0.004270037076127799,0.0044116817104585294,1.3146035884148438e-05,8.976838463672805e-16,0.00014164463432983433
0.04311728906512852,0.4604416769576181,1.933720064096443e-11,1.108060652019409e-09,3.999419017362571e-09,9.342562495296556e-09,0.0,0.0,1.2907329665930223e-06,2.654523095370369e-08,7.872342199641046e-07,8.304622071473123e-12,7.909207304562285e-12,-5.909895768862173e-36,3.1518060879702046e-26,3.3288310082317665e-24,1.0837701257129179e-19,0.00014371361125227586,6.073377578496413e-31,-2.653817278822801e-34,2.1662380632553467e-26,5.24937617549581e-34,2.685347546360899e-25,1.3120895772736974e-16,7.2251408107037e-17,2.323663454536622e-22,8.136468096633361e-34,6.756404482080102e-25,6.680191140606206e-34,1.306484944513251e-33,2.433175362974351e-14,8.433047975755048e-31,5.583099430007961e-25,1.5675265225966893e-25,3.76,0.0,0.7182269683046102,0.9998409813130478,1.0398281200204027e-07,9.199931799140893e-21,0.004311851494838626,0.004456352356550136,1.3145997745764701e-05,9.064644227170475e-16,0.00014450086171060466
0.043550824491617665,0.4604454254596434,1.9938131637646584e-11,1.1202462707525793e-09,4.127156299406693e-09,9.63775299996895e-09,0.0,0.0,1.3311325767943802e-06,2.8138903927546837e-08,8.156335871618425e-07,8.895877492009432e-12,8.147698842250302e-12,7.03267347581407e-35,3.3142186607915807e-26,3.526796736421711e-24,1.1748818988549332e-19,0.0001465692297365526,6.8717762894005536e-31,-3.0301725127899956e-35,2.166225537909537e-26,-1.6388653664351897e-34,2.8460222082272075e-25,1.4370879915102838e-16,7.597620482407589e-17,2.5523262567646323e-22,9.256240158220692e-34,7.541941034853897e-25,7.92752778935446e-34,1.5039642648214176e-33,2.5591938631723103e-14,9.471784704931325e-31,6.049448292493659e-25,1.7647618914442814e-25,3.76,0.0,0.7181823004369309,0.9998380521457236,1.102300513707924e-07,1.031012877720919e-20,0.004353635343835433,0.004501020224229449,1.3145959227552754e-05,9.152383525967808e-16,0.00014738488039310252
0.04398435991810681,0.46044917374297584,2.0552536460436345e-11,1.1324875707248805e-09,4.25837264893286e-09,9.939574931360124e-09,0.0,0.0,1.3724073510764702e-06,2.981177147313709e-08,8.448853872656201e-07,9.526053440392113e-12,8.392939739913084e-12,9.257758337885362e-35,3.4834225664966495e-26,3.7351856069473356e-24,1.2726568417635363e-19,0.00014945176600552032,7.768395512866063e-31,-4.610935590182461e-35,2.166199504421211e-26,-3.00856894490694e-34,3.015189323426596e-25,1.5726207069333077e-16,7.98568474882409e-17,2.801263712583745e-22,1.0528350496446682e-33,8.40982085118574e-25,9.392172107796394e-34,1.7289678620266417e-33,2.6904390716473488e-14,1.0627999376962498e-30,6.551236869472232e-25,1.984927013096549e-25,3.76,0.0,0.7181376353474935,0.99983509408871,1.1680461160404043e-07,1.1541804099116806e-20,0.0043953886443269564,0.004545685313666799,1.3145920329500577e-05,9.240056399328778e-16,0.00015029666933892084
0.04441789534459596,0.460452921808263,2.1180631793065223e-11,1.1447862018275383e-09,4.393142482002754e-09,1.0248132385494178e-08,0.0,0.0,1.414569111261127e-06,3.1567006126785165e-08,8.750136544753425e-07,1.0197533287897106e-11,8.645134274151552e-12,-3.1852144619225207e-34,3.659641597708521e-26,3.954494674137506e-24,1.3775110395395459e-19,0.0001523611749964112,8.774528346174612e-31,2.7458496701410197e-34,2.1661467251298375e-26,-4.544534305684695e-34,3.1932546118712553e-25,1.7194640303970214e-16,8.38984795111813e-17,3.07209343131887e-22,1.197247872389189e-33,9.367751063956992e-25,1.1109325256478395e-33,1.9850160946153602e-33,2.8270768051120758e-14,1.1913874897799327e-30,7.090936804267403e-25,2.2304846167987905e-25,3.76,0.0,0.7180929730361278,0.9998321071405933,1.2372130452666533e-07,1.2906919743212494e-20,0.004437111417509493,0.004590347625032504,1.314588105158958e-05,9.327662886494437e-16,0.00015323620752208088
