Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69)
6.801207799341562e-06,0.9811992571364763,0.0016001186466221239,0.0006459141422320523,0.00048788061624432363,0.008680825986558335,0.0,0.0,0.004677629372171533,0.0001715941651854459,0.02098781580071792,0.000580041742449365,0.0011158339821599277,7.374884964049226e-10,2.3439658731082868e-07,2.000875969979763e-05,0.00034780268706411743,0.005850123481723256,3.7478707215024045e-09,1.424860208396928e-07,1.461334694554345e-07,1.9894391363922216e-09,9.67497834845427e-07,3.571355542995274e-07,1.1583598794839496e-07,1.3657733988491788e-07,7.354923079087707e-10,8.429432152571977e-07,1.0266830799902337e-07,2.0752431773232027e-09,1.6782140149698012e-06,4.123822223224354e-10,3.1268319217550403e-10,4.87484710781433e-08,3.76,0.0,0.025997108414570647,0.9697468158015443,0.011541318060499288,0.0005138545088687056,0.5829390298853779,0.6976059352123292,0.0025598852273742223,4.689868105555218e-10,0.002923956345939037,0.0001575108030050637,0.03892069613431165,1.839960999487327e-09,1.758155440993641e-06,3.1552748967110012e-06,7.487356556540176e-05,3.605034708808115e-05,1.3391792787613702e-07,0.003144280019358093,4.0432710486054994e-05,7.273405287654767e-06,0.018856689359266994,0.004455580960807943,0.002818469658583868,0.0004091628122302772,0.0005929604376563953,1.2383433495799356e-05,0.005581233194238766,0.000519079392358915,1.3931112722557872e-07,5.4556554296777144e-12,2.582481514313512e-06,1.0764299216907419e-07,0.001496667708328329,5.278057753578378e-09,1.1060759763400954e-12,1.1770175120928461e-07,0.0003530163839910981,4.257690116269381e-08,1.338881243316386e-07,1.5995194208065424e-10,3.422178158197502e-06,7.706123479846333e-07,0.0002986898254530914,1.5405954628215072e-11,3.2829852753939706e-10,1.589002517037298e-05,5.025091866286765e-08,3.8704229002169024e-07
6.826421263690101e-06,0.9813407313643076,0.001613434859827263,0.0006516936757973945,0.0004938472518029503,0.008780644175511429,0.0,0.0,0.004714832297861388,0.00017466435170256816,0.02128656026074355,0.0005881231040912378,0.0011255521939519313,7.570815167430547e-10,2.385250337503624e-07,2.0193012909487164e-05,0.00035147696259974436,0.005910015002896626,3.852760633529986e-09,1.4351077552221182e-07,1.4949949223194755e-07,2.0286398669866122e-09,9.767450818281611e-07,3.663166939026699e-07,1.178898298345236e-07,1.4094700753020768e-07,7.600053533865944e-10,8.635613000914163e-07,1.0516726101965054e-07,2.1210143298822198e-09,1.6998228548089928e-06,4.203521369456871e-10,3.199028223738304e-10,4.992380784304862e-08,3.76,0.0,0.02566851296006432,0.969399122365088,0.011709745386035,0.0005203370031021937,0.5825673241287523,0.6981222432849389,0.00255896754969278,4.68452149928691e-10,0.002963008585068386,0.0001570227387686022,0.03914746240144072,1.8333437672607875e-09,1.7684290346146714e-06,3.1493994824344605e-06,7.55296039917164e-05,3.643619088908477e-05,1.342621418476646e-07,0.003158672675374704,4.073598308579947e-05,7.267470058210647e-06,0.019113989180690533,0.004487123980043718,0.0028443396534229616,0.0004129105290048429,0.0005982008318481173,1.2477003330251869e-05,0.005632508564130485,0.000529409838822736,1.40472888405877e-07,5.501134722129975e-12,2.61712683308634e-06,1.0908231135904394e-07,0.001523579315939123,5.315125642317268e-09,1.1152938451695558e-12,1.1867063315973024e-07,0.00035498482125437936,4.2887054255949424e-08,1.350635432936819e-07,1.627240835379264e-10,3.450815319616951e-06,7.866265953137332e-07,0.00030560791945864746,1.571829052242846e-11,3.2769323250991816e-10,1.63002858765405e-05,5.0606793490777e-08,3.9593493934171474e-07
6.8516347280386395e-06,0.981482150881208,0.0016267609443453954,0.000657478142584068,0.0004998521386910572,0.008881252815290496,0.0,0.0,0.0047518603603095445,0.00017776008755356962,0.021588156764936858,0.0005962796679428925,0.0011352629588765426,7.770430664573225e-10,2.42693119464431e-07,2.037745333392425e-05,0.0003551667940437333,0.005970148252280013,3.960202120582657e-09,1.4453916798564694e-07,1.5293264661298694e-07,2.068327292533652e-09,9.860089159697687e-07,3.7569744412688924e-07,1.1996205663861754e-07,1.4543364271691654e-07,7.852009784523574e-10,8.845826932687073e-07,1.0771422295426245e-07,2.1675255283045916e-09,1.7215600015439015e-06,4.284137353219637e-10,3.272490592652427e-10,5.112109204565676e-08,3.76,0.0,0.0253438802647515,0.9690486831599737,0.011880065872831306,0.0005268659913724318,0.5821874671879094,0.6986351204969661,0.0025580426246410424,4.679100702533865e-10,0.0030025786002254922,0.00015652769095759445,0.039375024910234875,1.8266458884383022e-09,1.778738588506738e-06,3.1434293752295677e-06,7.618313696907451e-05,3.682277404114762e-05,1.3460531326166608e-07,0.0031730530414550307,4.103837220943602e-05,7.2614045984529555e-06,0.01937349055345904,0.004518842796934937,0.0028702113674049278,0.00041665830568931173,0.000603435801210016,1.2570316296435862e-05,0.005683741851138267,0.0005398646708900671,1.416317841680227e-07,5.546501537052245e-12,2.6520496472435355e-06,1.1053307380526012e-07,0.0015508483671848317,5.352002937165919e-09,1.1244888735986425e-12,1.1963732224122797e-07,0.00035693433928250763,4.3194717874743196e-08,1.3623667259660356e-07,1.655265360397877e-10,3.479431120228871e-06,8.028705076526463e-07,0.0003126467065385501,1.603485300648633e-11,3.2707923208143515e-10,1.671874311869142e-05,5.096465142405615e-08,4.0497186426685476e-07
6.876848192387178e-06,0.9816235232193709,0.0016400956033756121,0.0006632668010632406,0.0005058947722023095,0.008982651636764953,0.0,0.0,0.004788705682154312,0.00018088077489035727,0.02189260774837807,0.0006045114828851848,0.0011449648655761369,7.973752325825339e-10,2.469004439217968e-07,2.056205640553346e-05,0.00035887186701597944,0.006030517196726929,4.070244144816713e-09,1.4557119133971355e-07,1.564340308355027e-07,2.108500105859092e-09,9.95288162290379e-07,3.8528079534763756e-07,1.220523582680361e-07,1.500394862161167e-07,8.110929693649401e-10,9.060122511861833e-07,1.1030973358767732e-07,2.2147813121859115e-09,1.743422699576174e-06,4.365665061944459e-10,3.347230107319645e-10,5.234055005905963e-08,3.76,0.0,0.025023164658928673,0.9686955030884604,0.012052287805433465,0.0005334412144155755,0.5817995105176571,0.6991446181726111,0.0025571104870818553,4.673609610150329e-10,0.003042671434672446,0.00015602580387212396,0.03960338819130655,1.8198691862049513e-09,1.7890843161084522e-06,3.137367409128238e-06,7.683400517007153e-05,3.7210033089252744e-05,1.349474336619838e-07,0.003187420620948242,4.133983336393143e-05,7.255215314262197e-06,0.019635189502652483,0.004550738474758789,0.0028960810859215147,0.0004204056043519846,0.0006086644806598473,1.2663358979908339e-05,0.005734924568653088,0.0005504431199505733,1.4278760316333674e-07,5.591747630014073e-12,2.6872488498392783e-06,1.1199523225534357e-07,0.001578475991671853,5.388683191383285e-09,1.1336593917801791e-12,1.2060165822704463e-07,0.0003588650482333534,4.3499816032565684e-08,1.3740730108600644e-07,1.6835899482268967e-10,3.508021836031967e-06,8.193440889069434e-07,0.0003198071186968788,1.6355632918483908e-11,3.2645680104733896e-10,1.7145486941632093e-05,5.1324504534663156e-08,4.141536618965866e-07
6.902061656735717e-06,0.9817648557441582,0.0016534375600890966,0.0006690589132403611,0.0005119746359698538,0.009084840246536786,0.0,0.0,0.004825360449635906,0.0001840257956991131,0.022199915225122636,0.0006128185871744906,0.0011546565120402028,8.18079995577154e-10,2.511465936713756e-07,2.0746797619985967e-05,0.00036259186479843284,0.006091115704523293,4.182936199039891e-09,1.466068382912249e-07,1.6000475501283985e-07,2.1491568426605843e-09,1.0045816463932645e-06,3.950697406116421e-07,1.2416041386598077e-07,1.5476679135369802e-07,8.3769521891687e-10,9.278548090998567e-07,1.1295432851535151e-07,2.2627860828953796e-09,1.765408129617569e-06,4.448099031882631e-10,3.423257699162877e-10,5.3582405988121415e-08,3.76,0.0,0.024706321001205903,0.9683395874900886,0.012226419216418283,0.0005400624028237574,0.5814035057265495,0.6996507870865308,0.002556171110084581,4.668040378856813e-10,0.003083292105980269,0.00015551722450509776,0.03983255664119583,1.8130155245809708e-09,1.799466424961395e-06,3.131216466750477e-06,7.748204951798707e-05,3.759790421056352e-05,1.3528849449559575e-07,0.003201774912917347,4.164032278891775e-05,7.24890871255069e-06,0.01989908166203153,0.0045828120537204945,0.002921945106984126,0.00042415188902625577,0.0006138860086359402,1.275611815833498e-05,0.005786048257116495,0.0005611443529064084,1.439401355643091e-07,5.636864751356347e-12,2.7227232738554256e-06,1.1346873679932435e-07,0.0016064632262611065,5.425160088837225e-09,1.1428037187982754e-12,1.2156347922043594e-07,0.00036077706941749276,4.380227374972826e-08,1.3857521881568244e-07,1.7122124739209825e-10,3.536583791753028e-06,8.360472622168777e-07,0.00032709006378057835,1.6680619048146276e-11,3.2582623407232354e-10,1.7580606327617283e-05,5.1686364635955686e-08,4.234808878553982e-07
6.927275121084256e-06,0.9819061556559199,0.0016667855585374282,0.000674853745132963,0.0005180912023162969,0.009187818126996901,0.0,0.0,0.004861816917760243,0.00018719451212741083,0.022510080788198703,0.0006212010084572041,0.0011643365064305919,8.391592290927037e-10,2.5543114282386524e-07,2.093165255196005e-05,0.0003663264685511053,0.00615193754778642,4.298328301571562e-09,1.4764610115125954e-07,1.6364594111567035e-07,2.190295883562582e-09,1.0138881952519809e-06,4.0506727444788336e-07,1.2628589202402067e-07,1.5961782317320107e-07,8.650217227133813e-10,9.501151792450075e-07,1.1564853888625655e-07,2.3115441021731707e-09,1.7875134102944388e-06,4.5314334527406475e-10,3.5005841491919784e-10,5.484688156848786e-08,3.76,0.0,0.024393304671688938,0.967980942020081,0.012402467882487462,0.0005467292771372215,0.5809995045816432,0.7001536774671379,0.0025552245219209123,4.662398147161468e-10,0.003124445604113959,0.00015500210243299961,0.04006253451895933,1.806086859034046e-09,1.8098851165487317e-06,3.1249794773595635e-06,7.812711129043682e-05,3.7986323256328117e-05,1.3562848711661496e-07,0.003216115412309685,4.193979748337267e-05,7.242491397111453e-06,0.020165162275807388,0.00461506455019604,0.002947799743456872,0.00042789662603474643,0.0006190995276316856,1.2848580798708321e-05,0.005837104489557034,0.000571967472180094,1.45089173026402e-07,5.6818447451598095e-12,2.75847169224888e-06,1.1495353520733693e-07,0.0016348110137301781,5.46142741918744e-09,1.151920211082244e-12,1.2252262973037628e-07,0.0003626705347931586,4.410201710603088e-08,1.3974021663329561e-07,1.7411333396197438e-10,3.5651133648979847e-06,8.529798698482949e-07,0.00033449642479212643,1.7009798408371172e-11,3.251878525804584e-10,1.8024189139693554e-05,5.205024327409327e-08,4.329540557853532e-07
6.949967238997941e-06,0.9820333035105232,0.001678802902230861,0.0006800708161680627,0.0005236270477964666,0.00928117251810305,0.0,0.0,0.004894451851457996,0.000190066073799143,0.022791674436472537,0.0006288095979742514,0.0011730373973611638,8.584521741722282e-10,2.593197069488323e-07,2.109809910818873e-05,0.0003696998349800923,0.006206862935771136,4.404531494213914e-09,1.4858452265976364e-07,1.669841903988312e-07,2.227731928956507e-09,1.0222742918257974e-06,4.142458733114868e-07,1.2821343642881123e-07,1.6409141891554512e-07,8.902464605856553e-10,9.705106990676574e-07,1.1811618462676993e-07,2.356073755874727e-09,1.8075082051828508e-06,4.607199251437549e-10,3.571297264983501e-10,5.6004430667001416e-08,3.76,0.0,0.024114825877142206,0.9676558320214484,0.012562557153280541,0.0005527682864790886,0.5806291095850802,0.7006035167399093,0.002554366454628649,4.657259599845067e-10,0.0031619434197651297,0.00015453302416972847,0.040270210076433846,1.7997885057249948e-09,1.8192933787323566e-06,3.1192950737031557e-06,7.870498597073888e-05,3.8336315626283613e-05,1.3593355993331767e-07,0.0032290096485133204,4.220842220710047e-05,7.236626685481326e-06,0.02040650171390171,0.004644245591729068,0.0029710578588162877,0.0004312651271092272,0.000623784142018496,1.2931533112909668e-05,0.005882990489731271,0.0005818116986159073,1.4612014746792653e-07,5.7222028216064915e-12,2.7908784718819745e-06,1.16299464901848e-07,0.001660632997540444,5.493883799522182e-09,1.1600999010361078e-12,1.2338345232090948e-07,0.0003643589056381496,4.436940514849277e-08,1.407860464327375e-07,1.767413439598544e-10,3.5907593375786016e-06,8.684151875408414e-07,0.0003412683795562602,1.7309633387701748e-11,3.246068624640681e-10,1.8430721570550233e-05,5.2379469218165415e-08,4.416050776314913e-07
6.972659356911626e-06,0.9821604356640555,0.0016908232555269236,0.0006852889708531519,0.0005291917862702819,0.009375165146884912,0.0,0.0,0.004926914410764845,0.0001929558043650899,0.023075584653620532,0.0006364792133828157,0.0011817267330280162,8.780510871961375e-10,2.632386930137122e-07,2.1264600406653813e-05,0.00037308453748982807,0.00626195943494975,4.5129998534262e-09,1.4952586036540271e-07,1.7038126678953228e-07,2.2655558113420984e-09,1.0306691708990407e-06,4.235980371839866e-07,1.3015456030016392e-07,1.6866874258474584e-07,9.160796005188249e-10,9.912519962171035e-07,1.2062482569294882e-07,2.4012197862931243e-09,1.8275955121372936e-06,4.683684741058341e-10,3.6430787058448787e-10,5.7180637384732576e-08,3.76,0.0,0.023839379685597344,0.9673285203520682,0.012724210790503414,0.0005588438493252396,0.580252317574276,0.70105077649966,0.002553502575904977,4.6520619857851045e-10,0.003199880437772216,0.00015405888191793044,0.04047854751053958,1.7934323564974868e-09,1.8287315691158815e-06,3.1135455776536947e-06,7.928020158810154e-05,3.868665249408324e-05,1.3623775399363464e-07,0.0032418919268541423,4.2476160582552916e-05,7.230682660988294e-06,0.020649605623179173,0.004673573065606594,0.0029943027376563257,0.00043463155926949063,0.0006284609599852442,1.3014225798906573e-05,0.0059288089700714666,0.0005917531289249257,1.4714797370500365e-07,5.762437421962652e-12,2.8235051668699605e-06,1.176544567888117e-07,0.0016867482677405724,5.5261611479429145e-09,1.1682545266725036e-12,1.242418710834563e-07,0.000366032471451706,4.463448329604608e-08,1.4182919246348767e-07,1.7939296376304516e-10,3.616373615594634e-06,8.840359249464703e-07,0.0003481416030708784,1.761284179802008e-11,3.2401999060057086e-10,1.8844241947108976e-05,5.2710347329086853e-08,4.5037500849178377e-07
6.995351474825311e-06,0.9822875570272659,0.001702845749420707,0.0006905076842511824,0.0005347850110325027,0.009469795378833894,0.0,0.0,0.004959199112136038,0.00019586319911278185,0.023361811728367904,0.0006442098529484202,0.0011904035230107732,8.979571128571542e-10,2.671877667070713e-07,2.1431138865869547e-05,0.0003764803400885579,0.0063172223153731,4.623770912092152e-09,1.5047010787016943e-07,1.7383801274043794e-07,2.3037660375972305e-09,1.039071983205214e-06,4.3312594741398564e-07,1.3210900108993914e-07,1.7335146632854867e-07,9.425315438074568e-10,1.0123425237355482e-06,1.2317483906412546e-07,2.4469850057984216e-09,1.8477731086573077e-06,4.760884997925137e-10,3.715936008241415e-10,5.8375658062003887e-08,3.76,0.0,0.023566934626588175,0.9669990119019019,0.012887433917707422,0.0005649557414819004,0.5798691666310257,0.7014954922402924,0.002552632889845765,4.6468054634637447e-10,0.0032382602310084495,0.00015357978964313442,0.04068754962800834,1.7870198806697776e-09,1.8381998213997398e-06,3.1077332134930172e-06,7.985264357856755e-05,3.903728658537263e-05,1.3654106281905518e-07,0.0032547618712981522,4.27429829379463e-05,7.224664321992928e-06,0.020894469736212163,0.004703047660427013,0.003017531731458205,0.00043799553945648436,0.0006331293668819604,1.3096649863672096e-05,0.005974553876427694,0.0006017909754108585,1.4817250338839506e-07,5.802542722697142e-12,2.8563507599427537e-06,1.1901846768950871e-07,0.0017131573114555086,5.5582552024509175e-09,1.1763829110828029e-12,1.2509777485637493e-07,0.00036769134854509433,4.489720005710757e-08,1.4286950526075545e-07,1.8206821899194498e-10,3.6419536698236163e-06,8.998417993124072e-07,0.0003551166848609178,1.791941066873246e-11,3.2342747716609585e-10,1.9264811776631684e-05,5.304288543666717e-08,4.5926413390448895e-07
7.018043592738996e-06,0.9824146724010215,0.0017148695306012404,0.0006957264352019326,0.0005404063088975073,0.009565062498643568,0.0,0.0,0.004991300529611642,0.00019878774130915606,0.02365035567499688,0.0006520015080813697,0.001199066785516659,9.181713263013186e-10,2.7116658681299595e-07,2.1597696994383294e-05,0.00037988700593647834,0.006372646790478053,4.736882533199834e-09,1.514172585353897e-07,1.7735527841542227e-07,2.3423610190465256e-09,1.0474818822864007e-06,4.428317832770359e-07,1.3407648989477592e-07,1.7814126777613094e-07,9.696127495417208e-10,1.0337857149525044e-06,1.257665981730878e-07,2.493372132142206e-09,1.8680387359834118e-06,4.838794889712575e-10,3.789876603124726e-10,5.9589647242760195e-08,3.76,0.0,0.023297459555271967,0.9666673117683793,0.01305223148185153,0.0005711037324376927,0.5794796949494454,0.7019376991050665,0.0025517574234570173,4.6414925573129434e-10,0.003277086349473085,0.00015309586272570848,0.04089721913757895,1.7805525385838117e-09,1.8476982649383217e-06,3.1018602309853626e-06,8.04221978716658e-05,3.938817051931215e-05,1.368434798801156e-07,0.0032676191035636163,4.3008860160969584e-05,7.218576719459361e-06,0.02114108953605517,0.004732670047371138,0.003040742206874769,0.00044135668689788434,0.0006377887520171989,1.3178796511591717e-05,0.006020219189648946,0.0006119244085634634,1.49193589342511e-07,5.842512978136983e-12,2.8894141955819313e-06,1.2039145291814876e-07,0.0017398605511953378,5.590161781386206e-09,1.1844838909398714e-12,1.2595105332802367e-07,0.00036933565891646185,4.5157504759045706e-08,1.4390683640343283e-07,1.8476682033444858e-10,3.6674970074393804e-06,9.158324750979937e-07,0.0003621941965365869,1.82293262418329e-11,3.2282954711921693e-10,1.9692491692281695e-05,5.337709117514383e-08,4.68272710795017e-07
7.040735710652681e-06,0.9825417864834888,0.001726893761841153,0.000700944706547747,0.0005460552604430039,0.009660965710476515,0.0,0.0,0.005023213297413642,0.00020172890246245476,0.02394121623407155,0.0006598541633685406,0.0012077155477679831,9.38694733528966e-10,2.751748055606994e-07,2.176425739877121e-05,0.00038330429746484936,0.006428228018582221,4.852372906236955e-09,1.5236730548675836e-07,1.8093392167068895e-07,2.381339073381248e-09,1.0558980249062149e-06,4.5271772129887487e-07,1.3605675163762693e-07,1.830398295343999e-07,9.973337321747292e-10,1.0555849825034843e-06,1.2840047277244114e-07,2.540383788423713e-09,1.888390100294314e-06,4.917409078235661e-10,3.8649078150484165e-10,6.082275762426958e-08,3.76,0.0,0.023030923648891248,0.9663334252867832,0.013218608251590033,0.0005772875854322007,0.5790839408372225,0.7023774318882349,0.0025508761932133313,4.6361226645686945e-10,0.0033163623192579285,0.0001526072178857296,0.041107558648441886,1.7740317784362829e-09,1.857227024664971e-06,3.0959289039782373e-06,8.098875094773942e-05,3.973925683237417e-05,1.371449986001588e-07,0.0032804632432237744,4.3273763709663554e-05,7.212424954119024e-06,0.021389460257849033,0.004762440879841698,0.003063931546859173,0.0004447146232709768,0.0006424385089318139,1.3260657138072476e-05,0.006065798928470456,0.0006221525572762143,1.5021108566909553e-07,5.882342490198744e-12,2.922694380398632e-06,1.2177336620376343e-07,0.00176685834432403,5.621876792446566e-09,1.1925563071294422e-12,1.2680159598347552e-07,0.00037096552998219535,4.541534757241538e-08,1.4494103871373358e-07,1.8748837894162728e-10,3.6930011731797967e-06,9.320075641917695e-07,0.00036937469146507715,1.854257379416666e-11,3.2222641529817073e-10,2.012734142304472e-05,5.3712971979070614e-08,4.774009673474331e-07
