Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180)
2.0353510032183074e-09,0.7756714101337109,4.838966439072921e-12,3.491274578304422e-13,3.7869224027740327e-14,3.154943481771762e-14,0.0,0.0,5.9260156568279024e-09,1.1645836297192706e-14,3.74790672207913e-14,4.3515764123162196e-14,3.0180385374701186e-17,1.3414420019590616e-28,4.3902633733293935e-19,1.7756931145476853e-11,3.075397791771501e-14,2.842689952821275e-11,1.2795799958313242e-26,2.7041495965820263e-22,1.4354360359001656e-24,8.597841351936821e-24,1.8728265821106312e-10,4.795060073527757e-25,5.172141287181354e-20,9.592254549818255e-30,8.663078940532825e-34,8.542983738796872e-26,6.525695784893878e-31,9.017310898313842e-31,2.924755181374554e-20,3.872390720802237e-34,5.145045684189934e-34,7.51215183805036e-35,3.76,0.0,0.5852045729080381,0.9985067989326241,6.4014764143272696e-15,1.0494766743897467e-17,0.0001333794436229904,0.00013337985787079,0.0014931951124752467,3.701757226113038e-14,2.8407940246927625e-11,5.921056066381914e-09,1.7446468421046031e-10,6.036620084352899e-14,3.2248884239797324e-17,1.4854670032911807e-11,1.9425555109424583e-13,1.390960449170015e-17,7.665064964401946e-13,2.3112172025377557e-11,1.631350570907597e-11,6.151426449553101e-12,1.0258853187660088e-13,6.76450043117075e-13,4.0463356891704235e-14,9.626442177770438e-17,2.3328302038535753e-16,4.620662062194907e-14,3.641451586915894e-19,2.0506774967264216e-10,1.782833624007768e-20,1.0893619769177768e-24,3.595346437939897e-20,3.48384721404173e-20,1.078558540089283e-20,1.247511642606964e-15,3.617089136528315e-25,7.002916467369365e-21,1.76596042774586e-22,1.3367401876864323e-16,3.044409950201385e-23,5.547738362915765e-27,4.517047006096153e-15,6.319036793719129e-20,4.238904661684389e-25,7.391161865315789e-25,1.163726961881614e-15,1.974901048832402e-23,1.14436884612695e-19,2.7052225906976765e-20,1.0528248272236927e-19,3.612554090549324e-26,6.4468972680253804e-24,3.708503901451299e-12,2.955719064155192e-23,1.9547667147810678e-21,2.7103985926154953e-21
2.0867530555954233e-09,0.7756718988690303,5.0594745350412224e-12,3.646019009683134e-13,4.067123817094615e-14,3.3851457232216605e-14,0.0,0.0,6.075602438886652e-09,1.2241221878587954e-14,4.033916024500471e-14,4.6836190180415345e-14,3.260391491968442e-17,1.4420843222719562e-28,4.604954476585504e-19,1.863327940302601e-11,3.2866512300472676e-14,2.9922856728578285e-11,1.4789738403803025e-26,2.963169188727723e-22,1.6217709164194266e-24,9.710455273187769e-24,1.9157880878673263e-10,5.311990092131016e-25,5.648981581862438e-20,1.1093392709470506e-29,1.0013898569114561e-33,9.650972309182441e-26,7.6302090415458645e-31,1.0419018284744834e-30,3.158663849801617e-20,4.555229191855612e-34,5.983722376660951e-34,8.888898648124581e-35,3.76,0.0,0.5852012046903118,0.9985057195490405,6.8959983343910865e-15,1.148368803360044e-17,0.00013674749341559687,0.00013674792887109996,0.0014942743449527745,3.816919774298633e-14,2.990245048031681e-11,6.070353695445355e-09,1.833877424852354e-10,6.30060428932704e-14,3.474592524174797e-17,1.5569742990549127e-11,2.0459771529777977e-13,1.466917872217074e-17,7.980118054967159e-13,2.4301666578427015e-11,1.703002996056685e-11,6.464952121875312e-12,1.0837895971839977e-13,7.275909700722945e-13,4.2529415887778844e-14,1.0365603083534719e-16,2.483378098309314e-16,4.8379771272063266e-14,3.984531662838343e-19,2.102442014990387e-10,1.941753949859135e-20,1.1799271630247766e-24,3.932743503252697e-20,3.720714235932924e-20,1.1815171234293789e-20,1.3276508596044553e-15,3.886886211223923e-25,7.561381554282521e-21,1.9066802790175343e-22,1.4042712313180784e-16,3.2703275842739654e-23,8.370192379032136e-27,4.8256279472137976e-15,6.970559086946051e-20,4.701894644527147e-25,8.319043603499407e-25,1.2444244691904479e-15,2.2340105509004068e-23,1.2610402891683706e-19,2.9839606580646333e-20,1.136624678521962e-19,3.949431575215755e-26,7.143305781816672e-24,3.800896960276553e-12,3.279728317653497e-23,2.1230894452929976e-21,2.9171441700322402e-21
2.1381551079725393e-09,0.7756723876015701,5.286611636791519e-12,3.804270136305746e-13,4.3606923096796554e-14,3.626339280071597e-14,0.0,0.0,6.225187595382674e-09,1.2851440490808508e-14,4.333857285129426e-14,5.031833578734971e-14,3.515408235619188e-17,1.5474600643443131e-28,4.824290504667513e-19,1.952918247464026e-11,3.507076179232312e-14,3.145660069552619e-11,1.7035533652714246e-26,3.2401896899436272e-22,1.8267461316272068e-24,1.0933839858721796e-23,1.958550036720512e-10,5.869718134354921e-25,6.157085615033239e-20,1.2783750358041534e-29,1.1534972358389975e-33,1.087236473531132e-25,8.889693232123984e-31,1.1998517543798877e-30,3.404733993535822e-20,5.3373189495528e-34,6.932992569218101e-34,1.0475533486434279e-34,3.76,0.0,0.5851978364919543,0.9985047712541412,7.41522278941655e-15,1.253971933934095e-17,0.0001401155235178127,0.0001401159807088291,0.0014952224887093705,3.9317441625795717e-14,3.143467699326027e-11,6.219642970577644e-09,1.9253331689626297e-10,6.568354054897267e-14,3.736821069642702e-17,1.629951901379081e-11,2.1520174718347898e-13,1.5451306057553856e-17,8.298532252005653e-13,2.552125670782643e-11,1.7760571133209242e-11,6.786205666292644e-12,1.1435310205518956e-13,7.811771069191865e-13,4.464676723012921e-14,1.1141443279988117e-16,2.639687236908744e-16,5.059441434941148e-14,4.351041651100512e-19,2.1542053216787185e-10,2.1102840954672154e-20,1.2753535039090654e-24,4.292176616505525e-20,3.967047919991194e-20,1.2916734254021238e-20,1.4108094349666521e-15,4.16891463827065e-25,8.147871576826065e-21,2.054874150405721e-22,1.4730944763047902e-16,3.50789126727481e-23,2.9488802207132167e-27,5.147269948300003e-15,7.670628973712275e-20,5.202172628502283e-25,9.335224244954187e-25,1.3283229370722403e-15,2.5194624690521277e-23,1.3862412787613527e-19,3.283445445081476e-20,1.2247039964625356e-19,4.3071611961780227e-26,7.894450175164082e-24,3.8932296040849714e-12,3.630335639333922e-23,2.3013841040219395e-21,3.1339554428571643e-21
2.1895571603496552e-09,0.7756728763313301,5.520497793777743e-12,3.9660454491624554e-13,4.667929614634532e-14,3.8787889152149104e-14,0.0,0.0,6.3747711457318935e-09,1.3476491559273933e-14,4.64803722672837e-14,5.396576019608414e-14,3.7834103595200916e-17,1.657661567188255e-28,5.04823958698774e-19,2.0444535959182343e-11,3.736850022174869e-14,3.3028101020646296e-11,1.9557932806859612e-26,3.536015729086313e-22,2.051693699855207e-24,1.2275844866457642e-23,2.0011133909878648e-10,6.470338405953572e-25,6.69771004868023e-20,1.4681674811980096e-29,1.3242906864800878e-33,1.221584136426607e-25,1.0321631001794545e-30,1.3773554785639048e-30,3.663274137734201e-20,6.2301467800172e-34,8.004151416908861e-34,1.2297905980660396e-34,3.76,0.0,0.5851944683129655,0.9985039381628309,7.959739932425202e-15,1.3665739963356356e-17,0.00014348353392984898,0.00014348401338408774,0.0014960554288403938,4.0462476708437585e-14,3.3004587825975334e-11,6.368923999318661e-09,2.0190140635357318e-10,6.839775861728611e-14,4.011876309779456e-17,1.7043864985089926e-11,2.2606731888643725e-13,1.6256162795192585e-17,8.62018560351097e-13,2.6770954002447117e-11,1.8505061728715347e-11,7.115181734713262e-12,1.2051274499540581e-13,8.372591779807643e-13,4.6815401224906034e-14,1.195483005450284e-16,2.801848326807002e-16,5.2850063980185857e-14,4.742019721521042e-19,2.2059674168133592e-10,2.2887467844714892e-20,1.375766729126683e-24,4.6744820532565585e-20,4.222975138224647e-20,1.4093594467287772e-20,1.4970197793231268e-15,4.463406622746996e-25,8.763016272659565e-21,2.210754975598538e-22,1.5431885672093425e-16,3.7574760496640974e-23,1.8311009460542417e-26,5.482194299105669e-15,8.421531345947449e-20,5.741723510931822e-25,1.0445502646950112e-24,1.4154483330277374e-15,2.833191831169639e-23,1.5203574424483793e-19,3.60465110603393e-20,1.3171652830719954e-19,4.68638659568969e-26,8.703092910134948e-24,3.985501960847372e-12,4.0090373303911174e-23,2.489993127222362e-21,3.3610538503847562e-21
2.240959212726771e-09,0.7756733650583104,5.761252282527689e-12,4.131362688369959e-13,4.98913686008735e-14,4.1427599872043975e-14,0.0,0.0,6.5243531070470696e-09,1.4116374511288197e-14,4.9767609370931056e-14,5.778200364174403e-14,4.064719509234842e-17,1.7727801474378604e-28,5.276770034339117e-19,2.1379235962406877e-11,3.976149292009333e-14,3.463732966423165e-11,2.2383454189652733e-26,3.8514690809668375e-22,2.2980038227209003e-24,1.3744656594768381e-23,2.0434791083536985e-10,7.115997638896119e-25,7.272131054728028e-20,1.680677966211538e-29,1.5155475782122883e-33,1.369053550795722e-25,1.1945020314375852e-30,1.5763194911968184e-30,3.9345932441968264e-20,7.246202473070801e-34,9.209326258991402e-34,1.438433075746227e-34,3.76,0.0,0.585191100153345,0.998503206377136,8.530139173692003e-15,1.4864684220001812e-17,0.00014685152465191415,0.00014685202689698615,0.001496787063318882,4.1604477424574206e-14,3.46121533956833e-11,6.518196886145896e-09,2.1149200976721656e-10,7.114778505159058e-14,4.300060197144352e-17,1.7802649009232877e-11,2.3719412641627506e-13,1.7083925263875027e-17,8.944960586494122e-13,2.8050769624516513e-11,1.9263434573230282e-11,7.451874917610434e-12,1.2685966609222455e-13,8.958875074038369e-13,4.9035308265511336e-14,1.2806629264358073e-16,2.9699523243276343e-16,5.514624206822735e-14,5.158527897682032e-19,2.2577283004162508e-10,2.477467824992125e-20,1.4812928237014417e-24,5.080505922771205e-20,4.488621728439818e-20,1.5349153408462398e-20,1.5863133184493112e-15,4.770595196943194e-25,9.407445482672634e-21,2.3745372495690684e-22,1.6145327768036123e-16,4.0194960746910666e-23,-1.8417799192907624e-26,5.830619737170364e-15,9.225597399085587e-20,6.322586614544696e-25,1.1655888205500327e-24,1.5058250242687022e-15,3.1772233239525337e-23,1.6637811201057401e-19,3.948571370680172e-20,1.4141109614069367e-19,5.087750883533963e-26,9.57206197097993e-24,4.0777141580367664e-12,4.417377975693112e-23,2.689263311461819e-21,3.598659649178829e-21
2.292361265103887e-09,0.7756738537825115,6.008993612151353e-12,4.3002398644925595e-13,5.324614569188161e-14,4.41851844472742e-14,0.0,0.0,6.673933494614469e-09,1.4771088775673908e-14,5.3203318767999724e-14,6.177058743225329e-14,4.3596573975912066e-17,1.8929061092241313e-28,5.509850338216829e-19,2.2333179094304673e-11,4.2251496762429545e-14,3.628426116957668e-11,2.5540467307399982e-26,4.1873886507531193e-22,2.5671258148690115e-24,1.5348802828420392e-23,2.0856481418934718e-10,7.808895160976007e-25,7.88164406695287e-20,1.9179996709235285e-29,1.7291670268032023e-33,1.530604650427514e-25,1.3780465354864416e-30,1.7987886343075116e-30,4.2190007506290466e-20,8.399037064851604e-34,1.0561514342028875e-33,1.67657524091491e-34,3.76,0.0,0.5851877320130929,0.9985025635741582,9.127009189505078e-15,1.613954117068813e-17,0.000150219495684214,0.0001502200212476347,0.0014974297150437644,4.2743619102266e-14,3.625734671086705e-11,6.6674617329591945e-09,2.2130512604726401e-10,7.393273035766093e-14,4.601674387750238e-17,1.8575740401461575e-11,2.485818917982272e-13,1.7934769823318318e-17,9.272743937778524e-13,2.9360714325931096e-11,2.003562281575359e-11,7.796279744602026e-12,1.3339563438609666e-13,9.57112022767605e-13,5.1306478831128124e-14,1.3697705340495229e-16,3.144090461210933e-16,5.748247816087626e-14,5.601652209002124e-19,2.3094879725093352e-10,2.676776084107752e-20,1.5920580447589795e-24,5.511104040189738e-20,4.764112585558416e-20,1.6686894711101654e-20,1.6787205129124468e-15,5.090714285751922e-25,1.0081789301666802e-20,2.546437042793387e-22,1.6871070296998549e-16,4.294297783526188e-23,7.572752115223971e-26,6.192762472095739e-15,1.0085204242613344e-19,6.946855917580139e-25,1.297260193850007e-24,1.5994758276852035e-15,3.5536730830757606e-23,1.8169112556543287e-19,4.316219371271009e-20,1.5156434020314287e-19,5.51189655235667e-26,1.050425076824218e-23,4.169866322630725e-12,4.856950962715257e-23,2.89954581724857e-21,3.846991918700262e-21
2.343763317481003e-09,0.7756743425039327,6.263839529778618e-12,4.472695287759415e-13,5.674662661289751e-14,4.7063308211059724e-14,0.0,0.0,6.823512322117719e-09,1.544063378260037e-14,5.679051886784085e-14,6.593501403578504e-14,4.6685458304680646e-17,2.0181287540095993e-28,5.747449170153905e-19,2.3306262466407593e-11,4.484026020812294e-14,3.7968872953125246e-11,2.9059275408666905e-26,4.544630458394406e-22,2.8605690039751464e-24,1.7097157585946837e-23,2.1276214400987356e-10,8.551282974648746e-25,8.527563537070983e-20,2.182362914681687e-29,1.967175072732355e-33,1.7072452933749818e-25,1.585027206354972e-30,2.046952828435128e-30,4.516806622163102e-20,9.703323927700508e-34,1.2074621694053079e-33,1.947591999658429e-34,3.76,0.0,0.5851843638922088,0.9985019988125692,9.750937930607908e-15,1.7493354360737298e-17,0.0001535874470269508,0.0001535879964361436,0.0014979943253429103,4.388008065033645e-14,3.794014366138068e-11,6.816718639312202e-09,2.3134075410380593e-10,7.675172702619672e-14,4.9170202413533764e-17,1.9363009676056288e-11,2.602303660086857e-13,1.8808872863867717e-17,9.603426496762844e-13,3.070079846341516e-11,2.0821559926573162e-11,8.148390685121338e-12,1.401224104480219e-13,1.020982258633357e-12,5.362890348485008e-14,1.4628921291112798e-16,3.324354280476863e-16,5.985830931864232e-14,6.072502871172123e-19,2.3612464331145535e-10,2.887003476691937e-20,1.7081889460355752e-24,5.967141824734426e-20,5.0495717233235906e-20,1.811038476813595e-20,1.774270877092315e-15,5.423998741732736e-25,1.0786678243670768e-20,2.7266720157905656e-22,1.7608919344632177e-16,4.582428688819356e-23,-1.5861098124409985e-25,6.568836209394388e-15,1.1002774516063003e-19,7.616680285447596e-25,1.440207735490189e-24,1.6964220574166684e-15,3.964750458909907e-23,1.980153290708858e-19,4.708627471990189e-20,1.621864961007828e-19,5.9594655197726e-26,1.150261810550207e-23,4.261958581114331e-12,5.329398995731521e-23,3.1211961839095005e-21,4.106268566805365e-21
2.395165369858119e-09,0.7756748312225747,6.525907025906588e-12,4.648747517175297e-13,6.039580452423891e-14,5.006464229231614e-14,0.0,0.0,6.973089601599016e-09,1.6125008963612802e-14,6.05322119637098e-14,7.027876717317964e-14,4.991706743468054e-17,2.1485363903560483e-28,5.989535381055501e-19,2.4298383689893595e-11,4.752952334095336e-14,3.969114480375226e-11,3.2972201873259427e-26,4.924067623073199e-22,3.1799035859644057e-24,1.8998945568689596e-23,2.1693999468939674e-10,9.3454658592238e-25,9.211222697295828e-20,2.4761406648703673e-29,2.231730074635007e-33,1.90003260633116e-25,1.817855023698201e-30,2.3231541655594276e-30,4.8283214125654844e-20,1.1174923784386483e-33,1.376350374181652e-33,2.2551574926254696e-34,3.76,0.0,0.5851809957906932,0.9985015025661462,1.0402512631358736e-14,1.8929221559051955e-17,0.00015695537868032423,0.0001569559524626232,0.0014984904204393733,4.5014040895291286e-14,3.9660522517686423e-11,6.965967702380546e-09,2.415988928469522e-10,7.96039290129417e-14,5.246398821742674e-17,2.0164328535466618e-11,2.7213932391332495e-13,1.9706410806302453e-17,9.936903065353118e-13,3.207103201202367e-11,2.162117969571473e-11,8.508202149177824e-12,1.4704174642318407e-13,1.0875473600116297e-12,5.600257287592361e-14,1.5601138705119585e-16,3.510835574866608e-16,6.227327999045651e-14,6.572214474486289e-19,2.4130036822538484e-10,3.1084849657853636e-20,1.8298124046828767e-24,6.449494229253741e-20,5.345122301938562e-20,1.9623273405727463e-20,1.872992997534292e-15,5.770684315084769e-25,1.1522743364572012e-20,2.9154614343016225e-22,1.8358686998639046e-16,4.8839632301367e-23,4.318561650207149e-25,6.959052173716959e-15,1.1980776012969656e-19,8.33426371358683e-25,1.5950961019809642e-24,1.7966835692171222e-15,4.41275974640075e-23,2.1539190610657463e-19,5.126847101935125e-20,1.7328779804737756e-19,6.431099301272037e-26,1.2570188232760894e-23,4.353991059483824e-12,5.836414602978871e-23,3.3545743503593752e-21,4.376706335410358e-21
2.446567422235235e-09,0.775675319938437,6.795312339714791e-12,4.828415262184558e-13,6.419666656337571e-14,5.3191863567702145e-14,0.0,0.0,7.122665343555031e-09,1.6824213751558226e-14,6.443138431686634e-14,7.480531191520901e-14,5.3294622234308947e-17,2.2842163436511222e-28,6.236078000523524e-19,2.5309440874131075e-11,5.0321017909045676e-14,4.145105791491879e-11,3.731367831554959e-26,5.326590347668222e-22,3.5267614622775236e-24,2.1063746492934123e-23,2.2109846016489037e-10,1.0193801487758044e-24,9.933973324189553e-20,2.801854110209366e-29,2.525128186791801e-33,2.1100743351197005e-25,2.079131921645093e-30,2.629894182564821e-30,5.153856310450655e-20,1.2830951459737218e-33,1.564400666324862e-33,2.603264660718167e-34,3.76,0.0,0.5851776277085453,0.9985010666408146,1.1082319819574825e-14,2.045029449899848e-17,0.000160323290644532,0.0001603238893271839,0.0014989261944075016,4.614566902927489e-14,4.1418462962972063e-11,7.115209017064845e-09,2.520795411868312e-10,8.24885112330981e-14,5.590110897028638e-17,2.0979569859379763e-11,2.843085544613572e-13,2.062756010147269e-17,1.0273072271372156e-12,3.347142457831006e-11,2.2434416231397595e-11,8.875708488056099e-12,1.5415538607312322e-13,1.1568560858036623e-12,5.842747774442086e-14,1.6615217755742666e-16,3.703626267592818e-16,6.472694189084014e-14,7.101946134952641e-19,2.4647597199491577e-10,3.341558546303725e-20,1.9570556333643868e-24,6.959045661951766e-20,5.650886665826926e-20,2.1229294439194746e-20,1.9749145511456847e-15,6.131007603006973e-25,1.2290616297027529e-20,3.1130261846999854e-22,1.9120189873647314e-16,5.200195962217191e-23,-1.0483730030668912e-24,7.363619131849894e-15,1.3021721307974577e-19,9.101865579949322e-25,1.762611306559718e-24,1.900278804017143e-15,4.900101900515993e-23,2.3386266942997913e-19,5.571948589497453e-20,1.8487847543032352e-19,6.92743908715603e-26,1.3710050869815213e-23,4.445963883249941e-12,6.379740640776252e-23,3.6000446617758625e-21,4.658520806369164e-21
2.497969474612351e-09,0.7756758086515197,7.0721709643987675e-12,5.011717389009581e-13,6.815219384381909e-14,5.644765460916592e-14,0.0,0.0,7.27223955740838e-09,1.75382475802237e-14,6.849100623420931e-14,7.951809477312915e-14,5.682134501626722e-17,2.4252549658402923e-28,6.487046236192224e-19,2.6339332624189455e-11,5.32164673649124e-14,4.324859494900635e-11,4.212033183054467e-26,5.753105903215858e-22,3.902837092020245e-24,2.3301499525306027e-23,2.252376339201359e-10,1.1098700534166289e-24,1.0697185497718597e-19,3.1621781466751667e-29,2.8498087655714203e-33,2.3385301833548953e-25,2.371661356453308e-30,2.9698410912542438e-30,5.493723158837377e-20,1.46898420000652e-33,1.773300820616166e-33,2.9962449123833414e-34,3.76,0.0,0.5851742596457653,0.9985006837670506,1.1790945325417862e-14,2.2059778618588985e-17,0.0001636911829197701,0.000163691807029936,0.0014993089167715326,4.7275124351146364e-14,4.3213946157434716e-11,7.264442676469954e-09,2.627826980335895e-10,8.540466902312426e-14,5.948456939932475e-17,2.1808607693275023e-11,2.967378613283397e-13,2.1572497229776367e-17,1.0611836421115513e-12,3.4901985414540503e-11,2.3261203958488105e-11,9.250903994867275e-12,1.6146506481574341e-13,1.2289568122763888e-12,6.090360892053928e-14,1.767201720444364e-16,3.902818420423131e-16,6.721885387482283e-14,7.662881615962311e-19,2.5165145462224266e-10,3.586565198682875e-20,2.0900461749182022e-24,7.496689870702904e-20,5.966986422590472e-20,2.2932266160688273e-20,2.0800623234910346e-15,6.505206053175015e-25,1.3090929249026783e-20,3.319588788980779e-22,1.989324918550457e-16,5.53034724789719e-23,-5.267950103210589e-25,7.782743415936684e-15,1.412816738145281e-19,9.921800892006367e-25,1.943460790491426e-24,2.0072248329486637e-15,5.429276262458564e-23,2.5347005064511654e-19,6.045020995644731e-20,1.9696875364416285e-19,7.449125584853979e-26,1.4925361094286637e-23,4.537877177440178e-12,6.961170799435513e-23,3.857975858806511e-21,4.951926407118886e-21
