Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59)
5.63195996019972e-06,0.5127838690711243,1.1243038549560615e-12,6.11498216016177e-13,9.673715258214908e-14,9.818593529674004e-13,0.0,0.0,7.671403250476137e-09,8.706075543200268e-13,5.621285565555665e-15,2.1305190395231176e-18,3.530954004177727e-16,1.8776277212571831e-41,7.590373189341132e-30,3.407473312378435e-19,2.805306361853976e-27,7.277593900037595e-10,6.804212467619701e-38,9.16931232467366e-28,4.575923253018644e-34,-4.505061990864169e-33,3.732708251923395e-21,2.6235774593559406e-29,5.2322685569049165e-23,2.960140049147878e-34,1.0007903512725108e-40,1.3973414795081e-30,4.396031614563614e-50,5.604776388045338e-42,3.641863357670057e-21,5.70506805512355e-45,2.8267465314225556e-37,2.373627476270267e-42,3.76,0.0,0.5543888389133346,0.9999431053772535,7.533070271407327e-13,1.1992970393527365e-34,3.574690967565279e-05,3.57476385580004e-05,5.688620799590377e-05,4.706495695530594e-17,7.277653668634186e-10,7.644031132458065e-09,4.845765606196248e-13,1.3963148325750214e-11,4.9523073806290894e-21,1.9805508109075298e-11,3.530029947825531e-14,1.222526788276023e-14,4.293145263282945e-18,1.2470122988738896e-13
6.396458681756718e-06,0.5127843372628605,1.3017987988487517e-12,7.90422686124366e-13,1.1588557163622934e-13,1.3049449988973854e-12,0.0,0.0,8.712216926582606e-09,1.122119833623219e-12,8.295233539594098e-15,3.619499161343678e-18,4.579258309016882e-16,3.7087370094676323e-41,1.2974246934086596e-29,5.0359794398473565e-19,5.461982651439193e-27,9.387394280121145e-10,1.5508904507831082e-37,1.3464713660918656e-27,-6.1558457525384165e-33,-6.632950147972174e-34,5.513553197239062e-21,4.776163191340891e-29,6.878382971033194e-23,7.394689814651703e-34,2.1835488908570217e-40,3.0507875969573446e-30,1.5830581241126206e-49,1.547313695736512e-41,5.169454685166343e-21,1.446853687330343e-44,5.800222752425798e-37,6.849168529789435e-42,3.76,0.0,0.5543839855593552,0.9999431041231316,1.0360452574678355e-12,2.9859324614850183e-34,4.059900977146666e-05,4.0599949958303286e-05,5.6886207921112636e-05,5.345364480634969e-17,9.38748185305334e-10,8.682076761831801e-09,6.250583741850257e-13,1.586637733687603e-11,6.77208924376226e-21,2.2564813072922883e-11,4.5534373637861207e-14,1.7911632398968485e-14,4.876470447669609e-18,1.60853482216984e-13
7.160957403313716e-06,0.5127848054505078,1.4794739544858566e-12,9.874586659857285e-13,1.3575637267660556e-13,1.6753432991608726e-12,0.0,0.0,9.752908059467712e-09,1.4052682588786276e-12,1.1706235014883741e-14,5.760508936190546e-18,5.763744334425953e-16,6.719482349448823e-41,2.0718290340943236e-29,7.0801362235412345e-19,9.81968796236881e-27,1.1765359715825491e-09,3.188687352103638e-37,1.8927424259251125e-27,-8.497850327224756e-33,-2.4869955001663853e-34,7.748182992694592e-21,8.147217034604718e-29,8.777779397670077e-23,1.652817349520607e-33,4.343632312772748e-40,6.061898402887506e-30,4.844399777510096e-49,3.7635830537008956e-41,7.069709685474735e-21,3.285201456200959e-44,1.0974456681216125e-36,1.7393947334922832e-41,3.76,0.0,0.5543791322477164,0.9999431028422485,1.3706991120609548e-12,6.674168075728949e-34,4.545104054861992e-05,4.5452218897275195e-05,5.6886207844799115e-05,5.984222970197627e-17,1.1765482606754254e-09,9.720257316847511e-09,7.833965653815282e-13,1.7769850088773503e-11,8.902378031939955e-21,2.5324475215090102e-11,5.706944262346265e-14,2.513431268784216e-14,5.459812083679788e-18,2.0160102130801798e-13
7.925456124870714e-06,0.512785273634066,1.6572208754342795e-12,1.2010394311437036e-12,1.56282653403418e-13,2.093094046840332e-12,0.0,0.0,1.0793476861276932e-08,1.719977871132314e-12,1.5944114517395652e-14,8.706971450094723e-18,7.084427513134039e-16,1.138425664256318e-40,3.1363823940619977e-29,9.570764894160202e-19,1.657404926670917e-26,1.441148498921248e-09,6.047331102243661e-37,2.5697741871015172e-27,-5.520195756728966e-33,2.665391665206674e-33,1.0470173084701323e-20,1.3190238260723186e-28,1.0939862466827408e-22,3.384963730535837e-33,8.026659357113811e-40,1.1180219056886719e-29,1.3093613143131557e-48,8.291894452707357e-41,9.382853170320532e-21,6.837656498660805e-44,1.9462004839049265e-36,3.99778645516325e-41,3.76,0.0,0.5543742789784143,0.9999431015346044,1.7590994121837867e-12,1.3700383090184753e-33,5.030300200809852e-05,5.030444537528586e-05,5.688620776696324e-05,6.623071164340624e-17,1.4411651611625265e-09,1.0758575864118557e-08,9.595909024014993e-13,1.9673572220994854e-11,1.134585553970204e-20,2.8084502541992347e-11,6.990554419584702e-14,3.4077254152771965e-14,6.043170171070761e-18,2.46943780376534e-13
8.68995484642771e-06,0.5127857418135351,1.8349836660684022e-12,1.42972394420298e-12,1.774072200209747e-13,2.558219455358651e-12,0.0,0.0,1.1833923521890341e-08,2.0661738982813074e-12,2.109871437360098e-14,1.2622542466625248e-17,8.541323299234506e-16,1.8254913484308133e-40,4.5469169340587415e-29,1.2534835071154835e-18,2.6580669006097117e-26,1.7325764882349669e-09,1.0747235972198319e-36,3.391604221942742e-27,-1.5803065262444656e-33,7.775333433498056e-34,1.3708905434153492e-20,2.0459485055950924e-28,1.3373967877770706e-22,6.461975054419945e-33,1.3970825656382111e-39,1.9415729551950142e-29,3.2118543794236754e-48,1.6879857403461432e-40,1.2149098867787645e-20,1.3263380871377942e-43,3.2737786558681873e-36,8.483947245871339e-41,3.76,0.0,0.5543694257514458,0.9999431002001999,2.202915845193614e-12,2.6258772004987608e-33,5.515489415088848e-05,5.515662939270497e-05,5.6886207687605026e-05,7.261909063186021e-17,1.7325984549836872e-09,1.1797035154285972e-08,1.1536411534410029e-12,2.1577548791120415e-11,1.4104265038106814e-20,3.0844902343293563e-11,8.404271993381711e-14,4.492447991847526e-14,6.626544709599817e-18,2.9688169263952503e-13
9.999999999999997e-06,0.5127866781602063,2.1395644990533508e-12,1.8529524515998504e-12,2.1485543443745844e-13,3.4654388358535846e-12,0.0,0.0,1.3616549644208263e-08,2.7324072278617263e-12,3.23216499723976e-14,2.208415710271335e-17,1.1354600817533941e-15,3.712145034211146e-40,7.94101636425086e-29,1.878061194551115e-18,5.436401945646667e-26,2.294312338937415e-09,2.5572865190520684e-36,5.176922805258896e-27,8.186291600575096e-33,-2.5718668886428293e-33,2.0531884653460852e-20,4.0084017785546213e-28,1.8204605716486128e-22,1.7296822191985414e-32,3.238383267514519e-39,4.482013241022377e-29,1.3062435180050238e-47,4.977367817422819e-40,1.8058511209197513e-20,3.628789863346e-43,7.243663444588161e-36,2.7021096109773313e-40,3.76,0.0,0.5543611093592121,0.9999430978513455,3.0966351723049144e-12,7.1038663049928e-33,6.346893628329369e-05,6.347123412052805e-05,5.6886207548077354e-05,8.356597870890659e-17,2.2943458200484588e-09,1.3576873447250385e-08,1.5276802635173523e-12,2.484080789358273e-11,1.9566584243956208e-20,3.557600921246897e-11,1.1129333113789719e-13,6.846967363031597e-14,7.626253677354848e-18,3.9313890676277585e-13
1.0218952289541706e-05,0.5127866781602063,2.1904666291657334e-12,1.9272086333538778e-12,2.2125595720201713e-13,3.630638532031403e-12,0.0,0.0,1.3914451122524594e-08,2.8527270371687986e-12,3.451752466714453e-14,2.4056457405749142e-17,1.186381462415092e-15,4.137562628091693e-40,8.646814401752462e-29,1.997373478035522e-18,6.067533455249065e-26,2.395876765612743e-09,2.9192332987491686e-36,5.5257676885234315e-27,1.1392187318007033e-32,6.6157747752470775e-34,2.1835094104574203e-20,4.447862183918537e-28,1.9095927940411102e-22,2.0112962970394591e-32,3.68416150426548e-39,5.095558686404514e-29,1.6131441211584164e-47,5.8693293045430164e-40,1.9201703659853317e-20,4.231522319439852e-43,8.187107986585086e-36,3.2249971292939075e-40,3.76,0.0,0.5543597194244954,0.9999430974511094,3.262807609719367e-12,8.27674859960001e-33,6.485847049034653e-05,6.486087004724722e-05,5.688620752432162e-05,8.539553975472247e-17,2.39591249561393e-09,1.3874385656362576e-08,1.5953084703792054e-12,2.538628306508369e-11,2.0570302593236095e-20,3.6366845963617897e-11,1.1622047541953807e-13,7.306827660438198e-14,7.793343139101365e-18,4.10542709621654e-13
1.1747949732655702e-05,0.512787614490522,2.545913211839085e-12,2.470631061775625e-12,2.6696870386577117e-13,4.892632038221304e-12,0.0,0.0,1.5994492194919853e-08,3.7643332062489786e-12,5.2681721492721394e-14,4.15303392927439e-17,1.5731342338522735e-15,8.260952819638224e-40,1.4866230083631434e-28,2.954942539091794e-18,1.2261221004602335e-25,3.16643262936101e-09,6.795152968004765e-36,8.407462066723417e-27,2.2702892462297055e-32,2.5828922032589153e-33,3.2292988924883575e-20,8.70345935304388e-28,2.601900555943387e-22,5.275080773317101e-32,8.405850835603341e-39,1.1574742298618613e-28,6.199951880362395e-47,1.678605969419212e-39,2.854903401031314e-20,1.1397859333051346e-42,1.7988933799970817e-35,1.0011937301643036e-39,3.76,0.0,0.5543500132668424,0.9999430945949794,4.5611433069516905e-12,2.20368790036417e-32,7.456176957488259e-05,7.456494086385899e-05,5.688620735494899e-05,9.817157708032829e-17,3.1664869287631186e-09,1.595232575914459e-08,2.108396661829384e-12,2.919608404350872e-11,2.8304847313804446e-20,4.189035216073026e-11,1.536031009214469e-13,1.1103949024333384e-13,8.960207370242907e-18,5.425835380093387e-13
1.3276947175769698e-05,0.5127885508044823,2.9013463582393153e-12,3.05227610068781e-12,3.142708265665659e-13,6.344220801705695e-12,0.0,0.0,1.8074048058670914e-08,4.800400881186986e-12,7.631058791316299e-14,6.660871370682406e-17,2.0144030675114976e-15,1.500797156802541e-39,2.3722655764130515e-28,4.13770693080194e-18,2.2618732494140116e-25,4.044239905104215e-09,1.4111802251422845e-35,1.2148893912941191e-26,2.657009211449701e-32,-3.4176910337530303e-34,4.5208040451118615e-20,1.5719122679231729e-27,3.421864304916244e-22,1.2174711424748394e-31,1.7204046903336076e-38,2.359720013475862e-28,1.9707306126905833e-46,4.1555229622397596e-39,4.0512436130377656e-20,2.7046358553052585e-42,3.5832182189421614e-35,2.6762223098403418e-39,3.76,0.0,0.5543403072784675,0.9999430916318119,6.1070448298595784e-12,5.16931692232278e-32,8.42647914123857e-05,8.426884184549696e-05,5.6886207179487295e-05,1.1094720261844432e-16,4.044318300927676e-09,1.803086917866545e-08,2.692903873471811e-12,3.3006976939653346e-11,3.7309327579515e-20,4.7415458077170256e-11,1.9619102424630614e-13,1.6031322174506743e-13,1.0127137401083058e-17,6.930036435726963e-13
1.4805944618883693e-05,0.5127894871020876,3.2567446952884653e-12,3.665731897829464e-12,3.6292990507005114e-13,7.985440695689303e-12,0.0,0.0,2.0153120051967927e-08,5.9603414664117824e-12,1.0612361198906872e-13,1.009262050519775e-16,2.5102003940582555e-15,2.5369377308319843e-39,3.5743499794720966e-28,5.554137206962304e-18,3.8883423898423862e-25,5.029294418434507e-09,2.685016190349288e-35,1.6862278538257362e-26,2.7082924502583255e-32,5.925055821343224e-34,6.067248733908518e-20,2.6658075223502406e-27,4.376956340513617e-22,2.548136390834019e-31,3.237742212009888e-38,4.425612079442969e-28,5.465270665604648e-46,9.228651670205056e-39,5.541308607523719e-20,5.822580310215897e-42,6.611786193676432e-35,6.391734546389975e-39,3.76,0.0,0.554330601459353,0.9999430885616091,7.908304553955182e-12,1.1005784935699456e-31,9.396753601074576e-05,9.397257299511747e-05,5.6886206997936645e-05,1.2372241637883782e-16,5.0294031588437504e-09,2.011002703293574e-08,3.3488282510314726e-12,3.6818982192159125e-11,4.7584558174290295e-20,5.2942193824852034e-11,2.4398469928959965e-13,2.2236591336116792e-13,1.129413322968062e-17,8.61802492097026e-13
1.633494206199769e-05,0.5127904233833382,3.612086005790116e-12,4.305653343950045e-12,4.127515822920848e-13,9.816328057959896e-12,0.0,0.0,2.2231709513171768e-08,7.243569281912859e-12,1.4284047020725184e-13,1.4616810404089772e-16,3.0605386554406254e-15,4.048823151065543e-39,5.146553362962465e-28,7.21043956383835e-18,6.319310652695104e-25,6.121591994903164e-09,4.7659521211728516e-35,2.2659812841711125e-26,2.7760182565230713e-32,3.4683739761659842e-34,7.875393803834968e-20,4.297316283083257e-27,5.474716539734614e-22,4.936654040376584e-31,5.700442656997022e-38,7.7680530552081245e-28,1.3641447363279083e-45,1.8814781487232715e-38,7.357200375139983e-20,1.159246960853996e-41,1.1474731245160912e-34,1.3973173084468138e-38,3.76,0.0,0.5543208958094843,0.9999430853843729,9.971605055645751e-12,2.1702828953214515e-31,0.00010367000337785345,0.00010367613431567661,5.6886206810297136e-05,1.3649721837127748e-16,6.121738049443438e-09,2.2189808271095592e-08,4.07616794027768e-12,4.0632116252964465e-11,5.913113330218796e-20,5.847058372565916e-11,2.9698459879354324e-13,2.986753677618391e-13,1.246119485409457e-17,1.048979549382812e-12
1.7863939505111683e-05,0.5127913596482346,3.967372651279902e-12,4.96758076885147e-12,4.635756017268011e-13,1.1836911159866447e-11,0.0,0.0,2.4309817770038597e-08,8.649501550239253e-12,1.8718101561566377e-13,2.0405646572877248e-16,3.665430298466639e-15,6.169865117018933e-39,7.143165448930507e-28,9.111017828654243e-18,9.810841396090503e-25,7.3211284600144964e-09,7.996064216997178e-35,2.965367908843756e-26,3.0391110629842923e-32,7.750685633525346e-34,9.950033664560386e-20,6.643864389722244e-27,6.72269103289635e-22,8.982177367766513e-31,9.506444605349407e-38,1.2919309087361282e-27,3.1260659537921764e-45,3.5780751024580954e-38,9.531004633134504e-20,2.16541528473993e-41,1.893757933483608e-34,2.842761739879126e-38,3.76,0.0,0.5543111903288487,0.9999430821001056,1.2302692131507956e-11,4.020758834517035e-31,0.00011337219352160044,0.00011337952581013016,5.6886206616568924e-05,1.4927160860553357e-16,7.32131951982337e-09,2.4270220011634235e-08,4.874921087024226e-12,4.444639220848248e-11,7.19492930915941e-20,6.400064713313467e-11,3.5519120914995463e-13,3.9072076026003995e-13,1.362832227238409e-17,1.2545342812457265e-12
1.9392936948225677e-05,0.5127922958967773,4.322616937850539e-12,5.647811812988549e-12,5.152697756845951e-13,1.4047215097226272e-11,0.0,0.0,2.638744614591183e-08,1.0177558383988667e-11,2.398652694971074e-13,2.7634039864134614e-16,4.324887768762587e-15,9.048324107908205e-39,9.61815193298792e-28,1.1258869483688093e-17,1.4663636065575258e-24,8.627899639221615e-09,1.28038560407911e-34,3.795605389177141e-26,3.277955013559992e-32,3.1296337913838033e-35,1.2294432137374952e-19,9.917896577495886e-27,8.128386857845386e-22,1.5508916299185133e-30,1.5154714445062472e-37,2.0545064363229507e-27,6.662309068677298e-45,6.421579515693368e-38,1.2094790623231005e-19,3.8363862725972035e-41,2.996507263953424e-34,5.442947996637935e-38,3.76,0.0,0.554301485017434,0.9999430787088093,1.4906516057902396e-11,7.069565349577874e-31,0.00012307410644987938,0.00012308274748143382,5.68862064167521e-05,1.6204558709137789e-16,8.628144117222847e-09,2.635126781895946e-08,5.745085837129311e-12,4.826182028830891e-11,8.603899185323632e-20,6.953239917727467e-11,4.1860502678219933e-13,4.999826463927941e-13,1.4795515482608568e-17,1.478466153516631e-12
2.092193439133967e-05,0.512793232128966,4.677822431023548e-12,6.343257869541944e-12,5.677230001155292e-13,1.6447268039180232e-11,0.0,0.0,2.846459596762978e-08,1.1827162769657787e-11,3.0161341348225084e-13,3.6478687004108395e-16,5.038923514864504e-15,1.284860260260248e-38,1.2625261266009186e-27,1.3656296529526974e-17,2.122593078153076e-24,1.0041901357922429e-08,1.971472494756379e-34,4.767910539667326e-26,3.295224235054393e-32,-1.4223393885856645e-33,1.4911099269354034e-19,1.4370582128601053e-26,9.69930032322519e-22,2.562643000764533e-30,2.3258909540129537e-37,3.146223498961089e-27,1.3369309543294165e-44,1.0977020801319343e-37,1.5080611441198989e-19,6.497822874038136e-41,4.575207738358818e-34,9.908510359495093e-38,3.76,0.0,0.5542917798752302,0.9999430752104862,1.7787391196621462e-11,1.189633038137063e-30,0.00013277574217058407,0.00013278579933254296,5.688620621084681e-05,1.7481915383858354e-16,1.0042208389003471e-08,2.8432956015888243e-08,6.686660336495346e-12,5.207840844005303e-11,1.0140011649625174e-19,7.506585163636312e-11,4.872265547755824e-13,6.279429673852186e-13,1.5962774482827592e-17,1.7207746320415781e-12
2.3979929277567662e-05,0.5127951045442845,5.3881199614032355e-12,7.770004804920854e-12,6.745527700700914e-13,2.181673810792113e-11,0.0,0.0,3.26174652597022e-08,1.5488720438383702e-11,4.551828751344109e-13,5.972957543508593e-16,6.630779621474143e-15,2.396440951740814e-38,2.0452108822913413e-27,1.920428176749547e-17,4.112385025077634e-24,1.319157971510845e-08,4.249108967929141e-34,7.183583653825322e-26,2.583410962581262e-32,-8.853522305459682e-35,2.096602022449884e-19,2.802773802921576e-26,1.3366868041791117e-21,6.28458559960037e-30,4.99303980696427e-37,6.728041357044736e-27,4.665693135464246e-44,2.8489870898095676e-37,2.2446490675814523e-19,1.6706032567160156e-40,9.768524250839474e-34,2.9057172426791214e-37,3.76,0.0,0.5542723700984198,0.9999430678927679,2.4394876900026825e-11,3.0259839405401997e-30,0.00015217818202085113,0.00015219139358599852,5.688620578077128e-05,2.0036505215618051e-16,1.3192042145698687e-08,3.259826564723606e-08,8.784031166840491e-12,5.971508715026005e-11,1.3593634323848939e-19,8.613789081242209e-11,6.400947763344858e-13,9.458936160265506e-13,1.8297489845488765e-17,2.2605192713137812e-12
2.6570366646081708e-05,0.512796690622189,5.9896650835985205e-12,9.00662767380327e-12,7.667113836420928e-13,2.6959307686568022e-11,0.0,0.0,3.6133888762343604e-08,1.8965624764038298e-11,6.201705925677135e-13,8.610226589205246e-16,8.150154804774659e-15,3.8066985618221645e-38,2.923388925916501e-27,2.469174639648431e-17,6.743322515274182e-24,1.619520907829561e-08,7.520642843677979e-34,9.776195929689295e-26,2.4269723130847792e-32,6.312401297337548e-34,2.6954493539349612e-19,4.6368138859629913e-26,1.70588398507632e-21,1.227779440444838e-29,8.82381641092353e-37,1.1856446260202752e-26,1.184109920842362e-43,5.786066101410553e-37,3.029725843941909e-19,3.3903722301634423e-40,1.7244302905984053e-33,6.508053559616631e-37,3.76,0.0,0.5542559285430924,0.9999430613589972,3.0889443829695957e-11,6.094366582239672e-30,0.0001686131842196091,0.00016862940390040284,5.68862053974009e-05,2.2200377693132984e-16,1.619583828533158e-08,3.612873901137999e-08,1.0784171804909002e-11,6.618781329618946e-11,1.6917068593479589e-19,9.552243282367534e-11,7.858914391157563e-13,1.2872103955558328e-12,2.027544065186275e-17,2.7752411373410715e-12
2.9160804014595755e-05,0.5127982766531581,6.59107846283187e-12,1.0261590282697549e-11,8.601273428340454e-13,3.264692826076108e-11,0.0,0.0,3.964895655239202e-08,2.278374708615804e-11,8.208842614252041e-13,1.1952164286069874e-15,9.826355619035493e-15,5.766914914785333e-38,4.026124878974836e-27,3.09014584767136e-17,1.0539790348236302e-23,1.9506569823582233e-08,1.2564348530741713e-33,1.2927681151781692e-25,4.653284326350861e-32,5.489384928186342e-34,3.3730858615630645e-19,7.325138652446278e-26,2.132614616889395e-21,2.2453750706528134e-29,1.47341230617686e-36,1.9748401379067997e-26,2.7401698802254846e-43,1.0931676549817423e-36,3.979067167716322e-19,6.431565098910526e-40,2.8823061231920348e-33,1.3493778169196154e-36,3.76,0.0,0.5542394874733519,0.9999430545180524,3.822034317200877e-11,1.1482334322025845e-29,0.0001850473908460076,0.000185066926813676,5.688620499655619e-05,2.4364132001016325e-16,1.9507401761054467e-08,3.966107553168569e-08,1.2989257406754298e-11,7.266391525925432e-11,2.0605422868392298e-19,1.0491192451491896e-10,9.466428539573741e-13,1.7022194322586786e-12,2.2253580271462522e-17,3.3427028335704206e-12
