Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931),S(1325),C2HF3(169),F(37),C2HF4(69),C2HFO(577),S(4228),S(4234),CHFO(47),C2HF4(54),S(5148),C1OO1(180),CH2O2(318),CFO(51),C2H2O(623)
7.184660979905758e-05,0.8650333559361701,0.0005072037699541783,0.00016051069635306293,0.00021815210999067647,0.022616761840745896,0.0,0.0,0.0037373132496187366,0.0004637541898849622,0.0504883103161168,0.002402355140070555,0.00034509054446107203,3.804422373662066e-12,3.470373637581969e-09,5.757782396210322e-07,0.0002734915729325846,0.015306349182671281,3.2627614165809063e-06,6.263080997256637e-10,2.1969023455652017e-08,1.047629942341635e-11,4.120282347970578e-08,3.590933379456178e-06,1.6530479065383092e-07,3.9019136992725715e-06,3.448435464637749e-10,1.0816150082325812e-06,2.4345784613738423e-06,4.995595509566609e-09,5.692170925181876e-07,1.4294461470554054e-10,3.4987681044297113e-10,4.0244448456608584e-07,3.76,0.0,0.206120316888341,0.9287152430949773,0.03798529599718632,0.0019407571695352465,0.6685946128327857,0.7501270034865121,0.0007349323241767124,5.087942842573179e-11,0.021704362002059163,0.0010903099960131374,0.005727513483155581,5.1674560290420284e-08,2.2230419319405152e-08,1.4944604979867653e-05,8.613566453672654e-05,0.002385163045578123,0.0035382264932925797,3.458529461408646e-10,7.356111473149394e-09,0.00013987080512812734,3.9116851592295816e-05,0.035800047270788185,0.015028530684520388,0.0004343781980768917,4.256807285377389e-05,0.0007736614693443336,3.5290517938921145e-05,0.003125029227703373,1.0123279791037454e-06,0.0042389029605927105,1.689192273501296e-11,3.789527644580669e-06,4.026453227255354e-08,0.0040462019036474955,1.1212980676810251e-07,2.3857778452690026e-12,5.928980186361011e-08,5.126736897678259e-10,0.0005794861042112421,2.4124702938058734e-06,9.196431380578089e-09,1.0661786163705523e-05,5.385170463191312e-07,1.2554032772935627e-10,7.040209625589554e-05,1.100444073017049e-08,6.094598927282739e-07,7.666452686592499e-06,1.7231158066868525e-06,3.0994842043120195e-12,1.1038777223392538e-05,0.0007734626357921949,1.3147336437760158e-05,1.2522695836010798e-09,2.1549091067570838e-12,6.102413063999803e-13,3.537671419523789e-06,2.5219653765762954e-12
7.228299428569461e-05,0.8654825726289015,0.000512224160534848,0.0001624322504282866,0.00022157989310914002,0.02304439712708409,0.0,0.0,0.00374521254867817,0.00047010440501857315,0.05176292183970748,0.002458860686937656,0.00035031094037165175,3.954239079951005e-12,3.5655876885225323e-09,5.842743136595257e-07,0.0002770939833609338,0.015521960631634128,3.3799000622038864e-06,6.394157990200356e-10,2.322972411310752e-08,1.0936106085840349e-11,4.1981324537556954e-08,3.7279729517716986e-06,1.6776198106088544e-07,4.048101796060684e-06,3.6373919222442917e-10,1.12612976982153e-06,2.5147804006474153e-06,5.168569765429619e-09,5.795601306634369e-07,1.472036296616783e-10,3.6471582804978196e-10,4.1759116137026843e-07,3.76,0.0,0.20387040649335036,0.9271267719135019,0.03890331395191225,0.001976369615294186,0.6688625089023522,0.7521875897144872,0.0007336753155918105,5.078638655623473e-11,0.022289571088413552,0.001090007517273311,0.00583286983314989,5.1545163325846175e-08,2.2639566149119393e-08,1.4965464481042592e-05,8.636785516157726e-05,0.0024219509187533485,0.003596187899363078,3.490015265229966e-10,7.463294723286047e-09,0.0001411928392631787,3.925903892932843e-05,0.036503436139144474,0.015200255661817229,0.00044103701709092473,4.322363345831325e-05,0.0007833852778735514,3.5636301754784174e-05,0.003157724836843394,1.02277443846067e-06,0.004322691355820117,1.7066187445674363e-11,3.856002054489382e-06,4.096971018978093e-08,0.004150878045109405,1.1292303585014137e-07,2.410386441970689e-12,5.996717407591474e-08,5.148914146033449e-10,0.0006030495221701071,2.450970751306523e-06,9.19023255489094e-09,1.0786174485103649e-05,5.429620265646523e-07,1.276548826781539e-10,7.331988128973685e-05,1.1130251477437504e-08,6.189121359624073e-07,7.922024763209073e-06,1.7490533581460235e-06,3.139130807886349e-12,1.1263005411391598e-05,0.0007962263277551414,1.348518973455172e-05,1.2815901257418598e-09,2.1818989015012544e-12,6.178764242754079e-13,3.6644378642562945e-06,2.6163808480940538e-12
7.271937877233165e-05,0.8659315404572168,0.000517227603234127,0.0001643411857710362,0.0002249944581187181,0.02347662699779097,0.0,0.0,0.00375231659717878,0.00047633283980422794,0.05305655852933523,0.002516073408642036,0.00035551096000177086,4.1082019941407075e-12,3.662232946264056e-09,5.927522829166859e-07,0.0002807014513966842,0.015736735541865672,3.5001004446148397e-06,6.527346589490267e-10,2.4554104103006148e-08,1.1412433783809202e-11,4.276505272009903e-08,3.868513497423005e-06,1.701944768145406e-07,4.198721143346283e-06,3.8345998687942096e-10,1.172062767263105e-06,2.5966802241927677e-06,5.345726948518525e-09,5.898669859656646e-07,1.5152718980041252e-10,3.8002379731216937e-10,4.3312266392553535e-07,3.76,0.0,0.20163953922219485,0.9255180448519442,0.03983346920308987,0.002012198966408528,0.6690915779240995,0.7542328319012116,0.0007324022780152545,5.0689335186065347e-11,0.022885282233750217,0.0010895357657849571,0.005939887996608081,5.1406851231506585e-08,2.3055186847304656e-08,1.4984375696367499e-05,8.657648216667144e-05,0.002458612603765742,0.0036544020895845947,3.5208883156625706e-10,7.570895622372948e-09,0.0001425009389730796,3.939749097420248e-05,0.03721153568699985,0.015371548198491887,0.000447670176432432,4.3876895695017983e-05,0.0007929828830516839,3.5978780898543976e-05,0.003190162166224025,1.0329799636396009e-06,0.004406575414696228,1.723643131837854e-11,3.922581235076043e-06,4.1675973016421114e-08,0.004257104598254789,1.1369791897036379e-07,2.4344270950677778e-12,6.063364467725307e-08,5.169860182647961e-10,0.0006272303481503845,2.489666471227243e-06,9.182599836421552e-09,1.0910101478870975e-05,5.473272413934749e-07,1.2976081329814215e-10,7.633815163163906e-05,1.1255746514131466e-08,6.283606260203355e-07,8.182797101745629e-06,1.7749301554836968e-06,3.178399518616324e-12,1.1488826605938323e-05,0.0008193052274984527,1.382591570532031e-05,1.3110144645411105e-09,2.2086381619066093e-12,6.254404578372409e-13,3.7938302973436414e-06,2.7136554577433954e-12
7.311212481030498e-05,0.8663353964694968,0.0005217157084604321,0.00016604783544496376,0.00022805488733892526,0.02386954002583495,0.0,0.0,0.0037580370945933155,0.00048183041781328987,0.054237015869480244,0.0025681629912643056,0.00036017145884201723,4.250353230145758e-12,3.750427230333103e-09,6.003643562522403e-07,0.00028395207997344217,0.015929235652632795,3.610921205758045e-06,6.649022409817808e-10,2.580266964555716e-08,1.18556170569144e-11,4.3474734758880996e-08,3.998009641189236e-06,1.7236158540943042e-07,4.338143084259411e-06,4.0193428197625506e-10,1.2146385936811152e-06,2.671848341268634e-06,5.508770563704627e-09,5.991070634380857e-07,1.5547264854502895e-10,3.9420805583078086e-10,4.474321171646406e-07,3.76,0.0,0.1996479961462885,0.9240530259694154,0.04068087683765386,0.002044625547333308,0.6692648334648005,0.7560605850796608,0.0007312429614607457,5.0598608177542476e-11,0.023430389387324897,0.0010889687973150042,0.006037626933618995,5.127491351945519e-08,2.3434788208915766e-08,1.4999754260578235e-05,8.674424715581415e-05,0.002491487955934634,0.003707000376219303,3.548140063053774e-10,7.668074315257239e-09,0.00014366608644772683,3.9518940950876484e-05,0.037852715942448545,0.015525311622813709,0.00045361553818601375,4.446262141082916e-05,0.0008015083123555413,3.6284122044941556e-05,0.003219129885317488,1.0419535892910912e-06,0.004482118787613422,1.7386123788224547e-11,3.982571854200989e-06,4.231232272184098e-08,0.004354021088054271,1.1437949009708191e-07,2.455565496630394e-12,6.122383436991214e-08,5.187661418954301e-10,0.000649521611793356,2.5246504850649247e-06,9.174526227676455e-09,1.102121946230885e-05,5.511869410852194e-07,1.316477477521687e-10,7.914259312936327e-05,1.136840003932713e-08,6.368577133607487e-07,8.421928504376278e-06,1.798158466794608e-06,3.213401437623844e-12,1.1693368727920882e-05,0.000840338624759405,1.4134902767846744e-05,1.3375707166845367e-09,2.2324788037317958e-12,6.321843468071644e-13,3.912498170915967e-06,2.803696004289114e-12
7.346559624448098e-05,0.8666986903190076,0.0005257424820840097,0.00016757414444010398,0.00023079797259613203,0.024226307821395964,0.0,0.0,0.003762645669805867,0.00048668790395568897,0.05531246874134104,0.0026155229759331875,0.00036434852314816386,4.381221836286035e-12,3.830776807904044e-09,6.071986003310692e-07,0.00028688049176610537,0.01610177828646976,3.7128144996693704e-06,6.759993143183392e-10,2.697393550315727e-08,1.2266495470526895e-11,4.4116843985230115e-08,4.117004998850132e-06,1.7429329389916572e-07,4.466810611214191e-06,4.191641503068028e-10,1.2539759048984409e-06,2.740685482079486e-06,5.658445629381419e-09,6.073900327922815e-07,1.5906676357999557e-10,4.0730816098164686e-10,4.6058025076175374e-07,3.76,0.0,0.1978687262573168,0.9227207287940472,0.04145177384555898,0.00207395138790238,0.6693943346638671,0.7576951768046253,0.0007301886719394008,5.0514252136638573e-11,0.023928236518555225,0.0010883450001633753,0.006126744946922142,5.1150257146849166e-08,2.378092227343205e-08,1.5012284164292497e-05,8.687915861096481e-05,0.0025209692846701226,0.003754497226712153,3.572226809491652e-10,7.755794219874591e-09,0.00014470471662139924,3.962571748460102e-05,0.03843282518923727,0.015663352215049744,0.0004589446313356347,4.498780067635242e-05,0.0008090868231428266,3.655654054492192e-05,0.003245014234940489,1.049854800282957e-06,0.004550120749757365,1.7517925735936722e-11,4.036604325380463e-06,4.288545326847948e-08,0.004442298605233956,1.1497999040525552e-07,2.474177435472492e-12,6.174697293948242e-08,5.20283432174268e-10,0.000670011958083254,2.5562568039484e-06,9.166301481366725e-09,1.1120872069413199e-05,5.546042317684328e-07,1.3333841119992932e-10,8.173945654543514e-05,1.1469535119461174e-08,6.444972668057531e-07,8.640730353852295e-06,1.8190080457328486e-06,3.2446153597228854e-12,1.1878466627297996e-05,0.0008594755996369748,1.4414787465981512e-05,1.3615206306148723e-09,2.253745621266136e-12,6.382000232860261e-13,4.021067674371344e-06,2.8867891948190035e-12
7.381906767865698e-05,0.8670618142475471,0.0005297570651174688,0.00016909089955614113,0.00023352945445690297,0.02458603942510462,0.0,0.0,0.0037667477084830526,0.0004914573930953175,0.056400211752625745,0.002663332406432997,0.00036850774297556146,4.5148932048634906e-12,3.912042044454505e-09,6.14015388248783e-07,0.0002898113161449165,0.01627359683244185,3.816761891778698e-06,6.872348237154857e-10,2.819178204708981e-08,1.2689002522678272e-11,4.476207261728729e-08,4.238328857549584e-06,1.7620664376940062e-07,4.598548883064463e-06,4.369788082606129e-10,1.2942943117566383e-06,2.8106498288986835e-06,5.810916691828189e-09,6.15638273306518e-07,1.6270111933628402e-10,4.2072884148232023e-10,4.73984965969974e-07,3.76,0.0,0.19610185536114388,0.9213754903335879,0.042230388028136535,0.0021034081308511053,0.6694990013625396,0.7593200293832256,0.0007291241416298248,5.042736957846733e-11,0.02443293866042737,0.0010876152831768191,0.006216955299320852,5.102011364998112e-08,2.4131313448396498e-08,1.5023589218164221e-05,8.699895563467467e-05,0.0025503417839232135,0.003802136990311182,3.595890756089179e-10,7.843746655261119e-09,0.00014573372794224215,3.973012442940021e-05,0.03901572855431584,0.01580104481308151,0.0004642514801422109,4.5510950119763766e-05,0.0008165730841350988,3.682665544555553e-05,0.0032707187569240665,1.057586930610728e-06,0.004618112373113994,1.7646906095348617e-11,4.0906621575900824e-06,4.345883568556658e-08,0.004531563568341034,1.1556817818538857e-07,2.4923908353887117e-12,6.226230760460477e-08,5.217206275169418e-10,0.0006909077551745267,2.587970666067272e-06,9.157183827691353e-09,1.122017545982973e-05,5.579676046497679e-07,1.3502122416382888e-10,8.440675749332762e-05,1.157041595959167e-08,6.521271885334415e-07,8.862916603548636e-06,1.839798863706127e-06,3.275545870776972e-12,1.2064480627909698e-05,0.0008788034661380826,1.469629024892064e-05,1.3855075885841333e-09,2.274825985849765e-12,6.441628209277861e-13,4.131288117376928e-06,2.9718635209723557e-12
7.417253911283298e-05,0.8674247652035707,0.0005337591433259466,0.0001705977340466707,0.00023624847858840176,0.024948717929423814,0.0,0.0,0.003770348116985496,0.0004961366358305168,0.057500178128383546,0.0027115866159152942,0.0003726478048389072,4.651390227861084e-12,3.994215011315052e-09,6.208130904210539e-07,0.0002927442769974665,0.016444639814203212,3.922774783189024e-06,6.986085854561007e-10,2.945771491253432e-08,1.3123379165390611e-11,4.541032590280454e-08,4.3619884151408005e-06,1.7810101887246876e-07,4.733406873629115e-06,4.553913418001077e-10,1.3356088911612055e-06,2.881744755435821e-06,5.966196791625183e-09,6.238485698624503e-07,1.6637502388309133e-10,4.344737612881623e-10,4.876472604313077e-07,3.76,0.0,0.19434735510512216,0.920017424801465,0.043016639520292374,0.002132992351082513,0.6695790337254591,0.7609352384249735,0.0007280494609058817,5.033799295601407e-11,0.02494447961835598,0.0010867812480781199,0.0063082575457780775,5.088459451540112e-08,2.448596051770729e-08,1.5033686097114062e-05,8.710375806715696e-05,0.002579597905853403,0.003849912756092465,3.619126271782838e-10,7.931919130834177e-09,0.00014675298694004623,3.983218712118862e-05,0.03960133638974605,0.01593837054537719,0.00046953450763174065,4.603191743157582e-05,0.0008239644331251601,3.7094428431523034e-05,0.0032962406478113586,1.0651470021823177e-06,0.004686071973334378,1.7773015201955826e-11,4.144732484677462e-06,4.403233358519706e-08,0.004621806002169652,1.1614398361195504e-07,2.510198684398678e-12,6.276965735037768e-08,5.230780211637219e-10,0.0007122084995968412,2.6197853528348637e-06,9.14718810514322e-09,1.1319116049523174e-05,5.612766617831479e-07,1.3669554638471907e-10,8.714585873469387e-05,1.1671028728386961e-08,6.597453411700537e-07,9.088475288177705e-06,1.8605253804333746e-06,3.30618282076969e-12,1.2251370875387276e-05,0.0008983171061638373,1.4979329613549854e-05,1.4095222823122346e-09,2.2957136016822573e-12,6.500709603852093e-13,4.243134193548585e-06,3.058950526283509e-12
7.452601054700898e-05,0.8677875396604985,0.0005377484048483084,0.0001720942880420793,0.00023895420162894373,0.025314325627917196,0.0,0.0,0.003773451950052179,0.0005007234636767925,0.05861229691622348,0.002760280796311511,0.0003767674081049152,4.790734922516789e-12,4.077287331526758e-09,6.275900958324303e-07,0.00029567909572980475,0.016614856242312473,4.0308635450196605e-06,7.101203454491656e-10,3.077327225148735e-08,1.3569868548504333e-11,4.606150812849421e-08,4.487989831329484e-06,1.7997581636873149e-07,4.871433572673665e-06,4.744148713102722e-10,1.3779346857203298e-06,2.9539733662852512e-06,6.1242978362046786e-09,6.320177443647897e-07,1.7008775749005384e-10,4.4854648928662703e-10,5.015680249383512e-07,3.76,0.0,0.19260519711268706,0.9186466508449758,0.04381044568256144,0.002162700619518439,0.6696346358539376,0.7625408984086414,0.0007269647236501646,5.0246155298609614e-11,0.025462840657492054,0.0010858445232457636,0.006400650758958961,5.0743812504054915e-08,2.4844860386152696e-08,1.5042591758037179e-05,8.719369282383022e-05,0.0026087302185359884,0.003897817594065481,3.64192799271287e-10,8.02029912573916e-09,0.00014776236409597544,3.993193130985056e-05,0.040189558700059795,0.016075310706756284,0.0004747921570200153,4.65505521721308e-05,0.000831258285320525,3.7359822151964115e-05,0.003321577237712801,1.0725321825704089e-06,0.004753977977428662,1.7896205821846122e-11,4.19880250395713e-06,4.4605811265951675e-08,0.004713015453349237,1.1670734250908295e-07,2.5275943138133813e-12,6.326884763213928e-08,5.243559450518316e-10,0.0007339134037717294,2.651694359090545e-06,9.136329361597603e-09,1.1417680395784506e-05,5.645310391424286e-07,1.3836074542322658e-10,8.995812853510005e-05,1.1771359716104453e-08,6.673495977788631e-07,9.317392722014228e-06,1.8811821123912452e-06,3.3365162810490933e-12,1.2439096982093977e-05,0.0009180112448512686,1.5263823387183118e-05,1.4335554103271363e-09,2.316402318069844e-12,6.559227034826187e-13,4.356578892123396e-06,3.1480817632040033e-12
7.487948198118498e-05,0.868150133633544,0.000541724540395043,0.00017358020883355147,0.00024164579167516896,0.02568284401742276,0.0,0.0,0.0037760644032332666,0.0005052157904672069,0.05973649303532426,0.002809410002220936,0.00038086526597568807,4.9329483638600366e-12,4.16125017912256e-09,6.343448133967409e-07,0.0002986154912719418,0.016784195655024776,4.141037489172142e-06,7.217697790027139e-10,3.214002478281416e-08,1.4028715943131991e-11,4.6715522659071895e-08,4.616338216616826e-06,1.818304469751e-07,5.012677959963281e-06,4.940625414173925e-10,1.4212866958744575e-06,3.027338494638119e-06,6.285230575400683e-09,6.401426582912157e-07,1.738385730750622e-10,4.6295049484555873e-10,5.157480418969442e-07,3.76,0.0,0.19087535294520547,0.9172632914569229,0.044611721165254074,0.002192529504653616,0.6696660157069224,0.7641371026777138,0.0007258700271840738,5.015189019293945e-11,0.025988000522055698,0.0010848067620053952,0.006494133529572907,5.059788153569262e-08,2.5208008078504786e-08,1.5050323422058066e-05,8.726889362546284e-05,0.0026377314104837433,0.0039458445584595785,3.664290825266767e-10,8.108874094810856e-09,0.00014876173391578103,4.002938311785704e-05,0.04078030520495321,0.016211846764707136,0.0004800228927281967,4.706670586960057e-05,0.0008384521350745714,3.76228002480784e-05,0.0033467259890904892,1.0797397867408175e-06,0.004821808943031744,1.8016433180695888e-11,4.252859485903756e-06,4.517913381495891e-08,0.004805180998463772,1.1725819636223705e-07,2.544571402344812e-12,6.375971050318379e-08,5.255547688716005e-10,0.0007560213947478698,2.6836909199934667e-06,9.124622839449327e-09,1.1515855206176874e-05,5.677304062814626e-07,1.4001619723590885e-10,9.284493987651118e-05,1.187139533923075e-08,6.749378390878718e-07,9.549653497547108e-06,1.9017636365636572e-06,3.366536551528521e-12,1.2627618055830186e-05,0.0009378804554599741,1.5549688810632064e-05,1.4575976877217747e-09,2.33688613437596e-12,6.617163546777847e-13,4.471593519672425e-06,3.239288776378973e-12
7.519760627194338e-05,0.8684763102346477,0.0005452915860002349,0.0001749081604861319,0.0002440554612692562,0.0260169832766089,0.0,0.0,0.00377799988310798,0.0005091764292605093,0.06075853032216424,0.002853994039486977,0.0003845336941351679,5.063409951577818e-12,4.237570495988309e-09,6.404037051343993e-07,0.00030125936115367924,0.016935810028153305,4.24198369218042e-06,7.323716547823054e-10,3.341519840197129e-08,1.4452449065027352e-11,4.730647681119351e-08,4.733861792837115e-06,1.8348189590605724e-07,5.142589484711065e-06,5.122899610627126e-10,1.461193276946885e-06,3.0943409538231733e-06,6.4324990766990314e-09,6.474146782149345e-07,1.7724622827643345e-10,4.762001258641016e-10,5.287322762206976e-07,3.76,0.0,0.1893289979314382,0.9160076125451927,0.04533918269584472,0.0022194757916513103,0.6696737224490499,0.765565678114486,0.0007248763683885688,5.0065004322334325e-11,0.026466437814455714,0.0010837877758622918,0.006579198042205836,5.046223629777139e-08,2.5538467267829022e-08,1.5056292582913305e-05,8.732409260790182e-05,0.002663714432446417,0.003989167493681085,3.6840381328092593e-10,8.188747886378177e-09,0.0001496525100619029,4.011515161758423e-05,0.04131406044825415,0.016334368535334973,0.0004847062923970868,4.7529001852032794e-05,0.0008448390918326851,3.785738593106252e-05,0.0033691972716433285,1.0860727034487215e-06,0.004882775052077792,1.8122069208469638e-11,4.301489168212327e-06,4.5694880680172494e-08,0.004888938049411179,1.1774322915610793e-07,2.5594879873489645e-12,6.41942337311168e-08,5.265664148646356e-10,0.0007762621085890476,2.712556812988734e-06,9.113374858411591e-09,1.1603868626523617e-05,5.705625565818829e-07,1.414972614028523e-10,9.550794102639334e-05,1.1961163741844299e-08,6.817518185862478e-07,9.761532629453565e-06,1.920218275176524e-06,3.3932791898835833e-12,1.2797932538110425e-05,0.0009559078280091364,1.5808071643220373e-05,1.4792359078298978e-09,2.3551415443263093e-12,6.668796059449225e-13,4.576423921940635e-06,3.323175928769759e-12
