Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72)
4.8335457913187085e-09,0.7118331117077643,9.251206785078625e-13,1.6922275222220242e-14,1.8502376354072205e-15,4.003313825714297e-15,0.0,0.0,2.3092251708180073e-09,4.798063478217915e-15,3.777041031464013e-18,1.3539483079614738e-22,3.0259244364871378e-18,4.0229561504431665e-37,2.2151106687281462e-26,2.944999045411737e-20,7.359278532556723e-16,7.291297821310872e-12,4.685661899950225e-41,1.6319060930661715e-25,1.837707057614239e-39,5.770004274764587e-41,1.79813941259732e-19,1.0714394511105139e-32,9.294490395121976e-22,1.8188158773599448e-38,1.4660617186671195e-40,8.094601540071696e-34,1.6965237235311655e-33,2.5359884415646007e-34,1.2737070904080655e-21,8.32037802251805e-37,1.9400461574231455e-38,9.461106827546453e-37,3.76,0.0,0.8431694664485779,0.9994034847839105,3.3310125547244176e-17,3.3340659460318576e-19,3.844213668048388e-05,3.8442152778115756e-05,0.0005965128994649356,2.0849801051697335e-15,7.291302312909525e-12,2.306180049445315e-09,3.510280751605287e-12,8.619242316243298e-14,9.493211261541714e-20,3.738922572729835e-12,1.2143109188762487e-14,2.09419818182651e-18,1.1288668340154304e-14,6.490577528511588e-13,1.107303733617378e-12,1.1218475758142114e-12,7.387842291625275e-16,7.383584962531664e-14,3.1468898530788982e-15,6.064697370233866e-18
5.009138699728204e-09,0.7118332891173562,9.694721733297508e-13,1.8082252024014862e-14,1.9996682660794602e-15,4.328642626652164e-15,0.0,0.0,2.393105601046793e-09,5.1529314011886844e-15,4.208010266568141e-18,1.5564607882865405e-22,3.3690989123962617e-18,4.792246074139886e-37,2.5502145849174686e-26,3.264226308018115e-20,8.183245937494282e-16,7.833137592843993e-12,5.816541357739582e-41,1.8811283190620424e-25,2.324614737554784e-39,7.379601639257224e-41,1.9210172010701597e-19,1.323957703522012e-32,1.0659923874473729e-21,2.332364977899795e-38,1.881491825408742e-40,1.0026218513667948e-33,2.1743912233727995e-33,3.2493969946067973e-34,1.416740618151852e-21,1.059875034697345e-36,2.48970840151765e-38,1.2143609963181795e-36,3.76,0.0,0.8431680698723119,0.9994034840714855,3.7232843985147347e-17,3.8427420429538214e-19,3.983862801588948e-05,3.9838645305332906e-05,0.0005965135274609071,2.1654077389133854e-15,7.833142594143203e-12,2.389821136581065e-09,3.769954434095455e-12,9.141032262010777e-14,1.056228779266556e-19,3.999867042761715e-12,1.3047424145862395e-14,2.276824216158742e-18,1.1883071958720037e-14,6.973082149759726e-13,1.1877822993765784e-12,1.2049808657935986e-12,8.215120603066492e-16,8.19573121241677e-14,3.379397596769866e-15,6.723969262546266e-18
5.1847316081377e-09,0.7118334665266558,1.014837674619377e-12,1.928147295546578e-14,2.156073080366523e-15,4.6693882707061775e-15,0.0,0.0,2.4769856846163287e-09,5.520454227990247e-15,4.670585752565568e-18,1.7805009408315783e-22,3.73713747118682e-18,5.673720050018679e-37,2.921618278031483e-26,3.6047819613422883e-20,9.065968150088739e-16,8.394312554293699e-12,7.167266857510199e-41,2.157773219952701e-25,2.917922091719926e-39,9.357256208402242e-41,2.0472847961931933e-19,1.624714581303549e-32,1.216808604224928e-21,2.965164081280684e-38,2.393749404342872e-40,1.2327009530814225e-33,2.7629793479799736e-33,4.1278173435476595e-34,1.5699344721608049e-21,1.3384822701920386e-36,3.1674596531078103e-38,1.5451827933585363e-36,3.76,0.0,0.8431666732983559,0.9994034835893159,4.146724617082876e-17,4.407298255588354e-19,4.1235117005117706e-05,4.123513552874744e-05,0.0005965139251822164,2.245833025365538e-15,8.3943181023639e-12,2.473453753681372e-09,4.038893065157543e-12,9.671553758314713e-14,1.1708489889081408e-19,4.268549132661767e-12,1.398399454255193e-14,2.4689316304841446e-18,1.2481713054431811e-14,7.472968716688689e-13,1.2709815940720546e-12,1.2910907913977762e-12,9.101409389687131e-16,9.06376494611586e-14,3.620171153813722e-15,7.429032157861192e-18
5.360324516547195e-09,0.7118336439356627,1.0612418482414987e-12,2.052009377073978e-14,2.3196042620036378e-15,5.025903859907913e-15,0.0,0.0,2.560865422695552e-09,5.900631536087285e-15,5.165893290504047e-18,2.027479465432255e-22,4.13089414006544e-18,6.6789699781052645e-37,3.331791989572839e-26,3.967236727969365e-20,1.0009392751814609e-15,8.97482260893521e-12,8.771121317858877e-41,2.463766852534163e-25,3.636328072594595e-39,1.1769922480473896e-40,2.1768851749035593e-19,1.980957357359616e-32,1.3828197671265006e-21,3.739355620380693e-38,3.0208867464676115e-40,1.5051269224359963e-33,3.48280298997249e-33,5.201749980160424e-34,1.7336170159729272e-21,1.676756072214198e-36,3.997173944891492e-38,1.9502544241750754e-36,3.76,0.0,0.8431652767267102,0.9994034832538792,4.6027702486158246e-17,5.031646552357262e-19,4.26316036481823e-05,4.263162344836313e-05,0.0005965141761516526,2.3262566924502074e-15,8.974828742139314e-12,2.557077983877649e-09,4.317096632551534e-12,1.0210403038720914e-13,1.293446725504851e-19,4.5448735222277714e-12,1.4952819501463402e-14,2.6707248409924544e-18,1.3084216734193385e-14,7.990240880004796e-13,1.3568916095373226e-12,1.3801774148467843e-12,1.0048667032564718e-15,9.989339648903873e-14,3.869208501130372e-15,8.18138394519291e-18
5.535917424956691e-09,0.7118338213443771,1.1087091364910803e-12,2.179827409736074e-14,2.4904175480729023e-15,5.398550917158232e-15,0.0,0.0,2.6447448164411486e-09,6.29346290313416e-15,5.6950598554370446e-18,2.298843992518035e-22,4.551221766201354e-18,7.820319522298424e-37,3.783279277521953e-26,4.3521516193136007e-20,1.1015460015168954e-15,9.574667678125332e-12,1.0665129586288045e-40,2.801098595872757e-25,4.501080666286397e-39,1.469381245595656e-40,2.3097623132911376e-19,2.4007546201290965e-32,1.5649719449182544e-21,4.6802338348883375e-38,3.78353810919699e-40,1.8259053798345866e-33,4.357290401321761e-33,6.506010966243812e-34,1.9081148603461292e-21,2.0847536920493527e-36,5.006138540514114e-38,2.4429273165468664e-36,3.76,0.0,0.8431638801573748,0.9994034830117087,5.092889712126101e-17,5.719826212758309e-19,4.4028087945096964e-05,4.402810906418381e-05,0.0005965143338359869,2.4066792245410554e-15,9.574674436118198e-12,2.640693909182062e-09,4.604565124037558e-12,1.0757194887395334e-13,1.424286599383079e-19,4.828746070079045e-12,1.5953898190878716e-14,2.882408269342681e-18,1.3690241279295379e-14,8.524901964552583e-13,1.4455023743953974e-12,1.4722407386595265e-12,1.105884473637233e-15,1.0974090601235009e-13,4.126507620411575e-15,8.982518924514266e-18
5.7115103333661866e-09,0.7118339987527988,1.1572637604890621e-12,2.311617738498019e-14,2.668672187425688e-15,5.787699309900974e-15,0.0,0.0,2.728623866999712e-09,6.698947906973189e-15,6.259213595609939e-18,2.596078455511972e-22,4.998972019063129e-18,9.11084175206212e-37,4.2786962890187187e-26,4.760078131540705e-20,1.2086102930550688e-15,1.0193847695000818e-11,1.2890351426516964e-40,3.171820955710476e-25,5.536231645665678e-39,1.8215295523190446e-40,2.4458611692451875e-19,2.8930625117931127e-32,1.7642347913687427e-21,5.816565267154245e-38,4.70518400359363e-40,2.2016572365196073e-33,5.4130785307340046e-33,8.080166682711243e-34,2.093752875239107e-21,2.57379494682679e-36,6.225403077250784e-38,3.038397715200598e-36,3.76,0.0,0.8431624835903494,0.9994034828277923,5.618583527542328e-17,6.476003349113686e-19,4.542456989587538e-05,4.5424592376213306e-05,0.0005965144332466568,2.487100947586377e-15,1.0193855118728768e-11,2.7243016105096348e-09,4.90129852737588e-12,1.131156178720539e-13,1.563632861258584e-19,5.120073799052324e-12,1.6987229808825576e-14,3.104186342477993e-18,1.4299475203869577e-14,9.076954998208733e-13,1.5368039539239537e-12,1.5672807064825296e-12,1.2133886555793553e-15,1.2019635100445356e-13,4.392066498140371e-15,9.833927815362161e-18
5.887103241775682e-09,0.7118341761609281,1.2069297225493309e-12,2.4473970860916915e-14,2.854530899562489e-15,6.1937271746267965e-15,0.0,0.0,2.812502575508805e-09,7.1170861256333e-15,6.859483831274802e-18,2.9207024761258277e-22,5.4749953924446415e-18,1.0564376439482222e-36,4.820731038304499e-26,5.191558438259428e-20,1.3223247233039914e-15,1.083236260070843e-11,1.549218992280976e-40,3.578049369483587e-25,6.768908500676289e-39,2.2431851584449197e-40,2.5851276654018767e-19,3.4677945483432136e-32,1.9816011440061957e-21,7.180929837995882e-38,5.812432654857913e-40,2.639659114405222e-33,6.680327220874307e-33,9.968995976009598e-34,2.290854201563142e-21,3.156568866468735e-36,7.690151367441772e-38,3.753889647614779e-36,3.76,0.0,0.8431610870256342,0.9994034826800754,6.181385027232975e-17,7.304470430104169e-19,4.682104950053112e-05,4.682107338445541e-05,0.0005965144964388555,2.567522078756562e-15,1.0832370732408726e-11,2.807901167698705e-09,5.2072968303268986e-12,1.187315310772348e-13,1.7117494027247164e-19,5.418764881782579e-12,1.8052813573559823e-14,3.3362634924432736e-18,1.4911634581494076e-14,9.646402738142043e-13,1.6307864499209783e-12,1.6652972039084286e-12,1.3275729421836124e-15,1.3127572679670178e-13,4.665883125608509e-15,1.0737097765426547e-17
6.062696150185178e-09,0.7118343535687649,1.257730808517551e-12,2.5871825489165163e-14,3.0481598339615966e-15,6.617020842188718e-15,0.0,0.0,2.8963809430977574e-09,7.547877137328783e-15,7.497001053354916e-18,3.2742707621970336e-22,5.980141206361532e-18,1.2195547027995822e-36,5.412142689838062e-26,5.647125580075361e-20,1.4428811429078591e-15,1.1490212341860588e-11,1.8520715832870796e-40,4.021962011946629e-25,8.229604047668727e-39,2.7453078149488357e-40,2.727508672384987e-19,4.1358951149813284e-32,2.2180866280011753e-21,8.810082894395155e-38,7.135318981782924e-40,3.14788503948975e-33,8.193052614552066e-33,1.2222980170296055e-33,2.4997402627862e-21,3.847245063383737e-36,9.440096312629692e-38,4.6088493497433746e-36,3.76,0.0,0.8431596904632291,0.9994034825553758,6.782861059146324e-17,8.209645806064791e-19,4.821752675907777e-05,4.8217552088913935e-05,0.0005965145365948393,2.647942759817713e-15,1.1490221225060945e-11,2.8914926595306153e-09,5.5225600206511434e-12,1.2441634330714033e-13,1.8688997567399797e-19,5.724728626464233e-12,1.9150648717141552e-14,3.578844156205216e-18,1.552646061019433e-14,1.0233247694731694e-12,1.7274400005709242e-12,1.7662900592843364e-12,1.4486303168047676e-15,1.4299485324040611e-13,4.9479554989327746e-15,1.1693512359122797e-17
6.413881967004168e-09,0.7118347083835608,1.3628324269893035e-12,2.878842051422686e-14,3.459409877527342e-15,7.516991440531353e-15,0.0,0.0,3.064136659995417e-09,8.447415853602677e-15,8.888304265228503e-18,4.0746308962363216e-22,7.081191577831278e-18,1.605330688194782e-36,6.754484856076978e-26,6.632607974643149e-20,1.7052837543530724e-15,1.2863916134827729e-11,2.6083557526838753e-40,5.031865208035419e-25,1.1975762848332552e-38,4.041509348109347e-40,3.021406343435866e-19,5.801611195560567e-32,2.7525891002131155e-21,1.3033031668078188e-37,1.056724421837238e-39,4.410654462846603e-33,1.211246891465647e-32,1.8060064444080836e-33,2.954143765124595e-21,5.617098130946594e-36,1.3979670329284257e-37,6.827347601472687e-36,3.76,0.0,0.8431568973453495,0.9994034823466219,8.108275829634157e-17,1.0268421420968588e-18,5.101047423789788e-05,5.101050258649554e-05,0.0005965145762039782,2.8087830985481797e-15,1.2863926656770596e-11,3.0586517570759752e-09,6.1808810144620805e-12,1.3598004657225386e-13,2.211354243996707e-19,6.358116928508794e-12,2.1443070114286212e-14,4.096333796539435e-18,1.6763190391871797e-14,1.1459138189639953e-12,1.92872099970128e-12,1.9772038758025178e-12,1.7121327304242368e-15,1.6841477280478434e-13,5.536859491833898e-15,1.3771992049974437e-17
6.7650677838231594e-09,0.7118350631971866,1.472754660421479e-12,3.1867403466448867e-14,3.9038185961291004e-15,8.49086285177744e-15,0.0,0.0,3.2318910265846853e-09,9.397560685172214e-15,1.0442190516961582e-17,5.010276139202482e-22,8.308894286197273e-18,2.081740742034691e-36,8.329192193061331e-26,7.720613988785909e-20,1.9973385760281493e-15,1.4314958697046695e-11,3.608621377862328e-40,6.220203340559475e-25,1.709815933098092e-38,5.826231572343215e-40,3.32714748851581e-19,8.001424011826582e-32,3.3763082305198752e-21,1.8878118225578547e-37,1.5322303316442502e-39,6.069371570179625e-33,1.753453089778004e-32,2.6129790939815992e-33,3.459500854638957e-21,8.030854654949875e-36,2.026895916162854e-37,9.902060415829812e-36,3.76,0.0,0.8431541042367104,0.9994034821651727,9.608059128091125e-17,1.2690176702655877e-18,5.380341233244347e-05,5.3803443868988615e-05,0.0005965145884316801,2.969622395539248e-15,1.4314971047315619e-11,3.225779512965098e-09,6.876261410895472e-12,1.477829163707604e-13,2.5930974324846605e-19,7.019535352123848e-12,2.3864487983771558e-14,4.65829085097544e-18,1.8008017021743607e-14,1.2754642412064922e-12,2.140568779464924e-12,2.2000196679882104e-12,2.005425667358576e-15,1.9657923936182109e-13,6.158762542859417e-15,1.6081164622433203e-17
7.116253600642151e-09,0.7118354180096423,1.5876802350268627e-12,3.511027280509578e-14,4.38283461641081e-15,9.542013282644363e-15,0.0,0.0,3.3996440516524836e-09,1.039830826430997e-14,1.216774572859012e-17,6.094848599310321e-22,9.670001815236506e-18,2.663470985102467e-36,1.0160827467119913e-25,8.915097803848783e-20,2.320554659897947e-15,1.5843339667189056e-11,4.9134339189347085e-40,7.606640661902769e-25,2.3995760598255096e-38,8.242332144570603e-40,3.6443395554855367e-19,1.08683934195386e-31,4.098150112477991e-21,2.68316671954009e-37,2.179884941633922e-39,8.217478577154741e-33,2.49088112321048e-32,3.709794866716511e-33,4.0183222482559646e-21,1.1267607257437623e-35,2.883455687130205e-37,1.409115078207434e-35,3.76,0.0,0.843151311137312,0.9994034819912113,1.1296022149608134e-16,1.551474217240928e-18,5.659634104282175e-05,5.6596375936423686e-05,0.0005965145930956152,3.130460869737057e-15,1.5843354045672882e-11,3.3928765212624176e-09,7.608701112040064e-12,1.5980327916960475e-13,3.0162247245968847e-19,7.708297830719982e-12,2.6414896348516517e-14,5.26635097465922e-18,1.925957110093798e-14,1.4119773559172433e-12,2.362905741709111e-12,2.434734081980037e-12,2.33002770878985e-15,2.2760870891438913e-13,6.8136487961721645e-15,1.863277134452223e-17
7.467439417461142e-09,0.7118357728209279,1.7077886353144232e-12,3.8518583281722234e-14,4.897957574351201e-15,1.0673944937640413e-14,0.0,0.0,3.5673957438836175e-09,1.1449655226149889e-14,1.4074074397439555e-17,7.342496450996091e-22,1.1171248036737808e-17,3.36661875608984e-36,1.2275022699540002e-25,1.021988516654465e-19,2.6764297527486084e-15,1.744905869117116e-11,6.594679340327557e-40,9.211826193017338e-25,3.315699831068429e-38,1.1464073296600297e-39,3.97260360161074e-19,1.4560786212683479e-31,4.927348006186758e-21,3.7490669724880514e-37,3.048637665544891e-39,1.0964158992217542e-32,3.4786923035942705e-32,5.178067121348113e-33,4.6330922922166805e-21,1.5542822735215033e-35,4.032347672984983e-37,1.971198660856794e-35,3.76,0.0,0.8431485180471538,0.9994034818165484,1.3186579031217867e-16,1.878391608648041e-18,5.938926036913934e-05,5.938929878883126e-05,0.0005965145983843649,3.2912986158877934e-15,1.744907530805586e-11,3.5599433608522385e-09,8.378200019986505e-12,1.7202139075137845e-13,3.482825832601225e-19,8.423735119486703e-12,2.9094289249885074e-14,5.9221498845778996e-18,2.0516710626899308e-14,1.5554542594487846e-12,2.5956548573880106e-12,2.6813429245013176e-12,2.6874463360591864e-15,2.6162103439182557e-13,7.501502474556915e-15,2.143849731461833e-17
8.169811051099124e-09,0.7118364824399898,1.9642561176283467e-12,4.5838021003064346e-14,6.04276955798878e-15,1.319476539117436e-14,0.0,0.0,3.902895164081989e-09,1.37041338525672e-14,1.8465562614474748e-17,1.0386028659818146e-21,1.462099934872712e-17,5.2089389179469144e-36,1.7458815465446875e-25,1.3175068365162445e-19,3.492092010329376e-15,2.0892509514807702e-11,1.144170212549153e-39,1.3165919064893977e-24,6.07767571220779e-38,2.1213216962093245e-39,4.660896667720204e-19,2.520578529992247e-31,6.946300934522463e-21,6.9993268500261325e-37,5.701340977566641e-39,1.8780580196682278e-32,6.488787172099527e-32,9.647603821117328e-33,6.040286281281878e-21,2.8285479096480213e-35,7.540054208884571e-37,3.6883184550030575e-35,3.76,0.0,0.8431429318945591,0.9994034814653919,1.7636288518277894e-16,2.68330171095232e-18,6.497507087001616e-05,6.497511684868594e-05,0.0005965146105632647,3.612972023455158e-15,2.089253128019954e-11,3.893988776961273e-09,1.0028375064656731e-11,1.9698038126247024e-13,4.554780003648326e-19,9.932038380906144e-12,3.484000490637039e-14,7.383507204453435e-18,2.3044074206956214e-14,1.863302938078659e-12,3.0920842491151602e-12,3.210223088357675e-12,3.506708347802773e-15,3.390530864852756e-13,8.976049393695829e-15,2.7858768449289124e-17
8.801945521373307e-09,0.7118371210931439,2.214538598698812e-12,5.300803940859235e-14,7.212635031868564e-15,1.577737530607061e-14,0.0,0.0,4.204840169082004e-09,1.5906180806421178e-14,2.312786214868195e-17,1.383468536198858e-21,1.827222473410196e-17,7.474220811155305e-36,2.336889111263429e-25,1.6247898042862508e-19,4.352678572836875e-15,2.4256107925560758e-11,1.8099095823347013e-39,1.7699830617324577e-24,1.0062834182984988e-37,3.530274985563781e-39,5.31468825963454e-19,3.983533342051116e-31,9.229462384244273e-21,1.1737802442738154e-36,9.574512645826356e-39,2.9337847155619396e-32,1.0873862077544642e-31,1.6150798348566263e-32,7.522499843093197e-21,4.637615341025614e-35,1.2660941488728464e-36,6.196879298418347e-35,3.76,0.0,0.8431379043888261,0.999403481158598,2.2491527068067507e-16,3.60568806987027e-18,7.000226822837598e-05,7.000232158746716e-05,0.000596514612015985,3.902475607436658e-15,2.4256135146577303e-11,4.194531987287529e-09,1.1640274109933167e-11,2.1995577018493623e-13,5.68906722069226e-19,1.137435600221187e-11,4.045221653598855e-14,8.878406050286575e-18,2.532987248870985e-14,2.164190442336521e-12,3.5737190231144637e-12,3.726835707195084e-12,4.371175414600228e-15,4.2007438896096207e-13,1.041573356119069e-14,3.4622184280697845e-17
9.43407999164749e-09,0.7118377597425077,2.4842633303611305e-12,6.074073843501886e-14,8.525022806846157e-15,1.8681633057691952e-14,0.0,0.0,4.5067809863439635e-09,1.8272117557613703e-14,2.851830465523403e-17,1.80532899914123e-21,2.2481379181667647e-17,1.0452377354539475e-35,3.063980453094127e-25,1.9732260476896479e-19,5.341864885583153e-15,2.7870276228343293e-11,2.7781357291182386e-39,2.330802023353014e-24,1.6111581468529514e-37,5.6666761097117596e-39,5.999036216454731e-19,6.11306686179993e-31,1.2017880002014797e-20,1.8980285946050755e-36,1.5502477334545382e-38,4.442746993581133e-32,1.7571747666546181e-31,2.607233762912439e-32,9.223452605350562e-21,7.335021755558397e-35,2.0497617338737695e-36,1.003836845253066e-34,3.76,0.0,0.8431328769130317,0.9994034808585303,2.8256915596298635e-16,4.745977975321014e-18,7.502943518401209e-05,7.502949647003375e-05,0.0005965146064951633,4.191976813324747e-15,2.787030974575065e-11,4.494985807793089e-09,1.3372243462644238e-11,2.433372078674673e-13,6.996450290527439e-19,1.2893420132835523e-11,4.648224566899534e-14,1.055341955908274e-17,2.7623185569790566e-14,2.4876506217707804e-12,4.0879168127781124e-12,4.281885002907854e-12,5.364913413077746e-15,5.124801919059243e-13,1.1961990452917457e-14,4.238813303858418e-17
