Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66)
4.561423621534887e-09,0.5314655594041112,7.778812942650889e-16,2.0467426131726507e-18,2.339094389962952e-18,1.9476654322846952e-18,0.0,0.0,1.5906488222848863e-11,2.181035244880288e-18,2.124055128034723e-18,2.471231123694257e-18,3.2709783839046e-23,4.777891026616174e-42,1.2122266032239718e-28,3.376505561415507e-16,1.1040767422633843e-22,2.4736806707212463e-15,3.385972338826826e-38,2.936079617405325e-36,4.471704777880591e-34,2.3350098309087124e-33,1.0682771477824461e-15,1.3025421371461586e-33,2.9703483600824166e-29,9.68940271679259e-38,9.831287273086786e-48,5.9309354508658334e-36,1.2412861247209287e-46,1.7821913025971579e-43,5.441689562613016e-28,8.220589852586326e-46,5.461502090004909e-44,6.297091260101273e-48,3.76,0.0,0.5015565323747081,0.9999118992041355,3.599906856047826e-19,6.65381844963568e-27,9.46380233908154e-08,9.463802588668202e-08,8.810077995418643e-05,2.226741023796557e-19,2.472606214912159e-15,1.5903415444155242e-11,5.514109775245412e-18,2.318598961278926e-15,3.5873430550095137e-28,1.37056365867424e-15,2.2931344708146483e-19,8.619592198715436e-23,1.3777141590918422e-18,7.067900321348973e-24,2.1274087668270636e-20,1.027092164095715e-17,1.6884968827919162e-16,1.2911437531118864e-21,1.5604052322798904e-18,7.365872408747116e-20,9.243920679541425e-24,9.449747240368531e-22,1.7631896271678916e-20,1.3036347840245469e-27,3.8522719885798907e-25,1.4115962979892655e-15,1.151530901808398e-29,7.622262255613414e-29,1.5922611591907274e-29,1.498007965174364e-29,1.6787707289855635e-20,3.178420126610192e-30,2.480943106249292e-26,1.5548367736558322e-25,3.314073118269464e-45,2.4678710540008682e-33,1.883455504220777e-18,4.8479216688160234e-23
4.713443695585135e-09,0.5314655597226975,8.045603884584004e-16,2.21252080013369e-18,2.550860637628753e-18,2.1172628613286027e-18,0.0,0.0,1.6436604756679157e-11,2.3288322033315107e-18,2.3320348689023765e-18,2.713205027361196e-18,3.610045056494104e-23,5.224661625540251e-42,1.2850156513307265e-28,3.581831684520845e-16,1.2179769184721626e-22,2.641959684748823e-15,3.9433239190525924e-38,3.344934575808827e-36,5.2131062149140235e-34,2.7192421977387124e-33,1.0942341463970775e-15,1.4852299667975584e-33,3.332417834654218e-29,1.1679800777053986e-37,1.1916471171127007e-47,6.952023383965921e-36,1.560312769631901e-46,2.157026317777405e-43,6.001695492016726e-28,9.960374678815546e-46,6.614618627014701e-44,7.923991552386517e-48,3.76,0.0,0.5015565292201454,0.9999118990957285,3.955439526171781e-19,7.58513725817381e-27,9.779205571071536e-08,9.779205837632307e-08,8.81008878305186e-05,2.3065280978639685e-19,2.640780023406093e-15,1.643330633191652e-11,5.8877754646762654e-18,2.4677193616134066e-15,3.957951468740068e-28,1.462506616168377e-15,2.4495128348663126e-19,9.351286304000913e-23,1.4713124384864317e-18,7.316941522494854e-24,2.2477736215992032e-20,1.0964390585448234e-17,1.8030844963237215e-16,1.3829054895239216e-21,1.7209451181266395e-18,7.861622854742335e-20,1.0188747539278433e-23,1.0420396625328509e-21,1.882431717022247e-20,1.500975746813995e-27,4.388605517268381e-25,1.4586409911151513e-15,1.2970545033172182e-29,8.474995877874242e-29,1.7124713201030538e-29,1.7247912422955573e-29,1.850237272018054e-20,3.523453532092357e-30,2.7616226944878045e-26,1.6115726085548148e-25,4.04193298031008e-45,2.722883926703461e-33,2.07449285400715e-18,5.347578256656781e-23
4.865463769635383e-09,0.5314655600412836,8.312963358848331e-16,2.3864207067595326e-18,2.7742099871495695e-18,2.2957165429393192e-18,0.0,0.0,1.696672125812817e-11,2.481473991659581e-18,2.5524297903046194e-18,2.9696233594536696e-18,3.9716603557280327e-23,5.69548276194238e-42,1.359370433598479e-28,3.791813221464452e-16,1.339438781831184e-22,2.8157582090737193e-15,4.568744651154248e-38,3.79489366308626e-36,6.04606941269125e-34,3.15035336755284e-33,1.1196924635758546e-15,1.6863965526185298e-33,3.7257885157903563e-29,1.399177560386535e-37,1.4353478530934723e-47,8.106446944047829e-36,1.9471540540743853e-46,2.594483323281138e-43,6.598419878634431e-28,1.199277241848209e-45,7.960977672831572e-44,9.898284534197906e-48,3.76,0.0,0.5015565260655827,0.999911899027515,4.332594476840511e-19,8.610888314365983e-27,1.0094608800522599e-07,1.0094609084613892e-07,8.810095551379961e-05,2.3863119880915983e-19,2.8144670621395903e-15,1.696318977815221e-11,6.273690316792139e-18,2.6209837516810302e-15,4.35323416508332e-28,1.5573729417920774e-15,2.6110180570886117e-19,1.0121473433512847e-22,1.567998016005994e-18,7.565980220058952e-24,2.370171308986354e-20,1.1680344164322339e-17,1.9214445387110034e-16,1.4780816232880056e-21,1.892085407203756e-18,8.37329265353332e-20,1.1195584801004976e-23,1.1455087837379538e-21,2.0055590776215372e-20,1.721040443533661e-27,4.978924066589608e-25,1.5056856814232656e-15,1.4550975706325788e-29,9.390654647926155e-29,1.8374388355759916e-29,1.977691686191708e-29,2.032861094603782e-20,3.892669862083144e-30,3.0629116643633774e-26,1.6684181893686749e-25,4.8990563815663736e-45,2.994882658146768e-33,2.2777861817803486e-18,5.880344082512398e-23
5.0174838436856315e-09,0.5314655603598698,8.580897835463779e-16,2.5685843895593425e-18,3.0093688864439704e-18,2.4831897402548064e-18,0.0,0.0,1.7496837727458077e-11,2.6389606047907716e-18,2.7855150715616248e-18,3.2408062764893708e-18,4.356539575930183e-23,6.190658066517054e-42,1.4352502841986049e-28,4.0063452088365525e-16,1.4687035581418876e-22,2.9950763639689572e-15,5.267757244542396e-38,4.288595117135527e-36,6.978174635271416e-34,3.632134317460745e-33,1.1446618611268734e-15,1.9072336410747546e-33,4.152147680108295e-29,1.6663879664873472e-37,1.718731693474925e-47,9.406367398182339e-36,2.4134123892167624e-46,3.1024700089447116e-43,7.232980198567184e-28,1.4355034286316365e-45,9.52503247604362e-44,1.2279626056714019e-47,3.76,0.0,0.5015565229110202,0.9999118989837469,4.731889252918415e-19,9.737237284569058e-27,1.0410012027434731e-07,1.0410012329612961e-07,8.810099875134693e-05,2.4660936311783957e-19,2.9936673121946368e-15,1.7493065829898076e-11,6.671854331504771e-18,2.7783499515514325e-15,4.773985051025658e-28,1.6551570266943164e-15,2.7776501389531325e-19,1.0931074414701345e-22,1.6677716561455117e-18,7.815017632188353e-24,2.494525046717716e-20,1.2418766888954537e-17,2.043578005356821e-16,1.5766974322655657e-21,2.07415876259239e-18,8.900861034829862e-20,1.2266369611527392e-23,1.2555836220608946e-21,2.132570221395583e-20,1.9656697575722195e-27,5.626709434977298e-25,1.5527303689136086e-15,1.6262492883504406e-29,1.0371668777256916e-28,1.9672009696992285e-29,2.2588255231330388e-29,2.22697671939368e-20,4.286891750731089e-30,3.3855471613074033e-26,1.7253740546554673e-25,5.903343775905783e-45,3.2844145282497776e-33,2.4936864642183137e-18,6.44726939317228e-23
5.16950391773588e-09,0.5314655606784563,8.849413657139888e-16,2.7591507934915862e-18,3.2565585042338984e-18,2.6798421511027308e-18,0.0,0.0,1.8026954164927e-11,2.801292037653651e-18,3.0315596816610354e-18,3.527066709551766e-18,4.765397268106609e-23,6.710470600814378e-42,1.5126154194626907e-28,4.225324762026089e-16,1.6060123085142208e-22,3.1799142757437756e-15,6.046104591034697e-38,4.828755744437877e-36,8.017321245775779e-34,4.1685247443003945e-33,1.1691519095556289e-15,2.1489686712356625e-33,4.6132233660939137e-29,1.973773342534015e-37,2.0467008299705463e-47,1.0864593945254258e-35,2.9722224868390166e-46,3.689585228598735e-43,7.906490187507824e-28,1.708770748987535e-45,1.1333375013062902e-43,1.5135571683820038e-47,3.76,0.0,0.5015565197564575,0.99991189895158,5.153832435348343e-19,1.0970543370438427e-26,1.0725415251807936e-07,1.0725415572629512e-07,8.810103038788771e-05,2.5458738762881065e-19,3.178380763830933e-15,1.802293453374798e-11,7.082267508725895e-18,2.9397762102486053e-15,5.220997915066803e-28,1.755853274876165e-15,2.9494090966315233e-19,1.17810100590552e-22,1.770634094560418e-18,8.064054994678675e-24,2.6207609490605623e-20,1.3179643293888557e-17,2.1694858889413015e-16,1.6787781791322108e-21,2.267497283718606e-18,9.444307255688904e-20,1.3403036073979533e-23,1.3724654347519438e-21,2.2634636618616828e-20,2.236793571984704e-27,6.3355492203902875e-25,1.5997750535861799e-15,1.8111032048125092e-29,1.1420486542605619e-28,2.101794979826636e-29,2.5704113378078646e-29,2.432917155194007e-20,4.7069419212641486e-30,3.730266003275744e-26,1.782440727970419e-25,7.074521684774829e-45,3.592026783668541e-33,2.7225420835905903e-18,7.049403349862043e-23
5.321523991786128e-09,0.5314655609970423,9.118517041690602e-16,2.9582558115716582e-18,3.515994831960909e-18,2.885829976547023e-18,0.0,0.0,1.8557070570779034e-11,2.968468285179303e-18,3.290826498649318e-18,3.828710503196274e-18,5.198947240268996e-23,7.255183479643258e-42,1.5914269207184487e-28,4.448651035641839e-16,1.7516059295147828e-22,3.3702720753126475e-15,6.909747190377603e-38,5.4181706181207824e-36,9.171725389186875e-34,4.7636109390663476e-33,1.1931719917042137e-15,2.4128646572599864e-33,5.110784233437217e-29,2.3258143253405626e-37,2.424580032384382e-47,1.2494592411223662e-35,3.63840761302133e-46,4.365153781530771e-43,8.620059871341162e-28,2.023480671307509e-45,1.3414843334577158e-43,1.8542383256811705e-47,3.76,0.0,0.5015565166018949,0.999911898929001,5.598923809199903e-19,1.231735917735631e-26,1.1040818473642213e-07,1.1040818813663545e-07,8.81010524361089e-05,2.625653159482917e-19,3.3686074149945176e-15,1.855279593584818e-11,7.50492984836725e-18,3.10522120145979e-15,5.69506642723744e-28,1.859456103150882e-15,3.1262949585551453e-19,1.267220116234109e-22,1.876586039089892e-18,8.313092767122826e-24,2.748807924046469e-20,1.3962957936765715e-17,2.2991691794257814e-16,1.784349111880422e-21,2.472432507484933e-18,1.0003610600479119e-19,1.460751525193779e-23,1.4963552022634857e-21,2.3982379136263727e-20,2.5364320874233106e-27,7.109136554361943e-25,1.6468197354409802e-15,2.0102570029445134e-29,1.2539574272770596e-28,2.241258117143161e-29,2.914771593050815e-29,2.6510139029858768e-20,5.15364318505245e-30,4.097804685528407e-26,1.8396184321053791e-25,8.43427271052091e-45,3.9182666379584083e-33,2.96469884273839e-18,7.687794029562592e-23
5.473544065836376e-09,0.5314655613156286,9.388214083954665e-16,3.1660323310751187e-18,3.787888764843589e-18,3.1013059754044486e-18,0.0,0.0,1.9087186945254195e-11,3.1404893423011045e-18,3.5635724045861915e-18,4.146036525925233e-18,5.657902558913044e-23,7.825040370185373e-42,1.6716467206317932e-28,4.676225192037029e-16,1.905725153279535e-22,3.5661498895058605e-15,7.864861516619906e-38,6.059712842781467e-36,1.0449918685093118e-33,5.4216244050314024e-33,1.2167313056453919e-15,2.7002200960246022e-33,5.646639454136445e-29,2.7273192595030937e-37,2.858132685752892e-47,1.4310492497169376e-35,4.4285955665310714e-46,5.13925284639198e-43,9.374795592664743e-28,2.3843943927860364e-45,1.5800603166506775e-43,2.2585627513335573e-47,3.76,0.0,0.5015565134473323,0.9999118989169238,6.067654497313802e-19,1.3784430612293094e-26,1.1356221692937569e-07,1.1356222052715061e-07,8.810106398292564e-05,2.7054316352819634e-19,3.564347262580309e-15,1.9082650081910712e-11,7.939841350340577e-18,3.274644020170061e-15,6.196984139112887e-28,1.9659599411125547e-15,3.3083077514266237e-19,1.360556850479044e-22,1.985628170599226e-18,8.56213095228573e-24,2.878597588868063e-20,1.4768695398269517e-17,2.4326288640557107e-16,1.8934354633138406e-21,2.6892954091509855e-18,1.0578750380860374e-19,1.588173517261663e-23,1.6274536284541854e-21,2.5368914923868425e-20,2.8666968872010768e-27,7.951269895351731e-25,1.6938644144780096e-15,2.2243122817391562e-29,1.3731416340428883e-28,2.385627626234675e-29,3.294333857708409e-29,2.881596960614721e-20,5.627818439780249e-30,4.4888993725520587e-26,1.89690720269529e-25,1.0006332929995186e-44,4.26368127169823e-33,3.2204999767645014e-18,8.3634884260356e-23
5.6255641398866246e-09,0.5314655616342149,9.658510743734513e-16,3.3826099399546263e-18,4.072445605653146e-18,3.3264191284982784e-18,0.0,0.0,1.961730328860086e-11,3.31735520395475e-18,3.850047700697501e-18,4.479335989745035e-18,6.142975449808119e-23,8.420264056610929e-42,1.7532376858594287e-28,4.907950597921454e-16,2.0686105253855019e-22,3.767547838040772e-15,8.91786509743165e-38,6.75634360826756e-36,1.1860787718645693e-33,6.146958081808383e-33,1.2398388465825254e-15,3.0123735763350464e-33,6.222643964073908e-29,3.1834906115761724e-37,3.353661377713662e-47,1.6327195104088543e-35,5.361758858580531e-46,6.022878808590009e-43,1.017179956944323e-27,2.7967125527436674e-45,1.8524663560714305e-43,2.736296280687606e-47,3.76,0.0,0.5015565102927697,0.9999118989093687,6.560506106742505e-19,1.537872298739498e-26,1.1671624909694e-07,1.1671625289784059e-07,8.810107100745946e-05,2.785209579267445e-19,3.765600299699209e-15,1.9612497017175476e-11,8.387002014557612e-18,3.4480042317665243e-15,6.727544467694349e-28,2.075359232800919e-15,3.4954474958996226e-19,1.4582032849426682e-22,2.097761141323258e-18,8.811169979733673e-24,3.010064436263946e-20,1.5596840285129884e-17,2.569865926997806e-16,2.006062448300424e-21,2.918416327941294e-18,1.1169705939436467e-19,1.722762042081716e-23,1.7659611035728965e-21,2.6794229150829846e-20,3.229805881205409e-27,8.865866874579655e-25,1.7409090906972683e-15,2.4538745935562197e-29,1.4998517601223614e-28,2.534940742998768e-29,3.711648002348933e-29,3.124994629510574e-20,6.130290677270212e-30,4.9042858397435323e-26,1.9543072148128906e-25,1.18170140750517e-44,4.628817828284748e-33,3.4902858319970885e-18,9.077532304675719e-23
5.777584213936873e-09,0.531465561952801,9.92941410265641e-16,3.6081422717956065e-18,4.369908399087664e-18,3.561346073592718e-18,0.0,0.0,2.0147419601113604e-11,3.499065864014986e-18,4.150548930101268e-18,4.828953906567143e-18,6.65502688686793e-23,9.04110414615478e-42,1.8361557790934982e-28,5.143712444721353e-16,2.240552924241159e-22,3.97446606767961e-15,1.0076739087803874e-37,7.511720739452e-36,1.3415386256103754e-33,6.945060095556716e-33,1.2625053038145978e-15,3.350983684126914e-33,6.841086634821435e-29,3.700973979096963e-37,3.919331380789619e-47,1.8563397653377702e-35,6.463038877072177e-46,7.030166218855599e-43,1.1012401357604407e-27,3.267107830331108e-45,2.1630739438855106e-43,3.3003819878296763e-47,3.76,0.0,0.5015565071382071,0.9999118989034969,7.078052238457647e-19,1.710887758424038e-26,1.198702812391151e-07,1.1987028524870537e-07,8.810107634871696e-05,2.864987213425324e-19,3.9723665231173055e-15,2.0142336795912625e-11,8.846411840911563e-18,3.625253364825217e-15,7.2877073167062735e-28,2.1876472695226856e-15,3.687714225127576e-19,1.5602708305095665e-22,2.212985713218749e-18,9.060210145956251e-24,3.143131939083904e-20,1.6447373996766676e-17,2.7108815561032075e-16,2.1222605601324207e-21,3.1601943566487093e-18,1.177645231080827e-19,1.864749639972727e-23,1.912119795224369e-21,2.825830388401651e-20,3.628537250584712e-27,9.857783517263353e-25,1.787953764098756e-15,2.699680411067586e-29,1.6343928837924133e-28,2.6892425147952936e-29,4.169908097591442e-29,3.381602509104233e-20,6.662055808970282e-30,5.344854005091538e-26,2.0118185977289863e-25,1.390050746391499e-44,5.01433831242954e-33,3.774465429048731e-18,9.831189848096956e-23
5.929604287987121e-09,0.5314655622713874,1.0200928634846529e-15,3.842726064412294e-18,4.680429849659103e-18,3.806198046130012e-18,0.0,0.0,2.0677535882980968e-11,3.685621318510334e-18,4.4652626252294225e-18,5.1951072967622186e-18,7.194614666299115e-23,9.687704359159063e-42,1.9203732624338375e-28,5.38343821033787e-16,2.4217408897798146e-22,4.1869046725760626e-15,1.1346883348682457e-37,8.328302131109453e-36,1.5121224676682858e-33,7.81961918130141e-33,1.2847374316431986e-15,3.717162986893229e-33,7.503494094957096e-29,4.284476620997886e-37,4.560966425487403e-47,2.1031986823671645e-35,7.75129375237547e-46,8.171221055369052e-43,1.189745984361888e-27,3.800366337168458e-45,2.5150086056975914e-43,3.9605307174251065e-47,3.76,0.0,0.5015565039836447,0.9999118988992235,7.620656552011535e-19,1.8980701288457625e-26,1.2302431335590098e-07,1.23024317579745e-07,8.81010800917225e-05,2.9447646094571445e-19,4.184645932637467e-15,2.0672169452894352e-11,9.318070829333136e-18,3.806360397373626e-15,7.8780953103661e-28,2.3028197121138177e-15,3.8851079636555354e-19,1.6668317645062025e-22,2.3313023557901337e-18,9.309251521985684e-24,3.277752942678136e-20,1.732028448960926e-17,2.855676519189028e-16,2.242049565798859e-21,3.4148878300104446e-18,1.2398973326699337e-19,2.01428685919436e-23,2.0660865255233222e-21,2.976112750061581e-20,4.064796649984587e-27,1.0930278963945259e-24,1.834998434682474e-15,2.962210880175956e-29,1.7769648019463523e-28,2.8485621588995706e-29,4.6713051285550015e-29,3.651675704069617e-20,7.22376002719602e-30,5.811180860384801e-26,2.0694413872187408e-25,1.6281693732217335e-44,5.420672173914551e-33,4.07330150132684e-18,1.0625280084725939e-22
6.233644436087618e-09,0.5314655629085597,1.0745821791911342e-15,4.339706579646204e-18,5.34168572897319e-18,4.326434414682858e-18,0.0,0.0,2.173776835610423e-11,4.073266582891679e-18,5.138595784778545e-18,5.978496179108625e-18,8.360316372696863e-23,1.1059063560253431e-41,2.0925174377366617e-28,5.874286033772506e-16,2.8131782371740983e-22,4.628343646726471e-15,1.4260355868331535e-37,1.0162800232611186e-35,1.9041158131704358e-33,9.82474120804833e-33,1.3279448598685168e-15,4.540336668119552e-33,8.971263017830036e-29,5.685012261645946e-37,6.117553269457651e-47,2.676108445607484e-35,1.1038494461796076e-45,1.0931550725672919e-42,1.3806956709974443e-27,5.0915866749482817e-45,3.366647578323082e-43,5.646146729370892e-47,3.76,0.0,0.5015564976745198,0.99991189889369,8.783534320448978e-19,2.3191759974285932e-26,1.2933237751330525e-07,1.293323821823487e-07,8.810108456406516e-05,3.1043190087070455e-19,4.625744307009114e-15,2.1731813642850265e-11,1.0298136291891867e-17,4.179933206096338e-15,9.15392485083249e-28,2.541787398352153e-15,4.295276638667363e-19,1.8939421352507377e-22,2.5772149781215915e-18,9.807338235138113e-24,3.551341577182655e-20,1.9133151297126466e-17,3.1566098257029575e-16,2.492539160548404e-21,3.964833539832686e-18,1.3691225796024718e-19,2.3370665617040115e-23,2.3985448456261404e-21,3.2882939723444144e-20,5.063923852176562e-27,1.3340771414275517e-24,1.929087767396598e-15,3.5408526315777397e-29,2.087620833862679e-28,3.1824604960042954e-29,5.819634845387686e-29,4.234000329046738e-20,8.441531192051034e-30,6.825166003821284e-26,2.1850213491646145e-25,2.2129507032823461e-44,6.298800152384357e-33,4.716770772633236e-18,1.2340510348922675e-22
6.537684584188114e-09,0.5314655635457322,1.1293227937548232e-15,4.874361089632627e-18,6.0574850902635216e-18,4.888059411899441e-18,0.0,0.0,2.2798000709646416e-11,4.48029096173175e-18,5.871604746109314e-18,6.831314780407129e-18,9.645039299830929e-23,1.253530649684684e-41,2.269437843318691e-28,6.379882850315878e-16,3.244600374951422e-22,5.091865544783529e-15,1.771026905942298e-37,1.2283177140280206e-35,2.3693163688065067e-33,1.2197646997467502e-32,1.3695180954613467e-15,5.492507522705524e-33,1.06403530519801e-28,7.434467194986663e-37,8.086660703489686e-47,3.3642680759397774e-35,1.5445802416267455e-45,1.4412060711984585e-42,1.590787702307573e-27,6.721514654681256e-45,4.440842679314395e-43,7.907729592346757e-47,3.76,0.0,0.5015564913653948,0.9999118988907453,1.0052228814925633e-18,2.806751289795473e-26,1.3564044156915286e-07,1.3564044670565168e-07,8.8101086447911e-05,3.2638730486342256e-19,5.0888954192695025e-15,2.2791429889016878e-11,1.1327198401616045e-17,4.568453942433505e-15,1.0560582204797818e-27,2.7922238523719114e-15,4.725953736860896e-19,2.140178813679001e-22,2.835502770548773e-18,1.0305430406512948e-23,3.8304524811926877e-20,2.1035333774897758e-17,3.472672638932348e-16,2.757707174938631e-21,4.570545775447078e-18,1.504631972656789e-19,2.6924374724357605e-23,2.7647288608070355e-21,3.615956240481423e-20,6.246045966657259e-27,1.6128470928317255e-24,2.023177088839642e-15,4.1941440505694975e-29,2.4336371284707087e-28,3.5368961135157087e-29,7.178320761342574e-29,4.8742138481674005e-20,9.789367310518775e-30,7.951379056146262e-26,2.301047241989339e-25,2.963675728008626e-44,7.267030182265962e-33,5.422986871713676e-18,1.4230504325633131e-22
6.841724732288611e-09,0.5314655641829046,1.1843187098313568e-15,5.447544876405564e-18,6.829167652806265e-18,5.492056905935172e-18,0.0,0.0,2.3858232945437706e-11,4.906694416319417e-18,6.665932713854348e-18,7.755474878702817e-18,1.1054205740300698e-22,1.4117307326499707e-41,2.450888883891687e-28,6.899580256524275e-16,3.717843023784822e-22,5.5774711953036105e-15,2.1756032488428243e-37,1.471600081983514e-35,2.9160601755123506e-33,1.497872207049125e-32,1.4095175925875489e-15,6.58572685362084e-33,1.2527025743069773e-28,9.592344486022131e-37,1.0545201649785495e-46,4.182670115925292e-35,2.126081546626414e-45,1.8744745076788144e-42,1.8208489111908645e-27,8.75279948138543e-45,5.778411263425833e-43,1.0893457272645524e-46,3.76,0.0,0.50155648505627,0.9999118988890288,1.1430032736046921e-18,3.367125038732042e-26,1.4194850552344392e-07,1.4194851114965396e-07,8.810108710322256e-05,3.4234269079920303e-19,5.574099266824539e-15,2.3851018517253676e-11,1.2405257157829029e-17,4.971633062205135e-15,1.2104143960513425e-27,3.0540871249745143e-15,5.177139496789892e-19,2.4062476229278126e-22,3.1061696107427586e-18,1.0803528226957485e-23,4.114696202557549e-20,2.3026715075038675e-17,3.8038723655593895e-16,3.0377461337187364e-21,5.2345285294585515e-18,1.6464098141288065e-19,3.081859580376855e-23,3.1661607477477746e-21,3.9590882410558715e-20,7.633130326471451e-27,1.9328745740559807e-24,2.117266399011607e-15,4.926873672080193e-29,2.817026355715927e-28,3.9121540952666384e-29,8.77262190617023e-29,5.574757659476135e-20,1.1273581762600035e-29,9.195443290812003e-26,2.417519161542906e-25,3.9148313747026324e-44,8.32955522928534e-33,6.194431380039334e-18,1.6303224028035102e-22
