Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322)
1.7322249080061547e-09,0.8684535590837063,6.070300487096682e-11,5.366069587327087e-12,2.9760743861482703e-13,2.937364328713477e-13,0.0,0.0,2.1811951027564985e-08,8.79567254432665e-14,2.578253395582821e-13,2.9762203056517373e-13,5.591477029442443e-16,6.886338323465175e-26,3.7177702167381004e-17,1.564519323669054e-10,9.884564627326013e-13,1.8855450085169837e-10,5.60654620291336e-26,1.0335859509877592e-19,1.117503630423469e-22,6.874682468099586e-22,2.169108346298708e-09,3.461214538983549e-23,2.406883845408846e-18,6.001332100099455e-28,6.664717339355571e-31,1.9621606575342534e-23,2.835764320400644e-28,4.0031140032601486e-28,1.1896918406362603e-18,1.354103404220845e-31,6.210608666559714e-32,1.9018322121425334e-32,3.76,0.0,0.6894693086796674,0.9973609023837752,4.458932730646887e-14,5.224177225752605e-16,0.0005913193292742796,0.0005913324379103964,0.002639075610244087,4.559955775591521e-13,1.8842611798917974e-10,2.194524154502805e-08,6.022067735350242e-09,1.2204765676596164e-13,5.205234373501456e-15,9.667619237801781e-11,3.1643153726332244e-12,2.2450846054556413e-16,2.678443118026181e-11,6.028718944662618e-10,2.377661628927364e-10,4.939355084371623e-11,3.553552393100631e-12,1.0187670154597376e-11,5.445513423802472e-13,4.122633909404869e-15,4.947451326835097e-15,9.065341662357233e-13,1.784293187670028e-17,2.323680113218489e-09,2.390113446375467e-19,1.6739662772949165e-23,1.475758344009302e-18,1.9972967811155867e-18,9.2145255536773e-19,7.811523493968477e-15,5.5173632571777565e-24,1.4761937904529508e-19
1.7587565517846852e-09,0.8684550015544342,6.291744439009596e-11,5.509389101947785e-12,3.1122417058607973e-13,3.0757699546874244e-13,0.0,0.0,2.2145618962806224e-08,9.066962550909614e-14,2.6969275801906934e-13,3.113154099937702e-13,5.865092291726356e-16,7.199241749702841e-26,3.828533812927904e-17,1.6115035665507297e-10,1.0331339229058234e-12,1.9461882245875352e-10,6.040830150232449e-26,1.098292018536318e-19,1.2042410321474561e-22,7.406914470819212e-22,2.1999929429284016e-09,3.6858150957036366e-23,2.5509400792910783e-18,6.522313243376351e-28,7.297655304748481e-31,2.121493645216654e-23,3.1464046764463783e-28,4.421541170137753e-28,1.2474690660845413e-18,1.503188203322867e-31,6.820333139154481e-32,2.1177224068400883e-32,3.76,0.0,0.6894602551848137,0.9973583632238775,4.6678633169289e-14,5.545432122110987e-16,0.0006003722277175909,0.0006003857407292201,0.0026416144302459123,4.653711337178297e-13,1.944845339537181e-10,2.228290651527887e-08,6.207931912381849e-09,1.251919560137678e-13,5.4469269145333794e-15,9.940427967123079e-11,3.2676394007399874e-12,2.317522296195773e-16,2.7448185950979144e-11,6.216316070891815e-10,2.4465324362515087e-10,5.0904249966318386e-11,3.677396947006168e-12,1.0644613274481052e-11,5.613714866226561e-13,4.284338064578093e-15,5.126449189893797e-15,9.30219709770612e-13,1.8856851830162948e-17,2.3592154930480282e-09,2.5109960313663666e-19,1.7533336110152697e-23,1.5611577395327276e-18,2.083869069465317e-18,9.740910395055897e-19,8.13780294218413e-15,5.757735554349653e-24,1.5461360719802856e-19
1.7852881955632156e-09,0.8684564440066809,6.51866288243139e-11,5.654634416209468e-12,3.252596944513508e-13,3.2187482265947537e-13,0.0,0.0,2.2479279587841953e-08,9.342368518018655e-14,2.819139200846868e-13,3.2541671969560327e-13,6.147575666826678e-16,7.5212359880776e-26,3.9408047432194727e-17,1.6591440036695136e-10,1.0790950298868198e-12,2.0077796809404916e-10,6.501354730494735e-26,1.1659869327988785e-19,1.2962356759935882e-22,7.97128010728622e-22,2.230810516117753e-09,3.921234145691457e-23,2.701209154136896e-18,7.0797995148741125e-28,7.979791678785885e-31,2.291121006771678e-23,3.485523537628794e-28,4.8764777410819825e-28,1.307101802516925e-18,1.6659791489894834e-31,7.47928045719846e-32,2.3542411897152167e-32,3.76,0.0,0.6894512018087168,0.9973559815662321,4.883259271155074e-14,5.881090787923608e-16,0.0006094250039811851,0.0006094389274959311,0.002643995747905737,4.747315007052057e-13,2.006375980683848e-10,2.2620626464060782e-08,6.396620208951049e-09,1.2836089590493048e-13,5.695951550349641e-15,1.0216327114210917e-10,3.3725903965547557e-12,2.391205736711546e-16,2.81162233193204e-11,6.406817940090047e-10,2.516257016669882e-10,5.243723427642041e-11,3.803727965736744e-12,1.1114490700704193e-11,5.784482801531533e-13,4.450051100310206e-15,5.308915868931815e-15,9.541035813077326e-13,1.9913225355116535e-17,2.394749205894915e-09,2.6358312991317487e-19,1.8350023938682835e-23,1.6500942966344514e-18,2.1727622558827007e-18,1.0289479812801095e-18,8.471980887187579e-15,6.004095286703398e-24,1.6181270638148432e-19
1.811819839341746e-09,0.8684578864404457,6.751119416132224e-11,5.801808944840358e-12,3.3972089980086647e-13,3.3663893557449086e-13,0.0,0.0,2.2812932955972947e-08,9.621890279633235e-14,2.944937306709343e-13,3.399316098037197e-13,6.439070740970736e-16,7.852437438731093e-26,4.054578077295843e-17,1.7074389908497904e-10,1.1263555548778638e-12,2.0703185851889764e-10,6.989268102131472e-26,1.2367611387273513e-19,1.3937188336678188e-22,8.569183499570141e-22,2.261561217280662e-09,4.1678162250529407e-23,2.857856127305835e-18,7.675757891998945e-28,8.71412681990484e-31,2.4715425741564924e-23,3.8552351114004407e-28,5.370494326337603e-28,1.3686199901614676e-18,1.8434922449525949e-31,8.19058898225037e-32,2.6129984135421276e-32,3.76,0.0,0.689442148551375,0.9973537476769512,5.105221841859924e-14,6.23156367112648e-16,0.0006184776580672378,0.0006184919982120581,0.0026462292971105934,4.840764720321499e-13,2.0688522866005317e-10,2.2958401570999182e-08,6.588132594064403e-09,1.3155404068914683e-13,5.95241570215096e-15,1.0495291069429006e-10,3.4791663785355492e-12,2.466139346003918e-16,2.8788446365245085e-11,6.600225419380125e-10,2.586830327783893e-10,5.3992481128485864e-11,3.932561202119562e-12,1.1597453972223825e-11,5.95781774742247e-13,4.6198183368369515e-15,5.494865582691483e-15,9.7818264543876e-13,2.101322405912441e-17,2.430281251817559e-09,2.7646774348052345e-19,1.918996120407947e-23,1.7426573342332625e-18,2.2640006642178774e-18,1.0860851124991609e-18,8.814098051483994e-15,6.2564795485319495e-24,1.6921900743872142e-19
1.8383514831202764e-09,0.8684593288557299,6.989177230979632e-11,5.9509161581327405e-12,3.5461469709718284e-13,3.5187841914633594e-13,0.0,0.0,2.3146579117744042e-08,9.905527670292783e-14,3.0743708271794886e-13,3.5486571654466786e-13,6.739721209436339e-16,8.192961984316507e-26,4.169848899994793e-17,1.7563868876126152e-10,1.1749311760715998e-12,2.1338041563037476e-10,7.505749739138473e-26,1.310706417234647e-19,1.4969281629588498e-22,9.20206698460897e-22,2.2922451974926443e-09,4.425911429043288e-23,3.021047634681112e-18,8.312230124117341e-28,9.50379460176112e-31,2.663274643677705e-23,4.2577744019908445e-28,5.906299991517262e-28,1.4320536268179954e-18,2.036800946086348e-31,8.957544751617594e-32,2.895702044167654e-32,3.76,0.0,0.6894330954127869,0.9973516523468721,5.333852431121807e-14,6.597266214606242e-16,0.0006275301899779205,0.0006275449528791293,0.0026483242870236593,4.934058699257956e-13,2.1322734519738593e-10,2.329623201193928e-08,6.782469036729153e-09,1.3477096257912897e-13,6.216426698255868e-15,1.0777294447891072e-10,3.587365393114577e-12,2.542327546335809e-16,2.946476035085234e-11,6.796539355260849e-10,2.658247356680937e-10,5.556996778735496e-11,4.063912315842414e-12,1.2093653573436647e-11,6.133720230149032e-13,4.7936850484502134e-15,5.684312615736275e-15,1.0024538207828909e-12,2.2158035798103195e-17,2.465811630874362e-09,2.89759243056119e-19,2.0053380850976845e-23,1.838936981946082e-18,2.3576084710882114e-18,1.1455650306962134e-18,9.164193662366533e-15,6.5149252814208156e-24,1.7683483336163136e-19
1.8648831268988068e-09,0.8684607712525333,7.232899112472407e-11,6.101959672033207e-12,3.6994801717287704e-13,3.676024213555449e-13,0.0,0.0,2.3480218120258528e-08,1.0193280525229119e-13,3.2074885668991526e-13,3.7022466168564864e-13,7.04967080587718e-16,8.54292499575847e-26,4.2866123114627967e-17,1.8059860571590186e-10,1.224837479193101e-12,2.1982356617228893e-10,8.052010780555431e-26,1.3879158846432015e-19,1.606107773515262e-22,9.871411473450964e-22,2.322862607493771e-09,4.6958753235302167e-23,3.1909518677549867e-18,8.991335310850089e-28,1.0352067288103133e-30,2.866850330048089e-23,4.695502068268101e-28,6.486747606739548e-28,1.4974327558448382e-18,2.2470384229468737e-31,9.783587137314657e-32,3.204162454773035e-32,3.76,0.0,0.6894240423929509,0.9973496870228059,5.569252587140378e-14,6.978618826631879e-16,0.0006365825997153966,0.0006365977914986732,0.002650289270833655,5.027196293288835e-13,2.1966387200203895e-10,2.3634117958266958e-08,6.979629505953243e-09,1.3801124162392648e-13,6.4880917741607314e-15,1.1062312087790649e-10,3.697185605327684e-12,2.619774763277247e-16,3.014507269112453e-11,6.995760573883558e-10,2.730503119765707e-10,5.7169671430329235e-11,4.1977968739679375e-12,1.2603238942441073e-11,6.312190783869396e-13,4.971696463862063e-15,5.877271520460048e-15,1.0269140792767213e-12,2.334886556441827e-17,2.501340343123728e-09,3.034634035511057e-19,2.09405136640319e-23,1.9390241741855786e-18,2.453609701364967e-18,1.2074512463015807e-18,9.52230545791807e-15,6.77946921872502e-24,1.846624980766169e-19
1.8914147706773374e-09,0.8684622136308562,7.482347443641224e-11,6.254943134913195e-12,3.857278113349591e-13,3.83820153144178e-13,0.0,0.0,2.3813850008305442e-08,1.0485148680148427e-13,3.344339211929974e-13,3.8601405321901743e-13,7.369063387357393e-16,8.902441335579852e-26,4.404863426964994e-17,1.85623486638257e-10,1.2760899580460802e-12,2.263612370955423e-10,8.629294329554218e-26,1.4684839921726494e-19,1.7215083012498623e-22,1.0578736881780593e-21,2.353413597685844e-09,4.978069064966212e-23,3.367738556373633e-18,9.715270729379149e-28,1.1262358281787741e-30,3.082819795257368e-23,5.170909389722018e-28,7.1148389815564925e-28,1.5647874843322085e-18,2.4753998176930093e-31,1.0672312334063296e-31,3.5402969085486597e-32,3.76,0.0,0.689414989491865,0.9973478435918098,5.811524015672165e-14,7.376046851542188e-16,0.0006456348872818264,0.0006456505140722182,0.002652132361483757,5.120176877931599e-13,2.26194733608731e-10,2.397205957804919e-08,7.179613970745278e-09,1.412744655467767e-13,6.767518072640292e-15,1.1350319048024301e-10,3.808625185385612e-12,2.698485425630806e-16,3.082929288325999e-11,7.197889881720005e-10,2.8035926625844367e-10,5.879156914737929e-11,4.334230351510991e-12,1.3126358480569819e-11,6.49322995144521e-13,5.153897766245231e-15,6.073756864287861e-15,1.051560444980983e-12,2.4586934665385874e-17,2.5368673886240586e-09,3.1758598215437714e-19,2.1851588632221067e-23,2.0430106419519663e-18,2.552028239564028e-18,1.2718081391104177e-18,9.888469737099916e-15,7.05014798897383e-24,1.9270430911682615e-19
1.917946414455868e-09,0.8684636559906992,7.737584207501127e-11,6.409870361334167e-12,4.019610508377173e-13,4.0054088759024446e-13,0.0,0.0,2.4147474823525444e-08,1.0781131971392579e-13,3.484971323419473e-13,4.022394846583498e-13,7.698042853430051e-16,9.271625363972229e-26,4.524597377081391e-17,1.9071316858312728e-10,1.3287040150478628e-12,2.329933610733262e-10,9.238875805927721e-26,1.5525065253851332e-19,1.8433869718615194e-22,1.1325602472371854e-21,2.3838983181378237e-09,5.272859286773803e-23,3.551578945566409e-18,1.0486314599940351e-27,1.2238227344167495e-30,3.311750617211532e-23,5.6866233489074595e-28,7.793730465171252e-28,1.6341479694582017e-18,2.72314462336503e-31,1.162747946211528e-31,3.9061341090292097e-32,3.76,0.0,0.6894059367095278,0.9973461145409444,6.060768570282893e-14,7.78998054051275e-16,0.0006546870526793608,0.0006547031206012924,0.002653861071913119,5.213000981342934e-13,2.3281986028073944e-10,2.4310057035205623e-08,7.382422400114559e-09,1.445602296222327e-13,7.054812643803174e-15,1.164129060661967e-10,3.921682443065022e-12,2.7784639654915077e-16,3.1517332483642025e-11,7.402928065780094e-10,2.877511059659133e-10,6.043563794335316e-11,4.4732281319424405e-12,1.3663159560366022e-11,6.676838283495959e-13,5.340334093615031e-15,6.273783529223585e-15,1.0763899934524489e-12,2.5873481701507852e-17,2.5723927674337542e-09,3.3213271296072557e-19,2.2786832808218323e-23,2.150988907053992e-18,2.6528878235806248e-18,1.3387010102468243e-18,1.026272135996438e-14,7.326998080817725e-24,2.0096256662637877e-19
1.9444780582343986e-09,0.8684650983320623,7.99867098996018e-11,6.5667451680373095e-12,4.1865472701642065e-13,4.177739599141086e-13,0.0,0.0,2.4481092605649262e-08,1.1081230235699361e-13,3.629433345266512e-13,4.1890653589247465e-13,8.036753240818542e-16,9.65059094180194e-26,4.6458093074699756e-17,1.9586748897458504e-10,1.3826949617700186e-12,2.397198697603458e-10,9.882063226760035e-26,1.6400806036773983e-19,1.9720076750915478e-22,1.2113607285952518e-21,2.4143169185800414e-09,5.580618249350683e-23,3.7426457792493816e-18,1.1306826773089632e-27,1.3283383168588184e-30,3.554228005553576e-23,6.245411821953335e-28,8.526738259653443e-28,1.705544438061426e-18,2.991599009631872e-31,1.2653013858905568e-31,4.3038189067292137e-32,3.76,0.0,0.6893968840459379,0.9973444927201666,6.317088266346474e-14,8.220855022598568e-16,0.0006637390959101493,0.0006637556110874247,0.0026554825521647243,5.305668883927381e-13,2.395391812687599e-10,2.4648110490760383e-08,7.588054763071029e-09,1.4786813652157096e-13,7.350082445197138e-15,1.1935202258337145e-10,4.0363556633996146e-12,2.8597148181580557e-16,3.220910503495307e-11,7.610875894300711e-10,2.9522534143128183e-10,6.210185473805004e-11,4.614805507763987e-12,1.4213788535099545e-11,6.86301633955348e-13,5.53105053885284e-15,6.47736634566457e-15,1.101399850530071e-12,2.7209761672684158e-17,2.6079164796112105e-09,3.471093137040315e-19,2.3746471618264932e-23,2.2630522743212274e-18,2.756212057542415e-18,1.4081960347839967e-18,1.0645093802426164e-14,7.610055907424118e-24,2.094395654850559e-19
1.9710097020129292e-09,0.8684665406549468,8.265668982456289e-11,6.725571526692095e-12,4.358158507809477e-13,4.35528766618398e-13,0.0,0.0,2.4814703391716784e-08,1.1385443310353691e-13,3.7777735977198593e-13,4.360207724705047e-13,8.385338649196809e-16,1.0039451437103492e-25,4.768494379066311e-17,2.0108628560047814e-10,1.4380780195120126e-12,2.4654070009789e-10,1.0560197583453862e-25,1.7313046796826946e-19,2.107641032774302e-22,1.2944390507523077e-21,2.4446695484113432e-09,5.901723725941495e-23,3.941113275737166e-18,1.217925163011878e-27,1.440168903344929e-30,3.810855195584319e-23,6.850189313790486e-28,9.317344690962789e-28,1.779007174805156e-18,3.2821585049612194e-31,1.3753013771989694e-31,4.7356175012112094e-32,3.76,0.0,0.6893878315010934,0.9973429714919725,6.580585271193209e-14,8.669110273411729e-16,0.0006727910169763327,0.0006728079855321429,0.002657003439742918,5.39818180799034e-13,2.463526311162819e-10,2.498622010206767e-08,7.796511028625303e-09,1.5119779617839785e-13,7.653434341871138e-15,1.2232029712955011e-10,4.152643260075893e-12,2.94224242219358e-16,3.290452604079872e-11,7.821734116985614e-10,3.0278148584915793e-10,6.379019636845896e-11,4.758977681053597e-12,1.477839074733221e-11,7.051764686980528e-13,5.726092150088586e-15,6.684520434301157e-15,1.126587191658057e-12,2.8597046851642784e-17,2.6434385252148267e-09,3.625214812863106e-19,2.4730728799143534e-23,2.3792948251655463e-18,2.862024405748736e-18,1.480360308162751e-18,1.1035619157759805e-14,7.8993578070489e-24,2.1813759495771365e-19
1.99754134579146e-09,0.8684679829593517,8.538638984476777e-11,6.886353489178004e-12,4.5345145255610596e-13,4.538147652755087e-13,0.0,0.0,2.514830721662767e-08,1.1693771033080896e-13,3.9300402806744203e-13,4.5358774596978855e-13,8.743943280894419e-16,1.04383197287228e-25,4.892647767982081e-17,2.063693966142524e-10,1.4948683197923981e-12,2.534557912462471e-10,1.1274653111869143e-25,1.826278538786877e-19,2.2505644631376863e-22,1.3819631830350732e-21,2.4749563566964187e-09,6.236559070912742e-23,4.147157111236777e-18,1.3106119337817618e-27,1.5597166059368083e-30,4.0822536924888925e-23,7.504022057733752e-28,1.0169203516472864e-27,1.8545665311720655e-18,3.596290287476382e-31,1.4931754373374432e-31,5.203922103997649e-32,3.76,0.0,0.689378779074993,0.9973415446259704,6.851361910596231e-14,9.13519108865822e-16,0.0006818428158800465,0.0006818602439369756,0.0026584299650392403,5.490541291588053e-13,2.532601465918473e-10,2.532438602337235e-08,8.007791165788656e-09,1.5454882566227451e-13,7.96497510645917e-15,1.2531748893327259e-10,4.2705437006879895e-12,3.026051219384768e-16,3.360351291478028e-11,8.035503465486755e-10,3.1041905526076794e-10,6.550063958940835e-11,4.905759763970426e-12,1.5357110537105e-11,7.243083901495781e-13,5.9255039308206195e-15,6.8952610395328695e-15,1.1519492409662777e-12,3.003662649512219e-17,2.678958904302995e-09,3.783748946549039e-19,2.573982655002137e-23,2.4998114112402542e-18,2.970348199098051e-18,1.5552618309110698e-18,1.1434328171385112e-14,8.194940069559499e-24,2.2705893969855312e-19
2.0240729895699905e-09,0.8684694252452781,8.81764140571047e-11,7.0490951912474165e-12,4.715685821188869e-13,4.726414741720794e-13,0.0,0.0,2.5481904113249217e-08,1.2006213242025868e-13,4.0862814737958657e-13,4.7161299400931e-13,9.112711443900191e-16,1.08473082101732e-25,5.018264665502169e-17,2.1171666053407266e-10,1.5530809047847027e-12,2.6046508474535793e-10,1.2026837547942028e-25,1.9251032986896488e-19,2.401062235630494e-22,1.4741051760913134e-21,2.505177492166657e-09,6.585513227864589e-23,4.360954403769462e-18,1.4090047351416513e-27,1.6873996620176735e-30,4.369063518196775e-23,8.21013256505013e-28,1.1086144739322726e-27,1.9322529275520952e-18,3.935535279236143e-31,1.6193691930716092e-31,5.711255107433156e-32,3.76,0.0,0.6893697267676351,0.9973402062782858,7.129520669762748e-14,9.61954706054252e-16,0.0006908944926234211,0.000690912386303451,0.0026597679719276056,5.582749184606383e-13,2.602616668496973e-10,2.566260840592524e-08,8.221895143573003e-09,1.5792084906922742e-13,8.284811419245065e-15,1.2834335933809524e-10,4.39005551056249e-12,3.1111456547356484e-16,3.4305984944610375e-11,8.252184653743463e-10,3.1813756854017783e-10,6.723316107453752e-11,5.0551667791911706e-12,1.595009124893011e-11,7.436974567145272e-13,6.129330840086386e-15,7.109603538015006e-15,1.1774832705630743e-12,3.152980688899091e-17,2.7144776169341097e-09,3.9467521531169035e-19,2.6773985608303954e-23,2.624697649056082e-18,3.0812066370918586e-18,1.6329695110856325e-18,1.1841250261021519e-14,8.496838954786359e-24,2.3620588028193468e-19
2.050604633348521e-09,0.8684708675127264,9.102736269094646e-11,7.213800837254709e-12,4.901743083768537e-13,4.920184718409998e-13,0.0,0.0,2.5815494112613777e-08,1.2322769775714698e-13,4.2465451372572843e-13,4.90102040332373e-13,9.49178756035957e-16,1.126652879499225e-25,5.14534027806288e-17,2.1712791624267465e-10,1.6127307279323819e-12,2.6756852389708874e-10,1.2818192483306673e-25,2.0278814087826287e-19,2.5594255486909706e-22,1.5710412051469807e-21,2.535333103220106e-09,6.948980752085295e-23,4.582683690839797e-18,1.5133742507109151e-27,1.823652916094938e-30,4.6719435573257054e-23,8.971906197372059e-28,1.2072181532282282e-27,2.0120968568377007e-18,4.301511126917388e-31,1.754346967539732e-31,6.260275120398266e-32,3.76,0.0,0.6893606745790177,0.9973389509537934,7.415164195692451e-14,1.0122632544498427e-15,0.0006999460472085818,0.0006999644126330976,0.0026610229555340172,5.674807510986528e-13,2.6735713281201004e-10,2.6000887398191257e-08,8.4388229309909e-09,1.6131349737115927e-13,8.6130498682563e-15,1.3139767178026382e-10,4.5111772576789884e-12,3.197530176453091e-16,3.501186324100125e-11,8.471778378465506e-10,3.2593654737482476e-10,6.898773741761376e-11,5.207213660527018e-12,1.6557475241664372e-11,7.633437276406888e-13,6.337617792697375e-15,7.327563405073223e-15,1.203186599534067e-12,3.3077911399074145e-17,2.7499946631665624e-09,4.114280881573405e-19,2.783342534207186e-23,2.7540499125188897e-18,3.1946227912243413e-18,1.7135531670316517e-18,1.2256413546833803e-14,8.805090707230654e-24,2.4558069379712975e-19
