Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51)
9.590683923493547e-07,0.8629662909330982,1.742724660422041e-05,5.416170351671719e-06,2.087397197550625e-06,2.0995822290349362e-05,0.0,0.0,7.83586643538039e-06,1.0077345367888515e-08,2.7704308873534407e-06,2.392617622090219e-07,1.2198179365499658e-06,4.1109833456255737e-16,1.2973229951898533e-11,9.689809627524634e-08,7.033077557737843e-07,2.5840012894938277e-05,6.791275552219291e-10,1.3302535610654328e-10,1.307941379578756e-13,3.425615683196099e-14,8.688243454644522e-09,1.5791078100287965e-11,2.0712376135421803e-11,1.529728182257638e-12,1.240703066353174e-16,2.027754963679374e-12,1.2902210336166882e-13,9.343640503648632e-15,1.382260403828685e-09,1.030590832480663e-15,5.425902420961368e-16,2.213918261662573e-14,3.76,0.0,0.5479036782824039,0.9978410431281163,1.1241450881804084e-05,2.0624392743401916e-07,0.16219521661590156,0.16305757024285228,0.0021140532708028028,9.655800249549379e-11,2.415632284697045e-05,2.62935454974246e-05,0.0003914119926149534,4.5330449252095355e-10,1.0532691504207734e-08,4.6635553196520314e-07,1.975211756158248e-07,1.1836329548876398e-08,7.308180465425913e-09,4.479040583410641e-05,4.2242714332091195e-07,9.893585120446387e-07,4.077782492779709e-06,2.8945774949674552e-05,2.234485796890347e-06,2.804577362520378e-07,6.834374948641597e-07,6.011983321366169e-08,2.3994061700363314e-06,3.05136403045975e-07,2.497975226660896e-10,8.571573658395139e-15,4.26107602500863e-10,1.482156182516473e-11,1.4803389759731483e-07,7.838511947873484e-11,1.6196862141353453e-15,1.2675204827766333e-10,1.9249650726264212e-08,2.8083247380407444e-11,9.452349779569173e-11,2.7620739462618844e-14,1.532481224197249e-08,6.352605188736088e-10,5.773799730851549e-10,1.9309522382239774e-14,7.47229179679014e-11,1.9303764159502432e-10,1.9478241917176964e-10,2.226881998556626e-10,1.7001285945190182e-08,1.1044072402498613e-14,3.4521810094967095e-10,2.7427752692935465e-08,5.201375186027171e-10,3.5287891787532236e-10
9.741887257162873e-07,0.8633116784716012,1.7903324918771512e-05,5.576637925319324e-06,2.150628284247925e-06,2.1881042339723862e-05,0.0,0.0,8.029722331763799e-06,1.041852442206126e-08,2.9620539245073513e-06,2.4799922290514045e-07,1.2850182626582187e-06,4.439510772610288e-16,1.362937117825483e-11,9.90363386242013e-08,7.277972942583401e-07,2.6675675065231685e-05,7.303275080589456e-10,1.3942686181733568e-10,1.3827923610137577e-13,3.572638479987179e-14,8.758815706824525e-09,1.6751732379547286e-11,2.1443867811959092e-11,1.6953399787438747e-12,1.3627120439343486e-16,2.1589877142570283e-12,1.3991072860950693e-13,1.0011673382324953e-14,1.4450070762089605e-09,1.1232084845985487e-15,5.929918919498812e-16,2.4530994447479425e-14,3.76,0.0,0.5456608573159463,0.9978395338263356,1.1766164132604832e-05,2.1628079358500023e-07,0.1644214444858089,0.16531044659009944,0.0021140499650814763,9.784447613615058e-11,2.4890856581616365e-05,2.696227932244848e-05,0.0004033953243091113,4.646693182742089e-10,1.0868650683688515e-08,4.782583411027144e-07,2.0259436055085165e-07,1.265345058742554e-08,7.420631998920805e-09,4.6147121102823554e-05,4.3265386001148653e-07,1.0150845446048201e-06,4.318156974375075e-06,3.0165081446483252e-05,2.3491861096062234e-06,2.9528308968402894e-07,7.208178133138059e-07,6.257291919146775e-08,2.550026655085886e-06,3.0770863329667277e-07,2.634079316728895e-10,9.037918089917532e-15,4.532223009760328e-10,1.5748330435481356e-11,1.5796624452836434e-07,8.025964526386559e-11,1.707712744468225e-15,1.33519804767384e-10,2.0719241967419105e-08,2.9139322620179936e-11,1.0043080896674623e-10,2.934775756441867e-14,1.5927160373305968e-08,6.610884931438584e-10,6.353311874290718e-10,2.008768626722244e-14,7.660278289047989e-11,2.0387674753434724e-10,2.0304899057801785e-10,2.3153717352164238e-10,1.8057596496212374e-08,1.1725933443780033e-14,3.727434433789224e-10,2.831205769481077e-08,5.666334266162622e-10,3.728680471264519e-10
9.999999999999997e-07,0.8639983413666715,1.8728541406620515e-05,5.853884233142462e-06,2.260481165299176e-06,2.3444225296263543e-05,0.0,0.0,8.37218020027714e-06,1.1021536799653172e-08,3.312036234137082e-06,2.636422489120901e-07,1.4012240622927285e-06,5.054341567217955e-16,1.481828138484989e-11,1.0282935975157225e-07,7.708963695674677e-07,2.813537729168147e-05,8.244998649302072e-10,1.5079498962807215e-10,1.522456230683839e-13,3.842291085414678e-14,8.885366877787364e-09,1.8485657346215934e-11,2.2732727291163872e-11,2.012650331353074e-12,1.5954321173037225e-16,2.4007117137277335e-12,1.6027719060528645e-13,1.1243283609125553e-14,1.5560531462525866e-09,1.2967670882318342e-15,6.877491910039322e-16,2.911314183294258e-14,3.76,0.0,0.541853323118299,0.9978368811294586,1.2697239140049137e-05,2.342020188267932e-07,0.16820006435859855,0.16913544661354746,0.0021140441618502878,1.0002563685419778e-10,2.6168164199524614e-05,2.8115377731104307e-05,0.00042423620481493995,4.842500712531451e-10,1.1453439722206346e-08,4.987838280168784e-07,2.113544227495299e-07,1.4146679924811694e-08,7.612395848016075e-09,4.850537060935637e-05,4.504804639452628e-07,1.0594631113513799e-06,4.7529459454317115e-06,3.23184200131006e-05,2.5537524334802784e-06,3.217612818161472e-07,7.876362477166327e-07,6.68956463803719e-08,2.8221759220254906e-06,3.119999078860442e-07,2.8772473482232596e-10,9.871045180131785e-15,5.025391058887775e-10,1.743185846613863e-11,1.7603101096073e-07,8.352589410806246e-11,1.864964545261892e-15,1.455832505862517e-10,2.3420562955737815e-08,3.100576757987234e-11,1.1109874475158266e-10,3.246679563454553e-14,1.6988350963684633e-08,7.064592581896385e-10,7.451686276797554e-10,2.1453714553833818e-14,7.984187660597857e-11,2.2333627478562397e-10,2.1765210060127055e-10,2.470648041836878e-10,1.9964543755886396e-08,1.2956099675224086e-14,4.235779273625402e-10,2.9855755462955735e-08,6.53902813854825e-10,4.087767136910225e-10
1.0044293924501522e-06,0.8639983413666715,1.887173362909328e-05,5.901876546988237e-06,2.279574442563255e-06,2.3719137319531994e-05,0.0,0.0,8.43245609515804e-06,1.1127716362957806e-08,3.375085911992546e-06,2.6642179428355155e-07,1.421793979845055e-06,5.167098788203531e-16,1.503132473299288e-11,1.0349833915464863e-07,7.784591265870473e-07,2.8390096566596005e-05,8.415515168799812e-10,1.5280225982227858e-10,1.5480299686285444e-13,3.8910226157011977e-14,8.907853203446536e-09,1.8795412943468216e-11,2.295908985394894e-11,2.0717945221094333e-12,1.6386897072800828e-16,2.4445547820183925e-12,1.6401059426358608e-13,1.146675602295685e-14,1.5756123509878599e-09,1.3286154385374528e-15,7.05177068327897e-16,2.996719049735766e-14,3.76,0.0,0.5412025868871991,0.9978364161168363,1.2861553210249794e-05,2.3737945753259601e-07,0.16884576404452314,0.16978921801923028,0.0021140431453993587,1.0039805734096247e-10,2.639031901295435e-05,2.8314683036280063e-05,0.00042786123329070704,4.876324872140288e-10,1.1555219431901369e-08,5.023317023535321e-07,2.1287040127699158e-07,1.4415816600882158e-08,7.645278903113847e-09,4.891539756664419e-05,4.535868680642181e-07,1.067136021257519e-06,4.830743043681358e-06,3.2697133480189035e-05,2.5899841750960633e-06,3.264556526665634e-07,7.994893275138123e-07,6.765469163129536e-08,2.8708272303091204e-06,3.127240970214043e-07,2.920367574925831e-10,1.0018773615993299e-14,5.113981119795821e-10,1.773401134781099e-11,1.792757822134132e-07,8.409489583051635e-11,1.8928471080252304e-15,1.4771881292502695e-10,2.3909420589863912e-08,3.1334289046490475e-11,1.1300507355176323e-10,3.3024190794598055e-14,1.7174662741302786e-08,7.144071936070149e-10,7.654836798791275e-10,2.1692892039573583e-14,8.04014318401851e-11,2.2679929416973315e-10,2.2022089634163492e-10,2.4978275600853827e-10,2.0305230472393937e-08,1.31757731328684e-14,4.3280852451180294e-10,3.012499514590449e-08,6.699351249750682e-10,4.151698779420654e-10
1.0316459925106308e-06,0.864611681202233,1.9761671460980007e-05,6.1993918527611785e-06,2.3984417019050485e-06,2.5451634511902574e-05,0.0,0.0,8.812890840768999e-06,1.179822879518256e-08,3.7824718924736954e-06,2.841355584760765e-07,1.5522765770755003e-06,5.909968156497986e-16,1.6400761825235277e-11,1.0772467756357759e-07,8.260217503916971e-07,2.99825385573656e-05,9.523267042863763e-10,1.6550349938300813e-10,1.7163540876066907e-13,4.207005271122724e-14,9.050953304517337e-09,2.077947769429691e-11,2.4384102982882422e-11,2.4680084110712394e-12,1.927777988396582e-16,2.730139780462664e-12,1.8859388462796116e-13,1.2922527664487327e-14,1.6990621076529894e-09,1.5384788896410349e-15,8.202909247454777e-16,3.568878257253061e-14,3.76,0.0,0.5372211425552307,0.9978334948274569,1.3900771576660606e-05,2.575773750501607e-07,0.1727957812953924,0.1737895542632187,0.002114036765255412,1.026743956347104e-10,2.777432179836399e-05,2.9548198736995796e-05,0.0004504463777864332,5.0855365518454e-10,1.218973574785222e-08,5.242909167570051e-07,2.2226742660901282e-07,1.6155871256102537e-08,7.847170573603641e-09,5.146894825460743e-05,4.729815994028891e-07,1.114639156469833e-06,5.329934647465994e-06,3.50837603179522e-05,2.8199801346525896e-06,3.562855251551393e-07,8.748485314296162e-07,7.243027341303543e-08,3.1826465223201787e-06,3.170987510259523e-07,3.1944077306922384e-10,1.0957578225758687e-14,5.684746549179756e-10,1.967893159005236e-11,2.0017736062058357e-07,8.764639584748655e-11,2.0700324409485388e-15,1.6126668402133627e-10,2.708304648422419e-08,3.340709885941933e-11,1.252181262579038e-10,3.659541942563871e-14,1.834670845143647e-08,7.642815201366603e-10,9.004447051188075e-10,2.3192968822941472e-14,8.386261175351153e-11,2.488921160435744e-10,2.364125435849212e-10,2.6682436486268427e-10,2.2487350166186617e-08,1.458209736434585e-14,4.929472897817098e-10,3.180721466405598e-08,7.757053268901333e-10,4.559752591320117e-10
1.0588625925711094e-06,0.8652206435222404,2.066883764393783e-05,6.501352017053567e-06,2.5199598252154753e-06,2.7259404556711218e-05,0.0,0.0,9.211301173753038e-06,1.2501211268875597e-08,4.225547445972003e-06,3.029823996572566e-07,1.6898809746577426e-06,6.745272486914989e-16,1.7878342902210427e-11,1.1214932298499379e-07,8.755020859844947e-07,3.1622210145994996e-05,1.0739134060477976e-09,1.7884489850646193e-10,1.9055284312601805e-13,4.5528168261478e-14,9.20250834175315e-09,2.290652970376077e-11,2.586919661060206e-11,2.925604483818159e-12,2.2606067857991414e-16,3.0454472605454786e-12,2.162109886500958e-13,1.4529179085929844e-14,1.8281897360552064e-09,1.7743759417319333e-15,9.50187261327339e-16,4.2298099646519e-14,3.76,0.0,0.5332688413289083,0.997830461611744,1.499161166944655e-05,2.789668482990839e-07,0.1767158304761672,0.17776116099315067,0.002114030149816385,1.0493021136321545e-10,2.9190819569346647e-05,3.0796474801792685e-05,0.00047356392244847956,5.297028949369529e-10,1.2839875853171044e-08,5.465148413135607e-07,2.3180659978530905e-07,1.8050629197005214e-08,8.048788642414856e-09,5.40808699689964e-05,4.929109424115682e-07,1.1627357702151064e-06,5.8667566638782795e-06,3.757382965421943e-05,3.0628645798934075e-06,3.8783969354496417e-07,9.546273403779866e-07,7.739909779689001e-08,3.5172350580922405e-06,3.213503347588431e-07,3.4843222451764254e-10,1.1950682880995018e-14,6.302675062232757e-10,2.178139185108066e-11,2.2279638745488124e-07,9.129401668825489e-11,2.2574548175603103e-15,1.7555617676148138e-10,3.056167104460141e-08,3.557548326110594e-11,1.383136051651566e-10,4.042512012112258e-14,1.9565974695113376e-08,8.159334029767269e-10,1.0541502473298153e-09,2.4745107901562572e-14,8.736182411403812e-11,2.7241919405214496e-10,2.533116066278591e-10,2.844492333204463e-10,2.4826229645932655e-08,1.6088181374663422e-14,5.592603238869147e-10,3.3537396149476935e-08,8.948256523420975e-10,4.994643471288423e-10
1.086079192631588e-06,0.865825261019329,2.1593063233949786e-05,6.807671164726015e-06,2.6441138738982247e-06,2.91435596322898e-05,0.0,0.0,9.628609173775747e-06,1.3238636848251075e-08,4.706183757521148e-06,3.230200638296105e-07,1.8347256087470125e-06,7.682383161272713e-16,1.9470092821608766e-11,1.1677109597670256e-07,9.269529258098635e-07,3.330947211913285e-05,1.2070088831228396e-09,1.9283740177422009e-10,2.1179406441309849e-13,4.930407986223275e-14,9.362476920125754e-09,2.5182271850860292e-11,2.7416345025951742e-11,3.451948267325528e-12,2.642685844318169e-16,3.3932353224674e-12,2.4716852291857094e-13,1.6299496690248246e-14,1.9630739698193297e-09,2.0387321380914886e-15,1.0962921191476073e-15,4.9903371536500136e-14,3.76,0.0,0.529345468481938,0.9978273138893853,1.613508696633617e-05,3.0159349316631763e-07,0.18060612676707846,0.18170424893798826,0.002114023293599831,1.0716570484002627e-10,3.0639646788037024e-05,3.205882181103541e-05,0.0004972103694008901,5.510681185006749e-10,1.3505537341165843e-08,5.689911751195063e-07,2.414898277881548e-07,2.010884838967755e-08,8.250134712008708e-09,5.6750721819604675e-05,5.133829797239246e-07,1.2113987405777847e-06,6.442930928291137e-06,4.016856857281279e-05,3.318930823431111e-06,4.211590106635128e-07,1.0389243355268462e-06,8.256287466975228e-08,3.875448561503111e-06,3.254876810137129e-07,3.790445560018285e-10,1.299922936508755e-14,6.970182099227636e-10,2.4049269795173032e-11,2.472163250384489e-07,9.503922717614195e-11,2.455329192408834e-15,1.905997761788744e-10,3.436351561551493e-08,3.784280879994337e-11,1.5232367611325338e-10,4.452279098686134e-14,2.0832937679647658e-08,8.693508821084115e-10,1.2285197398776394e-09,2.6348859558405513e-14,9.089706461957157e-11,2.9742763822650777e-10,2.709266076395657e-10,3.0265230717037036e-10,2.7327547195422177e-08,1.7697517432969913e-14,6.321597595679235e-10,3.531558789575621e-08,1.028554713992497e-09,5.457276940533478e-10
1.1132957926920666e-06,0.8664255661461817,2.253417947671167e-05,7.1182753757693925e-06,2.770889982899629e-06,3.1105189583562724e-05,0.0,0.0,1.0065744810225022e-05,1.4012592127025918e-08,5.2262807528532035e-06,3.443068408646779e-07,1.986926276041047e-06,8.731345223456075e-16,2.118214386739196e-11,1.2158878082798028e-07,9.804274368356636e-07,3.504468897791245e-05,1.3523322134386251e-09,2.0749163743530735e-10,2.356180987290507e-13,5.341806537007747e-14,9.530815803592695e-09,2.7612465409733935e-11,2.9027572434747108e-11,4.0550385419805636e-12,3.0800671912950594e-16,3.776468045065067e-12,2.8179846442221486e-13,1.824713679911206e-14,2.1037917953039133e-09,2.3341330534848e-15,1.260128665635564e-15,5.862274561175701e-14,3.76,0.0,0.525450810906775,0.9978240490535686,1.7332200878729208e-05,3.255040866109255e-07,0.18446688372353445,0.1856190272661132,0.0021140161910663765,1.0938107391451883e-10,3.212064244860069e-05,3.3334565878088545e-05,0.000521382238140627,5.726375422880597e-10,1.418661830878284e-08,5.917078937866865e-07,2.513195761158303e-07,2.2339469558299013e-08,8.451210395118534e-09,5.9478067616564666e-05,5.344054166338069e-07,1.260601546400605e-06,7.060203704673882e-06,4.286914675684789e-05,3.5884672235928835e-06,4.5628363284431545e-07,1.1278360709915615e-06,8.79232113473706e-08,4.2581439598682865e-06,3.2951991721778437e-07,4.1131041059715044e-10,1.4104332137601851e-14,7.689720924513965e-10,2.649056247409797e-11,2.735219480063453e-07,9.888342920271137e-11,2.6638653792774567e-15,2.0640965127507535e-10,3.8507208008808344e-08,4.0212566568081554e-11,1.6728048628435993e-10,4.889793573663756e-14,2.214804876418178e-08,9.245204170844006e-10,1.425600209722768e-09,2.8003728465178618e-14,9.44663793557967e-11,3.239647768692594e-10,2.8926567268781154e-10,3.2142802943523743e-10,2.999697857177146e-08,1.9413589058132268e-14,7.12070058454777e-10,3.7141840988304905e-08,1.1782284660262268e-09,5.948558880498488e-10
1.1405123927525451e-06,0.8670215911174268,2.3492018343109636e-05,7.433101605012698e-06,2.900275341087831e-06,3.314536230400917e-05,0.0,0.0,1.0523645458573121e-05,1.4825279161120359e-08,5.787766455682647e-06,3.669015471344037e-07,2.1465964335919977e-06,9.902903440287812e-16,2.3020735074655667e-11,1.266011521493493e-07,1.035979086277101e-06,3.682822900935248e-05,1.5106241719988853e-09,2.2281792278241e-10,2.623053543998256e-13,5.78911770244106e-14,9.707481046110697e-09,3.020293190797883e-11,3.070495322430531e-11,4.743540233419597e-12,3.579382106382998e-16,4.198325945315631e-12,3.204598207203124e-13,2.0386667128596605e-14,2.250418575259722e-09,2.6633310387523802e-15,1.4433214260246434e-15,6.858492960561407e-14,3.76,0.0,0.5215846571012953,0.9978206644718465,1.8583947325246966e-05,3.5074657031413624e-07,0.18829831328815072,0.18950570359724614,0.002114008836622423,1.1157651401035752e-10,3.3633650053119414e-05,3.462304876487187e-05,0.0005460760655672533,5.943996874314085e-10,1.4883017357597081e-08,6.146532516293444e-07,2.612988660862762e-07,2.4751608691163896e-08,8.652017313855448e-09,6.226247578522455e-05,5.559855957012061e-07,1.3103182729194174e-06,7.720345303880462e-06,4.5676677794158453e-05,3.871757330333515e-06,4.932530390238148e-07,1.2214571609122588e-06,9.348161680826339e-08,4.66617945288758e-06,3.3345648145989343e-07,4.452616662785417e-10,1.526707956134403e-14,8.463781525076561e-10,2.9113383022441124e-11,3.0179932936544015e-07,1.028279606107034e-10,2.883268282145538e-15,2.2299768366993647e-10,4.30117734784606e-08,4.2688371044983846e-11,1.832161681624513e-10,5.356006573334768e-14,2.351173544597906e-08,9.81426995143791e-10,1.6475702131747715e-09,2.9709177084364884e-14,9.806786487281081e-11,3.520782395887035e-10,3.0833654067372365e-10,3.4077037901885346e-10,3.284019794551939e-08,2.123987178769419e-14,7.994278601774862e-10,3.90162101377951e-08,1.345262256086385e-09,6.469395435810488e-10
1.1677289928130237e-06,0.8676133679115245,2.4466413043504814e-05,7.752096654180246e-06,3.032258171622513e-06,3.5265124158449494e-05,0.0,0.0,1.10032554612028e-05,1.5679017465581225e-08,6.392596419948142e-06,3.9086351174869673e-07,2.313847460332365e-06,1.120852868552568e-15,2.4992212102728197e-11,1.3180699627293611e-07,1.0936615728100156e-06,3.866046436979258e-05,1.682647110510817e-09,2.388262694697956e-10,2.92158768427803e-13,6.274524487427049e-14,9.892428907674679e-09,3.2959555310094744e-11,3.2450612485348004e-11,5.5268178254766645e-12,4.147879548989951e-16,4.66221678354604e-12,3.6354037656720333e-13,2.2733609007627876e-14,2.403028167525976e-09,3.0292520746333774e-15,1.6476005866989191e-15,7.992986128067762e-14,3.76,0.0,0.5177467971555995,0.9978171574869075,1.989131129102229e-05,3.7737005254627063e-07,0.19210062580262835,0.1933644840142645,0.0021140012246231832,1.1375221816463334e-10,3.517851758939817e-05,3.592362795867044e-05,0.0005712884060097327,6.163433794803457e-10,1.559463359471325e-08,6.378157831477911e-07,2.714312719029921e-07,2.735454956572881e-08,8.852557098849906e-09,6.510351928361789e-05,5.781305118627333e-07,1.360523615778652e-06,8.425149734384068e-06,4.8592220492075165e-05,4.169080035020127e-06,5.321060505449082e-07,1.3198803623024136e-06,9.923950608176421e-08,5.100414596134252e-06,3.3730713845404787e-07,4.809294701057744e-10,1.6488535067221176e-14,9.294889614437182e-10,3.192595766771422e-11,3.321358282857196e-07,1.0687409814771339e-10,3.113738114496315e-15,2.403754928966497e-10,4.7896626072132474e-08,4.5273958555945226e-11,2.001628440509065e-10,5.851870224993766e-14,2.4924402386872255e-08,1.0400542366001587e-09,1.8967437612342432e-09,3.14646289693756e-14,1.0169966815369143e-10,3.818160516720607e-10,3.281465723368189e-10,3.6067290861721897e-10,3.586287893970095e-08,2.3179834006812e-14,8.946818366753921e-10,4.093875448478121e-08,1.5311528418326768e-09,7.0206929455406e-10
1.1949455928735023e-06,0.8682009282726486,2.5457198517455045e-05,8.075216204143382e-06,3.1668277127272503e-06,3.746550044237881e-05,0.0,0.0,1.1505525726203359e-05,1.6576246082516786e-08,7.04275322553397e-06,4.1625256574744223e-07,2.4887888831342583e-06,1.266044479938737e-15,2.7103027421959902e-11,1.372051281784616e-07,1.1535287629389934e-06,4.054177117508928e-05,1.869184837590892e-09,2.555263887736012e-10,3.2550497769514075e-13,6.800287993487818e-14,1.0085616583095603e-08,3.588828450283029e-11,3.4266726766155155e-11,6.414969258189362e-12,4.793466060416233e-16,5.171786704177961e-12,4.1145851662425276e-13,2.5304480348850667e-14,2.5616930390573594e-09,3.4350026787905917e-15,1.8748063644093728e-15,9.280940466740429e-14,3.76,0.0,0.513937022738941,0.9978135254172716,2.1255269373408012e-05,4.054248084340203e-07,0.19587403001949977,0.19719557307492225,0.002113993349371792,1.1590837705635826e-10,3.6755097510229596e-05,3.7235676714480796e-05,0.0005970158312505673,6.384577475196578e-10,1.632136663358322e-08,6.611843038867437e-07,2.81720917493053e-07,3.015773632001792e-08,9.052831388429824e-09,6.800077552253315e-05,6.00846827755951e-07,1.4111928836056299e-06,9.176434378977495e-06,5.161678019839098e-05,4.480709723038902e-06,5.728808514971221e-07,1.4231966537025944e-06,1.0519820462977053e-07,5.561710392375058e-06,3.4108199543548936e-07,5.183442706733642e-10,1.7769738261835915e-14,1.0185605728335069e-09,3.4936623010516807e-11,3.646200792924371e-07,1.1102306046843642e-10,3.355470607325017e-15,2.5855445878558483e-10,5.318156029187757e-08,4.797318558896862e-11,2.1815263088683672e-10,6.378337883780685e-14,2.6386432468955752e-08,1.1003844974035244e-09,2.1755742371105812e-09,3.326947196717899e-14,1.0535998648505486e-10,4.1322673961852367e-10,3.4870275930796254e-10,3.811287818671394e-10,3.9070695719510494e-08,2.5236937801446207e-14,9.98292551621333e-10,4.290953837482627e-08,1.7374803731104333e-09,7.603357900428943e-10
