Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43)
5.5629412018332665e-06,0.8788308742961194,1.0511597802821564e-05,4.237042891665472e-06,3.5622766537723938e-06,6.975999499553652e-05,0.0,0.0,1.7128872974393314e-05,1.782798063966331e-08,9.0607771467125e-06,1.3571182480232805e-06,1.415655687569027e-07,2.741959792110548e-16,1.3259247347677214e-11,1.4330808633009686e-07,5.489137925907723e-06,0.00039138087115466336,1.15388209852144e-13,2.824227904440744e-09,1.981323035366957e-11,9.585701572621878e-14,5.518736101170774e-09,8.794632326512018e-11,1.5057660063373195e-10,1.0825867809746374e-12,2.3440502982063423e-15,1.8962328713262857e-10,5.869601418459127e-11,6.497106057528482e-13,8.219579722453877e-11,1.7425599780858946e-15,2.4880391388199377e-15,1.871875866379901e-13,3.76,0.0,0.2324057573228254,0.9977260287963061,7.104097211672132e-05,4.0825688914882014e-09,0.4301300379484123,0.4392008330784445,0.001838856016231958,1.886685032611644e-10,0.0003527681091326619,0.00025118400164353085,0.004104601653838463,4.953910409412299e-09,8.86366637702073e-08,7.340801489882851e-06,1.0205145868462403e-06,7.988846874841144e-06,1.6157701146168296e-08,0.0004600913371276547,6.219378848928319e-07,2.3724199938072926e-05,5.469207822782224e-05
5.644593363344107e-06,0.8793816499211367,1.0524930764068293e-05,4.22069760980414e-06,3.615960579426143e-06,7.090769408929462e-05,0.0,0.0,1.727761920376349e-05,1.7896375576759174e-08,9.423075356602885e-06,1.3941832495009461e-06,1.4531908153677043e-07,2.7648796442352195e-16,1.3350979641821453e-11,1.4398268989515075e-07,5.613240145566924e-06,0.0004009307149894881,1.2179923190801274e-13,2.920829364802822e-09,2.1174381921404784e-11,9.750228593213501e-14,5.544913616918057e-09,9.273673479147138e-11,1.539629010503246e-10,1.1432415950879499e-12,2.4761553683736998e-15,1.9951132106846155e-10,6.23951702005872e-11,6.791923934186264e-13,8.470376234914933e-11,1.8286550661960694e-15,2.6167424655299887e-15,1.9986954264906953e-13,3.76,0.0,0.22883107457257912,0.9977158290818173,7.24994059641835e-05,4.324990946683331e-09,0.43357480492112604,0.44287519603381414,0.0018388370883379444,1.9005854597823356e-10,0.00036141033920520965,0.0002547167742436101,0.004209037968018986,5.020430604577566e-09,9.091222950077656e-08,7.444441111384146e-06,1.031995394568633e-06,8.383098584604224e-06,1.6374493941305087e-08,0.0004711093163299258,6.238295192116688e-07,2.4064092331132864e-05,5.6121598304039775e-05
5.7262455248549475e-06,0.8799243313653039,1.0535880099804883e-05,4.203940993573368e-06,3.669737456385478e-06,7.204837531189505e-05,0.0,0.0,1.7424868703114327e-05,1.796337316871302e-08,9.793679570791598e-06,1.4313933270417384e-06,1.4909754101705525e-07,2.785829882058095e-16,1.3436053701063944e-11,1.4461363880361146e-07,5.73752797484121e-06,0.0004105399419544403,1.2844292732688986e-13,3.01887014448046e-09,2.2603221889920142e-11,9.912919092473553e-14,5.5694106608427235e-09,9.770341993974153e-11,1.5735392175620419e-10,1.2058633867129066e-12,2.612815904329049e-15,2.097051240147123e-10,6.62542257933651e-11,7.093656002059172e-13,8.724438652787074e-11,1.917186984617628e-15,2.7492739693676565e-15,2.1316385703456617e-13,3.76,0.0,0.22531134060668476,0.9977055668070284,7.395615384638429e-05,4.577487594368167e-09,0.4369636563299747,0.4464955292229592,0.0018388180470430787,1.9142406195469532e-10,0.00037011510409700474,0.00025819697583730715,0.0043143554074752104,5.085876877179619e-09,9.320723839480378e-08,7.546542341269744e-06,1.0432871351516547e-06,8.788071263745001e-06,1.6590689668269936e-08,0.0004821937572538579,6.255585483110441e-07,2.4398992006870805e-05,5.755638506863103e-05
5.807897686365788e-06,0.8804590430581258,1.05445172442465e-05,4.1867998721889915e-06,3.723610952185853e-06,7.318207669104386e-05,0.0,0.0,1.7570666393470146e-05,1.8029147367570092e-08,1.017263101599778e-05,1.4687375358153017e-06,1.5290008076013732e-07,2.8048401688832893e-16,1.3514602462191215e-11,1.4520206707798607e-07,5.861966701630893e-06,0.0004202070469054256,1.3532295300491228e-13,3.1183329398483614e-09,2.410177527102777e-11,1.0073855620913757e-13,5.592270848748505e-09,1.0284960753096738e-10,1.60748747758922e-10,1.270457739769704e-12,2.754074652255119e-15,2.2020645141122768e-10,7.027647622257679e-11,7.4022405293945e-13,8.981745621249545e-11,2.0081581749985984e-15,2.885640621680697e-15,2.2708708113635897e-13,3.76,0.0,0.22184571176057027,0.9976952433418027,7.541095518210298e-05,4.840284302581201e-09,0.44029745266557474,0.45006266356070673,0.0018387988956097936,1.9276549797736146e-10,0.00037888128185573354,0.0002616242977446314,0.004420540810607685,5.150246217110629e-09,9.552140018535984e-08,7.647095966992048e-06,1.0543920805764033e-06,9.203735433447187e-06,1.680628849149984e-08,0.0004933428801517911,6.271285654264172e-07,2.4728866570758766e-05,5.8996048520945314e-05
5.971202009387468e-06,0.8815050453810852,1.0555134877932865e-05,4.1514650110940454e-06,3.8316626900550276e-06,7.54287440663389e-05,0.0,0.0,1.7858082058961023e-05,1.8157687413511326e-08,1.0955734609608569e-05,1.5437861070915084e-06,1.6057403204364703e-07,2.8371741116674167e-16,1.3652676509278322e-11,1.4625581801312034e-07,6.111162091202088e-06,0.00043970902420722334,1.4980642150381206e-13,3.3214546684939538e-09,2.7316193521255112e-11,1.0390813780053811e-13,5.633252053034058e-09,1.1369333090479053e-10,1.6754627205380171e-10,1.4055800093399412e-12,3.0505490883025966e-15,2.4213796003149373e-10,7.882346705237392e-11,8.039694993202417e-13,9.5060116947572e-11,2.1974209084908215e-15,3.169896073220397e-15,2.568863482705266e-13,3.76,0.0,0.215073459172676,0.9976744181811449,7.83137249867624e-05,5.397676566083366e-09,0.44680325622112443,0.45704059564772526,0.0018387602705509237,1.9537780062770332e-10,0.00039659348816402666,0.0002683193147721265,0.0046354637763144765,5.275746542835948e-09,1.0020604154350832e-07,7.843530829133394e-06,1.0760508347750787e-06,1.0066983566084916e-05,1.7235696172603046e-08,0.0005158281974082146,6.298059383863435e-07,2.5373434987952036e-05,6.188849944158728e-05
6.118175900106981e-06,0.8824204005076927,1.0557475932493207e-05,4.118592423884202e-06,3.929277488280482e-06,7.742746090352249e-05,0.0,0.0,1.8112225505433444e-05,1.827079751059706e-08,1.168946510514561e-05,1.6116849963895163e-06,1.6755464852695472e-07,2.8599945121250324e-16,1.3756039695446023e-11,1.4706982472684583e-07,6.3356225222984175e-06,0.0004574442712431158,1.6368566433216936e-13,3.5089512733589973e-09,3.0468189636183544e-11,1.0670970437027733e-13,5.66496215429754e-09,1.2409866295405056e-10,1.7366835435172893e-10,1.533966298732e-12,3.3334961502959713e-15,2.6294265554438634e-10,8.710578603646068e-11,8.636119750517266e-13,9.988749432230837e-11,2.376095053216438e-15,3.438867195977683e-15,2.8602201753073657e-13,3.76,0.0,0.20915526930488326,0.9976554794377985,8.091714445823158e-05,5.936803560582856e-09,0.4524785560177885,0.4631468715001352,0.0018387251537768825,1.9765067241192282e-10,0.0004127336556734475,0.00027416187336723143,0.004831734566052634,5.385001434505798e-09,1.0448489171913478e-07,8.014966087311339e-06,1.094928261580376e-06,1.0880027964838774e-05,1.7620123682660415e-08,0.0005362689279440734,6.317077736227041e-07,2.5936132571391036e-05,6.450469012496831e-05
6.265149790826493e-06,0.8833117831827572,1.0553383607581595e-05,4.084836731009133e-06,4.027264848126383e-06,7.940459677383731e-05,0.0,0.0,1.8362328106319723e-05,1.8382348570062544e-08,1.2450829249877849e-05,1.6798620550939746e-06,1.7460070181494998e-07,2.877111198852917e-16,1.384049337975447e-11,1.4776297796759291e-07,6.560069337095851e-06,0.0004753450133618499,1.7838570017980008e-13,3.7007806227101878e-09,3.3878170626423025e-11,1.094686295110096e-13,5.692019386041954e-09,1.351351001254389e-10,1.797895942538569e-10,1.6687739591205686e-12,3.631931232112027e-15,2.847643964431654e-10,9.596545464480531e-11,9.253567775479602e-13,1.0481703767278757e-10,2.56264659899208e-15,3.72027456251991e-15,3.1745118777909435e-13,3.76,0.0,0.20339983814135718,0.9976363624757838,8.351063934423609e-05,6.512775254533901e-09,0.45798826790975844,0.46909313314388523,0.001838689716176315,1.9985188136999753e-10,0.0004290562466957974,0.0002798304533018449,0.00503062111839086,5.490759134610509e-09,1.0882146480952446e-07,8.181307210973556e-06,1.1132369924574833e-06,1.172693000556672e-05,1.800262057531192e-08,0.0005568928484729804,6.331501517017342e-07,2.6482255929624835e-05,6.713110041225469e-05
6.412123681546006e-06,0.8841798526821414,1.054323306820434e-05,4.050314624556314e-06,4.125648514910764e-06,8.13606940587661e-05,0.0,0.0,1.8608624345728853e-05,1.8493126930303617e-08,1.3240027190346896e-05,1.748264116568228e-06,1.8170784884448407e-07,2.8887809234806926e-16,1.3906922303474725e-11,1.483413235393321e-07,6.784329487607528e-06,0.0004934035359107757,1.9392649770942923e-13,3.896838232348275e-09,3.755841044531633e-11,1.121906294925801e-13,5.71465630943701e-09,1.4682090973491884e-10,1.8590548655238858e-10,1.8099932228077213e-12,3.946048701306249e-15,3.076083149957906e-10,1.0541948139414449e-10,9.89151588703574e-13,1.0984779457431571e-10,2.7570414683607155e-15,4.014085356812078e-15,3.512686797092015e-13,3.76,0.0,0.19780269414470444,0.9976170743060361,8.609302142707809e-05,7.1268755320589835e-09,0.4633369515044575,0.47488378285713356,0.0018386539678476401,2.0198362666296375e-10,0.0004455554075912342,0.0002853248618227942,0.005232053095384482,5.593030954592682e-09,1.1321420944849984e-07,8.342547811505194e-06,1.1309909809108399e-06,1.2607272525851644e-05,1.83831884266935e-08,0.0005776905867825494,6.34153779236535e-07,2.70117737392618e-05,6.976583083343545e-05
6.559097572265518e-06,0.8850252502448882,1.0527387760220908e-05,4.015133777955806e-06,4.224453219253445e-06,8.329636490408448e-05,0.0,0.0,1.8851341287097012e-05,1.8603860948080223e-08,1.4057248458193472e-05,1.8168408973526337e-06,1.8887195503240231e-07,2.8952753844427054e-16,1.39562260254557e-11,1.4881074428219265e-07,7.008238304997357e-06,0.0005116124102737921,2.1032768869833874e-13,4.097019196421066e-09,4.152129662557349e-11,1.1488154992414914e-13,5.733099230510214e-09,1.5917419016249925e-10,1.9201176081616368e-10,1.957604185497792e-12,4.276030938477935e-15,3.3147819174021443e-10,1.1548414514983606e-10,1.0549402051384462e-12,1.1497890137511317e-10,2.9592334897982914e-15,4.320249071689582e-15,3.875684455936495e-13,3.76,0.0,0.19235948834545202,0.9975976216709035,8.86631886301667e-05,7.780375902811537e-09,0.46852904112798355,0.4805231018074713,0.0018386179225511965,2.0404808879013868e-10,0.0004622254699820366,0.00029064529522103866,0.005435961932958981,5.691835051503357e-09,1.1766161336155634e-07,8.498692958806873e-06,1.1482042096493227e-06,1.3520577088704163e-05,1.876182898417269e-08,0.0005986530459780755,6.347391800132375e-07,2.7524692861694385e-05,7.240708377324839e-05
6.706071462985031e-06,0.8858485994227165,1.0506199558871797e-05,3.979393741248992e-06,4.323704787957011e-06,8.521228207939975e-05,0.0,0.0,1.9090698818318525e-05,1.8715224634702607e-08,1.4902672445913133e-05,1.8855449037377588e-06,1.9608909404911666e-07,2.8968774868046106e-16,1.3989312435971555e-11,1.4917696064530072e-07,7.23163939878375e-06,0.0005299644841255739,2.276086005766174e-13,4.3012184285441146e-09,4.577932218774169e-11,1.1754731449649533e-13,5.7475682224000014e-09,1.7221287190774775e-10,1.9810437769863063e-10,2.1115778144728328e-12,4.622050252480739e-15,3.563765192323285e-10,1.261749627742026e-10,1.1226629266562523e-12,1.2020958408627851e-10,3.1691652991473524e-15,4.638699219196661e-15,4.264434213406721e-13,3.76,0.0,0.18706599099855412,0.9975780110568376,9.122012088078833e-05,8.474534160500963e-09,0.4735688492571852,0.48601525338227314,0.0018385815942586951,2.0604739002413179e-10,0.0004790609444215873,0.00029579230683759685,0.0056422808008152565,5.787195802092215e-09,1.2216220248464525e-07,8.64975823979347e-06,1.1648906304880788e-06,1.4466308534196491e-05,1.9138544162711734e-08,0.0006197713970669142,6.349266527294444e-07,2.8021055224323105e-05,7.505316033610685e-05
6.853045353704543e-06,0.8866505066703587,1.0480008920817394e-05,3.943186714642566e-06,4.423430243242287e-06,8.710917061159761e-05,0.0,0.0,1.9326909890354665e-05,1.8827841185436278e-08,1.5776468872202565e-05,1.95433134005264e-06,2.033555469114993e-07,2.8938779659644356e-16,1.4007092045215948e-11,1.49445531760165e-07,7.454384540580864e-06,0.0005484528719859544,2.4578829241097794e-13,4.509330880978272e-09,5.034507839616496e-11,1.2019387970594156e-13,5.7582771640192986e-09,1.8595472063805243e-10,2.0417952487432773e-10,2.2718769598196885e-12,4.9842708467404495e-15,3.823045675903218e-10,1.3750666122560837e-10,1.1922569436008971e-12,1.2553915882128835e-10,3.38676925589707e-15,4.969355060968827e-15,4.679853914413267e-13,3.76,0.0,0.1819180883311172,0.9975582487099951,9.37628762001337e-05,9.210593149203442e-09,0.4784605698574233,0.4913642864264109,0.0018385449904857439,2.0798349095490854e-10,0.0004960565142979339,0.00030076677688658084,0.005850944562911123,5.879143217786612e-09,1.267145400953913e-07,8.795768870476396e-06,1.1810641133391494e-06,1.5443879505118427e-05,1.9513336041716203e-08,0.000641037071749961,6.34736233398171e-07,2.8500934879484484e-05,7.770245725163435e-05
7.000019244424056e-06,0.8874315617532641,1.044914504245818e-05,3.906598217590851e-06,4.523657891339574e-06,8.898780011543794e-05,0.0,0.0,1.9560180749207423e-05,1.8942286384841178e-08,1.667879823687502e-05,2.0231580188675095e-06,2.1066780043328992e-07,2.8865723195354895e-16,1.401047279488119e-11,1.4962185658778924e-07,7.676333534466074e-06,0.0005670709460758115,2.648855940527029e-13,4.721251744899294e-09,5.52312483170209e-11,1.2282719482185605e-13,5.765433786263582e-09,2.0041734212224984e-10,2.102336126407911e-10,2.4384573583536443e-12,5.362850818296034e-15,4.0926245124160926e-10,1.4949315391431173e-10,1.2636567168967542e-12,1.3096703199770988e-10,3.61196838542345e-15,5.312123338747075e-15,5.122848665470516e-13,3.76,0.0,0.1769117793770504,0.9975383406340985,9.629058699404461e-05,9.989779633050992e-09,0.4832082816304873,0.4965741383918346,0.001838508123059544,2.0985834898627856e-10,0.0005132070299716987,0.0003055698839698833,0.00606188973852959,5.967712400690751e-09,1.313172259570557e-07,8.936758857859364e-06,1.1967384032327547e-06,1.6452654915969107e-05,1.9886206862344765e-08,0.000662441755408524,6.341876603596268e-07,2.8964435228140426e-05,8.035346382434922e-05
7.146993135143568e-06,0.8881923382348302,1.0413926022879495e-05,3.869707670699677e-06,4.624417401257823e-06,9.084897779843153e-05,0.0,0.0,1.9790711161014773e-05,1.9059091877829055e-08,1.7609812264777358e-05,2.091985273086309e-06,2.1802254514859876e-07,2.8752580076963437e-16,1.4000355378364405e-11,1.4971117477176968e-07,7.897354074784035e-06,0.0005858123274721712,2.8491914831136594e-13,4.936876634315864e-09,6.04506011588294e-11,1.2545316583841055e-13,5.769239706874996e-09,2.1561818904367442e-10,2.1626326923917214e-10,2.61126862390432e-12,5.7579441704278725e-15,4.372491965531535e-10,1.6214752130416043e-10,1.336794350017543e-12,1.3649270025558536e-10,3.8446772880277425e-15,5.6668999939720786e-15,5.594309738416217e-13,3.76,0.0,0.1720431728985628,0.9975182926008452,9.880245653411785e-05,1.0813303269695295e-08,0.48781595117276777,0.5016486383991912,0.001838471006030376,2.1167390289677677e-10,0.0005305075031509386,0.00031020307825984256,0.0062750544639572975,6.052943030784403e-09,1.359688954757777e-07,9.072770210900076e-06,1.2119270847602616e-06,1.7491956346509677e-05,2.0257159024138786e-08,0.0006839773802851868,6.333003431535413e-07,2.941168640580704e-05,8.300475892260013e-05
7.293967025863081e-06,0.8889333939087328,1.0374659030069206e-05,3.83258891027403e-06,4.725739875484013e-06,9.269354207628127e-05,0.0,0.0,2.001869463021047e-05,1.9178748294072057e-08,1.8569654338347464e-05,2.1607758696974467e-06,2.2541667277162236e-07,2.8602319642345674e-16,1.3977629158795258e-11,1.4971856741000472e-07,8.117321593123796e-06,0.0006046708775178818,3.059074558548215e-13,5.156101753540676e-09,6.601598734816895e-11,1.2807762314761602e-13,5.769890456732341e-09,2.3157456959572188e-10,2.2226533594758624e-10,2.7902552164707124e-12,6.169702828147356e-15,4.662628097953284e-10,1.7548199556633145e-10,1.41159995326341e-12,1.4211574999333764e-10,4.08480303589022e-15,6.033571864336944e-15,6.095113599187733e-13,3.76,0.0,0.16730848439077656,0.9974981101688571,0.0001012977556057515,1.1682355683507053e-08,0.49228743604761027,0.5065915102153857,0.0018384336447811206,2.1343190419476138e-10,0.0005479531014615057,0.0003146680562407818,0.0064903784547809635,6.1348788859044655e-09,1.4066821887124538e-07,9.203852197404732e-06,1.2266435523667056e-06,1.856106633574222e-05,2.062619508203503e-08,0.0007056361188486213,6.32093335722367e-07,2.9842842820447985e-05,8.565500800504329e-05
7.4409409165825935e-06,0.8896552712370219,1.0331640472285402e-05,3.795310646129005e-06,4.8276579140104075e-06,9.452235675379979e-05,0.0,0.0,2.02443186107254e-05,1.9301708219243417e-08,1.955845991848157e-05,2.2294949250196517e-06,2.3284727322685197e-07,2.8417884245593016e-16,1.3943168586840564e-11,1.4964895812364934e-07,8.336119095820141e-06,0.0006236406894990055,3.278689226250787e-13,5.378824048687018e-09,7.194033429733609e-11,1.3070629341072457e-13,5.7675755207186975e-09,2.483036577976731e-10,2.2823686193176733e-10,2.975357384390707e-12,6.598278650600696e-15,4.963003450449584e-10,1.89507949141369e-10,1.4880019971041855e-12,1.47835856691101e-10,4.3322460906651415e-15,6.4120183502392535e-15,6.626121059641615e-13,3.76,0.0,0.1627040331671388,0.9974777986782885,0.00010377581930740929,1.2598109635858129e-08,0.496626487774253,0.5114063751495365,0.0018383960492051458,2.151341085242985e-10,0.000565539143224892,0.0003189667369375199,0.006707802968812724,6.213567398930405e-09,1.454139003610528e-07,9.330060644706142e-06,1.2409009859156017e-06,1.9659232557630606e-05,2.0993317744068664e-08,0.0007274103773358661,6.305853116187917e-07,3.0258080835217535e-05,8.830296018718488e-05
7.587914807302106e-06,0.8903584977679099,1.0285156173948379e-05,3.7579368684990358e-06,4.93020567240232e-06,9.633630572709812e-05,0.0,0.0,2.0467764710230786e-05,1.9428389011097447e-08,2.0576356953627176e-05,2.2981098214966247e-06,2.4031163128934333e-07,2.8202170079736703e-16,1.389783004526704e-11,1.4950711447713645e-07,8.553636993229444e-06,0.0006427160806018489,3.508219095858958e-13,5.6049413448942276e-09,7.823664282220624e-11,1.3334477562004308e-13,5.762478395503475e-09,2.65822505460019e-10,2.341750989187365e-10,3.1665120731370697e-12,7.0438254291496166e-15,5.273579716740412e-10,2.042358870392182e-10,1.5659276521632902e-12,1.5365278410423273e-10,4.5869011721100485e-15,6.802113043999723e-15,7.188176549444137e-13,3.76,0.0,0.15822623952325623,0.9974573632579334,0.00010623604398860225,1.3561718289351857e-08,0.5008367547358017,0.5160967548698157,0.0018383582341056411,2.167823026574633e-10,0.000583261092452392,0.0003231012395602669,0.006927270769652357,6.289059239385138e-09,1.502046773589585e-07,9.45145728197436e-06,1.254712331051124e-06,2.0785671862851732e-05,2.1358529868141318e-08,0.000749292789465687,6.28794542045863e-07,3.0657596588878743e-05,9.09474453524325e-05
