Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994),CH2F(46),S(2131),CF3O2(511),S(1368)
0.05344730762650222,0.5144531218623937,1.975175878756615e-08,5.0845539250818294e-08,9.915411271979991e-08,0.0002422931500263273,0.0,0.0,7.96366436523591e-05,5.137050571193838e-05,0.0027972149779897366,0.0003592881054749555,2.40736092849352e-08,1.2623928912676717e-25,2.2362425473387434e-18,5.684679503390269e-12,6.193662127066325e-09,0.012721298186644869,4.724375415440177e-13,3.971451412090984e-18,2.2384943920251545e-15,1.2504697697771752e-20,1.5124232690026553e-13,5.924215963147766e-09,3.5737092429411534e-12,1.6555058232466853e-08,1.009542799342247e-18,2.611036286651987e-11,9.714690781791048e-12,7.278923054565102e-17,3.40147537545123e-10,1.0543005428479984e-16,4.948842365622244e-16,5.990240880513183e-12,3.76,0.0,0.5834671143165565,0.9810536983266493,0.006188074505972424,4.6478945868261515e-06,0.0939473441051535,0.10809335820780916,3.6165125918976835e-05,6.398506543530113e-14,0.015030432961898417,3.219333027317538e-05,2.5833454987235097e-06,9.708313187411654e-08,1.890009697076239e-14,5.6119583630699804e-08,9.634992347501322e-05,0.001987631186093453,3.773643370056862e-14,1.7115887833585833e-05,2.0459784827485152e-07,7.702491571620903e-08,9.038509867145689e-05,0.0013707130584748126,2.356182164749705e-09,8.904872037011752e-11,1.66482539773573e-07,3.3773897692741124e-08,7.960063483465832e-08,0.0003122377580276899,2.8789416823877287e-08,2.7095168380888628e-14,1.1264889733797303e-08,3.694727139496404e-12,9.782718241349373e-06,3.954485049666602e-08,1.8808939607888125e-15,1.2071782896288305e-11,5.448704049048452e-14,4.6728413328813074e-14,1.925994011738364e-09,5.621247099568199e-15,4.685149209600719e-09,2.2244256795436824e-07,2.1320016074296813e-06,2.0486732639445205e-09,5.939222746767042e-09,3.0125821239019323e-06,9.18774100231551e-13,4.9568725786935555e-09,8.428242645137811e-10,1.2903935131854456e-16,1.638081477011274e-06,6.806956252119942e-12,0.00043282035355095863,1.6842889774050008e-09,2.063697743945244e-15,7.211768635210782e-17,9.57990356622594e-18,2.0812555026729768e-23,7.825255753969311e-10,2.0582748903966664e-10,2.6973484879233767e-12,2.6103151259702454e-07,4.951858092507587e-06,3.93820340249852e-09,6.402231341861612e-09,1.1065534802056558e-14,6.697964131634231e-08,1.3014975922590655e-11
0.05406367521812912,0.5145677480619314,2.0114606661924407e-08,5.1403248854088586e-08,1.0182063400338145e-07,0.0002503527270975198,0.0,0.0,8.072556507406956e-05,5.300230398052659e-05,0.002912762320197152,0.0003740535586913161,2.485617120035016e-08,1.3348334600510503e-25,2.319835618976009e-18,5.799882174978898e-12,6.328924322826259e-09,0.012969254219056602,4.962953149955042e-13,4.1010403009365845e-18,2.4249343042031785e-15,1.3167806124669864e-20,1.5424829909887987e-13,6.181287716059066e-09,3.706068401454391e-12,1.7620061038876544e-08,1.0911983093866678e-18,2.7473719157179407e-11,1.0200222514324182e-11,7.749692792551186e-17,3.517045000145324e-10,1.122598287811654e-16,5.344972576969634e-16,6.36321365493189e-12,3.76,0.0,0.5821534097042856,0.9805674818534686,0.006408466410902588,4.780226805287659e-06,0.09476430652944856,0.10922532859134981,3.6147201932525705e-05,6.449511919974597e-14,0.015381712936324047,3.260778824711944e-05,2.6408784973958543e-06,9.826235537698996e-08,1.932103757308727e-14,5.6871896121598476e-08,9.85211036301932e-05,0.0020579887574690304,3.894326720191506e-14,1.7691577009029448e-05,2.0932997466791152e-07,7.853227554725091e-08,9.18275027884111e-05,0.0014007277750402957,2.4365228230379605e-09,9.221291144028272e-11,1.7194890657701923e-07,3.458319236123504e-08,8.120443478640164e-08,0.0003229256723008066,2.971335073998267e-08,2.7964728102616253e-14,1.143646842545517e-08,3.751001722600821e-12,1.010115096059258e-05,4.043032892965134e-08,1.9412570538644928e-15,1.2455218769325244e-11,5.6290755099225085e-14,4.771741763638091e-14,1.9633905524515263e-09,5.74534610814644e-15,4.798372005325268e-09,2.336034140919579e-07,2.16792612004237e-06,2.149918238928826e-09,6.014858580914944e-09,3.1452967957732933e-06,9.388927661317175e-13,5.197326183266256e-09,8.599101547709421e-10,1.3156074124212904e-16,1.6849817867775002e-06,7.046366798639652e-12,0.00044720008254196694,1.731607166746401e-09,2.105395237011247e-15,7.357472084191128e-17,1.0196187964626575e-17,2.2152148544229075e-23,7.972700788059352e-10,2.156570567329919e-10,2.803171135941094e-12,2.645233289267202e-07,5.142404418711966e-06,4.0910669294300885e-09,6.4896940497283115e-09,1.1497008161365621e-14,6.782688015451998e-08,1.3387315372266585e-11
0.05468004280975602,0.5146823988811486,2.048265550639264e-08,5.1966386229140115e-08,1.0453758428732983e-07,0.00025862587562395687,0.0,0.0,8.182523055369783e-05,5.467022197363172e-05,0.0030319455465546295,0.00038928929417711254,2.565695272942118e-08,1.4110488930976667e-25,2.4060482610698036e-18,5.9165896947886755e-12,6.466276759042467e-09,0.013217951412563817,5.211326352384534e-13,4.2333047214540975e-18,2.62513698504349e-15,1.3858897671089044e-20,1.5729092707443471e-13,6.4466463010717005e-09,3.842132936516433e-12,1.8742243783095064e-08,1.178608799093551e-18,2.8892978039081027e-11,1.0706610122363559e-11,8.248783355172552e-17,3.635260095694507e-10,1.1947164228055085e-16,5.769112446707887e-16,6.756111357887683e-12,3.76,0.0,0.5808382444830618,0.9800734309575437,0.006634778856816013,4.915304263166803e-06,0.09557546444855786,0.11035466205210011,3.6128989144205105e-05,6.499992417628944e-14,0.015737297927922674,3.302376490528774e-05,2.6990402642012574e-06,9.944358884875895e-08,1.9746578711761255e-14,5.7628041084348866e-08,0.00010072225008677379,0.0021301343822584425,4.017894432125902e-14,1.8281353445900318e-05,2.1413349257018358e-07,8.006394458319346e-08,9.327783903091488e-05,0.001431025703692321,2.5188767734727497e-09,9.546443622414909e-11,1.7754818703113252e-07,3.540551351084537e-08,8.282908843628409e-08,0.000333849055185328,3.0658641744695225e-08,2.885438800208212e-14,1.1608687030258324e-08,3.807486172521645e-12,1.0426904844477541e-05,4.132794931412202e-08,2.0030154592952218e-15,1.2847445393186798e-11,5.813788278909134e-14,4.8719121389868836e-14,2.0012198547260437e-09,5.871334732051381e-15,4.913464102761959e-09,2.4521866000539923e-07,2.2043516324258127e-06,2.2551771076491236e-09,6.09075129800263e-09,3.2824464169753914e-06,9.59201268862639e-13,5.447396962582092e-09,8.772195121068505e-10,1.341115045145161e-16,1.7327171414650827e-06,7.292450549184974e-12,0.00046186704459435217,1.7795993093103983e-09,2.1476070079589576e-15,7.504972330497792e-17,1.0845560639511084e-17,2.3563735617623478e-23,8.122330691384554e-10,2.258693100231576e-10,2.9122865431202717e-12,2.6804617625698876e-07,5.337957026887714e-06,4.248110569842242e-09,6.5776669719359695e-09,1.1940335775233949e-14,6.868025258629431e-08,1.3765994929439361e-11
0.05529641040138292,0.5147970792584841,2.085593437606326e-08,5.253495141815889e-08,1.0730530296281007e-07,0.00026711701513304427,0.0,0.0,8.293557035619415e-05,5.637450960049014e-05,0.003154844304054444,0.00040500624614904593,2.6476152469556712e-08,1.4912143974164503e-25,2.494946346569639e-18,6.034811976883855e-12,6.6057317699431346e-09,0.01346732057311168,5.469805886044199e-13,4.3682720939948375e-18,2.8399944169760913e-15,1.457885079739543e-20,1.6037035376216599e-13,6.7204627229062435e-09,3.9819627883119445e-12,1.9924089656001046e-08,1.2721180978871422e-18,3.036978504557168e-11,1.1234599531956385e-11,8.77773993945355e-17,3.75614064568827e-10,1.2708347500746056e-16,6.222985204834088e-16,7.16981830966291e-12,3.76,0.0,0.5795215637350755,0.9795714642355182,0.006867124086169915,5.05316455498713e-06,0.09638082332529069,0.11148135662623491,3.611048455319853e-05,6.549947418270033e-14,0.01609720578150752,3.344120725112722e-05,2.7578332456648166e-06,1.0062662503325176e-07,2.0176738282776566e-14,5.838794906205137e-08,0.00010295337718357288,0.0022040964071001665,4.144395743298431e-14,1.8885456274021217e-05,2.1900868820413587e-07,8.162020426915787e-08,9.473596356755435e-05,0.0014616046938108617,2.6032718287495163e-09,9.880496949099739e-11,1.83282163010757e-07,3.624093639655396e-08,8.447474203082419e-08,0.0003450100972021126,3.162552209407408e-08,2.976436666530553e-14,1.1781520306737797e-08,3.864172210189764e-12,1.0760093440502603e-05,4.2237711551956905e-08,2.06618435079507e-15,1.3248557679043376e-11,6.002908839412356e-14,4.973353308633656e-14,2.0394832646403684e-09,5.9992262790643764e-15,5.0304384423656236e-09,2.5730246538444655e-07,2.241285575644388e-06,2.3645681999436757e-09,6.1668905282987964e-09,3.4241338874507606e-06,9.796981669010511e-13,5.707384491957078e-09,8.947538222653918e-10,1.3669172041677392e-16,1.7812957178954132e-06,7.545337188910384e-12,0.00047682264068129134,1.8282640590605234e-09,2.1903344873620628e-15,7.654274371679557e-17,1.1529458537689936e-17,2.505044819487724e-23,8.274164319781069e-10,2.3647553104416295e-10,3.024772349120023e-12,2.71600513595694e-07,5.5385857873446365e-06,4.409400807742206e-09,6.666143913820212e-09,1.2395707337802818e-14,6.953983184067325e-08,1.4151034174601642e-11
0.05591277799300982,0.5149117941586597,2.1234469852188996e-08,5.310894068686059e-08,1.1012410514047953e-07,0.0002758306021903953,0.0,0.0,8.405650539042733e-05,5.811539439282312e-05,0.0032815388835745374,0.0004212154772052285,2.731396123250884e-08,1.575511555785565e-25,2.5865965668486778e-18,6.154558410470132e-12,6.747301012688554e-09,0.013717291855818466,5.738709010097735e-13,4.5059701463947235e-18,3.0704482545423163e-15,1.5328560699595152e-20,1.6348670501118135e-13,7.002908466499746e-09,4.125616952758385e-12,2.1168162204240042e-08,1.3720863847582328e-18,3.190581045918636e-11,1.1784956445465365e-11,9.338179911677132e-17,3.879705109737777e-10,1.351139652192673e-16,6.708402754455204e-16,7.605248254655166e-12,3.76,0.0,0.578203312776247,0.9790614997497131,0.0071056149880932415,5.193845278735576e-06,0.09718038848314545,0.11260541030999531,3.609168513899252e-05,6.599376289179641e-14,0.016461454596524754,3.38600598944951e-05,2.8172600359725222e-06,1.0181124924824246e-07,2.0611535262520115e-14,5.91515463581365e-08,0.00010521448045726921,0.0022799031448402685,4.2738801984472343e-14,1.950412611788585e-05,2.2395581267834322e-07,8.320132951593696e-08,9.620172650137484e-05,0.0014924625070772508,2.6897352979930175e-09,1.0223619073891654e-10,1.8915258148946722e-07,3.708953061668317e-08,8.614153513642228e-08,0.0003564109452544927,3.26142156796746e-08,3.069487480600798e-14,1.1954942197316874e-08,3.921051288872441e-12,1.110083059324799e-05,4.315960762107656e-08,2.1307783555961187e-15,1.3658647080114495e-11,6.196503459465285e-14,5.076065343500072e-14,2.078181918162628e-09,6.129033194589685e-15,5.1493072468902135e-09,2.698692478850036e-07,2.2787352942489233e-06,2.4782115926966796e-09,6.243265424517495e-09,3.5704630196281225e-06,1.00038195993969e-12,5.9775939068204055e-09,9.125144936114774e-10,1.3930145314556274e-16,1.83072568102757e-06,7.80515665769078e-12,0.0004920681935023563,1.877600024898758e-09,2.233578834595809e-15,7.805382257807402e-17,1.2249365105432425e-17,2.6615519900797604e-23,8.428219607724854e-10,2.474871727444921e-10,3.1407071219470575e-12,2.751867721470271e-07,5.744360320802928e-06,4.575004211530254e-09,6.755118221962374e-09,1.2863312811598472e-14,7.040568290558947e-08,1.454245087087033e-11
0.05652914558463672,0.5150265485690113,2.161828588742662e-08,5.3688346393644356e-08,1.1299428031697054e-07,0.00028477112791271705,0.0,0.0,8.518794689388911e-05,5.98930802295493e-05,0.0034121101749765687,0.0004379281746164131,2.8170561460256756e-08,1.6641289455439664e-25,2.681066398476932e-18,6.275837832249514e-12,6.890995432508895e-09,0.013967794790036271,6.018359356146411e-13,4.646426925752714e-18,3.317492065432576e-15,1.610893924843654e-20,1.6664008882599068e-13,7.294155360474667e-09,4.273153368388161e-12,2.2477106624698413e-08,1.4788906884442306e-18,3.3502748789622364e-11,1.2358466517726503e-11,9.931795263269857e-17,4.005970340054182e-10,1.435824222133043e-16,7.227269070466128e-16,8.063344766781559e-12,3.76,0.0,0.5768834372027014,0.9785434550870008,0.0073503650308748185,5.337384013008196e-06,0.09797416510934477,0.11372682106125115,3.6072587863546934e-05,6.648278384020388e-14,0.016830062708100512,3.42802650275536e-05,2.87732337750084e-06,1.0299723935422873e-07,2.1050989711655096e-14,5.991875496522752e-08,0.00010750553582728854,0.002357582851790914,4.4063976238078266e-14,2.0137604971271297e-05,2.289750802692736e-07,8.480758814354787e-08,9.767497190516364e-05,0.0015235968172352316,2.778293935658296e-09,1.057597826556829e-10,1.9516115116847594e-07,3.7951359806274905e-08,8.782960027892524e-08,0.0003680537002336836,3.3624937425193197e-08,3.164611469777171e-14,1.2128925836443232e-08,3.978114596839518e-12,1.1449230362048966e-05,4.4093621253937214e-08,2.19681151503035e-15,1.4077801343580042e-11,6.394638126051118e-14,5.180047504154216e-14,2.1173167323577662e-09,6.260767013179464e-15,5.270081979117998e-09,2.82933678505927e-07,2.3167080305670508e-06,2.5962290442076627e-09,6.319864656191279e-09,3.721538481279213e-06,1.0212510887270907e-12,6.258335813115955e-09,9.305028530483421e-10,1.4194075118783523e-16,1.8810151774719218e-06,8.072039014048601e-12,0.0005076049455106991,1.9276057739455156e-09,2.2773409265807265e-15,7.958299052148875e-17,1.3006811037541274e-17,2.8262287692405625e-23,8.584513510342933e-10,2.5891585296713154e-10,3.260170321995029e-12,2.788053623753755e-07,5.955349968334255e-06,4.744987411113053e-09,6.844582776170015e-09,1.3343342362770155e-14,7.127786446185743e-08,1.494026092854764e-11
0.05714551317626362,0.5151413474966802,2.2007403729105016e-08,5.427315697142799e-08,1.1591609100698931e-07,0.00029394311532893777,0.0,0.0,8.632979615442623e-05,6.170774604558811e-05,0.003546639619576091,0.0004551556463296305,2.9046126655118927e-08,1.7572617881913836e-25,2.7784240447791997e-18,6.398658499617734e-12,7.036825227870273e-09,0.014218758306297324,6.309086895057756e-13,4.78967080980952e-18,3.5821736358891895e-15,1.6920914906628187e-20,1.6983059463668742e-13,7.594375434270433e-09,4.4246287822563054e-12,2.3853651006591578e-08,1.5929253845440831e-18,3.516231820676872e-11,1.29559355127388e-11,1.0560355047710126e-16,4.1349514938838904e-10,1.525088387022941e-16,7.781583578232363e-16,8.545081621502234e-12,3.76,0.0,0.5755618829388822,0.9780172474205965,0.007601488190896869,5.483818293299694e-06,0.0987621582580514,0.11484558680112616,3.605318967357281e-05,6.696653043767069e-14,0.017203048667090628,3.470176239016345e-05,2.9380261611448575e-06,1.0418436569013604e-07,2.1495122777528948e-14,6.068949247321926e-08,0.00010982649878126575,0.002437163704117168,4.5419980997493727e-14,2.078613606426312e-05,2.3406666664407526e-07,8.64392402601794e-08,9.915553786278676e-05,0.0015550052099518618,2.86897388880577e-09,1.0937742949035132e-10,2.0130953900814816e-07,3.882648131737109e-08,8.953906259392115e-08,0.00037994041460256777,3.465789266975777e-08,3.2618279593619256e-14,1.2303443559715e-08,4.0353530603581236e-12,1.1805406935258942e-05,4.503972760740638e-08,2.2642972442377744e-15,1.4506104257172367e-11,6.597378459725695e-14,5.2852982091166954e-14,2.1568883969833086e-09,6.394438308932372e-15,5.392773297501826e-09,2.965106764280328e-07,2.35521090816914e-06,2.7187439236259232e-09,6.3966764017426664e-09,3.877465735101778e-06,1.0423039349743154e-12,6.549926181158024e-09,9.487201420339499e-10,1.4460964671971112e-16,1.9321723287824648e-06,8.346114293212723e-12,0.0005234340569468106,1.9782798340135463e-09,2.3216213466438463e-15,8.113026792256282e-17,1.3803374996112916e-17,2.999419344530622e-23,8.743061938844523e-10,2.7077334780793914e-10,3.383242253456037e-12,2.824566660275464e-07,6.171623760945436e-06,4.919417074511545e-09,6.934529978960655e-09,1.3835986294902754e-14,7.21564266967658e-08,1.5344478369822292e-11
0.05776188076789052,0.5152561959651444,2.2401841730709502e-08,5.486335672827464e-08,1.1888977137691996e-07,0.00030335111658512924,0.0,0.0,8.74819442024946e-05,6.35595445343321e-05,0.0036852091598258804,0.00047290931666982863,2.9940820744943036e-08,1.8551124541026075e-25,2.8787384015846806e-18,6.523028060706234e-12,7.184799814362979e-09,0.014470110765280953,6.611227889646459e-13,4.935730517887031e-18,3.865597341976723e-15,1.7765432629453636e-20,1.7305829248656088e-13,7.903740768782894e-09,4.580098633065835e-12,2.5300607514969893e-08,1.714602685333786e-18,3.688625992675139e-11,1.3578189439096701e-11,1.1225707857172232e-16,4.2666619481965e-10,1.6191390263936935e-16,8.373444645011597e-16,9.051463130801225e-12,3.76,0.0,0.574238596287313,0.9774827935749175,0.007859098877890868,5.633185587426463e-06,0.09954437285376823,0.11596170541568757,3.603348750292336e-05,6.744499597699034e-14,0.01758043121909466,3.5124489257346006e-05,2.999371426426602e-06,1.0537239108387506e-07,2.194395669497359e-14,6.146367201572149e-08,0.00011217730356690415,0.002518673773323774,4.6807319317716924e-14,2.1449963722314422e-05,2.3923070709969215e-07,8.809653768657186e-08,0.000100643256513633,0.0015866851827896998,2.961800642649083e-09,1.1309081532569948e-10,2.0759936663831004e-07,3.9714945902452626e-08,9.127003943531933e-08,0.00039207308991144683,3.571327653428087e-08,3.361155312965923e-14,1.2478466913568468e-08,4.092757346869645e-12,1.216947454097703e-05,4.599789293985555e-08,2.333248290768831e-15,1.4943635388570232e-11,6.804789651553486e-14,5.3918150026032136e-14,2.196897365089164e-09,6.530056644398848e-15,5.517391012300901e-09,3.106154029260219e-07,2.394250914629536e-06,2.8458811313175614e-09,6.473688345144403e-09,4.038350974887309e-06,1.0635388213362695e-12,6.852686226793949e-09,9.671675121672158e-10,1.47308154940775e-16,1.9842052245151048e-06,8.62751235618159e-12,0.0005395566038815912,2.029620696817566e-09,2.366420372765467e-15,8.269566448902534e-17,1.46406842953984e-17,3.1814785470683286e-23,8.903879701694206e-10,2.8307158443719274e-10,3.510004023295005e-12,2.861410498479442e-07,6.3932503888131595e-06,5.098359883892369e-09,7.024951749308354e-09,1.4341434981232793e-14,7.304141508726766e-08,1.575511529531726e-11
0.058378248359517416,0.5153710990107003,2.280161533262724e-08,5.545892594586117e-08,1.21915525861074e-07,0.00031299970998734426,0.0,0.0,8.864427156750415e-05,6.544860083822686e-05,0.0038279011862405662,0.0004912007217311259,3.085479753374037e-08,1.9578906444969578e-25,2.9820789763526717e-18,6.648953528425336e-12,7.334927790712034e-09,0.014721779988776874,6.925124841799599e-13,5.084635121275312e-18,4.168926586520662e-15,1.8643453745092247e-20,1.7632323233523852e-13,8.22242334037753e-09,4.739616900116353e-12,2.682087350967788e-08,1.8443531244584227e-18,3.867633754985735e-11,1.422607466265461e-11,1.192978423753248e-16,4.401113211003072e-10,1.7181900840628969e-16,9.005052974687307e-16,9.583524437464373e-12,3.76,0.0,0.5729135239800225,0.9769400100934937,0.008123311856453541,5.785523270080408e-06,0.10032081369494314,0.11707517475770103,3.601347827509726e-05,6.791817364453894e-14,0.017962229282410737,3.554838039844146e-05,3.0613623613713123e-06,1.0656107077069337e-07,2.239751478540782e-14,6.224120216486023e-08,0.00011455786238893508,0.002602141000856582,4.822649619843192e-14,2.212933321724246e-05,2.4446729479392377e-07,8.977972328165163e-08,0.00010213795411246906,0.0016186341452923345,3.056798965630007e-09,1.1690162230143973e-10,2.1403220674890622e-07,4.061679739237146e-08,9.302264003608281e-08,0.0004044536743257356,3.679127328760854e-08,3.462610872854168e-14,1.2653966667091954e-08,4.150317868866476e-12,1.2541547354221107e-05,4.696807428747145e-08,2.4036766931736626e-15,1.5390469825177618e-11,7.016936353765643e-14,5.499594523813775e-14,2.237343845055351e-09,6.6676305210166135e-15,5.643944040515893e-09,3.252632549813064e-07,2.433834883546487e-06,2.9777670166268556e-09,6.5508876666737914e-09,4.204301058230352e-06,1.0849540114689957e-12,7.166942275448389e-09,9.858460213031115e-10,1.500362735013364e-16,2.03712191505544e-06,8.91636273570886e-12,0.0005559735762723202,2.081626819692306e-09,2.4117379666305897e-15,8.427917887837493e-17,1.552041554931249e-17,3.372771994422866e-23,9.066980435066423e-10,2.958226331686445e-10,3.640537480561399e-12,2.8985884043670563e-07,6.620298170191617e-06,5.2818825110326475e-09,7.115839510685955e-09,1.4859878795265912e-14,7.393286352442349e-08,1.6172181852208044e-11
0.058994615951144316,0.5154860616788206,2.3206736765178048e-08,5.6059840450580535e-08,1.2499352777792712e-07,0.00032289349688643455,0.0,0.0,8.981664793969063e-05,6.737501124043885e-05,0.003974798481411318,0.0005100415044535776,3.1788199991214446e-08,2.0658130479781079e-25,3.088515874048233e-18,6.776441247171802e-12,7.487216900963041e-09,0.014973693292799123,7.251126421841525e-13,5.2364140531606394e-18,4.493386300466912e-15,1.9555955814094945e-20,1.7962544316328232e-13,8.550594858440679e-09,4.9032359994553736e-12,2.8417432594288097e-08,1.9826260305265144e-18,4.0534336350222594e-11,1.4900457995237166e-11,1.2674599202595883e-16,4.538314837231645e-10,1.8224626743512037e-16,9.678715229545752e-16,1.014233176646342e-11,3.76,0.0,0.5715866132315559,0.9763888133100308,0.008394242163842386,5.940868596529757e-06,0.10109148545777243,0.118185992648449,3.5993158905858435e-05,6.838605653142768e-14,0.018348461924934882,3.5973368091396755e-05,3.1240023021365567e-06,1.077501524947915e-07,2.2855821454132315e-14,6.302198692283798e-08,0.00011696806460749788,0.0026875931718105673,4.967801826032091e-14,2.282449060993142e-05,2.49776478957798e-07,9.148903039757908e-08,0.00010363945109167777,0.0016508494191935794,3.15399285253044e-09,1.2081152872177526e-10,2.2060957934432064e-07,4.153207237513142e-08,9.479696507224227e-08,0.00041708406002957985,3.78920556929349e-08,3.566210898433002e-14,1.2829912824383786e-08,4.208024787943506e-12,1.2921739400555032e-05,4.795021914226271e-08,2.4755937383007938e-15,1.584667790507009e-11,7.233882647237379e-14,5.608632473695495e-14,2.27822779020131e-09,6.8071673255850116e-15,5.77244036134617e-09,3.404698575671656e-07,2.4739694760425577e-06,3.1145292827708496e-09,6.628261044982901e-09,4.375423435785381e-06,1.1065477101698484e-12,7.493025617045118e-09,1.0047566286854705e-09,1.5279398177411732e-16,2.0909304042051543e-06,9.212794470922017e-12,0.0005726858760360414,2.134296629204554e-09,2.457573761473611e-15,8.588079827311806e-17,1.6444295278422366e-17,3.5736762258632424e-23,9.232376548530598e-10,3.090386991631679e-10,3.774925178466978e-12,2.936103698088347e-07,6.852835020031317e-06,5.4700515924261625e-09,7.2071841897659085e-09,1.5391508040249635e-14,7.483080680180126e-08,1.6595686204089123e-11
