Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464)
3.7225926115522758e-06,1.0213060185669538,3.65009874402524e-06,2.0258216551637528e-05,4.803485479838464e-06,3.604833514194365e-05,0.0,0.0,1.874065780591813e-05,7.785859685813705e-09,4.375653155719613e-05,1.8143994959112487e-08,7.784965885219988e-07,4.638114512702753e-17,6.6968061535237925e-12,5.350641099535769e-09,2.0372437927701628e-11,0.0006848942514809824,7.971041159617234e-12,2.1501484651826637e-07,7.201208800675889e-10,1.6255861809846564e-14,7.739168767044583e-10,4.98593773534339e-15,1.0615559625081574e-12,3.1366152028111103e-13,2.7113824887164664e-17,1.2824130023713056e-13,6.00401857789319e-23,3.870582831452769e-21,1.99885677717727e-10,3.033721396524083e-20,7.916477027621302e-18,1.2039383828650027e-18,3.76,0.0,0.04545934296796808,0.996068416687616,1.4261858391379977e-05,1.0876669266582603e-14,0.6496864031420028,0.7332081459659948,0.0031588805182524824,7.586485347710855e-10,0.0007231023037923579,4.9883428524606814e-05,0.041383621800480476,4.733160343178741e-10,2.707403842837705e-06,2.1227113125378168e-06,1.6014595932948052e-05,2.0768184792293337e-07
3.768812350302537e-06,1.0216771705687429,3.7115996039763606e-06,2.0743709569548424e-05,4.972450550635848e-06,3.704700986633485e-05,0.0,0.0,1.8862375507003018e-05,7.799708005858839e-09,4.513306438444413e-05,1.8886678270223447e-08,7.934401451381313e-07,4.925956689265666e-17,6.992304545798577e-12,5.4927480960220445e-09,2.1547328652992342e-11,0.0006957675954904223,8.46461242723245e-12,2.1916629329304282e-07,7.620923454315506e-10,1.7227215071093125e-14,7.93854378340914e-10,5.230163519018852e-15,1.0676111132259544e-12,3.3748819292086203e-13,2.910241934175199e-17,1.3560487792109888e-13,6.796504205657728e-23,4.160835726859368e-21,2.0436372158107942e-10,3.269935468422156e-20,8.367967676572632e-18,1.3209463668590159e-18,3.76,0.0,0.04391343113403535,0.9960555860928716,1.453189348246309e-05,1.1832439221781282e-14,0.6505020328451844,0.7354710094718865,0.0031588397903202347,7.593157148782185e-10,0.0007351438511615508,5.0419102673176764e-05,0.04210086628609845,4.782207250402742e-10,2.754763713586052e-06,2.145550389680203e-06,1.6281415733178394e-05,2.1479534528706036e-07
3.815032089052798e-06,1.022039875481551,3.7734472980019283e-06,2.123543436852501e-05,5.146056269698294e-06,3.805998816998717e-05,0.0,0.0,1.8986368214386466e-05,7.817703052705471e-09,4.6532591826985206e-05,1.9649347537697505e-08,8.084328631248746e-07,5.2273609232285387e-17,7.296227213245814e-12,5.636546290943326e-09,2.277224299987437e-11,0.0007066322414982976,8.982210169976268e-12,2.2331518464848696e-07,8.058438882302171e-10,1.824090904628458e-14,8.140204240717352e-10,5.484282479011031e-15,1.0740114576968405e-12,3.6274487186560113e-13,3.1208648796837565e-17,1.432781244274357e-13,7.680692899051564e-23,4.468593237877792e-21,2.089127786594111e-10,3.52078899028891e-20,8.841447788780323e-18,1.4476130378703148e-18,3.76,0.0,0.04242008253369102,0.9960427354153444,1.4802005913977068e-05,1.2857533229120153e-14,0.6512640833280801,0.7376823208658324,0.003158798999609278,7.599261896024868e-10,0.0007471955649205447,5.0952916737682866e-05,0.042819115982812496,4.831080696919881e-10,2.8021924541744727e-06,2.168310275914706e-06,1.654846649485018e-05,2.2205761152639088e-07
3.861251827803059e-06,1.0223944163190792,3.835640699505006e-06,2.1733399998506824e-05,5.324389924931314e-06,3.908726882314719e-05,0.0,0.0,1.911266805265621e-05,7.839806705247823e-09,4.795511824333563e-05,2.043226792238811e-08,8.234740361470624e-07,5.542762085618945e-17,7.608673232100072e-12,5.78202741446905e-09,2.4048543008109646e-11,0.0007174872975999924,9.524694376976795e-12,2.2746085776613292e-07,8.514218139174265e-10,1.9298081895420778e-14,8.344138764025882e-10,5.748626437419007e-15,1.0807641027494909e-12,3.8949430743398616e-13,3.343785878924983e-17,1.5126918610831447e-13,8.665719053715771e-23,4.7946571802663225e-21,2.1353355566248562e-10,3.7869581759932744e-20,9.33780802578613e-18,1.5846007704920235e-18,3.76,0.0,0.04097751007648874,0.9960298655156045,1.5072139644528717e-05,1.395591902363201e-14,0.6519744036176067,0.7398438062310372,0.0031587581288255863,7.60481311906866e-10,0.0007592565612684783,5.1484855567609005e-05,0.043538309879092844,4.879779304423652e-10,2.8496859496247577e-06,2.190990325571946e-06,1.6815728715832892e-05,2.294696307323893e-07
3.90747156655332e-06,1.0227410663458225,3.898178720522832e-06,2.2237614856454766e-05,5.507538918995778e-06,4.012884969641757e-05,0.0,0.0,1.9241304415521048e-05,7.865981434253996e-09,4.940064623038426e-05,2.1235704740675253e-08,8.385630292421263e-07,5.872602188815594e-17,7.929740526939727e-12,5.9291831463891144e-09,2.5377605178004154e-11,0.0007283319045291358,1.0092943966407427e-11,2.3160268013265334e-07,8.988727947833951e-10,2.0399881424815418e-14,8.550335922011357e-10,6.023536348902118e-15,1.087875615735963e-12,4.178009495935226e-13,3.57955663085863e-17,1.5958628161297391e-13,9.761480248789961e-23,5.139854447438927e-21,2.18226735419527e-10,4.069139874823749e-20,9.857966144006403e-18,1.7326086699976435e-18,3.76,0.0,0.039583987427054136,0.9960169771581494,1.534223967108117e-05,1.5131729927473534e-14,0.6526347798779161,0.7419571329708835,0.003158717227615356,7.609840432899567e-10,0.0007713259879777374,5.201490398924158e-05,0.044258389039016924,4.92830167199049e-10,2.8972402248793174e-06,2.2135898918314058e-06,1.7083183592990114e-05,2.3703236587426752e-07
3.943987509498079e-06,1.023009531740865,3.947829931441634e-06,2.2640394274495116e-05,5.655698454518141e-06,4.0961861488372016e-05,0.0,0.0,1.934460357843661e-05,7.889515299169464e-09,5.055895224610519e-05,2.1885142741179302e-08,8.505175405461937e-07,6.143697772103293e-17,8.18955993134643e-12,6.046622294927059e-09,2.646585490077527e-11,0.000736891760999423,1.0560698928521252e-11,2.3487180970714335e-07,9.37716864816768e-10,2.1302675996355345e-14,8.714834553669541e-10,6.248430551632374e-15,1.0937518248179343e-12,4.4130921245776216e-13,3.775287455403651e-17,1.6639320229812306e-13,1.0712504633346336e-22,5.426666966600223e-21,2.219862173538017e-10,4.3038717677662703e-20,1.0286366061343675e-17,1.8578185490558848e-18,3.76,0.0,0.038516618911433084,0.9960067821752285,1.555557307204256e-05,1.6118252691335433e-14,0.6531223312365733,0.7435937759705552,0.003158684883616524,7.613455351181696e-10,0.0007808668683416143,5.243232247303412e-05,0.04482787665435621,4.966511254155803e-10,2.934850968124478e-06,2.2313873615758263e-06,1.7294610825553e-05,2.431145046676214e-07
3.980503452442839e-06,1.0232733630863893,3.997695094366816e-06,2.3047082744747802e-05,5.806961365586962e-06,4.1803795468749836e-05,0.0,0.0,1.9449390032700056e-05,7.915549492309052e-09,5.17316157416022e-05,2.2547683407280585e-08,8.625012960612738e-07,6.424310730216036e-17,8.454868212583427e-12,6.165097333145698e-09,2.758859754575686e-11,0.0007454441831684705,1.1045547288495457e-11,2.3813787366761742e-07,9.777827556717115e-10,2.223462257805014e-14,8.880732630998305e-10,6.480315270098479e-15,1.0998585720565233e-12,4.658641066427539e-13,3.9796822603165935e-17,1.7341291780455885e-13,1.174498088186323e-22,5.726385412099359e-21,2.2579161810717445e-10,4.5494093219619327e-20,1.0730688189003085e-17,1.99074772887632e-18,3.76,0.0,0.03747802705561133,0.9959965765850528,1.576882560477453e-05,1.7157983839057797e-14,0.6535806115163895,0.7452021357867679,0.0031586524737327345,7.616754938055997e-10,0.0007904121049653494,5.284854407123686e-05,0.04539785404783568,5.004609249688091e-10,2.97249541408956e-06,2.2491338732729065e-06,1.7506138327873744e-05,2.4929176056363596e-07
4.017019395387598e-06,1.0235326831636036,4.047773728089559e-06,2.3457683582158387e-05,5.961370782603415e-06,4.265464944195548e-05,0.0,0.0,1.9555674956453628e-05,7.944066607947468e-09,5.2918635867142134e-05,2.3223457820443325e-08,8.745140714673603e-07,6.71466849124722e-17,8.725712143276308e-12,6.2846040991381176e-09,2.874653052822553e-11,0.0007539887876721,1.1547947511339274e-11,2.414005977428721e-07,1.0190939492392518e-09,2.3196299473629922e-14,9.048024454254898e-10,6.719371302286379e-15,1.1061984361725492e-12,4.914996986116325e-13,4.1930365768399456e-17,1.8064957277032252e-13,1.286492845276679e-22,6.039451748098926e-21,2.2964324310121148e-10,4.8061242872422704e-20,1.1191422136577493e-17,2.131793518132294e-18,3.76,0.0,0.03646743610060283,0.9959863606866987,1.5981971555235468e-05,1.8253191114931027e-14,0.6540104233551448,0.7467829617016472,0.0031586200642388365,7.619756778559506e-10,0.0007999613166734462,5.326356134638861e-05,0.04596829474115479,5.042594962216502e-10,3.010171776804558e-06,2.2668291096611444e-06,1.771775769227449e-05,2.555645801639519e-07
4.049883744037881e-06,1.0237623129690037,4.0930266321797765e-06,2.383057196341019e-05,6.103065146691131e-06,4.3428042535563096e-05,0.0,0.0,1.9652621096275076e-05,7.971840846713497e-09,5.3999227735343295e-05,2.3843078052115077e-08,8.853502157208844e-07,6.984512492609574e-17,8.9742429626982e-12,6.3930388636845515e-09,2.9819338658732906e-11,0.0007616719397579257,1.2015499398013491e-11,2.443339755038136e-07,1.0573582712779656e-09,2.4087708870589676e-14,9.199774025188579e-10,6.940805769855766e-15,1.1121056114647906e-12,5.1552443281081e-13,4.392965839546859e-17,1.8735149187785602e-13,1.3952944914511472e-22,6.332997511909445e-21,2.3314947242987896e-10,5.047038514688281e-20,1.1620528499895829e-17,2.266016183853557e-18,3.76,0.0,0.035581220696184926,0.995977157883541,1.6173690873370522e-05,1.9288240770131855e-14,0.6543735594371695,0.7481827665485387,0.003158590871065979,7.622211154897195e-10,0.000808558699577015,5.3636041079257766e-05,0.046482066179475826,5.076685513459759e-10,3.044106354883626e-06,2.2827107209875414e-06,1.7908286906233274e-05,2.6129218712271196e-07
4.079461657823136e-06,1.023966008541583,4.13390149393473e-06,2.4168884886447275e-05,6.232824987222242e-06,4.413027042220534e-05,0.0,0.0,1.9740923230759045e-05,7.998535412931412e-09,5.498170095788176e-05,2.4410071208715765e-08,8.951225976424838e-07,7.234420519183795e-17,9.201814173969456e-12,6.491339257415743e-09,3.081015002792346e-11,0.0007685808863968209,1.2449058913228367e-11,2.469713662586614e-07,1.0926892478357436e-09,2.4911322381527263e-14,9.33730647055427e-10,7.145304646407527e-15,1.117586517957798e-12,5.379405066736858e-13,4.5795029975117196e-17,1.9353887551249292e-13,1.5001231706104975e-22,6.6070242783377496e-21,2.3633747025623567e-10,5.27209934811316e-20,1.2018745071635743e-17,2.3929831862371973e-18,3.76,0.0,0.034802052433884914,0.9959688687059399,1.6346131932443685e-05,2.026127279613262e-14,0.6546816659937492,0.749424455750207,0.0031585645681685517,7.624221415405351e-10,0.0008162986232310369,5.397042922279856e-05,0.046944748351344816,5.10728833399191e-10,3.0746673544816504e-06,2.296968252494953e-06,1.807981636638201e-05,2.6651377892419613e-07
4.109039571608391e-06,1.02416695197555,4.1749156157030204e-06,2.450976985952245e-05,6.364725822362689e-06,4.483834575795614e-05,0.0,0.0,1.9830225510311635e-05,8.026829417813718e-09,5.597359021990962e-05,2.498598037874353e-08,9.049136999133898e-07,7.491135608225275e-17,9.433099040289485e-12,6.5903091200175085e-09,3.182530714889088e-11,0.0007754840581737936,1.2894973426982372e-11,2.4960611160817527e-07,1.1288794469482796e-09,2.575548149583859e-14,9.475743173664686e-10,7.354843004257478e-15,1.1232243708442158e-12,5.611284387174812e-13,4.7724674964902165e-17,1.9987604634876512e-13,1.6118871526112356e-22,6.890628568047469e-21,2.3955630917354953e-10,5.505182660948273e-20,1.2428637060422794e-17,2.5260374328998512e-18,3.76,0.0,0.03403994378468595,0.9959605733965132,1.651845874916036e-05,2.1274968203002946e-14,0.6549724516249799,0.7506493469747725,0.003158538251466315,7.626049282122547e-10,0.0008240405120399871,5.430401411850282e-05,0.047407689729834966,5.137816235951862e-10,3.1052462752079853e-06,2.3111915836638147e-06,1.8251391919189595e-05,2.7179883656759963e-07
4.138617485393646e-06,1.024365202400633,4.2160687759219065e-06,2.4853228213619203e-05,6.498790483800209e-06,4.5552266765770044e-05,0.0,0.0,1.9920532236982584e-05,8.056714423552453e-09,5.69748940268575e-05,2.5570875399660983e-08,9.147234487950386e-07,7.754783965478647e-17,9.668121572672242e-12,6.689946213464999e-09,3.2865190721268776e-11,0.0007823812719586451,1.3353500647056576e-11,2.5223808503862727e-07,1.1659415952507625e-09,2.662050008669444e-14,9.615081080347078e-10,7.56952461108508e-15,1.1290202107633277e-12,5.851076516885513e-13,4.972030324892506e-17,2.0636525547161759e-13,1.730982931270866e-22,7.184065441729691e-21,2.4280613418631733e-10,5.746502567071286e-20,1.2850486598810197e-17,2.665423381971043e-18,3.76,0.0,0.03329452127404495,0.9959522721365988,1.6690658489750816e-05,2.2330670758515878e-14,0.6552463027394055,0.75185780095565,0.0031585119152495503,7.627700515357211e-10,0.0008317841834137263,5.4636791904532004e-05,0.04787087757336006,5.168268844263527e-10,3.135842257594714e-06,2.3253805496428144e-06,1.8423009538553066e-05,2.771475812063824e-07
4.168195399178901e-06,1.0245608176599925,4.257360761012806e-06,2.5199261188574882e-05,6.635041768144969e-06,4.6272031536922305e-05,0.0,0.0,2.0011847376756964e-05,8.088182192627066e-09,5.798561067178806e-05,2.6164826153932195e-08,9.245517800949402e-07,8.025492993067341e-17,9.906905594949366e-12,6.790248294857899e-09,3.393018363472076e-11,0.0007892723489499785,1.3824901408974896e-11,2.548671640718061e-07,1.2038884726059259e-09,2.7506693437433536e-14,9.755317132425048e-10,7.789455035907015e-15,1.1349750081248093e-12,6.098978674622094e-13,5.17836568709283e-17,2.13008764344258e-13,1.8578260566629907e-22,7.487594603534728e-21,2.4608708648776376e-10,5.99627698633603e-20,1.3284580876540179e-17,2.8113934959643055e-18,3.76,0.0,0.032565419600254886,0.9959439651024146,1.686271851222718e-05,2.3429756555710976e-14,0.6555035972878782,0.753050170533893,0.003158485555021644,7.629176481293852e-10,0.0008395294589647602,5.49687587485426e-05,0.0483342994208824,5.198645789661918e-10,3.16645446108836e-06,2.3395349868232494e-06,1.8594665291373958e-05,2.82560230344414e-07
4.197773312964156e-06,1.0247538543194055,4.29879136548433e-06,2.5547869935012103e-05,6.773502431543564e-06,4.699763803275881e-05,0.0,0.0,2.0104174570041798e-05,8.121224691576093e-09,5.900573824265428e-05,2.676790257125419e-08,9.343986389436515e-07,8.303391291181311e-17,1.0149474744517952e-11,6.891213116810125e-09,3.5020670945229785e-11,0.0007961571145736282,1.4309439664441242e-11,2.574932301698954e-07,1.2427329113279248e-09,2.841437822225528e-14,9.896448268535885e-10,8.014741679767558e-15,1.1410896681345665e-12,6.355191083406672e-13,5.391651037983608e-17,2.1980884463517871e-13,1.9928518811027758e-22,7.801480445356628e-21,2.493993034913007e-10,6.254727688056517e-20,1.3731212192768405e-17,2.964208448813961e-18,3.76,0.0,0.03185228145684842,0.9959356524460751,1.703462636842249e-05,2.4573634479392153e-14,0.655744704947235,0.7542268008298038,0.0031584591865691197,7.630482266561882e-10,0.0008472761644112474,5.5299910850882945e-05,0.04879794308592689,5.228946707291555e-10,3.197082063646446e-06,2.3536547329630626e-06,1.876635533541845e-05,2.88036997830477e-07
4.227351226749411e-06,1.024944367715549,4.340360392025558e-06,2.5899055516272173e-05,6.91419518433475e-06,4.772908408640013e-05,0.0,0.0,2.019751714178051e-05,8.155834093544195e-09,6.0035274629326655e-05,2.7380174630872737e-08,9.44263979576205e-07,8.588608657278871e-17,1.039585247301967e-11,6.992838427927602e-09,3.613703985135919e-11,0.0008030353983839326,1.4807382468287582e-11,2.6011616864142417e-07,1.2824877954175411e-09,2.934387248702544e-14,1.0038471424156092e-09,8.245493807232616e-15,1.1473650343455222e-12,6.619916983286538e-13,5.612067117559992e-17,2.2676777804562073e-13,2.1365163313480554e-22,8.125992091133235e-21,2.5274291885477126e-10,6.522080316544311e-20,1.4190678008519104e-17,3.1241373376837613e-18,3.76,0.0,0.031154757360302238,0.9959273343385368,1.7206369806043004e-05,2.5763746674396822e-14,0.6559699872985009,0.7553880294094132,0.0031584328030988024,7.631624156614672e-10,0.0008550241294827052,5.563024444768446e-05,0.04926179665076686,5.259171227285566e-10,3.2277242613456575e-06,2.367739627311886e-06,1.8938075917201254e-05,2.9357809385399617e-07
4.256929140534666e-06,1.0251324119712288,4.382067651587819e-06,2.6252818910357608e-05,7.057142685710067e-06,4.8466367404438165e-05,0.0,0.0,2.02918781114475e-05,8.192002780760987e-09,6.107421753053852e-05,2.800171236393762e-08,9.541477651142686e-07,8.881276084965599e-17,1.064606204718868e-11,7.095121973221435e-09,3.727967967054456e-11,0.0008099070339674931,1.5318999964759194e-11,2.6273586854704805e-07,1.3231660598025573e-09,3.029549563013308e-14,1.0181383531894143e-09,8.481822578298997e-15,1.153801887769306e-12,6.893362644000276e-13,5.839797985500564e-17,2.338878561376637e-13,2.2892966950865324e-22,8.461403441153507e-21,2.561180625046755e-10,6.798564426913395e-20,1.466328099916111e-17,3.2914578971490704e-18,3.76,0.0,0.030472505479535034,0.995919010951437,1.7377936770762886e-05,2.700156901424885e-14,0.6561797980032358,0.7565341864492262,0.003158406393485346,7.632602431442196e-10,0.0008627731878281447,5.5959755813977e-05,0.04972584846066899,5.28931898534937e-10,3.258380267994015e-06,2.3817895107561667e-06,1.91098233699212e-05,2.991837249413962e-07
4.286507054319921e-06,1.0253180400253084,4.423912963459221e-06,2.6609161011912786e-05,7.202367538384598e-06,4.920948556862321e-05,0.0,0.0,2.0387260202892886e-05,8.229723346872235e-09,6.21225644607266e-05,2.8632585855880205e-08,9.640499673496771e-07,9.181525765152444e-17,1.090012655022493e-11,7.198061494470755e-09,3.844898181543438e-11,0.0008167718588486463,1.5844565373057945e-11,2.653522226078412e-07,1.3647806895844105e-09,3.126956838406504e-14,1.032518152239587e-09,8.72384108079091e-15,1.1604009489605493e-12,7.175737377535467e-13,6.075031055816321e-17,2.4117138016304884e-13,2.4516924241583243e-22,8.807993216421818e-21,2.595248606696581e-10,7.084413532044009e-20,1.5149329106671685e-17,3.4664567161607468e-18,3.76,0.0,0.02980519146757072,0.9959106824223584,1.7549315408356914e-05,2.8288611570267734e-14,0.6563744829776439,0.7576655948988729,0.003158379977083272,7.633421295280203e-10,0.0008705231769258606,5.628844126685433e-05,0.05019008711820909,5.319389625424218e-10,3.2890493147478265e-06,2.3958042259545582e-06,1.9281594111489633e-05,3.0485409395318296e-07
4.316084968105176e-06,1.0255013036569072,4.465896155330793e-06,2.6968082634253654e-05,7.349892283306311e-06,4.995843603752771e-05,0.0,0.0,2.048366585394421e-05,8.268988598674105e-09,6.318031275671693e-05,2.927286524884898e-08,9.739705665308572e-07,9.489491087413425e-17,1.1158068882899152e-11,7.301654730599878e-09,3.964533977027213e-11,0.0008236297143996892,1.638435497174057e-11,2.679651271149006e-07,1.407344719293753e-09,3.2266412796969335e-14,1.0469862325015696e-09,8.971664363426583e-15,1.1671628822620564e-12,7.46725355052765e-13,6.317957131517618e-17,2.4862066089275296e-13,2.6242259602478733e-22,9.166045003106479e-21,2.629634359137805e-10,7.379865131554577e-20,1.5649135592101524e-17,3.6494294588576246e-18,3.76,0.0,0.029152488296747492,0.9959023489083986,1.772049406685263e-05,2.962641908160852e-14,0.6565543805630154,0.7587825706403281,0.003158353550236615,7.634088143521166e-10,0.0008782739379978738,5.6616297168624806e-05,0.05065450147770307,5.349382787011101e-10,3.3197306497363633e-06,2.409783617462643e-06,1.9453384642651665e-05,3.1058940008203104e-07
