Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931)
1.6083715485703497e-19,0.7379256316643685,6.677680651040759e-23,1.1848100968023017e-24,9.228709551368407e-36,1.534413628040883e-35,0.0,0.0,1.9515522752307597e-19,2.652146339687226e-35,8.719891701373901e-45,1.014048786543888e-44,2.170016889193931e-48,1.4145826633920334e-60,1.447513419128311e-40,3.0067015100608603e-32,1.5138360466125642e-45,3.4575241038033487e-32,2.5082288705140228e-79,1.4050826723317645e-64,5.965738356423407e-76,3.5584725618797586e-75,2.9405386265983317e-21,2.938816693152368e-66,1.059842977814827e-52,5.469479400569617e-83,1.7108938731615197e-96,9.980710301389785e-78,3.412330338209361e-96,9.368323918312279e-93,1.4224686393532756e-51,3.4938919494482334e-97,1.2703943954688682e-95,6.133088976124231e-107,3.76,0.0,0.6613974918934868,0.9999999999995934,1.442711672934115e-45,5.989339188477266e-59,3.829706721386066e-15,3.829706721386066e-15,4.0657819838393106e-13,8.409163213488178e-37,3.457524103802895e-32,1.952220043295591e-19,1.0256333212379108e-31,3.6547473778903863e-34,7.17443859012486e-49,3.1882694708440264e-32,8.615249895378287e-35,1.5174640042994117e-38,1.5865899027409932e-32,5.053676188367889e-37,6.794317688632983e-34,1.5072603015753682e-32,1.0215767331162088e-32,4.0017997720817457e-35,4.4208809808725945e-41,4.554738548069337e-35,2.2162166580601968e-38,4.915715893950482e-47,5.146631349969897e-35,3.8556565822112937e-45,7.193434455624598e-61,2.940538626628359e-21,5.29915390177203e-65,9.427042068637348e-49,2.5711931743756658e-51,1.2799263838898199e-52,2.396331550946309e-46,3.4225071131941716e-65,3.743236889876418e-61,2.8282414905707615e-47,1.4318542203830349e-84,3.771814464863152e-54,6.209235129064101e-43,2.8765286807835687e-46,7.56615270296704e-55,1.3921571541662596e-65
3.2181404659926283e-19,0.737925631664369,1.336116293615782e-22,2.3706495683365976e-24,3.693888894627523e-35,6.141653311569545e-35,0.0,0.0,3.9048000780670575e-19,1.0615497051579629e-34,6.981215428518277e-44,8.118556143017198e-44,1.7373338177148846e-47,1.1325262575127139e-59,5.793826005284399e-40,1.2034641730398033e-31,1.2119893144104912e-44,1.3839106986103208e-31,8.036241631263652e-78,2.2507485518499064e-63,1.912029583469146e-74,1.1404966835209816e-73,5.883632021708652e-21,4.705935707336132e-65,8.485188142288945e-52,1.7529777460122068e-81,1.0965720617743352e-94,3.1979630663938374e-76,2.186663439190645e-94,6.006279394137155e-91,1.138839833541646e-50,2.2400275188452295e-95,8.144838031597343e-94,7.866301059971761e-105,3.76,0.0,0.661397491893483,0.9999999999991865,1.155046568803403e-44,9.590746238268098e-58,7.662740729237253e-15,7.662740729237253e-15,8.13509635637265e-13,3.3658570753433494e-36,1.3839106986099576e-31,3.9061361943595816e-19,4.105206162526391e-31,1.4628514057599817e-33,5.743913237899876e-48,1.2761386753274317e-31,3.4483451586925374e-34,6.073810642634419e-38,6.350494383595821e-32,2.0227875018636487e-36,2.7194977255877574e-33,6.032969239984615e-32,4.088969238265487e-32,1.6017628080174463e-34,1.7730051840580774e-40,1.8230824183485792e-34,8.870642262972483e-38,3.936201606953513e-46,2.0599937908007323e-34,1.5432691520692918e-44,1.1520874173756544e-59,5.883632021828839e-21,8.487028790306958e-64,3.773884462131499e-48,2.0585179347242656e-50,1.0249791731311904e-51,1.918522388925871e-45,5.481425325146173e-64,5.995058023638944e-60,2.26488668651745e-46,4.589117837333279e-83,3.0197449965587174e-53,2.487577467923196e-42,2.3029719971888895e-45,6.057522838852553e-54,2.2293239987403468e-64
6.437678300837186e-19,0.73792563166437,2.672812750683729e-22,4.742328511978131e-24,1.4780367115301608e-34,2.45746131368705e-34,0.0,0.0,7.811295683736379e-19,4.247581553153182e-34,5.587094076606133e-43,6.4973123092377575e-43,1.3903954030659523e-46,9.063652038285113e-59,2.3182850828440755e-39,4.815424276741753e-31,9.699597998157182e-44,5.537445424027777e-31,2.5731839677798274e-76,3.6032920758546055e-62,6.123287931847031e-73,3.6524484970564383e-72,1.1769818811748587e-20,7.532561860997408e-64,6.790729368923389e-51,5.6139234939762194e-80,7.023185568985697e-93,1.024010404909342e-74,1.400352538458069e-92,3.8473988328323974e-89,9.114179838747726e-50,1.434878601319642e-93,5.217281339583859e-92,1.0079084178323374e-102,3.76,0.0,0.6613974918934753,0.9999999999983726,9.243882972667663e-44,1.5351439925442805e-56,1.532880874493953e-14,1.5328808744939537e-14,1.6273725094667463e-12,1.3467814924164017e-35,5.53744542402487e-31,7.813968496482693e-19,1.6426171928758198e-30,5.853311074828416e-33,4.596876282803054e-47,5.106216948800647e-31,1.3797872325321681e-33,2.43031540761566e-37,2.5410249436501416e-31,8.093784814129628e-36,1.0881533210927887e-32,2.4139735266071376e-31,1.636120308213856e-31,6.409137625273194e-34,7.122344718050795e-40,7.294704348198632e-34,3.5494123626006734e-37,3.150413524693639e-45,8.242658429168527e-34,6.175100462524953e-44,1.8442506908362615e-58,1.1769818812229488e-20,1.3585955780570596e-62,1.510534216517753e-47,1.6474399729217883e-49,8.203987679335947e-51,1.5354010195974638e-44,8.774614048419155e-63,9.596798608202106e-59,1.812827193881996e-45,1.4696681553461156e-81,2.4167137593972328e-52,9.971677936605117e-42,1.8430775179196915e-44,4.847859329082198e-53,3.568416367412189e-63
1.28767539705263e-18,0.7379256316643722,5.346205664997759e-22,9.485686401552962e-24,5.913109304783827e-34,9.83144547080951e-34,0.0,0.0,1.5624286895061921e-18,1.69930920715984e-33,4.4705241360525934e-42,5.1988370160977596e-42,1.1125277078864676e-45,7.252298715765925e-58,9.274649907522958e-39,1.926483272218057e-30,7.761152106467908e-43,2.2153387483423068e-30,8.236728263271179e-75,5.766943384652231e-61,1.9602193782013646e-71,1.1692411660867313e-70,2.3542192391105632e-20,1.2054551379415408e-62,5.433615297477008e-50,1.7971590434930397e-78,4.4964792729640656e-91,3.277893254622842e-73,8.965101337213439e-91,2.463417396327673e-87,7.292728639452263e-49,9.18726025794009e-92,3.340527987286302e-90,1.290777184457341e-100,3.76,0.0,0.66139749189346,0.9999999999967449,7.396510847023602e-43,2.456730188175034e-55,3.066094477634373e-14,3.066094477634375e-14,3.2550982544169627e-12,5.38800485415563e-35,2.215338748339981e-30,1.5629633100709434e-18,6.571538379584071e-30,2.3417055743335548e-32,3.678199452456679e-46,2.042819276311603e-30,5.520047404001634e-33,9.722844157525541e-37,1.0165754390773532e-30,3.2380409644198736e-35,4.3533218462604007e-32,9.657465991421042e-31,6.545546610416777e-31,2.564072388510446e-33,2.8718169435297976e-39,2.9183567418892663e-33,1.4199960710929467e-36,2.5209118507955053e-44,3.297600101186481e-33,2.4704532076518827e-43,2.951529962220113e-57,2.354219239302955e-20,2.1742898479854896e-61,6.047031987232345e-47,1.3182022812982793e-48,6.564852268539905e-50,1.2285541088150082e-43,1.4042850233479116e-61,1.5358643405164145e-57,1.450628980590912e-44,4.7047795848660736e-80,1.933738190832488e-51,4.0038251284280907e-41,1.4747420421938668e-43,3.8790240445942135e-52,5.71066217002727e-62
2.575490530990453e-18,0.7379256316643763,1.0692991494338363e-21,1.897240218986969e-23,2.3654362387300633e-33,3.932898262342205e-33,0.0,0.0,3.1250269317660595e-18,6.797790039821055e-33,3.576758894819581e-41,4.159464522305578e-41,8.901067306280838e-45,5.80238986491148e-57,3.710161899475067e-38,7.706560256117272e-30,6.209511231176721e-42,8.862076213829875e-30,2.6361594492934107e-73,9.228450485630132e-60,6.273929847936317e-70,3.742304117962597e-69,4.7086939546928433e-20,1.928924439562417e-61,4.3473050667631085e-49,5.752035331563211e-77,2.878271811554237e-89,1.049095467329448e-71,5.738578777307361e-89,1.5769335053799646e-85,5.834736885168654e-48,5.881138844859349e-90,2.1384077683350424e-88,1.6526137493544164e-98,3.76,0.0,0.6613974918934293,0.9999999999934894,5.917770525032976e-42,3.931168190908535e-54,6.13252168391507e-14,6.132521683915077e-14,6.510549733482411e-12,2.1553788790674e-34,8.862076213811269e-30,3.1260962309084993e-18,2.628829288684774e-29,9.367584638474339e-32,2.942838962278316e-45,8.171942145658512e-30,2.2081986754041096e-32,3.889454191388373e-36,4.066632703170057e-30,1.2953218029199049e-34,1.741470460373878e-31,3.8633007958549066e-30,2.618431734852384e-30,1.0257124292821384e-32,1.1667539507513635e-38,1.1674377040367164e-32,5.680446582597938e-36,2.0169619183732434e-43,1.3191473939245586e-32,9.882704489319906e-43,4.723031100164117e-56,4.7086939554624744e-20,3.479293349344187e-60,2.4221391274737158e-46,1.0546619559936808e-47,5.25254674840952e-49,9.8293661412464e-43,2.2471334901322109e-60,2.4576842320166565e-56,1.160650089319755e-43,1.5058241721741102e-78,1.5471374416805057e-50,1.613265050261739e-40,1.1799056567962567e-42,3.1035139008689425e-51,9.138007734071357e-61
5.151120798866099e-18,0.7379256316643845,2.1386563155869748e-21,3.7945833803171376e-23,9.462130093264482e-33,1.573223328430661e-32,0.0,0.0,6.250223416264837e-18,2.7192266620954294e-32,2.8615429571733072e-40,3.3277295896665426e-40,7.121192138115027e-44,4.642132259650891e-56,1.4841251490212204e-37,3.082749539994142e-29,4.967844815694945e-41,3.544974744071391e-29,8.436360543841451e-72,1.4766593720774067e-58,2.0078540253419973e-68,1.197654511450832e-67,9.417643384700892e-20,3.086436095385739e-60,3.478009295750021e-48,1.840831879441159e-75,1.8422620029161567e-87,3.357376924892608e-70,3.6729871452784602e-87,1.0093482960999609e-83,4.668011120691142e-47,3.7643425082987645e-88,1.3687313474297454e-86,2.115613774858993e-96,3.76,0.0,0.661397491893368,0.9999999999869785,4.734441170739468e-41,6.290189036953952e-53,1.2265376096475888e-13,1.2265376096475918e-13,1.3021452648273366e-11,8.621878587698532e-34,3.544974744056506e-29,6.252362072552443e-18,1.0515745043676054e-28,3.74718632748434e-31,2.3543829358864024e-44,3.2689098706577695e-29,8.833154191872993e-32,1.5558449848248693e-35,1.6267192730436496e-29,5.181498068622274e-34,6.966165290522664e-31,1.5453832003571808e-29,1.0474153135944681e-29,4.103016672855615e-32,4.810681000399681e-38,4.669940837421149e-32,2.2722711065368482e-35,1.613662512045576e-42,5.276804289452781e-32,3.9533125781223787e-42,7.557316305108468e-55,9.417643387779538e-20,5.567213041098145e-59,9.713987545279513e-46,8.437696178350728e-47,4.202303392190405e-48,7.863866238795113e-42,3.5956355432081475e-59,3.932535802819738e-55,9.285788317314695e-43,4.819108965896288e-77,1.2377687120843713e-49,6.546163799311983e-40,9.43969336936774e-42,2.4829289949636247e-50,1.462154336241826e-59
1.0302381334617392e-17,0.7379256316644013,4.277370649033324e-21,7.589269717644773e-23,3.7849291391475705e-32,6.293021414276176e-32,0.0,0.0,1.2500616385178551e-17,1.0877127944584077e-31,2.289288703191134e-39,2.6622468615319315e-39,5.6970890597293394e-43,3.7137939556154516e-55,5.936621375000173e-37,1.2331249036593165e-28,3.97437018698794e-40,1.4180187572991643e-28,2.6997394266762713e-70,2.362740834261304e-57,6.425447253397385e-67,3.8326819545531454e-66,1.883554224009093e-19,4.938423373300651e-59,2.7824736985135566e-47,5.890953070693337e-74,1.1791014596909763e-85,1.0744040482894512e-68,2.3508121636512297e-85,6.460183844983767e-82,3.734497561987624e-46,2.4093116662007663e-86,8.760361893655952e-85,2.7081572882030026e-94,3.76,0.0,0.6613974918932454,0.9999999999739567,3.787642838867585e-40,1.0064558411347973e-51,2.453108492159522e-13,2.4531084921595337e-13,2.6043258304495518e-11,3.448831397916039e-33,1.4180187572872558e-28,1.2504893755715652e-17,4.2063835967810225e-28,1.4989050247057183e-30,1.8835510562793208e-43,1.3075905508763776e-28,3.5333336159620968e-31,6.223506560811054e-35,6.507009478456496e-29,2.0726414116936288e-33,2.7865228031799467e-30,6.181658567050035e-29,4.1897464951935963e-29,1.6412400625035065e-31,2.0390941155789267e-37,1.8680143398571116e-31,9.089269460918097e-35,1.290967196526642e-41,2.110764658664247e-31,1.5814131442404573e-41,1.2092079286795957e-53,1.8835542252405765e-19,8.907815771373058e-58,3.9057039138728205e-45,6.7503171354207565e-46,3.3619491204586106e-47,6.291242321451744e-41,5.753194383386584e-58,6.292250069529576e-54,7.428865618127989e-42,1.542190355758609e-75,9.902384737846203e-49,2.692793113190354e-39,7.551933944519454e-41,1.986390349970275e-49,2.3394965643072e-58
2.0604902406119978e-17,0.7379256316644348,8.554799320486304e-21,1.5178642450969234e-22,1.5139871344061273e-31,2.5172342270784715e-31,0.0,0.0,2.500140232267061e-17,4.350895437411079e-31,1.8314526969831588e-38,2.1298227644944244e-38,4.557725433619811e-42,2.971070421644455e-54,2.3746727046403285e-36,4.93254978805193e-28,3.179533883245321e-39,5.6721328086445e-28,8.63933264631609e-69,3.780454007122932e-56,2.0561934204369744e-65,1.2264882279972703e-64,3.767133993236677e-19,7.901577969319606e-58,2.2260057250715518e-46,1.8851529123500614e-72,7.546421448424242e-84,3.4381624578862223e-67,1.5045588650550323e-83,4.13463118358294e-80,2.9876335451096806e-45,1.5420019645458817e-84,5.606785671832607e-83,3.4665512205835775e-92,3.76,0.0,0.661397491893,0.9999999999479131,3.0301502318286954e-39,1.610349822007521e-50,4.90625025718247e-13,4.906250257182514e-13,5.208686892350082e-11,1.37955442969966e-32,5.672132808549229e-28,2.500995712154336e-17,1.6825705547266456e-27,5.995681076791125e-30,1.5068587282116562e-42,5.230415406492067e-28,1.4133478662608758e-30,2.4894279510269074e-34,2.6028302691737588e-28,8.290650112858643e-33,1.1146204556920433e-29,2.472688579649731e-28,1.6759156463853058e-28,6.565027050302257e-31,9.074729295378498e-37,7.472133369540116e-31,3.6357448592372447e-34,1.032788623969162e-40,8.44314451612961e-31,6.326164451039474e-41,1.9347625262719726e-52,3.7671339981626615e-19,1.4252725003962918e-56,1.5783214983585384e-44,5.400317748370136e-45,2.6896018694173263e-46,5.0330535838988934e-40,9.205252838350337e-57,1.0067754191982135e-52,5.943186347247311e-41,4.935130076229096e-74,7.9220018078966e-48,1.1365482621755513e-38,6.041618853366244e-40,1.589131146680418e-48,3.743205870226165e-57
4.120994454912515e-17,0.7379256316645015,1.7109656681633395e-20,3.035738815229495e-22,6.055979961189057e-31,1.0068988559512773e-30,0.0,0.0,5.0002974196313273e-17,1.7403670268737336e-30,1.4651708500711517e-37,1.7038683201896557e-37,3.646202094044544e-41,2.3768704363080194e-53,9.498739117194318e-36,1.9730299480641436e-27,2.5436421991643814e-38,2.268864727073154e-27,2.7646130795301768e-67,6.048781348999738e-55,6.57989941566698e-64,3.9248103272237396e-63,7.534293524290154e-19,1.2642605445733758e-56,1.780815704460174e-45,6.03257470882351e-71,4.8297648180603135e-82,1.1002231135931107e-65,9.629390813165569e-82,2.6462002844436146e-78,2.3901210805859193e-44,9.868949969418093e-83,3.5883921922174146e-81,4.437255964411623e-90,3.76,0.0,0.6613974918925094,0.9999999998958259,2.4241345688033583e-38,2.5765760953175786e-49,9.81253378722468e-13,9.81253378722486e-13,1.041740873877555e-10,5.518308482712179e-32,2.2688647269969375e-27,5.002008385120395e-17,6.730316451085532e-27,2.398284618365512e-29,1.2054941357665174e-41,2.092176801070635e-27,5.653420560167408e-30,9.957762475136123e-34,1.0411374034905868e-27,3.3162770159105423e-32,4.458504467108935e-29,9.890804620334755e-28,6.7036966822525005e-28,2.626024190615015e-30,4.364529804950136e-36,2.9888685496322692e-30,1.4543054127711498e-33,8.262368327552211e-40,3.377274978776306e-30,2.5308366733105198e-40,3.095643863292773e-51,7.534293543994195e-19,2.28045353164675e-55,6.441511146370604e-44,4.320279754211466e-44,2.1516985404335237e-45,4.026466748011484e-39,1.472851739777826e-55,1.6108529493081056e-51,4.754586404142248e-40,1.5792610745325582e-72,6.337639053449561e-47,5.021579064327163e-38,4.833323757477928e-39,1.2713124718405833e-47,5.98904781925938e-56
8.242002883513548e-17,0.737925631664635,3.421937147689212e-20,6.071488049365376e-22,2.4223986419488498e-30,4.027606016655648e-30,0.0,0.0,1.000061179382328e-16,6.961485810988266e-30,1.1721401549095523e-36,1.3630986970733784e-36,2.916970490395342e-40,1.9015019823221673e-52,3.7995052979358053e-35,7.892139842914198e-27,2.0349197947875057e-37,9.075482496970055e-27,8.84680442690967e-66,9.678094106134283e-54,2.4393651126821553e-62,1.4550443362774626e-61,1.5068612556790344e-18,2.0228234026291853e-55,1.424657681868379e-44,2.2364665377860884e-69,3.4751643416362065e-80,3.6217942062789344e-64,6.163220630932954e-80,2.2377531435405983e-76,1.9121026361999877e-43,8.345725491933905e-81,3.034540304167241e-79,9.94252037708923e-88,3.76,0.0,0.6613974918915281,0.9999999997916514,1.9393134067188906e-37,4.122534853521945e-48,1.9625100847294384e-12,1.96251008472951e-12,2.0834851322124253e-10,2.207379164048311e-31,9.075482496360323e-27,1.0004033730254583e-16,2.692133426883742e-26,9.593162784823444e-29,9.64398169700296e-41,8.36872846391062e-27,2.2613742472996036e-29,3.983115138201179e-33,4.1645602075423516e-27,1.3265142625052707e-31,1.783406296041587e-28,3.95633190518546e-27,2.68148549221347e-27,1.0504123586523907e-29,2.333513553627196e-35,1.1955504600039045e-29,5.817237021824659e-33,6.609918185841219e-39,1.3509134227458487e-29,1.0126236623334742e-39,4.953049074340894e-50,1.50686126356067e-18,3.6487395132030386e-54,2.679165813355691e-43,3.4562339285388368e-43,1.7213656752120304e-44,3.2211829348586017e-38,2.356571618756281e-54,2.5773743882923735e-50,3.803683709844176e-39,5.854793481811624e-71,5.070126285396167e-46,2.38892800916555e-37,3.8666704687237166e-38,1.0170530117037695e-46,9.582121137307616e-55
1.6484019740715615e-16,0.7379256316649022,6.843880135926782e-20,1.2142986893120248e-21,9.689610864728421e-30,1.6110447353050194e-29,0.0,0.0,2.0001240540060857e-16,2.784597864806179e-29,9.377135104264912e-36,1.0904805699828763e-35,2.3335801044199916e-39,1.5212038290277022e-51,1.5198040424360676e-34,3.15685993524264e-26,1.6279382474701923e-36,3.6301980216448707e-26,2.8309842077042064e-64,1.5484985719865703e-52,7.839367336368682e-61,4.6760638512453965e-60,3.013725050336366e-18,3.236522911509128e-54,1.1397292624575217e-43,7.18737693743604e-68,2.2291266288470285e-78,1.1599876631604197e-62,3.944813676242729e-78,1.4376077930762854e-74,1.5296845359171242e-42,5.361580117253733e-79,1.949490970357246e-77,1.2769093333071842e-85,3.76,0.0,0.6613974918895654,0.9999999995833024,1.551453023362772e-36,6.596066236477291e-47,3.925023496737488e-12,3.9250234967377735e-12,4.1669732050813635e-10,8.829929143327027e-31,3.6301980211570836e-26,2.0008084417331234e-16,1.0768547400437275e-25,3.837269925014271e-28,7.715196798748256e-40,3.347495623601082e-26,9.045510669236611e-29,1.5932480960468625e-32,1.665826203266713e-26,5.306064458151377e-31,7.133634045130617e-28,1.5825347708323357e-26,1.0725955607134296e-26,4.201654865841214e-29,1.4035649563005585e-34,4.782207918572263e-29,2.3268982289248793e-32,5.287943621238191e-38,5.403660527564007e-29,4.052791150867708e-39,7.924893108586474e-49,3.0137250818629486e-18,5.837993791836471e-53,1.1537118068125628e-42,2.764991037592671e-42,1.3770953171279091e-43,2.5769501369699263e-37,3.770521039105209e-53,4.12380626555686e-49,3.0429522519954875e-38,1.8815508426957862e-69,4.056107044955008e-45,1.2598058164557177e-36,3.093340948545754e-37,8.13643642933916e-46,1.5330181281606415e-53
3.2968053455119747e-16,0.7379256316654366,1.3687766229145253e-19,2.428598608256373e-21,3.8758499908575896e-29,6.444185279070852e-29,0.0,0.0,4.0002498023950717e-16,1.1138398537716534e-28,7.501713574299582e-35,8.723850944410102e-35,1.866865866032992e-38,1.2169639442603445e-50,6.07921996065375e-34,1.2627447640656716e-25,1.302351558559046e-35,1.4520804573227002e-25,9.059160193999158e-63,2.477600524553321e-51,2.5089345829448492e-59,1.496541463777243e-58,6.0274525922802035e-18,5.17844180743778e-53,9.117863681754519e-43,2.3003100018474005e-66,1.4267166132673708e-76,3.7120664393950944e-61,2.525121103899192e-76,9.201246907173171e-73,1.2237487887345787e-41,3.4316258023762305e-77,1.24775001297756e-75,1.634489358452601e-83,3.76,0.0,0.6613974918856402,0.999999999166605,1.2411633335873896e-35,1.0553714323079856e-45,7.850050320730029e-12,7.850050320731168e-12,8.333947575616791e-10,3.5322949106719316e-30,1.4520804569324707e-25,4.001618577871764e-16,4.307421698747311e-25,1.5349088912689822e-27,6.172162010306316e-39,1.3389990859334596e-25,3.61820831055105e-28,6.372996554800813e-32,6.663309065820077e-26,2.1224276615593397e-30,2.8534552642926423e-27,6.330143079612699e-26,4.290384970223563e-26,1.6806630857137645e-28,9.37553251657782e-34,1.9128843817392198e-28,9.30760252444251e-32,4.230357986865076e-37,2.1614655576243415e-28,1.6229505732425458e-38,1.2679838965945993e-47,6.0274527183866134e-18,9.340796861543221e-52,5.271206292530295e-42,2.2119941394792574e-41,1.1016774281779433e-42,2.0615615844054795e-36,6.032836841020475e-52,6.598094248337193e-48,2.4343630344417002e-37,6.0217763637933324e-68,3.2448880419387285e-44,7.473095049996036e-36,2.4746745698049656e-36,6.509154395780777e-45,2.4524350480400902e-52
4.945208716952389e-16,0.7379256316659707,2.0531652439107112e-19,3.6428986773942585e-21,8.236187445306315e-29,1.3693899569811573e-28,0.0,0.0,6.000375549925528e-16,2.3669101314098164e-28,2.145021622834744e-34,2.494476590324908e-34,5.338462219487335e-38,3.4797569055075367e-50,1.2918344723146913e-33,2.68333310647285e-25,3.7239121884956083e-35,3.085672097980313e-25,4.238077823619684e-62,9.445854490115782e-51,1.1091783770695846e-58,6.616080948952421e-58,9.041180086853217e-18,1.9060110078297196e-52,2.6071434304549005e-42,1.0169516264162167e-65,7.597959781072185e-76,1.7170412536630212e-60,1.4081650092516063e-75,4.566132535333898e-72,3.4991578263423605e-41,1.702988414514707e-76,6.192118253063137e-75,8.433478819078231e-83,3.76,0.0,0.661397491881715,0.9999999987499074,3.5489520737395365e-35,3.88446838497083e-45,1.1775077144699009e-11,1.177507714470143e-11,1.2500920170950524e-09,7.506670045227075e-30,3.0856720968645004e-25,6.002428712733715e-16,9.153272821435793e-25,3.26168192354261e-27,1.7648529099033577e-38,2.845373567912691e-25,7.6886970380553e-28,1.3542620412095237e-31,1.4159534436621752e-25,4.510160644969958e-30,6.063593323824728e-27,1.3451556517957902e-25,9.117069766007877e-26,3.571409829024612e-28,2.544737480468294e-33,4.064880068437938e-28,1.9778664484298896e-31,1.2392963153171488e-36,4.593115128282538e-28,3.4518574702158284e-38,4.750419323680583e-47,9.041180354829388e-18,3.499468783540541e-51,1.2165342587836973e-41,6.324921403022397e-41,3.270605912879676e-42,5.894813957272741e-36,2.260162866039304e-51,2.4701758232293055e-47,7.22687180314183e-37,2.6621760420969975e-67,9.278353510806893e-44,1.9455074585704872e-35,7.076023905613524e-36,1.8612178589735746e-44,9.050437466329268e-52
8.242015459833216e-16,0.7379256316670392,3.4219425326004734e-19,6.0714994164452124e-21,2.277067325350648e-28,3.7859634903133146e-28,0.0,0.0,1.0000627041552326e-15,6.543811526440947e-28,9.85772432006055e-34,1.1463689818578052e-33,2.453454378329928e-37,1.599167273229118e-49,3.571542923592205e-33,7.4186280112197325e-25,1.7113720304894075e-34,8.530981029939866e-25,6.1899581589889586e-61,7.767669738921443e-50,1.7887517568601935e-57,1.066963312551151e-56,1.5068634886515955e-17,1.4665016643900193e-51,1.1981517517033785e-41,1.640081561486637e-64,2.101797649815517e-74,2.5589272366998674e-59,3.662217075373344e-74,1.4441552413570726e-70,1.6080838969795756e-40,5.386636406664737e-75,1.958589817666282e-73,5.685611226507123e-81,3.76,0.0,0.6613974918738645,0.9999999979165132,1.6309668443723655e-34,2.988743059907805e-44,1.962513079254273e-11,1.9625130792549424e-11,2.0834858260817265e-09,2.0757398151848495e-29,8.530981024812006e-25,1.0004048977350868e-15,2.530611172268526e-24,9.017592235434489e-27,8.11060994714098e-38,7.8666222876909845e-25,2.1257009576485514e-27,3.7441370344394285e-31,3.914695529697756e-25,1.2469276459143944e-29,1.676405336022493e-26,3.718960376426139e-25,2.520602090065895e-25,9.873900264283658e-28,1.0973723255148909e-32,1.1238199819290447e-27,5.468223843981409e-31,5.766702241930736e-36,1.2698614387732929e-27,9.564236712950988e-38,3.715940415144049e-46,1.506863562739137e-17,2.737403846385857e-50,4.050611596053149e-41,2.906698734642053e-40,1.5320213346210548e-41,2.709046402825996e-35,1.767975876325535e-50,1.9309957496820038e-46,3.3851836141367833e-36,4.293250633843312e-66,4.2639874382013705e-43,7.927160970778223e-35,3.251878310831704e-35,8.553483259833273e-44,6.999097138124335e-51
1.1538822202714044e-15,0.7379256316681075,4.790719867987664e-19,8.500100756272677e-21,4.311898668288934e-28,7.169168875219826e-28,0.0,0.0,1.400087852974501e-15,1.2391473759607387e-27,2.4462630250404536e-33,2.8447945599664078e-33,6.088718133900824e-37,3.968445055539184e-49,6.763134834722821e-33,1.4048041068015997e-24,4.246889049836247e-34,1.6154417890385625e-24,2.461010202578169e-60,2.5159277893687565e-49,6.930109241840116e-57,4.133705116970186e-56,2.1096089496695407e-17,4.6327387977754586e-51,2.9733060134139157e-41,6.354194440106835e-64,9.789987286227061e-74,1.0118817767360712e-58,1.742042322416041e-73,6.434797417764908e-70,3.990573476367148e-40,2.4002039060968685e-74,8.727174475126189e-73,2.740188324471434e-80,3.76,0.0,0.661397491866014,0.9999999970831196,4.0473579701173454e-34,9.441559485712685e-44,2.7475184440292207e-11,2.7475184440304886e-11,2.916878924988934e-09,3.931235318907334e-29,1.6154417877660478e-24,1.4005669236861273e-15,4.79200872797434e-24,1.7075866507030302e-26,2.0127044313280216e-37,1.489637068548539e-24,4.025266939540968e-27,7.089962332832362e-31,7.412934636184504e-25,2.3612046849060357e-29,3.174469643228737e-26,7.042287123147442e-25,4.773055357637817e-25,1.8697388020094743e-27,2.6591993702970616e-32,2.1280847936785254e-27,1.035472818095789e-30,1.4536885915710652e-35,2.404631362040489e-27,1.8143961238191524e-37,1.1885699983559577e-45,2.1096090899629788e-17,8.755780571191497e-50,8.684536485967572e-41,7.213174394716304e-40,3.893744886664477e-41,6.722714315053819e-35,5.654995247333238e-50,6.173435768521078e-46,8.603583866284853e-36,1.6633226458570658e-65,1.058138225836553e-42,1.877185337622423e-34,8.069762768748902e-35,2.1226113692720837e-43,2.215347784610244e-50
