Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179)
8.483072427085827e-05,0.700971950420794,1.6480713762300517e-06,7.238610832994458e-07,1.6060987536494171e-07,8.657679078682789e-05,0.0,0.0,4.522609257190617e-05,3.41625064229514e-07,1.4299020733197958e-05,4.6539159955613414e-07,7.007729696755106e-08,3.07906960179308e-19,9.081476675264958e-14,4.24660154265396e-09,3.307710907967662e-07,0.0003736360252723827,3.516048242067307e-17,1.0122172665067545e-13,1.0268790248248092e-14,3.5129400596702635e-17,8.985652527335043e-11,1.0589905256444189e-11,9.301558499011698e-12,1.4840591388965564e-13,2.3669065299782883e-18,4.763255748966544e-12,1.0124512185851325e-11,8.300929095704004e-15,4.349419246834926e-11,4.860205246238307e-17,6.194286904684057e-17,3.087424814744219e-13,3.76,0.0,0.7781789866280148,0.9991947699029137,5.6733446268128775e-05,2.1599309984127277e-06,0.17391285906950618,0.17439733547842506,0.0003627619436182262,3.97164801139779e-12,0.00034609549218306035,5.06120208328664e-05,4.3901739397549215e-05,7.711949021243006e-09,3.4606859871106094e-11,4.279911090447173e-07,1.0911151962327481e-07,5.366091930411599e-06,1.686488205640604e-11,9.2312489314304e-06,6.178011546243716e-07,1.0799014104023142e-06,4.48700741742577e-05,0.0001230166979517062,8.188439573146316e-08,6.2488500467969346e-09,1.0269485476978856e-06
8.603344927332493e-05,0.7012378239763892,1.6788360528375786e-06,7.333082351419026e-07,1.637622343781489e-07,8.940143434240745e-05,0.0,0.0,4.64536120902416e-05,3.5529540811365253e-07,1.4979369015997262e-05,4.844905679665105e-07,7.239081927922096e-08,3.2765211225597424e-19,9.48654621815249e-14,4.354906959039868e-09,3.417808702478094e-07,0.00038422369433247975,3.780486512121854e-17,1.0536313857973827e-13,1.1109821674147228e-14,3.702300169994474e-17,9.21525320775908e-11,1.130801791193123e-11,9.75203230160926e-12,1.617886589500096e-13,2.5883839747321375e-18,5.125733765564133e-12,1.0956863274834803e-11,8.862293175479292e-15,4.590747651050284e-11,5.1979516848233546e-17,6.623249806322075e-17,3.3419513469284965e-13,3.76,0.0,0.7759465923551585,0.9991821906343314,5.858748608524483e-05,2.260189382710473e-06,0.1761271885467017,0.17662554842685904,0.0003627573645223332,4.020641071301949e-12,0.0003555706380550817,5.141232701843769e-05,4.5120979631011424e-05,7.830837073139876e-09,3.557049160447182e-11,4.3476521132174214e-07,1.1116886787037834e-07,5.634537688942216e-06,1.7125149622792424e-11,9.487390272905753e-06,6.367095391957278e-07,1.0970754247877523e-06,4.6795738419737284e-05,0.0001270560034097242,8.44925917489529e-08,6.448150290126382e-09,1.0596513346655354e-06
8.72361742757916e-05,0.7015029496508395,1.7096977294028265e-06,7.427387679029824e-07,1.6693925122354697e-07,9.227377823292949e-05,0.0,0.0,4.769466788663599e-05,3.6934597863931715e-07,1.568151784977636e-05,5.040654764691345e-07,7.474593924560502e-08,3.483354119709586e-19,9.903114382689745e-14,4.464265109649107e-09,3.529944649379838e-07,0.00039495511620509096,4.0604856732138434e-17,1.0960966046550327e-13,1.2006971107929792e-14,3.8989564622935233e-17,9.44710157279821e-11,1.20641449553465e-11,1.0218911647193935e-11,1.7615255988389245e-13,2.8271297058776636e-18,5.5100529814160834e-12,1.1844715323884568e-11,9.452924316375696e-15,4.841641811292883e-11,5.55398736722355e-17,7.075446416451043e-17,3.6133874855403274e-13,3.76,0.0,0.773720511321265,0.9991694385201365,6.0475062599756954e-05,2.363622659298126e-06,0.17833494821106616,0.1788473883422605,0.0003627527227193585,4.069449435196268e-12,0.0003651631453139108,5.220859628742344e-05,4.6355951961481167e-05,7.949024344855644e-09,3.654659161442793e-11,4.4150533009986364e-07,1.1322992947873819e-07,5.911298895205203e-06,1.7385978226751537e-11,9.746831165946563e-06,6.55919318417567e-07,1.1141646183084706e-06,4.877349209035073e-05,0.00013115836075534946,8.714452410714571e-08,6.650794301517672e-09,1.092882322956742e-06
8.843889927825826e-05,0.7017673296441728,1.7406565760946288e-06,7.521544043482348e-07,1.701413689206937e-07,9.519384951737686e-05,0.0,0.0,4.894897684201111e-05,3.837813880318872e-07,1.640584034388473e-05,5.24120661704581e-07,7.71429191327323e-08,3.6998689630022273e-19,1.033134603296414e-13,4.57467617957896e-09,3.6441255091334065e-07,0.0004058300830013204,4.3567230499522124e-17,1.1396228099688233e-13,1.2963166112396377e-14,4.1030974450212336e-17,9.68119820087866e-11,1.2859763317500268e-11,1.070257354279054e-11,1.915535386590354e-13,3.084231776525726e-18,5.917191746899626e-12,1.2790909650708817e-11,1.0073900451486988e-14,5.1023114893847786e-11,5.929037916625659e-17,7.551812904543945e-17,3.9025930072611104e-13,3.76,0.0,0.7715007256092974,0.9991565138384251,6.23963683258376e-05,2.47028323728568e-06,0.18053615603423812,0.18106287325750306,0.00036274801831062475,4.118073846577632e-12,0.0003748726439073335,5.3000848364054267e-05,4.760661796205764e-05,8.066514943213554e-09,3.7535129450929866e-11,4.482116339037708e-07,1.1529460518298214e-07,6.196454042582612e-06,1.7647366491343665e-11,1.0009563098700108e-05,6.754306060621967e-07,1.131169412387878e-06,5.0803928150402856e-05,0.00013532343842490992,8.984041421502955e-08,6.8567989311956645e-09,1.1266434352661442e-06
8.964162428072492e-05,0.7020309661506678,1.7717128348567235e-06,7.615567926621624e-07,1.733690321662219e-07,9.81616763335271e-05,0.0,0.0,5.02162557766057e-05,3.9860614723046093e-07,1.7152711662055405e-05,5.446604589939607e-07,7.958202953388451e-08,3.9263713787658413e-19,1.0771406003083439e-13,4.686140271890538e-09,3.760357992914536e-07,0.00041684838771408804,4.6698955965664636e-17,1.1842197761266518e-13,1.3981446199968156e-14,4.3149134184326025e-17,9.917543498550408e-11,1.3696389385301753e-11,1.1203396681240794e-11,2.0804984375882365e-13,3.3608312260632827e-18,6.348157855059353e-12,1.3798389244685152e-11,1.0726323253072503e-14,5.3729660781142915e-11,6.323848656487024e-17,8.053312640326587e-17,4.2104586962343886e-13,3.76,0.0,0.7692872173486267,0.9991434168619403,6.435160016014358e-05,2.580223531130995e-06,0.18273082993163164,0.18327202115428626,0.0003627432513949421,4.166515044841787e-12,0.0003846987674266045,5.378910963699387e-05,4.887293926679552e-05,8.183313978133764e-09,3.8536074712183365e-11,4.548843477561158e-07,1.1736280376524857e-07,6.490079776275405e-06,1.7909313035170195e-11,1.0275577559001136e-05,6.952435092861728e-07,1.1480903738292349e-06,5.2887638864544346e-05,0.0001395509065106465,9.258048957583961e-08,7.06618152668428e-09,1.1609367227224456e-06
9.084434928319159e-05,0.7022938613588932,1.8028668048727967e-06,7.709475984930911e-07,1.7662269280638074e-07,0.0001011772880047537,0.0,0.0,5.149622188206467e-05,4.1382466534072696e-07,1.792250908994707e-05,5.656892025191648e-07,8.206354828334314e-08,4.163187004479259e-19,1.1223466127114384e-13,4.798657758890449e-09,3.878648759253929e-07,0.0004280098242261549,5.0007210484579734e-17,1.229897165745305e-13,1.506496558113738e-14,4.534602550841814e-17,1.0156138456935212e-10,1.4575579744441378e-11,1.1721761321718331e-11,2.2570211412125128e-13,3.6581251432031195e-18,6.803989049487202e-12,1.487020085781354e-11,1.1411318382047704e-14,5.653814540236486e-11,6.73918485751992e-17,8.580936881718816e-17,4.537907067523026e-13,3.76,0.0,0.7670799687148409,0.9991301478575405,6.634095940988124e-05,2.693495959562127e-06,0.18491898776261523,0.18547484996326832,0.0003627384220685909,4.214773764768646e-12,0.0003946411531275386,5.457341252478442e-05,5.0154877570994004e-05,8.299427464723823e-09,3.954939704487033e-11,4.6152374778011116e-07,1.1943444157177148e-07,6.792250994337913e-06,1.8171816472909536e-11,1.054486603597014e-05,7.153581255171869e-07,1.164928200583249e-06,5.502521585029379e-05,0.00014384043727109854,9.536498516212628e-08,7.278959873647214e-09,1.1957643467207375e-06
9.204707428565825e-05,0.7025560174517407,1.8341188355917916e-06,7.803285100673722e-07,1.7990281034469237e-07,0.00010424071512883114,0.0,0.0,5.278859311969155e-05,4.294412493104425e-07,1.8715612092941365e-05,5.872112256243966e-07,8.458775968017917e-08,4.410639864125947e-19,1.1687700268808444e-13,4.912229887079997e-09,3.999004408792944e-07,0.00043931418733578984,5.349939633828218e-17,1.276664530417091e-13,1.621699599515337e-14,4.762367406296806e-17,1.0396985907495886e-10,1.5498931928068896e-11,1.2258049156106213e-11,2.445734493202404e-13,3.977368151816088e-18,7.285753554934843e-12,1.6009497107520163e-11,1.2130035676673805e-14,5.945065353093691e-11,7.175831988582702e-17,9.135705317821391e-17,4.885893103206821e-13,3.76,0.0,0.7648789619294608,0.9991167070857098,6.83646518751184e-05,2.810152944319175e-06,0.18710064733066484,0.18767137756419836,0.00036273353042640106,4.2628507379587805e-12,0.0004046994419519808,5.5353794981516655e-05,5.145239463148734e-05,8.414862245398617e-09,4.05750661443751e-11,4.681301570081847e-07,1.2150944209102795e-07,7.103040944657143e-06,1.843487541583728e-11,1.0817420021543655e-05,7.357745423201429e-07,1.1816837108492495e-06,5.721725013839732e-05,0.00014819170559995262,9.819414597366936e-08,7.495152539916314e-09,1.2311285686402868e-06
9.324979928812492e-05,0.7028174366064565,1.865469320575625e-06,7.897011276950436e-07,1.8320984409289445e-07,0.00010735198965725438,0.0,0.0,5.409308859565157e-05,4.4546010380541395e-07,1.9532402378828745e-05,6.092308644266212e-07,8.71549552049205e-08,4.669053800462948e-19,1.2164280675197396e-13,5.026858349226204e-09,4.121431478634878e-07,0.000450761272967324,5.718313557567949e-17,1.324531311454187e-13,1.7440929550098034e-14,4.998411201812637e-17,1.0640089610213179e-10,1.6468085234628943e-11,1.281264318198704e-11,2.6472947911913506e-13,4.3198737208185935e-18,7.794550596176947e-12,1.721953858825751e-11,1.2883649262051583e-14,6.246926460764212e-11,7.63459615556727e-17,9.718666613453654e-17,5.255404990769779e-13,3.76,0.0,0.762684179259816,0.9991030948000738,7.042288786513051e-05,2.9302469087361676e-06,0.18927582638330595,0.18986162178604798,0.0003627285765601856,4.3107466918823965e-12,0.00041487327855544256,5.6130299896840406e-05,5.2765452266936196e-05,8.5296258967183e-09,4.1613051755020345e-11,4.747039403339692e-07,1.2358773582016578e-07,7.4225213215301505e-06,1.869848847231776e-11,1.1093231012006201e-05,7.564928383020358e-07,1.1983578308140223e-06,5.9464332420346456e-05,0.00015260438944233703,1.0106822464997701e-07,7.714778803772672e-09,1.2670317604357403e-06
9.445252429059158e-05,0.7030781209946744,1.8969186840315139e-06,7.990669681504013e-07,1.865442518752634e-07,0.00011051114495570837,0.0,0.0,5.540942891895995e-05,4.618853312775207e-07,2.0373263964866908e-05,6.317524606070564e-07,8.976543359068498e-08,4.938773244447789e-19,1.265338267913932e-13,5.142544558034216e-09,4.245936437403505e-07,0.00046235087831700104,6.106626259657067e-17,1.3735068406025496e-13,1.8740281536202822e-14,5.242941857562252e-17,1.0885452739363653e-10,1.7484721553145914e-11,1.338592758446567e-11,2.862384290735159e-13,4.687017258147666e-18,8.331510898144117e-12,1.8503695987006064e-11,1.3673357701852704e-14,6.559605232282018e-11,8.11630449967582e-17,1.0330899121634382e-16,5.647464869625454e-13,3.76,0.0,0.7604956030190684,0.9990893112469508,7.251588213968293e-05,3.05383027624311e-06,0.1914445426121333,0.19204560040714325,0.0003627235605589158,4.358462349655506e-12,0.0004251623113321038,5.6902974410358484e-05,5.409401235811387e-05,8.643726625251032e-09,4.266332367029663e-11,4.812454987092301e-07,1.2566926004168882e-07,7.750762361048756e-06,1.8962654248300626e-11,1.137229050950301e-05,7.775130805383054e-07,1.2149515800425258e-06,6.176705323642037e-05,0.0001570781701555329,1.0398747840994532e-07,7.937858256519265e-09,1.3034764030596783e-06
9.565524929305825e-05,0.70333807278244,1.9284673691448388e-06,8.084276039992163e-07,1.8990649809705355e-07,0.00011371821583969327,0.0,0.0,5.673733652740078e-05,4.787209322413823e-07,2.1238583229344945e-05,6.547803596411351e-07,9.24194991840378e-08,5.220144895005897e-19,1.315518645507957e-13,5.2592900447064676e-09,4.3725256795426983e-07,0.0004740828017370433,6.515684362338846e-17,1.4236003407462222e-13,2.0118693323805748e-14,5.4961744584883325e-17,1.1133078733390765e-10,1.855056611499899e-11,1.3978287621966583e-11,3.091711908948859e-13,5.080238380062731e-18,8.897797223896018e-12,1.9865452204667813e-11,1.450038419541601e-14,6.883308421990745e-11,8.621805433152263e-17,1.0973511552359511e-16,6.063129598808909e-13,3.76,0.0,0.7583132155660374,0.9990753566649756,7.464385393702767e-05,3.180955468714728e-06,0.19360681365312588,0.19422333115529544,0.0003627184825094063,4.4059984311691965e-12,0.00043556619243039564,5.7671869466651384e-05,5.543803684818835e-05,8.757173199347142e-09,4.372585173308059e-11,4.877552653339917e-07,1.2775395824765203e-07,8.087832929417706e-06,1.9227371347804954e-11,1.1654590023427011e-05,7.988353211070686e-07,1.2314660609706357e-06,6.412600289051515e-05,0.00016161273283457018,1.0695217069991521e-07,8.164410860675987e-09,1.3404650611231845e-06
9.685797429552491e-05,0.703597294130227,1.960115835307843e-06,8.177845627084652e-07,1.9329704901680247e-07,0.00011697323860290429,0.0,0.0,5.807653598764165e-05,4.959708056961181e-07,2.2128748963673655e-05,6.783189127220618e-07,9.5117461964819e-08,5.513518581408789e-19,1.36698722058632e-13,5.377097584133963e-09,4.501205517381183e-07,0.0004859568428802885,6.946318595573741e-17,1.474820926646369e-13,2.1579935283957545e-14,5.758326306444176e-17,1.1382973646970646e-10,1.966738832426383e-11,1.459010950349667e-11,3.3360139689494873e-13,5.501042421963439e-18,9.494604900357416e-12,2.1308404484086643e-11,1.536597672401873e-14,7.218242121033305e-11,9.151968859287268e-17,1.164764349646021e-16,6.503491525225213e-13,3.76,0.0,0.7561369993051031,0.9990612312847365,7.680702698387768e-05,3.311674904572071e-06,0.1957626570866587,0.1963948317079325,0.00036271334249501365,4.453355652044993e-12,0.0004460845777775251,5.843703933955539e-05,5.679748774300453e-05,8.869974872737525e-09,4.480060583585904e-11,4.942337016563529e-07,1.2984177996733682e-07,8.43380060910101e-06,1.9492638373358264e-11,1.1940121071772627e-05,8.204595983462734e-07,1.2479024489496816e-06,6.654177162275449e-05,0.00016620776659782794,1.0996257434771688e-07,8.394457348422431e-09,1.3780003843941266e-06
9.79404267977449e-05,0.7038299705982188,1.988685155720809e-06,8.262038836250711e-07,1.963731286249524e-07,0.00011994378915142971,0.0,0.0,5.9291244325956695e-05,5.11853035963e-07,2.29514651756923e-05,6.999438223075564e-07,9.758342153769617e-08,5.788115125251846e-19,1.4144254979347802e-13,5.484034419291826e-09,4.6188099767204935e-07,0.0004967648260905806,7.353043116290497e-17,1.5218905590605136e-13,2.2969095343235703e-14,6.00207264922687e-17,1.160982336079893e-10,2.0717612861868672e-11,1.5157708947425953e-11,3.569320219561455e-13,5.9046485649824775e-18,1.0058842169435821e-11,2.2679551113577548e-11,1.6179035438157013e-14,7.529454319355067e-11,9.650939120892954e-17,1.228227867437919e-16,6.921865398865121e-13,3.76,0.0,0.7541836665333732,0.9990483725938285,7.878416832162608e-05,3.432438794334915e-06,0.19769743505789675,0.19834386995803666,0.0003627086635686224,4.495824813357276e-12,0.00045564874440910886,5.912255437445087e-05,5.8034151772954766e-05,8.970952975741682e-09,4.5778312948852435e-11,5.000379080508667e-07,1.3172345307875042e-07,8.752833438661537e-06,1.97318477272585e-11,1.2199854974795854e-05,8.401797093913659e-07,1.2626294513991981e-06,6.876503166225396e-05,0.00017039474626153226,1.1271124994664063e-07,8.604503965630248e-09,1.4122518360174057e-06
9.90228792999649e-05,0.7040620587225132,2.017336021666501e-06,8.34622460516492e-07,1.9947284881814286e-07,0.0001229532399042731,0.0,0.0,6.051468067470874e-05,5.280766041213755e-07,2.3794910870263018e-05,7.219890755974329e-07,1.0008542763381989e-07,6.07299724809931e-19,1.4629352241705083e-13,5.591834723267136e-09,4.7381173321811667e-07,0.0005076876193715638,7.778574914610778e-17,1.5698869206912106e-13,2.443144507819323e-14,6.253386219719311e-17,1.1838517952115037e-10,2.181195276243952e-11,1.5741668631579002e-11,3.8159518898620406e-13,6.3330667873812e-18,1.0649715095662243e-11,2.4122262505862792e-11,1.7025308470429966e-14,7.850078870339686e-11,1.0171273948215457e-16,1.2944268835293726e-16,7.362006099438903e-13,3.76,0.0,0.7522353054484535,0.9990353758923978,8.079017693051483e-05,3.5561946794424043e-06,0.1996270336002436,0.20028788884392154,0.0003627039345726403,4.538150190667101e-12,0.0004653051383986503,5.980514164525455e-05,5.928325285760508e-05,9.071423839053046e-09,4.6765876929494474e-11,5.058174989048335e-07,1.3360759116519722e-07,9.079174322923495e-06,1.9971500368472505e-11,1.2462193389649958e-05,8.601444961425565e-07,1.2772951422244995e-06,7.103522362729077e-05,0.00017463023867305644,1.1549737950965539e-07,8.817413284849318e-09,1.446950354084309e-06
9.999999999999998e-05,0.704293560066602,2.043269227132104e-06,8.422220311919649e-07,2.0229152327315837e-07,0.0001257032765479705,0.0,0.0,6.162639934040633e-05,5.430168030741966e-07,2.4574323841629256e-05,7.422527678887989e-07,1.0237512026915647e-07,6.339208430215101e-19,1.5076560129476034e-13,5.689889020998911e-09,4.847281132845326e-07,0.0005176460090065911,8.179394973580777e-17,1.614014016664521e-13,2.5816863559334612e-14,6.486883511784998e-17,1.204654806600887e-10,2.28388393120226e-11,1.628308899287308e-11,4.0505230523039957e-13,6.742136671675403e-18,1.1206746635982228e-11,2.548842546558333e-11,1.7818554224480094e-14,8.147710600814488e-11,1.0659887941917012e-16,1.3566078778995707e-16,7.778735141848377e-13,3.76,0.0,0.7504807953731,0.9990235254854716,8.262591745275117e-05,3.6705092480375277e-06,0.2013644284581472,0.2020384383505436,0.0003626996227946686,4.576233899290607e-12,0.000474100883790041,6.041883020305366e-05,6.04214635057553e-05,9.161688644226177e-09,4.7665789213270996e-11,5.110138628007916e-07,1.3531048239529192e-07,9.380074425056362e-06,2.0188212611603973e-11,1.2701235615621715e-05,8.783766548534664e-07,1.2904818895683972e-06,7.312516818410216e-05,0.00017849506247987311,1.1804473450459052e-07,9.012076302991101e-09,1.4786580836275053e-06
0.0001001053318021849,0.704293560066602,2.0460687731274894e-06,8.430412918510466e-07,2.0259654832828202e-07,0.000126001620439962,0.0,0.0,6.17466497243665e-05,5.446441443919415e-07,2.465937468194904e-05,7.444578616063051e-07,1.0262371766347163e-07,6.368426205013348e-19,1.5125300714330468e-13,5.7005014068216865e-09,4.859131990451546e-07,0.0005187250796111167,8.223570332571872e-17,1.6188164343456474e-13,2.5970012950838554e-14,6.512435932354076e-17,1.206906374302367e-10,2.2951792996022786e-11,1.6342271614952583e-11,4.076505607784324e-13,6.787540834808855e-18,1.1268164889577706e-11,2.5639407100784938e-11,1.7905757503600948e-14,8.180264515759122e-11,1.0713653502077168e-16,1.3634511531491365e-16,7.824786800242784e-13,3.76,0.0,0.7502919033175931,0.9990222413305516,8.282522516545756e-05,3.6829807570901816e-06,0.20155146541470276,0.20222690114827238,0.0003626991555611096,4.5803322976298535e-12,0.0004750535168520644,6.04848458203222e-05,6.0544763430547574e-05,9.171394941492696e-09,4.7763275933366837e-11,5.115728539507363e-07,1.354941689126617e-07,9.412870182885937e-06,2.021159527682997e-11,1.272713015585669e-05,8.803539513874844e-07,1.291900491070711e-06,7.335277800919151e-05,0.00017891402646827862,1.183211740065476e-07,9.033201173582374e-09,1.4820980378151798e-06
