Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463)
1.5015191306084834e-06,0.8951527241259757,2.892562443244219e-07,2.1745285456776918e-07,5.592238682399046e-08,9.339250793788447e-07,0.0,0.0,9.242570522485783e-06,1.1462798271269193e-08,4.454708833587537e-07,7.35363118967567e-13,1.9959318147982276e-08,1.4244396407553114e-22,2.665651839775918e-16,3.852667296467114e-17,1.6671546000099616e-16,6.378561385562834e-05,1.798123472852698e-16,7.107499295122673e-10,3.375778775360597e-14,2.827997367268294e-19,1.8244796144269492e-18,2.305929539288081e-17,1.9500760064564726e-13,4.2872955941608315e-19,2.4985636177345997e-22,2.237359541946975e-23,2.9755615070329018e-33,4.937022299291734e-30,1.0550539755152736e-11,7.283686645772661e-27,7.375421211707643e-21,1.7669517853796783e-24,3.76,0.0,0.5170481005400359,0.9977745258320867,4.198018688658622e-07,4.8320808681183705e-21,0.2732281747690442,0.27557734755910396,0.0021516257249689264,1.626661291043231e-10,6.424388736714245e-05,1.1422097415612581e-05,0.0011424579277088337,1.8658138144857661e-10
1.5490549486189485e-06,0.8962267874098352,3.000420389088792e-07,2.3103662440309643e-07,5.902067437919772e-08,1.0030904202117578e-06,0.0,0.0,9.44185812316126e-06,1.1775100052398257e-08,4.878921925774375e-07,8.333454646575615e-13,2.1259099108795228e-08,1.7140419674661903e-22,3.086744788005702e-16,4.275733993615032e-17,1.8972119746201236e-16,6.752414126899805e-05,2.1216588032670803e-16,7.758919771366305e-10,4.0515452602346185e-14,3.419812590569895e-19,2.0277369371579417e-18,2.5910904196305498e-17,2.0374432995171746e-13,5.418413747895166e-19,3.0952799773985806e-22,2.719880134806507e-23,3.974678112448923e-33,5.976623613179193e-30,1.1219407326982757e-11,8.820038432200095e-27,8.41202665718787e-21,2.2073437501860017e-24,3.76,0.0,0.5101251425794187,0.9977705287127875,4.52443877977771e-07,5.907044479528633e-21,0.28007804119990026,0.2825689498876218,0.0021516167849888494,1.665446585676491e-10,6.802521448509546e-05,1.1755270744651808e-05,0.001211434421697335,1.9179894340629945e-10
1.5965907666294137e-06,0.8972868807876101,3.1086767888363247e-07,2.4499089764119616e-07,6.219717798962683e-08,1.074958749267143e-06,0.0,0.0,9.6368499086645e-06,1.2075293806310078e-08,5.328182755596285e-07,9.40759100322156e-13,2.259503388664316e-08,2.0500227284143062e-22,3.557209543828675e-16,4.728683625621729e-17,2.1501025154723756e-16,7.134855877270983e-05,2.4895829283731413e-16,8.444187630270961e-10,4.8335503404749985e-14,4.109205347539853e-19,2.2458413931933612e-18,2.9003429358450335e-17,2.1248304023319584e-13,6.796986150544528e-19,3.807903986106441e-22,3.285358702282143e-23,5.260378497618447e-33,7.18987189099945e-30,1.1906716829294697e-11,1.061378422584661e-26,9.550791023911187e-21,2.7374616229476043e-24,3.76,0.0,0.503294876218081,0.9977664468239557,4.863671087896722e-07,7.176377405957476e-21,0.28683338026099725,0.2894696103071157,0.0021516076674052264,1.7036035139525765e-10,7.189489090616296e-05,1.208733172189361e-05,0.0012821594050474606,1.9698885153429795e-10
1.644126584639879e-06,0.8983331915611484,3.217333764409676e-07,2.593163460944154e-07,6.54528284623671e-08,1.1495491819544132e-06,0.0,0.0,9.827652038550566e-06,1.2363408519488144e-08,5.803086048642102e-07,1.0581819481439597e-12,2.3966684408754166e-08,2.437919850622873e-22,4.080905673865057e-16,5.212525537604461e-17,2.4272558322141005e-16,7.525738114994577e-05,2.9061891364955826e-16,9.163633805923042e-10,5.734133184474899e-14,4.908128421108364e-19,2.4793527013848864e-18,3.234791763457978e-17,2.212159981005941e-13,8.466531328797924e-19,4.653935498776314e-22,3.9446418292976963e-23,6.901745775957687e-33,8.598628309091352e-30,1.2612257385745276e-11,1.2697502276130832e-26,1.0797621806439362e-20,3.371731690321193e-24,3.76,0.0,0.49655606040166433,0.9977622814841416,5.21571371537849e-07,8.667632634203597e-21,0.29349545618483835,0.29628054805645687,0.002151598374969146,1.7411432189555274e-10,7.585148641506184e-05,1.2418315149835104e-05,0.0013546110929755217,2.021519706183113e-10
1.691662402650344e-06,0.8993659045138015,3.3263937277203373e-07,2.7401398143583587e-07,6.878861710470081e-08,1.2268806466396936e-06,0.0,0.0,1.0014368548097877e-05,1.2639512111976954e-08,6.304217213920677e-07,1.1862081273498894e-12,2.5373617596424962e-08,2.883720631159116e-22,4.661849621741483e-16,5.728270166220431e-17,2.7301411209381825e-16,7.924914945709042e-05,3.376020695822598e-16,9.917557734455734e-10,6.766572424699292e-14,5.8295061182249095e-19,2.72883530859452e-18,3.5955463078081025e-17,2.2993596713255027e-13,1.0476434913378567e-18,5.652775886699018e-22,4.709572474803517e-23,8.981548333956894e-33,1.0226650311407442e-29,1.3335820289902194e-11,1.5106624148985647e-26,1.2158525667901871e-20,4.126309762300154e-24,3.76,0.0,0.48990747069258606,0.9977580339886467,5.580561766562483e-07,1.0411256031197727e-20,0.30006551634342327,0.30300296597819754,0.0021515889103835097,1.7780766086521425e-10,7.989359611462034e-05,1.2748254812452253e-05,0.0014287679201145814,2.072891386023178e-10
1.7391982206608093e-06,0.9003852019440641,3.435859331870056e-07,2.890851312216189e-07,7.220559281366115e-08,1.3069718879256134e-06,0.0,0.0,1.0197101393487298e-05,1.290370704228147e-08,6.832152490040098e-07,1.3254479062076385e-12,2.6815405352235947e-08,3.3938824237214307e-22,5.304215577685169e-16,6.276929447238272e-17,3.060266941328984e-16,8.332243047255138e-05,3.9038763985244515e-16,1.0706228500071777e-09,7.94511921678553e-14,6.887272458424329e-19,2.9948585712950307e-18,3.9837200174225024e-17,2.38636185602895e-13,1.2882508853840508e-18,6.825854506676032e-22,5.59304488433439e-23,1.1598397743396044e-32,1.2099684646837309e-29,1.407719940566629e-11,1.7879577760732458e-26,1.3639605438015113e-20,5.0192202423387766e-24,3.76,0.0,0.48334789904752,0.997753705610012,5.958207696255719e-07,1.2440789472581952e-20,0.30654479147178887,0.30963805074046563,0.0021515792763040446,1.8144143618866906e-10,8.401983989285575e-05,1.3077183543643346e-05,0.0015046085399598736,2.1240116810201028e-10
1.7867340386712745e-06,0.9013912636993963,3.5457334317650375e-07,3.045314169199763e-07,7.570485950448914e-08,1.3898414693429785e-06,0.0,0.0,1.0375950495841785e-05,1.3156126282560433e-08,7.387459088876442e-07,1.4765276603470712e-12,2.82916245471211e-08,3.975353697038555e-22,6.012336357961699e-16,6.859517223141775e-17,3.4191810128043715e-16,8.74758161596392e-05,4.494816107839385e-16,1.1529885949751813e-09,9.285029737666777e-14,8.09640887681019e-19,3.2779969341459657e-18,4.4004297712992e-17,2.473103450534595e-13,1.5747582412454667e-18,8.196757958151082e-22,6.609060659429872e-23,1.4869164585066154e-32,1.424556156656912e-29,1.483619153576608e-11,2.1057931643661875e-26,1.5247057495858085e-20,6.070500897817205e-24,3.76,0.0,0.4768761535978572,0.9977492975984952,6.348641622484629e-07,1.4793081484015187e-20,0.3129344958886392,0.3161869730558049,0.0021515694753402735,1.8501669342630055e-10,8.822886190370391e-05,1.3405133289043102e-05,0.0015821118242369519,2.1748884779038178e-10
1.8342698566817396e-06,0.9023842672092723,3.6560190521569394e-07,3.2035473377370726e-07,7.928757382871018e-08,1.4755077755831771e-06,0.0,0.0,1.0551013784168544e-05,1.3396929634227926e-08,7.97069533680063e-07,1.640089837455041e-12,2.980185700721992e-08,4.635595457477204e-22,6.790704295805836e-16,7.477049651897815e-17,3.8084700302488356e-16,9.170792314302046e-05,5.154166320574053e-16,1.2388741776923037e-09,1.0802597097522587e-13,9.472981406446813e-19,3.578830107039466e-18,4.84679533698552e-17,2.5595256966652375e-13,1.9142125456964472e-18,9.79136206382345e-22,7.772785981235258e-23,1.893167356644427e-32,1.6694290197043764e-29,1.5612596761428505e-11,2.4686540885229398e-26,1.6987169532872597e-20,7.302353301394694e-24,3.76,0.0,0.47049105843310046,0.9977448111825357,6.751851607584097e-07,1.750850541472485e-20,0.31923582771410663,0.32265088789701873,0.0021515595100564705,1.8853445638657162e-10,9.251933006092594e-05,1.3732135161988323e-05,0.0016612568621972958,2.2255294367721938e-10
1.8818056746922048e-06,0.9033643875179338,3.7667193621836417e-07,3.365572323459505e-07,8.295494315524887e-08,1.5639890143322795e-06,0.0,0.0,1.0722387237232579e-05,1.3626300360991389e-08,8.582410813511098e-07,1.8167929284035633e-12,3.134568950024807e-08,5.382603053649704e-22,7.643972144741702e-16,8.13054561685343e-17,4.2297594996599887e-16,9.601739219839557e-05,5.887525755100871e-16,1.3282980574542856e-09,1.2515182643288755e-13,1.1034177306216625e-18,3.897943240601622e-18,5.323938896997981e-17,2.6455739667085895e-13,2.3144904711634387e-18,1.1637966506779994e-21,9.100609997600197e-23,2.3947700879619126e-32,1.9478155084887746e-29,1.640621875582349e-11,2.881369552701759e-26,1.8866318692306744e-20,8.739298945508446e-24,3.76,0.0,0.46419145338716283,0.9977402475692067,7.16782391040404e-07,2.0631185207549156e-20,0.3254499690846714,0.32903093471004335,0.0021515493829726024,1.9199572766995434e-10,9.688993554485416e-05,1.405821949415839e-05,0.0017420229598450305,2.275942002732929e-10
1.92934149270267e-06,0.9043317973166178,3.8778376552737213e-07,3.531413016155158e-07,8.670822379031902e-08,1.6553032177800305e-06,0.0,0.0,1.089016492439343e-05,1.3844442116243303e-08,9.223146488522327e-07,2.0073114448573784e-12,3.292271372142082e-08,6.224928376734955e-22,8.576953994128358e-16,8.821027138073553e-17,4.684713594012738e-16,0.00010040288775502302,6.700770974763144e-16,1.4212760858387571e-09,1.444124663439708e-13,1.2798341101241938e-18,4.235927099549755e-18,5.832984640895289e-17,2.731197575989061e-13,2.7843673546636257e-18,1.3767432029938778e-21,1.0610204381079347e-22,3.0106297613573283e-32,2.2631813902878744e-29,1.721686507188242e-11,3.349127023766442e-26,2.0890970076660645e-20,1.0408341016744222e-23,3.76,0.0,0.45797619382753635,0.9977356079446574,7.596543212384673e-07,2.4209228812913147e-20,0.33157808636526737,0.33532823762389335,0.0021515390965652246,1.954014892041617e-10,0.00010133939232160829,1.4383415881414854e-05,0.0018243896390985476,2.3261334165757798e-10
1.976877310713135e-06,0.9052866669753812,3.9893773330381116e-07,3.70109553502488e-07,9.05487194073282e-08,1.7494682438934773e-06,0.0,0.0,1.1054439045437867e-05,1.4051576141882007e-08,9.893434855360629e-07,2.2123359033936154e-12,3.453252627914677e-08,7.171702455958534e-22,9.59462619489026e-16,9.549519785117052e-17,5.17503502949759e-16,0.0001048630974107017,7.600062055975784e-16,1.5178216061391103e-09,1.6600378273769093e-13,1.4785010006275893e-18,4.59337823426156e-18,6.375058420220886e-17,2.816349601959435e-13,3.333589585185009e-18,1.6213320100460759e-21,1.2320584066565648e-22,3.7627464129871117e-32,2.619239632556094e-29,1.8044347405238576e-11,3.877487529688361e-26,2.3067675612251582e-20,1.2339131809289693e-23,3.76,0.0,0.4518441504472896,0.997730893474544,8.037992820290952e-07,2.829496928854614e-20,0.3376213303586124,0.34154390565771836,0.002151528653268368,1.9875270276850542e-10,0.00010586643667440415,1.470775322537753e-05,0.0019083366368907813,2.376110724718702e-10
2.0244131287236e-06,0.9062291645744647,4.1013418920113187e-07,3.874648087055217e-07,9.447777965837808e-08,1.8465017775286627e-06,0.0,0.0,1.1215299969441832e-05,1.424793871640015e-08,1.059380006352155e-06,2.432572816157633e-12,3.617472868063507e-08,8.232658454764425e-22,1.0702128294361275e-15,1.0317053091688128e-16,5.70246496235125e-16,0.00010939673145881399,8.591848310014287e-16,1.6179455499700263e-09,1.901332507933576e-13,1.7014948706872573e-18,4.9708991515097224e-18,6.951287463478419e-17,2.900986711599518e-13,3.972950450081596e-18,1.9012034964690747e-21,1.425216917755131e-22,4.67662014145878e-32,3.01996040991461e-29,1.8888481834191328e-11,4.472401007691316e-26,2.5403073261603613e-20,1.4564145749714962e-23,3.76,0.0,0.44579420905985484,0.9977261053044495,8.492154848226107e-07,3.2945213620080936e-20,0.34358083651179916,0.34767903292501984,0.002151518055474416,2.0205031048790194e-10,0.0001104698267465686,1.5031259771233421e-05,0.0019938439042119006,2.4258807883039873e-10
2.0719489467340653e-06,0.9071594559352376,4.2137349125919333e-07,4.052100837345172e-07,9.849679894583793e-08,1.9464213314219585e-06,0.0,0.0,1.137283627269195e-05,1.443377883239225e-08,1.1324758048241093e-06,2.6687446880774937e-12,3.7848927317385724e-08,9.418155084146037e-22,1.1904763980081517e-15,1.1124660972751835e-16,6.268782906481619e-16,0.0001140025224270595,9.682874066823325e-16,1.721656531099072e-09,2.1702021583507317e-13,1.9510183476310016e-18,5.369098484304535e-18,7.562800148436345e-17,2.985068997073042e-13,4.7143694917105406e-18,2.220296804116547e-21,1.6426848153325558e-22,5.78169666894529e-32,3.4695812332705556e-29,1.974908903841761e-11,5.140221802335957e-26,2.790388657562035e-20,1.7118858009204145e-23,3.76,0.0,0.4398252703965628,0.9977212445602917,8.959010381090211e-07,3.8221499304396e-20,0.3494577251201844,0.3537346988350675,0.0021515073055349324,2.052952353196623e-10,0.00011514834209590014,1.5353963142178805e-05,0.0020808916050979185,2.475450291545984e-10
2.1194847647445305e-06,0.9080777046507132,4.32656004983958e-07,4.233485790303704e-07,1.026072153388339e-07,2.049244247082615e-06,0.0,0.0,1.152713477569454e-05,1.4609356085774728e-08,1.2086816658129495e-06,2.9215900206595308e-12,3.955473345046383e-08,1.0739200440312385e-21,1.3208002032177156e-15,1.1973382144442017e-16,6.875806672007336e-16,0.00011867922462753377,1.0880184528513529e-15,1.8289609365621062e-09,2.468961735013514e-13,2.2294035608147483e-18,5.788591160536463e-18,8.21072582915511e-17,3.0685598173039425e-13,5.570975425588661e-18,2.5828644605487565e-21,1.886804209214038e-22,7.111856183536165e-32,3.972617203390256e-29,2.062599449728862e-11,5.887724265770967e-26,3.0576924576353244e-20,2.0041928682808436e-23,3.76,0.0,0.4339362499068898,0.997716312348725,9.438539621262574e-07,4.419035874331539e-20,0.355253101528608,0.3597119682915553,0.0021514964057614797,2.084883815360403e-10,0.0001199007832600396,1.5675890370817847e-05,0.002169460115568455,2.5248257496121504e-10
2.1670205827549957e-06,0.9089840721156485,4.43982102582685e-07,4.418836680756031e-07,1.0681050962150301e-07,2.154987695605795e-06,0.0,0.0,1.1678280579298516e-05,1.4774938760476124e-08,1.2880475780713316e-06,3.1918633223855127e-12,4.1291763195508675e-08,1.220747626609651e-21,1.4617477283096365e-15,1.2864260546705472e-16,7.52539232473532e-16,0.00012342561371782442,1.219113169953331e-15,1.9398630151279932e-09,2.800050430045198e-13,2.539115414618663e-18,6.2299985708966536e-18,8.896194715202473e-17,3.151425645993931e-13,6.5571926706208916e-18,2.9934872719591734e-21,2.1600770327654446e-22,8.705948445788824e-32,4.533871391599274e-29,2.151902866863911e-11,6.722118605658339e-26,3.3429081960207483e-20,2.3375392516831398e-23,3.76,0.0,0.428126077561383,0.9977113097575279,9.930722020083958e-07,5.092359149872818e-20,0.360968056329975,0.3656118918885369,0.0021514853584264433,2.1163063517350515e-10,0.00012472597133253107,1.5997067927804274e-05,0.0022595300225167364,2.574013515873386e-10
2.214556400765461e-06,0.9098787175562317,4.5535216232048325e-07,4.608188874099372e-07,1.1110820445963605e-07,2.2636686784279466e-06,0.0,0.0,1.1826357099958197e-05,1.4930802093252825e-08,1.3706227465930687e-06,3.4803351257282716e-12,4.305963750749466e-08,1.3835362644352414e-21,1.613899158332401e-15,1.3798345768720085e-16,8.219434166575587e-16,0.0001282404862728014,1.3623380399991501e-15,2.0543649631789094e-09,3.1660343341223684e-13,2.8827547896064187e-18,6.693948736490266e-18,9.620337800574834e-17,3.2336359271150095e-13,7.688831540159648e-18,3.457089436172845e-21,2.465171725747343e-22,1.0608377270481913e-31,5.158445351180132e-29,2.2428027149300975e-11,7.651066919969092e-26,3.6467339611909674e-20,2.716485416463051e-23,3.76,0.0,0.42239369765722495,0.9977062378559832,1.0435536395623008e-06,5.849854446043702e-20,0.3666036655612329,0.37143550610367665,0.002151474165763796,2.1472286447463467e-10,0.0001296227475492598,1.6317521747997216e-05,0.0023510821225547853,2.623019788517015e-10
2.262092218775926e-06,0.9107617980593644,4.6676656796754004e-07,4.801579274715797e-07,1.1550186367321294e-07,2.3753040280439925e-06,0.0,0.0,1.1971446104161447e-05,1.507722670417967e-08,1.4564556047623837e-06,3.787792010799715e-12,4.485798216527119e-08,1.5635963137060243e-21,1.7778514772103062e-15,1.477669347746625e-16,8.959864736886606e-16,0.00013312265936678625,1.5184914368233162e-15,2.1724670080675532e-09,3.5696090289928323e-13,3.2630616705225533e-18,7.18107647591454e-18,1.0384286839892432e-16,3.3151629361782686e-13,8.983182141130373e-18,3.978953872399075e-21,2.804930044427762e-22,1.2869737627227625e-31,5.851749763712775e-29,2.3352830818637382e-11,8.682699317013502e-26,3.969876541984978e-20,3.145968895099487e-23,3.76,0.0,0.4167380686264058,0.9977010976952501,1.0952961038099427e-06,6.699839997887395e-20,0.37216099089677857,0.3771838334888548,0.0021514628299698513,2.1776592033425026e-10,0.00013458997288495972,1.6637277254380804e-05,0.002444097420816648,2.6718506168659816e-10
2.3096280367863912e-06,0.9116334686015407,4.782257083163807e-07,4.999046241900811e-07,1.199930916045532e-07,2.4899104086990742e-06,0.0,0.0,1.2113627742047682e-05,1.5214497179436567e-08,1.5455938263072463e-06,4.115036635643742e-12,4.668642775587695e-08,1.762313037573122e-21,1.9542185652420544e-15,1.580036584991471e-16,9.748654834721847e-16,0.00013807097016579493,1.6884042458447342e-15,2.294167489008749e-09,4.0136021093269846e-13,3.68291820000856e-18,7.692023571905435e-18,1.1189174369494797e-16,3.395981646624736e-13,1.0459112027373958e-17,4.564737765480452e-21,3.1823740011868147e-22,1.5547508741421662e-31,6.619515224790622e-29,2.4293285965918105e-11,9.82563027243013e-26,4.313051538286571e-20,3.6313249126587677e-23,3.76,0.0,0.411158162846464,0.9976958903087243,1.1482973804179634e-06,7.651247201710095e-20,0.37764107983932477,0.3828578828581685,0.0021514513532040424,2.2076063670895252e-10,0.00013962652765949353,1.6956359379966302e-05,0.0025385571297224033,2.720511907257217e-10
2.3571638547968564e-06,0.9124938820773328,4.897299767568664e-07,5.200629512624158e-07,1.2458353257365597e-07,2.607504317062332e-06,0.0,0.0,1.2252980580239015e-05,1.5342900794137247e-08,1.6380843370609735e-06,4.462887773186448e-12,4.8544609658600694e-08,1.9811492104870102e-21,2.1436312969368723e-15,1.6870432009129272e-16,1.0587813561914302e-15,0.0001430842755295603,1.872940493870324e-15,2.419462935563003e-09,4.5009756336745536e-13,4.145351657085518e-18,8.227438938183215e-18,1.2036133771146166e-16,3.4760696025381557e-13,1.2137167652558544e-17,5.220488323021039e-21,3.6007129360400133e-22,1.8706806719547126e-31,7.467803173697816e-29,2.524924440233181e-11,1.1088975219606958e-25,4.676983499843165e-20,4.178307559631571e-23,3.76,0.0,0.4056529664537619,0.9976906167123908,1.2025552201206428e-06,8.713651037985532e-20,0.3830449659082632,0.38845864947335923,0.0021514397375896233,2.237078310166972e-10,0.00014473131115362,1.7274792587866335e-05,0.002634442667705539,2.769009428346703e-10
