Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130)
7.432304227564326e-06,0.9039271243775224,1.693563388815211e-06,1.1156802141481252e-05,2.256834450680095e-06,2.7256581539980564e-05,0.0,0.0,1.703779544912577e-05,1.0415328376827486e-08,3.0402007409383292e-05,1.3158100272708365e-08,2.956054397125447e-07,1.2256966787718114e-18,3.7313972677478467e-13,1.8306860670674074e-09,1.2217712213162583e-11,0.0007101034081959996,4.59591530407514e-13,1.82929639750371e-08,9.132007875008109e-11,9.612407834090059e-16,2.436067201075872e-10,5.1742638775492244e-15,6.041583360603223e-13,4.043940843772319e-14,3.092737642752826e-18,7.198960190511972e-14,6.667581312747061e-23,2.08472693598568e-21,1.4070851515456017e-10,7.942151786260086e-21,2.518247667059848e-18,7.666077834345411e-19,3.76,0.0,0.06863050400866505,0.9970590469225558,1.5083111895564028e-05,1.0928265269076199e-14,0.5030222713311285,0.5313384153619991,0.0021648875653558146,3.0064304664920244e-10,0.000739640223837116,4.4780878464182895e-05,0.013782324034671624,7.191015940828161e-10,4.181182618446496e-07,1.4673074987166415e-06,9.06811174534023e-06,3.422829791175721e-07,4.7394190557391596e-07
7.557106053478276e-06,0.9043542196065912,1.7324979448567405e-06,1.1541677481376978e-05,2.3622648294682826e-06,2.831698263455761e-05,0.0,0.0,1.723240557330845e-05,1.0518912855492406e-08,3.1734575056565956e-05,1.3913009397889416e-08,3.03817431992793e-07,1.3362012043477118e-18,3.975630815559626e-13,1.9030388326552866e-09,1.3231919306116875e-11,0.000726877168602805,4.980848567254111e-13,1.8839945863040316e-08,9.89688868491746e-11,1.0428588462142423e-15,2.5311411626208374e-10,5.551388061213426e-15,6.153399034257206e-13,4.4892344619014867e-14,3.4192547495295497e-18,7.795151313617429e-14,7.942510028187899e-23,2.3079879495492383e-21,1.45673992180785e-10,8.841259996032777e-21,2.7160747347811835e-18,8.709729367493548e-19,3.76,0.0,0.06620216505982626,0.9970402237352524,1.5538490531741168e-05,1.230916134146284e-14,0.5050834436598826,0.5341140573571594,0.0021648466031412347,3.0172679707118606e-10,0.0007576957404888707,4.553735357952489e-05,0.014130371665425679,7.308928392904326e-10,4.287435560502257e-07,1.4921211893195487e-06,9.289701722639518e-06,3.597253140984243e-07,4.759675269660074e-07
7.681907879392226e-06,0.9047683374830982,1.771893522664599e-06,1.1934828722282393e-05,2.4718564712909014e-06,2.9399727221678605e-05,0.0,0.0,1.743075771226159e-05,1.0630434476266252e-08,3.309970481203346e-05,1.469774997459492e-08,3.121139174403566e-07,1.454678612431855e-18,4.231123685300532e-13,1.9770005286717326e-09,1.4310308371871805e-11,0.0007436835332916734,5.391843105361624e-13,1.938952643025575e-08,1.0709439159512349e-10,1.1296431982333925e-15,2.6283035913361264e-10,5.951354760667599e-15,6.268579780974506e-13,4.974234370654512e-14,3.774226594285784e-18,8.428837170210689e-14,9.432756119054445e-23,2.5510254257216537e-21,1.5075810512692282e-10,9.823989721544239e-21,2.927343515710257e-18,9.874929897374043e-19,3.76,0.0,0.06385972532156149,0.9970213236803458,1.5998339961303424e-05,1.3835829581990103e-14,0.5070571678627663,0.5368052858127215,0.0021648054802313084,3.027616058105967e-10,0.0007758148015908916,4.629292393756829e-05,0.014479903397427942,7.426685850965748e-10,4.394147999030072e-07,1.5169053059549573e-06,9.512085446336267e-06,3.777451455997288e-07,4.779077370151441e-07
7.806709705306175e-06,0.9051699358732799,1.8117549876269385e-06,1.2336342524691987e-05,2.58575272149956e-06,3.0504867343043857e-05,0.0,0.0,1.7632952568891214e-05,1.074997506229983e-08,3.449753212816487e-05,1.551301545176848e-08,3.204955667369161e-07,1.5815694144460005e-18,4.4981788580153667e-13,2.0525810532103056e-09,1.545570285390251e-11,0.0007605194938250833,5.830307092520969e-13,1.9941517895718127e-08,1.1571593269746055e-10,1.2218075632917425e-15,2.727567088457351e-10,6.3753332567935025e-15,6.387261679016312e-13,5.501664869870324e-14,4.159650892992774e-18,9.101643176433562e-14,1.1170019416338403e-22,2.8152478709861718e-21,1.5596300810999098e-10,1.0896520423334846e-20,3.1528602970390988e-18,1.1173617654589564e-18,3.76,0.0,0.06160014630453887,0.9970023494686285,1.646258684299441e-05,1.5520701003912447e-14,0.5089465469122797,0.5394150777617944,0.0021647641990912335,3.0374924887123516e-10,0.0007939945282567629,4.7047522573304066e-05,0.014830857717345927,7.544279044448761e-10,4.5013009279749e-07,1.541657653936091e-06,9.735227976034048e-06,3.963510215252731e-07,4.79765566148869e-07
7.931511531220125e-06,0.9055594564419096,1.8520871227502703e-06,1.2746304327220985e-05,2.704100489827046e-06,3.163245209246228e-05,0.0,0.0,1.783908434962145e-05,1.0877614693577366e-08,3.5928188973888206e-05,1.635950634080726e-08,3.289631407601455e-07,1.7173314893314583e-18,4.77710122678994e-13,2.1297900857134935e-09,1.6670995736684095e-11,0.0007773821511955241,6.297708646120054e-13,2.04957394741604e-08,1.2485318530839815e-10,1.3195695082344961e-15,2.828943968224883e-10,6.824544567341731e-15,6.509576213119931e-13,6.074381557969857e-14,4.577635439308849e-18,9.815233172926987e-14,1.3189998556511915e-22,3.1021412961632327e-21,1.61290844356625e-10,1.2065379892104997e-20,3.3934732573390723e-18,1.2618708214156677e-18,3.76,0.0,0.059420497001545836,0.9969833037059451,1.6931158880830402e-05,1.737701879299928e-14,0.5107545740555215,0.5419463048926321,0.0021647227649570144,3.046914574134457e-10,0.000812232148205853,4.780108165570093e-05,0.015183175248516043,7.661698476709383e-10,4.6088760012675316e-07,1.566376010257e-06,9.959095679168323e-06,4.155513983616227e-07,4.815439376320058e-07
8.056313357134075e-06,0.9059373252258978,1.8928946371502751e-06,1.3164798315117804e-05,2.8270502568272136e-06,3.278252770185322e-05,0.0,0.0,1.8049241123003128e-05,1.101343235121608e-08,3.739180408429576e-05,1.7237930263793538e-08,3.375174892949114e-07,1.8624404882247257e-18,5.068197514390773e-13,2.208637080554961e-09,1.795914969689593e-11,0.0007942687115556033,6.795577604611794e-13,2.105201722592719e-08,1.3452615541750407e-10,1.4231503933710348e-15,2.9324462492069275e-10,7.300263509115161e-15,6.635650451243752e-13,6.69537492126732e-14,5.0304027559421314e-18,1.0571309444878618e-13,1.5532812943553032e-22,3.413272305474982e-21,1.6674374449334e-10,1.3337459108534792e-20,3.650074192232578e-18,1.422416110337906e-18,3.76,0.0,0.057317950085560385,0.9969641888954152,1.7403984758131795e-05,1.9418875149852322e-14,0.5124841366925472,0.5444017372783078,0.0021646811873553156,3.0558996899789514e-10,0.0008305249917202135,4.855353245673099e-05,0.015536798678629985,7.778934382261777e-10,4.7168555105008285e-07,1.5910581225718163e-06,1.0183656181581804e-05,4.353546371020516e-07,4.832456713546517e-07
8.181115183048024e-06,0.9063039531875746,1.9341821747902203e-06,1.3591907391603923e-05,2.954756075792237e-06,3.395513762502299e-05,0.0,0.0,1.826350516312346e-05,1.1157506475576678e-08,3.888850320292979e-05,1.8149002004278625e-08,3.461595497946407e-07,2.0173902631845226e-18,5.371776193638637e-13,2.2891312608064814e-09,1.932319722489054e-11,0.0008111764820736445,7.325507307170041e-13,2.1610183900045595e-08,1.447551752663284e-10,1.5327753229287852e-15,3.0380856511972057e-10,7.803820852681544e-15,6.765607228115901e-13,7.367773939542963e-14,5.5202948973400646e-18,1.1371612725156647e-13,1.8243460622020676e-22,3.750291265571543e-21,1.7232382504288516e-10,1.4720027180143395e-20,3.9236002971120505e-18,1.6005050257239043e-18,3.76,0.0,0.05528977824230386,0.996945007453553,1.788099407867936e-05,2.16612490238245e-14,0.5141380201178054,0.546784046974224,0.0021646394676185705,3.0644635548975297e-10,0.0008488704877202218,4.930480532409677e-05,0.015891672689741287,7.895976783401967e-10,4.825222363321179e-07,1.6157017082932025e-06,1.0408878319310395e-05,4.557689990968825e-07,4.848734874863812e-07
8.305917008961974e-06,0.90665973674836,1.975954323433676e-06,1.4027713152673698e-05,3.0873755701199606e-06,3.515032261920456e-05,0.0,0.0,1.8481953278485414e-05,1.1309915447237702e-08,4.041840931700775e-05,1.909344356098373e-08,3.5489034617615576e-07,2.182693315990448e-18,5.688147400529878e-13,2.3712816131690808e-09,2.0766240714690603e-11,0.0008281028669512662,7.889156371472492e-13,2.2170078772639256e-08,1.5556089878424797e-10,1.6486730956761925e-15,3.145873587947318e-10,8.336605573710965e-15,6.899565153722786e-13,8.094849704730842e-14,6.049778407893498e-18,1.221792218046786e-13,2.1372314373805677e-22,4.114935554714734e-21,1.780331869691584e-10,1.6220746680954864e-20,4.215036001492155e-18,1.797763851220127e-18,3.76,0.0,0.05333335063251763,0.9969257617034438,1.836211731508608e-05,2.4120044734419065e-14,0.5157189111294281,0.5490958114881469,0.0021645976092046024,3.072621359901752e-10,0.000867266159995729,5.005482965790686e-05,0.01624774389052756,8.012815491040006e-10,4.933960062515405e-07,1.6403044538159093e-06,1.0634732092264071e-05,4.7680264183323243e-07,4.864300100013704e-07
8.430718834875923e-06,0.9070050583035317,2.0182156237962466e-06,1.4472295866585568e-05,3.2250699259742305e-06,3.636812082434867e-05,0.0,0.0,1.870465712698142e-05,1.147073799935648e-08,4.19816428858395e-05,2.007198420479707e-08,3.6371098765635207e-07,2.358881216315666e-18,6.017622855134532e-13,2.455096884053636e-09,2.2291452519946455e-11,0.0008450453636593474,8.488250467179637e-13,2.27315474841118e-08,1.6696429705452408e-10,1.7710761560752774e-15,3.2558211590159403e-10,8.900067204932876e-15,7.037638766957077e-13,8.88001905144023e-14,6.6214494407744785e-18,1.3112055381654315e-13,2.4975658442800766e-22,4.509032894947673e-21,1.8387391444238212e-10,1.7847690062529106e-20,4.525414853742889e-18,2.0159456335619007e-18,3.76,0.0,0.051446129479375526,0.9969064538729021,1.884728576430862e-05,2.6812131475356767e-14,0.5172294015109785,0.5513395171272965,0.0021645556228239147,3.080388895394471e-10,0.0008857096236493852,5.0803533891052754e-05,0.016604960750744756,8.129440040395289e-10,5.043052685773594e-07,1.6648640138681274e-06,1.0861188620816985e-05,4.984636146472816e-07,4.879177700789993e-07
8.555520660789873e-06,0.9073402867187539,2.060970578822917e-06,1.4925734456037973e-05,3.368003880001153e-06,3.760856784016299e-05,0.0,0.0,1.893168351759094e-05,1.1640053569047736e-08,4.3578322062717365e-05,2.1085360539647105e-08,3.726226676360338e-07,2.5465050497428475e-18,6.360515790510625e-13,2.540585575576926e-09,2.390207497980265e-11,0.0008620015592677475,9.124584081563137e-13,2.3294441872076408e-08,1.7898665381511923e-10,1.9002205455873498e-15,3.3679391498817426e-10,9.495718296637965e-15,7.179938773479762e-13,9.726848203424462e-14,7.238039042313235e-18,1.4055868257722003e-13,2.9116268392071626e-22,4.934504769924316e-21,1.8984807382457103e-10,1.9609356220006974e-20,4.855821468041105e-18,2.25693849958052e-18,3.76,0.0,0.049625666776604814,0.9968870861151604,1.9336431510498993e-05,2.975538369596946e-14,0.5186719913902677,0.55351756222685,0.002164513508965788,3.0877801210560094e-10,0.0009041985816277951,5.155084547343046e-05,0.016963273537811203,8.245839755933836e-10,5.152484866108702e-07,1.6893780109881996e-06,1.1088220103178037e-05,5.207598543721048e-07,4.89339209384323e-07
8.680322486703823e-06,0.9076657778090137,2.1042236630566496e-06,1.5388106483445148e-05,3.5163457021438644e-06,3.887169680091016e-05,0.0,0.0,1.9163094699375223e-05,1.181794259451724e-08,4.520856291051359e-05,2.2134316567616805e-08,3.816266626054674e-07,2.746135891495107e-18,6.717140868870237e-13,2.627755942378032e-09,2.5601420415041604e-11,0.0008789691268989873,9.80002227281091e-13,2.3858619801553154e-08,1.9164956099092221e-10,2.0363458541612847e-15,3.482238030102062e-10,1.0125136991410811e-14,7.326572075477659e-13,1.0639056431993877e-13,7.902418606179653e-18,1.5051255032893416e-13,3.386403670143054e-22,5.3933699275365874e-21,1.9595771264737614e-10,2.1514687339256887e-20,5.2073935274337995e-18,2.522774438517907e-18,3.76,0.0,0.04786960111304623,0.9968676605011759,1.98294873952929e-05,3.296872235395305e-14,0.5200490924795396,0.5556322602640728,0.00216447126869208,3.0948082111891665e-10,0.0009227308213709245,5.2296690860372255e-05,0.01732263425545967,8.36200377358599e-10,5.262241772913963e-07,1.713844035131649e-06,1.1315799774114315e-05,5.436991809253953e-07,4.906966832326493e-07
8.805124312617772e-06,0.907981874800595,2.1479793321045785e-06,1.5859488141342474e-05,3.67026717346886e-06,4.015753844797136e-05,0.0,0.0,1.9398948638289517e-05,1.2004486764460934e-08,4.6872479611190174e-05,2.3219603758584832e-08,3.907243310823084e-07,2.958365230763637e-18,7.087814105892004e-13,2.716615990152824e-09,2.7392871089901684e-11,0.0008959458224091434,1.0516502408860957e-12,2.4423944997440197e-08,2.049749142665792e-10,2.179695172528111e-15,3.5987279459388313e-10,1.0789969716483928e-14,7.477641882835812e-13,1.162051972301259e-13,8.6176055030605e-18,1.6100148148471083e-13,3.9296646805287654e-22,5.8877479702540415e-21,2.0220485879410276e-10,2.3573086996471146e-20,5.581323837854218e-18,2.8156385714831882e-18,3.76,0.0,0.04617565460953422,0.9968481790118106,2.0326386995330138e-05,3.647215703321769e-14,0.5213630312011004,0.5576858428621295,0.002164428914348493,3.101487637052673e-10,0.0009413042116832278,5.3040995504906144e-05,0.01768299658439738,8.477920949908404e-10,5.372309093639638e-07,1.738259643411637e-06,1.1543901866848825e-05,5.672892928415508e-07,4.919924636423097e-07
8.929926138531722e-06,0.9082889087766873,2.192242032121632e-06,1.633995424535144e-05,3.829943558732591e-06,4.146612120018595e-05,0.0,0.0,1.963929928236418e-05,1.2199769225503721e-08,4.8570184669478816e-05,2.434198112502405e-08,3.9991711259582415e-07,3.1838054477802966e-18,7.472852812237379e-13,2.8071734740946618e-09,2.9279879142860595e-11,0.0009129294811368071,1.1276035888312687e-12,2.4990286874645767e-08,2.1898490870536285e-10,2.3305150447945045e-15,3.7174187216577537e-10,1.1491934002261913e-14,7.63324798712452e-13,1.267527446098928e-13,9.38676889150303e-18,1.7204518169742434e-13,4.550029837044135e-22,6.419863038372352e-21,2.0859151993095774e-10,2.5794438548137978e-20,5.9788624503787636e-18,3.137878930668858e-18,3.76,0.0,0.04454162996412492,0.9968286435641446,2.082706460719191e-05,4.028682891929811e-14,0.5226160517025833,0.5596804626874957,0.0021643864460848565,3.1078308973617974e-10,0.000959916699667614,5.3783683853905994e-05,0.01804431582491475,8.59357993036322e-10,5.482673016070873e-07,1.7626223599691298e-06,1.1772501575395086e-05,5.915377627520766e-07,4.932287422795726e-07
9.054727964445672e-06,0.9085871991072103,2.2370162092703388e-06,1.6829578229629597e-05,3.995553573794739e-06,4.2797471221998776e-05,0.0,0.0,1.9884196815751818e-05,1.2403874752513413e-08,5.030178911093698e-05,2.5502215302354298e-08,4.092065266796186e-07,3.4230903334109686e-18,7.872575515494247e-13,2.899435897427678e-09,3.126596649011612e-11,0.0009299180147296361,1.2080709837894821e-12,2.555752036615589e-08,2.337020344047515e-10,2.4890554210991585e-15,3.83831986398491e-10,1.2232821434946843e-14,7.793486828440453e-13,1.3807521126147067e-13,1.021323571399011e-17,1.836637367615477e-13,5.257048672475408e-22,6.992047584183605e-21,2.15119682847501e-10,2.818912364664702e-20,6.401318844363475e-18,3.4920167717127935e-18,3.76,0.0,0.042965407601838215,0.9968090560043876,2.13314552398993e-05,4.443505462417444e-14,0.5238103187657341,0.5616181962447366,0.002164343861716226,3.113849184551673e-10,0.0009785663077319432,5.4524679348690334e-05,0.018406548841384946,8.708969204140856e-10,5.593320211188897e-07,1.7869296759767687e-06,1.2001575017540626e-05,6.164520328199797e-07,4.944076332994998e-07
9.179529790359621e-06,0.9088770538634172,2.2823063191936634e-06,1.7328432147940795e-05,4.167279347890865e-06,4.4151612489435266e-05,0.0,0.0,2.0133687902064e-05,1.2616889886725312e-08,5.20674026745357e-05,2.6701080634995323e-08,4.1859417188437035e-07,3.676875503710019e-18,8.287301886967744e-13,2.993410512123786e-09,3.3354724696404236e-11,0.0009469094082172182,1.2932688784851522e-12,2.612552575658441e-08,2.4914907219835744e-10,2.6555696113152295e-15,3.9614405571832763e-10,1.3014500746436551e-14,7.95845155377691e-13,1.5021627996315215e-13,1.1100496884306572e-17,1.9587761136866896e-13,6.061283944164004e-22,7.606746238643597e-21,2.2179131298666077e-10,3.076804217082969e-20,6.850064160039399e-18,3.8807574431494286e-18,3.76,0.0,0.04144494292521794,0.9967894180915176,2.183949461461501e-05,4.8940370853584886e-14,0.5249479206122905,0.5635010465723012,0.00216430117561854,3.119555874227771e-10,0.0009972511308369394,5.526390442954457e-05,0.018769654008597512,8.824076982562692e-10,5.704237816598046e-07,1.8111790497801572e-06,1.223109920143356e-05,6.420394101341138e-07,4.955311760864228e-07
9.30433161627357e-06,0.9091587702178106,2.328116836414763e-06,1.7836586677238847e-05,4.345306380452864e-06,4.55285668539239e-05,0.0,0.0,2.0387815917484963e-05,1.283890304607363e-08,5.3867134000017135e-05,2.793935926877742e-08,4.2808172483950855e-07,3.945838903108502e-18,8.717352699857033e-13,3.089104319998258e-09,3.554981481337583e-11,0.0009639017171355628,1.3834216301416916e-12,2.669418851501181e-08,2.653490894131124e-10,2.8303142392408804e-15,4.086789663111325e-10,1.3838921049734209e-14,8.128232302633449e-13,1.632213486823449e-13,1.205221367288432e-17,2.087076477330115e-13,6.974401317891464e-22,8.266519779557286e-21,2.2860835429633794e-10,3.3542632650307753e-20,7.32653350706643e-18,4.307001837648952e-18,3.76,0.0,0.03997826366214374,0.9967697315300869,2.23511191716835e-05,5.3827579907502294e-14,0.5260308716107855,0.5653309458428374,0.00216425838842068,3.124962343339408e-10,0.0010159693337911024,5.600128054406173e-05,0.019133591159870702,8.938891261712086e-10,5.815413420501593e-07,1.8353679071712762e-06,1.2461051992407156e-05,6.683070620681788e-07,4.96601337897578e-07
9.42913344218752e-06,0.9094326348298992,2.374452263605271e-06,1.8354111122796986e-05,4.529823492647912e-06,4.6928354104015094e-05,0.0,0.0,2.0646621174103144e-05,1.3070004611005412e-08,5.570109081020958e-05,2.921784125018662e-08,4.3767093930937226e-07,4.2306814150371e-18,9.1630497606999e-13,3.1865240729186865e-09,3.785496719244362e-11,0.000980893064669841,1.4787616614325973e-12,2.726339912510231e-08,2.823254356644478e-10,3.0135491966098627e-15,4.2143757311522125e-10,1.4708115230145713e-14,8.302916327246466e-13,1.7713756796107528e-13,1.3072224293673261e-17,2.2217506405718562e-13,8.009265398735109e-22,8.974049199018585e-21,2.355727288696622e-10,3.652489262458566e-20,7.83222834028989e-18,4.7738584504987416e-18,3.76,0.0,0.0385634673074539,0.9967499979661354,2.2866266085243077e-05,5.912279600246155e-14,0.5270611148877944,0.5671097578714152,0.002164215493580864,3.130077768143929e-10,0.0010347191485593388,5.6736728160123195e-05,0.0194983215368882,9.053399923873856e-10,5.926835046209694e-07,1.8594936417964126e-06,1.2691412079509448e-05,6.952620116113138e-07,4.976200164133208e-07
9.55393526810147e-06,0.9096989242182907,2.42131714079985e-06,1.888107342947907e-05,4.721022773782218e-06,4.8350992025027984e-05,0.0,0.0,2.0910141133790088e-05,1.3310286989490649e-08,5.756938008840069e-05,3.053732463241378e-08,4.4736364525264446e-07,4.5321272531116165e-18,9.624715836221623e-13,3.2856762752078897e-09,4.0273981269181145e-11,0.0009978816390718672,1.579529617838439e-12,2.7833052923741103e-08,3.001017386989567e-10,3.2055375983376043e-15,4.3442069988519173e-10,1.5624203496257064e-14,8.482587998929079e-13,1.9201387830293256e-13,1.4164550698568443e-17,2.3630145285392795e-13,9.18004244058578e-22,9.732139868083704e-21,2.4268633673497383e-10,3.97274005459671e-20,8.368718879102471e-18,5.2846560713061726e-18,3.76,0.0,0.03719871865506151,0.9967302189590522,2.338487328488025e-05,6.485349240892869e-14,0.52804052484674,0.5688392805349238,0.002164172507750228,3.134914590661076e-10,0.0010534988718419475,5.747016678286856e-05,0.01986380774120742,9.167590582975991e-10,6.038491137163149e-07,1.8835536157031244e-06,1.2922158946215103e-05,7.229111326778855e-07,4.985890421972183e-07
