Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203)
0.006626162454017297,0.4783989142773332,6.86399084673261e-11,9.673668324245963e-11,2.6163040511428716e-11,5.2717080434897335e-08,0.0,0.0,2.1593675037151253e-06,6.155547971501737e-08,4.9344270923680676e-08,3.9426847019294526e-11,2.8304517492272838e-12,5.907451340954895e-34,5.115619434051689e-24,3.1036867487402238e-15,1.4372368812253226e-12,2.5046421294988086e-05,2.9223090359605524e-27,1.0526419252592099e-23,3.687208915850754e-25,8.992871588057031e-29,2.869720457706145e-17,2.7093004518522174e-17,4.560844727618041e-17,4.233204881523258e-20,1.737686818760676e-29,1.1389149504603463e-18,6.502606509899643e-20,1.358030981474195e-24,1.1059824845590025e-14,5.528494512814927e-25,1.598503102763264e-25,2.7960479164899557e-20,3.76,0.0,0.681475031639623,0.9999508980329562,2.019873581241083e-07,7.615676964983075e-11,0.0029060095490093343,0.002931080583397661,2.1683855992136817e-05,1.067318763791369e-15,2.5091695720950188e-05,2.732037659752756e-07,1.1737159281628846e-09,1.7130891555807422e-09,2.88915650380357e-18,2.924234983024996e-10,1.8344240328551133e-10,2.844825299254065e-08,1.2540852918816048e-17,3.078663469725802e-10,1.362496538261405e-10,1.4370583911199686e-10,3.923114828634999e-09,1.1805791533823992e-06,7.366925797229508e-14,2.205282825618102e-15,3.81165327606417e-10,1.8906844960033244e-11,4.619331701124814e-11,4.4666862451481774e-11,1.9756347207527887e-10,2.5791840736095493e-16,5.35628272688029e-13,9.632168759368475e-17,1.7519980060598904e-10,6.917357635099649e-11
0.006676780124852493,0.47840087669716713,6.929112678827397e-11,9.758898746071508e-11,2.6509940017662618e-11,5.3604096668968046e-08,0.0,0.0,2.179427309953635e-06,6.243629651227385e-08,5.0521941891388276e-08,4.03395046059433e-11,2.8769662995069607e-12,9.967107012166744e-34,5.247416766483887e-24,3.153754291717573e-15,1.4616040259981875e-12,2.5428742592884822e-05,3.0331452767957728e-27,1.0768061090017557e-23,3.8582523603195006e-25,9.348262483149913e-29,2.909056938027577e-17,2.821761284864192e-17,4.671752717321381e-17,4.435727705927826e-20,1.8207929249619498e-29,1.1842904901006286e-18,6.774834178349984e-20,1.4045830221443262e-24,1.1332941924491783e-14,5.755229721040685e-25,1.6574913121709179e-25,2.911326006339252e-20,3.76,0.0,0.681452673433252,0.9999504915445484,2.0614305638869496e-07,7.802831278983786e-11,0.002927968740941976,0.002953422890598064,2.168384717250089e-05,1.0753790845078207e-15,2.5475113239885143e-05,2.745838330605848e-07,1.1916537967892208e-09,1.7217349303625794e-09,2.93334710209931e-18,2.939014766529491e-10,1.857154182728405e-10,2.8889538204337104e-08,1.2637135590371057e-17,3.1257431409229147e-10,1.385472148625945e-10,1.4444052054488738e-10,4.001005488374079e-09,1.1942213247165867e-06,7.477085010475205e-14,2.2382835891993885e-15,3.874411537635718e-10,1.9226824159230248e-11,4.6955646629110004e-11,4.610809037089954e-11,2.0081588216864778e-10,2.6216435626645722e-16,5.462877031524064e-13,9.823816343722856e-17,1.7940025977890369e-10,7.033986209126979e-11
0.006727397795687689,0.4784028390558239,6.994449267479014e-11,9.844346199474459e-11,2.6859181752974654e-11,5.449965315342447e-08,0.0,0.0,2.199538695847765e-06,6.332354851483669e-08,5.1718864243864125e-08,4.1266911575008325e-11,2.9239164534039354e-12,9.383508474177757e-34,5.381688700475408e-24,3.2043045165913285e-15,1.4862069089733326e-12,2.5813931733199426e-05,3.1474410934397457e-27,1.1013350886607964e-23,4.0358787519224382e-25,9.714822086645881e-29,2.9487727674379936e-17,2.9380223080007626e-17,4.784588571360549e-17,4.6463994726798165e-20,1.9073144030000576e-29,1.2311209304274818e-18,7.056335513420094e-20,1.4523845071836954e-24,1.1610757459497921e-14,5.989541360620215e-25,1.7182432981748065e-25,3.030470267268048e-20,3.76,0.0,0.6814303158758664,0.9999500820840149,2.1035358306499448e-07,7.993143491600132e-11,0.00294992431685042,0.002975764464858759,2.1683838288415506e-05,1.083438001374732e-15,2.58614168804851e-05,2.759702132834583e-07,1.2097267432444717e-09,1.7304202075978187e-09,2.9778707386697285e-18,2.953862247679799e-10,1.879968911909486e-10,2.933528944117331e-08,1.2733425816795968e-17,3.1731823743547e-10,1.4086691326411721e-10,1.4517867038257256e-10,4.079801095767999e-09,1.207932252609475e-06,7.588297281441954e-14,2.271599964298268e-15,3.9378049155672364e-10,1.954989983079261e-11,4.7725198218298644e-11,4.758706547411908e-11,2.0410118867009404e-10,2.6645325031842427e-16,5.570712071620379e-13,1.0017694225214538e-16,1.8366982063170884e-10,7.151737843886499e-11
0.006778015466522885,0.47840480135332436,7.060001330401643e-11,9.930018047632221e-11,2.7210779101380344e-11,5.540377998093811e-08,0.0,0.0,2.2197019024415833e-06,6.421726874441365e-08,5.2935216749337795e-08,4.2209207360226555e-11,2.9713030176520878e-12,6.171862776814377e-34,5.518549960321004e-24,3.255324946647308e-15,1.5110464221631153e-12,2.6201988071487468e-05,3.2653285794890764e-27,1.1262315313244427e-23,4.220290676389879e-25,1.0092725869349025e-28,2.988858125492668e-17,3.0581842082651866e-17,4.899374227519144e-17,4.8654892463799216e-20,1.9973673969698484e-29,1.2794420332628988e-18,7.347357853623622e-20,1.501460374241111e-24,1.189332000029301e-14,6.231627451095202e-25,1.7808010311121766e-25,3.153582183039562e-20,3.76,0.0,0.6814079589670108,0.9999496696513642,2.1461930659648774e-07,8.186643987889026e-11,0.0029718762772635234,0.002998105306200188,2.1683829339880864e-05,1.0914955145363966e-15,2.625060617270307e-05,2.7736294149709364e-07,1.2279347460810947e-09,1.7391452052175756e-09,3.022727360635299e-18,2.968777800695029e-10,1.902867687469224e-10,2.978554980595513e-08,1.2829723609029042e-17,3.2209813070385005e-10,1.4320883334026308e-10,1.4592030840454945e-10,4.159505083553703e-09,1.2217122503216468e-06,7.700568252217017e-14,2.3052337175157373e-15,4.001837221093612e-10,1.9876083901339837e-11,4.8501985704993023e-11,4.9104502366388794e-11,2.074195888999069e-10,2.7078534708391976e-16,5.679792598527927e-13,1.0213810936002706e-16,1.8800913723458177e-10,7.270616804107386e-11
0.00682863313735808,0.47840676358968953,7.125769841200275e-11,1.0015906054642917e-10,2.756474240661353e-11,5.631650735719294e-08,0.0,0.0,2.239917170788879e-06,6.511749077345475e-08,5.4171178887827046e-08,4.316653337069327e-11,3.0191281650133617e-12,7.1338055702536705e-34,5.657912257393976e-24,3.3068287334775785e-15,1.5361234608875018e-12,2.65929109631693e-05,3.386827472790837e-27,1.1514981012786372e-23,4.411699283490414e-25,1.048300688017267e-28,3.029323358244624e-17,3.1823495076121994e-17,5.016131237838898e-17,5.093269224360824e-20,2.0910759382247615e-29,1.3292898833190912e-18,7.648153055035823e-20,1.551836030777177e-24,1.2180678395338355e-14,6.481690769406056e-25,1.8452049896660799e-25,3.2807649536012196e-20,3.76,0.0,0.6813856027062276,0.9999492542466034,2.1894059698781966e-07,8.383363257856216e-11,0.0029938246227099166,0.0030204454146427703,2.168382032689712e-05,1.0995516241370451e-15,2.664268064672223e-05,2.78762051768043e-07,1.2462777838546366e-09,1.7479101362301002e-09,3.0679169151241216e-18,2.9837617914529955e-10,1.9258499958632978e-10,3.0240362789109725e-08,1.2926028978120117e-17,3.269140077761814e-10,1.45573059779675e-10,1.4666545401222774e-10,4.240121144422634e-09,1.235561632676515e-06,7.813905192843396e-14,2.339186979055857e-15,4.0665123625872716e-10,2.020538824154723e-11,4.9286100212371995e-11,5.06611231436328e-11,2.1077128484472416e-10,2.751609102698723e-16,5.790123562253124e-13,1.0412175388516383e-16,1.924188698167094e-10,7.390627373855663e-11
0.006879250808193276,0.47840872576494026,7.191755485746671e-11,1.0102025648560153e-10,2.792108719222633e-11,5.723786558282228e-08,0.0,0.0,2.2601847416361527e-06,6.602424873959359e-08,5.542693056742129e-08,4.413902954797404e-11,3.0673927672905057e-12,6.683005265728398e-34,5.799974466021545e-24,3.3588043573767082e-15,1.5614389266581282e-12,2.6986699762904237e-05,3.5121234502729055e-27,1.1771374634055465e-23,4.610317328166467e-25,1.0885137944087174e-28,3.0701594067353714e-17,3.310622655653753e-17,5.134882022441771e-17,5.3300222136167845e-20,2.188565484363421e-29,1.380701454206234e-18,7.958977710193358e-20,1.6035372302208549e-24,1.2472881727503342e-14,6.739938197751807e-25,1.9115005465292038e-25,3.4121238125107916e-20,3.76,0.0,0.6813632470930567,0.9999488358697382,2.2331782632829702e-07,8.583331900892392e-11,0.0030157693537189723,0.0030427847902069066,2.168381124946438e-05,1.10760633032119e-15,2.7037639832873318e-05,2.8016757834148006e-07,1.2647558351238927e-09,1.756715214740173e-09,3.113439349272284e-18,2.998814587644553e-10,1.9489153205685343e-10,3.0699772287041715e-08,1.3022341935240119e-17,3.3176588271676366e-10,1.4795967781024976e-10,1.4741412668135904e-10,4.3216526171080884e-09,1.2494807161077066e-06,7.928313899013766e-14,2.373461510790829e-15,4.131834156219042e-10,2.053782493332173e-11,5.00774974712675e-11,5.2257657960453045e-11,2.1415647406499063e-10,2.7958019775794027e-16,5.90170968714965e-13,1.0612796051449463e-16,1.9689967769454623e-10,7.511773864283108e-11
0.006929868479028472,0.4784106878790973,7.25795922711963e-11,1.0188371503993577e-10,2.8279824543750504e-11,5.8167885088596564e-08,0.0,0.0,2.2805048556055425e-06,6.693757743330008e-08,5.670265247227954e-08,4.512683716859435e-11,3.1160989554503644e-12,7.463342103926809e-34,5.944666271071178e-24,3.411263919459826e-15,1.5869937246426283e-12,2.73833538249944e-05,3.641249519993073e-27,1.2031522800136807e-23,4.816365052721188e-25,1.129991874720917e-28,3.1113757881157255e-17,3.443110382285836e-17,5.255648399407332e-17,5.576037751292299e-20,2.289963419252007e-29,1.4337143271743695e-18,8.280094029750447e-20,1.65658997803985e-24,1.2769979274495618e-14,7.006578803095775e-25,1.979730362991939e-25,3.547766215639392e-20,3.76,0.0,0.6813408921270365,0.9999484145207722,2.2775136889139124e-07,8.786580645196162e-11,0.0030377104708200907,0.0030651234329129706,2.168380210758274e-05,1.1156596332333797e-15,2.7435483261688012e-05,2.8157955508768896e-07,1.2833688784514377e-09,1.7655606525039907e-09,3.159294610225208e-18,3.013936553050778e-10,1.9720631614215252e-10,3.116382267593311e-08,1.311866249169942e-17,3.3665376980903725e-10,1.5036877286631252e-10,1.481663457259935e-10,4.404102970244089e-09,1.2634698189234163e-06,8.043801620289805e-14,2.408059448273911e-15,4.197806480750538e-10,2.087340595636113e-11,5.087621388788443e-11,5.389484603500405e-11,2.17575357019662e-10,2.8404347125954314e-16,6.014555664302553e-13,1.0815681364710064e-16,2.0145222239908377e-10,7.63406059728668e-11
0.006980486149863668,0.4784126499321823,7.324381795450442e-11,1.0274953508541669e-10,2.8640968987532725e-11,5.910659640054493e-08,0.0,0.0,2.3008777530294797e-06,6.785751217689535e-08,5.799852575370098e-08,4.613009662616802e-11,3.165247732104379e-12,9.894302489746976e-34,6.092097606403806e-24,3.464198055130946e-15,1.6127887648252581e-12,2.7782872503093984e-05,3.7743447903412605e-27,1.2295452127595272e-23,5.030063676758586e-25,1.17271226152624e-28,3.152965134457417e-17,3.5799213346410555e-17,5.378452973134468e-17,5.831614305248314e-20,2.3954042413946108e-29,1.4883668308352258e-18,8.611768940286213e-20,1.7110207719613662e-24,1.3072020631075221e-14,7.281827725090996e-25,2.0499398744548085e-25,3.6878015859946817e-20,3.76,0.0,0.6813185378077015,0.9999479901997085,2.322416009431369e-07,8.99314032576729e-11,0.0030596479745432486,0.0030874613427813165,2.1683792901252264e-05,1.1237115330183915e-15,2.783621046382292e-05,2.8299801596137973e-07,1.3021168924029866e-09,1.774446661801083e-09,3.205482645136048e-18,3.029128052300052e-10,1.9952930186227588e-10,3.163255873090597e-08,1.3214990658926753e-17,3.415776835187822e-10,1.5280043099591127e-10,1.4892213050558726e-10,4.487475427768284e-09,1.2775292609703625e-06,8.160374354118466e-14,2.4429826282810808e-15,4.264433157398007e-10,2.1212143482196695e-11,5.1682217932026127e-11,5.557343414281364e-11,2.2102813148329932e-10,2.8855098894096483e-16,6.128666000087888e-13,1.102083941399746e-16,2.060771638971153e-10,7.757491925415056e-11
0.007031103820698863,0.47841461192421625,7.391024191864011e-11,1.036175868488333e-10,2.9004530444502842e-11,6.00540301640378e-08,0.0,0.0,2.3213036742049075e-06,6.878408883830401e-08,5.9314732353337e-08,4.714895081252306e-11,3.214841490474652e-12,1.113653041597468e-33,6.242206217911179e-24,3.517623437951297e-15,1.6388249601096255e-12,2.818525515078321e-05,3.911446359953735e-27,1.256318920600519e-23,5.2516412470217795e-25,1.2167346907281362e-28,3.1949405578692055e-17,3.721166170220205e-17,5.5033178674359836e-17,6.097054447691444e-20,2.5050262068731352e-29,1.54469768516973e-18,8.954274310128438e-20,1.7668564825857473e-24,1.3379055635760431e-14,7.565903565954263e-25,2.122172897804454e-25,3.832341240971782e-20,3.76,0.0,0.6812961841345857,0.9999475629065474,2.3678890041505014e-07,9.203041888623375e-11,0.0030815818654180817,0.0031097985198322775,2.1683783630472942e-05,1.131762029820879e-15,2.8239820970159284e-05,2.84422994106399e-07,1.3209998555474856e-09,1.7833734498289023e-09,3.252003401165929e-18,3.0443894414538e-10,2.0186044149016537e-10,3.2106025642491446e-08,1.3311326448470068e-17,3.465376385016054e-10,1.552547385282906e-10,1.496814999954107e-10,4.571773564791417e-09,1.2916593636702999e-06,8.278039757934408e-14,2.4782333020594033e-15,4.331718135340526e-10,2.155404960783151e-11,5.2495610196900223e-11,5.729417662380474e-11,2.2451500148715535e-10,2.931030171862514e-16,6.244045434259641e-13,1.122827874097412e-16,2.1077516800439318e-10,7.882072215682711e-11
0.007081721491534059,0.4784165738552204,7.457887153443707e-11,1.044879403292868e-10,2.9370523475643505e-11,6.101021714671547e-08,0.0,0.0,2.3417828591026417e-06,6.971734391602912e-08,6.065145488297679e-08,4.818354262567413e-11,3.2648812836904613e-12,1.0217856644288756e-33,6.3951102823450936e-24,3.571531336043279e-15,1.6651032288902069e-12,2.859050112103767e-05,4.052701759447438e-27,1.2834760618443689e-23,5.481333770856059e-25,1.2621177704356459e-28,3.237295185948392e-17,3.8669579259956214e-17,5.630265919605847e-17,6.372670527341924e-20,2.618966526362244e-29,1.6027464314113068e-18,9.307887865031919e-20,1.8241242215366806e-24,1.3691134322050564e-14,7.859027980851723e-25,2.196476353945909e-25,3.9814988962706533e-20,3.76,0.0,0.6812738311072204,0.9999471326412886,2.413936475066522e-07,9.416316410507317e-11,0.0031035121439746327,0.0031321349640861607,2.168377429524479e-05,1.1398111237856806e-15,2.8646314311818966e-05,2.858545223622042e-07,1.3400177464576946e-09,1.7923412218605582e-09,3.2988568254853714e-18,3.0597210732261785e-10,2.0419968800285853e-10,3.258426909160735e-08,1.340766987202159e-17,3.515336496373329e-10,1.5773178228981052e-10,1.5044447299274696e-10,4.6570008459619965e-09,1.3058604502650419e-06,8.396803925439603e-14,2.5138133454490487e-15,4.399665348847425e-10,2.1899136611045122e-11,5.3316413417461305e-11,5.905783709355607e-11,2.2803617065676248e-10,2.976998218006432e-16,6.36069875904276e-13,1.1438007951640485e-16,2.1554690445256493e-10,8.007805860152583e-11
0.007132339162369255,0.4784185357252164,7.524971641266287e-11,1.0536051859844674e-10,2.973895967069648e-11,6.197518822848117e-08,0.0,0.0,2.3623155475510877e-06,7.0657314422349e-08,6.200887667935614e-08,4.923401686988201e-11,3.315369304529798e-12,9.002882609661415e-34,6.550747545618352e-24,3.6259343141774e-15,1.6916244929240666e-12,2.8998609766666365e-05,4.198151102105015e-27,1.3110192935166977e-23,5.719378926202709e-25,1.3088368962443634e-28,3.280038901179102e-17,4.017411636923328e-17,5.759319633921113e-17,6.658779494671636e-20,2.7373720913814253e-29,1.662553033651833e-18,9.672892245252e-20,1.882851616586103e-24,1.4008307041429864e-14,8.161428266891171e-25,2.2728959276527274e-25,4.135390166092052e-20,3.76,0.0,0.6812514787251348,0.9999466994039291,2.4605622416414327e-07,9.632995076405042e-11,0.0031254388107427576,0.003154470675563253,2.1683764895567727e-05,1.1478588150575751e-15,2.9055690020161644e-05,2.872926330243075e-07,1.3591705437095044e-09,1.801350179767268e-09,3.3460428652726215e-18,3.0751232945877515e-10,2.0654699618478574e-10,3.306733516294423e-08,1.350402094139018e-17,3.5656573199051873e-10,1.6023164945646226e-10,1.5121106804609972e-10,4.743160981516303e-09,1.320132845473725e-06,8.516674333156921e-14,2.549724958741352e-15,4.468278825897078e-10,2.2247416719913174e-11,5.4144715263770754e-11,6.086518685140366e-11,2.3159184716148542e-10,3.023416745615816e-16,6.478630957235044e-13,1.1650036016016741e-16,2.2039304943356597e-10,8.134697268599359e-11
0.007182956833204451,0.47842049753422555,7.592278350533233e-11,1.0623546915974485e-10,3.010985549951417e-11,6.294897438546476e-08,0.0,0.0,2.382901978936475e-06,7.160403789685435e-08,6.33871815363524e-08,5.03005169925831e-11,3.3663064412172378e-12,1.0100339724619837e-33,6.709279436467141e-24,3.680820222541944e-15,1.7183896796210995e-12,2.940958043971764e-05,4.347973760865483e-27,1.3389512705202725e-23,5.966022054437213e-25,1.356966845627696e-28,3.323162148098016e-17,4.172644434521675e-17,5.890502309480805e-17,6.955709218893862e-20,2.8603915835788984e-29,1.724158334750379e-18,1.0049575238119762e-19,1.9430666735930486e-24,1.4330624399561764e-14,8.473336233289628e-25,2.351481222039805e-25,4.2941328410218045e-20,3.76,0.0,0.681229126987856,0.9999462631944656,2.5077701457962247e-07,9.853109183991715e-11,0.0031473618662530376,0.003176805654283819,2.1683755431441687e-05,1.1559051037816157e-15,2.9467947626700357e-05,2.8873735875432935e-07,1.378458225882084e-09,1.8104005276990908e-09,3.3935614677139944e-18,3.090596456334691e-10,2.0890232050674417e-10,3.3555270363647475e-08,1.3600379668510722e-17,3.616339008191169e-10,1.627544277571888e-10,1.5198130388010154e-10,4.830257345418592e-09,1.3344768755453517e-06,8.637656973054924e-14,2.585969970892526e-15,4.537562508615806e-10,2.2598902355239384e-11,5.498047363568279e-11,6.271700546200728e-11,2.3518223507238325e-10,3.070288418489942e-16,6.597846793557409e-13,1.1864371476407952e-16,2.2531427849889943e-10,8.26275087854357e-11
0.007233574504039646,0.47842245928226956,7.659808235637545e-11,1.0711274486979476e-10,3.048322329746434e-11,6.393160672355536e-08,0.0,0.0,2.403542392357263e-06,7.25575524886637e-08,6.478655403782269e-08,5.1383187678144275e-11,3.4176948733114074e-12,1.1383200225057692e-33,6.87065373650516e-24,3.736201124381738e-15,1.7453997201133177e-12,2.9823412491843124e-05,4.502218527457527e-27,1.3672746469493794e-23,6.221513265987213e-25,1.406518015058109e-28,3.366674415716159e-17,4.332775929201594e-17,6.023836712471595e-17,7.26379531040352e-20,2.988175289382906e-29,1.7876038398987364e-18,1.0438230732264555e-19,2.0047976556310946e-24,1.4658137193351015e-14,8.794985910194232e-25,2.432279708378496e-25,4.457847128473861e-20,3.76,0.0,0.681206775894908,0.9999458240128927,2.5555640533966485e-07,1.0076690163563635e-10,0.003169281311036129,0.0031991399002680968,2.1683745902866557e-05,1.1639499901029137e-15,2.9883086663148187e-05,2.901887320992303e-07,1.3978807715584234e-09,1.8194924690887058e-09,3.4414125800052343e-18,3.1061409081324236e-10,2.1126561691086698e-10,3.4048121699569676e-08,1.3696746065463492e-17,3.6673817160926947e-10,1.6530020514883044e-10,1.5275519919171865e-10,4.9182934222515735e-09,1.3488928685219782e-06,8.75975933417109e-14,2.6225505821989784e-15,4.607520397291985e-10,2.2953605856690238e-11,5.582372160859808e-11,6.46140818574343e-11,2.388075411251108e-10,3.1176159356809274e-16,6.718350985952008e-13,1.208102282017791e-16,2.3031126915966075e-10,8.391971139390018e-11
0.007284192174874842,0.4784244209693704,7.727562029481744e-11,1.079924413787614e-10,3.085907862325009e-11,6.492311644428566e-08,0.0,0.0,2.424237026510839e-06,7.351789684362694e-08,6.620717925886374e-08,5.248217279242828e-11,3.4695356925679774e-12,1.2051916131607724e-33,7.03499672524461e-24,3.7920683879144115e-15,1.7726555501331247e-12,3.0240105274039698e-05,4.661048163448641e-27,1.3959920752464002e-23,6.48610903503871e-25,1.4575323086238492e-28,3.410568912201998e-17,4.497927814058685e-17,6.159346390120389e-17,7.583383566678161e-20,3.1208820583788575e-29,1.852931864580336e-18,1.083915773371467e-19,2.0680733542135653e-24,1.4990896541431215e-14,9.126617979215766e-25,2.515342057390976e-25,4.626655373270363e-20,3.76,0.0,0.681184425445812,0.9999453818592039,2.603947851785392e-07,1.0303769555281266e-10,0.003191197145623261,0.0032214734135363053,2.168373630984218e-05,1.1719934741667995e-15,3.0301106661345416e-05,2.9164678585480747e-07,1.4174381593246861e-09,1.8286262089187322e-09,3.489596149349899e-18,3.121757002260337e-10,2.1363684133535932e-10,3.454593659300638e-08,1.379312014445236e-17,3.718785600377367e-10,1.6786907012344177e-10,1.5353277281189282e-10,5.0072724617797945e-09,1.3633811539264877e-06,8.882987716277797e-14,2.659468716933057e-15,4.678156439169655e-10,2.3311539738511088e-11,5.6674429319375715e-11,6.65572127157518e-11,2.424679695909345e-10,3.1654019636793113e-16,6.840148072166287e-13,1.2299998189930604e-16,2.353846974137032e-10,8.52236252722316e-11
