Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931),S(1325),C2HF3(169),F(37),C2HF4(69),C2HFO(577),S(4228),S(4234),CHFO(47)
3.737404189500175e-05,0.6667171158390014,1.6119229061744738e-06,7.572304011328872e-07,2.8615115682237133e-07,2.5290936373965325e-05,0.0,0.0,2.0270848027676087e-05,6.563821165434447e-08,1.1474247350200352e-05,7.253375087522181e-07,1.1735062083977512e-07,1.876452058505231e-19,5.704318934559928e-14,2.888901666376536e-09,2.1649624972730438e-07,0.00011724864173488673,8.956743178912793e-17,5.997029599502748e-14,1.405317881151028e-15,1.7814660718834766e-17,7.125666600654403e-11,7.087073074635204e-12,4.475877647586425e-12,2.2709257778592905e-14,7.317348143776567e-19,8.363486067073509e-13,1.5417064088052668e-12,3.1330183385570666e-15,3.4189297901384783e-11,4.941123932345083e-17,5.635620883376032e-17,1.2423036946209671e-13,3.76,0.0,0.49031168300623773,0.9993842014787084,2.732693391085556e-05,4.564034347623915e-07,0.09138934154235678,0.09157485984306332,0.000458868292080347,3.408141613556094e-12,0.00011385631402748586,2.548967665378423e-05,2.461904656964194e-05,3.121268437106397e-09,3.1252283864280466e-11,2.4563368120442534e-07,1.5837676806593457e-07,5.065654614942728e-07,5.664037036730764e-06,2.2958967012920406e-13,1.977117882692172e-11,2.2027693081876136e-07,6.041957462311039e-07,1.1856414079491662e-05,4.084526630804977e-05,6.865856485400666e-08,5.647907067778144e-09,4.7589907797464276e-07,4.7213357265216596e-08,3.6373647297101727e-06,1.8416687011958084e-09,1.217205229305049e-07,1.949869768169313e-14,1.4863497667640886e-09,8.568783457222881e-12,7.693794391757632e-07,5.692892325408145e-10,2.391836940895129e-15,2.761347338982401e-11,2.0993115170983337e-13,1.9659536008739213e-10,1.909660118957072e-10,4.609708328634476e-10,1.2495098635189251e-08,1.984684709596091e-09,7.954972066995028e-14,2.1536308932533439e-10,8.650671886576283e-12,6.568956034875439e-10,7.26415845257634e-11,5.644980924354492e-10,1.3574243719105541e-15,5.443865627280663e-09,3.317767989302293e-09
3.827359132075564e-05,0.6669650214103099,1.683103789412404e-06,7.818415468945898e-07,3.001302392396889e-07,2.690874883569947e-05,0.0,0.0,2.140804252338003e-05,7.05051574948672e-08,1.2418673801832909e-05,7.881322703365732e-07,1.2438451985155903e-07,2.155585580338643e-19,6.275493598655727e-14,3.04378609217127e-09,2.3148429275165572e-07,0.00012301149081316774,9.68658353461092e-17,6.421322799131536e-14,1.6090526639427916e-15,1.982032608441135e-17,7.481106341242722e-11,7.959840779414082e-12,4.864403051412673e-12,2.6523046288454236e-14,8.658390723976757e-19,9.621134279220626e-13,1.795701579264994e-12,3.5820945600780954e-15,3.6914523478994306e-11,5.607604345216394e-17,6.393377566316849e-17,1.434937567764866e-13,3.76,0.0,0.4882918207945118,0.9993759033791582,2.9171717703149053e-05,4.970225995016737e-07,0.0933969852682391,0.0935919736840186,0.00045886446602189893,3.481688745877577e-12,0.00011940580490967973,2.6569301319913983e-05,2.5788161718121537e-05,3.2522481996860577e-09,3.274335538101456e-11,2.5604393108247287e-07,1.7051798956491796e-07,5.620781438641029e-07,5.964472129362978e-06,2.4299622413124595e-13,2.0302769650592256e-11,2.3398133189753453e-07,6.298912787207251e-07,1.2823740532990603e-05,4.352161903485605e-05,7.341114194949872e-08,6.03973325426585e-09,5.081586594104901e-07,5.037042848257277e-08,3.8728492982010605e-06,1.9658091105226944e-09,1.360469582872931e-07,2.0812852891057507e-14,1.6082811626062767e-09,9.27047856976341e-12,8.35663362930871e-07,6.045713808591347e-10,2.5530262914905537e-15,2.945492297027466e-11,2.244757222761983e-13,2.2382907188353682e-10,2.0705008012010887e-10,4.803276271124578e-10,1.3329663858567846e-08,2.1123986429726733e-09,8.467951611204893e-14,2.460865666961175e-10,9.217863811249313e-12,6.868737271628126e-10,7.807356406978384e-11,5.963831546139479e-10,1.4335518467032265e-15,5.875803994646142e-09,3.733447662389804e-09
3.9173140746509525e-05,0.6672119291521469,1.7561548833148476e-06,8.069394583161224e-07,3.145782730421987e-07,2.859341313869345e-05,0.0,0.0,2.25917879092644e-05,7.567986394331484e-08,1.3418993095948635e-05,8.549328819342019e-07,1.3170793953787354e-07,2.4705010387445836e-19,6.892855974859583e-14,3.2041894047064754e-09,2.47213525616219e-07,0.0001289186278806323,1.0472757830224745e-16,6.864243072648435e-14,1.8376546357854263e-15,2.2013899461846017e-17,7.84931206881635e-11,8.92465518388207e-12,5.282214052192176e-12,3.088143186182797e-14,1.0221115335259203e-18,1.103944134465932e-12,2.0855880087337157e-12,4.085718529485837e-15,3.980961654800349e-11,6.349877180492075e-17,7.237167568688228e-17,1.6529136292051406e-13,3.76,0.0,0.48628011604914445,0.9993673415697131,3.110255216029275e-05,5.403557081942562e-07,0.09539608415052518,0.09560080877774604,0.00045886051896210263,3.554865936633349e-12,0.0001250913471905846,2.7671953653383774e-05,2.6982970524752476e-05,3.38595070924239e-09,3.426735486832773e-11,2.666763970833482e-07,1.833887884527764e-07,6.223140851390795e-07,6.274491402097428e-06,2.5695675424668326e-13,2.0838097829181626e-11,2.482941791975708e-07,6.561369013900035e-07,1.3848010123054186e-05,4.6310231197093936e-05,7.839740250592992e-08,6.450854731844331e-09,5.419508026046688e-07,5.3670303066526786e-08,4.117868279766118e-06,2.09578790262218e-09,1.5183931854182877e-07,2.2188807405050027e-14,1.7373928968703202e-09,1.0013435564587571e-11,9.058945061239892e-07,6.414095766089752e-10,2.7217952694345625e-15,3.138202775354381e-11,2.397776065109522e-13,2.5454039635655334e-10,2.241242200906517e-10,5.000871680244321e-10,1.4202041099114087e-08,2.2452186449754314e-09,9.001598981743629e-14,2.803923948080298e-10,9.808860375017335e-12,7.176523922610329e-10,8.384582977982017e-11,6.29436774419581e-10,1.5124311329467755e-15,6.331410853153207e-09,4.191139914855679e-09
4.0072690172263414e-05,0.6674578436966725,1.8311137926924543e-06,8.32539441517225e-07,3.295085377137498e-07,3.0346470611934697e-05,0.0,0.0,2.382326604155747e-05,8.1179563252261e-08,1.4477476689778534e-05,9.259181583264432e-07,1.393298393426702e-07,2.8251782204006895e-19,7.559472134989126e-14,3.3702592746699372e-09,2.6370859592270016e-07,0.0001349708336635253,1.1319834986611285e-16,7.326110659520012e-14,2.0936367847491423e-15,2.4410267528597594e-17,8.230626766381693e-11,9.98987878528436e-12,5.731344406695684e-12,3.584999891752742e-14,1.2038558396809545e-18,1.2635678981364025e-12,2.4156630612602182e-12,4.6494450944882e-15,4.2883074866931315e-11,7.175189516622386e-17,8.175252067772449e-17,1.899036810048811e-13,3.76,0.0,0.4842765318963686,0.9993585114459258,3.312212307020398e-05,5.865302042094919e-07,0.09738666856457727,0.09760139859528759,0.0004588564487864531,3.6276749634753845e-12,0.00013091353332718742,2.879785376210435e-05,2.8203379609422094e-05,3.5224002456183348e-09,3.582416264762412e-11,2.775332108697554e-07,1.970204267968217e-07,6.875708090720778e-07,6.594280575103608e-06,2.714890699864326e-13,2.1377271390830483e-11,2.6323392799195786e-07,6.829379058422248e-07,1.4931538231012824e-05,4.921347246937301e-05,8.362547656515449e-08,6.881942777169592e-09,5.773269537205529e-07,5.711709719047439e-08,4.372646511602754e-06,2.2317979052610857e-09,1.692144304202769e-07,2.3628602256577664e-14,1.8739743098907814e-09,1.0799315734815106e-11,9.802154599703135e-07,6.798504249246204e-10,2.8983942018646366e-15,3.3397601203247764e-11,2.558654701730696e-13,2.8913705718076993e-10,2.422318644141424e-10,5.202530646190267e-10,1.5113327087112524e-08,2.383261965374164e-09,9.556407258517769e-14,3.1861305396248655e-10,1.0424164237314846e-11,7.49247104859767e-10,8.99808695474665e-11,6.636908168350266e-10,1.594135911060274e-15,6.811517597966192e-09,4.6942170930711905e-09
4.09722395980173e-05,0.6677027696706967,1.9080191575710176e-06,8.586569674552443e-07,3.449347180820759e-07,3.216949040481721e-05,0.0,0.0,2.5103669978159624e-05,8.702235103285802e-08,1.5596465435652375e-05,1.0012726546805856e-06,1.47259457350844e-07,3.2239885509843955e-19,8.278585781709617e-14,3.5421478875226997e-09,2.809947514944346e-07,0.00014116893067089482,1.2232746463457305e-16,7.807241305831658e-14,2.3797193623193036e-15,2.7025356731929252e-17,8.625403950671904e-11,1.1164535367847481e-11,6.213961409371237e-12,4.1500984152199497e-14,1.4148198236829806e-18,1.4428676028894545e-12,2.790655179998882e-12,5.279301444807304e-15,4.614375612999979e-11,8.091376638543952e-17,9.216575294102897e-17,2.1763726430705188e-13,3.76,0.0,0.4822810315465286,0.9993494082748693,3.523318727394417e-05,6.356774381075461e-07,0.09936876862469521,0.09959377645831394,0.00045885225332145896,3.700117585053886e-12,0.00013687299160145466,2.994723137964519e-05,2.944929596329117e-05,3.6616222425846235e-09,3.74136595141915e-11,2.886165977507045e-07,2.1144488288846662e-07,7.581591955400388e-07,6.924031551938511e-06,2.86611456484357e-13,2.1920401730250415e-11,2.788194634487744e-07,7.102998204991184e-07,1.6076709963777743e-05,5.223373463936587e-05,8.910373844728144e-08,7.333688812364867e-09,6.143400952820587e-07,6.071502443378302e-08,4.637415047066681e-06,2.3740376333673995e-09,1.8829596817288003e-07,2.5134338673828275e-14,2.018323306607547e-09,1.1629829538161635e-11,1.0587718362204802e-06,7.199415931371547e-10,3.0830807985680252e-15,3.550454000423945e-11,2.7276864480434457e-13,3.280695167096354e-10,2.6141791415167673e-10,5.408290982578903e-10,1.606464472447505e-08,2.5266490969516867e-09,1.0132884494235755e-13,3.611048715115257e-10,1.1064282743732671e-11,7.816739198712506e-10,9.650292844113852e-11,6.99178146838012e-10,1.6787421676062394e-15,7.31697744762772e-09,5.2462687068789795e-09
4.187178902377119e-05,0.6679467116961079,1.98691063340518e-06,8.853076785400878e-07,3.6087091115129723e-07,3.4064070342341724e-05,0.0,0.0,2.6434204439608107e-05,9.322722830897214e-08,1.6778371723767626e-05,1.0811868365077255e-06,1.555063157049021e-07,3.6717299275752864e-19,9.053627624001559e-14,3.7200119812673304e-09,2.990978534752853e-07,0.00014751378419940615,1.3216812272729243e-16,8.307946326706834e-14,2.6988438313665575e-15,2.9876199405139576e-17,9.034007766238829e-11,1.2458356209959645e-11,6.73237363463758e-12,4.791385233841223e-14,1.6592494640971871e-18,1.6438937274277782e-12,3.2157599122926377e-12,5.981820951879796e-15,4.9600890501493774e-11,9.106903302346379e-17,1.0370815021699548e-16,2.4882678077289967e-13,3.76,0.0,0.4802935782919824,0.9993400271912638,3.743857477504624e-05,6.879327546291758e-07,0.10134241418170586,0.10157797553959771,0.00045884793033286583,3.7721955409660845e-12,0.00014297038719041484,3.112032536248278e-05,3.0720626955704574e-05,3.803643224063749e-09,3.90357267459611e-11,2.999288718711762e-07,2.2669485579132543e-07,8.344039407507376e-07,7.263942565897235e-06,3.023426786684311e-13,2.2467603689079688e-11,2.9507010745101526e-07,7.382283989381544e-07,1.7285982023704753e-05,5.537343253152759e-05,9.484081320301297e-08,7.806804937350274e-09,6.53044784881957e-07,6.446839743498812e-08,4.912411217978856e-06,2.522711429624098e-09,2.0921476227862865e-07,2.6708179568061657e-14,2.1707465850975392e-09,1.2506737906941743e-11,1.141712370640246e-06,7.617318267676701e-10,3.27612033442906e-15,3.770582608492629e-11,2.9051713305131783e-13,3.718348602589521e-10,2.817287784102288e-10,5.618192133003042e-10,1.7057143542639764e-08,2.6755038040955566e-09,1.0731553965062325e-13,4.0824931282412504e-10,1.1729728122333137e-11,8.149494368357151e-10,1.034381354366098e-10,7.359326397217555e-10,1.7663282162384942e-15,7.848666129434399e-09,5.851113436694542e-09
4.277133844952508e-05,0.6681896743903021,2.0678288701739677e-06,9.12507394279704e-07,3.773316328713688e-07,3.603183775704108e-05,0.0,0.0,2.7816086251286e-05,9.981414539999549e-08,1.8025681666041113e-05,1.1658572534107337e-06,1.6408022596746371e-07,4.173663925632637e-19,9.888225129434412e-14,3.904012882149135e-09,3.18044388812321e-07,0.00015400630334076835,1.4277768748493093e-16,8.828532668636138e-14,3.0541876147383933e-15,3.2981003493534534e-17,9.456813074876373e-11,1.3881829193928632e-11,7.289039022455762e-12,5.5175915863055017e-14,1.941948599645057e-18,1.868877011356418e-12,3.696678451524908e-12,6.764078964406718e-15,5.326409343625731e-11,1.0230907406479931e-16,1.1648436351281817e-16,2.8383720811604397e-13,3.76,0.0,0.4783141355050433,0.9993303631935689,3.9741190875254185e-05,7.434355814572715e-07,0.10330763482052614,0.10355402886348461,0.0004588434775238573,3.843910551700657e-12,0.000149206423265329,3.231738316389596e-05,3.2017280341491234e-05,3.948490737663501e-09,4.0690246112761575e-11,3.114724311775238e-07,2.428037702607791e-07,9.166440317503059e-07,7.614218328826137e-06,3.187019847926213e-13,2.3018995637593227e-11,3.120056248275085e-07,7.667296076785415e-07,1.8561884594827805e-05,5.863500487577681e-05,1.0084558299866495e-07,8.302024457774436e-09,6.934971935389905e-07,6.838162938679337e-08,5.197878685611054e-06,2.6780296034667536e-09,2.3210912052299866e-07,2.8352351004440785e-14,2.3315598668706957e-09,1.3431853568090034e-11,1.2291890278593208e-06,8.052709640001744e-10,3.477785829791493e-15,4.0004528616343474e-11,3.0914161386612796e-13,4.2098098314416066e-10,3.03212413630443e-10,5.832275073632088e-10,1.8092000121166327e-08,2.8299531453112664e-09,1.1352954404297935e-13,4.604543251430833e-10,1.2421017668302438e-11,8.490907951538747e-10,1.108146377492865e-10,7.739891911105036e-10,1.8569747178788913e-15,8.407482569640469e-09,6.512811750692268e-09
4.367088787527897e-05,0.6684316623666049,2.150815490349329e-06,9.402721158729792e-07,3.9433182489577e-07,3.8074450297073726e-05,0.0,0.0,2.925054476356633e-05,1.0680404767741825e-07,1.9340957320890933e-05,1.2554867165886707e-06,1.7299129444334363e-07,4.735557175602522e-19,1.0786212780770204e-13,4.094316538669921e-09,3.378614820796346e-07,0.0001606474419913968,1.542179815888536e-16,9.369302971736418e-14,3.4491796901744402e-15,3.6359226534023605e-17,9.894205541460663e-11,1.544625098677754e-11,7.88657343990538e-12,6.338300110770911e-14,2.2683456063052006e-18,2.1202419505479875e-12,4.239658847391395e-12,7.633730953929753e-15,5.714337896716946e-11,1.1473247086849396e-16,1.3060749163090777e-16,3.230661781547312e-13,3.76,0.0,0.4763426666359651,0.9993204111400399,4.2144018336365915e-05,8.023295196351499e-07,0.10526445985769987,0.10552196930636215,0.0004588388925332471,3.915264318577067e-12,0.0001555818421200899,3.353866028490443e-05,3.333916426867512e-05,4.096193285617759e-09,4.2377099886093675e-11,3.232497521632557e-07,2.5980578198532695e-07,1.0052332351506707e-06,7.975070182200814e-06,3.3570911003744927e-13,2.3574699557658648e-11,3.2964622898131665e-07,7.958096134291523e-07,1.990702324424323e-05,6.202091511857557e-05,1.0712719345736558e-07,8.820102408153238e-09,7.357551436520811e-07,7.24592353684537e-08,5.4940674804241605e-06,2.8402085681340345e-09,2.571251617702922e-07,3.0069143652112405e-14,2.501088128774823e-09,1.4407042372109664e-11,1.3213571075110773e-06,8.50609948612325e-10,3.688358228265342e-15,4.2403805983198976e-11,3.2867344802687023e-13,4.76111101520859e-10,3.259183625346119e-10,6.050582212015235e-10,1.9170418466103583e-08,2.990127489529642e-09,1.1997640221838016e-13,5.181557361297567e-10,1.3138673916396143e-11,8.841156688748169e-10,1.186627430844897e-10,8.133837266644287e-10,1.950764700093205e-15,8.994349588272594e-09,7.235679157438066e-09
4.457043730103286e-05,0.6686726802346992,2.2359130656131734e-06,9.686180301066348e-07,4.118868613443482e-07,4.0193596709985866e-05,0.0,0.0,3.073882224638222e-05,1.1421892323710878e-07,2.0726838958449754e-05,1.3502844800428353e-06,1.8224992742219993e-07,5.3637256172397205e-19,1.175164270989507e-13,4.291093552997636e-09,3.5857690659742046e-07,0.00016743819986363555,1.6655560271551896e-16,9.930555631908244e-14,3.887517079711244e-15,4.003165353846631e-17,1.0346581714261987e-10,1.7163782464272293e-11,8.527759561540376e-12,7.264016489095814e-14,2.644567250298943e-18,2.4006211690040737e-12,4.8515400394998365e-12,8.599052922108612e-15,6.1249173324651e-11,1.284455008919461e-16,1.4619969499225644e-16,3.669464792753998e-13,3.76,0.0,0.4743791352109715,0.9993101657447597,4.465011956793853e-05,8.647624355140658e-07,0.10721291833891143,0.10748182959712713,0.00045883417293365956,3.9862585236855365e-12,0.00016209742632893167,3.4784419703027816e-05,3.468618728661952e-05,4.24678025309621e-09,4.409617084945464e-11,3.352633844018951e-07,2.777357830925465e-07,1.100540599904319e-06,8.346716250246971e-06,3.5338428055214487e-13,2.4134841126817242e-11,3.4801258693287165e-07,8.254747698141661e-07,2.132408083699779e-05,6.553365217400318e-05,1.136950599677065e-07,9.361816071425893e-09,7.798781464923739e-07,7.670583354100327e-08,5.801234030432689e-06,3.0094709757348733e-09,2.8441716271142666e-07,3.1860914213502316e-14,2.6796658363022522e-09,1.5434224630155352e-11,1.4183753515762711e-06,8.978008413508248e-10,3.908126572000209e-15,4.4906907726520843e-11,3.4914468370198815e-13,5.378886089314094e-10,3.498977925682481e-10,6.273157282019444e-10,2.0293630349595744e-08,3.156160526080078e-09,1.266618170484638e-13,5.818187088332597e-10,1.388322480066692e-11,9.200422609625703e-10,1.2701507017219432e-10,8.541532113411945e-10,2.0477835754016324e-15,9.610214598234736e-09,8.024300119037518e-09
4.5469986726786746e-05,0.6689127326010484,2.3231650924036396e-06,9.975615123439258e-07,4.300125555196813e-07,4.239099760167594e-05,0.0,0.0,3.228217425489151e-05,1.2208185252603447e-07,2.218604736586148e-05,1.4504664254285932e-06,1.918668363846361e-07,6.065081042284396e-19,1.2788795685834353e-13,4.494519211601292e-09,3.802190948012468e-07,0.0001743796234981333,1.7986225993456763e-16,1.05125848628809e-13,4.373182283692581e-15,4.4020478768793543e-17,1.0814349103543543e-10,1.904750755676562e-11,9.215556094424475e-12,8.306246429162176e-14,3.0775201137914325e-18,2.712870715908891e-12,5.539798874731283e-12,9.668984018134481e-15,6.559232881192247e-11,1.4356265704575047e-16,1.6339284942189e-16,4.1594872623351454e-13,3.76,0.0,0.47242350483033047,0.9992996215736432,4.726263884061929e-05,9.308865540931292e-07,0.10915303903647791,0.10943364231765196,0.0004588293162296897,4.056894829822974e-12,0.000168753999933535,3.605493127974893e-05,3.6058258354626964e-05,4.400281834071968e-09,4.584734230924072e-11,3.4751594487519937e-07,2.9662940785576776e-07,1.2029509738864665e-06,8.729381594872084e-06,3.717482167743357e-13,2.4699549803360277e-11,3.6712582371000903e-07,8.557316035948237e-07,2.28158194630316e-05,6.917573111250356e-05,1.2055887391908951e-07,9.927965494490372e-09,8.259274392455358e-07,8.112614617131749e-08,6.119641178379403e-06,3.186045850383669e-09,3.1414791783734406e-07,3.3730086833143494e-14,2.8676371780948394e-09,1.6515376457936775e-11,1.5204060528504916e-06,9.468968296268103e-10,4.137388174446697e-15,4.75171764590345e-11,3.7058806167980683e-13,6.070423015892727e-10,3.752035338312885e-10,6.500045235174894e-10,2.1462895607299308e-08,3.32818926873278e-09,1.3359165202427957e-13,6.519392548062502e-10,1.4655203800981684e-11,9.568892970296256e-10,1.359067080195347e-10,8.963356582991514e-10,2.1481191587094153e-15,1.0256050308397882e-08,8.883542649356739e-09
4.6369536152540634e-05,0.6691518240693197,2.4126159662234944e-06,1.0271191290476218e-06,4.4872516661391673e-07,4.466840617005602e-05,0.0,0.0,3.388186996271086e-05,1.3041705996123144e-07,2.3721386191937586e-05,1.5562552504802996e-06,2.0185304309931535e-07,6.847183009083029e-19,1.3902192671715147e-13,4.704773511874807e-09,4.028171478200934e-07,0.00018147280727650147,1.9421513220039903e-16,1.1115680758197716e-13,4.91046171229685e-15,4.8349392439338905e-17,1.129792625119558e-10,2.1111495701223303e-11,9.953107543791406e-12,9.47757834489458e-14,3.574981000827226e-18,3.060086338103568e-12,6.3126002742137484e-12,1.085317174567156e-14,7.018413817916213e-11,1.6020720835453656e-16,1.8232924271270356e-16,4.705842069094763e-13,3.76,0.0,0.47047573916647434,0.9992887730404227,4.9984804524854934e-05,1.0008585536054358e-06,0.11108485044682241,0.11137743990325022,0.0004588243198560618,4.127174880422947e-12,0.0001755524296595901,3.735047114775816e-05,3.745528685101811e-05,4.556728954974604e-09,4.76304981062575e-11,3.60010112108265e-07,3.165230385337789e-07,1.3128655339689428e-06,9.123298372166801e-06,3.9082213643045296e-13,2.5268958912268595e-11,3.870075260891595e-07,8.865868004159783e-07,2.438508237417115e-05,7.294969378511612e-05,1.2772860885428802e-07,1.0519373996444521e-08,8.739660215254511e-07,8.57250004823357e-08,6.449558187537011e-06,3.370168718888042e-09,3.4648911285820747e-07,3.567915448028959e-14,3.0653563014104897e-09,1.7652531124720657e-11,1.627615164446303e-06,9.97952235573212e-10,4.376448789879569e-15,5.0238049743746365e-11,3.930370206969497e-13,6.843719966320331e-10,4.018901162751054e-10,6.731292128781925e-10,2.267950239363379e-08,3.5063540535344373e-09,1.4077193298222633e-13,7.290458070777846e-10,1.5455150075863202e-11,9.946760186365247e-10,1.4537538432332176e-10,9.399701372736127e-10,2.2518616833911185e-15,1.0932855430271031e-08,9.81857362234212e-09
