Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26)
0.002828663737740208,0.23155225264969506,3.76,0.0,1.0014454242800108,0.9996514666757113,0.00010220725612106012,1.020675276454435e-31,4.728031468461692e-24,6.499302681284448e-08,7.927851191091626e-07,1.0165186203034928e-05,9.534416555959018e-09,0.0004061282665171054,8.627858964683815e-05,4.6002689509497097e-05,2.838055340014163e-07,7.907613689066321e-09,3.891334692736938e-12,0.0002105608464304646,2.565898833341444e-10,5.709775902119043e-09,5.536573738907881e-07,4.32493996590764e-12,3.737664290376823e-08,1.8169864431940248e-10,1.2530778213556185e-10,5.9313794149044775e-15,2.808638882106152e-22,2.0841340567638455e-19,5.158654849263182e-13,1.5586616195498688e-20,9.001529646384587e-11,3.8362455327732144e-11
0.002872894744505149,0.231552483256182,3.76,0.0,1.0014235774256743,0.9996337593150789,0.00010868845100729916,1.1624840327925565e-31,5.16896192771285e-24,6.487717163099726e-08,8.260929158931351e-07,1.0319790906857072e-05,9.932596395208441e-09,0.00042783959229837247,8.964146464562306e-05,4.843464356407252e-05,2.95725606671922e-07,7.893361883762444e-09,4.267241171138621e-12,0.00022163965513960078,2.847266941965161e-10,6.008695838568498e-09,5.756750132003476e-07,4.738466147519848e-12,4.1385720627479454e-08,1.8937515181172492e-10,1.374436835840869e-10,6.3388302748694645e-15,3.256355616991904e-22,2.410444083075409e-19,5.58432600820689e-13,1.7029572636751706e-20,9.563033657970373e-11,3.9777072325052345e-11
0.00291712575127009,0.23155272467955398,3.76,0.0,1.001400806536852,0.9996153637124974,0.00011550708637223256,1.3221882539342756e-31,5.646727919482833e-24,6.476642245318598e-08,8.602824118762029e-07,1.0474243987771307e-05,1.0341118110876366e-08,0.00045047314834384,9.306999073129065e-05,5.0967418195547766e-05,3.0796079972226573e-07,7.879724762589508e-09,4.673920766129543e-12,0.00023317133590573447,3.1560149761859415e-10,6.319764690040992e-09,5.986630887351951e-07,5.185672211371741e-12,4.577660642001903e-08,1.9725998361067805e-10,1.5057664138488944e-10,6.775106210872973e-15,3.7694126820449697e-22,2.783144032692306e-19,6.045081388604501e-13,1.8587027070747844e-20,1.0153377083010922e-10,4.1218418409875275e-11
0.002961356758035031,0.23155297729693397,3.76,0.0,1.0013770862929752,0.9995962650924025,0.00012267675882863377,1.5017253996067705e-31,6.1637501287783274e-24,6.466147944057375e-08,8.953479762680412e-07,1.0628560256758218e-05,1.075989932894348e-08,0.00047405421433822107,9.656171031479827e-05,5.3603589660776744e-05,3.205090522622362e-07,7.866787329869823e-09,5.113310405697903e-12,0.00024516628491607316,3.494414003201177e-10,6.643257432136951e-09,6.226716422351625e-07,5.668680738229654e-12,5.0580188444077187e-08,2.0535236458942726e-10,1.647697743916656e-10,7.242215087733433e-15,4.356344899409611e-22,3.2080691922968363e-19,6.543590726872548e-13,2.0266312395615897e-20,1.0773764167498842e-10,4.2686077621359116e-11
0.003005587764799972,0.23155324149061574,3.76,0.0,1.00135239146335,0.9995764489610731,0.0001302113646960709,1.7031980916873705e-31,6.722548834625638e-24,6.456306426367048e-08,9.312828466616091e-07,1.0782756151875863e-05,1.118884400729335e-08,0.0004986079785119738,0.00010011403088078935,5.6345711816587034e-05,3.333678959859326e-07,7.854637202377924e-09,5.587416625205017e-12,0.0002576345997217952,3.864881745218185e-10,6.97944096041182e-09,6.477533422495349e-07,6.189692558692859e-12,5.5829279531129207e-08,2.1365128439054404e-10,1.8008850018803838e-10,7.742286244174275e-15,5.026649002649219e-22,3.6916770751691133e-19,7.08268793022553e-13,2.2075118372517974e-20,1.1425441819673658e-10,4.41796776493829e-11
0.0030498187715649132,0.2315535176477419,3.76,0.0,1.0013266969379888,0.9995559011202229,0.0001381250906186396,1.928883048753679e-31,7.325744057536377e-24,6.447191857335148e-08,9.680792197642412e-07,1.0936849790569506e-05,1.162784357454521e-08,0.0005241595065582883,0.00010372424328593549,5.919631281765777e-05,3.4653448764500674e-07,7.843364422473035e-09,6.098314640688095e-12,0.0002705860518993271,4.2699882536627037e-10,7.328573385777469e-09,6.739636218964391e-07,6.750986089772919e-12,6.155868640890168e-08,2.221555182264588e-10,1.9660050730136148e-10,8.277575045841256e-15,5.790870638144063e-22,4.241099066482342e-19,7.665376780608149e-13,2.402150986658786e-20,1.2109701600379186e-10,4.569890189216712e-11
0.0030940497783298543,0.23155380615997953,3.76,0.0,1.0012999777561995,0.9995346076778088,0.00014643240343105971,2.181240502674661e-31,7.976055646031373e-24,6.438880247641472e-08,1.005728349114485e-06,1.1090861019357904e-05,1.2076778150081195e-08,0.0005507337127786593,0.00010738954099371891,6.215789210793732e-05,3.600056440696879e-07,7.833061271555955e-09,6.648147479669676e-12,0.0002840300619375766,4.712461552790001e-10,7.690903391470671e-09,7.013608215324425e-07,7.35491675382915e-12,6.780527828794196e-08,2.3086364929588423e-10,2.1437572535247282e-10,8.850467277164524e-15,6.6606964092957995e-22,4.864194647499884e-19,8.294836402378655e-13,2.6113947120606397e-20,1.2827881891141707e-10,4.7243501180171726e-11
0.0031382807850947954,0.23155410742319363,3.76,0.0,1.0012722091327324,0.999512555056042,0.00015514803934497655,2.4629236465066778e-31,8.676303163881988e-24,6.431449304363144e-08,1.0442206485451271e-06,1.1244811460926571e-05,1.253551783186705e-08,0.0005783553336642677,0.00011110703994672356,6.52329177248072e-05,3.7377787923070794e-07,7.823822087396054e-09,7.239124937259055e-12,0.0002979756766157283,5.195193246790912e-10,8.066669657235495e-09,7.30006336142301e-07,8.003916249892887e-12,7.460805476849212e-08,2.3977409243483944e-10,2.3348629384314286e-10,9.463483463861421e-15,7.649054037381879e-22,5.569609879886041e-19,8.974426619038071e-13,2.836130873300228e-20,1.3581370252246452e-10,4.881330529563488e-11
0.0031825117918597365,0.23155442183712202,3.76,0.0,1.0012433664813218,0.999489729996652,0.0001642869925337798,2.7767877748503852e-31,9.429405799918515e-24,6.424978287819881e-08,1.083545799635741e-06,1.1398724558709363e-05,1.3003924029753355e-08,0.0006070489040777188,0.0001148737987687173,6.842382392984795e-05,3.878474427117602e-07,7.815743088835801e-09,7.873522497641507e-12,0.0003124315490964891,5.721244085745904e-10,8.4561003565028e-09,7.599647672398194e-07,8.700491804817365e-12,8.200821305816372e-08,2.488851186384816e-10,2.5400653002537287e-10,1.0119283079539775e-14,8.770216795961305e-22,6.366837947649887e-19,9.707693143540788e-13,3.0772917604567497e-20,1.437160598337285e-10,5.040823436469663e-11
0.0032267427986246776,0.23155474980505308,3.76,0.0,1.0012134254355063,0.9994661195634922,0.0001738645031995268,3.125900286165026e-31,1.0238382304262522e-23,6.419547876497952e-08,1.1236928610250071e-06,1.1552625619089439e-05,1.3481850816342478e-08,0.0006368387361539541,0.00011868683898809241,7.173300917461918e-05,4.0221035890804566e-07,7.80892221011597e-09,8.553680463938496e-12,0.0003274059219142811,6.293849490010942e-10,8.859412732000064e-09,7.913040790540042e-07,9.447225661867014e-12,9.004921451992973e-08,2.5819488006998516e-10,2.7601289729709156e-10,1.0820668527426013e-14,1.0039912768799683e-21,7.266282067138488e-19,1.0498372465548482e-12,3.335856921865049e-20,1.5200082899419518e-10,5.202830947684811e-11
0.0032709738053896186,0.23155509173350852,3.76,0.0,1.0011823618666509,0.9994417111426136,0.00018389604520956378,3.513550509113224e-31,1.1106350752126838e-23,6.415240042035709e-08,1.1646503781894752e-06,1.1706541851392508e-05,1.3969146280709507e-08,0.000667748900992427,0.00012254316497898606,7.516283440431552e-05,4.16862466372208e-07,7.803458947339071e-09,9.282002979280094e-12,0.0003429066129907419,6.91642503385016e-10,9.276812751644268e-09,8.240957587594586e-07,1.0246774499778885e-11,9.87768505986782e-08,2.6770143510874054e-10,2.9958397525880464e-10,1.1570589022849406e-14,1.1475443643636446e-21,8.279323371909705e-19,1.135039660607956e-12,3.6128563367005996e-20,1.606835233417919e-10,5.3673662682653226e-11
0.0033152048121545597,0.2315554480319324,3.76,0.0,1.0011501518991555,0.999416492439967,0.00019439731339336496,3.943258916505212e-31,1.2036528435093154e-23,6.412137936287956e-08,1.2064064920734948e-06,1.1860502405880804e-05,1.4465653864802243e-08,0.0006998032131682958,0.00012643978332804512,7.87156216969268e-05,4.3179945670910165e-07,7.799454219712387e-09,1.0060957037679077e-11,0.00035894100476193324,7.592571889077e-10,9.708494846590775e-09,8.584149804992903e-07,1.1101868861010516e-11,1.0823930819854698e-07,2.7740277308572627e-10,3.24800431668764e-10,1.2372144350538949e-14,1.3095808266828242e-21,9.418391121139379e-19,1.2267897710808883e-12,3.909374004460467e-20,1.6978026384749075e-10,5.534454668215659e-11
0.003359435818919501,0.2315558191123891,3.76,0.0,1.001116771922866,0.9993904514769311,0.0002053842105914867,4.41878795374049e-31,1.3032231863644677e-23,6.410325791581877e-08,1.248949044617088e-06,1.2014538409985136e-05,1.4971213656506012e-08,0.0007330252180476029,0.00013037372135718997,8.239365323082823e-05,4.470169124356754e-07,7.797010246669037e-09,1.089307185338678e-11,0.0003755160364508703,8.326082234372942e-10,1.0154641733390696e-08,8.943407729439103e-07,1.20153129660058e-11,1.1848723460307757e-07,2.8729683841899384e-10,3.5174499703170183e-10,1.3228588353435711e-14,1.4921830438229856e-21,1.0697034910428634e-18,1.3255212299495324e-12,4.226551770424744e-20,1.7930781409694284e-10,5.70413434407775e-11
0.003403666825684442,0.23155620538926988,3.76,0.0,1.0010821986027327,0.9993635765838751,0.0002168728345484238,4.94415230876684e-31,1.4096876580077365e-23,6.409888835116049e-08,1.292265679992855e-06,1.2168683003035227e-05,1.5485663627735514e-08,0.00076743818184883,0.00013434204455859992,8.619917056903724e-05,4.625103432876526e-07,7.796230442065155e-09,1.1780938174293772e-11,0.00039263819946868447,9.120944636764994e-10,1.0615424317947547e-08,9.319561901233676e-07,1.2989984521852838e-11,1.2957380204967117e-07,2.973815537157988e-10,3.805024429005008e-10,1.4143332314549364e-14,1.6976297895494576e-21,1.2130002714442753e-18,1.431688538865218e-12,4.565593544805127e-20,1.8928361793959198e-10,5.87645718567276e-11
0.003447897832449383,0.23155660727901153,3.76,0.0,1.0010464088858408,0.9993358563919936,0.0002288794647395701,5.523628002743976e-31,1.5233977194497297e-23,6.410913218432867e-08,1.3363439404107618e-06,1.232297136976429e-05,1.6008840803609327e-08,0.0008030650843543505,0.00013834187272927483,9.01343742441158e-05,4.782752205100732e-07,7.797219326854247e-09,1.272720754736357e-11,0.00041031353587920666,9.981349409292183e-10,1.1091001678985613e-08,9.713484852721586e-07,1.402883450800441e-11,1.4155477208375832e-07,3.0765484155576685e-10,4.1115956400263404e-10,1.5119948235239962e-14,1.9284106840930565e-21,1.3733321729739469e-18,1.5457674495833255e-12,4.927770098116592e-20,1.997258399384898e-10,6.051489512497971e-11
0.003492128839214324,0.23155702519982546,3.76,0.0,1.0010093800059146,0.9993072798236536,0.00024142054921942117,6.1617644883301405e-31,1.6447147611765595e-23,6.413485962002214e-08,1.3811713550723832e-06,1.2477440772872797e-05,1.654058234283563e-08,0.0008399286141411726,0.00014237039463086516,9.420142362431846e-05,4.943070087871124e-07,7.800082460026644e-09,1.3734592077160387e-11,0.00042854763981485413,1.091169395473561e-09,1.1581521129707247e-08,1.012609287433713e-06,1.5134887473254906e-11,1.544885598274603e-07,3.1811464486413984e-10,4.4380516419477624e-10,1.6162171822266184e-14,2.1872409653486743e-21,1.55243806552469e-18,1.6682553282678488e-12,5.314424066912725e-20,2.1065340875569695e-10,6.229312691558919e-11
0.003536359845979265,0.23155745957144044,3.76,0.0,1.0009710894854846,0.9992778360815057,0.00025451269157391834,6.863395495993901e-31,1.7740100985661736e-23,6.417694914754919e-08,1.426735521578101e-06,1.2632130584937812e-05,1.708072652423494e-08,0.0008780511661702516,0.00014642488103911694,9.840243703863263e-05,5.106011954659598e-07,7.80492638756245e-09,1.4805864166489597e-11,0.00044734566168980563,1.191658810598919e-09,1.2087118351573762e-08,1.0558347805761549e-06,1.6311241873543535e-11,1.6843629830517102e-07,3.287589455265168e-10,4.785300468930365e-10,1.727390538019121e-14,2.4770775695081076e-21,1.7522018804250795e-18,1.799671509841208e-12,5.726975355521994e-20,2.2208606360800754e-10,6.410023637864048e-11
0.0035805908527442062,0.23155791081485816,3.76,0.0,1.0009315151358844,0.9992475146366037,0.0002681726380545869,7.633647576384471e-31,1.911664997283653e-23,6.423628728453229e-08,1.4730241792895174e-06,1.2787082319948953e-05,1.762911363372968e-08,0.0009174548415492801,0.00015050269608592268,0.00010273949213596659,5.271533167881056e-07,7.81185860961668e-09,1.5943856089740778e-11,0.00046671231502054127,1.3000859467359006e-09,1.2607917594350747e-08,1.1011258849783159e-06,1.756107027684256e-11,1.8346190296956068e-07,3.39585781037037e-10,5.154270099552578e-10,1.845922064942072e-14,2.8011358922231174e-21,1.974661878053491e-18,1.9405576478702246e-12,6.166927332658665e-20,2.340444039314388e-10,6.59373530437199e-11
0.0036248218595091473,0.23155837935212217,3.76,0.0,1.000890635055288,0.999216305215779,0.00028241726496579033,8.477954155958055e-31,2.0580707262602574e-23,6.431376846042062e-08,1.5200252739223803e-06,1.294233966474167e-05,1.818558673980907e-08,0.0009581614492654599,0.0001546013068391081,0.0001072146264523376,5.439589810873641e-07,7.820987564658872e-09,1.7151460172566823e-11,0.00048665188563210666,1.416955876800376e-09,1.3144031938964892e-08,1.1485884406618373e-06,1.888762017414893e-11,1.996321365684674e-07,3.505932593408613e-10,5.545908444916653e-10,1.972236134590156e-14,3.162906699861863e-21,2.2220199750241376e-18,2.0914780280399444e-12,6.635873196442761e-20,2.46549942395051e-10,6.780577061941091e-11
0.0036690528662740884,0.2315588656061007,3.76,0.0,1.0008484276250085,0.9991841977884948,0.00029726356636937125,9.402067183578721e-31,2.2136285673333584e-23,6.44102950300717e-08,1.5677270132643127e-06,1.3097948510583299e-05,1.8749992360083605e-08,0.0010001925096711954,0.00015871829110417366,0.00011182983815898394,5.610138888346253e-07,7.832422629196945e-09,1.8431628993921416e-11,0.0005071682430035935,1.5427965240455755e-09,1.3695563614638518e-08,1.1983333926564745e-06,2.0294214874958983e-11,2.170166744904603e-07,3.617795716431691e-10,5.961183377462604e-10,2.1067745631022798e-14,3.566174563429099e-21,2.4966518673238693e-18,2.2530198753971735e-12,7.135502663240259e-20,2.596251614044407e-10,6.970694945633391e-11
0.0037132838730390295,0.23155937000028365,3.76,0.0,1.000804871504277,0.9991511825533994,0.00031272864216341263,1.0412064223853827e-30,2.3787498603371706e-23,6.452677740836749e-08,1.616117914149098e-06,1.3253956985147212e-05,1.9322181021349026e-08,0.0010435692594977937,0.0001628513434672774,0.0001165870869638714,5.783138493894779e-07,7.846274132431435e-09,1.978737521071054e-11,0.0005282648534890547,1.6781592025532448e-09,1.4262604362048533e-08,1.2504769778948534e-06,2.1784254077927805e-11,2.3568817071754942e-07,3.7314300301548857e-10,6.401082798474655e-10,2.2499968595175618e-14,4.015037172094992e-21,2.8011176237981228e-18,2.4257936663422968e-12,7.667609748976352e-20,2.732935732393308e-10,7.164251925318153e-11
0.0037575148798039706,0.23155989295859253,3.76,0.0,1.0007599456237333,0.9991172499247754,0.00032882968658377436,1.1514365466023577e-30,2.5538560873063798e-23,6.466413431197123e-08,1.6651868406020465e-06,1.341041548508748e-05,1.990200770815057e-08,0.0010883126581699388,0.00016699827963354214,0.00012148829513950119,5.958547947059036e-07,7.86265338397081e-09,2.1221772081926954e-11,0.000549944795138077,1.8236191613247921e-09,1.4845235838538211e-08,1.3051409135541318e-06,2.336121511356098e-11,2.5572232450102817e-07,3.8468194121928947e-10,6.866614736418628e-10,2.402380444241205e-14,4.51392454352471e-21,3.1381722152743715e-18,2.610433404158926e-12,8.234100687617727e-20,2.875797839716286e-10,7.361428092601035e-11
0.0038017458865689116,0.23156043490520492,3.76,0.0,1.0007136291778442,0.9990823905190607,0.000345583977168862,1.2715746612542163e-30,2.739378889067488e-23,6.482329309478176e-08,1.7149230335647917e-06,1.3567376709401704e-05,2.0489332209131878e-08,0.0011344433951959478,0.00017115703914422233,0.00012653534865077312,6.136327900957397e-07,7.881672712616889e-09,2.2737954091878084e-11,0.0005722107738352839,1.979776133431359e-09,1.5443530056042388e-08,1.3624525866781484e-06,2.502865434241858e-11,2.771979478675167e-07,3.9639488364702023e-10,7.358807474344867e-10,2.5644208634219326e-14,5.067619984341527e-21,3.510776963040178e-18,2.8075968919735706e-12,8.837001995238634e-20,3.025095613104054e-10,7.562420697431449e-11
0.0038459768933338527,0.23156099626439092,3.76,0.0,1.0006659016164858,0.9990465951415985,0.00036300886422002394,1.4023342792431902e-30,2.9357601206001253e-23,6.500519016410054e-08,1.7653161328003571e-06,1.3724895693742655e-05,2.1084019369733814e-08,0.0011819818984156437,0.00017532568657920578,0.0001317300983577687,6.316440419710136e-07,7.903445515173445e-09,2.4339116893783545e-11,0.0005950651404803419,2.1472548898008936e-09,1.605754984237144e-08,1.422545244919565e-06,2.6790207960341374e-11,3.001970340474414e-07,4.082804421689708e-10,7.878709702710026e-10,2.7366320122898004e-14,5.681282236380962e-21,3.922111621556556e-18,3.0179660201722335e-12,9.478470011966237e-20,3.1810990652419147e-10,7.767444251807478e-11
0.003890207900098794,0.23156157746036285,3.76,0.0,1.000616742635869,0.9990098547737472,0.0003811217607818654,1.5444669919544545e-30,3.1434519638224185e-23,6.52107714620997e-08,1.8163561913280121e-06,1.388302984581179e-05,2.168593925052185e-08,0.0012309483428980198,0.0001795024113720941,0.00013707436127007887,6.498849030231536e-07,7.928086313332058e-09,2.6028518026236e-11,0.0006185099089364927,2.3267057981731113e-09,1.6687349322979673e-08,1.4855581882627083e-06,2.8649593515260087e-11,3.2480482690055604e-07,4.203373465355108e-10,8.427390689019342e-10,2.919546328129796e-14,6.360467152485437e-21,4.375586215473624e-18,3.2422470162768e-12,1.0160800602707362e-19,3.3440913059215026e-10,7.976730590897026e-11
