Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24)
1.4100935006271527e-06,0.3270709063024879,3.76,0.0,0.1417383238266555,0.9165514407829697,0.10271101006041561,1.2288051625240709e-08,5.804394307983433e-07,0.04476761842965853,0.0019207786842370832,0.09299250492686378,0.010412377978416381,0.31285255821962793,0.0036290007000014035,0.31520464465438863,4.382957422889648e-07,5.273526305509178e-06,0.0016040703347795344,0.0008141968332235232,0.03678416396656144,0.0028486266326745017,0.011001365414532182,0.0014059761616654917,0.0354086221504755,0.0008539379925052379,0.00017043482452515894,1.3968552561179377e-08,3.6998729943625726e-05,0.0001751506933905723,9.412453416435145e-07,6.013470410884758e-06,0.007723008709765092,1.6981194529955186e-05,0.0031096897773010457,1.5215513881774965e-08,2.5883343584154622e-06,1.9218504123228134e-06,1.917078497329756e-08,0.00014826517067458462,0.000551762967985723,0.0005799555109821334,1.0809421683004727e-08,0.000983805239397428,1.250599971638044e-08,9.547097384521093e-11,7.611283519599424e-05
1.4148431035696535e-06,0.32712611277085096,3.76,0.0,0.14094607791171368,0.9161808739271883,0.10312243156696814,1.2274206839224188e-08,5.802805960218096e-07,0.04469300283703276,0.0019092186054959486,0.09317595893030813,0.010398988700663815,0.31313458841606134,0.003635683575097131,0.31597273475298526,4.354546120079687e-07,5.2617285380800284e-06,0.0016046433467105585,0.0008162955011315185,0.03701323517334772,0.0028479312217687194,0.011030970155042586,0.0014077574171430871,0.03566909710188575,0.0008537568261924365,0.0001704368480845631,1.3952896144940975e-08,3.7187167402551505e-05,0.00017640277073823307,9.416892053833684e-07,6.014559476832591e-06,0.007755858367248891,1.6979420391299654e-05,0.003126846345080283,1.522145264096652e-08,2.595382518598579e-06,1.9251988250183045e-06,1.926947243017885e-08,0.00014965747299032207,0.0005569188079113901,0.0005818607459287326,1.080586979401755e-08,0.000992289539441939,1.2621567762006802e-08,9.601561270217155e-11,7.588457986973045e-05
1.4195927065121544e-06,0.3271810785933962,3.76,0.0,0.1401594119870635,0.915810684233141,0.10353327881712351,1.2260356551709187e-08,5.8012130455566e-07,0.04461841767666536,0.0018977424661984087,0.09335809980423114,0.010385613191996608,0.3134119485626103,0.0036423091802082748,0.3167373706514883,4.326358032838556e-07,5.249950618727486e-06,0.0016051876293237905,0.0008183740483106172,0.037242289934659285,0.0028472193663463025,0.011060330777151363,0.0014095022303604332,0.03592987242691745,0.0008535663198987018,0.00017043549859328008,1.3937181242977184e-08,3.7374982005678676e-05,0.0001776541454335344,9.421137770524945e-07,6.015516212764571e-06,0.007788505868068482,1.697732324913104e-05,0.0031439774953324756,1.5227053048930465e-08,2.6023388089099732e-06,1.9284889221055184e-06,1.9367922792694017e-08,0.00015105499399489607,0.0005620874225676694,0.0005837485888535506,1.0802146627372118e-08,0.0010007875637388804,1.273741349925859e-08,9.655826592735688e-11,7.565710754734454e-05
1.4243423094546552e-06,0.32723580546668807,3.76,0.0,0.13937828138477057,0.9154408737465085,0.10394355200586784,1.2246504713630588e-08,5.799616817198199e-07,0.04454386989882937,0.0018863497700827656,0.09353893709090726,0.010372252512577845,0.313684682512602,0.003648877680691339,0.31749857248158914,4.298391604465879e-07,5.238193318384569e-06,0.0016057035789633237,0.0008204325009156489,0.037471324185576735,0.0028464914123451485,0.011089448343388762,0.0014112109582499921,0.03619094188152537,0.0008533666052694026,0.00017043082431005517,1.3921409533402924e-08,3.756217123651562e-05,0.0001789047701844227,9.425193049706591e-07,6.01634288316218e-06,0.007820951260939346,1.6974907810652135e-05,0.0031610829493407457,1.523232052513517e-08,2.609203869470374e-06,1.9317212446809946e-06,1.946613496265777e-08,0.00015245770828505002,0.0005672686249925168,0.0005856191137627369,1.0798256329535307e-08,0.0010092989924992085,1.2853532807095629e-08,9.709892329240226e-11,7.543043103342193e-05
1.429091912397156e-06,0.3272902950752851,3.76,0.0,0.1386026417617121,0.9150714444526291,0.1043532513665131,1.2232655161476705e-08,5.798018490797556e-07,0.044469366286406714,0.0018750400185585478,0.09371848028620812,0.010358907699161937,0.31395283375646527,0.0036553892447483117,0.31825636029396265,4.270645277440883e-07,5.226457386222543e-06,0.0016061915882123795,0.000822470886528858,0.03770033392492092,0.0028457477010738036,0.011118323923544032,0.0014128839565801985,0.03645229928883234,0.0008531578129099003,0.0001704228730454949,1.3905582740427933e-08,3.774873270030206e-05,0.00018015459837223771,9.429060352333072e-07,6.017041723427087e-06,0.007853194619475609,1.697217874053494e-05,0.0031781624342125648,1.523726047307828e-08,2.6159783453314945e-06,1.9348963334901424e-06,1.9564107822718413e-08,0.00015386559058578944,0.000572462229367973,0.0005874723960018891,1.0794201353832996e-08,0.0010178235084136432,1.2969921589538944e-08,9.763757478012186e-11,7.520456262967726e-05
1.433841515339657e-06,0.3273445490917561,3.76,0.0,0.13783244909940637,0.9147023982774075,0.10476237716987452,1.2218811619530986e-08,5.796419245202412e-07,0.044394913457805066,0.0018638127109077706,0.09389673883888595,0.010345579765442097,0.3142164454226939,0.003661844043358043,0.31901075405711893,4.243117493873568e-07,5.214743550069448e-06,0.0016066520458919774,0.0008244892341419808,0.03792931521456154,0.0028449885692505747,0.011146958594289765,0.0014145215798923225,0.03671393853879228,0.0008529400723812839,0.00017041169216156334,1.3889702486151453e-08,3.793466412211897e-05,0.00018140358404945383,9.432742119352611e-07,6.017614944247411e-06,0.007885236041598171,1.6969140660803127e-05,0.0031952156827993196,1.5241878181505134e-08,2.6226628861415656e-06,1.9380147289936852e-06,1.9661840366691958e-08,0.0001552786157522893,0.000577668051028079,0.0005893085122038196,1.0789985957877291e-08,0.0010263607966581123,1.3086575777797338e-08,9.817421121105989e-11,7.497951414660538e-05
1.4385911182821577e-06,0.32739856917669324,3.76,0.0,0.13706765970375032,0.9143337370882159,0.10517092972345915,1.2204977702100386e-08,5.794820223185912e-07,0.0443205178698468,0.0018526673444799657,0.09407372214989439,0.010332269702396792,0.3144755602789004,0.003668242250208062,0.31976177365630654,4.2158066959398555e-07,5.203052516823465e-06,0.001607085337062337,0.000826487574138196,0.038158264178725705,0.0028442143490430703,0.01117535343881488,0.0014161241814396157,0.03697585358784207,0.0008527135121965291,0.00017039732857124576,1.3873770453932338e-08,3.811996334500797e-05,0.00018265168193726337,9.436240769351579e-07,6.018064727495816e-06,0.007917075648957467,1.6965798150731292e-05,0.0032122424336166328,1.5246178937919996e-08,2.629258145818859e-06,1.9410769710291455e-06,1.9759331555989083e-08,0.0001566967587717145,0.0005828859064662397,0.0005911275402378838,1.078561227691067e-08,0.0010349105448983274,1.3203491328254051e-08,9.87088235333345e-11,7.475529691494831e-05
1.4433407212246586e-06,0.32745235697873126,3.76,0.0,0.13630823020468483,0.9139654626947828,0.10557890937066948,1.219115691572001e-08,5.793222532170425e-07,0.04424618582061503,0.0018416034148810768,0.09424943957174402,0.010318978478630881,0.3147302207329192,0.0036745840416270814,0.32050943889246347,4.1887113263010815e-07,5.191384972859716e-06,0.0016074918430240446,0.0008284659382740566,0.038387177003310916,0.00284342536810769,0.011203509546466737,0.001417692113128664,0.03723803845854735,0.0008524782598170062,0.00017037982873835552,1.3857788209339249e-08,3.83046283281034e-05,0.00018389884742304829,9.439558700737421e-07,6.018393230281491e-06,0.007948713586359159,1.6962155746758722e-05,0.003229242430765284,1.5250167898802524e-08,2.6357647822330465e-06,1.944083598818833e-06,1.985658047458436e-08,0.00015811999476496243,0.0005881156133420906,0.0005929295591598503,1.0781084733657195e-08,0.0010434724432936352,1.3320664224933402e-08,9.924140359037522e-11,7.453192179694958e-05
1.4480903241671594e-06,0.32750591413456964,3.76,0.0,0.13555411755578942,0.9135975768500739,0.10598631649002056,1.2177352661333863e-08,5.791627244943368e-07,0.04417192345226099,0.001830620416156515,0.09442390040789225,0.010305707040714084,0.3149804688339767,0.0036808695965181867,0.3212537694812148,4.1618298285086215e-07,5.1797415844306966e-06,0.001607871941321654,0.0008304243596613929,0.038616049935202214,0.0028426219496292186,0.011231428012402208,0.0014192257254628932,0.037500487239241424,0.000852234441649306,0.00017035923867748058,1.3841757397278292e-08,3.848865714477366e-05,0.00018514503655773636,9.442698289418428e-07,6.018602581184671e-06,0.007980150021205409,1.6958217942419136e-05,0.0032462154238532973,1.5253850238030625e-08,2.6421834568952287e-06,1.9470351506975634e-06,1.995358615862001e-08,0.00015954829898832655,0.0005933569904878861,0.0005947146491633598,1.0776405087151377e-08,0.0010520461845001648,1.3438090477072833e-08,9.977194325473298e-11,7.430939919740451e-05
1.4528399271096603e-06,0.3275592422689997,3.76,0.0,0.1348052790338015,0.9132300812511625,0.10639315149436976,1.2163568236454237e-08,5.79003540036606e-07,0.0440977367537755,0.00181971784096856,0.0945971139121666,0.010292456313515157,0.3152263462739161,0.00368709909629263,0.3219947850519169,4.1351606473942427e-07,5.168122998060909e-06,0.0016082260057470397,0.0008323628727491519,0.038844879281591464,0.0028418044123605483,0.01125910993724714,0.0014207253674881893,0.03776319408365645,0.0008519821830423944,0.00017033560395407797,1.3825679525981028e-08,3.8672047980769936e-05,0.00018639020605303088,9.4456618910432e-07,6.018694884030944e-06,0.008011385142938535,1.695398918828767e-05,0.0032631611679183555,1.5257230977984234e-08,2.6485148346559287e-06,1.949932164083096e-06,2.0050347780638146e-08,0.00016098164683508222,0.0005986098579143879,0.0005964828915318744,1.0771577993041738e-08,0.0010606314636732277,1.3555766121997628e-08,1.003004353685092e-10,7.408773907451917e-05
1.457114569757911e-06,0.32760704309790445,3.76,0.0,0.13413579871244885,0.9128996702270449,0.10675881421041293,1.2151181846108837e-08,5.788606513354797e-07,0.044031038241862955,0.0018099738651435773,0.09475194720188382,0.010280549112476958,0.3154439332030046,0.0036926578710366202,0.3226588808729047,4.111338630998545e-07,5.157687993755649e-06,0.0016085227104404819,0.0008340905425511577,0.03905078542752078,0.0028410568168777506,0.011283822341115008,0.0014220462878535842,0.037999846112759035,0.00085174803638335,0.00017031176678693012,1.3811170528198978e-08,3.883655285165514e-05,0.00018750995160047614,9.448180590246166e-07,6.0186795960784596e-06,0.00803932480506939,1.6949938187172918e-05,0.00327838884186053,1.5260019956596846e-08,2.654138987292335e-06,1.9524932884931533e-06,2.013722383119096e-08,0.0001622759519780117,0.0006033471150562368,0.0005980599730205141,1.0767108780346393e-08,0.001068367830115272,1.3661884179911553e-08,1.0077432158341215e-10,7.388899023891605e-05
1.4613892124061615e-06,0.3276546609115612,3.76,0.0,0.1334705254029281,0.9125695777915107,0.10712401422318235,1.2138816367787328e-08,5.787181940009682e-07,0.04396440990552059,0.0018002942490082802,0.09490578428197953,0.010268660063016338,0.31565804326593166,0.003698171525742132,0.32332032154349255,4.0876862016989247e-07,5.147274031189216e-06,0.001608798894597533,0.0008358021425801529,0.03925665071866861,0.00284029826595623,0.011308344851805157,0.0014233402260364738,0.03823669832103111,0.000851507243498855,0.0001702855325664753,1.3796625790842908e-08,3.900053841001683e-05,0.00018862880608518258,9.450560316808704e-07,6.01857267544959e-06,0.008067101742767847,1.6945658270845708e-05,0.0032935940790005743,1.52625723172511e-08,2.65969345978817e-06,1.9550110617780685e-06,2.022390091851501e-08,0.00016357430489629088,0.0006080934049693766,0.0005996235353160334,1.0762524375817797e-08,0.0010761130787425648,1.3768198206079971e-08,1.0124653892020584e-10,7.369095436928086e-05
1.4656638550544122e-06,0.32770209684630686,3.76,0.0,0.13280942862231104,0.9122398050701883,0.1074887519012886,1.2126474000933036e-08,5.785762370669882e-07,0.04389785580655079,0.0017906786205032065,0.09505863179431234,0.010256789796062682,0.31586870612628337,0.0037036401975524694,0.32397912119250577,4.0642022298902036e-07,5.136881542590687e-06,0.001609054823021599,0.000837497700626943,0.039462472584317766,0.002839528983012267,0.011332678281613178,0.0014246074332954644,0.03847374657953532,0.0008512598935896007,0.00017025693358691774,1.3782046421819414e-08,3.91640035589173e-05,0.00018974673929741812,9.45280274258439e-07,6.01837560193698e-06,0.008094716137316297,1.694115259537299e-05,0.003308776711623926,1.5264891646240223e-08,2.665178742182922e-06,1.9574858725104444e-06,2.0310378462770395e-08,0.00016487668793925517,0.0006128485988866104,0.0006011736397325469,1.0757826539283519e-08,0.001083866992467987,1.3874705365792181e-08,1.0171708268887389e-10,7.349363784628505e-05
1.4699384977026628e-06,0.3277493520586945,3.76,0.0,0.1321524781049269,0.911910353152964,0.10785302763475901,1.2114156880472978e-08,5.784348474362939e-07,0.043831379909700624,0.0017811266070919315,0.09521049634588227,0.010244938928629497,0.31607595120895815,0.0037090640251523314,0.3246352938882257,4.0408855876580945e-07,5.1265109478550645e-06,0.0016092907579869891,0.0008391772453422846,0.03966824849292305,0.0028387491885567867,0.01135682344574153,0.001425848159772116,0.03871098680267471,0.0008510060751321062,0.0001702260018397183,1.3767433488537895e-08,3.932694727114371e-05,0.00019086372146735666,9.454909525968156e-07,6.018089836137425e-06,0.008122168183599707,1.6936424286912555e-05,0.0033239365755057264,1.5266981459182488e-08,2.6705953261553167e-06,1.959918109128882e-06,2.0396655943972506e-08,0.0001661830835524999,0.0006176125688504859,0.0006027103482080615,1.075301779595134e-08,0.0010916293558998532,1.3981402843513638e-08,1.0218594886894144e-10,7.329704677733815e-05
1.4742131403509135e-06,0.3277964276943625,3.76,0.0,0.13149964379611948,0.9115812230954677,0.10821684183400658,1.2101867079528931e-08,5.782940899882387e-07,0.043764986086930475,0.0017716378358285177,0.0953613845094658,0.010233108064421499,0.3162798077074734,0.0037144431486832875,0.32528885363949267,4.0177351490629123e-07,5.116162655026346e-06,0.0016095069593141545,0.0008408408062024038,0.03987397595064035,0.0028379591003014517,0.01138078116202339,0.0014270626544961433,0.038948414946783444,0.0008507458758974116,0.00017019276902176998,1.3752788067007184e-08,3.9489368587650575e-05,0.00019197972325128753,9.45688231053436e-07,6.0177168222542296e-06,0.008149458089409912,1.6931476443699236e-05,0.0033390735097700457,1.5268845257493572e-08,2.6759437049972163e-06,1.9623081587866636e-06,2.0482732838131444e-08,0.00016749347427615617,0.0006223851876946625,0.000604233723260626,1.0748099914534146e-08,0.001099399955296053,1.4088287840822522e-08,1.026531334437981e-10,7.310118700723515e-05
1.4784877829991641e-06,0.3278433248901154,3.76,0.0,0.1308508958499066,0.9112524159198832,0.10858019492921395,1.2089606611160708e-08,5.781540276385243e-07,0.0436986781198283,0.0017622119334370395,0.09551130282365417,0.010221297794156908,0.3164803045869249,0.0037197777096906817,0.32593981439576514,3.9947497902963723e-07,5.105837060606749e-06,0.001609703684398495,0.0008424884134904617,0.040079652500586,0.002837158933209005,0.011404552250713936,0.0014282511653702363,0.03918602700951046,0.0008504793829577923,0.0001701572665382801,1.3738111200156942e-08,3.965126661647171e-05,0.00019309471572586837,9.458722726242074e-07,6.0172579869169655e-06,0.008176586075018038,1.692631213625619e-05,0.0033541873568147906,1.5270486482308508e-08,2.6812243732401445e-06,1.9646564077736095e-06,2.0568608667473925e-08,0.00016880784274482934,0.0006271663290393852,0.0006057438279573768,1.074307522646267e-08,0.0011071785785487002,1.4195357577557533e-08,1.0311863290916409e-10,7.290606412557446e-05
1.4827624256474148e-06,0.32789004477492184,3.76,0.0,0.13020620462862129,0.9109239326154006,0.10894308736994046,1.2077377429576358e-08,5.780147213737544e-07,0.04363245970103716,0.0017528485264016052,0.09566025779259983,0.010209508695737559,0.31667747058472573,0.003725067851088286,0.3265881900466691,3.9719283898319757e-07,5.095534549773296e-06,0.001609881188214362,0.0008441200982863233,0.04028527572247737,0.0028363488995143526,0.011428137534321639,0.0014294139391441206,0.03942381902961161,0.000850206682686295,0.00017011952550306661,1.372340393012532e-08,3.981264053162288e-05,0.00019420867038643676,9.460432388654615e-07,6.016714740264384e-06,0.008203552372889208,1.6920934407040943e-05,0.003369277962271472,1.5271908551283555e-08,2.686437826388605e-06,1.9669632410790383e-06,2.0654282960540343e-08,0.00017012617168834195,0.0006319558672939188,0.0006072407258903045,1.073794558483193e-08,0.0011149650151844076,1.4302609290861079e-08,1.0358244385217716e-10,7.271168347264662e-05
