Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189)
0.004951986072931403,0.1381264482005791,3.76,0.0,0.020602868529754063,0.09825045901593983,0.9825087356785441,1.2165040851430403e-16,5.702077845879007e-13,0.00015110963084724463,4.393012458702867e-05,0.12099339884457827,9.649827252387127e-06,0.14950448725025933,0.0003321530928376709,0.28534639693888225,3.0601435057381424e-07,3.7823233563422933e-07,2.101679120862575e-06,0.0006275300812810046,0.0057582066222804955,1.7844256834747083e-06,0.012573191918138266,2.3962805170664025e-06,0.7295974443189334,2.2712268391052485e-07,2.6663529970615213e-06,1.4955206074469506e-10,8.495459669917903e-11,1.76714630802429e-07,1.590474591960244e-08,1.97015117764344e-11,0.002541465575604908,8.991650398602806e-08,0.004230261698050592,1.2086225774655635e-13,4.0038619601397003e-07,1.259449721546729e-07,6.8080458258868716e-12,0.0363306782708599,0.0001241811825072568,1.925745400893238e-05,4.703495262455625e-14,0.00011885576880706217,2.3403513675958157e-12,1.192441997867124e-15,7.034374304814785e-11,7.025372781886431e-09,3.6418399435932874e-13,4.13655896897552e-14,4.540393850896991e-11,5.381295378948877e-12
0.004979312639306798,0.1381380036501613,3.76,0.0,0.020522760614353174,0.09766413332811795,0.9829768818725128,1.2084768794546993e-16,5.652767536503445e-13,0.00015030580978117182,4.36948833087578e-05,0.12111804315033542,9.612693501282892e-06,0.1492322348211122,0.0003295589854002151,0.2855850695164756,3.0254055394610716e-07,3.7394383351181485e-07,2.0928322578156234e-06,0.0006191234163431828,0.005754097471057618,1.765134841334005e-06,0.01248160709561064,2.371629254987916e-06,0.7303017303130178,2.2527275031543986e-07,2.6416350477047975e-06,1.476541034873712e-10,8.427797638458014e-11,1.7522050792048012e-07,1.570288703006932e-08,1.9554727398630788e-11,0.0025308417743752807,8.873928779802695e-08,0.00419935805357103,1.2002866938053312e-13,3.9718906894391206e-07,1.2501956497764384e-07,6.75802649263829e-12,0.03640307732592041,0.00012394046035714613,1.919009266095269e-05,4.679625283925637e-14,0.00011858633566040567,2.3358144121164738e-12,1.1816204699286386e-15,6.967122094436773e-11,6.991473921516045e-09,3.6022829750948055e-13,4.091628640868156e-14,4.490725323475851e-11,5.341591428877669e-12
0.005006639205682193,0.13814942318534731,3.76,0.0,0.02044363014090164,0.097084691826179,0.9834388740835789,1.2006156304088183e-16,5.604376740513727e-13,0.00014951314678049175,4.346307796750799e-05,0.12124152582475534,9.576064386573882e-06,0.14896290230455086,0.00032700408670580875,0.2858211763713532,2.9913186555270053e-07,3.6973423493210626e-07,2.0841412531728054e-06,0.0006108991338478817,0.005749999331840601,1.746214986147343e-06,0.012391364350156064,2.3474402350458958e-06,0.7309976289582295,2.234526453107682e-07,2.617355480873019e-06,1.4579623689875105e-10,8.361202042240746e-11,1.737514226806888e-07,1.550529248831897e-08,1.9410398812361456e-11,0.0025203213268908124,8.758663755732618e-08,0.004168830969038322,1.1920830642811892e-13,3.940415068697351e-07,1.2410878823711222e-07,6.708622979861681e-12,0.03647478112959424,0.00012369969869686418,1.91232987650509e-05,4.656188570568052e-14,0.00011831706594373563,2.3312767182768964e-12,1.170979727965272e-15,6.901311125388941e-11,6.958096917848109e-09,3.5634675677886774e-13,4.047540603493593e-14,4.441994435237933e-11,5.302379947849787e-12
0.005033965772057588,0.13816070958404486,3.76,0.0,0.02036545687989969,0.09651199643561006,0.9838948432787616,1.192912918225056e-16,5.556878314245671e-13,0.000148731375764347,4.32346220711195e-05,0.12136386758919217,9.539927194828754e-06,0.14869643145887843,0.0003244874403791695,0.2860547690332663,2.95786483612023e-07,3.656014121092928e-07,2.0756018206091928e-06,0.0006028516019429717,0.00574591276151728,1.727655524592162e-06,0.012302433723952096,2.323700593840734e-06,0.7316853105492275,2.2166159221183901e-07,2.593502262410613e-06,1.4397724875434322e-10,8.29564656449591e-11,1.7230673408482159e-07,1.531183333750907e-08,1.9268460023129903e-11,0.0025099028305666476,8.645782071322036e-08,0.0041386739397329215,1.1840082827415633e-13,3.9094233598032007e-07,1.2321227424785067e-07,6.659824450029066e-12,0.036545801967868996,0.00012345893558196965,1.9057064450744984e-05,4.633172437812041e-14,0.00011804799575495865,2.326739003081222e-12,1.1605151327259935e-15,6.836895552731923e-11,6.925227764442478e-09,3.525372776840264e-13,4.0042710670465426e-14,4.3941745816900475e-11,5.263652160353619e-12
0.005061292338432982,0.13817186554747787,3.76,0.0,0.020288221207654344,0.09594591313034087,0.9843449164243647,1.1853551450536212e-16,5.51024603043085e-13,0.00014796023881101208,4.300943223491231e-05,0.12148508859974996,9.504269807108922e-06,0.14843276576968123,0.00032200812204711323,0.28628589755128186,2.925026663148491e-07,3.615433082313166e-07,2.0672099022165237e-06,0.0005949754132639124,0.005741838289743467,1.7094462634687185e-06,0.012214786145874441,2.3003978627778e-06,0.73236494039562,2.1989883970890302e-07,2.5700637719943084e-06,1.4219597256212546e-10,8.231105735449535e-11,1.7088582190881855e-07,1.512238548676257e-08,1.9128847276490855e-11,0.0024995849061489332,8.53521311407538e-08,0.004108880613454542,1.176059055865453e-13,3.878904156623563e-07,1.2232966690639904e-07,6.611620325349537e-12,0.03661615179430048,0.00012321820772919224,1.899138201896512e-05,4.610564667856022e-14,0.00011777915996915888,2.3222019583091705e-12,1.1502221894195049e-15,6.773831341721758e-11,6.892853111252486e-09,3.487978360536101e-13,3.96179704024861e-14,4.3472400569691614e-11,5.225399501895398e-12
0.005088618904808377,0.13818289369393263,3.76,0.0,0.02021190408201291,0.0953863117751307,0.9847892166472956,1.17794729565716e-16,5.464454730487144e-13,0.00014719948599579936,4.278742813627614e-05,0.12160520846784646,9.46908052169872e-06,0.14817185038175698,0.00031956523796613,0.28651461054880073,2.8927874204405164e-07,3.5755794719364793e-07,2.0589616662565626e-06,0.0005872653738006697,0.005737776420517737,1.6915773735421136e-06,0.012128393399220965,2.277520056749938e-06,0.7330366790133539,2.1816365969440428e-07,2.5470287998532933e-06,1.4045128931777708e-10,8.16755482908341e-11,1.6948808404203925e-07,1.4936829896805343e-08,1.89914992827597e-11,0.002489366197332981,8.426889315131588e-08,0.004079444785899354,1.1682322140763813e-13,3.8488464239282264e-07,1.214606226744034e-07,6.564000282402276e-12,0.03668584224218174,0.0001229775505581011,1.892624393278298e-05,4.588353555876891e-14,0.00011751059227441642,2.3176662513024965e-12,1.1400965482167134e-15,6.712076529017436e-11,6.860960210687338e-09,3.451264859271823e-13,3.920096420359102e-14,4.301166157470782e-11,5.1876136173706434e-12
0.005115945471183772,0.13819379656941064,3.76,0.0,0.020136487019546862,0.09483306597858639,0.9852278633848895,1.170701377376961e-16,5.419480472331932e-13,0.0001464488767325538,4.256853171898719e-05,0.12172424628005005,9.43434768606489e-06,0.14791363203633287,0.000317157923448108,0.28674095527795446,2.8611310500754405e-07,3.536434239367856e-07,2.0508531995505573e-06,0.0005797164926787991,0.005733727633194582,1.6740393986060175e-06,0.012043228088578394,2.255055754221731e-06,0.7337006823074286,2.1645535733657769e-07,2.5243866067518487e-06,1.3874212443583416e-10,8.104970123139136e-11,1.6811294373488094e-07,1.4755052254319788e-08,1.8856357189327312e-11,0.002479245370226558,8.320745689500701e-08,0.004050360395812436,1.160524710072851e-13,3.819239562650354e-07,1.2060481072490206e-07,6.5169542449832046e-12,0.036754884635973505,0.00012273699823855868,1.886164283108445e-05,4.5665278612590145e-14,0.00011724232520437836,2.3131325258577545e-12,1.1301340530303722e-15,6.651590706327224e-11,6.829536345575237e-09,3.4152136784894235e-13,3.8791480872330703e-14,4.255929268475161e-11,5.150286361779296e-12
0.005143272037559167,0.13820457664464278,3.76,0.0,0.020061952073996563,0.09428605294896414,0.9856609725309624,1.1635730243287841e-16,5.375299773257921e-13,0.0001457081780113529,4.235266731112589e-05,0.12184222061754733,9.400060317169589e-06,0.14765805900892306,0.0003147853420977113,0.28696497766779006,2.83004188866394e-07,3.4979788487036566e-07,2.042880713934622e-06,0.0005723239725378873,0.005729692383329522,1.6568232468454092e-06,0.011959263611538592,2.2329937269717767e-06,0.7343571017455615,2.1477326062772416e-07,2.5021268040936496e-06,1.3706743863537623e-10,8.043328689912109e-11,1.6675984565748403e-07,1.4576942003148623e-08,1.8723363689462062e-11,0.0024692211131667795,8.216719086134228e-08,0.004021621520925021,1.1529335751475976e-13,3.7900731741992745e-07,1.197619091751524e-07,6.470472369912757e-12,0.03682329000250638,0.00012249658374527205,1.8797571507048778e-05,4.545076621319629e-14,0.00011697439017953654,2.3086014032522e-12,1.1203306619434287e-15,6.592334625250245e-11,6.798569312032434e-09,3.3798067074290435e-13,3.838931469738842e-14,4.211506393169858e-11,5.11340977466348e-12
0.005167865947297022,0.13821417570460418,3.76,0.0,0.019995610417347397,0.09379897154699779,0.9860461291592418,1.1572670513311647e-16,5.33619708139079e-13,0.00014504983474508662,4.216092176947134e-05,0.1219475032145915,9.369573838455077e-06,0.14743026347146784,0.00031267904633892646,0.2871646491486411,2.802534224948117e-07,3.4639441555134073e-07,2.035819007455163e-06,0.0005658005766795048,0.005726072591418273,1.6415965879620777e-06,0.01188470092574846,2.213472935742394e-06,0.7349415167817088,2.1328123244446242e-07,2.4824115775848726e-06,1.3558887815470385e-10,7.988639259061406e-11,1.6556045006316671e-07,1.4419690860408545e-08,1.86054611348731e-11,0.0024602807827984923,8.124855542330873e-08,0.00399604716316018,1.1461986916503623e-13,3.764191715282572e-07,1.1901407946964837e-07,6.42911309288725e-12,0.03688431905605615,0.00012228035486533365,1.874035443044597e-05,4.526082060033045e-14,0.00011673355765587812,2.3045261142816342e-12,1.1116403794221598e-15,6.540025041641313e-11,6.77108024296289e-09,3.3484768097983693e-13,3.803345748985348e-14,4.17220348916725e-11,5.080599741796656e-12
0.005190000466061092,0.13822273288655912,3.76,0.0,0.019936491537716976,0.09336476209109738,0.9863890789393911,1.1517052569413898e-16,5.301525861437059e-13,0.00014446389967390368,4.1990357936091285e-05,0.12204154421578227,9.342430858389683e-06,0.1472270152100102,0.0003108064006463493,0.2873428022959484,2.7781510683231587e-07,3.43376802695683e-07,2.0295532370042454e-06,0.000560031930728617,0.005722824703499091,1.628104264553904e-06,0.011818393091526215,2.1961691851576872e-06,0.7354624264715399,2.1195572162789064e-07,2.4649198904394405e-06,1.342807844071856e-10,7.940043501781146e-11,1.6449556466849076e-07,1.4280569817541029e-08,1.8500766890244388e-11,0.002452299706474357,8.043567812727492e-08,0.003973262104763794,1.1402142573615335e-13,3.7411906850126295e-07,1.1834957781915639e-07,6.3922681313707624e-12,0.03693881778696415,0.00012208588491123177,1.8689216890995778e-05,4.509233042211989e-14,0.00011651707705875172,2.300860921495088e-12,1.1039243209065653e-15,6.493750833224449e-11,6.746641745266865e-09,3.320703929287569e-13,3.7718002254981064e-14,4.1373665457752404e-11,5.051372866561909e-12
0.005209921532948755,0.13823036899439628,3.76,0.0,0.019883753766875102,0.09297729449477303,0.9866947925808706,1.1467588728989974e-16,5.270734231955754e-13,0.00014394178591872438,4.183844472195976e-05,0.12212561119211074,9.318236434409348e-06,0.1470455018422744,0.0003091393174268458,0.2875019030557713,2.756502493970945e-07,3.406970485664024e-07,2.0239851719320358e-06,0.0005549211369816572,0.005719909824285458,1.6161288755158095e-06,0.011759351695555085,2.1808057661621567e-06,0.7359272073385332,2.1077650644702565e-07,2.4493772139446082e-06,1.3312138851785482e-10,7.896803753010443e-11,1.6354873944421744e-07,1.4157263582556768e-08,1.8407666985468435e-11,0.002445168995656802,7.971508448917758e-08,0.0039529408264699605,1.1348893732553956e-13,3.7207221359297844e-07,1.177583141574306e-07,6.359409953515478e-12,0.03698752511439608,0.0001219109857578435,1.8643479850058533e-05,4.494263727581602e-14,0.00011632247514649568,2.2975645840043383e-12,1.0970633903089953e-15,6.452739632868012e-11,6.724886385950728e-09,3.2960443229425904e-13,3.743790879059296e-14,4.10643770189051e-11,5.0253100248398765e-12
0.005229842599836418,0.13823794408357587,3.76,0.0,0.01983145401470793,0.09259292842125914,0.9869977617822261,1.1418805183386886e-16,5.240325240169227e-13,0.00014342454091827796,4.168801500750956e-05,0.12220914503842681,9.294259982181077e-06,0.14686530555938462,0.00030748926960536997,0.28765984856192,2.7351291003678345e-07,3.3805083929818706e-07,2.018483241945899e-06,0.0005498853891694517,0.005717002885261688,1.6043091445301784e-06,0.011700902855976018,2.1656373281547008e-06,0.7363882178931109,2.096100714374134e-07,2.434020165700047e-06,1.3197857688078336e-10,7.854026039631453e-11,1.6261267536387436e-07,1.403572132257097e-08,1.8315612671514273e-11,0.002438087295814743,7.90046883992757e-08,0.003932792877408107,1.1296213333563185e-13,3.70047002536819e-07,1.1717336658653265e-07,6.32683451592232e-12,0.037035912924182054,0.0001217362155553711,1.859801177625324e-05,4.4794751767035453e-14,0.00011612810285645043,2.2942706793019083e-12,1.0902801426089642e-15,6.412317108752354e-11,6.7033534936264624e-09,3.2716966630634183e-13,3.716135852440715e-14,4.075902861936244e-11,4.999472890264132e-12
0.005249763666724081,0.1382454590013453,3.76,0.0,0.019779586138936343,0.09221162174302594,0.9872980261018645,1.1370696346295623e-16,5.210291235154238e-13,0.00014291208556551504,4.1539043543105085e-05,0.12229215218520932,9.270497786642726e-06,0.14668640863979027,0.00030585597531847025,0.2878166545999752,2.714025720458701e-07,3.354375591485528e-07,2.0130462112335105e-06,0.0005449231135891611,0.005714104028329909,1.5926420550872169e-06,0.011643037470799388,2.150660175180077e-06,0.7368455100995298,2.0845619180201807e-07,2.4188452982312686e-06,1.3085200874549458e-10,7.811702626114083e-11,1.6168718468502079e-07,1.3915906789865298e-08,1.8224584992468995e-11,0.002431054134173553,7.83042829898357e-08,0.003912816177536508,1.1244091511731045e-13,3.6804308535559775e-07,1.1659462711031408e-07,6.2945383712347734e-12,0.03708398503564257,0.00012156158525073404,1.8552810117203946e-05,4.464863810830147e-14,0.00011593397064352351,2.2909794136400997e-12,1.0835732257055844e-15,6.372470564529528e-11,6.682039031324398e-09,3.2476549853985867e-13,3.688828371141609e-14,4.0457544556865594e-11,4.9738586803705166e-12
0.005269684733611744,0.13825291457823935,3.76,0.0,0.01972814412158427,0.09183333316962444,0.9875956242796807,1.1323199106566924e-16,5.180624730417601e-13,0.00014240434281850893,4.139150551100784e-05,0.12237463894404316,9.246946197595487e-06,0.1465087937180837,0.00030423915911945,0.2879723366456182,2.6931873081449516e-07,3.328566082330809e-07,2.007672871014626e-06,0.0005400327792556569,0.005711213390239537,1.5811246665668517e-06,0.011585746623962077,2.135870688723514e-06,0.737299134888267,2.073146468142966e-07,2.4038492402221946e-06,1.2974135250017956e-10,7.769825916322447e-11,1.6077208439296804e-07,1.379778470891111e-08,1.8134565428947446e-11,0.002424069043673243,7.761366708588786e-08,0.0038930086804493187,1.1192518623221773e-13,3.6606011825741447e-07,1.1602199039097888e-07,6.262518128961173e-12,0.03713174519809681,0.0001213871055059496,1.8507872357399717e-05,4.450426130301616e-14,0.00011574008869360884,2.2876909879034126e-12,1.0769413135234124e-15,6.333187659996221e-11,6.6609390449412765e-09,3.2239134621570486e-13,3.6618618158150773e-14,4.015985089776997e-11,4.948464659156325e-12
0.0052896058004994065,0.13826031162778132,3.76,0.0,0.019677122066479067,0.09145802223118363,0.9878905942538776,1.1276340367901158e-16,5.151318473908517e-13,0.00014190123733012232,4.124537678363975e-05,0.12245661151004514,9.22360166601417e-06,0.1463324437775886,0.00030263855173334736,0.2881269098705536,2.6726089481658427e-07,3.3030740146103653e-07,2.0023620637180326e-06,0.0005352128967688635,0.005708331102701629,1.5697541145001168e-06,0.011529021581696958,2.1212653529493257e-06,0.7377491421764868,2.0618522179751063e-07,2.389028702808816e-06,1.2864628546519344e-10,7.728388509750911e-11,1.5986719493357864e-07,1.3681320754456193e-08,1.8045535971801403e-11,0.0024171315629201995,7.693264483578656e-08,0.0038733683728176794,1.1141485281457153e-13,3.6409776613741546e-07,1.154553535902169e-07,6.230770454939467e-12,0.037179197092178824,0.00012121278670552678,1.846319602025234e-05,4.43615874774744e-14,0.00011554646692814344,2.284405597747899e-12,1.0703831148092588e-15,6.294456420116375e-11,6.640049708117253e-09,3.2004664249369417e-13,3.6352297480968154e-14,3.98658757211616e-11,4.923288136874623e-12
0.0053095268673870695,0.13826765094811,3.76,0.0,0.01962651419565563,0.09108564925437901,0.9881829731850534,1.1230081222694196e-16,5.12236538784575e-13,0.00014140269540678587,4.110063377935499e-05,0.12253807596512635,9.200460724645772e-06,0.14615734214017423,0.0003010538899637348,0.28828038915119925,2.652285847615458e-07,3.277893677030106e-07,1.9971126461903802e-06,0.0005304620167653312,0.005705457292557624,1.5585276066677018e-06,0.011472853787342672,2.1068407313299536e-06,0.7381955808975261,2.0506770690044847e-07,2.374380483023678e-06,1.2756649345833162e-10,7.687383165685626e-11,1.5897234144051573e-07,1.3566481505265246e-08,1.795747903293704e-11,0.002410241236101111,7.626102547408894e-08,0.00385389327360079,1.1090982313528537e-13,3.62155700713383e-07,1.1489461619454027e-07,6.199292069728185e-12,0.037226344331727564,0.00012103863896391904,1.841877866805803e-05,4.4220583540012753e-14,0.00011535311500978321,2.281123433741478e-12,1.0638973671141854e-15,6.256265191229381e-11,6.619367272361657e-09,3.1773083445495856e-13,3.60892588777633e-14,3.957554888727683e-11,4.898326468562655e-12
