Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028),C4H6(86),C4H6(85),CH2OH(32),C4H6(3180),C4H6(4860)
0.0018305449043615953,0.3484093264882986,3.76,0.0,0.006030496490523579,0.13748856271193957,0.8073458468174578,1.239522186811265e-13,7.157825982566121e-11,0.0006707391853639609,3.351432673982801e-05,0.15832117223197312,0.00011540561948579483,0.1443741133017187,0.0003862347143193736,0.6509181199165184,2.4613181989406942e-08,1.9310778085173086e-07,1.6850628809222837e-05,0.00013599249814912659,0.042838309093331944,7.925635662056274e-06,0.00500889002479696,8.914646403074823e-06,0.816982210288998,2.6488182718706083e-06,3.81135215707876e-06,9.127549897860051e-11,1.4209228911860027e-08,3.3811823737227536e-06,8.357817682399573e-09,6.445040887794731e-10,0.0015929142450333365,1.3793698074502703e-07,0.002107215847036394,2.9655953628757698e-12,1.8547062450591903e-07,7.762487850058123e-08,5.393514192075951e-11,0.04625345979361526,0.0005213813775855245,3.5011877587263785e-05,2.3931446311209203e-12,0.00033431941022251256,1.454819113296567e-10,5.660599684102487e-14,1.9800896759573563e-09,1.0561200631774555e-07,6.412661486189364e-13,1.392667826028173e-13,6.702603462162752e-10,5.0094521395910785e-11,2.451886535805886e-09,7.370677081399255e-05,2.936921968881916e-08,3.0602881561191e-10,5.9396836951558904e-08,2.6815898757334963e-11,2.70312816976043e-08,4.944386006755323e-10,1.3963069435369241e-07,3.6577996970977656e-11,6.380089659133716e-10,2.9998676774452524e-06,0.00041398031496760516,1.0415183562806671e-06,6.89121450286424e-08,1.795340637637557e-05,2.064254700748969e-10
0.0018542180686551186,0.34848455983775084,3.76,0.0,0.005973491446882438,0.13581350946750861,0.8085565227988075,1.2216204496051769e-13,7.024974275835922e-11,0.0006644480606901918,3.3013078831698714e-05,0.15848411566072468,0.00011450414040418321,0.14334503231220355,0.0003793247310409282,0.6517231970070945,2.394629855906736e-08,1.889251083712976e-07,1.6713147227837754e-05,0.00013242823593353118,0.042901804406592955,7.781356984477517e-06,0.004935511312964816,8.734098640074908e-06,0.8188778354790345,2.604441884324297e-06,3.731868121697742e-06,8.896027424946411e-11,1.4018479493297029e-08,3.3459586938446725e-06,8.145848662495348e-09,6.344219330319588e-10,0.0015777578580746297,1.3418606923205978e-07,0.0020841460535308636,2.9216027170707124e-12,1.8224252794036966e-07,7.63109466239545e-08,5.33259938641384e-11,0.0464343103390035,0.0005202674561358006,3.468160047587435e-05,2.3649460183746246e-12,0.0003342119699374622,1.447683910945426e-10,5.570235336875053e-14,1.9458608594395655e-09,1.0451701765175655e-07,6.267475263597242e-13,1.3611371847602443e-13,6.550076767528971e-10,4.950619185600234e-11,2.4325009118785674e-09,7.318116483836819e-05,2.889977717957444e-08,3.011371958674134e-10,5.9080931745931736e-08,2.6624673065878826e-11,2.67685247340181e-08,4.865428196170416e-10,1.3807517061933403e-07,3.5897636012227066e-11,6.241559876106434e-10,2.95107970569296e-06,0.0004104326954607609,1.0325929930252265e-06,6.778953182973487e-08,1.780727156453121e-05,2.0442641972755867e-10
0.001877891232948642,0.34855821155692734,3.76,0.0,0.00591774801298049,0.13417566835832606,0.8097383157114354,1.2040203492278384e-13,6.895406946483395e-11,0.0006582682768335137,3.2524042194572417e-05,0.15864302525144094,0.0001136142547553676,0.1423380432906044,0.00037260990186128957,0.6525137378495754,2.3303911815396597e-08,1.8487172935129814e-07,1.6578138721710367e-05,0.00012900248092166973,0.042964133175249185,7.64134406208546e-06,0.004864170894560754,8.558943481436671e-06,0.820731311062724,2.5611112454287778e-06,3.6548132845607943e-06,8.673160750109456e-11,1.3831445865848578e-08,3.311174019328688e-06,7.94180658219556e-09,6.246068982905179e-10,0.0015629782838375366,1.305730971183753e-07,0.0020616913487012094,2.878771876405447e-12,1.7910506405819562e-07,7.503349219553423e-08,5.2732914822296897e-11,0.04661179770463475,0.000519187788816894,3.435873138961151e-05,2.3373972759335325e-12,0.00033411640964768917,1.440740619376015e-10,5.4818128334742374e-14,1.91255035845645e-09,1.0344098433553592e-07,6.126822417577626e-13,1.3305910695725016e-13,6.402347329484017e-10,4.8933031339249695e-11,2.41338155806147e-09,7.26671324770406e-05,2.8443622238443267e-08,2.96384033294281e-10,5.8770676826465525e-08,2.6437658087259086e-11,2.651091585774025e-08,4.788702578217988e-10,1.365543745795086e-07,3.5237502774510506e-11,6.107593817391773e-10,2.9036973381284747e-06,0.00040698556563845503,1.023920449439751e-06,6.66982596853615e-08,1.7665364119655527e-05,2.024837810916241e-10
0.0019015643972421653,0.3486303326260808,3.76,0.0,0.005863217425963159,0.13257384348879317,0.8108921985765548,1.1867145621189577e-13,6.769024406142829e-11,0.0006521969073810628,3.204680719067735e-05,0.15879804760852773,0.00011273578780234804,0.14135243615141532,0.00036608261151600195,0.6532901698374728,2.268489004970529e-08,1.80942447431595e-07,1.6445527363399443e-05,0.0001257082205907401,0.04302535211713275,7.505425360549831e-06,0.004794786714515219,8.388966094716543e-06,0.8225440026378668,2.518794463012424e-06,3.580088896796046e-06,8.458530272721805e-11,1.3648045858382752e-08,3.276824788021852e-06,7.74530703489375e-09,6.150491436998002e-10,0.0015485613309539634,1.2709163650101333e-07,0.002039826616924083,2.837059847489887e-12,1.7605472088393872e-07,7.379112028959663e-08,5.2155263385034716e-11,0.046786016960435474,0.0005181413278794861,3.404300973695918e-05,2.310477515604244e-12,0.00033403238423420506,1.4339829817825986e-10,5.3952838732361513e-14,1.8801245140626814e-09,1.023834325398254e-07,5.990521267909833e-13,1.300990024661261e-13,6.259221257210229e-10,4.837446003461396e-11,2.3945237813552573e-09,7.216430008630068e-05,2.8000216923836798e-08,2.9176372252163467e-10,5.8465939683774056e-08,2.625471788232416e-11,2.6258305883194846e-08,4.714118900904109e-10,1.3506717795401467e-07,3.4596762545524354e-11,5.977990251731308e-10,2.857662712056259e-06,0.00040363474349858214,1.0154902041180346e-06,6.563705549803234e-08,1.752750578466221e-05,2.0059525130104901e-10
0.0019252375615356886,0.348700971798905,3.76,0.0,0.0058098537530817665,0.13100688955013717,0.812019101656608,1.1696970560136672e-13,6.645730693822814e-11,0.0006462311340181483,3.15809821332494e-05,0.15894932261727038,0.00011186856765719224,0.1403875305904223,0.00035973562701776754,0.6540529024836946,2.2088164808166978e-08,1.7713232541649639e-07,1.6315240787449538e-05,0.0001225388773695735,0.043085514614376805,7.373438150396341e-06,0.004727281000990825,8.223962534062648e-06,0.8243172172491569,2.4774608877616453e-06,3.507601295604792e-06,8.251741310968216e-11,1.346819884556887e-08,3.2429073060254973e-06,7.555988450903847e-09,6.057393018288326e-10,0.001534493501711779,1.237356248297898e-07,0.002018528047518502,2.79642571307594e-12,1.73088161068083e-07,7.258250412799188e-08,5.1592430857754675e-11,0.0469570596206309,0.0005171270565327094,3.373418703576706e-05,2.284166749873125e-12,0.00033395955449083854,1.427404972316017e-10,5.310601373716471e-14,1.8485512868382884e-09,1.0134390490865813e-07,5.858399149868284e-13,1.272296552120809e-13,6.120514369933834e-10,4.7829926636863505e-11,2.3759229842701005e-09,7.167230763427613e-05,2.7569051655831724e-08,2.872709537078194e-10,5.816659181534516e-08,2.6075721464178847e-11,2.6010551541480078e-08,4.641591665090593e-10,1.3361249999090933e-07,3.3974624512021413e-11,5.852559012611858e-10,2.812921055029211e-06,0.00040037626910034577,1.0072922943329296e-06,6.46047147815112e-08,1.7393527802634586e-05,1.9875864679558366e-10
0.001948910725829212,0.3487701757264562,3.76,0.0,0.005757613676227496,0.12947370913425318,0.8131199148018936,1.152971277431387e-13,6.525433313249582e-11,0.0006403682408557051,3.11261922465676e-05,0.1590969838130592,0.0001110124251594431,0.1394426745497756,0.0003535620739928011,0.6548023284119208,2.1512726692158446e-08,1.7343666949601057e-07,1.6187209977515585e-05,0.00011948827676234308,0.043144670929388326,7.2452279408029625e-06,0.004661579992432416,8.063739040786732e-06,0.8260522065444061,2.4370810422267355e-06,3.437261577213209e-06,8.052422344494289e-11,1.3291825722406968e-08,3.209417747196342e-06,7.373510486447834e-09,5.966684493705646e-10,0.0015207619515824515,1.2049934007722374e-07,0.001997773055786003,2.756830504043545e-12,1.7020221106614692e-07,7.140638095140002e-08,5.104383929236026e-11,0.04712501381084124,0.0005161439887341437,3.343202623238658e-05,2.2584458380722106e-12,0.00033389758766421817,1.421000788020644e-10,5.227719428564085e-14,1.817800159966784e-09,1.0032196066424136e-07,5.730291856941331e-13,1.2444749909203454e-13,5.986051592222278e-10,4.729890665660291e-11,2.357574661595378e-09,7.119080829645691e-05,2.7149643352273462e-08,2.8290069311857125e-10,5.7872508518613386e-08,2.5900542651029294e-11,2.576751515860122e-08,4.571039812385183e-10,1.3218930501291893e-07,3.3370338942709935e-11,5.731120271434528e-10,2.769420480035956e-06,0.00039720639052697577,9.993172807202744e-07,6.360009668311138e-08,1.7263270319441816e-05,1.9697189598017476e-10
0.001972583890122735,0.3488379890730028,3.76,0.0,0.0057064562962093205,0.1279732502239367,0.8141954896388274,1.1365315688553479e-13,6.408043100274412e-11,0.0006346056094366514,3.068207875958175e-05,0.15924115872657085,0.00011016719369052958,0.13851724277857025,0.00034755541487608514,0.655538824277879,2.095762150098475e-08,1.6985101487724566e-07,1.6061369043406146e-05,0.00011655061814399591,0.04320286840553525,7.120647975958697e-06,0.004597613685107443,7.908111434181403e-06,0.8277501697209702,2.3976265691988743e-06,3.3689853028312363e-06,7.86022340341147e-11,1.3118848944645217e-08,3.176352162428113e-06,7.197552546786766e-09,5.878280813715657e-10,0.001507354451394357,1.1737737808403476e-07,0.0019775402092928177,2.7182370861614674e-12,1.6739385158431976e-07,7.026154830694921e-08,5.050893966811201e-11,0.047289964425359945,0.0005151911688501259,3.313630107489615e-05,2.233296440545663e-12,0.0003338461578736942,1.4147648413891875e-10,5.146593302574301e-14,1.787842050879071e-09,9.93171750893689e-08,5.606043145046242e-13,1.2174914092373993e-13,5.855666414906187e-10,4.678090088348929e-11,2.339474398550691e-09,7.071946804246503e-05,2.6741533759240158e-08,2.7864816573038095e-10,5.758356874934304e-08,2.572905991584365e-11,2.5529064369857e-08,4.5023864456077924e-10,1.3079660016817713e-07,3.278319469475602e-11,5.613503868398497e-10,2.727111803086177e-06,0.00039412155086009554,9.915562145080262e-07,6.262211964726517e-08,1.7136581828616414e-05,1.952330324287945e-10
0.0019962570544162584,0.34890445462418246,3.76,0.0,0.005656342954591197,0.12650450384231363,0.8152466416153669,1.1203583323737344e-13,6.293474031216716e-11,0.0006289407141060099,3.0248298043803673e-05,0.15938196920704434,0.00010933270919842079,0.1376106354803244,0.000341709428445251,0.656262751627995,2.0421946665722218e-08,1.6637111241240902e-07,1.593765501122109e-05,0.0001137204479368307,0.04326015165333721,6.999558759029125e-06,0.004535315599109339,7.75690453528025e-06,0.82941225628328,2.3590701812855396e-06,3.3026922285782604e-06,7.674814588905093e-11,1.2949192560085734e-08,3.1437065172277277e-06,7.027812430047004e-09,5.792100871766584e-10,0.0014942593519685875,1.1436463165404708e-07,0.0019578091590853348,2.6806100543553215e-12,1.6466020843297434e-07,6.914686055414554e-08,4.9987210188183627e-11,0.04745199327562332,0.0005142676712077629,3.28467955275207e-05,2.208700975348729e-12,0.00033380494643561184,1.4086917527245825e-10,5.0671794178178327e-14,1.7586492115027387e-09,9.832913654207762e-08,5.485504278270987e-13,1.1913135058036572e-13,5.729200400907971e-10,4.6275433932406996e-11,2.3216178688689806e-09,7.02579652083166e-05,2.634428789284171e-08,2.7450883899397417e-10,5.729965498684335e-08,2.556115623073364e-11,2.529507185289062e-08,4.435558567870841e-10,1.29433433375986e-07,3.221251682716998e-11,5.499548696771466e-10,2.6859483722785588e-06,0.0003911183760728436,9.840006070568414e-07,6.166975843665047e-08,1.701331865395946e-05,1.9354018855043267e-10
0.0020199302187097817,0.34896961338697674,3.76,0.0,0.005607237071276857,0.1250665018494485,0.8162741519141159,1.104459833111755e-13,6.181643074184918e-11,0.0006233711171473923,2.982452074077153e-05,0.1595195317252987,0.00010850881007101576,0.136722277041128,0.0003360181909722702,0.6569744577006172,1.9904847970946862e-08,1.6299291590440333e-07,1.5816007669739978e-05,0.00011099263508523897,0.04331656272372934,6.881827593832449e-06,0.004474622561975274,7.609951591984935e-06,0.8310395686249435,2.3213855933845136e-06,3.238306041457358e-06,7.495884711099688e-11,1.2782782125427852e-08,3.111476678948748e-06,6.864005078578881e-09,5.708067263666957e-10,0.0014814655511449335,1.1145627110780264e-07,0.0019385605755390795,2.6439156277011395e-12,1.6199854359998134e-07,6.806122549562457e-08,4.947815466773575e-11,0.04761117923035691,0.0005133725995527625,3.256330320928017e-05,2.184642572874637e-12,0.0003337736421040911,1.402776341915242e-10,4.989435290887526e-14,1.7301951493520723e-09,9.735744639183154e-08,5.368533577077348e-13,1.1659105117867632e-13,5.606502696496119e-10,4.5782052845611073e-11,2.3040008311331465e-09,6.980599006688366e-05,2.595749253632588e-08,2.704784071741694e-10,5.702065303134622e-08,2.539671891067972e-11,2.5065415055581402e-08,4.3704868308549584e-10,1.2809889116402374e-07,3.165766429080046e-11,5.389102127952237e-10,2.645885902332045e-06,0.0003881936637940277,9.766424015920655e-07,6.074204021696733e-08,1.689334446960121e-05,1.918915896512594e-10
0.002043603383003305,0.3490335046828246,3.76,0.0,0.0055591039961012485,0.12365831487633042,0.8172787692430584,1.0888596072148017e-13,6.072470159727368e-11,0.0006178944640784932,2.941043102737172e-05,0.15965395765838347,0.000107695336795135,0.1358516148333529,0.0003304760590087426,0.6576742761735447,1.9405516480413103e-08,1.5971257039031765e-07,1.5696369386206227e-05,0.00010836234853722743,0.043372141270002086,6.767328188489066e-06,0.004415474507322438,7.467093802206623e-06,0.8326331644478142,2.28454748183634e-06,3.175754122672671e-06,7.32314002773043e-11,1.2619544728826262e-08,3.0796583971752546e-06,6.705861422751769e-09,5.626106076739296e-10,0.0014689624628862205,1.0864772632867185e-07,0.0019197760881835193,2.608121556856083e-12,1.5940624765601822e-07,6.700360135353196e-08,4.8981301051862444e-11,0.04776759834780264,0.0005125050864709706,3.22856268538708e-05,2.1611050386232953e-12,0.0003337519412478941,1.397013621231872e-10,4.913319529620575e-14,1.7024545832966621e-09,9.640172250245648e-08,5.254995999051147e-13,1.1412530997463295e-13,5.487429577312275e-10,4.530032584802122e-11,2.286619125048734e-09,6.936324440833472e-05,2.5580754911300586e-08,2.6655277750397304e-10,5.674645188381079e-08,2.5235639460887555e-11,2.483997594182572e-08,4.3071053123011594e-10,1.2679209664312262e-07,3.1118027960661594e-11,5.282019476352742e-10,2.6068823298904728e-06,0.0003853443728438127,9.694739468768232e-07,5.983803966382896e-08,1.67765298540059e-05,1.90285548406337e-10
0.0020672765472968284,0.3490961662363404,3.76,0.0,0.005511910873086988,0.12227905038614416,0.8182612115134199,1.0735097098969975e-13,5.965877980990026e-11,0.0006125084803976238,2.900572595677897e-05,0.1597853535560381,0.00010689213227906843,0.13499811809014145,0.0003250776527504373,0.658362527862447,1.892318565419547e-08,1.5652640130944594e-07,1.5578684924129073e-05,0.0001058250364210438,0.04342692469782771,6.6559402839481956e-06,0.0043578142875847145,7.328179868147282e-06,0.8341940590309154,2.2485314565641908e-06,3.1149673402485397e-06,7.156303076440496e-11,1.2459409087899084e-08,3.048247385440823e-06,6.553127310607842e-09,5.546146703336315e-10,0.0014567399882636888,1.059346701832945e-07,0.0019014382295592575,2.5731970416172667e-12,1.5688083249254808e-07,6.597299397081769e-08,4.8496200036175747e-11,0.04792132400072598,0.000511664292732354,3.201357782826311e-05,2.1380728214887573e-12,0.00033373954795283816,1.3913987884451976e-10,4.838791847319866e-14,1.6754033507559772e-09,9.54615948277586e-08,5.14476278451495e-13,1.1173133066724393e-13,5.371844062428667e-10,4.482984116949851e-11,2.2694686719292318e-09,6.892944112923902e-05,2.5213701471964506e-08,2.627280576203932e-10,5.6476943689470315e-08,2.5077813427296547e-11,2.4618640796159733e-08,4.2453513141186804e-10,1.2551220802432422e-07,3.059302873574446e-11,5.1781635078457e-10,2.568897680940885e-06,0.0003825676134857654,9.624879726873593e-07,5.895687756055909e-08,1.6662751872507746e-05,1.8872045974089521e-10
0.0020909497115903517,0.3491576342576284,3.76,0.0,0.005465626516496416,0.12092785085393001,0.8192221674107399,1.0583608119128578e-13,5.861791709766812e-11,0.0006072109683683791,2.8610114715793016e-05,0.1599138213899402,0.00010609904194145289,0.1341612768457999,0.00031981784073915887,0.6590395213743196,1.8457128824203638e-08,1.5343090432097108e-07,1.546290136824233e-05,0.0001033764070399417,0.043480948304488995,6.547549271968482e-06,0.00430158750189813,7.193065501427168e-06,0.835723227357402,2.213313988571934e-06,3.0558798345055115e-06,6.995111624118759e-11,1.2302305387854197e-08,3.0172393175733683e-06,6.405562544781965e-09,5.468121643686664e-10,0.0014447884884837407,1.0331300327193649e-07,0.001883530383208015,2.539112644903868e-12,1.5441992377125236e-07,6.496845406942828e-08,4.8022423737038084e-11,0.048072426994708255,0.0005108494065394822,3.174697570304689e-05,2.1155309752974253e-12,0.00033373617405167976,1.3859272188201795e-10,4.7658129639927555e-14,1.649018291868982e-09,9.453669745059541e-08,5.037711131426993e-13,1.0940644633804812e-13,5.259615562003022e-10,4.437020586458031e-11,2.252545474536106e-09,6.850430382346707e-05,2.4855976684488152e-08,2.5900054284565543e-10,5.621202353290063e-08,2.4923140247741837e-11,2.44013000285498e-08,4.1851651578793695e-10,1.2425841685371972e-07,3.008211559016089e-11,5.077403982091331e-10,2.5318939352743565e-06,0.00037986063840949284,9.556775671264424e-07,5.80977203518733e-08,1.6551893690176036e-05,1.8719479604947334e-10
0.002114622875883875,0.3492179435181975,3.76,0.0,0.005420221297282393,0.11960389205429965,0.8201622978700509,1.0435356708544877e-13,5.7601391906908805e-11,0.0006019998022793437,2.822331805018713e-05,0.16003945879004006,0.00010531591281334628,0.13334060093596464,0.00031469172663617476,0.6597055537192387,1.800665678442449e-08,1.5042273608349724e-07,1.534896797640919e-05,0.00010101241140606402,0.04353424541051516,6.442045894652675e-06,0.004246742334341416,7.0616130731306715e-06,0.8372216061135253,2.1788723751113546e-06,2.9984288240246926e-06,6.839317688922262e-11,1.214816525453943e-08,2.9866297114392093e-06,6.262939986066106e-09,5.391966339766023e-10,0.0014330987595887299,1.0077883994226406e-07,0.0018660367343586734,2.5058402196413215e-12,1.5202125531295597e-07,6.398907489037731e-08,4.755956448711572e-11,0.04822097568011122,0.000510059642860633,3.148564779071787e-05,2.0934651293072974e-12,0.0003337415391602213,1.380594458722033e-10,4.6943446065339914e-14,1.6232772810667082e-09,9.362668043869971e-08,4.933723824353293e-13,1.0714811139293293e-13,5.150619477791417e-10,4.392104484391438e-11,2.2358456106116454e-09,6.80875663635276e-05,2.450724198229258e-08,2.5536670530114955e-10,5.5951589327859264e-08,2.4771523099638014e-11,2.418784793530251e-08,4.1264900098605017e-10,1.2302994596907864e-07,2.9584764139010746e-11,4.97961722788286e-10,2.4958349149720263e-06,0.000377220834290304,9.490361553885517e-07,5.725977274507573e-08,1.6443844212105087e-05,1.85707102705517e-10
