Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027)
6.233675912692088e-05,0.0832203728483714,3.76,0.0,0.0227216342438488,0.422538617408856,0.592446317216351,6.521751731764928e-13,5.781177165838562e-10,0.0019010962216001936,0.00018635903793010503,0.13112622925646328,0.0002302647081775735,0.25139785955735416,0.002673195493485706,0.4538508626145367,7.471659675885537e-07,3.0542175159530324e-06,6.523462931410231e-05,0.001624945234056801,0.036893204239687,7.994514770474574e-05,0.026011230512698567,7.517894636573226e-05,0.47030301445846157,1.596921054100595e-05,3.679572165895643e-05,4.2969599045135135e-09,1.4643003794889668e-07,1.3773055326552178e-05,3.7172622623988664e-07,1.3711791830033196e-08,0.006736576088476029,2.0194529303108963e-06,0.01085852982624655,5.821050159716025e-11,2.3632952788843777e-06,9.368197738170767e-07,1.209617372011549e-09,0.023237846479222824,0.0008844691296920093,0.00016281062818494915,3.461073179870441e-11,0.00043280712340663317,1.0727483059232651e-09,1.2063553845382591e-12,2.414175015362544e-08,4.1613857040797794e-07,1.4129974747798484e-11,4.383604832842382e-12,1.086320025377597e-08,1.3130350673188847e-09,1.4143031937137135e-08,0.00022460953236471767,3.3905827795006653e-07,4.0443398320267455e-09
6.247413812593412e-05,0.0832270154984575,3.76,0.0,0.022646275406613906,0.4219497191749673,0.5929725353104227,6.50844862966431e-13,5.766075797448751e-10,0.0018986947004841833,0.0001858483095240215,0.1311990559922023,0.0002300051023561656,0.25109342143181107,0.0026673047266809213,0.45406382697538955,7.440398398909816e-07,3.0458643539254175e-06,6.511313825537336e-05,0.0016181525137478059,0.03692986006791045,7.972632320982308e-05,0.025960661176864394,7.495121364149228e-05,0.47095693510628867,1.5935894798114966e-05,3.667558770002307e-05,4.279802920355173e-09,1.4628665211016497e-07,1.3761603486364952e-05,3.702406418688439e-07,1.3685911510699637e-08,0.006731415459448003,2.012339048872442e-06,0.010849502366385985,5.811250039621706e-11,2.358653646242807e-06,9.346037893576013e-07,1.2085499802189235e-09,0.02327947878306128,0.0008857463956039078,0.00016269265826195117,3.4536231607725945e-11,0.00043343266496954875,1.0738263578756465e-09,1.2047573107199884e-12,2.4066830295659787e-08,4.1543854307704154e-07,1.4085405198021347e-11,4.369778178755439e-12,1.0828092071838099e-08,1.3116770026624355e-09,1.4137879390643418e-08,0.0002248968116315469,3.3800195321460953e-07,4.031738275083112e-09
6.261151712494737e-05,0.08323363269228916,3.76,0.0,0.022571452231645375,0.4213628190747315,0.5934968571510503,6.491344913866962e-13,5.751043448121875e-10,0.0018963008629645371,0.00018534046197379799,0.13127159234961203,0.00022974645082603258,0.2507898791780716,0.0026614386841854634,0.45427590450601635,7.409349136509394e-07,3.0375509230041194e-06,6.49921825450905e-05,0.0016114037556485706,0.03696634850158186,7.950859151974201e-05,0.025910244298263458,7.472457528981795e-05,0.47160867598207334,1.5902718058607343e-05,3.655611624382899e-05,4.2627506507541776e-09,1.4614324185251694e-07,1.3750144005662508e-05,3.68764130434895e-07,1.3660110149131355e-08,0.006726236160017408,2.0052644750198173e-06,0.010840456865439474,5.8014740275842515e-11,2.35402076745516e-06,9.323961508778432e-07,1.2074810329273679e-09,0.02332101349552016,0.0008870164772476175,0.00016257420500421753,3.4462096022663325e-11,0.0004340552084461427,1.0748959547366116e-09,1.2031610632329524e-12,2.3992325278362074e-08,4.147411464458436e-07,1.4041068853747718e-11,4.356023869250109e-12,1.0793170932485617e-08,1.3103184697949325e-09,1.413271555766347e-08,0.00022518207701582228,3.3695131116082027e-07,4.0192045148799636e-09
6.274889612396062e-05,0.0832402245863543,3.76,0.0,0.02249715954903946,0.42077790570863227,0.5940192941321554,6.474507943985565e-13,5.736079882741908e-10,0.0018939146824819108,0.0001848354721677757,0.13134384015931916,0.00022948874958203001,0.2504872293005438,0.0026555972357483154,0.454487100895207,7.378509938290637e-07,3.0292769698924616e-06,6.487175953369661e-05,0.0016046986070967014,0.037002670559178934,7.929194599916622e-05,0.02585997963720706,7.449902549497028e-05,0.4722582484958976,1.5869679607708817e-05,3.643730265938229e-05,4.245802314522078e-09,1.4599981235777244e-07,1.373867739258671e-05,3.672966242372139e-07,1.3634387580074697e-08,0.006721038519732281,1.9982289435683145e-06,0.010831393730172079,5.791722123633736e-11,2.349396704504794e-06,9.301968263691258e-07,1.2064105727261553e-09,0.0233624510227495,0.0008882794050687221,0.00016245527675935823,3.438832275700218e-11,0.00043467476575009855,1.075957144382073e-09,1.2015666765064096e-12,2.3918232458199506e-08,4.140463860617512e-07,1.3996964241504597e-11,4.34234144915065e-12,1.075843564207719e-08,1.3089595112269461e-09,1.41275407006228e-08,0.0002254653371201021,3.3590631453382607e-07,4.006738106925902e-09
6.288627512297386e-05,0.08324679133578892,3.76,0.0,0.022423392251068354,0.4201949677619818,0.5945398575586788,6.460981807000898e-13,5.72118473731714e-10,0.0018915361323630553,0.0001843333172025463,0.1314158012359475,0.0002292319947249605,0.2501854683089152,0.0026497802516334177,0.4546974217845025,7.347878876247097e-07,3.021042242942809e-06,6.475186658103503e-05,0.0015980367184537346,0.03703882725150957,7.907638004975345e-05,0.02580986694678921,7.427455845316751e-05,0.4729056639861653,1.583677873130003e-05,3.631914234428382e-05,4.228957134764842e-09,1.458563687213157e-07,1.3727204145000235e-05,3.658380559451919e-07,1.3608743634337883e-08,0.006715822864188261,1.9912321909921553e-06,0.010822313361996787,5.7819943257653584e-11,2.3447815185351953e-06,9.280057838656701e-07,1.205338641615436e-09,0.023403791769107552,0.0008895352094395759,0.00016233588177382683,3.4314909527235066e-11,0.00043529134876609394,1.077009974767631e-09,1.1999741841292586e-12,2.384454877676046e-08,4.133542209392227e-07,1.3953089941551474e-11,4.328730477081868e-12,1.0723885026612399e-08,1.3076001687921652e-09,1.4122355076713039e-08,0.0002257466005341723,3.348669262014377e-07,3.9943386081926595e-09
6.302365412198711e-05,0.08325333309443478,3.76,0.0,0.02235014529124557,0.4196139940042247,0.5950585586474267,6.445728342321682e-13,5.706357647860336e-10,0.0018891651858264813,0.00018383397439254725,0.13148747737829997,0.0002289761822969257,0.24988459271844266,0.0026439876026275733,0.4549068727687015,7.31745404461414e-07,3.012846492182696e-06,6.46325010572463e-05,0.0015914177430778555,0.03707481958177926,7.886188711066161e-05,0.025759905973094317,7.405116837839905e-05,0.47355093372003226,1.5804014717684756e-05,3.620163072737319e-05,4.212214341057592e-09,1.4571291592806066e-07,1.3715724751223288e-05,3.6438835878921556e-07,1.358317813946385e-08,0.0067105895150783735,1.9842739553693914e-06,0.010813216157044978,5.772290630144172e-11,2.3401752683608052e-06,9.258229912571004e-07,1.2042652810044314e-09,0.023445036137092895,0.0008907839206575516,0.00016221602819450648,3.424185406803623e-11,0.00043590496934964003,1.0780544934099054e-09,1.198383618731518e-12,2.3771271478975117e-08,4.126646432451023e-07,1.390944434525808e-11,4.315190452876501e-12,1.0689517775942938e-08,1.3062404835656922e-09,1.4117158939420926e-08,0.0002260258758341727,3.3383310929359673e-07,3.982005578781127e-09
6.314729522109903e-05,0.08325919943628889,3.76,0.0,0.02228466379355985,0.41909278778802417,0.5955238065297513,6.431333028024302e-13,5.693071258828997e-10,0.0018870378128052186,0.00018338695169504046,0.13155174376188197,0.00022874675355778962,0.2496145588295365,0.0026387949186734653,0.4550946394729405,7.290246464542309e-07,3.0055034359053894e-06,6.452552086143986e-05,0.001585497071943556,0.03710707297261835,7.86697554914862e-05,0.02571507059929358,7.385103334999378e-05,0.4741298511147508,1.5774643537614296e-05,3.609642115854485e-05,4.197232735041433e-09,1.4558380463377612e-07,1.370538843845898e-05,3.630911614188943e-07,1.3560236124147572e-08,0.0067058646356967415,1.978044260170601e-06,0.010805014600410315,5.7635779067978647e-11,2.336037329934533e-06,9.238655049247852e-07,1.2032980680015e-09,0.023482073995948916,0.0008919017210892938,0.00016210777453020702,3.417640818860277e-11,0.00043645470476997715,1.078987492533042e-09,1.1969537838276047e-12,2.3705667320175625e-08,4.1204625149118095e-07,1.3870357583979915e-11,4.303064700083926e-12,1.0658743006797466e-08,1.3050165071508892e-09,1.4112473633536443e-08,0.00022627553084425477,3.3290740736512197e-07,3.970962322314792e-09
6.327093632021095e-05,0.08326504576970736,3.76,0.0,0.02221959613413844,0.4185731554624176,0.5959875629911964,6.417725113231147e-13,5.679839558993922e-10,0.0018849165572915926,0.00018294217243367328,0.1316157820830563,0.0002285180820699818,0.2493452367656212,0.0026336217484782547,0.45528171006386814,7.263203044174751e-07,2.998191569395289e-06,6.44189638334772e-05,0.0015796106335327438,0.03713919475772746,7.847848297941341e-05,0.025670357710575707,7.36517617921339e-05,0.47470704763262417,1.5745382127012903e-05,3.599173007436557e-05,4.1823328889751235e-09,1.454546933966231e-07,1.369504787975627e-05,3.618010480307868e-07,1.3537357381685613e-08,0.0067011259112417084,1.9718453643194955e-06,0.010796800004336426,5.754884696504287e-11,2.3319067157761007e-06,9.219146514525871e-07,1.2023297595908201e-09,0.023519034403745576,0.0008930138225304301,0.0001619991617282789,3.411124864240282e-11,0.00043700205880042273,1.0799138316553108e-09,1.1955255583335326e-12,2.3640388174049746e-08,4.1142994532772884e-07,1.3831453862034022e-11,4.290995730632279e-12,1.0628114961573885e-08,1.3037923147979969e-09,1.4107780192927137e-08,0.00022652358865106614,3.319861620218132e-07,3.959972234652511e-09
6.339457741932287e-05,0.08327087220442424,3.76,0.0,0.022154938755184456,0.41805508900881694,0.5964498360324514,6.404212135773814e-13,5.6666622895038e-10,0.0018828013996005206,0.00018249962052850223,0.13167959362162326,0.00022829016493725404,0.2490766239989295,0.002628467998953585,0.45546808852678633,7.236322437466691e-07,2.990910713923381e-06,6.431282806145826e-05,0.0015737581811476977,0.03717118565321144,7.82880648552503e-05,0.02562576710838394,7.345334951594505e-05,0.4752825313438172,1.5716229971660384e-05,3.5887554209585515e-05,4.167514253122674e-09,1.4532558565757237e-07,1.3684703413133977e-05,3.605179709809427e-07,1.3514541780191001e-08,0.0066963735684703015,1.9656770803405203e-06,0.01078857264714406,5.7462109929737655e-11,2.327783465126255e-06,9.19970407334046e-07,1.2013603848066023e-09,0.02355591765015486,0.0008941202469122728,0.00016189019552909783,3.404637380377454e-11,0.0004375470400224086,1.0808335448556575e-09,1.1940989644034934e-12,2.357543207604276e-08,4.108157204753827e-07,1.3792731997533167e-11,4.278983175941089e-12,1.0597632673257733e-08,1.3025679350645683e-09,1.4103078794099935e-08,0.00022677005547803322,3.31069346827058e-07,3.9490350003778204e-09
6.351821851843479e-05,0.08327667884929525,3.76,0.0,0.0220906881362666,0.41753858046118436,0.5969106335992409,6.390667895825779e-13,5.653539242967605e-10,0.0018806923199990732,0.00018205928003888072,0.13174317964759483,0.00022806299926207146,0.2488087180060072,0.0026233335773645063,0.45565377881798397,7.209603311709875e-07,2.983660691851661e-06,6.420711163580609e-05,0.0015679394699689257,0.037203046370421884,7.80984964215084e-05,0.025581298590118554,7.325579234380911e-05,0.475856310273485,1.5687186559057544e-05,3.578389031970664e-05,4.1527762814957876e-09,1.451964847997085e-07,1.3674355370843885e-05,3.592418829500485e-07,1.349178918590109e-08,0.006691607831735243,1.9595392218417978e-06,0.010780332803920002,5.73755678884519e-11,2.3236676159948155e-06,9.18032749025368e-07,1.200389972326604e-09,0.02359272402366418,0.0008952210161157397,0.0001617808816115067,3.398178205341058e-11,0.0004380896569976919,1.081746666063889e-09,1.1926740236905544e-12,2.3510797092175104e-08,4.10203572746586e-07,1.3754190959607669e-11,4.267026718939884e-12,1.0567295316295605e-08,1.3013433960761896e-09,1.409836961085493e-08,0.0002270149375389685,3.3015693548719497e-07,3.938150305779451e-09
6.364185961754671e-05,0.0832824658124644,3.76,0.0,0.022026840793923672,0.4170236219057448,0.597369963582646,6.377226052169558e-13,5.640470183315249e-10,0.0018785892987099176,0.00018162113516323035,0.1318065414212688,0.0002278365821554185,0.24854151626786897,0.002618218391332481,0.45583878486493395,7.18304434750865e-07,2.9764413266313354e-06,6.410181264936809e-05,0.0015621542570466232,0.03723477761598177,7.790977300135341e-05,0.025536951949231643,7.305908610783747e-05,0.4764283924019112,1.565825137815998e-05,3.5680735181099406e-05,4.1381184317873334e-09,1.4506739414791732e-07,1.3664004079580576e-05,3.5797273693763466e-07,1.3469099463299316e-08,0.006686828923005233,1.953431603517239e-06,0.010772080746548788,5.728922075733792e-11,2.3195592054048533e-06,9.16101652972176e-07,1.1994185504759898e-09,0.023629453811578306,0.0008963161519708478,0.00016167122559329316,3.3917471780089904e-11,0.00043862991826814555,1.0826532290624033e-09,1.1912507573477448e-12,2.3446481253268745e-08,4.09593493842182e-07,1.371582968307731e-11,4.255126027137783e-12,1.0537102008385136e-08,1.3001187255405986e-09,1.4093652814435508e-08,0.00022725824103788514,3.292489018418923e-07,3.927317838737305e-09
6.376550071665863e-05,0.08328823320130599,3.76,0.0,0.021963393281184376,0.41651020548059803,0.5978278338195396,6.363839592090585e-13,5.627454876358661e-10,0.0018764923159148579,0.0001811851702375107,0.13186968019332396,0.00022761091072582803,0.24827501627015114,0.0026131223488375316,0.456023110566554,7.15664423861539e-07,2.969252442798293e-06,6.399692919837696e-05,0.0015564023012876967,0.03726638009182005,7.772188993908714e-05,0.025492726975331937,7.286322665041631e-05,0.4769987856647356,1.5629423919333355e-05,3.557808559072512e-05,4.123540165377424e-09,1.4493831696757522e-07,1.3653649860599491e-05,3.567104862626272e-07,1.3446472475132354e-08,0.006682037061890748,1.9473540411445113e-06,0.010763816743751448,5.7203068442397033e-11,2.3154582693043676e-06,9.141770955989109e-07,1.1984461472310267e-09,0.023666107300014505,0.0008974056762562282,0.00016156123303183909,3.3853441380577277e-11,0.0004391678323555959,1.0835532674630283e-09,1.1898291860255386e-12,2.3382482614606768e-08,4.0898547685133663e-07,1.3677647093713941e-11,4.2432807681177395e-12,1.0507051881274976e-08,1.298893950747082e-09,1.4088928573579881e-08,0.00022749997216877749,3.283452198714242e-07,3.916537288809047e-09
6.401278291488247e-05,0.08329970968021826,3.76,0.0,0.021837684207217743,0.4154879679326075,0.598739226026525,6.337216723464053e-13,5.601584605717278e-10,0.0018723163864770495,0.0001803197184850781,0.13199529366883794,0.00022716179346860986,0.2477441114723368,0.0026029873289662086,0.45638973633218943,7.104315437537334e-07,2.954965423872529e-06,6.378840133975873e-05,0.001544997209550442,0.037329201509545745,7.734862645937016e-05,0.025404641161083038,7.247403152590648e-05,0.47813453702604813,1.557209014647257e-05,3.537429037602755e-05,4.094620250966642e-09,1.446802158471083e-07,1.3632933893563487e-05,3.542064861941931e-07,1.3401406143479707e-08,0.006672415344689429,1.9352883535486308e-06,0.010747253954999633,5.703134782362286e-11,2.307278958808362e-06,9.103475025559805e-07,1.1964985061230334e-09,0.023739186514655845,0.0008995679768637345,0.00016134026009749294,3.3726213850010676e-11,0.00044023665292354855,1.0853339041861103e-09,1.1869912090176763e-12,2.3255429235859275e-08,4.077756010332897e-07,1.3601813788142933e-11,4.2197552487895014e-12,1.0447377753066805e-08,1.2964441949813985e-09,1.4079458421316372e-08,0.0002279787420280243,3.265508077860135e-07,3.895130709380695e-09
6.426006511310631e-05,0.08331110913442147,3.76,0.0,0.02171353402910258,0.4144718059148282,0.599644871878809,6.310817791324488e-13,5.575926580852912e-10,0.0018681643727319508,0.00017946280211587518,0.13212002989619442,0.00022671562441187396,0.2472159835933843,0.002592927788727055,0.45675368676133443,7.052606712052885e-07,2.9407982529957146e-06,6.358151291085185e-05,0.0015337223013787457,0.03739151614914471,7.697866915604276e-05,0.025317039393691187,7.208817393738177e-05,0.4792636269836988,1.551518119747308e-05,3.51724794533086e-05,4.066012302093794e-09,1.4442220647278788e-07,1.3612209941541364e-05,3.51729515601229e-07,1.3356589064455031e-08,0.006662744392164768,1.9233407070380744e-06,0.010730646527432545,5.6860405102678245e-11,2.2991299521801584e-06,9.065437811971056e-07,1.1945472662240061e-09,0.023811963933532958,0.0009017080911411733,0.00016111800612663804,3.36000868005262e-11,0.00044129618647509593,1.0870888419472932e-09,1.1841602486887606e-12,2.3129621610281095e-08,4.0657388838462865e-07,1.3526682677798649e-11,4.1964475657348034e-12,1.038826611693265e-08,1.2939943393135632e-09,1.40699604577579e-08,0.000228451296461422,3.247734939237309e-07,3.873928117970173e-09
6.450734731133015e-05,0.083322432395387,3.76,0.0,0.02159091640558628,0.41346165831415954,0.6005448322113712,6.284641028580755e-13,5.550478945365255e-10,0.0018640361151099568,0.00017861430053234465,0.13224389855238602,0.00022627238040912365,0.24669061269490222,0.002582943004776217,0.45711499206841766,7.00150806599219e-07,2.9267495649946696e-06,6.337624879622255e-05,0.0015225757118636806,0.03745332946468571,7.661198151297669e-05,0.025229919865255322,7.17056210253271e-05,0.4803861174784875,1.5458693048094818e-05,3.497262792283198e-05,4.037712139008403e-09,1.4416431293553446e-07,1.3591480388498882e-05,3.4927921222701644e-07,1.3312020084756168e-08,0.006653025880915825,1.9115096666301997e-06,0.010713996503504346,5.669023919521357e-11,2.291011500374727e-06,9.027657425601005e-07,1.192592639517968e-09,0.02388444180406195,0.0009038261914607782,0.00016089451352706454,3.3475047685799846e-11,0.00044234650046245645,1.0888183437526056e-09,1.1813364531004986e-12,2.3005044551654705e-08,4.0538028162471555e-07,1.3452245482881037e-11,4.173355150312643e-12,1.032971023142377e-08,1.2915445878854656e-09,1.406043594753881e-08,0.0002289176846445911,3.2301307510324767e-07,3.852927090419353e-09
