Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43)
1.1958232497427457e-08,0.10718284288634013,3.76,0.0,0.5758186319724242,0.9999587120309683,8.317301693215715e-06,1.6771879242606156e-13,6.228624427400162e-10,0.0052868140601120845,0.0002499094269615172,0.00039973498641983997,0.00021673568995552548,0.000328127639642462,2.0821981324742985e-05,0.00012006916074423756,1.0487949382082421e-07,1.1859286600312252e-06,1.3484299414213247e-08,1.18701855408014e-07,2.828369751742304e-09,1.7618268155950725e-05,5.517909576659656e-06,3.894759852600893e-09,2.3361588161098164e-08,6.630353751948989e-06,5.031828868877257e-10,1.3626867193734161e-09
1.2171961366043308e-08,0.10718416757811591,3.76,0.0,0.5757456473185291,0.99995720423911,8.86177714891663e-06,1.7846427054258914e-13,6.343798276020938e-10,0.0053737871908743915,0.0002570479957163224,0.0004137478020543195,0.00022480939257019277,0.00034336516810529297,2.135508403642057e-05,0.000126700356620419,1.080551522523305e-07,1.2083456991127367e-06,1.4766517418668888e-08,1.2354914684339046e-07,3.1501172397919947e-09,1.8462848569227984e-05,5.714694956798866e-06,4.216313329871844e-09,2.5243121993311476e-08,6.930712393115906e-06,5.592551515039414e-10,1.4019522016982282e-09
1.238569023465916e-08,0.10718550048719783,3.76,0.0,0.5756721594793842,0.999955656896412,9.432076636748087e-06,1.8966260138571444e-13,6.45865601921829e-10,0.005460507744382847,0.0002642688369952027,0.0004279879250435334,0.00023303224687867363,0.0003590343187186293,2.1896717415859516e-05,0.00013357550001460292,1.1126920975990661e-07,1.2306978954543474e-06,1.6146193201689946e-08,1.2852482639098993e-07,3.502219321423129e-09,1.9332449761976655e-05,5.914915016958101e-06,4.559932429350559e-09,2.7240246246498866e-08,7.238484759431527e-06,6.204541880062177e-10,1.441673103027644e-09
1.2599419103275012e-08,0.10718684170646156,3.76,0.0,0.5755981636863994,0.9999540693566226,1.0028954596172506e-05,2.0132250429147686e-13,6.573198684498688e-10,0.005546976391101729,0.00027157177969615987,0.00044245466319928905,0.00024140398456696648,0.0003751400292351194,2.2447025142073492e-05,0.0001406990040908303,1.145215732008679e-07,1.2529852864569771e-06,1.7628911991090415e-08,1.336312766882736e-07,3.886966213300689e-09,2.0227300139663006e-05,6.118572941737038e-06,4.926825611392727e-09,2.9357835178862443e-08,7.553678863464598e-06,6.871480942964889e-10,1.4818484642631284e-09
1.2813147971890864e-08,0.10718819132857743,3.76,0.0,0.5755236551737293,0.9999524409747415,1.0653172069035913e-05,2.1345262371309161e-13,6.687427340416268e-10,0.0056331938081884275,0.00027895665561134355,0.0004571473261890124,0.0002499243340875277,0.00039168722690525857,2.3006150391657244e-05,0.00014807527180607784,1.1781215228985066e-07,1.2752079268867436e-06,1.9220475483780825e-08,1.388709301987269e-07,4.3067785244879515e-09,2.1147620907416143e-05,6.325672177248483e-06,5.3182498499725974e-09,3.160087291365443e-08,7.876301237058244e-06,7.597242259416078e-10,1.5224773452020361e-09
1.3026876840506716e-08,0.10718954944601405,3.76,0.0,0.5754486291787172,0.9999507711070358,1.1305496481624644e-05,2.2606152913320626e-13,6.801343092803244e-10,0.005719160679569846,0.0002864232987942038,0.0004720652255397103,0.0002585930209011831,0.0004086808286202229,2.3574235834196032e-05,0.00015570869579642404,1.211408591741677e-07,1.2973658867029232e-06,2.0926906126985127e-08,1.4424626949234606e-07,4.7642122857997966e-09,2.209362618194903e-05,6.536216430507022e-06,5.735511803506778e-09,3.3974453855046785e-08,8.20635702077958e-06,8.385898229868254e-10,1.5635588208722862e-09
1.3240605709122567e-08,0.10719091615104044,3.76,0.0,0.5753730809423167,0.9999490591110524,1.1986701430206673e-05,2.3915771505099937e-13,6.914947081642842e-10,0.005804877696017373,0.0002939715449793628,0.00048720767464223045,0.0002674097676758471,0.0004261257410180688,2.4151423627704093e-05,0.00016360365826961903,1.2450760804475542e-07,1.3194592491880493e-06,2.2754451388176983e-08,1.4975982752960144e-07,5.26196407876165e-09,2.306552310652854e-05,6.750209668815599e-06,6.179968992558124e-09,3.648378313203533e-08,8.543850048381934e-06,9.241726437352548e-10,1.6050919781741225e-09
1.3454334577738419e-08,0.10719229153572805,3.76,0.0,0.5752970057095056,0.999947304345629,1.2697566470138863e-05,2.5274960103487936e-13,7.028240478479326e-10,0.005890345555220459,0.00030160123105071694,0.0005025739887558152,0.00027637429444649564,0.0004440268605563305,2.4737855414068396e-05,0.00017176453090282965,1.2791231477968307e-07,1.3414881093384567e-06,2.4709588012497288e-08,1.554141879487518e-07,5.802876263949469e-09,2.4063511968447508e-05,6.967656119153205e-06,6.65303098416004e-09,3.9134177071719125e-08,8.888782926463333e-06,1.0169216053125697e-09,1.6470759128027686e-09
1.3668063446354271e-08,0.1071936756919519,3.76,0.0,0.5752203987296817,0.9999455061709085,1.343887690860524e-05,2.668455318323781e-13,7.141224484277433e-10,0.005975564961858785,0.000309312194553658,0.0005181634850129406,0.0002854863187404347,0.0004623890735537928,2.533367231447687e-05,0.00018019567474445897,1.313548966174545e-07,1.3634525724794324e-06,2.6799026266405642e-08,1.6121198535637604e-07,6.389942308457799e-09,2.508778631849475e-05,7.188560267566672e-06,7.1561605824973666e-09,4.1931063703178904e-08,9.241157109507407e-06,1.1173074308344702e-09,1.6895097264280562e-09
1.3881792314970123e-08,0.1071950687113912,3.76,0.0,0.575143255257049,0.9999436639483468,1.42114236010371e-05,2.814537775296301e-13,7.253900327657404e-10,0.006060536627673025,0.000317104273247662,0.0005339754824244394,0.00029474555567153766,0.0004812172562039761,2.5939014924812783e-05,0.00018890144011905717,1.3483527185756758e-07,1.3853527530739997e-06,2.902971416631017e-08,1.6715590562098655e-07,7.026312212214093e-09,2.6138533091959054e-05,7.412926858569085e-06,7.690875025675647e-09,4.487998329306988e-08,9.600972970493612e-06,1.225823302992642e-09,1.732392524109114e-09
1.4095521183585974e-08,0.10719647068552951,3.76,0.0,0.575065570550994,0.9999417770407252,1.5016002751252097e-05,2.9658253375359817e-13,7.366269263443304e-10,0.00614526127153423,0.00032497730469580423,0.0005500093018848982,0.0003041517180067886,0.000500516274562658,2.655402331099913e-05,0.00019788616653444483,1.3835335958601143e-07,1.4071887736985598e-06,3.140884169091086e-08,1.7324868616958144e-07,7.715298032828536e-09,2.7215932730741065e-05,7.640760894547247e-06,8.258747188306216e-09,4.798658891394374e-08,9.968229867263352e-06,1.342985523873062e-09,1.775723411924099e-09
1.4309250052201826e-08,0.10719788170565434,3.76,0.0,0.5749873398764506,0.9999398448121606,1.585341571533735e-05,3.1223992191092146e-13,7.478332571472662e-10,0.006229739619511793,0.00033293112588806073,0.0005662642661783265,0.00031370451620816615,0.00052029098451156,2.7178837004279095e-05,0.00020715418259026675,1.4190907942358045e-07,1.4289607641622898e-06,3.394384497598376e-08,1.7949311628698916e-07,8.460379508639256e-09,2.83201593061824e-05,7.872067635180185e-06,8.861406789629848e-09,5.1256647046221566e-08,1.0342926204827095e-05,1.4693341808185636e-09,1.8195014947966448e-09
1.4522978920817678e-08,0.10719930186285648,3.76,0.0,0.5749085585042577,0.9999378666281133,1.6724468809290302e-05,3.2843398945790604e-13,7.590091555624e-10,0.006313972404940001,0.00034096557289552083,0.0005827396999840905,0.0003234036584526165,0.0005405462317001421,2.7813594996420385e-05,0.00021670980588728053,1.4550235129506086e-07,1.450668860750416e-06,3.664241049032459e-08,1.8589203741785484e-07,9.265209779583556e-09,2.9451380642254942e-05,8.10685259687056e-06,9.500541606897227e-09,5.469603821465281e-08,1.072505949379547e-05,1.6054338181456e-09,1.8637258745022665e-09
1.473670778943353e-08,0.1072007312480285,3.76,0.0,0.5748292217115084,0.9999358418553996,1.7629973120420694e-05,3.451727101967632e-13,7.701547543026369e-10,0.006397960368483176,0.00034908048055288393,0.0005994349298831063,0.0003332488506326146,0.0005612868514672892,2.8458435734833002e-05,0.00022655734293676555,1.4913309521751686e-07,1.4723132055742432e-06,3.951247919156304e-08,1.9244834347111253e-07,1.013362120549606e-08,3.060975843878429e-05,8.345121552190614e-06,1.0177898693719606e-08,5.8310757660015025e-08,1.1114626405114225e-05,1.7518741145231197e-09,1.9083956478394253e-09
1.495043665804938e-08,0.10720216995186359,3.76,0.0,0.5747493247818928,0.9999337698621994,1.857074432250773e-05,3.6246398459372887e-13,7.812701883420558e-10,0.006481704258199375,0.00035727568216684113,0.0006163492843642881,0.0003432397963395728,0.000582517668744515,2.9113497117591656e-05,0.00023670108906950673,1.5280123110605034e-07,1.4938939460131922e-06,4.2562250660551564e-08,1.991649811267866e-07,1.1069631281405053e-08,3.179544839441101e-05,8.586880529344016e-06,1.0895285603098448e-08,6.210691604673551e-08,1.1511622821279443e-05,1.909270565819417e-09,1.953509904951243e-09
1.516416552666523e-08,0.1072036180648534,3.76,0.0,0.5746688630060328,0.9999316500180666,1.9547602494698098e-05,3.8031564011519915e-13,7.923555948646777e-10,0.006565204829602645,0.0003655510092481451,0.0006334820938312459,0.00035337619683215124,0.000604243497942177,2.977891648835513e-05,0.00024714532834387606,1.5650667859555115e-07,1.5154112342360994e-06,4.580018721302534e-08,2.0604495014495835e-07,1.2077448649368268e-08,3.3008600329020815e-05,8.832135811644851e-06,1.1654571614837845e-08,6.609074020704686e-08,1.191604388420507e-05,2.0782651732206892e-09,1.9990677277850724e-09
1.537789439528108e-08,0.10720507567728581,3.76,0.0,0.5745878316818148,0.9999294816939392,2.0561371944122574e-05,3.987354315784741e-13,8.034111132237475e-10,0.006648462845723803,0.0003739062912653631,0.0006508326906092246,0.00036365775099132504,0.000626469142820067,3.0454830631176417e-05,0.0002578943334525915,1.602493568770782e-07,1.5368652267907994e-06,4.923501798722351e-08,2.1309130367673478e-07,1.3161479206359164e-08,3.424935830540003e-05,9.080893937014825e-06,1.2457688967038872e-08,7.026857392222618e-08,1.2327884039910474e-05,2.259527136422954e-09,2.045068188678237e-09
1.559162326389693e-08,0.10720654287924274,3.76,0.0,0.5745062261147127,0.9999272642621493,2.161288103220233e-05,4.1773104151412417e-13,8.14436884909763e-10,0.006731479077169743,0.0003823413554184797,0.0006684004089522846,0.000374084155263892,0.0006491993963436271,3.1141375765198544e-05,0.0002689523656277865,1.6402918454763134e-07,1.5582560842525127e-06,5.287574300615522e-08,2.2030714857704956e-07,1.4326332307684596e-08,3.5517860749897274e-05,9.333161697499491e-06,1.3306634091369976e-08,7.464687874140881e-08,1.27471370801907e-05,2.4537535516967625e-09,2.0915103490592244e-09
1.580535213251278e-08,0.10720801976059703,3.76,0.0,0.5744240416181116,0.9999249970964329,2.27029620046096e-05,4.3731008053736485e-13,8.254330535257643e-10,0.00681425430218124,0.00039085602643067294,0.0006861845850507125,0.00038465510359594055,0.0006724390405269357,3.183868753923175e-05,0.00028032367454407193,1.678460794721774e-07,1.5795839709228784e-06,5.673163721318826e-08,2.2769564571912693e-07,1.5576827065384173e-08,3.681424057189418e-05,9.588946138804353e-06,1.4203468851802765e-08,7.92322348384143e-08,1.3173796181427073e-05,2.6616701146220324e-09,2.1383932582545965e-09
1.601908100112863e-08,0.10720950641100972,3.76,0.0,0.5743412735136226,0.9999226795719409,2.3832450824841764e-05,4.574800877261727e-13,8.363997647686533e-10,0.006896789306689223,0.0003994501263567369,0.0007041845570386616,0.00039537028735765387,0.0006961928462635131,3.2546901026209064e-05,0.00029201249821931706,1.716999586568942e-07,1.6008490545726009e-06,6.081225447963251e-08,2.3526001031043425e-07,1.6917998741031167e-08,3.813862528190921e-05,9.848254559851345e-06,1.5150321786497762e-08,8.403134190697298e-08,1.3607853940690451e-05,2.8840318272881133e-09,2.1857159523926718e-09
1.623280986974448e-08,0.10721100291992672,3.76,0.0,0.574257917131398,0.9999203110652503,2.5002187011363256e-05,4.782485310041816e-13,8.473371664155016e-10,0.006979084884369524,0.00040812347440674765,0.0007223996650020136,0.0004062293952606912,0.000720465573145904,3.3266150717517706e-05,0.0003040230629129133,1.7559073813268337e-07,1.6220515062216433e-06,6.512743158298481e-08,2.4300351220994736e-07,1.8355105232323848e-08,3.94911371081775e-05,1.0111094512356278e-05,1.6149389352519594e-08,8.905102009469586e-08,1.4049302409284064e-05,3.121623709751988e-09,2.2334774533958304e-09
1.644653873836033e-08,0.10721250937657546,3.76,0.0,0.5741739678104407,0.9999178909543734,2.6213013478264787e-05,4.996228075266853e-13,8.582454083139788e-10,0.007061141836696032,0.0004168758867837012,0.0007408292509864576,0.00041723211326926915,0.0007452619692749212,3.399657051720479e-05,0.00031635958302132273,1.795183328480853e-07,1.6431914999517332e-06,6.968729215449794e-08,2.509294762465514e-07,1.98936336528257e-08,4.087189311156846e-05,1.0377473800427522e-05,1.72029371730567e-08,9.429821097608912e-08,1.4498133123867282e-05,3.375261515545356e-09,2.2816767680539933e-09
1.666026760697618e-08,0.10721402586996127,3.76,0.0,0.5740894208989128,0.9999154186187726,2.7465776379386015e-05,5.216102440683245e-13,8.691246423761744e-10,0.007142960972992301,0.0004257071765339544,0.0007594726590057829,0.00042837812450595143,0.0007705867710593534,3.473829373605623e-05,0.0003290262609707428,1.834826565708051e-07,1.6642692127466712e-06,7.450225059473059e-08,2.5904128253839623e-07,2.1539307004181362e-08,4.228100529871874e-05,1.0647400480186331e-05,1.8313301286815358e-08,9.977997856487595e-08,1.4954337135296173e-05,3.6457924510190936e-09,2.3303128871724843e-09
1.687399647559203e-08,0.10721555248886382,3.76,0.0,0.5740042717544412,0.9999128934393694,2.8761324955844044e-05,5.44218097411276e-13,8.799750225752032e-10,0.007224543110481517,0.0004346171534094045,0.000778329235050375,0.00043966710915306113,0.00079644470300688,3.5491453085548514e-05,0.00034202728710675,1.874836217971249e-07,1.685284824356547e-06,7.958301595573268e-08,2.673423668130242e-07,2.3298090940104742e-08,4.371858073327432e-05,1.0920882859408842e-05,1.9482889399253636e-08,1.0550351036585334e-07,1.5417905035311164e-05,3.934095898311431e-09,2.3793847847880517e-09
1.708772534420788e-08,0.10721708932183277,3.76,0.0,0.5739185157444202,0.9999103147985576,3.01005113869074e-05,5.674535547329534e-13,8.907967049440857e-10,0.007305889074334857,0.0004436056237404369,0.000797398327095917,0.0004510987443505326,0.0008228404775068687,3.625618067167365e-05,0.00035536683958081164,1.9152113966854266e-07,1.7062385171825169e-06,8.494059578851534e-08,2.7583622072808704e-07,2.5176200621403984e-08,4.518472164514969e-05,1.1197929497190016e-05,2.071418213531576e-08,1.1147611846647943e-07,1.5888826981196658e-05,4.241084141723971e-09,2.428891417447384e-09
1.730145421282373e-08,0.1072186364571841,3.76,0.0,0.5738321482463141,0.9999076820802163,3.1484190644152434e-05,5.91323733992426e-13,9.015898475764739e-10,0.007386999697718182,0.00045267239031875387,0.0008166792851122846,0.00046267270409094176,0.0008497787946056823,3.70326079886376e-05,0.000369049084233573,1.9559511989503243e-07,1.7271304761792448e-06,9.05862999544525e-08,2.845263921924647e-07,2.718010766127696e-08,4.667952553772523e-05,1.147854920362941e-05,2.2009734293323008e-08,1.1770524066835624e-07,1.6367092718531926e-05,4.567703097287481e-09,2.478831723542945e-09
1.751518308143958e-08,0.10722019398299595,3.76,0.0,0.5737451646479567,0.9999049946697232,3.291322034883731e-05,6.158356843149212e-13,9.123546106288684e-10,0.007467875821837059,0.000461817252289273,0.0008361714610726341,0.00047438865911237754,0.0008772643417750645,3.782086591243362e-05,0.00038307817447485727,1.9970547068437616e-07,1.747960888772512e-06,9.653174439925744e-08,2.9341648568760054e-07,2.931654716007956e-08,4.820308529291632e-05,1.1762751039538815e-05,2.3372176099672702e-08,1.2419844165874668e-07,1.6852691602147385e-05,4.914933045297282e-09,2.5292046227014025e-09
1.772891195005543e-08,0.10722176198710393,3.76,0.0,0.5736575603478506,0.9999022519539673,3.438846063242635e-05,6.40996386373926e-13,9.230911563240219e-10,0.00754851829598008,0.00047104000505036154,0.0008558742089626745,0.0004862462767897465,0.0009053017936741284,3.8621084694291594e-05,0.00039745825116032664,2.0385209867706277e-07,1.7687299447898494e-06,1.0278885488817574e-07,3.0251016258886274e-07,3.159252482873755e-08,4.975548927405913e-05,1.2050544316171612e-05,2.4804214463992235e-08,1.3096341422223844e-07,1.7345612615394984e-05,5.2837893655957975e-09,2.5800090152203493e-09
1.8156369687287135e-08,0.10722492978031292,3.76,0.0,0.5734804712915289,0.999896598161869,3.748102520541834e-05,6.932916284032115e-13,9.444802548934461e-10,0.007709105732151587,0.0004897183452768109,0.0008959088465947724,0.0005103851521358142,0.0009630510447520163,4.025792267283769e-05,0.00042728786374348796,2.1225380465431783e-07,1.810084758099489e-06,1.1628734818573281e-07,3.213231985070914e-07,3.6592514144717484e-08,5.2947161370620107e-05,1.2636943687406119e-05,2.7888299451856486e-08,1.4534009334528702e-07,1.835337520775707e-05,6.090622575024993e-09,2.682907781913057e-09
1.8541081650795666e-08,0.10722781750602288,3.76,0.0,0.5733189224075826,0.9998913144857131,4.043104897904338e-05,7.426447191238044e-13,9.636356101357534e-10,0.007852844028778278,0.0005067931056071829,0.000932653737191858,0.0005325912165893254,0.001016959510003703,4.177327663815614e-05,0.00045537616817557737,2.1993843737681004e-07,1.8470962022527833e-06,1.2962800238703416e-07,3.389890932172011e-07,4.164580389031516e-08,5.5919110963870706e-05,1.3177084378591104e-05,3.0930766305477766e-08,1.5928840524178233e-07,1.9285285692598314e-05,6.9016657273608025e-09,2.776980933792031e-09
1.8925793614304197e-08,0.1072307405358857,3.76,0.0,0.5731552914065058,0.999885842156033,4.354427242125579e-05,7.942052400613681e-13,9.82702158991509e-10,0.007995838881267365,0.0005241168698724905,0.0009700709270300327,0.0005552509297180482,0.001072728234920476,4.332938017723151e-05,0.0004846654797151455,2.2773907880892527e-07,1.8839119078407632e-06,1.441784706882142e-07,3.573741741532435e-07,4.7273290339696187e-08,5.898569394804458e-05,1.3729017568856833e-05,3.42444613859543e-08,1.7424288671271575e-07,2.024073328566694e-05,7.800252000844541e-09,2.8724340874087695e-09
