Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7),CH2O(19),H2O2(13),HCO(16)
7.226365868365564e-07,0.8582463099220315,3.76,0.0,0.7054051116690178,0.9928472505999195,0.010104815309509558,5.231631171098323e-10,2.4527385089890287e-09,0.04904480287030891,0.006523404919283827,0.02810407210093518,0.09867667787523635,0.01209904597989628,0.07412848775204169,0.0004472669963838355,0.0010188645949548397,0.00047857934110810587,2.2844516396994933e-06,5.730760809660298e-07,0.001592816226717487,0.000431776147309313,0.0007701633935749975,3.495853039581002e-05,0.0003731369246007411
7.340797478430599e-07,0.8587925531277023,3.76,0.0,0.7013192996136407,0.9925876920151474,0.010500244578437602,5.485965442787614e-10,2.5222674476892303e-09,0.04982074231469729,0.006571635495594234,0.028883063617909432,0.10180296430723719,0.01225833076112134,0.07663178034807104,0.0004700526558305501,0.0010974238512900263,0.0004893098550798398,2.3191887848288774e-06,5.769280181926564e-07,0.0016195548198178547,0.00043882898476716765,0.0008067978013955494,3.66742797593815e-05,0.0004014292820029464
7.455229088495634e-07,0.859341974918574,3.76,0.0,0.6972102179681954,0.9923245578321166,0.010901119987132004,5.74625256519954e-10,2.5929306544867714e-09,0.050595227973260874,0.006616853306598975,0.02966963411306039,0.10494676702961912,0.012413772128372597,0.07915470440274422,0.0004932772565461409,0.0011799846387965517,0.0004999012343741839,2.3537975358005404e-06,5.805006374023618e-07,0.0016457837489297952,0.00044577591155839965,0.0008445130535229198,3.8426548188063805e-05,0.0004311674731531901
7.569660698560669e-07,0.8598943610376281,3.76,0.0,0.6930795795538126,0.9920579172642431,0.011307274345562396,6.012362788808114e-10,2.664708426494066e-09,0.05136784968857514,0.006659138811163056,0.030463591861763256,0.10810651657829992,0.012565466659835255,0.08169610910944299,0.0005169224651454786,0.0012666260386091739,0.0005103474939746198,2.3882584053184622e-06,5.838018425503371e-07,0.0016715108053451436,0.0004526197106559132,0.0008833094394952652,4.021404753178257e-05,0.0004623839669465769
7.684092308625704e-07,0.8604495031392769,3.76,0.0,0.688929055047528,0.9917878379689736,0.011718543644555657,6.284159662322572e-10,2.7375810023889984e-09,0.05213820643822472,0.006698572437386002,0.031264740348065936,0.11128068746045762,0.012713511368896075,0.0842548786346087,0.0005409699678504567,0.0013574240595471362,0.0005206432028301191,2.4225523721883254e-06,5.868395325018038e-07,0.001696744446572869,0.0004593632348812571,0.0009231861775544513,4.203544848042264e-05,0.0004951104720583229
7.798523918690739e-07,0.8610071987686078,3.76,0.0,0.6847602727102864,0.9915143860486654,0.012134767217373462,6.56150076739823e-10,2.8115286238529057e-09,0.05290590734525374,0.006735234237690514,0.032072878623808344,0.114467798027029,0.012858003083933716,0.08682993193233543,0.0005654015259765077,0.0014524516313998805,0.0005307834644631615,2.456660935984631e-06,5.89621567341815e-07,0.0017214936666015675,0.00046600938034034193,0.0009641414456052252,4.388938556081184e-05,0.0005293779276943407
7.912955528755774e-07,0.8615672513228936,3.76,0.0,0.6805748183089126,0.9912376260613297,0.012555787865454965,6.844238455175459e-10,2.88653158702902e-09,0.05367057251942832,0.006769203593737694,0.03288780167460561,0.11766641017869511,0.012999037912844317,0.08942022241282431,0.0005901990243010845,0.0015517786074385573,0.0005407638967622451,2.490566162690645e-06,5.921557394808728e-07,0.0017457678776840102,0.0004725610628508582,0.001006172413607581,4.577446197356842e-05,0.000565216496467421
8.027387138820809e-07,0.8621294699907427,3.76,0.0,0.6763742352061478,0.9909576210397554,0.012981451951802236,7.13222057830299e-10,2.9625702849271394e-09,0.054431833743747236,0.006800558966890968,0.033709300789556584,0.12087512893087235,0.013136710785790595,0.09202473748736636,0.0006153445127590336,0.0016554717750090905,0.0005505806111946505,2.5242507220420902e-06,5.944497491656557e-07,0.0017695768034335156,0.0004790211972084026,0.0010492752770811975,4.768925425633385e-05,0.0006026555591195251
8.141818748885844e-07,0.8626936696760616,3.76,0.0,0.6721600245952182,0.9906744325176797,0.013411609465360743,7.425291212677038e-10,3.039625241669202e-09,0.055189335020348396,0.0068293776900657435,0.034537163931909205,0.12409260186057633,0.013271115069615794,0.09464249801023827,0.0006408202419505634,0.0017635948731438756,0.000560230191644836,2.5576979173010262e-06,5.965111840062065e-07,0.001792930382877772,0.000485392679114104,0.001093445291434297,4.9632316763210336e-05,0.0006417237108351861
8.256250358950879e-07,0.8632596709080008,3.76,0.0,0.6679336458577597,0.9903881205618148,0.013846114059584632,7.723291363734392e-10,3.117677139463599e-09,0.055942732989519954,0.006855735796863634,0.035371176108278765,0.12731751845547618,0.013402342247493596,0.09727255763562276,0.0006666086929732372,0.0018762086162169554,0.000569709673055119,2.5908917081656344e-06,5.983475021196988e-07,0.0018158386849945298,0.0004916783695749256,0.0011386768068621445,5.160218595322993e-05,0.0006824487589169342
8.370681969015914e-07,0.8638272997402947,3.76,0.0,0.6636965170260737,0.9900987438086667,0.014284823068189647,8.026059652722499e-10,3.1967068391671824e-09,0.056691697234965255,0.0068797078840059,0.036211119734327314,0.13054860938321963,0.013530481657581597,0.09991400210568427,0.0006926926020960295,0.0019933707227537687,0.0005790165200210177,2.623816727497225e-06,5.999660185049596e-07,0.001838311833180703,0.0004978810815879627,0.001184963303590291,5.359738448308935e-05,0.0007248577216180318
8.485113579080949e-07,0.864396387641687,3.76,0.0,0.6594500153324122,0.9898063595051769,0.01472759750091701,8.333432978910295e-10,3.27669539523085e-09,0.05743591048784519,0.006901367003292378,0.037056774995069874,0.13378464569723994,0.01365562028464992,0.102565948484321,0.0007190549807863854,0.0021151359485836923,0.0005881486054745572,2.656458292522183e-06,6.013738942901357e-07,0.0018603599390692649,0.0005040035689230657,0.0012322974272628048,5.561642510119749e-05,0.0007689768279491002
8.599545189145984e-07,0.8649667713795527,3.76,0.0,0.65519547782968,0.9895110235523232,0.015174302021949401,8.645247154238836e-10,3.357624065761087e-09,0.05817506874140088,0.006920784579579357,0.037907920198213346,0.1370244379934795,0.01377784259891047,0.10522754434958749,0.0007456791315868152,0.002241556123599156,0.0005971041895713315,2.6888024111364565e-06,6.025781285182257e-07,0.0018819930450844425,0.0005100485168195865,0.0012806710242994795,5.765781434164423e-05,0.0008148315182955261
8.713976799211019e-07,0.8655382928983594,3.76,0.0,0.6509342020696121,0.9892127905509046,0.015624804913430258,8.961337507454793e-10,3.4394743183848646e-09,0.0589088812871694,0.006938030351528839,0.03876433211917129,0.14026683553071168,0.013897230436601102,0.10789796695623963,0.0007725486603191232,0.0023726801914616463,0.0006058818988799019,2.720835783901797e-06,6.035855521548096e-07,0.0019032210751047842,0.0005160185344150874,0.0013300751770693765,5.972005601815907e-05,0.0008624464457028439
8.828408409276054e-07,0.8661107991945743,3.76,0.0,0.6466674468261824,0.9889117138488402,0.016078978026338307,9.281539455309453e-10,3.522227832558227e-09,0.059637070682974365,0.006953172332121226,0.03962578633662631,0.14351072532544581,0.014013862917257891,0.11057642237833704,0.0007996474850714679,0.002508554251671566,0.0006144807059556165,2.752545802280214e-06,6.044028240270266e-07,0.001924053792590942,0.0005219161487297716,0.0013805002387507629,6.180165451945824e-05,0.0009118454777072897
8.942840019341089e-07,0.8666841421893037,3.76,0.0,0.6423964328535412,0.988607845589393,0.016536696720768462,9.605689038917332e-10,3.6058664988952186e-09,0.06035937266204462,0.006966276786164998,0.040492057557718716,0.14675503123085715,0.014127816392991255,0.11326214464045861,0.0008269598423956366,0.0026492216034918353,0.0006228999093662755,2.7839205436109892e-06,6.050364284285236e-07,0.0019445007655371001,0.0005277438000400274,0.0014319358677682076,6.39011179084915e-05,0.0009630516986073549
9.057271629406124e-07,0.867258178599795,3.76,0.0,0.6381223436691569,0.9883012367598157,0.016997839797475597,9.933623423841761e-10,3.690372416028607e-09,0.06107553599179981,0.006977408222291337,0.04136291993211971,0.14999871300781178,0.01423916442544996,0.11595439484487488,0.0008544702911103669,0.002794722791282187,0.0006311391142245685,2.814948763294051e-06,6.05492674147774e-07,0.001964571337621161,0.0005335038384851615,0.0014843710617159437,6.601696082897822e-05,0.0010160874120889007
9.171703239471159e-07,0.8678327698107305,3.76,0.0,0.6338463263540848,0.9879919372399801,0.017462289422353602,1.0265181362913507e-09,3.7757278854632085e-09,0.06178532229005057,0.006986629397175833,0.04223814735440732,0.15324076539484047,0.014347977786519401,0.1186524603009411,0.0008821637140734961,0.0029450956508623796,0.0006391982132714116,2.845619884603235e-06,6.057776946998372e-07,0.001984274604952723,0.0005391985217614095,0.001537794190692726,6.814770722331627e-05,0.001070974144131351
9.286134849536194e-07,0.8684077817461069,3.76,0.0,0.629569492363399,0.9876799958506112,0.017929931045347503,1.0600203621197678e-09,3.861915404838771e-09,0.062488505805597866,0.006994001329967412,0.043117513754305316,0.15648021718281585,0.014454324479164874,0.12135565366199279,0.0009100253182526649,0.0031003753565786514,0.0006470773685446887,2.8759239865127423e-06,6.058974495656982e-07,0.0020036193978444357,0.0005448300137670208,0.0015921930299878655,7.029189286651767e-05,0.0011277326461359733
9.400566459601229e-07,0.8689830847423812,3.76,0.0,0.6252929183408908,0.9873654604008211,0.018400653315130917,1.0938533362901345e-09,3.948917659969228e-09,0.06318487316948564,0.006999583325122975,0.04400079337447566,0.15971613029909532,0.014558269775188641,0.12406331207412452,0.000938040633391804,0.0032605944687993287,0.0006547769936592933,2.905851789881065e-06,6.058577262654248e-07,0.002022614267060726,0.0005504003840725135,0.001647554792071047,7.244806772129429e-05,0.0011863828982294593
9.514998069666264e-07,0.8695585534234105,3.76,0.0,0.6210176469330554,0.9870483777346721,0.01887434799072425,1.1280016500356113e-09,4.0367175159733714e-09,0.0638742231224756,0.007003433002051154,0.04488776103566876,0.16294759890500576,0.01465987626700802,0.1267747963404317,0.0009661955095387698,0.0034257829816122087,0.0006622977367167968,2.9353946423000967e-06,6.056641431102289e-07,0.002041267474029419,0.000555911608101143,0.0017038661578499944,7.461479811979272e-05,0.00124694411270686
9.6294296797313e-07,0.8701340665776488,3.76,0.0,0.6167446875982393,0.9867287937765655,0.01935090985108299,1.162450200551521e-09,4.12529800777013e-09,0.06455636622367361,0.007005606330162586,0.04577819238913514,0.1661737485097691,0.014759203930875552,0.1294894901035883,0.0009944761136685932,0.003595968370537926,0.0006696404638565979,2.964544501883146e-06,6.053221524964831e-07,0.002059586984536433,0.0005613655679153315,0.001761113307169882,7.679066877775334e-05,0.0013094347375873054
9.743861289796334e-07,0.8707095070379278,3.76,0.0,0.6124750174075387,0.9864067535752703,0.019830236603550676,1.1971842184675486e-09,4.214642330178195e-09,0.06523112454464561,0.007006157668104581,0.04667186415628801,0.16939373510329164,0.014856310199254243,0.13220679904902236,0.0010228689256074636,0.003771175640110075,0.0006768062434548974,2.993293920233782e-06,6.048370446227118e-07,0.0020775804654598533,0.0005667640535147984,0.0018192819485368138,7.897428464706152e-05,0.0013738724602639924
9.85829289986137e-07,0.8712847615640991,3.76,0.0,0.6082095818346968,0.9860823013464693,0.020312228791948612,1.2321892917371585e-09,4.3047338278256195e-09,0.06589833135281836,0.007005139806121714,0.047568554355679124,0.1726067443096596,0.014951250040334211,0.1349261501304178,0.001051360733435174,0.003951427371204705,0.0006837963309731808,3.0216360248078956e-06,6.042139515268981e-07,0.002095255284135402,0.0005721087645614034,0.001878357348054751,8.11642726127825e-05,0.00144027421123671
9.972724509926404e-07,0.8718597207287255,3.76,0.0,0.6039492955327919,0.9857554805137085,0.020796789704962588,1.2674513860593986e-09,4.395555985039372e-09,0.06655783078746258,0.007002604010630967,0.04846804251741338,0.17581199056267757,0.015044076042930593,0.13764699081880255,0.0010799386285184672,0.004136743768029408,0.0006906121544538859,3.0495645008540696e-06,6.034578513553163e-07,0.002112618509979831,0.0005774013124546073,0.001938324357571246,8.335928304084296e-05,0.0015086561679209013
9.999999999999997e-07,0.8724342788059674,3.76,0.0,0.6029346876258327,0.9856772358674338,0.020912656523256006,1.27589274883298e-09,4.417310041777411e-09,0.06671387289220139,0.007001781076605594,0.048682829957404854,0.17657475136627515,0.015065895315956796,0.13829568099238082,0.0010867616589615317,0.004181664575477815,0.0006922112014496395,3.0561597354525526e-06,6.032585350913526e-07,0.0021167119092157867,0.0005786552956044575,0.001952747754734431,8.38830723302515e-05,0.0015252493982208185
1.008715611999144e-06,0.8724342788059674,3.76,0.0,0.5996950430960295,0.9854263337476781,0.021283825285385482,1.3029568619655955e-09,4.487092415855404e-09,0.06720947753110455,0.006998600070232702,0.049370109885181215,0.17900871630435608,0.015134838505233726,0.14036878837608294,0.0011085900003045574,0.004327142704705923,0.0006972553006575605,3.0770735730926763e-06,6.025735727865846e-07,0.0021296769180322774,0.000582643222689968,0.0019991674420323396,8.55579911825509e-05,0.00157903375853199
1.0201587730056474e-06,0.8730083336637429,3.76,0.0,0.5954476798053493,0.9850949030037738,0.021773244040682933,1.338692488717855e-09,4.5793268542675745e-09,0.06785313647880606,0.006993176342498727,0.0502745396061328,0.18219619120688496,0.01522358552609131,0.1430910291535411,0.001137302530982997,0.004522639771400335,0.0007037275018329907,3.104157987271741e-06,6.015657995464389e-07,0.0021464369941061935,0.0005878359374410421,0.002060870706051048,8.775909844213519e-05,0.0016514216660475142
1.0430450950186544e-06,0.874154542549305,3.76,0.0,0.5869768995289797,0.9844253540361146,0.022758877409887027,1.4108033707101691e-09,4.765825234770994e-09,0.06911599964791526,0.006978256082386439,0.05208962923999147,0.1885405988917144,0.015395215201229318,0.14853487725191886,0.0011948632293566762,0.004928979507917133,0.0007161666520115438,3.157034319030312e-06,5.99197806525759e-07,0.0021790866902111038,0.0005980791495400601,0.002186792541606144,9.21634530793712e-05,0.0018022834620934779
1.0636427848303609e-06,0.8751834549032715,3.76,0.0,0.5793847635239859,0.9838153562386425,0.02365322950393383,1.4763662400422397e-09,4.935899915728724e-09,0.07022410031282361,0.0069604296546738045,0.053729158696019456,0.1942121326719398,0.015543229877948178,0.1534310709258158,0.0012467592538826016,0.005312232116366655,0.0007267971796186593,3.2031279943846677e-06,5.966884408610369e-07,0.002207510516691428,0.0006071426535135737,0.002302898062338565,9.612312263824491e-05,0.0019450665488538715
1.0842404746420673e-06,0.8762093019056818,3.76,0.0,0.5718269849983528,0.9831985817467341,0.024553988373929532,1.5424885693527702e-09,5.107987707700587e-09,0.07130465144344633,0.006938694689475305,0.055373074267143954,0.19984350302728474,0.015685371827342597,0.1583215160491723,0.00129867468499572,0.0057121455080007795,0.0007369061663873697,3.247785942353294e-06,5.938456465992008e-07,0.0022350561819950063,0.0006160656860788325,0.0024215295355389612,0.00010007167211047209,0.002094557788815892
1.1048381644537737e-06,0.8772316051647036,3.76,0.0,0.564307583859846,0.9825752536911754,0.025460702135259465,1.6091087865821154e-09,5.281996952645724e-09,0.07235719151750161,0.006913287519598869,0.057020200923528844,0.205431341314276,0.01582185416439224,0.16320382392412944,0.0013505475806696293,0.00612873392146188,0.0007465074522166509,3.2909939697856522e-06,5.90692087477838e-07,0.0022617521092463803,0.0006248540278230614,0.0025425844531494573,0.00010400259594158093,0.0022508164237402687
1.1254358542654801e-06,0.8782499159464547,3.76,0.0,0.5568303256164309,0.9819455900867374,0.026372939463381182,1.6761698006745901e-09,5.457836632603713e-09,0.07338134088264202,0.00688443299480935,0.05866939487323467,0.21097251070648856,0.01595287409146604,0.1680757588410162,0.0014023186725594374,0.0065619911302573905,0.0007556155540169749,3.3327419410566117e-06,5.87249251613546e-07,0.00228762439791787,0.0006335128207413137,0.0026659583828029026,0.00010790972330458886,0.002413894224653955
1.1460335440771866e-06,0.8792638147527264,3.76,0.0,0.5493987324817443,0.9813098042564206,0.02729028832166775,1.7436188727864761e-09,5.635416272032212e-09,0.07437679630797354,0.006852345201516787,0.06031954536189315,0.21646409524193175,0.016078614405969863,0.1729352288325842,0.0014539312879793343,0.007011891235160362,0.0007642455105617861,3.3730234752827657e-06,5.835375229987731e-07,0.0023126970169542326,0.0006420466228777685,0.0027915453471107437,0.00011178722387619022,0.0025838355876763477
