Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101)
2.571569821350953e-09,0.09585388266317722,3.76,0.0,0.5526191989800787,0.9999927453054834,1.3244410069748733e-07,4.240245028579361e-15,3.3608217664859543e-10,0.002026453546796488,4.419535052442216e-05,4.068213328529503e-05,2.349357066183037e-05,1.7244221241015637e-05,5.9058797841071454e-06,3.945940477598445e-06,1.2936620364324832e-08,2.858372975052081e-07,5.059508863687221e-11,1.0369665087580127e-08,3.4620451425547907e-12,1.0112886382764161e-06,5.716798136089446e-07,6.37845204039987e-11,2.191906085924544e-10,3.6329939799473915e-07,5.449633163885077e-13,1.5541889433958841e-10,7.747272218031709e-19,7.800890571788597e-20,1.9141067357588524e-10
2.601727274926045e-09,0.09585411221093837,3.76,0.0,0.5526058120009707,0.9999926402214385,1.3742404178320233e-07,4.4393875279023536e-15,3.418101151144771e-10,0.0020497038469388705,4.497188297880787e-05,4.1634323014769766e-05,2.3981564705335237e-05,1.7743964668324235e-05,5.977858087670939e-06,4.06613690124207e-06,1.3212998068115777e-08,2.907528998216064e-07,5.329728764320608e-11,1.0615842555493857e-08,3.684963921603989e-12,1.0380486675730437e-06,5.850919153717218e-07,6.612586138286629e-11,2.2842783260076264e-10,3.734644324453072e-07,5.801916185201183e-13,1.5820915776059078e-10,8.512680283687183e-19,8.62336451195745e-20,1.9506738941150195e-10
2.6318847285011367e-09,0.09585434190724784,3.76,0.0,0.5525924118407235,0.9999925345794756,1.4253497835436703e-07,4.645407407883083e-15,3.4755176307594466e-10,0.0020729423367522905,4.5753263860581503e-05,4.259735079928289e-05,2.4475436154007068e-05,1.825244105905646e-05,6.049928159467789e-06,4.188816057699505e-06,1.3491678645351722e-08,2.956811438220775e-07,5.6114667047247716e-11,1.0864976821199148e-08,3.919731238197586e-12,1.0652400462945449e-06,5.986578247750996e-07,6.852814964857687e-11,2.3796260974332293e-10,3.838094090575651e-07,6.172981176816768e-13,1.6101723089159275e-10,9.345011705137886e-19,9.522766600723675e-20,1.9874904009947015e-10
2.6620421820762285e-09,0.09585457175304862,3.76,0.0,0.5525789984728627,0.9999924283754936,1.477790093593624e-07,4.85845638440782e-15,3.533066620701269e-10,0.002096169019891463,4.65394668180352e-05,4.3571210650169285e-05,2.4975205061927617e-05,1.876970464248405e-05,6.122091050784931e-06,4.314007629139961e-06,1.3772646959190608e-08,3.006216251460549e-07,5.905096144022835e-11,1.1117071427079103e-08,4.166849878932296e-12,1.0928661616248966e-06,6.123774873533194e-07,7.099245369520734e-11,2.478019779716221e-10,3.943358172041529e-07,6.563625760399165e-13,1.6384321774045958e-10,1.0249387283592824e-18,1.0505408699906857e-19,2.0245570788999283e-10
2.6921996356513204e-09,0.09585480174927788,3.76,0.0,0.5525655718707844,0.9999923216053697,1.531582502262994e-07,5.0786874341243724e-15,3.5907436560626454e-10,0.0021193839000057694,4.733046591196e-05,4.455589658149897e-05,2.548089108397579e-05,1.9295809361308548e-05,6.194347814619688e-06,4.441741392901366e-06,1.4055888045799509e-08,3.055739495787835e-07,6.210999106913762e-11,1.1372129969598222e-08,4.4268389163735365e-12,1.120930412562286e-06,6.262508491744235e-07,7.351985715762465e-11,2.5795309071525686e-10,4.050451406588832e-07,6.97467324939688e-13,1.666868843497082e-10,1.123126633993619e-18,1.1578051162031858e-19,2.0618747876308486e-10
2.722357089226412e-09,0.09585503189686743,3.76,0.0,0.5525521320077513,0.9999922142649548,1.5867483276754347e-07,5.306254820809703e-15,3.6485444083356646e-10,0.0021425869807382043,4.8126235622934256e-05,4.5551402610083427e-05,2.5992513467683365e-05,1.9830808866622907e-05,6.266699505767569e-06,4.5720472241083395e-06,1.4341387051478783e-08,3.105377342535551e-07,6.52956627991704e-11,1.163015609925222e-08,4.700234081422695e-12,1.1494362099851517e-06,6.40277856975525e-07,7.611145886289434e-11,2.6842321765807763e-10,4.159388583347172e-07,7.406973221567104e-13,1.6954784025764974e-10,1.2296465882107182e-18,1.2747930100245554e-19,2.0994402777800222e-10
2.752514542801504e-09,0.09585526219674351,3.76,0.0,0.5525386788568953,0.9999921063500756,1.643309051003507e-07,5.54131415391075e-15,3.706464675491755e-10,0.0021657782657252627,4.892675085250161e-05,4.655772275543574e-05,2.651009105192272e-05,2.0374756516726598e-05,6.3391471807600355e-06,4.704955096099694e-06,1.4629129396635087e-08,3.155126070181407e-07,6.861197074586299e-11,1.1891153520910333e-08,4.9875880372372525e-12,1.1783869766022188e-06,6.544584573692661e-07,7.876837308710569e-11,2.792197467143339e-10,4.270184442483987e-07,7.861401951864859e-13,1.7242618729963694e-10,1.3451179810807596e-18,1.402278508646271e-19,2.1372501678044769e-10
2.782671996376596e-09,0.09585549264982747,3.76,0.0,0.5525252123912205,0.9999919978565361,1.701286318510564e-07,5.784022322169402e-15,3.764500362355088e-10,0.0021889577585985395,4.973198690329069e-05,4.757485103976275e-05,2.7033642288011056e-05,2.0927705390927047e-05,6.411691897708261e-06,4.8404950740280675e-06,1.49191007997603e-08,3.204982049456152e-07,7.206299771948914e-11,1.2155125993908315e-08,5.289470769507258e-12,1.2077861461994096e-06,6.687925969275413e-07,8.149172993334323e-11,2.903501850077701e-10,4.3828536652897717e-07,8.338863012362821e-13,1.753221382503924e-10,1.4701999310133154e-18,1.5410888512344168e-19,2.1753043444996134e-10
2.8128294499516876e-09,0.0958557232570355,3.76,0.0,0.5525117325836103,0.9999918887801204,1.7607019435122491e-07,6.0345374103938066e-15,3.8226474744584597e-10,0.0022121254629858134,5.054191946219102e-05,4.860278148798091e-05,2.7563185257391852e-05,2.1489708301410607e-05,6.48433471622274e-06,4.9786973095579674e-06,1.5211287186695023e-08,3.254941737755661e-07,7.565291685230288e-11,1.2422077331938962e-08,5.6064700357051575e-12,1.2376371629381e-06,6.832802226714683e-07,8.428267560887324e-11,3.01822159218228e-10,4.4974108681868707e-07,8.840287955566017e-13,1.7823552955807389e-10,1.6055934564368687e-18,1.6921076807827263e-19,2.2136046252785938e-10
2.8429869035267794e-09,0.09585595401927861,3.76,0.0,0.5524982394068269,0.9999917791165895,1.8215779065126075e-07,6.2930186771787195e-15,3.8809021307347653e-10,0.0022352813825105146,5.1356524599404906e-05,4.9641508127735534e-05,2.809873767225248e-05,2.2060817794040642e-05,6.5570766974628755e-06,5.119592040814961e-06,1.5505674577128448e-08,3.305001687696357e-07,7.938599291011559e-11,1.2692011402901517e-08,5.939191806453966e-12,1.267943481127475e-06,6.979212823857649e-07,8.71423725336239e-11,3.136434159276972e-10,4.613870606380266e-07,9.366636984903258e-13,1.811658877140275e-10,1.752043817926476e-18,1.8562784223156826e-19,2.2521493493380542e-10
2.8731443571018712e-09,0.09585618493746233,3.76,0.0,0.5524847328335086,0.9999916688616822,1.8839363536729976e-07,6.559626618473984e-15,3.939260573461928e-10,0.0022584255207905237,5.2175778778254024e-05,5.069102498938589e-05,2.8640316864798492e-05,2.264108614133449e-05,6.629918904194834e-06,5.263209595754806e-06,1.5802249128995685e-08,3.3551585548982653e-07,8.326658301502849e-11,1.2964932129028552e-08,6.288260612961944e-12,1.2987085653773483e-06,7.127157241614372e-07,9.007199944270243e-11,3.258218229512968e-10,4.7322473807941504e-07,9.918899490622049e-13,1.8411309357555997e-10,1.9103429301762434e-18,2.0346077943733243e-19,2.2909321850010737e-10
2.903301810676963e-09,0.09585641601248768,3.76,0.0,0.5524712128361721,0.9999915580111163,1.9477995967829952e-07,6.834523003396263e-15,3.997719145362417e-10,0.00228155788143907,5.299965884858194e-05,5.175132610595529e-05,2.918793979434903e-05,2.3230565346629828e-05,6.702862400647548e-06,5.4095803899863645e-06,1.6100997352769038e-08,3.405409082211088e-07,8.729913738096845e-11,1.32408434873198e-08,6.6543198337915245e-12,1.3299358903380573e-06,7.276634956761055e-07,9.30727517565582e-11,3.383653714950069e-10,4.852555632218365e-07,1.0498094500928153e-12,1.8707749491357446e-10,2.081331738070346e-18,2.228169303149618e-19,2.329951464124102e-10
2.933459264252055e-09,0.09585664724525113,3.76,0.0,0.5524576793872198,0.99999144656059,2.0131901163724953e-07,7.117870744309623e-15,4.056274273212119e-10,0.0023046784680668354,5.382814201983418e-05,5.282240551314753e-05,2.974162307582782e-05,2.382930716305179e-05,6.7759082523589815e-06,5.5587349181569625e-06,1.6401906015445914e-08,3.455750086295589e-07,9.148820130666733e-11,1.3519749509434016e-08,7.038032214652265e-12,1.361628939712298e-06,7.42764544918405e-07,9.614584197672463e-11,3.5128217644193517e-10,4.974809729651623e-07,1.1105271469791056e-12,1.9005904416001468e-10,2.265902947653456e-18,2.4381072183548616e-19,2.369209897379025e-10
2.9636167178271467e-09,0.09585687863664398,3.76,0.0,0.5524441324589403,0.9999913345057835,2.0801305617081932e-07,7.409833876140684e-15,4.114922483219344e-10,0.002327787284281223,5.466120586195506e-05,5.3904257249370946e-05,3.0301382978429474e-05,2.443736309305882e-05,6.849057526246236e-06,5.7107037544893115e-06,1.6704962010815404e-08,3.5061784681211425e-07,9.583841629620382e-11,1.3801654281496933e-08,7.440080258725321e-12,1.3937912061058166e-06,7.580188205056912e-07,9.92924997377318e-11,3.645804763884113e-10,5.099023974928753e-07,1.1741510865362153e-12,1.93057466741139e-10,2.465003293776436e-18,2.6656398851796846e-19,2.408707880290239e-10
2.9937741714022385e-09,0.09585711018755287,3.76,0.0,0.5524305720235086,0.9999912218423552,2.1486437504963366e-07,7.710577569551042e-15,4.17366040195525e-10,0.0023508843336860867,5.549882830489642e-05,5.4996875355728515e-05,3.086723542590252e-05,2.5054784388658888e-05,6.92231129059529e-06,5.865517552781498e-06,1.70101523839388e-08,3.556691213722227e-07,1.0035452115321706e-10,1.408656194419373e-08,7.861166644485543e-12,1.4264261908536544e-06,7.73426271450154e-07,1.0251397201357908e-10,3.782686347744726e-10,5.225212604163205e-07,1.2407924808164782e-12,1.960725612875947e-10,2.679636512529463e-18,2.9120641020390865e-19,2.448443381360215e-10
3.0239316249773303e-09,0.09585734189885992,3.76,0.0,0.5524169980529874,0.9999911085659461,2.2187526690747942e-07,8.020268128926664e-15,4.232484750407828e-10,0.002373969619882004,5.6340987633447504e-05,5.6100253876004076e-05,3.143919600187748e-05,2.568162205486685e-05,6.995670615005926e-06,6.023207044849122e-06,1.7317464376545742e-08,3.6072853899018895e-07,1.0504135315874881e-10,1.4374476692900932e-08,8.302014649818933e-12,1.4595374037174759e-06,7.889868469728073e-07,1.0581152338705537e-10,3.9235514109911095e-10,5.353389786084249e-07,1.310565771896996e-12,1.9910426057251568e-10,2.9108664316835554e-18,3.1787596876446416e-19,2.4884140024502633e-10
3.054089078552422e-09,0.09585757377144279,3.76,0.0,0.55240341051933,0.9999909946721776,2.2904804729255153e-07,8.339072972917869e-15,4.2913923386891766e-10,0.0023970431464667157,5.718766248012421e-05,5.721438685665545e-05,3.201727995725221e-05,2.6317926854592027e-05,7.069136570337157e-06,6.1838030383431485e-06,1.762688543890703e-08,3.657958140167425e-07,1.0990384930918683e-10,1.4665402777758005e-08,8.76336857802361e-12,1.4931283625298809e-06,8.047004965039637e-07,1.0918643630875969e-10,4.0684861186770486e-10,5.483569619730891e-07,1.3835886966699833e-12,2.0215254006407497e-10,3.15982003327423e-18,3.4671940182908387e-19,2.5286181126314325e-10
3.084246532127514e-09,0.09585780580617453,3.76,0.0,0.55238980939438,0.9999908801566535,2.3638504871841052e-07,8.667160610962602e-15,4.3503800632231576e-10,0.0024201049170354534,5.8038831818590186e-05,5.8339268346812685e-05,3.260150221698612e-05,2.6963749313199754e-05,7.142710228667128e-06,6.347336414755662e-06,1.7938403218702942e-08,3.7087066823684775e-07,1.1494704756479512e-10,1.495934450369698e-08,9.245994188161775e-12,1.5272025928545358e-06,8.205671697527645e-07,1.1264001133283094e-10,4.217577913753374e-10,5.615766132815033e-07,1.4599823520792414e-12,2.0521734672542157e-10,3.4276905762084088e-18,3.778926666685513e-19,2.5690547157740476e-10
3.1144039857026058e-09,0.09585803800392384,3.76,0.0,0.552376194649877,0.9999907650149603,2.4388862070315516e-07,9.004700623424558e-15,4.4094449050723385e-10,0.002443154935181162,5.8894474958057336e-05,5.947489239827654e-05,3.3191877385840353e-05,2.7619139722386423e-05,7.216392663260839e-06,6.5138381277501876e-06,1.825200554891113e-08,3.759528307193404e-07,1.201760880886695e-10,1.5256306230469422e-08,9.750679131762982e-12,1.5617636276733149e-06,8.36586816745764e-07,1.1617356734453715e-10,4.3709155248411495e-10,5.749993280684358e-07,1.5398712612277172e-12,2.082985973279781e-10,3.71574086720969e-18,4.115614275461639e-19,2.6097229390739043e-10
3.1445614392776976e-09,0.09585827036555518,3.76,0.0,0.5523625662574545,0.9999906492426675,2.5156112980104396e-07,9.35186364507923e-15,4.468583928125804e-10,0.002466193204494677,5.975457153811789e-05,6.0621253065515417e-05,3.378841975365979e-05,2.828414814373606e-05,7.290184948537929e-06,6.683339201630926e-06,1.8567680442802585e-08,3.810420376617643e-07,1.2559621448047368e-10,1.5556292372685475e-08,1.0278233395896171e-11,1.5968150070850913e-06,8.527593878258725e-07,1.197884417915666e-10,4.5285889744367854e-10,5.886264945431895e-07,1.6233834403976707e-12,2.1139620445050647e-10,4.02530670019288e-18,4.479015696910313e-19,2.650621774467204e-10
3.2048763464278816e-09,0.0958587355839003,3.76,0.0,0.552335268414876,0.9999904157884764,2.674225109771784e-07,1.0075746397368786e-14,4.5870731694186537e-10,0.0025122345109795767,6.148804518806528e-05,6.294616047849897e-05,3.5000061714180746e-05,2.9643218147683925e-05,7.438103374314797e-06,7.031463869939979e-06,1.9205200870053764e-08,3.9124056387137814e-07,1.3703122654451249e-10,1.6165355836556434e-08,1.1405305194734782e-11,1.6684029932225852e-06,8.855631051323069e-07,1.2726759052716818e-10,4.857310016714572e-10,6.164996979754076e-07,1.8018076955920854e-12,2.176401926445529e-10,4.714722710340174e-18,5.293550873637633e-19,2.733106993465097e-10
3.2651912535780656e-09,0.09585920146804092,3.76,0.0,0.5523079156376846,0.9999901797583063,2.839884665518467e-07,1.0840194413683263e-14,4.705825869148842e-10,0.0025582288651825776,6.323909629353794e-05,6.531394307471895e-05,3.623653632280754e-05,3.104135535227781e-05,7.58647412313411e-06,7.3919599677734434e-06,1.9850872172808495e-08,4.014642719835059e-07,1.4929614887963727e-10,1.6786571311109883e-08,1.2634153579758929e-11,1.7419950029067063e-06,9.189779305431272e-07,1.350885374740772e-10,5.204487415765872e-10,6.452071789860428e-07,1.9963517347065584e-12,2.239487166501856e-10,5.508226780963628e-18,6.238860725538683e-19,2.8165017294322767e-10
3.3255061607282497e-09,0.0958596680247431,3.76,0.0,0.552280507695346,0.999989941116133,3.012785452485383e-07,1.1646609082788883e-14,4.824821297552174e-10,0.002604176295775292,6.500757334233876e-05,6.772455338558377e-05,3.7497947095887464e-05,3.247895232506549e-05,7.735305828488954e-06,7.765078077498662e-06,2.050460481313861e-08,4.117112898804149e-07,1.6243677948624268e-10,1.7419976092677622e-08,1.3972108517783017e-11,1.817619583029755e-06,9.530034778871397e-07,1.4326267443685381e-10,5.570888759084536e-10,6.747597697465485e-07,2.2081723770167395e-12,2.3032121877299915e-10,6.419514753468631e-18,7.333270476995134e-19,2.9007977942834194e-10
3.3858210678784337e-09,0.09586013526071324,3.76,0.0,0.5522530443558045,0.9999896998256956,3.193125710972304e-07,1.2496407078776864e-14,4.944039845399489e-10,0.002650076831415152,6.679332961743562e-05,7.017794398483906e-05,3.878439301291425e-05,3.3956398288956e-05,7.88460713914895e-06,8.151069766206633e-06,2.1166311964863858e-08,4.2197984259140717e-07,1.7650069128208077e-10,1.806560835955034e-08,1.542690169939153e-11,1.895305366044575e-06,9.87639366047861e-07,1.5180171308427022e-10,5.95730310918292e-10,7.05168176277414e-07,2.4384890100728553e-12,2.367571518608211e-10,7.463831871953025e-18,8.597317062366675e-19,2.9859875482147283e-10
3.4461359750286178e-09,0.09586060318259355,3.76,0.0,0.5522255253855307,0.9999894558505074,3.3811064420213854e-07,1.3391019820777837e-14,5.063462962139522e-10,0.002695930500751543,6.85962230387704e-05,7.267406748845767e-05,4.009596867774963e-05,3.5474079230769284e-05,8.034386718147056e-06,8.550187539096499e-06,2.183590943467071e-08,4.322682471378663e-07,1.9153727349607612e-10,1.8723507173346554e-08,1.7006682357032154e-11,1.975081060731458e-06,1.0228852190588186e-06,1.607176928136789e-10,6.36454125372224e-10,7.364429758954465e-07,2.688585957720666e-12,2.432559768413956e-10,8.658123325126344e-18,1.0053978865287346e-18,3.072063670798278e-10
3.506450882178802e-09,0.09586107179696914,3.76,0.0,0.5521979505495691,0.9999892091538672,3.5769314138634616e-07,1.433189295584617e-14,5.183073099632361e-10,0.0027417373324314437,7.041611601540742e-05,7.521287655453432e-05,4.143276446901484e-05,3.703237800259474e-05,8.184653241836896e-06,8.962684796076617e-06,2.251331558827746e-08,4.4257490783241944e-07,2.0759777206758626e-10,1.939371248032363e-08,1.8720033011155084e-11,2.0569754434886947e-06,1.0587406661798857e-06,1.7002298842559615e-10,6.793435941491642e-10,7.685946150162931e-07,2.9598148293787073e-12,2.4981717117471117e-10,1.0021193005848853e-17,1.172891942570417e-18,3.159019014058981e-10
3.6270806964791695e-09,0.09586201112926405,3.76,0.0,0.5521426323338795,0.99998870744841,3.992943018501593e-07,1.6358271199461578e-14,5.422788956680244e-10,0.0028332105974280372,7.410637190223134e-05,8.041836221644904e-05,4.418235764514189e-05,4.027234532844068e-05,8.486681890147815e-06,9.828835597750587e-06,2.3891239802904773e-08,4.632370262633419e-07,2.4300502157216627e-10,2.0771206789563182e-08,2.2584035246285506e-11,2.227235668399108e-06,1.1322788863004869e-06,1.8985274835169208e-10,7.719637059520036e-10,8.355695322035046e-07,3.5714252328361945e-12,2.631246688356573e-10,1.3339211015606419e-17,1.5851318395452244e-18,3.3355399676588256e-10
