Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7)
1.5893894321336558e-07,0.08700880574876145,3.76,0.0,0.8155239819880076,0.9999703536219594,1.253591443406106e-05,4.9648554606876e-19,1.214455416580717e-14,0.00026186394787994493,7.0845315203498e-05,8.99511579423251e-05,2.053278818496831e-05,0.0001396535502427156,2.0241946106455822e-05,9.680419036673369e-05,4.261366166360263e-07,6.835850877730416e-07,8.757148028957876e-10,2.85249871498797e-07,2.967355984020219e-10,1.70463837533085e-06,1.0887280040576493e-06,5.139362325039751e-10,3.0392201621630414e-09,6.860867468171888e-07
1.6336084437420634e-07,0.08700903058811704,3.76,0.0,0.8155048412417687,0.9999682901929948,1.359790468129479e-05,5.326640435720577e-19,1.2392090429208555e-14,0.00026706745991228757,7.421651020818333e-05,9.453228065085555e-05,2.1571225325919805e-05,0.0001504744607266951,2.1621109410945807e-05,0.00010471674342826733,4.469840319164024e-07,6.97880873808536e-07,1.0000576175125942e-09,3.12050846187441e-07,3.4885970621049094e-10,1.7948140603348865e-06,1.144575620290023e-06,5.858374718896867e-10,3.4229114560975315e-09,7.222605734900065e-07
1.677827455350471e-07,0.08700926233111309,3.76,0.0,0.8154851352428498,0.9999661350122413,1.4715174088515785e-05,5.702074786144907e-19,1.2636138658468029e-14,0.00027218479838442755,7.764281833868916e-05,9.92031370965977e-05,2.2628054881355514e-05,0.00016180288106209064,2.3060548303181378e-05,0.00011302294338788612,4.681859598993817e-07,7.119379755004268e-07,1.1376569175730907e-09,3.4076270793503667e-07,4.082727846611749e-10,1.8867417848095492e-06,1.201565382899225e-06,6.654328612263479e-10,3.844558687083488e-09,7.591143766576955e-07
1.7220464669588784e-07,0.08700950108736372,3.76,0.0,0.8154648570978273,0.999963886572902,1.5888774630205172e-05,6.091137106148307e-19,1.2876820152459625e-14,0.0002772178662546646,8.112277534453001e-05,0.00010396227064762712,2.3702776409795804e-05,0.00017364695590278868,2.45611887339164e-05,0.00012172958948589933,4.897330986996866e-07,7.257615649083192e-07,1.289459328322737e-09,3.714793096342339e-07,4.757403157321682e-10,1.980380220564578e-06,1.2596835792956526e-06,7.532857688577075e-10,4.307032912521013e-09,7.966300325622568e-07
1.766265478567286e-07,0.0870097469635451,3.76,0.0,0.815444000107366,0.9999615434108481,1.7119733399538057e-05,6.493800317887206e-19,1.3114256213709452e-14,0.00028216854768667803,8.465493190295914e-05,0.00010880825729940964,2.4794894639216797e-05,0.00018601461345309618,2.612392327188484e-05,0.00013084329273092008,5.116162401492452e-07,7.393567637299866e-07,1.4564437050202004e-09,4.042968832340767e-07,5.520816273213347e-10,2.0756885923851154e-06,1.3189170409609084e-06,8.499800742267337e-10,4.8133653386323435e-09,8.347896072886838e-07
1.8104844901756935e-07,0.08701000006342528,3.76,0.0,0.8154225577642156,0.9999591041041773,1.8409052940887683e-05,6.910032567752232e-19,1.33485681192977e-14,0.00028703870800383876,8.823785358500418e-05,0.00011373970533511229,2.5903919466033963e-05,0.00019891356769436564,2.7749611385293393e-05,0.0001403704778268593,5.338262695139201e-07,7.527286432359734e-07,1.639620533640998e-09,4.3931403117528796e-07,6.381716983720439e-10,2.1726266746649134e-06,1.3792531427565496e-06,9.56119850453939e-10,5.3667527161984835e-09,8.735753563743643e-07
1.854703501784101e-07,0.08701026048789344,3.76,0.0,0.8154005237512074,0.9999565672727749,1.9757711580304802e-05,7.339798089122015e-19,1.3579877090116806e-14,0.0002918301936311366,9.18701208343629e-05,0.00011875525498604112,2.7029365957818125e-05,0.00021235132060644284,2.9439079725324907e-05,0.00015031738510096698,5.563541652977658e-07,7.658822241678694e-07,1.8400312849250973e-09,4.766317167686129e-07,7.34942930972066e-10,2.271154788275421e-06,1.440679802189935e-06,1.0723290143875747e-09,5.970562678247986e-09,9.129697245647189e-07
1.8989225133925086e-07,0.0870105283349897,3.76,0.0,0.815377891939246,0.9999539315778756,2.1166663754110086e-05,7.783058031651487e-19,1.3808304258624739e-14,0.00029654483202589825,9.555032895815065e-05,0.0001238535780919661,2.8170754359453995e-05,0.00022633516438577643,3.119312241195431e-05,0.0001606900724342616,5.791909991279081e-07,7.788224766001997e-07,2.058747724502509e-09,5.163532534661089e-07,8.433868869432341e-10,2.3712337976678244e-06,1.503185478625909e-06,1.1992509458781465e-09,6.6283390094812165e-09,9.529553457079896e-07
1.943141525000916e-07,0.08701080369993465,3.76,0.0,0.8153546563852984,0.9999511957216222,2.2636840335719085e-05,8.23977125721711e-19,1.4033970635228754e-14,0.00030118443159843946,9.927708812854014e-05,0.00012903337776111178,2.9327610102426298e-05,0.00024087218366189702,3.301250132235757e-05,0.0001714944171956007,6.023279357135232e-07,7.915543197689815e-07,2.296871181816081e-09,5.585842929798384e-07,9.645559865776527e-10,2.4728251082177424e-06,1.5667591724337149e-06,1.337548078016558e-09,7.343806837680802e-09,9.935150427797908e-07
1.9873605366093236e-07,0.0870110866751589,3.76,0.0,0.8153308113303777,0.9999483584466228,2.4169148960842446e-05,8.709895102667354e-19,1.4256997073432788e-14,0.0003057507816237599,0.00010304902339440461,0.00013429338802961274,3.0499463816916356e-05,0.0002559692577138345,3.489794638216954e-05,0.0001827361181805387,6.257562328732407e-07,8.040826218720038e-07,2.5555317805202596e-09,6.034328122069585e-07,1.0995651673181923e-09,2.5758906637921523e-06,1.631390424059156e-06,1.4879014600648575e-09,8.12087773783437e-09,1.034631828024321e-06
2.0315795482177312e-07,0.08701137735033283,3.76,0.0,0.8153063511975204,0.9999454185355112,2.5764474351207557e-05,9.19338610950717e-19,1.4477504233878622e-14,0.00031024565214535693,0.00010686477470210463,0.00013963237352025067,3.1685851346418065e-05,0.0002716330626879103,3.685015585982058e-05,0.00019442069755598866,6.494672416255939e-07,8.164121998445873e-07,2.835887632981574e-09,6.510090989247823e-07,1.2495935003296942e-09,2.6803929445005635e-06,1.6970693130127391e-06,1.6510102947874016e-09,8.963654740212384e-09,1.076288903199607e-06
2.0757985598261387e-07,0.08701167581239631,3.76,0.0,0.8152812705897574,0.9999423748105004,2.7423678636920536e-05,9.69020072065019e-19,1.469561254740706e-14,0.00031467079387219446,0.00011072299692455779,0.0001450491291003123,3.2886313764604064e-05,0.00028787007381821334,3.886979666415717e-05,0.00020655350281158832,6.734524063369378e-07,8.285478191128523e-07,3.1391240014623423e-09,7.014257362239062e-07,1.4158857630541556e-09,2.7862949646046234e-06,1.7637864567652332e-06,1.8275914518612223e-09,9.876437234166003e-09,1.1184696599170001e-06
2.1200175714345462e-07,0.08701198214558847,3.76,0.0,0.8152555642880768,0.9999392261329393,2.914760167756097e-05,1.020029594441066e-18,1.4911442177262235e-14,0.0003190279380698293,0.00011462235989774723,0.00015054247953842325,3.410039739417686e-05,0.0003046865676509416,4.0957504645529237e-05,0.00021913970871856832,6.977032649212133e-07,8.404941933266272e-07,3.4664524285317487e-09,7.547975856518432e-07,1.5997539659832532e-09,2.8935602705759585e-06,1.8315330095427236e-06,2.0183789590164567e-09,1.0863725759904406e-08,1.1611576800662494e-06
2.1642365830429538e-07,0.0870122964314777,3.76,0.0,0.8152292272493781,0.9999359714028627,3.093706138209423e-05,1.0723629985942338e-18,1.5125112980559262e-14,0.00032331879644666167,0.00011856154846386356,0.00015611127916023186,3.532765382743822e-05,0.00032208862427367545,4.3113884900505504e-05,0.00023218431929682924,7.222114490862633e-07,8.522559840750521e-07,3.8191098392067724e-09,8.112417690438195e-07,1.8025788320171773e-09,3.002152939291631e-06,1.9003006610138714e-06,2.2241234725335636e-09,1.1930226680982838e-08,1.2043367363166115e-06
2.2084555946513613e-07,0.0870126187489916,3.76,0.0,0.8152022546044185,0.9999326095585452,3.2792854027685356e-05,1.1260162846350376e-18,1.5336744469132327e-14,0.0003275450610362444,0.00012253926252030951,0.00016175441150283345,3.6567639948318774e-05,0.00034008212955052744,4.533951208035626e-05,0.0002456921697908322,7.469686846217313e-07,8.638378005880431e-07,4.1983576172786065e-09,8.708776490215032e-07,2.0258112269131385e-09,3.1120375763480577e-06,1.9700816348626824e-06,2.4455917287002003e-09,1.308085673070143e-08,1.2479907926838256e-06
2.2526746062597689e-07,0.08701294917444728,3.76,0.0,0.8151746416557484,0.9999291395760481,3.4715754577490256e-05,1.1809856889722722e-18,1.5546455769877035e-14,0.0003317084040765503,0.00012655421707381917,0.00016747078896784125,3.781991795562359e-05,0.00035867277736400117,4.763493070342151e-05,0.0002596679286548105,7.7196679172371e-07,8.752441994261613e-07,4.605480658234157e-09,9.338268081444809e-07,2.2709735394602946e-09,3.223179314472159e-06,2.0408686872407135e-06,2.683565977804014e-09,1.4320747426086167e-08,1.2921040051534982e-06
2.2968936178681764e-07,0.08701328778158149,3.76,0.0,0.8151463838756372,0.9999255604687672,3.670651699748477e-05,1.2372677378359265e-18,1.5754365584697287e-14,0.000335810477887064,0.00013060514229896157,0.00017325935247302843,3.908405538726174e-05,0.00037786607186428766,5.000065547146171e-05,0.00027411609954771575,7.971976853513571e-07,8.864796841610451e-07,5.041786401137978e-09,1.0002130267032108e-06,2.5396610101486262e-09,3.3355438120136247e-06,2.112655105093234e-06,2.9388434022087075e-09,1.5655249343588274e-08,1.3366607223524645e-06
2.341112629476584e-07,0.08701363464158116,3.76,0.0,0.8151174769039906,0.9999218712869767,3.876587457237932e-05,1.2948592976509246e-18,1.5960592150163747e-14,0.0003398529147445287,0.00013469078360032116,0.0001791190711024775,4.0359625145232995e-05,0.000397667329726614,5.243717159006901e-05,0.00028904102333822537,8.226533756108228e-07,8.975487050486939e-07,5.508603841793839e-09,1.0701622591460166e-06,2.833543007226705e-09,3.4490972515060793e-06,2.1854347043544434e-06,3.2122355200315064e-09,1.708993625109102e-08,1.381645486260009e-06
2.3853316410849915e-07,0.08701398982311398,3.76,0.0,0.815087916546256,0.9999180711173725,4.0894540220660596e-05,1.3537576222958859e-18,1.6165253196987872e-14,0.0003438373267581498,0.00013880990167767926,0.00018504894175519216,4.1646205521151524e-05,0.00041808168241716607,5.4944935093197835e-05,0.0003044468801200531,8.483259681620626e-07,9.084556586980427e-07,6.007282529455857e-09,1.1438026091363592e-06,3.1543642491676983e-09,3.56380633828415e-06,2.2592018280073825e-06,3.504567575911201e-09,1.863060909125417e-08,1.4270430329507236e-06
2.429550652693399e-07,0.08701435339235897,3.76,0.0,0.8150576987713171,0.9999141590826109,4.309320680879489e-05,1.413960397284134e-18,1.6368465909412028e-14,0.00034776530574501816,0.00014296127259354698,0.00019104798879213662,4.2943380222095384e-05,0.00043911407846800076,5.752437317185487e-05,0.00032033769123772696,8.742076646442924e-07,9.192048877371257e-07,6.539191549309071e-09,1.221264303240221e-06,3.5039459726848472e-09,3.6796382991416925e-06,2.3339513440047338e-06,3.8166779203265435e-09,2.0283299811661294e-08,1.47283829336093e-06
2.4737696643018065e-07,0.08701472541303765,3.76,0.0,0.8150268197093796,0.9999101343408485,4.536254746461953e-05,1.4754657809072181e-18,1.657034688461254e-14,0.00035163842310648527,0.00014714368784242063,0.00019711526368168474,4.425073839658122e-05,0.00046076928576127405,6.0175884506970995e-05,0.000336717321322911,9.00290763115985e-07,9.298006804788702e-07,7.1057184928896395e-09,1.302679663246892e-06,3.884187045556969e-09,3.7965608810169437e-06,2.4096786430472455e-06,4.149417378894171e-09,2.2054275037663186e-08,1.519016394071094e-06
2.517988675910214e-07,0.0870151059464448,3.76,0.0,0.8149952756498455,0.9999059960852762,4.770321588993924e-05,1.5382724423845326e-18,1.6771012092209445e-14,0.00035545822970619434,0.00015135595442115684,0.00020324984464347172,4.5567874660471884e-05,0.00048305189382301893,6.289983960646021e-05,0.00035358948034127914,9.265676585054239e-07,9.402472705884609e-07,7.708268418564403e-09,1.388183077129815e-06,4.297065023641028e-09,3.914542349692415e-06,2.486379636216989e-06,4.503648613043577e-09,2.395003958423089e-08,1.565562658097126e-06
2.5622076875186216e-07,0.08701549505147986,3.76,0.0,0.8149630630391764,0.9999017435436529,5.0115846672336635e-05,1.6023795970658e-18,1.6970576833973225e-14,0.0003592262557504294,0.0001555968948998867,0.0002094508362906544,4.689438912263282e-05,0.00050596631612662,6.56965811464544e-05,0.00037095772564987585,9.530308430680008e-07,9.505488367542149e-07,8.348262804136746e-09,1.4779109686573624e-06,4.7446371515622925e-09,4.033551488498515e-06,2.564050752463207e-06,4.88024547343428e-09,2.597733980354144e-08,1.6124626056837104e-06
2.606426699127029e-07,0.08701589278467815,3.76,0.0,0.8149301784787483,0.9998973759778367,5.260105559619893e-05,1.6677870387361326e-18,1.716915570381496e-14,0.000362944010671422,0.00015986534749291522,0.00021571736927059897,4.8229887410160636e-05,0.0005295167924060461,6.85664243166866e-05,0.0003888254640648238,9.796729068466055e-07,9.607095023638525e-07,9.027138493591234e-09,1.5720017656665307e-06,5.229041306683097e-09,4.153557597009865e-06,2.642688935938954e-06,5.28009234744753e-09,2.8143166765420415e-08,1.6597019550929898e-06
2.6506457107354367e-07,0.08701629920024255,3.76,0.0,0.814896618722694,0.9998928926833136,5.5159439952957805e-05,1.7344951690767697e-18,1.7366862548143376e-14,0.00036661298301421467,0.00016416016612907754,0.00022204859990402438,4.957398069301605e-05,0.0005537073909788272,7.150965716998081e-05,0.0004071959539391853,1.0064865381316258e-06,9.707333351879255e-07,9.746346639934481e-09,1.6705958670155357e-06,5.75249688605866e-09,4.274530489723323e-06,2.7222916431872176e-06,5.704083502051389e-09,3.0454759268157095e-08,1.707266623382226e-06
2.694864722343844e-07,0.087016714350075,3.76,0.0,0.8148623806757391,0.9998882929887241,5.7791578850531746e-05,1.8025050243374094e-18,1.7563810426668312e-14,0.00037023464032765445,0.00016848022052104545,0.00022844370982264234,5.0926285707902466e-05,0.0005785420110786775,7.452654097579149e-05,0.0004260723072507066,1.033464523917214e-06,9.806243470720426e-07,1.050735164603428e-08,1.7738356082341306e-06,6.317305636192858e-09,4.396440494707432e-06,2.80285684017564e-06,6.153122423303655e-09,3.2919606677591146e-08,1.7551427271644148e-06
2.7390837339522517e-07,0.08701713828380843,3.76,0.0,0.8148274613910241,0.9998835762553875,6.0498033521954034e-05,1.8718182992789743e-18,1.7760111573726896e-14,0.00037381042906005536,0.0001728243962331017,0.00023490190560534422,5.228642478123961e-05,0.0006040243851976041,7.761731057772172e-05,0.00044545749169912745,1.0605997503506174e-06,9.903864936394545e-07,1.1311630105302167e-08,1.88186522589322e-06,6.925852425508197e-09,4.519258452214021e-06,2.88438299917942e-06,6.628121153722006e-09,3.554545159274325e-08,1.803316583346165e-06
2.783302745560659e-07,0.08701757104883873,3.76,0.0,0.814791858067923,0.9998787418768252,6.32793476331641e-05,1.94243736844847e-18,1.795587736020487e-14,0.0003773417744600371,0.00017719159474692453,0.00024142241841299428,5.3654025851089313e-05,0.0006301580814372571,8.078217475493661e-05,0.00046535433281267506,1.0878852031715468e-06,1.0000236740055054e-06,1.2160669744006332e-08,1.9948308207179552e-06,7.58060595954242e-09,4.642955713243272e-06,2.9668690955123763e-06,7.129999628714978e-09,3.834029233662555e-08,1.8517747098374291e-06
2.827521757169067e-07,0.08701801269035689,3.76,0.0,0.8147555680498481,0.9998737892782802,6.613604758993443e-05,2.0143653048503325e-18,1.8151218256122116e-14,0.0003808300804830171,0.00018158073352494871,0.00024800450362189947,5.502872248789934e-05,0.0006569465058692308,8.402131658737554e-05,0.0004857655160633107,1.1153139681386756e-06,1.0095397305053707e-06,1.3055968366942362e-08,2.1128803194709567e-06,8.284119438979023e-09,4.767504138053921e-06,3.050314604106555e-06,7.659685013230925e-09,4.13123852712215e-08,1.90050382622791e-06
2.8717407687774743e-07,0.08701846325138117,3.76,0.0,0.8147185888220516,0.9998687179162365,6.906864284390018e-05,2.0876058960813062e-18,1.8346243793947973e-14,0.0003842767297038032,0.00018599074607089183,0.00025464744045603237,5.641015391393845e-05,0.0006843929049039373,8.733489382465496e-05,0.0005066935889902475,1.1428792314405582e-06,1.0189384484363925e-06,1.3999032808129391e-08,2.236163435634681e-06,9.039031160710768e-09,4.892876094610725e-06,3.134719495941169e-06,8.218111039745205e-09,4.447024693596835e-08,1.9494908544252946e-06
2.915959780385882e-07,0.08701892277278969,3.76,0.0,0.8146809180094164,0.9998635272779359,7.207762619765483e-05,2.1621636579982048e-18,1.854106253270816e-14,0.00038768308323570137,0.00019042058198705944,0.000261350531618095,5.779796502130512e-05,0.000712500367667644,9.072303925854237e-05,0.0005281409633312112,1.1705742800883582e-06,1.0282235558162596e-06,1.499137788813855e-08,2.3648316289241584e-06,9.848065062223443e-09,5.019044456961888e-06,3.220084234322e-06,8.806217348668092e-09,4.7822656009408895e-08,1.998722919250751e-06
2.9601787919942894e-07,0.08701939129335265,3.76,0.0,0.8146425533742415,0.999858216880894,7.51634741088689e-05,2.2380438459901228e-18,1.873578202294153e-14,0.00039105048065652434,0.00019486920702806417,0.0002681131029195157,5.9191806388399234e-05,0.0007412718283871834,9.418586109887168e-05,0.0005501099171608712,1.1983925022879623e-06,1.037398723158178e-06,1.6034525379598992e-08,2.4990380636634316e-06,1.071403120967239e-08,5.14598260353983e-06,3.3064097710127764e-06,9.424948832217807e-09,5.1378655094002266e-08,2.0481873489874308e-06
3.004397803602697e-07,0.08701986884976529,3.76,0.0,0.8146034928140211,0.9998527862724131,7.832664699338685e-05,2.3152524639289345e-18,1.893050877256165e-14,0.0003943802399418587,0.0001993356031506184,0.0002749345029094793,6.0591334294754716e-05,0.0007707100687818128,9.772344335276009e-05,0.0005726025970358293,1.226327387789168e-06,1.0464675632641195e-06,1.713000298236437e-08,2.6389375660609707e-06,1.1639826230105766e-08,5.273664415379148e-06,3.3936975422203603e-06,1.0075254982764234e-08,5.5147552324396084e-08,2.097871675877975e-06
3.0486168152111045e-07,0.08702035547668037,3.76,0.0,0.8145637343592185,0.9998472350290962,8.156758952725174e-05,2.3937962708738603e-18,1.9125348213674236e-14,0.00039767365740591467,0.0002038187685590811,0.0002818141025031006,6.19962107341381e-05,0.0008008177204616382,0.00010133584620697734,0.000595621020145514,1.2543725282098068e-06,1.0554336310371388e-06,1.827934330975931e-08,2.7846865804211865e-06,1.2628433688366899e-08,5.402064274246075e-06,3.4819494644359123e-06,1.0758089246609857e-08,5.9138922799763505e-08,2.147763636567303e-06
