Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022)
2.0472672909645685e-05,0.5289408160911973,3.76,0.0,0.018295202780467323,0.6798410621212211,0.3399560647391477,8.751122322121607e-10,8.672125051942168e-08,0.015110118145811178,0.0001945705451327027,0.14947759822559184,0.0035581960914169864,0.33464308482311894,0.0031725409718507853,0.6437224590807343,4.892894966847329e-08,1.6907190843622982e-06,0.0006173553922082137,0.0008357878885920354,0.13523845318841723,0.000831331406401282,0.01404428389040026,0.0005765314439964658,0.26248712504345456,0.0002282538656904046,7.778390947208492e-05,3.5726882626239576e-09,1.628976134076699e-05,0.00036306652744734307,2.9440470989708145e-07,7.246886284998444e-07,0.01012262353520835,6.808152279250538e-06,0.009607842280145764,2.2640426950938173e-09,1.7785663052987132e-06,1.0260298164843715e-06,1.0517223910515159e-08,0.0020591694937737467,0.0027543062232262237,0.00047753975660365925,1.3922926797269058e-09,0.0036652039362863134
2.053038421908055e-05,0.5290044600262822,3.76,0.0,0.01818533314209936,0.6791992072364347,0.34060149790410876,8.772132475980944e-10,8.683859025775004e-08,0.01510443331521535,0.00019387159464457322,0.14950040800334402,0.0035586808922161072,0.33411793548940655,0.003165559149950581,0.6441662246414452,4.8704428281142545e-08,1.6882830409718082e-06,0.0006165788671044865,0.0008324137556210652,0.13554170980866015,0.0008307473524142679,0.014016746834448554,0.0005753409396767701,0.2631524794017673,0.0002279742264585947,7.759142398807194e-05,3.5638863340959173e-09,1.630506811076362e-05,0.00036353744972321975,2.9370011933099395e-07,7.236990758593062e-07,0.01011079667025438,6.790100148064786e-06,0.009611682127674385,2.2609996744247338e-09,1.7765002212731668e-06,1.024645699913661e-06,1.0520825629952851e-08,0.002068735097905127,0.0027596754267550077,0.0004771037115268663,1.3903526508876823e-09,0.003670406540446813
2.0588095528515416e-05,0.5290679154541298,3.76,0.0,0.01807655533630527,0.6785584567196108,0.34124587823371455,8.793167298592079e-10,8.695553790963792e-08,0.01509880355937675,0.00019317899085486204,0.14952291560607872,0.0035591808213212128,0.3335932477370306,0.0031585902631663717,0.6446082568956418,4.8481862579778924e-08,1.6858582934449255e-06,0.00061580506285712,0.0008290541202449879,0.13584433552697062,0.0008301668873707269,0.013989214405353898,0.0005741537320852202,0.26381667323246105,0.0002276957781075724,7.739971087120029e-05,3.555119291758496e-09,1.632031681155512e-05,0.00036400677038532617,2.9299811443074964e-07,7.227126039857333e-07,0.010098940308177219,6.772117162303973e-06,0.009615439292681839,2.2579645314303517e-09,1.774437140687371e-06,1.0232644595411782e-06,1.0524341006534836e-08,0.0020783109379379962,0.002765014024165899,0.0004766670827811844,1.388420212505667e-09,0.0036755676092005574
2.0645806837950282e-05,0.5291311834877556,3.76,0.0,0.017968857570889295,0.6779188056024421,0.34188921096579855,8.814227623687705e-10,8.70721041709506e-08,0.015093228316533293,0.00019249266062294068,0.14954512333782788,0.0035596957536701405,0.3330690266891237,0.0031516343771506063,0.645048566628687,4.826122954815019e-08,1.68344473589953e-06,0.0006150339658446948,0.0008257089425915478,0.1361463323660932,0.0008295899915086487,0.013961687419376449,0.0005729698134912025,0.26447970989478026,0.00022741851358165847,7.72087657387431e-05,3.5463869477146253e-09,1.6335507934850205e-05,0.0003644745013282344,2.922986837315855e-07,7.217291943435261e-07,0.010087055038890914,6.754202963649319e-06,0.009619114333034839,2.2549372285944865e-09,1.772377068610959e-06,1.021886087563486e-06,1.052777062068567e-08,0.0020878969846286764,0.0027703220840554262,0.0004762298835919615,1.386495316041084e-09,0.0036806872888803335
2.0703518147385148e-05,0.5291942652413263,3.76,0.0,0.017862228168915546,0.6772802489443216,0.34253150130754856,8.835314249315009e-10,8.718829252103699e-08,0.015087707029821108,0.0001918125316821551,0.14956703348057035,0.0035602255651268843,0.332545277391405,0.003144691556078916,0.6454871645398287,4.804250655821191e-08,1.6810422636279284e-06,0.0006142655624579662,0.0008223781823531853,0.13644770233869072,0.0008290166451167879,0.013934166682992898,0.0005717891760776672,0.26514159273912147,0.0002271424258474676,7.701858422653572e-05,3.5376891149503277e-09,1.6350641964427022e-05,0.0003649406543300781,2.91601815757834e-07,7.207488286840285e-07,0.010075141446787271,6.736357196052754e-06,0.009622707803932679,2.251917729065755e-09,1.770320009634102e-06,1.0205105760371333e-06,1.053111505028764e-08,0.0020974932089713235,0.0027755996753434705,0.00047579212703324054,1.384577913620254e-09,0.0036857657257969643
2.0761229456820013e-05,0.5292571617940145,3.76,0.0,0.017756655593941587,0.6766427818384149,0.3431727544287546,8.856427260458188e-10,8.730410166210545e-08,0.015082239148374064,0.00019113853258904409,0.14958864828938667,0.003560770132811869,0.33202200479549554,0.003137761862330601,0.6459240612233884,4.782567107565916e-08,1.6786507728457097e-06,0.000613499839124691,0.0008190617987036775,0.13674844744510384,0.0008284468285512433,0.013906652990743566,0.0005706118119669794,0.2658023251050485,0.00022686750791239824,7.682916199413111e-05,3.5290256068555613e-09,1.63657193809585e-05,0.00036540524102884376,2.9090749907033977e-07,7.19771488744781e-07,0.01006320010952057,6.718579505241892e-06,0.009626220257312329,2.2489059957977556e-09,1.7682659684341328e-06,1.0191379171575787e-06,1.0534374869698366e-08,0.002107099582248428,0.002780846867346288,0.00047535382599900143,1.382667957473785e-09,0.0036908030662293687
2.081894076625488e-05,0.5293198742346215,3.76,0.0,0.01765212845252069,0.676006399412493,0.34381297546091766,8.877566325880322e-10,8.741953415474981e-08,0.015076824127408957,0.00019047059291146475,0.1496099699919993,0.0035613293349978817,0.33149921375734537,0.0031308453564608085,0.6463592671667278,4.7610701029457684e-08,1.6762701611099877e-06,0.0006127367823019303,0.0008157597502977661,0.13704856967303555,0.000827880522241373,0.013879147125009062,0.0005694377131983354,0.26646191032089805,0.00022659375281678488,7.664049472467984e-05,3.5203962379662033e-09,1.6380740657384486e-05,0.00036586827292111034,2.90215722213011e-07,7.187971564922591e-07,0.010051231597875061,6.70086953911093e-06,0.00962965224176729,2.245901992215021e-09,1.7662149491314466e-06,1.017768102941999e-06,1.0537550649989473e-08,0.0021167160760354286,0.002786063729780197,0.000474914993198974,1.3807654003226196e-09,0.0036957994564200333
2.0876652075689744e-05,0.5293824036375145,3.76,0.0,0.017548635490413907,0.675371096828253,0.34445216949800556,8.898731658926995e-10,8.753459782657937e-08,0.015071461428040929,0.00018980864325226422,0.1496310007895079,0.0035619030510499377,0.3309769090400245,0.003123942097260804,0.6467927927529352,4.7397574643147334e-08,1.6739003272184102e-06,0.0006119763784730928,0.0008124719952940045,0.13734807099776658,0.0008273177066931502,0.013851649856316511,0.000568266871727194,0.2671203517038526,0.00022632115363356063,7.645257812542941e-05,3.5118008234913657e-09,1.6395706259271516e-05,0.00036632976136274264,2.8952647374446386e-07,7.17825814020391e-07,0.010039236475931027,6.683226947574042e-06,0.009633004302610942,2.242905681939073e-09,1.7641669555153612e-06,1.0164011253665932e-06,1.0540642958861742e-08,0.0021263426621941374,0.0027912503327501455,0.0004744756411624054,1.3788701952613268e-09,0.0037007550425722045
2.093436338512461e-05,0.5294447510570666,3.76,0.0,0.017446165573428225,0.6747368692767992,0.3450903416014545,8.919924157494739e-10,8.764929905335273e-08,0.015066150516488595,0.0001891526149535125,0.14965174286005486,0.003562491161394052,0.330455095326849,0.0031170521420054685,0.6472246482750835,4.718627034855589e-08,1.671541170840222e-06,0.00061121861415135,0.0008091984914372145,0.13764695338378158,0.0008267583624740786,0.013824161944960889,0.0005670992794523231,0.26777765256131764,0.00022604970346855967,7.62654079244539e-05,3.5032391794716426e-09,1.6410616648428145e-05,0.0003667897175898424,2.88839742247786e-07,7.168574435047155e-07,0.010027215301976464,6.665651382298693e-06,0.00963627698230692,2.2399170286803463e-09,1.7621219912988718e-06,1.0150369764427934e-06,1.05436523610589e-08,0.002135979312834387,0.002796406746695281,0.0004740357822649701,1.3769822956020135e-09,0.003705669970849559
2.0992074694559475e-05,0.5295069175688266,3.76,0.0,0.017344707718750102,0.6741037119866385,0.345727496791371,8.941144300882599e-10,8.776363893424681e-08,0.015060890865373584,0.0001885024406026801,0.14967219835286635,0.0035630935475798034,0.3299337772006351,0.0031101755460653593,0.6476548439124925,4.6976767122828744e-08,1.669192593262113e-06,0.0006104634758699526,0.0008059391959523638,0.1379452187818217,0.0008262024702348707,0.013796684138316721,0.0005659349281605359,0.26843381618810214,0.00022577939545688635,7.607897987634127e-05,3.494711123099164e-09,1.642547227523863e-05,0.0003672481526818728,2.881555162863289e-07,7.15892027385762e-07,0.010015168626978481,6.6481424975233065e-06,0.009639470819702732,2.2369359967112654e-09,1.7600800594439273e-06,1.0136756479423248e-06,1.0546579417791254e-08,0.002145626000379872,0.002801533042472317,0.00047359542868363947,1.3751016552488308e-09,0.003710544387364953
2.104978600399434e-05,0.5295689041962915,3.76,0.0,0.017244251077637794,0.6734716202195602,0.3463636400510674,8.962391507880388e-10,8.787761670001479e-08,0.015055681953023729,0.00018785805358337504,0.14969236939154673,0.0035637100923593358,0.3294129591556956,0.0031033123631344192,0.6480833897436699,4.676904402627551e-08,1.6668544966235016e-06,0.0006097109501987136,0.0008026940656208554,0.13824286913035,0.0008256500106997624,0.013769217172299234,0.0005647738095788478,0.26908884586767445,0.00022551022277276912,7.589328975883467e-05,3.486216471949403e-09,1.644027358771307e-05,0.0003677050775816585,2.874737844595319e-07,7.149295481193201e-07,0.010003096995405348,6.630699948968942e-06,0.00964258635041728,2.233962550194891e-09,1.7580411629623492e-06,1.0123171317493343e-06,1.0549424686808071e-08,0.002155282697531821,0.00280662929130883,0.0004731545924231171,1.3732282282998984e-09,0.0037153784381782533
2.1107497313429207e-05,0.5296307119832173,3.76,0.0,0.017144784929797423,0.6728405892695233,0.3469987763283474,8.983665706041096e-10,8.799123972649204e-08,0.015050523263236706,0.0001872193880685944,0.1497122580751813,0.0035643406796552306,0.32889264560184406,0.003096462645301014,0.6485102957503093,4.6563080489979824e-08,1.6645267840877857e-06,0.0006089610237323422,0.0007994630568115094,0.13853990635595073,0.0008251009646510573,0.01374176177184461,0.0005636159153509563,0.2697427448723814,0.00022524217861745745,7.570833336947187e-05,3.4777550447660927e-09,1.645502102900609e-05,0.00036816050310402114,2.867945353776533e-07,7.139699882578899e-07,0.009991000945486094,6.613323394107799e-06,0.00964562410694643,2.230996653413717e-09,1.7560053046048425e-06,1.0109614196992463e-06,1.0552188722663352e-08,0.00216494937725689,0.0028116955647810547,0.0004727132853225017,1.3713619690305726e-09,0.0037201722692920937
2.1165208622864072e-05,0.5296923419463558,3.76,0.0,0.01704629867762468,0.6722106144614117,0.3476329105368553,9.004967949934204e-10,8.810451406869688e-08,0.015045414285014987,0.00018658637907680766,0.14973186647943101,0.0035649851943821086,0.32837284086836666,0.0030896264431290762,0.6489355718215392,4.635885617922722e-08,1.662209359940112e-06,0.0006082136831060768,0.0007962461255112321,0.13883633237375087,0.0008245553129461715,0.013714318651378777,0.0005624612370690716,0.2703955164637368,0.00022497525623144148,7.552410652855862e-05,3.4693266608930098e-09,1.646971503540662e-05,0.0003686144399402332,2.861177576588543e-07,7.130133305950687e-07,0.009978881009472747,6.596012492712251e-06,0.009648584618774648,2.2280382711786993e-09,1.753972486791722e-06,1.0096085035629079e-06,1.055487207692221e-08,0.0021746260127770887,0.002816731934797949,0.0004722715190642668,1.3695028323606966e-09,0.0037249260266480587
2.1222919932298938e-05,0.5297537951008475,3.76,0.0,0.01694878184650576,0.6715816911512701,0.348266047555816,9.026298946154432e-10,8.82174410393721e-08,0.015040354512572065,0.00018595896250630712,0.14975119665648057,0.003565643522424772,0.32785354920399873,0.0030828038056628653,0.6493592277535919,4.6156351042268594e-08,1.659902129542551e-06,0.0006074689149934898,0.000793043227333115,0.1391321490873103,0.0008240130365211416,0.013686888514780523,0.0005613097662746196,0.2710471638922407,0.00022470944889152846,7.53406050809079e-05,3.4609311406202557e-09,1.6484356037329173e-05,0.0003690668986568875,2.854434399459041e-07,7.120595580003264e-07,0.009966737713614698,6.578766906529746e-06,0.009651468412349649,2.225087368370113e-09,1.7519427116936149e-06,1.0082583750876963e-06,1.0557475298008059e-08,0.002184312577571045,0.002821738473601278,0.00047182930517389776,1.3676507734063844e-09,0.0037296398561229432
2.1280631241733803e-05,0.5298150724509838,3.76,0.0,0.01685222408565865,0.6709538147266664,0.34889819222965635,9.047657939132487e-10,8.833002038695781e-08,0.015035343445374282,0.00018533707511373746,0.14977025063488839,0.0035663155506866343,0.32733477477657036,0.003075994780420825,0.6497812732490619,4.5955545323e-08,1.657604999283973e-06,0.0006067267061008419,0.000789854317520174,0.1394273583884781,0.0008234741163864548,0.013659472055302704,0.0005601614944494549,0.2716976903971708,0.000224444749905115,7.515782489529962e-05,3.4525683051860565e-09,1.6498944459464294e-05,0.00036951788969418213,2.847715709031279e-07,7.111086534394134e-07,0.0099545715781094,6.5615862991184605e-06,0.00965427601104832,2.222143909991739e-09,1.7499159812441109e-06,1.0069110259928962e-06,1.0559998931181036e-08,0.0021940090453753014,0.0028267152537668114,0.0004713866550182811,1.3658057475276344e-09,0.0037343139035258058
2.133834255116867e-05,0.5298761749902661,3.76,0.0,0.01675661518379147,0.6703269806108992,0.3495293493633747,9.069044716917779e-10,8.844225949990878e-08,0.015030380588803835,0.00018472065456804281,0.14978903041660957,0.003567001167284448,0.3268165216631064,0.003069199413214811,0.650201717904907,4.575641955549231e-08,1.655317876684989e-06,0.0006059870431677687,0.0007866793509103226,0.13972196215580285,0.0008229385336284293,0.013632069954225228,0.0005590164130006953,0.27234709920495054,0.00022418115261249502,7.497576186575665e-05,3.444237976571272e-09,1.651348072056267e-05,0.0003699674233497128,2.841021392029316e-07,7.101606000695161e-07,0.00994238311632452,6.544470336007685e-06,0.009657007934761756,2.219207861417495e-09,1.7478922970410897e-06,1.0055664479243803e-06,1.0562443518182293e-08,0.002203715390216568,0.0028316623482433374,0.0004709435797857258,1.3639677106016545e-09,0.003738948314583219
2.1396053860603535e-05,0.5299371037122909,3.76,0.0,0.01666194502684195,0.669701184252455,0.3501595237342028,9.090460210385992e-10,8.855416290652466e-08,0.015025465452355677,0.00018410963927486103,0.14980753798507448,0.0035677002610914757,0.3262987938775705,0.003062417748667916,0.6506205712442699,4.555895456654235e-08,1.653040670252203e-06,0.0006052499129619523,0.000783518282069259,0.14001596225843585,0.0008224062693929064,0.01360468288446454,0.0005578745132787322,0.27299539353278024,0.00022391865038061347,7.47944119044882e-05,3.435939977756771e-09,1.6527965232757802e-05,0.0003704155098197152,2.8343513353946986e-07,7.092153811547884e-07,0.009930172836849712,6.527418684849451e-06,0.009659664700923661,2.2162791882051906e-09,1.7458716604329685e-06,1.0042246325058708e-06,1.0564809598257307e-08,0.0022134315863255195,0.002836579830236513,0.0004705000905388025,1.3621366187406196e-09,0.0037435432349595225
2.14537651700384e-05,0.5299978595807384,3.76,0.0,0.016568203619578326,0.6690764211305927,0.35078872008541595,9.111905241639406e-10,8.866573174819661e-08,0.015020597550578071,0.0001835039683130641,0.14982577530105648,0.003568412722048507,0.3257815953570848,0.003055649829955798,0.6510378427001134,4.536313127613681e-08,1.6507732892474877e-06,0.0006045153022992193,0.0007803710652396513,0.14030936055402243,0.0008218773048992991,0.013577311508710067,0.0005567357866026899,0.2736425765865629,0.00022365723661751743,7.461377094720322e-05,3.4276741322617554e-09,1.6542398406028134e-05,0.0003708621591790117,2.827705426451377e-07,7.082729800097688e-07,0.009917941242431196,6.510431014859629e-06,0.009662246823955946,2.213357855914883e-09,1.7438540728130891e-06,1.0028855714441845e-06,1.0567097707464785e-08,0.0022231576081815155,0.0028414677732679083,0.0004700561981902636,1.3603124282854662e-09,0.0037480988102385837
2.1511476479473266e-05,0.5300584435675383,3.76,0.0,0.016475381087942605,0.6684526867561473,0.3514169431254741,9.133379540093875e-10,8.87769677298168e-08,0.015015776403157882,0.00018290358159543963,0.14984374430224184,0.003569138441087429,0.3252649299604998,0.003048895698782628,0.6514535416132933,4.516893099678672e-08,1.6485156440733208e-06,0.000603783198034308,0.0007772376543426864,0.1406021588883987,0.0008213516214417638,0.013549956479218108,0.0005556002242402481,0.27428865156050974,0.0002233969047635678,7.44338349537937e-05,3.419440264787933e-09,1.655678064317767e-05,0.0003713073813789172,2.821083552593092e-07,7.073333801447968e-07,0.009905688829846923,6.493506997406059e-06,0.009664754815189506,2.2104438305080617e-09,1.7418395351295123e-06,1.0015492563221665e-06,1.0569308378798038e-08,0.0022328934305171346,0.00284632625117752,0.00046961191349935216,1.3584950959901834e-09,0.00375261518591819
