Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028),C4H6(86)
2.428295676377597e-06,0.19996173116689728,3.76,0.0,0.6679958776083754,0.9942029864627315,0.006344372464812763,5.745420445815229e-13,3.3263429298110604e-10,0.0032269550171398426,0.0016131817252539157,0.005544899870277473,0.0008433662549648843,0.04214217761513187,0.0017455192434586255,0.03284114072593588,4.043855211760483e-06,3.524696860365283e-06,1.2238735583998183e-05,0.00043048800781669486,5.620708132316341e-05,0.00011373895992611639,0.000421582602983321,1.0006398284247133e-05,0.00020089110094303347,3.562523220961102e-05,7.266123248554909e-06,9.008134750614777e-10,1.0044821180726811e-09,2.5960930882012097e-08,2.8756206052498208e-08,1.6351736635763437e-09,1.5551514881209128e-05,1.7572731186552547e-06,2.4672941328502316e-05,5.3458377885408805e-12,8.337267758398498e-09,5.020224692912293e-08,7.262741580243606e-12,3.344500245008859e-05,4.348625935768455e-08,3.3922616581527997e-07,1.5131561675471365e-11,5.6487810312104644e-08,7.182602663149972e-14,2.752436751855215e-15,7.681919284942119e-08,1.4789420011541843e-07,3.359437028992754e-12,1.230606351696819e-12,8.004831656424659e-09,5.153380117188376e-12,6.336021104936155e-10,1.9654640023426028e-09,1.5393239377999638e-09,1.950574186290018e-11,9.64206067037761e-08,3.1948392206498327e-15,3.8152767078474174e-10,3.808665840122323e-11,1.891375216514398e-09,3.062968920482238e-12,4.010510971231386e-11,1.8239492562485874e-08,2.9340660453457583e-07
2.4494255845070757e-06,0.1999872193112883,3.76,0.0,0.6671648991332076,0.9940989307918976,0.0064713116763958035,5.941600240713414e-13,3.4185803526875034e-10,0.003263223760508517,0.0016224219290739616,0.005651892869481762,0.0008484877528002031,0.042876750733160454,0.0017624419396212465,0.03340507101310859,4.066236888898768e-06,3.5637861819250386e-06,1.2542357224671231e-05,0.0004414037387465081,5.829556422572708e-05,0.00011483379291196021,0.00043438246351939835,1.0279736914238213e-05,0.00020856870562408579,3.587177249275473e-05,7.451839473151157e-06,9.124076851750862e-10,1.0477196916569985e-09,2.718994190546489e-08,2.9485263555262953e-08,1.6950913229202572e-09,1.6207947129687134e-05,1.7936034087506628e-06,2.560009866946231e-05,5.542064850322153e-12,8.680334122868476e-09,5.1670483937737944e-08,7.534325817335432e-12,3.450931365314383e-05,4.607259549934952e-08,3.554495822761509e-07,1.550222681754094e-11,5.979597146697493e-08,7.624545195245706e-14,2.8825679634361438e-15,7.826876983342517e-08,1.5100133020458453e-07,3.429591958285438e-12,1.2562476074206383e-12,8.172677040420529e-09,5.354622795746388e-12,6.541578743316302e-10,2.111897268279625e-09,1.6057500908394625e-09,2.0347424559703844e-11,9.859515147076497e-08,3.4330552106207238e-15,4.0039080791383265e-10,3.972985215376453e-11,1.9833038453501716e-09,3.1971510844784164e-12,4.2013565378716406e-11,1.9111386572417304e-08,3.0949475694943525e-07
2.4705554926365546e-06,0.20001284362290248,3.76,0.0,0.6663293423595044,0.9939941482116144,0.00659940409126678,6.141666704032484e-13,3.512114229332493e-10,0.0032993968707111998,0.0016315382177550363,0.005759998815214556,0.0008535570440422603,0.043615166000429785,0.00177915296942466,0.0339717629316007,4.088291111283362e-06,3.602750688659472e-06,1.2849437750058802e-05,0.0004524232180457115,6.043647198755911e-05,0.0001159252227312679,0.0004474250082467687,1.0557209660836565e-05,0.0002164519534315684,3.6116663035589436e-05,7.639731452710202e-06,9.240749209058053e-10,1.0922518725802647e-09,2.846061028371821e-08,3.02245163565296e-08,1.7563842898197042e-09,1.688463337589053e-05,1.830031121775991e-06,2.655032983493872e-05,5.7428162292947676e-12,9.033982460136955e-09,5.316276761821189e-08,7.812518956631184e-12,3.559589764253362e-05,4.878232267471053e-08,3.72247719044902e-07,1.5877625020483806e-11,6.325917546866202e-08,8.088710256105637e-14,3.0172051156784737e-15,7.972505431632144e-08,1.5413277749723985e-07,3.5002705541827812e-12,1.2820792996752635e-12,8.341809496846179e-09,5.561242387356222e-12,6.750889120672592e-10,2.2674584293158614e-09,1.674167358919536e-09,2.121433483828805e-11,1.0079415879215216e-07,3.6861330568439735e-15,4.199546740245865e-10,4.142228412109563e-11,2.0785810827614258e-09,3.3354040825878457e-12,4.3989000710715016e-11,2.0013850612856625e-08,3.2626005466469735e-07
2.4916854007660335e-06,0.20003860211731075,3.76,0.0,0.6654892739285936,0.9938886417579756,0.0067286441270486665,6.345617437548537e-13,3.6069350026537e-10,0.003335468478472437,0.00164053123283657,0.005869211328867542,0.0008585745304886408,0.04435735901410891,0.0017956526350894754,0.03454117067429727,4.110019676483586e-06,3.641583801536069e-06,1.3159946870425993e-05,0.000463543905735727,6.263042128157222e-05,0.00011701316692718045,0.00046071076654778084,1.0838813380339815e-05,0.0002245438211990802,3.6359918733891104e-05,7.829779884856628e-06,9.358150222245806e-10,1.138098372975872e-09,2.9773730546445292e-08,3.097392913461315e-08,1.819058897902791e-09,1.7581924935527366e-05,1.8665447179479429e-06,2.7523880552856085e-05,5.948113776228321e-12,9.398407033749689e-09,5.467903615241797e-08,8.097379866739019e-12,3.670492650047386e-05,5.161975389989061e-08,3.896327086941612e-07,1.625772974996479e-11,6.688271853921034e-08,8.575949540066223e-14,3.156440376845472e-15,8.1187717048577e-08,1.5728806001159215e-07,3.5714611837846356e-12,1.3080971775697889e-12,8.512202068479545e-09,5.773309221474394e-12,6.963948998529453e-10,2.432599144459627e-09,1.7446053934847878e-09,2.210684820094711e-11,1.0301748631005544e-07,3.954808848781184e-15,4.4023529930538363e-10,4.316468644578731e-11,2.1772814943979166e-09,3.477789117384858e-12,4.603279465584972e-11,2.0947535841839217e-08,3.437217932873449e-07
2.5128153088955124e-06,0.20006449282041985,3.76,0.0,0.6646447602685398,0.9937824144085327,0.006859026105134776,6.553456514721632e-13,3.703032685758499e-10,0.0033714328645540062,0.0016494016015710805,0.0059795238184576814,0.0008635405995507278,0.045103265681542305,0.001811941405017901,0.03511324880975985,4.131424346516527e-06,3.680279117263831e-06,1.3473853583689953e-05,0.0004747632460605945,6.487802349759489e-05,0.00011809754361167911,0.00047424019779598734,1.112454384351771e-05,0.00023284727957522295,3.660155376170593e-05,8.021965005168813e-06,9.476278014634408e-10,1.185278754997969e-09,3.113009604392163e-08,3.173346326603062e-08,1.8831206427115328e-09,1.830017184387704e-05,1.9031328547863596e-06,2.8520993440322784e-05,6.157976637329845e-12,9.773801683430237e-09,5.6219220093098866e-08,8.388965982837504e-12,3.7836568827443856e-05,5.45892882721063e-08,4.0761668570780385e-07,1.664251529427709e-11,7.067199770192592e-08,9.087135970800561e-14,3.3003670739221976e-15,8.265642843645551e-08,1.604666925041416e-07,3.643152146209979e-12,1.3342969663966659e-12,8.683827782142969e-09,5.9908931223511e-12,7.180753728050659e-10,2.607786976066304e-09,1.8170935437127442e-09,2.3025336759033328e-11,1.0526498530450069e-07,4.239844625953696e-15,4.6124874726652676e-10,4.4957784630121446e-11,2.279479752413395e-09,3.6243667969893736e-12,4.814632454923614e-11,2.1913095551961896e-08,3.618995069136526e-07
2.5339452170249913e-06,0.20009051376831538,3.76,0.0,0.6637958675942394,0.9936754690857595,0.006990544251970961,6.765173383783238e-13,3.8003961299252484e-10,0.0034072844562481673,0.0016581499387554536,0.00609092948507856,0.0008684556253498921,0.045852822217204485,0.0018280199070424756,0.03568795227447073,4.152506852505675e-06,3.718830404199624e-06,1.3791126197230617e-05,0.00048607866999078657,6.717988459761539e-05,0.00011917827163232861,0.00048801369229153435,1.1414395741135736e-05,0.00024136529223466697,3.684158161913461e-05,8.216266599228464e-06,9.595130213848763e-10,1.2338124227934424e-09,3.253049861088598e-08,3.2503077402998984e-08,1.9485745759410857e-09,1.9039722697357076e-05,1.939784394480538e-06,2.954190794825384e-05,6.372422490258628e-12,1.0160359712449264e-08,5.7783242449937006e-08,8.687333243918862e-12,3.899098971929505e-05,5.769541067607842e-08,4.2621178011849827e-07,1.7031953437587593e-11,7.463251021013436e-08,9.623163646690832e-14,3.449077523705942e-15,8.413085873360204e-08,1.6366818671398302e-07,3.715331680010798e-12,1.3606743690757674e-12,8.856659408705355e-09,6.214063340629935e-12,7.401297301858088e-10,2.793505665846875e-09,1.891660844234699e-09,2.3970168186428095e-11,1.0753650076181434e-07,4.542028829421391e-15,4.830111056981892e-10,4.680229589177124e-11,2.3852505936967638e-09,3.775197103869433e-12,5.033096541083472e-11,2.2911184916411052e-08,3.8081296342137997e-07
2.55507512515447e-06,0.20011666300713277,3.76,0.0,0.6629426619067735,0.9935678086603794,0.0071231927005181725,6.980753088840375e-13,3.899014129790899e-10,0.003443017824049179,0.001666776848463524,0.0062034213292403665,0.0008733199697604269,0.046605965140428675,0.0018438889217550953,0.03626523636577261,4.173268899086345e-06,3.757231598452782e-06,1.4111732350316276e-05,0.0004974875976724521,6.953660497535736e-05,0.00012025527072937678,0.0005020315722360969,1.1708362690737158e-05,0.0002501008150957479,3.708001517803795e-05,8.412664015185327e-06,9.714704026065967e-10,1.2837186146823928e-09,3.39757282339072e-08,3.328272737113994e-08,2.0154254031248465e-09,1.980092449680029e-05,1.976488410638928e-06,3.0586860307880085e-05,6.591467903219089e-12,1.0558273773264499e-08,5.9371018778064456e-08,8.99253631130801e-12,4.0168350746102287e-05,6.094269143684693e-08,4.454301111660581e-07,1.7426012760088206e-11,7.876985290861762e-08,1.0184947951577814e-13,3.602663664917183e-15,8.561067823519142e-08,1.6689205171026403e-07,3.787987969156086e-12,1.3872250688948872e-12,9.030669472129356e-09,6.442888512882712e-12,7.625572327674455e-10,2.9902554060049207e-09,1.9683360009773857e-09,2.4941705895074465e-11,1.0983187145147208e-07,4.862176745318275e-15,5.055384774984226e-10,4.8698928710212865e-11,2.4946687779237766e-09,3.930339362273403e-12,5.2588089229924834e-11,2.3942460734490814e-08,4.004821596296332e-07
2.576205033283949e-06,0.20014293859295446,3.76,0.0,0.6620852089920671,0.9934594359545585,0.007256965491883667,7.20019747758432e-13,3.998875704651331e-10,0.00347862767849812,0.0016752829256804326,0.006316992157102842,0.0008781339833999205,0.04736263127386202,0.0018595493759211927,0.036845056735464475,4.193712168558886e-06,3.7954768001831366e-06,1.4435639037089797e-05,0.0005089874408204615,7.194877932030314e-05,0.00012132846168317879,0.0005162940927446111,1.2006437244646556e-05,0.000259056795545524,3.731686672569658e-05,8.611136176793264e-06,9.834996474250757e-10,1.3350163955569944e-09,3.546657272266531e-08,3.407236579191985e-08,2.0836769104405995e-09,2.058412249292916e-05,2.0132341944431996e-06,3.1656083479204645e-05,6.815126486953415e-12,1.0967735755717931e-08,6.098245727167244e-08,9.304628394726495e-12,4.1368809932862024e-05,6.433578591934982e-08,4.652837809901787e-07,1.782466340412373e-11,8.308972152833866e-08,1.0773425891179703e-13,3.761218930502118e-15,8.709555748142549e-08,1.70137794201634e-07,3.86110914980709e-12,1.4139447330417189e-12,9.205830579883678e-09,6.6774367077072715e-12,7.853570020214178e-10,3.1985531052411438e-09,2.0471473755052757e-09,2.5940309572553163e-11,1.121509300112319e-07,5.201130940033749e-15,5.288469716202235e-10,5.0648384141773276e-11,2.607809045799606e-09,4.089852216704778e-12,5.491906409954515e-11,2.5007581176977843e-08,4.209273163319588e-07
2.597334941413428e-06,0.20016933859172997,3.76,0.0,0.661223574418901,0.9933503537449712,0.007391856577109349,7.423497771490587e-13,4.099968490357853e-10,0.003514108867195016,0.0016836687578398177,0.006431634586605387,0.0008828980065681726,0.048122757742598825,0.0018750023359836462,0.037427369384015384,4.2138383247920706e-06,3.8335602700869125e-06,1.4762812630005486e-05,0.000520575605053738,7.441699648626706e-05,0.00012239776645174932,0.0005308014428904354,1.2308610899129846e-05,0.00026823617167312557,3.7552148006413605e-05,8.811661596874362e-06,9.956004114660487e-10,1.387724649506859e-09,3.700381738550352e-08,3.487194272775024e-08,2.153332393310291e-09,2.138966003252762e-05,2.0500112602190364e-06,3.274980710145491e-05,7.043410220282755e-12,1.1388936675935197e-08,6.261745886083448e-08,9.6236611202999e-12,4.2592521742911856e-05,6.787943407519676e-08,4.857848683407455e-07,1.8227873380712418e-11,8.759790991510237e-08,1.1389555981279027e-13,3.924835528853146e-15,8.858516744915234e-08,1.7340491874131967e-07,3.934683318379706e-12,1.4408290140308753e-12,9.38211514788431e-09,6.917775357484455e-12,8.085280268439403e-10,3.41893264937081e-09,2.128122974334324e-09,2.6966333902182463e-11,1.1449350304020287e-07,5.559761686636152e-15,5.529526940211076e-10,5.265135405860383e-11,2.724746077325091e-09,4.253793605173485e-12,5.7325253522605903e-11,2.610720553163555e-08,4.421688732084015e-07
2.618464849542907e-06,0.2001958610792203,3.76,0.0,0.6603578235363297,0.9932405647657403,0.007527859819105808,7.650624327302616e-13,4.202279433482808e-10,0.003549456371972752,0.0016919349262654692,0.006547341053498365,0.0008876123701345754,0.04888628197394515,0.0018902490016607626,0.03801213065535799,4.233649016880595e-06,3.871476426063926e-06,1.5093218903667932e-05,0.0005322494921714861,7.694183936460716e-05,0.00012346310829892767,0.000545553746782721,1.2614874104639126e-05,0.00027764187151218633,3.778587026104733e-05,9.014218391166486e-06,1.0077723066416098e-09,1.4418620726697893e-09,3.85882447096097e-08,3.5681405745890186e-08,2.224394933181617e-09,2.221787840656423e-05,2.086809350439764e-06,3.386825744557944e-05,7.276330392930442e-12,1.1822066562932951e-08,6.42759173101668e-08,9.949684834296258e-12,4.3839637063120876e-05,7.15784599371081e-08,5.069454223268535e-07,1.8635606450191142e-11,9.230030919289236e-08,1.203431825922731e-13,4.093604669238282e-15,9.007917973883035e-08,1.7669292803976995e-07,4.0086985376685215e-12,1.4678735519124744e-12,9.559495315694515e-09,7.163971196696397e-12,8.320691623044889e-10,3.6519451563068697e-09,2.2112904365705712e-09,2.802012862481607e-11,1.168594111991255e-07,5.9389673821073236e-15,5.778717384587985e-10,5.470852022991794e-11,2.8455544499517743e-09,4.422220726994324e-12,5.980801575011873e-11,2.7241993949097315e-08,4.642274836219385e-07
2.639594757672386e-06,0.200222504140962,3.76,0.0,0.6594880214705415,0.9931300717112505,0.007664968994720832,7.88156999985805e-13,4.3057965230549823e-10,0.00358466530622555,0.001700082007519531,0.006664103817279313,0.0008922773963754564,0.04965314169776843,0.001905290699642415,0.03859929723222502,4.253145882561833e-06,3.909219840058581e-06,1.5426823059039175e-05,0.0005440065023690544,7.952388476215309e-05,0.00012452441191334644,0.0005605510646736945,1.2925216277109658e-05,0.00028727681229316675,3.801804426455852e-05,9.218784292510741e-06,1.0200149371641632e-09,1.497447166314255e-09,4.022063404620247e-08,3.6500699337260426e-08,2.29686661682866e-09,2.3069116701263425e-05,2.1236184401843396e-06,3.5011657368837615e-05,7.513895108859846e-12,1.2267314348540058e-08,6.595771932274195e-08,1.028274844205903e-11,4.511030319067499e-05,7.543777106157168e-08,5.287774562254329e-07,1.90478287200418e-11,9.720290686273437e-08,1.2708714680897813e-13,4.26761949599199e-15,9.157726677270787e-08,1.8000132335429075e-07,4.083142842838736e-12,1.4950739782577148e-12,9.737943408178184e-09,7.416090331861628e-12,8.559791272423534e-10,3.898159225173411e-09,2.2966770185455666e-09,2.910203952006358e-11,1.192484693176159e-07,6.339674955007736e-15,6.036201774631831e-10,5.6820556316304006e-11,2.9703085971134286e-09,4.5951900225675966e-12,6.236870290118882e-11,2.8412607189398848e-08,4.871240093050583e-07
2.6607246658018647e-06,0.20024926587225148,3.76,0.0,0.6586142331212157,0.9930188772388485,0.007803177796931424,8.116335699817077e-13,4.4105067917450417e-10,0.0036197309123844586,0.0017081105746595032,0.006781914967037745,0.0008968933997637162,0.0504232749473874,0.0019201288773881488,0.03918882613199282,4.2723305513977575e-06,3.946785235066969e-06,1.576358974790694e-05,0.0005558440363922892,8.216370328391536e-05,0.00012558160351800807,0.0005757933940921807,1.3239625810260827e-05,0.00029714389970630754,3.824868036162815e-05,9.42533666533849e-06,1.032327864649385e-09,1.5544982301661239e-09,4.1901761301033213e-08,3.732976556998055e-08,2.370748954018032e-09,2.3943711650051233e-05,2.1604287410625064e-06,3.618022627151109e-05,7.75611054980993e-12,1.2724867759331899e-08,6.766274464793367e-08,1.0622899172492073e-11,4.640466382284012e-05,7.94623579203438e-08,5.512929413245824e-07,1.9464504911448437e-11,1.0231178583794688e-07,1.3413768965801173e-13,4.44697183703168e-15,9.307910198509718e-08,1.833296046941476e-07,4.1580042499317486e-12,1.52242591786991e-12,9.917431649270466e-09,7.67419818011677e-12,8.802565120556708e-10,4.158161179322709e-09,2.384309584727707e-09,3.021240688520852e-11,1.2166048650820855e-07,6.76284026322405e-15,6.302140533937416e-10,5.898812611869236e-11,3.099082766982104e-09,4.772757151720724e-12,6.500866027332394e-11,2.9619706369505238e-08,5.108795149425313e-07
2.6818545739313436e-06,0.2002761443781472,3.76,0.0,0.6577365231574134,0.9929069839714229,0.007942479837148636,8.354881524011124e-13,4.5163953035326023e-10,0.003654648559533342,0.0017160211984067403,0.006900766427211929,0.0009014606877106948,0.0511966200609591,0.0019347650970308382,0.03978067470299728,4.291204647728729e-06,3.984167482302048e-06,1.6103483097560204e-05,0.0005677594976293609,8.48618592206279e-05,0.00012663461097102516,0.0005912806710022397,1.355809008881394e-05,0.00030724602717583044,3.847778850031529e-05,9.633852520416277e-06,1.0447106023666839e-09,1.6130333559747433e-09,4.3632398630483936e-08,3.816854439294186e-08,2.4460434198038377e-09,2.484199748754781e-05,2.1972307046234297e-06,3.737418005576294e-05,8.002982774296764e-12,1.319491320541957e-08,6.939086619042183e-08,1.0970182977008737e-11,4.772285904861211e-05,8.365729324144594e-08,5.745038008204104e-07,1.9885594075905364e-11,1.0763312341669312e-07,1.4150526471575934e-13,4.63175166298041e-15,9.458436000093329e-08,1.866772710267089e-07,4.233270762564238e-12,1.549924990235089e-12,1.009793193058832e-08,7.938359377000623e-12,9.048997795056908e-10,4.432555303035817e-09,2.4742145975948186e-09,3.1351565345588336e-11,1.2409526628640504e-07,7.209448481416398e-15,6.576693693012298e-10,6.121188193892267e-11,3.231950981151289e-09,4.954976962805248e-12,6.7729225756233e-11,3.086395271200958e-08,5.355152626559292e-07
2.7029844820608225e-06,0.20030313777348904,3.76,0.0,0.6568549560130479,0.9927943944998746,0.008082868647624772,8.597177947590255e-13,4.623448530230681e-10,0.0036894137411569218,0.0017238144482295368,0.007020649963260699,0.0009059795612618702,0.05197311568331997,0.0019492010293892816,0.040374800621288426,4.309769793406641e-06,4.021361598508258e-06,1.644646673565858e-05,0.0005797502941391779,8.761891044116598e-05,0.00012768336385791265,0.0006070127709852343,1.388059550258495e-05,0.0003175860751460531,3.870537826384336e-05,9.844308529806806e-06,1.0571626676693529e-09,1.673070421315538e-09,4.541331414359441e-08,3.9016972847859085e-08,2.522750437772963e-09,2.5764305807350606e-05,2.234015025269498e-06,3.859373108668193e-05,8.254514492847423e-12,1.367763567306686e-08,7.114195012423106e-08,1.1324644412973015e-11,4.9065025341515594e-05,8.802773130038582e-08,5.984219037988614e-07,2.0311058346991878e-11,1.1317319019290866e-07,1.492005466709189e-13,4.822051412170576e-15,9.609271682424591e-08,1.9004382072788716e-07,4.308930376731632e-12,1.577566813638984e-12,1.027941642415942e-08,8.208637871856662e-12,9.299072605430857e-10,4.721964071698236e-09,2.566418102384264e-09,3.251984542573396e-11,1.2655260669627517e-07,7.680514477815896e-15,6.860020800106329e-10,6.349246735087875e-11,3.368986993864036e-09,5.141903472906028e-12,7.05317289440862e-11,3.214600729521613e-08,5.610527063956763e-07
