Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49)
0.00027646318341067257,0.11030956184864912,3.76,0.0,0.02714454235642624,0.3488327402715861,0.702741615459293,2.1518251858564783e-15,3.408011621868053e-12,0.0010619878507886122,0.00015910483561647578,0.1220640754592457,9.836425433685383e-05,0.2407105541470513,0.0020113313002988673,0.38380058596194644,1.0065790121163543e-06,2.584106393663925e-06,2.6282340006764927e-05,0.0023762501404233226,0.019327596466444868,3.8029596975124036e-05,0.028334217546388426,3.8646533445326176e-05,0.5521492919150636,6.801001220799232e-06,2.7589909161494627e-05,2.5465709430985457e-09,1.7497057936380318e-08,4.570625817686773e-06,2.3523103554958943e-07,1.316676331075479e-09,0.005756296660482456,1.4500739751549145e-06,0.010209724765625452,6.559438923016216e-12,1.8929921356983394e-06,6.688284798591849e-07
0.0002772091832382735,0.11032222848337095,3.76,0.0,0.027033980183890395,0.34801964251618417,0.7035113697752428,2.0095834445835453e-15,3.405064845979854e-12,0.0010598810695040838,0.0001585423190987269,0.12217665242891544,9.821588621937326e-05,0.24031248351481857,0.002004501821824573,0.38406128179981497,1.000585569619952e-06,2.5726724854213447e-06,2.6210495707981764e-05,0.002360427700921056,0.01934893724673827,3.7861122591846006e-05,0.028245933858791157,3.847185876311176e-05,0.5531579042784293,6.78019692074244e-06,2.7455554908338244e-05,2.5309151199458924e-09,1.746775881157386e-08,4.562793299851262e-06,2.3378400153526723e-07,1.3121593938928763e-09,0.005750175292531981,1.4421707043698406e-06,0.010191691481463323,6.540136853106858e-12,1.8879588301315905e-06,6.66511279972951e-07
0.00027795518306587445,0.11033482294838537,3.76,0.0,0.026924466871387293,0.3472109762337061,0.7042766535460334,1.833452973856039e-15,3.4020962816751614e-12,0.001057783303219121,0.00015798395611108646,0.1222885954457876,9.806813421686962e-05,0.2399163122388917,0.001997716026059349,0.38432044136561994,9.946492639809434e-07,2.5613212980825246e-06,2.6139097967266605e-05,0.002344759735167969,0.019370091584241553,3.769388190039994e-05,0.028158080354934514,3.829838350322388e-05,0.5541613018289858,6.7595131758207625e-06,2.7322279762503308e-05,2.515402019047192e-09,1.743844889207213e-08,4.554965030284547e-06,2.3235016610133492e-07,1.3076707645887342e-09,0.005744017011935748,1.4343324227917834e-06,0.010173650117692836,6.52093677711792e-12,1.8829333995149487e-06,6.642068328977332e-07
0.0002787011828934754,0.11034734587890128,3.76,0.0,0.026815988336712854,0.34640670296495396,0.7050375072821928,1.963601687006953e-15,3.39910812108595e-12,0.001055694538654441,0.00015742970675466998,0.1223999101575204,9.792099791706907e-05,0.23952202761340796,0.0019909735815108217,0.3845780783676881,9.88769383444147e-07,2.550052104592887e-06,2.6068144508906596e-05,0.0023292444905026943,0.019391061306001156,3.7527865905396026e-05,0.028070655625519515,3.812610038897927e-05,0.555159525450382,6.738949357622091e-06,2.7190073640742327e-05,2.500030146224168e-09,1.7409131016199038e-08,4.547141659706361e-06,2.3092939100624732e-07,1.3032102739252084e-09,0.005737822706228192,1.4265585332706754e-06,0.010155601806088614,6.501838256408593e-12,1.8779161274807427e-06,6.619150792008997e-07
0.00027944718272107633,0.11035979790439081,3.76,0.0,0.026708530730397893,0.34560678464855954,0.7057939710626692,2.19408308160125e-15,3.3961001263154806e-12,0.0010536147616358707,0.00015687953118679446,0.12251060214747903,9.777447773147436e-05,0.23912961698721616,0.0019842741579595238,0.384834206370255,9.829452286843703e-07,2.53886418210721e-06,2.5997632939837595e-05,0.0023138802324273264,0.019411848219642622,3.7363065277015375e-05,0.027983658227813298,3.79550018324943e-05,0.5561526156816257,6.718504839592685e-06,2.7058926553681355e-05,2.484798029072759e-09,1.7379808045069742e-08,4.53932384358019e-06,2.295215400263959e-07,1.2987777514210618e-09,0.005731593248331794,1.418848440572751e-06,0.010137547654053104,6.48284084373034e-12,1.8729072954995677e-06,6.596359592871707e-07
0.00028019318254867727,0.110372179647301,3.76,0.0,0.026602080430253545,0.34481118361567753,0.7065460845396844,2.0884558973565026e-15,3.393071061373557e-12,0.0010515439563958465,0.00015633338972596454,0.12262067693603541,9.762857460076502e-05,0.23873906776555148,0.001977617426947102,0.3850888387953495,9.77176110768918e-07,2.5277568131789625e-06,2.5927560990835712e-05,0.002298665244735423,0.019432454113543364,3.7199470228603154e-05,0.027897086688229145,3.778507993283743e-05,0.5571406127187284,6.698178916853848e-06,2.6928828574998235e-05,2.4697042065463578e-09,1.7350482464368993e-08,4.531512213239096e-06,2.2812647798873782e-07,1.2943730256425085e-09,0.005725329496781695,1.411201553325355e-06,0.010119488745188537,6.463944084441887e-12,1.867907183699336e-06,6.573694135286898e-07
0.0002809391823762782,0.11038449172370496,3.76,0.0,0.026496624036830053,0.3440198625866112,0.7072938869426953,1.795258442048791e-15,3.3900222351381605e-12,0.0010494821056584171,0.00015579124340141644,0.12273013998144992,9.74832884349351e-05,0.23835036741129698,0.0019710030616052147,0.3853419889253147,9.714613485909411e-07,2.5167292865352983e-06,2.5857926473295573e-05,0.002283597829266258,0.019452880757203254,3.703707130674337e-05,0.02781093950276322,3.76163270118904e-05,0.5581235564161394,6.677970866615385e-06,2.679976981645774e-05,2.4547472236919503e-09,1.7321156566107228e-08,4.523707351844649e-06,2.267440702824061e-07,1.289995923729586e-09,0.005719032295976928,1.4036172853971453e-06,0.010101426139710488,6.4451475147820015e-12,1.8629160563119785e-06,6.551153810652219e-07
0.00028168518220387915,0.1103967347432537,3.76,0.0,0.02639214836941928,0.3432327846672378,0.70803741708335,1.8563902853374425e-15,3.3869566195799923e-12,0.0010474291913704242,0.0001552530538486103,0.12283899668033696,9.733861840632175e-05,0.23796350344619804,0.001964430736233978,0.3855936699043375,9.658002700081701e-07,2.505780895610214e-06,2.5788727015263046e-05,0.002268676305619428,0.019473129901478314,3.687585955034927e-05,0.02772521513744653,3.7448735636348594e-05,0.5591014862891264,6.657880042425169e-06,2.6671740463684318e-05,2.4399256378919198e-09,1.7291832909422234e-08,4.515909828128896e-06,2.2537418343868685e-07,1.2856462714608962e-09,0.005712702476439976,1.3960950539637298e-06,0.01008336087488023,6.426450662162846e-12,1.8579341620514347e-06,6.528737997713853e-07
0.0002824311820314801,0.11040890930444923,3.76,0.0,0.026288640421063755,0.3424499132710934,0.7087767134394585,2.12247775657413e-15,3.3838741767920143e-12,0.0010453851946629479,0.0001547187826101428,0.12294725238009388,9.719456451372096e-05,0.23757846344062053,0.0019579001262799165,0.38584389476529357,9.601922128983158e-07,2.4949109376576925e-06,2.571996004415092e-05,0.0022538990080038404,0.01949320328211292,3.671582567465144e-05,0.027639912036099213,3.728229809333264e-05,0.5600744415807414,6.637905821647714e-06,2.6544730806286328e-05,2.4252380240283196e-09,1.726251417990886e-08,4.508120232538403e-06,2.24016685609861e-07,1.2813238945002493e-09,0.005706340857631144,1.3886342787854627e-06,0.010065293969815026,6.4078530507215504e-12,1.8529617495560142e-06,6.506446076524991e-07
0.00028317718185908103,0.11042101601871152,3.76,0.0,0.026186087453485097,0.3416712122935261,0.7095118139661537,1.926632825574133e-15,3.3807726557381695e-12,0.001043350095235006,0.0001541883916358896,0.12305491235149549,9.70511272082145e-05,0.2371952350435122,0.0019514109093593552,0.38609267636736044,9.54636528222596e-07,2.4841187163625083e-06,2.565162317598288e-05,0.0022392642934607088,0.01951310261116393,3.655695997362489e-05,0.02755502860946839,3.711700636391854e-05,0.5610424611050088,6.6180474812699974e-06,2.6418731202874023e-05,2.41068297350535e-09,1.7233202560202324e-08,4.500339129544566e-06,2.2267144647794324e-07,1.2770286163349556e-09,0.005699948241753089,1.3812343832105835e-06,0.010047226415524503,6.389354191676098e-12,1.8479990635553447e-06,6.484277424757615e-07
0.000283923181686682,0.11043305546245619,3.76,0.0,0.026084476931865774,0.34089664599802,0.710242756219599,1.8018847030857347e-15,3.377654954456495e-12,0.0010413238715745777,0.000153661843759169,0.1231619818071784,9.69083053740884e-05,0.2368138059647248,0.0019449627647288121,0.38634002743846907,9.4913257035308e-07,2.473403542366753e-06,2.5583714369337145e-05,0.0022247705363072166,0.01953282958293003,3.639925323872238e-05,0.027470563242405224,3.695285280717468e-05,0.5620055833473492,6.598304220596934e-06,2.629373199611682e-05,2.396259081454162e-09,1.7203899742999666e-08,4.4925670021840056e-06,2.2133833606815592e-07,1.2727602586845994e-09,0.005693525417930592,1.3738947970855213e-06,0.010029159181652909,6.370953586195648e-12,1.843046331113048e-06,6.462231408779814e-07
0.0002845945815315228,0.11044383393502571,3.76,0.0,0.025993823053947054,0.34020304224219194,0.7108970796461905,2.1486095530760354e-15,3.374837337357066e-12,0.0010395078406158526,0.00015319120583899852,0.12325784368815908,9.678029137729113e-05,0.23647204810449582,0.0019391942875386016,0.3865614307128503,9.44222711141857e-07,2.4638251928801853e-06,2.5522960226236158e-05,0.002211845343720988,0.019550437878180543,3.625830071216778e-05,0.027394900499370833,3.680608146823077e-05,0.5628682377337304,6.580633199738596e-06,2.6182080212388883e-05,2.3833885716227216e-09,1.717753697228472e-08,4.485580181229139e-06,2.2014880059625906e-07,1.268941609899634e-09,0.005687719690577551,1.3673402642007646e-06,0.010012899729770644,6.354476646196641e-12,1.8385975635916002e-06,6.442494317259984e-07
0.0002852659813763636,0.11045455881828145,3.76,0.0,0.02590391370494886,0.33951273338586085,0.7115480917969362,2.1728994816375648e-15,3.3720058522101393e-12,0.001037698964247758,0.0001527236237192328,0.12335323514607725,9.665277566889197e-05,0.23613172891989961,0.0019334585889133249,0.38678169455572714,9.393537841220198e-07,2.454308198953599e-06,2.5462548595722057e-05,0.0021990318630778485,0.019567909132294323,3.611827278285482e-05,0.02731957384880328,3.6660220054189475e-05,0.5637269838244975,6.563054479237871e-06,2.607122425286182e-05,2.3706221787196237e-09,1.7151185387302263e-08,4.4786014492729295e-06,2.1896889312351526e-07,1.2651444963654706e-09,0.005681890680898012,1.3608337101257247e-06,0.009996641983849563,6.33807853191152e-12,1.834157199542001e-06,6.422855579742315e-07
0.00028593738122120445,0.1104652305298374,3.76,0.0,0.025814740153401298,0.3388256941279655,0.7121958192367143,1.910235291853772e-15,3.369161081712731e-12,0.0010358972252252278,0.00015225907106490528,0.12344815986233293,9.65257573877734e-05,0.23579283958536865,0.0019277554385650029,0.3870008279762237,9.345253375238969e-07,2.4448520697633014e-06,2.540247802037181e-05,0.0021863289451857218,0.019585244543568,3.5979162654347926e-05,0.027244582067453844,3.651526287883459e-05,0.5645818489967567,6.545567417694231e-06,2.5961157222664068e-05,2.357958908413502e-09,1.7124845847401022e-08,4.471631149139807e-06,2.1779852165891647e-07,1.2613687839661093e-09,0.005676038937790967,1.3543747278474042e-06,0.009980386608297755,6.3217588569939515e-12,1.8297253909718837e-06,6.40331472863895e-07
0.0002865416410815612,0.11047478995071457,3.76,0.0,0.025735105948559368,0.33821013358049085,0.7127759872551902,1.995148734074268e-15,3.3665921422032937e-12,0.0010342817476268168,0.00015184354214437898,0.12353319605581671,9.641186555534422e-05,0.23548905444701643,0.001922650242531182,0.38719708892184534,9.302139791217889e-07,2.4363931879477473e-06,2.5348704583482e-05,0.002174989909559119,0.019600731249328245,3.585474289510551e-05,0.02717737475543992,3.638556994936985e-05,0.5653479319213988,6.529907052453817e-06,2.586276581304141e-05,2.3466493167049606e-09,1.7101151991190243e-08,4.4653653485753765e-06,2.1675326492563524e-07,1.2579888373596286e-09,0.005670753379006611,1.3486019820542263e-06,0.009965759335520557,6.307137922701685e-12,1.8257441968939323e-06,6.385811261331714e-07
0.0002871459009419179,0.11048430693705592,3.76,0.0,0.02565605457989157,0.3375971829903561,0.7133535349764678,2.0070573559183836e-15,3.364013720179364e-12,0.001032672023136702,0.0001514304267074565,0.12361785977247497,9.629837576527064e-05,0.2351864140021612,0.0019175710585983222,0.3873924479037977,9.259347304103979e-07,2.4279828557995708e-06,2.5295204489780443e-05,0.0021637386863379315,0.01961610974132371,3.573105638043116e-05,0.027110436775176806,3.625660075865565e-05,0.5661109129609287,6.514320207109292e-06,2.5765003041200733e-05,2.335421744649121e-09,1.7077470408084985e-08,4.459106882134777e-06,2.1571559269388457e-07,1.2546260270268723e-09,0.005665450232829573,1.3428671467099501e-06,0.009951134976239477,6.2925799548034e-12,1.821770155890242e-06,6.368386352489634e-07
0.00028775016080227463,0.11049378178546403,3.76,0.0,0.025577579940414426,0.33698682439993527,0.7139284812390014,1.9943163360540727e-15,3.3614262830143054e-12,0.0010310680379139426,0.00015101970592375983,0.12370215361970364,9.618528750339387e-05,0.2348849119090266,0.0019125177212406675,0.3875869113154293,9.216872749721925e-07,2.4196207217947593e-06,2.524197643806548e-05,0.0021525744613666276,0.019631380869394914,3.560809824288918e-05,0.027043767207823005,3.612835114541111e-05,0.5668708116287045,6.498806490797404e-06,2.5667864021346816e-05,2.324275483194694e-09,1.705380204454874e-08,4.452855994362414e-06,2.1468543936537176e-07,1.2512802578361184e-09,0.005660129882553901,1.3371699299348147e-06,0.009936513987853512,6.278084677444269e-12,1.8178033697664937e-06,6.351039655494314e-07
0.00028835442066263135,0.11050321478998909,3.76,0.0,0.0254996760024156,0.3363790400034466,0.7145008447168459,2.0017720815794027e-15,3.3588303056331076e-12,0.001029469777750157,0.00015061136109285322,0.12378608018117965,9.607260020488395e-05,0.23458454185573313,0.0019074900657018873,0.3877804854957807,9.174713001031959e-07,2.4113064365528255e-06,2.518901911038017e-05,0.002141496427903654,0.01964654547594657,3.5485863666517335e-05,0.02697736512678991,3.600081697553918e-05,0.5676276472983056,6.4833655303969965e-06,2.5571343898282084e-05,2.3132098319259995e-09,1.703014789575054e-08,4.446612912571623e-06,2.1366274014200752e-07,1.247951434981664e-09,0.005654792706265805,1.3315100415594648e-06,0.009921896819506866,6.263651814685711e-12,1.8138439361836173e-06,6.333770821289476e-07
0.0002889586805229881,0.11051260624223823,3.76,0.0,0.025422336816228436,0.33577381214558233,0.7150706439211895,2.0003858331273753e-15,3.3562259291819855e-12,0.001027877228094168,0.00015020537365406577,0.1238696420171063,9.596031333253407e-05,0.2342852975604884,0.0019024879280201208,0.3879731767300639,9.132864966527701e-07,2.4030396530091385e-06,2.51363311543952e-05,0.002130503786576662,0.019661604396019616,3.536434783777026e-05,0.026911229598100283,3.587399410373252e-05,0.5683814392043748,6.467996955404551e-06,2.547543785742511e-05,2.3022240955473997e-09,1.7006508943164222e-08,4.440377856510513e-06,2.1264743069951267e-07,1.2446394628157704e-09,0.005649439076911666,1.3258871932399175e-06,0.009907283912219714,6.249281086051211e-12,1.8098919510040585e-06,6.31657950057341e-07
0.0002895629403833448,0.11052195643129065,3.76,0.0,0.025345556509058172,0.3351711233202718,0.7156378972017573,1.9980432607278656e-15,3.353613447049242e-12,0.0010262903740762938,0.00014980172521383215,0.12395284166445034,9.584842629396979e-05,0.2339871727717823,0.0018975111450346015,0.38816499125017095,9.091325590121656e-07,2.3948200264360597e-06,2.5083911222019454e-05,0.0021195957453405564,0.01967655845734876,3.5243545957140636e-05,0.026845359680682274,3.574787838282034e-05,0.5691322064433311,6.452700389502722e-06,2.5380141115154495e-05,2.2913175840284915e-09,1.6982886125918297e-08,4.434151043377471e-06,2.1163944720080852e-07,1.241344245741923e-09,0.0056440693623619744,1.3203010984686488e-06,0.00989267569901395,6.2349722099666016e-12,1.8059475071087686e-06,6.299465342764835e-07
0.00029016720024370153,0.11053126564364635,3.76,0.0,0.02526932929379356,0.33457095618894567,0.7162026227271212,1.9988339442469213e-15,3.3509931366178743e-12,0.0010247092005011788,0.00014940039754926044,0.12403568163413445,9.573693846224141e-05,0.23369016127265949,0.0018925595544979355,0.3883559352281636,9.050091852473004e-07,2.3866472145421143e-06,2.5031757968387946e-05,0.0021087715203709245,0.019691408479469385,3.512345325399869e-05,0.02677975442582258,3.56224656741388e-05,0.5698799679559424,6.437475458337685e-06,2.528544892205834e-05,2.28048961355855e-09,1.6959280366959538e-08,4.427932685012416e-06,2.1063872638466333e-07,1.2380656883261302e-09,0.005638683924814914,1.314751472633814e-06,0.009878072604003993,6.220724904036156e-12,1.8020106942646642e-06,6.282427996014293e-07
0.00029077146010405826,0.11054053416508705,3.76,0.0,0.02519364944064859,0.3339732935260792,0.7167648385435846,1.99816155310967e-15,3.3483652315026266e-12,0.0010231336919392822,0.00014900137255555642,0.12411816441954861,9.562584917814691e-05,0.2333942568699739,0.0018876329947914662,0.3885460147957455,9.009160767106508e-07,2.3785208773603236e-06,2.4979870037284682e-05,0.0020980303334451325,0.01970615527637956,3.50040649601023e-05,0.02671441287993752,3.5497751838670594e-05,0.5706247425774786,6.422321787340961e-06,2.5191356557367182e-05,2.269739505285607e-09,1.693569256728501e-08,4.421722987038605e-06,2.0964520544852327e-07,1.2348036951402728e-09,0.005633283122662967,1.3092380330346446e-06,0.009863475045352026,6.206538884919163e-12,1.7980815998176626e-06,6.265467108092931e-07
