Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59)
0.00014817740984845535,0.050611250019400145,3.76,0.0,0.6794425640486811,0.9951958565553678,0.0037073663175639406,2.1269145112906683e-23,1.1439247284342473e-17,2.028991330017418e-06,3.4088158650456667e-05,0.000149475504796547,8.217662254615475e-07,0.0076339247065596565,0.0009427577540175374,0.001474583592416099,6.838985423190001e-06,1.451190009743187e-07,6.667846647907e-09,0.001971718644914523,2.709292059403986e-07,8.886067950518882e-07,4.113787649244662e-05,6.5417872587664775e-09,1.287946093846847e-05,3.0633660185320994e-08,3.48325620912267e-08,1.1712155246910777e-11,3.119069856083054e-16,4.296877653083635e-12,1.1789055132263513e-09,4.741043304089507e-16,4.945596016560102e-08,4.598376192403302e-09,2.732911774751342e-06,2.7282989414694237e-18,1.0182390362124893e-11,2.0181505565303565e-10,4.2550679532316794e-15,1.4145333119268133e-07,5.896321542300186e-12,4.588637939880835e-11,1.078341621396781e-15,4.6448566775692624e-11,1.947089992691658e-19,3.232432090744343e-20,2.224756652580217e-13,4.828192642983844e-12,7.161327733262333e-15,8.022809797492113e-16,4.850061832332021e-13,3.203452909132166e-15,3.273298495601659e-14,1.001532497629673e-11,2.0180925174950996e-11
0.00014949180693845846,0.050612262472964735,3.76,0.0,0.6792094773265681,0.9950651213491369,0.0038396138678786396,2.321897076837324e-23,1.2250194489610628e-17,2.0721661674561434e-06,3.4757442791833235e-05,0.0001515700481655684,8.373974625186791e-07,0.007863624000114422,0.0009544132814202661,0.0015166226026037963,6.972283547220107e-06,1.4818308249966852e-07,6.997976437373705e-09,0.0020231100867440584,2.875438739827475e-07,9.116823535628931e-07,4.301988884172897e-05,6.8738992579926486e-09,1.3648876530648439e-05,3.127140660743653e-08,3.656204342071263e-08,1.2333266822803645e-11,3.383396215133055e-16,4.644559809851359e-12,1.2439523983638692e-09,5.064554489323613e-16,5.19646898117945e-08,4.753764659127418e-09,2.894603665251712e-06,2.9096766831987853e-18,1.073930622841138e-11,2.1230806689698729e-10,4.50720885441143e-15,1.4999487307465638e-07,6.4207072234278544e-12,4.895269614254668e-11,1.1111896069315315e-15,4.970905538078464e-11,2.124814620769873e-19,3.467780776138995e-20,2.331740435986792e-13,5.076812630110779e-12,7.529022208248877e-15,8.434732593723847e-16,5.09876668354625e-13,3.3930447856694206e-15,3.49428565282024e-14,1.0752892310707524e-11,2.1817893599985428e-11
0.00015080620402846157,0.050613298121870154,3.76,0.0,0.6789715660272215,0.9949320065344889,0.003975254042597253,2.5325784576877025e-23,1.3110336139032981e-17,2.1169540438386677e-06,3.5431779976606136e-05,0.00015371095483529424,8.531319558788352e-07,0.008098046417924706,0.000966006093635145,0.0015594444004926383,7.106536949093897e-06,1.5136113003784815e-07,7.340902203108565e-09,0.0020751797659174856,3.050134536161035e-07,9.350674282775307e-07,4.49872075345514e-05,7.21970098015898e-09,1.445715687545892e-05,3.1916161500535745e-08,3.835882120540666e-08,1.2981700671808264e-11,3.6673450592918725e-16,5.016585729100061e-12,1.311914716886654e-09,5.409806175987296e-16,5.4604168599134446e-08,4.914970616736136e-09,3.064242458021298e-06,3.103055950451642e-18,1.1327407978236905e-11,2.2335952362966256e-10,4.7717489146565975e-15,1.5897908218041756e-07,6.988109631899458e-12,5.2214291906313436e-11,1.1447393566652959e-15,5.3184584525669254e-11,2.317247419380189e-19,3.718339498410792e-20,2.4437753227078344e-13,5.335885531801719e-12,7.912089442144767e-15,8.863877085253185e-16,5.357851046850775e-13,3.591959961054622e-15,3.727998741383115e-14,1.1537902439371025e-11,2.3569851787997187e-11
0.00015212060111846468,0.050614357216058094,3.76,0.0,0.678728788102844,0.9947964935814025,0.004114330471266878,2.760040966926931e-23,1.402212852370908e-17,2.1633905270133284e-06,3.611109627222919e-05,0.0001558999334718543,8.68967815177251e-07,0.008337230375769916,0.000977535728088202,0.001603053370446894,7.241729037466794e-06,1.5465560293712498e-07,7.696968310048356e-09,0.002127922215564375,3.233727871793785e-07,9.587600125281371e-07,4.7043218348099865e-05,7.579624049485453e-09,1.53058912181353e-05,3.2567945110580015e-08,4.022471832335976e-08,1.3658334524222085e-11,3.972158374212378e-16,5.414381727054313e-12,1.382886647059715e-09,5.778191991079913e-16,5.7381358813607423e-08,5.082188265524882e-09,3.2421324178470283e-06,3.309198503271522e-18,1.1948371268526009e-11,2.3499739029278556e-10,5.0491624212835774e-15,1.6842485950772898e-07,7.601791433355693e-12,5.568334405796761e-11,1.1789980939007239e-15,5.688885050374896e-11,2.5254998474219076e-19,3.984960475527863e-20,2.5610770731773704e-13,5.605745845474667e-12,8.311015181184793e-15,9.310787434400784e-16,5.627642368219497e-13,3.800555796565466e-15,3.975037502945149e-14,1.2373133430183818e-11,2.5443552062806574e-11
0.0001534349982084678,0.050615440002737835,3.76,0.0,0.6784811020768214,0.994658564093717,0.00425688640941033,3.005428611278536e-23,1.4988123382491275e-17,2.211511525401549e-06,3.6795318166714155e-05,0.00015813873111774487,8.849031663233558e-07,0.008581213615742758,0.000989001783417547,0.0016474537747797056,7.377843286117058e-06,1.5806898102915603e-07,8.06652355877773e-09,0.0021813318832514324,3.426577240060668e-07,9.827580705740032e-07,4.9191403335148616e-05,7.95410962892491e-09,1.619671813267495e-05,3.3226779207181654e-08,4.2161581635889054e-08,1.4364060859872883e-11,4.299142622971733e-16,5.839440389106993e-12,1.4569639458803137e-09,6.171185614839391e-16,6.030357068148418e-08,5.255615126151209e-09,3.4285857715595748e-06,3.528909457623717e-18,1.2603951282805537e-11,2.4725079155582344e-10,5.339936035347915e-15,1.7835173449791577e-07,8.265246522356936e-12,5.937276489608457e-11,1.2139730053616785e-15,6.08364053134575e-11,2.7507617508966533e-19,4.268536030171492e-20,2.6838685388751344e-13,5.88673534533403e-12,8.726295361841593e-15,9.776019219061603e-16,5.908474963538903e-13,4.019199032504463e-15,4.236023505255795e-14,1.3261523871945942e-11,2.7446059013244053e-11
0.0001547493952984709,0.05061654672636607,3.76,0.0,0.6782284670456531,0.9945181998091458,0.004402964732798792,3.26994983793862e-23,1.6010970556686662e-17,2.261353284931927e-06,3.748437257466747e-05,0.0001604291335221041,9.009361516203796e-07,0.008830033202959532,0.0010004039148327367,0.00169264975433164,7.514863235422594e-06,1.6160376429337392e-07,8.449921135810992e-09,0.0022354031373552617,3.6290513532161533e-07,1.0070595402688508e-06,5.143534188512434e-05,8.343608547700432e-09,1.7131326569574926e-05,3.389268706815963e-08,4.417128174570495e-08,1.509978678513169e-11,4.64967132943979e-16,6.293322768424648e-12,1.5342439358858022e-09,6.5903445526864e-16,6.337847674681714e-08,5.435452016491399e-09,3.6239227979834927e-06,3.763039305974213e-18,1.329598581419048e-11,2.6015004553627776e-10,5.6445689305721114e-15,1.8877988016676135e-07,8.982215456816988e-12,6.329624139904314e-11,1.2496712415292106e-15,6.50427078572055e-11,2.994306615750353e-19,4.570000104688255e-20,2.8123797874937865e-13,6.179203173004713e-12,9.158436219551927e-15,1.0260139554500684e-15,6.200690092050162e-13,4.2482658958715255e-15,4.5116007134092306e-14,1.4206182069604376e-11,2.9584759502996915e-11
0.00015606379238847402,0.050617677628628635,3.76,0.0,0.6779708426807505,0.9943753825991986,0.0045526079321144075,3.554880400392166e-23,1.7093420682284772e-17,2.3129523857106883e-06,3.817818684227266e-05,0.00016277296546371586,9.170649298638065e-07,0.009083725522419426,0.001011741829810596,0.0017386453290659258,7.652772493630862e-06,1.6526247250074434e-07,8.84751856231433e-09,0.0022901302730103435,3.841529290066716e-07,1.0316623355438204e-06,5.377871175013162e-05,8.748581429369134e-09,1.8111456915738657e-05,3.456569346279351e-08,4.6255712747137754e-08,1.5866433902452108e-11,5.02518773311827e-16,6.7776606225490485e-12,1.6148254911631442e-09,7.037314032951065e-16,6.661412665743047e-08,5.621903027650956e-09,3.82847191615815e-06,4.012486004273505e-18,1.4026398436584005e-11,2.7372669733867684e-10,5.963572929641243e-15,1.997301284854746e-07,9.756701839872947e-12,6.746827665368115e-11,1.286099916981555e-15,6.95241778604254e-11,3.2574971442015754e-19,4.890329818892382e-20,2.94684822699896e-13,6.483505929054563e-12,9.607954397988823e-15,1.0763727215765084e-15,6.504636030147532e-13,4.488142206084732e-15,4.80243607269537e-14,1.521039567045909e-11,3.1867372815937836e-11
0.00015737818947847714,0.05061883294842393,3.76,0.0,0.6777081892301129,0.9942300944690086,0.0047058581079774,3.861566272219915e-23,1.8238327942189106e-17,2.3663457384146627e-06,3.8876688751374305e-05,0.00016517209106642894,9.332876764270587e-07,0.009342326276006,0.0010230152841091379,0.001785444398679709,7.79155473795185e-06,1.690476448361587e-07,9.259677641340713e-09,0.002345507517660503,4.064400642191577e-07,1.0565643487171178e-06,5.6225290035111255e-05,9.169498820315944e-09,1.913890206654052e-05,3.524582463409667e-08,4.841679196865855e-08,1.6664938172841523e-11,5.427207515998778e-16,7.294158687624092e-12,1.6988090226031893e-09,7.513831033166506e-16,7.001896236346118e-08,5.815175500003396e-09,4.042569771784751e-06,4.27819712673576e-18,1.4797201767064302e-11,2.8801355294406367e-10,6.297472637807703e-15,2.1122398601444272e-07,1.0592989698371417e-11,7.190423300542267e-11,1.3232661107337722e-15,7.429825262137282e-11,3.541791170598147e-19,5.2305470710623856e-20,3.087518728988447e-13,6.800007764680406e-12,1.0075377057802384e-14,1.128737275949368e-15,6.820668144763848e-13,4.739223478697715e-15,5.109220103314414e-14,1.6277641733045894e-11,3.430196093175773e-11
0.00015869258656848025,0.05062001292184809,3.76,0.0,0.6774404675198826,0.9940823175570762,0.004862756966314088,4.1914267153690224e-23,1.9448652847091917e-17,2.4215705804552805e-06,3.957980652264703e-05,0.00016762841410668505,9.496025833259631e-07,0.009605870479625061,0.001034224078080389,0.0018330507432305885,7.931193715472575e-06,1.729618395026488e-07,9.686764403605207e-09,0.002401529036241474,4.29806565868302e-07,1.0817634526436016e-06,5.8778954151285344e-05,9.606841318724388e-09,2.021550851003366e-05,3.593310827982178e-08,5.0656459708064306e-08,1.749624977094087e-11,5.857321603085166e-16,7.844596989883004e-12,1.7862964623651169e-09,8.02172843531117e-16,7.360183373213472e-08,6.015479997839234e-09,4.266561321856245e-06,4.5611720886452566e-18,1.5610500818781785e-11,3.030447133625523e-10,6.646805573737386e-15,2.2328364979274327e-07,1.1495661908968464e-11,7.662037697170149e-11,1.3611768665798546e-15,7.93834467045456e-11,3.8487479339455067e-19,5.591720183521744e-20,3.234643750606397e-13,7.129080474545099e-12,1.056124198626444e-14,1.1831678646749203e-15,7.149148967371362e-13,5.00191502706505e-15,5.4326675075932406e-14,1.7411597250476353e-11,3.689693892854349e-11
0.00016000698365848336,0.05062121778218183,3.76,0.0,0.6771676389557926,0.9939320341349267,0.005023345814043792,4.545957352588631e-23,2.072746509213127e-17,2.4786644718687247e-06,4.028746881807081e-05,0.00017014387831286294,9.660078592779509e-07,0.009874392460473357,0.0010453680532637262,0.0018814680237779287,8.071673243934759e-06,1.7700763330471466e-07,1.0129149051882453e-08,0.002458188936020602,4.542935389338657e-07,1.1072575027133898e-06,6.144368273210754e-05,1.0061099703841364e-08,2.134317742327856e-05,3.6627573532790555e-08,5.297667896039086e-08,1.836133293346111e-11,6.317199036542665e-16,8.430833193959247e-12,1.877391247630638e-09,8.562939313880874e-16,7.73720145825011e-08,6.223030284576573e-09,4.500799917428061e-06,4.8624644390998886e-18,1.6468496449118612e-11,3.188556091384619e-10,7.012122297547997e-15,2.3593202348584892e-07,1.2469619724734568e-11,8.163392595993031e-11,1.399839193429656e-15,8.479941469274349e-11,4.1800347239231717e-19,5.974965592608128e-20,3.38848345597572e-13,7.471103589214108e-12,1.106609770551998e-14,1.2397259364274918e-15,7.490448266961295e-13,5.276632061906482e-15,5.773517789826838e-14,1.8616150140058764e-11,3.966108550576439e-11
0.00016132138074848647,0.050622447759878675,3.76,0.0,0.676889665524504,0.9937792266066902,0.005187665555064367,4.926733469406138e-23,2.207794642028319e-17,2.537665291027258e-06,4.099960474255813e-05,0.00017272046765615353,9.825017297352334e-07,0.010147925854433498,0.0010564470892403812,0.0019306997830382741,8.212977212348667e-06,1.811876212169156e-07,1.05872059040323e-08,0.0025154812711191397,4.79943182624013e-07,1.1330443387134202e-06,6.42235565108798e-05,1.053277506569746e-08,2.2523865780767287e-05,3.7329250939815934e-08,5.537943513906971e-08,1.926116580016744e-11,6.808589926004841e-16,9.054804987645843e-12,1.972198303561727e-09,9.139501355097932e-16,8.133921914324722e-08,6.438043295493908e-09,4.745647384489102e-06,5.1831842229206306e-18,1.7373488899618542e-11,3.354830350286054e-10,7.39398653596673e-15,2.491927337946123e-07,1.3520103457008905e-11,8.696309683130103e-11,1.4392600656489521e-15,9.056701711486836e-11,4.537433919093588e-19,6.381449585268297e-20,3.5493058355452076e-13,7.82646446942327e-12,1.159050358271964e-14,1.2984741547879988e-15,7.844943124337856e-13,5.5637997887254195e-15,6.132535889689743e-14,1.9895410711060472e-11,4.2603553625255404e-11
0.00016263577783848959,0.05062370308255462,3.76,0.0,0.676606509794843,0.9936238775086061,0.00535575668651739,5.335413214527624e-23,2.350339359745789e-17,2.598611230053059e-06,4.1716143845136694e-05,0.000175360206632694,9.990824369262107e-07,0.01042650360359059,0.0010674611007321319,0.0019807494460545856,8.355089581517995e-06,1.8550441593029548e-07,1.1061313334754713e-08,0.0025734000467402545,5.06798804365335e-07,1.1591217865573656e-06,6.712275915932659e-05,1.1022378934896346e-08,2.3759587474905827e-05,3.803817244046868e-08,5.786673579010094e-08,2.0196740248919847e-11,7.333328473566542e-16,9.71853250256511e-12,2.0708240256224287e-09,9.75356141414395e-16,8.551361893708402e-08,6.660739112448985e-09,5.0014741028933205e-06,5.524500415070022e-18,1.8327881436775996e-11,3.529651850846448e-10,7.792975304576416e-15,2.6309014712743384e-07,1.465271436924143e-11,9.262715635064006e-11,1.4794464233871238e-15,9.670838966861069e-11,4.922850434444993e-19,6.812390080744467e-20,3.7173868256504757e-13,8.195558398694061e-12,1.213502993687426e-14,1.359476410212018e-15,8.213018004058666e-13,5.863853503033786e-15,6.510512828968465e-14,2.1253723622473662e-11,4.5733881261678255e-11
0.0001639501749284927,0.050624983974978985,3.76,0.0,0.6763181349189412,0.9934659695084563,0.00552765929531576,5.77374120314785e-23,2.500722134089268e-17,2.6615407901436714e-06,4.243701611921698e-05,0.00017806516053669555,1.0157482398553022e-06,0.010710157953866997,0.001078410034924904,0.002031620320878516,8.497994384390381e-06,1.8996064739010037e-07,1.1551853716046589e-08,0.0026319392231260764,5.349048336187957e-07,1.1854876599005745e-06,7.014557808626323e-05,1.1530433412941385e-08,2.5052414448519988e-05,3.875437134390439e-08,6.044061030017947e-08,2.1169061722816372e-11,7.893336078255735e-16,1.0424120770427896e-11,2.1733762610567266e-09,1.0407380203473039e-15,8.990586009402008e-08,6.891340933666071e-09,5.268659083313918e-06,5.887643424284713e-18,1.9334184083275543e-11,3.713416877343293e-10,8.209679027057135e-15,2.776493865391512e-07,1.587343784140321e-11,9.864647356304946e-11,1.520405172913383e-15,1.032470158590859e-10,5.338319599298944e-19,7.269058461727704e-20,3.8930104245870635e-13,8.57878867952799e-12,1.2700258150156925e-14,1.4227978325009963e-15,8.595064829512844e-13,6.177238683344068e-15,6.90826637323973e-14,2.2695680342656105e-11,4.906200226180689e-11
0.0001652645720184958,0.0506262906590667,3.76,0.0,0.6760245046332816,0.9933054854049324,0.005703413054917466,6.243551756977472e-23,2.6592965444905157e-17,2.7264927765075605e-06,4.3162152002824245e-05,0.0001808374357243128,1.0324974143406567e-06,0.01099892045277127,0.001089293869003344,0.0020833155992658467,8.641675726396184e-06,1.9455896230560441e-07,1.205921335649432e-08,0.0026910927192631932,5.643068355153509e-07,1.2121397616382153e-06,7.329640519578221e-05,1.2057471302195534e-08,2.6404477839326135e-05,3.947788230663827e-08,6.310310959779941e-08,2.2179149052737922e-11,8.490624514809106e-16,1.1173762214134724e-11,2.279964289873543e-09,1.110333712730891e-15,9.452708109711223e-08,7.130075049153038e-09,5.547590042182484e-06,6.273907673191668e-18,2.0395017459700722e-11,3.9065364144997583e-10,8.644701651434286e-15,2.9289634893741107e-07,1.718866786570299e-11,1.0504257413592649e-10,1.5621431869266656e-15,1.1020780317641991e-10,5.786015481805169e-19,7.752781449977428e-20,4.076468810818875e-13,8.976566724945791e-12,1.3286780771434327e-14,1.488504802395365e-15,8.991483052472443e-13,6.504411081879066e-15,7.326641707271873e-14,2.4226132122662658e-11,5.2598257300988536e-11
0.00016657896910849892,0.0506276233538717,3.76,0.0,0.6757255832596557,0.9931424081269407,0.005883057222331035,6.746772968837793e-23,2.826428572638767e-17,2.7935062934095577e-06,4.389148237753877e-05,0.0001836791798680093,1.049328252967742e-06,0.011292821947258806,0.0011001126078760341,0.0021358383573838817,8.786117785544429e-06,1.9930202366422944e-07,1.258378243933241e-08,0.0027508544163586616,5.950515243053522e-07,1.2390758853115199e-06,7.65797376039808e-05,1.2604036236772946e-08,2.7817969136328048e-05,4.020874130686857e-08,6.585630584946838e-08,2.3228034270564147e-11,9.127299197563106e-16,1.1969739173646712e-11,2.3906988048354506e-09,1.1843935241425365e-15,9.9388930961611e-08,7.377170805203733e-09,5.838663474577993e-06,6.684654244924027e-18,2.1513116708629783e-11,4.1094365002107057e-10,9.098660763180438e-15,3.0885772256145486e-07,1.86052329360566e-11,1.1183819670690916e-10,1.6046673048912267e-15,1.1761716293698169e-10,6.268259685471202e-19,8.264943036437542e-20,4.268062454301532e-13,9.38931215816684e-12,1.3895201631007735e-14,1.5566649644351774e-15,9.402679730564598e-13,6.845836812969889e-15,7.766512127428797e-14,2.5850203495085692e-11,5.63534049394963e-11
0.00016789336619850204,0.05062898227558104,3.76,0.0,0.6754213357060327,0.9929767207328469,0.006066630635338515,7.285429744086351e-23,3.002496938363838e-17,2.862620738552682e-06,4.4624938568271624e-05,0.00018659258220118637,1.06623906515364e-06,0.011591892581700285,0.0011108662820834365,0.0021891915565317786,8.931304812670223e-06,2.0419251020027568e-07,1.31259549594349e-08,0.002811218161100768,6.271867766156772e-07,1.2662938164043092e-06,8.000017831393958e-05,1.317068281206801e-08,2.92951413480472e-05,4.0946985622415706e-08,6.870229214801844e-08,2.4316762420752777e-11,9.805562514299106e-16,1.2814426465334064e-11,2.505691891269522e-09,1.2631806376148527e-15,1.0450358785209801e-07,7.632860583948539e-09,6.142284725029142e-06,7.121313614421895e-18,2.269133554972464e-11,4.322558589564414e-10,9.572187695289689e-15,3.255610047313272e-07,2.0130423396266153e-11,1.190573512734468e-10,1.6479843333135146e-15,1.2550309391483831e-10,6.78753062951296e-19,8.806986451502745e-20,4.4681002351365994e-13,9.817452900002026e-12,1.452613593617728e-14,1.6273472376539206e-15,9.82906959117267e-13,7.201992439083487e-15,8.228779747295311e-14,2.757330631007045e-11,6.033863276213795e-11
0.00016920776328850515,0.05063036763751069,3.76,0.0,0.6751117274673484,0.992808406409671,0.006254171709924364,7.861648735510667e-23,3.187893382715249e-17,2.9338757980638397e-06,4.536245234056514e-05,0.00018957987375284928,1.0832281770129307e-06,0.011896161795956917,0.0011215549458630223,0.0022433780438713973,9.07722113121993e-06,2.0923311590017195e-07,1.368612865915205e-08,0.00287217776872784,6.607616445090888e-07,1.2937913335770937e-06,8.356243684761731e-05,1.3757976716521711e-08,3.083831018256138e-05,4.169265380109334e-08,7.164318219853188e-08,2.5446391358562534e-11,1.0527717257451855e-15,1.3710293975569544e-11,2.6250570054535918e-09,1.3469716362853425e-15,1.0988377813554096e-07,7.897379756584633e-09,6.458868056198854e-06,7.585388435858348e-18,2.3932650390763814e-11,4.546359904924884e-10,1.0065927634999768e-14,3.4303451987644723e-07,2.1772020313099096e-11,1.2672537966584962e-10,1.6921010460929364e-15,1.338952698913429e-10,7.346473348870852e-19,9.38041620100914e-20,4.676899546519024e-13,1.026142527655519e-11,1.5180210396159145e-14,1.7006218295900652e-15,1.0271075116054603e-12,7.57336505447237e-15,8.714376224063103e-14,2.9401154320232056e-11,6.456556860889939e-11
