Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34)
0.0024931063561307735,0.44728050590788704,3.76,0.0,0.6851312529823052,0.9896622901216197,0.010526258621558716,2.082599205040544e-23,2.5526869694817843e-18,9.833325533567275e-06,4.84104881224173e-05,0.0005713887270500094,3.676009737331758e-06,0.027125976195886362,0.000999293681686894,0.012135666058888089,1.9512741993389313e-06,1.4575735646451837e-07,2.2902075071671054e-08,0.00395622149477018,2.1691426066356303e-06,1.2054548203060217e-06,9.850430514826673e-05,2.6380601251294282e-08,0.00013371260389463365,1.2066973001786025e-07,3.6730498252787494e-07
0.002502191633285605,0.4472954138540816,3.76,0.0,0.6848515643968623,0.9895618296637628,0.010654290941113467,2.1280918842367143e-23,2.5937810538709993e-18,9.92650470103019e-06,4.869414160709931e-05,0.0005767644694271606,3.6964217923490184e-06,0.027400310107612697,0.001002325082785907,0.012251901074516628,1.9624517088982806e-06,1.4711880677141757e-07,2.3273941944658065e-08,0.003987340325396314,2.2141367860782463e-06,1.2150528571922894e-06,0.00010030030624343453,2.6825345270894803e-08,0.0001364629446024906,1.2139803001168192e-07,3.732468874717019e-07
0.0025112769104404364,0.44731041267844535,3.76,0.0,0.6845702184968446,0.989460775821173,0.010783312981737138,2.1743613509878722e-23,2.6353516374517224e-18,1.00203711035214e-05,4.8977976086447666e-05,0.0005821914172730829,3.7168350511544094e-06,0.027676238238411643,0.0010053458088097856,0.012368730847605475,1.973631979984147e-06,1.484899540558722e-07,2.3650225337768022e-08,0.004018532155429147,2.2598794399685943e-06,1.2246790455857733e-06,0.00010212287961250738,2.7275790917579434e-08,0.00013925898323976363,1.221273883043779e-07,3.7925849462706533e-07
0.0025294474647500993,0.4473406831242886,3.76,0.0,0.6840025526593726,0.9892568845170443,0.011044335470989814,2.2692670388005222e-23,2.719934426397825e-18,1.0210168534139886e-05,4.9546164325365486e-05,0.0005932003807083423,3.7576634108381227e-06,0.028232876837063065,0.0010113554179834328,0.012604171314531667,1.995999725921226e-06,1.512613525258484e-07,2.4416164050908468e-08,0.00408113180129922,2.3536468566025648e-06,1.2440152748472587e-06,0.00010584880905958961,2.8193979986420994e-08,0.00014499043397945644,1.235892512156792e-07,3.914926549746313e-07
0.002547618019059762,0.4473713175453647,3.76,0.0,0.6834282517434798,0.9890506093601843,0.011309344345979485,2.3673894791036935e-23,2.806459537398014e-18,1.0402723432734083e-05,5.011500561404953e-05,0.0006044185197854574,3.798491299647302e-06,0.028795890863177524,0.0010173228727026746,0.012841980563858527,2.0183752837333495e-06,1.540715737787267e-07,2.5200135923344e-08,0.004144014418052446,2.4505188851768553e-06,1.263462307591764e-06,0.0001096842341709401,2.913555572448113e-08,0.00015091155999360633,1.250552622475613e-07,4.0401113725043326e-07
0.002565788573369425,0.4474023162015296,3.76,0.0,0.6828473127570532,0.9888419436294583,0.011578357491263354,2.4688025561081516e-23,2.8949510920368067e-18,1.059804103431614e-05,5.068445302003768e-05,0.0006158487360245208,3.839315235806923e-06,0.029365278410458755,0.0010232485345057095,0.013082151394531644,2.0407565132130183e-06,1.5692063329675037e-07,2.600238558210953e-08,0.004207174008817337,2.5505706062343724e-06,1.2830189491283688e-06,0.00011363130944242684,3.010090771346121e-08,0.00015702703661019704,1.2652536590217458e-07,4.1681760630992586e-07
0.002583959127679088,0.4474336793132433,3.76,0.0,0.6822597334381227,0.9886308807306535,0.011851392420063136,2.5735808100986498e-23,2.985433127103766e-18,1.079612620449213e-05,5.125445990522779e-05,0.0006274939294058844,3.880131772578012e-06,0.029941036799594124,0.0010291327629477645,0.013324676303727651,2.0631412874963157e-06,1.5980854018880078e-07,2.6823157519672274e-08,0.00427060459496393,2.653878151702962e-06,1.302684010679756e-06,0.00011769220264351908,3.1090427798839674e-08,0.00016334161084513829,1.2799950767815278e-07,4.299157171557508e-07
0.002602129681988751,0.4474654070609926,3.76,0.0,0.6816655122506856,0.988417414195494,0.012128466275076214,2.6817994197034705e-23,3.0779295893149714e-18,1.0996983442356075e-05,5.182497992718361e-05,0.0006393569977559425,3.920937498296737e-06,0.030523162582896408,0.0010349759155798147,0.013569547490300959,2.085527493181268e-06,1.6273529723937725e-07,2.766269604451247e-08,0.004334300216863917,2.760518704118247e-06,1.3224563094786048e-06,0.00012186909427804816,3.210451003425773e-08,0.00016986010162260405,1.2947763405737747e-07,4.433091140002478e-07
0.002620300236298414,0.447497499586275,3.76,0.0,0.6810646483805476,0.9882015376806755,0.012409595829318693,2.7935341837096564e-23,3.1724643300838826e-18,1.1200616883244325e-05,5.23959670399934e-05,0.0006514408361551373,3.9617290363784115e-06,0.031111651548923376,0.0010407783479317021,0.013816756858165039,2.1079130304267333e-06,1.6570090095570184e-07,2.8521245232206485e-08,0.004398254934618926,2.8705704955908554e-06,1.3423346688558175e-06,0.00012616417705214845,3.314355062627663e-08,0.0001765873999734538,1.3095969249182491e-07,4.570014294610516e-07
0.0026566413449177397,0.44756277934106126,3.76,0.0,0.6798429929195637,0.9877625299580471,0.012984087284473457,3.027858359162527e-23,3.3677435454310563e-18,1.1616227113535762e-05,5.353915984177909e-05,0.0006762823863037089,4.043256218654109e-06,0.03230769839224689,0.0010522624637248558,0.014318156298558754,2.1526737686093473e-06,1.7174860331803792e-07,3.02963504426027e-08,0.0045269180008906795,3.1012259637629195e-06,1.3824048936262074e-06,0.00013511774470742938,3.52981021373449e-08,0.00019068834507105512,1.3393540010297878e-07,4.852972837337841e-07
0.0026929824535370656,0.44762951893515757,3.76,0.0,0.6785947748145726,0.9873138092787007,0.01357499361105155,3.2771714198700417e-23,3.571459484271959e-18,1.2042982814177651e-05,5.468367591198506e-05,0.0007020416633905725,4.1246870087147204e-06,0.03352912854424945,0.0010635879136125816,0.014828804087468228,2.197406978486562e-06,1.7795149569476257e-07,3.215041926366261e-08,0.004656546696275166,3.3464913499530356e-06,1.4228853968019722e-06,0.00014457067067487429,3.7557292905622094e-08,0.000205685023153398,1.3692622903273176e-07,5.148320768984165e-07
0.0027293235621563914,0.4476977181204939,3.76,0.0,0.6773200130924913,0.9868553292949503,0.014182435781695755,3.542100155806005e-23,3.783799011227906e-18,1.2480904278810683e-05,5.5829157667749106e-05,0.0007287416696916915,4.205995658203376e-06,0.03477588131205854,0.0010747574677595281,0.015348625190323456,2.2420963603706362e-06,1.8430932940769659e-07,3.408539102595315e-08,0.004787094284327848,3.6070301351973736e-06,1.4637669931383009e-06,0.00015454087994569906,3.9924364290510666e-08,0.00022161917538805835,1.399317925079648e-07,5.456343663830546e-07
0.0027656646707757172,0.44776737604688743,3.76,0.0,0.6760187378990767,0.9863870455633343,0.014806528951575847,3.823279428990595e-23,4.0049469899357676e-18,1.2930006281851356e-05,5.697525238042181e-05,0.0007564053080125776,4.287156981633889e-06,0.03604788426019692,0.0010857738629890177,0.01587754018888253,2.2867258419449352e-06,1.9082176050289277e-07,3.610319678290853e-08,0.004918514411511836,3.8835224129140465e-06,1.5050406028090604e-06,0.00016504643921588907,4.240258653368332e-08,0.00023853371098252324,1.4295171806095808e-07,5.777324439118811e-07
0.002802005779395043,0.4478384912800548,3.76,0.0,0.6746909903446453,0.9859089155120594,0.015447382496827238,4.121351524931493e-23,4.235086135368694e-18,1.3390298189915706e-05,5.812161221508432e-05,0.0007850553637961769,4.3681463568268005e-06,0.03734505338164708,0.001096639802647781,0.016415465396506006,2.3312795817397587e-06,1.974883516660843e-07,3.820575786370845e-08,0.005050761128496175,4.176664798956721e-06,1.5466972538063223e-06,0.00017610553829404852,4.4995256803031256e-08,0.0002564727101384627,1.459856471376024e-07,6.111543099859392e-07
0.002838346888014369,0.4479110618055266,3.76,0.0,0.6733368223443467,0.9854208984080575,0.016105100055881467,4.4369654874911374e-23,4.474396869733228e-18,1.3861784077928286e-05,5.92678942734507e-05,0.0008147144875316356,4.448939725491388e-06,0.038667293274836326,0.0011073579565374914,0.016962312975239986,2.3757419727095504e-06,2.0430857422528175e-07,4.039498444336186e-08,0.005183788910946185,4.487170327477767e-06,1.5887280842052792e-06,0.0001877364711718272,4.770569719565438e-08,0.0002754814261064058,1.4903323471446685e-07,6.459276488683302e-07
0.0028746879966336947,0.4479850850430048,3.76,0.0,0.6719562964534435,0.9849229553237608,0.016779779573577118,4.770776441695297e-23,4.7230571854076034e-18,1.4344462850461061e-05,6.0413760637422154e-05,0.000845405177531603,4.529513593669395e-06,0.040014497326031254,0.0011179309609108106,0.017517991054354684,2.420097645764854e-06,2.1128181024280694e-07,4.2672774160736296e-08,0.0053175526797312475,4.8157683329799574e-06,1.631124344353942e-06,0.00019995761683930894,5.053725269340421e-08,0.0002956062863162567,1.520941489237092e-07,6.820798043206077e-07
0.0029110291052530206,0.4480605578561035,3.76,0.0,0.6705494856978559,0.9844150491036733,0.017471513348016783,5.1234449102494724e-23,4.981242512659593e-18,1.4838328367416395e-05,6.155887841292945e-05,0.0008771497631404856,4.6098450321021185e-06,0.041386547896839945,0.0011283614185277349,0.018082403850083768,2.4643314732665884e-06,2.18407354685595e-07,4.50410107709782e-08,0.005452007820479636,5.163204318616152e-06,1.673877398926161e-06,0.00021278741990816876,5.349328908382217e-08,0.0003168948925440011,1.5516807068445087e-07,7.19637756122209e-07
0.0029473702138723464,0.4481374765638882,3.76,0.0,0.6691164734000368,0.9838971443307656,0.018180388080142242,5.495636115602823e-23,5.249125593537171e-18,1.5343369573938552e-05,6.270291977381719e-05,0.000909970388388432,4.6899116764103885e-06,0.04278331651674221,0.0011386518987544713,0.018655451786516536,2.5084285724541095e-06,2.2568441767027647e-07,4.750156283441313e-08,0.005587110202475928,5.530239810929619e-06,1.7169787288566054e-06,0.00022624437107311666,5.657719084166927e-08,0.0003393960201026816,1.582546933379784e-07,7.586280972647902e-07
0.0029837113224916723,0.4482158369522538,3.76,0.0,0.6676573530002555,0.9833692072927084,0.018906484925958165,5.888019282265933e-23,5.526876361567198e-18,1.5859570633966154e-05,6.384556200601922e-05,0.0009438889960864416,4.7696917272092404e-06,0.044204664080547,0.0011488049376920581,0.019237031617632603,2.5523743088249236e-06,2.3311212677277345e-07,5.005628245118836e-08,0.005722816196918783,5.917652201517691e-06,1.76041993317501e-06,0.00024034698743905422,5.979235897922153e-08,0.0003631596160676553,1.6135372229314548e-07,7.990770119114889e-07
0.003020052431110998,0.4482956342855338,3.76,0.0,0.6661722278735033,0.9828312059479691,0.019649879551312616,6.301266930898956e-23,5.814661827654437e-18,1.638691106755107e-05,6.498648755145707e-05,0.0009789273123728625,4.849163950029239e-06,0.045650441050542286,0.001158823038329133,0.019827036550371893,2.5961542994360883e-06,2.4068952940416437e-07,5.2707004036122234e-08,0.005859082694533199,6.326234576162592e-06,1.804192730734525e-06,0.00025511379275608035,6.314220886774811e-08,0.0003882367965431765,1.6446487467627998e-07,8.410102541933399e-07
0.003056393539730324,0.44837686331831794,3.76,0.0,0.6646612111422607,0.9822831098918284,0.020410642189151288,6.736054171020137e-23,6.112645971648308e-18,1.69253658912392e-05,6.612538405163276e-05,0.001015106831736141,4.928307675127431e-06,0.04712048766305392,0.0011687086707176735,0.020425356368574597,2.639754416126642e-06,2.4841559524058023e-07,5.5455543137118574e-08,0.005995867122509883,6.756795531865702e-06,1.8482889618330417e-06,0.0002705632976121113,6.66301680300013e-08,0.000414679842966084,1.6758787899042034e-07,8.84453127795644e-07
0.0030927346483496498,0.4484595183074667,3.76,0.0,0.6631244254853562,0.981724890322354,0.021188837699174623,7.19305799460121e-23,6.42098964082992e-18,1.747490576166824e-05,6.726194439017403e-05,0.0010524488025363838,5.007102797053673e-06,0.04861463413916063,0.0011784642721664044,0.021031877557639446,2.6831607886270115e-06,2.5628921870913905e-07,5.830369530131827e-08,0.006133127460748206,7.210158982179803e-06,1.8927005897326314e-06,0.0002867139796283562,7.025967391515508e-08,0.00044254219744134987,1.707224747788424e-07,9.294304663914288e-07
0.0031290757569689756,0.4485435930242832,3.76,0.0,0.6615620029430955,0.9811565200063671,0.021984525629824135,7.672956571046006e-23,6.739850453904332e-18,1.8035497121530497e-05,6.839586673463399e-05,0.0010909742130383174,5.0855297740922695e-06,0.05013270089935087,0.0011880922474469236,0.021646483429788494,2.7263598075696685e-06,2.643092215152404e-07,6.125323498555149e-08,0.006270822257391536,7.687163951272773e-06,1.9374197020684983e-06,0.00030358426369655203,7.403417165083118e-08,0.0004718784571103691,1.7386841229841666e-07,9.759666149234894e-07
0.0031654168655883014,0.4486290807668338,3.76,0.0,0.6599740847188734,0.9805779732454343,0.022797760282515227,8.176428543395652e-23,7.0693827119733e-18,1.8607102348213858e-05,6.952685457671306e-05,0.001130703777964172,5.1635696274155874e-06,0.05167449878189206,0.001197594969006452,0.022269054249826017,2.769338127361473e-06,2.7247435521626866e-07,6.430591451520967e-08,0.006408910643648717,8.188664357210067e-06,1.9824385121572684e-06,0.0003211925022956566,7.795711178444577e-08,0.0005027443675583234,1.7702545219620648e-07,1.0240854117706068e-06
0.0032017579742076273,0.44871597437240063,3.76,0.0,0.6583608209774823,0.9799892258419161,0.023628590778028244,8.704152334693199e-23,7.409737315177474e-18,1.918967990400598e-05,7.065461677146392e-05,0.0011716579255763608,5.241203940125243e-06,0.05323982926466386,0.0012069747771871068,0.022899467361268,2.8120826689457648e-06,2.807833038222693e-07,6.746346309135475e-08,0.006547352347890568,8.71552878496622e-06,2.0277493602004605e-06,0.0003395569559276606,8.20319480100182e-08,0.0005351968152670327,1.8019336519768095e-07,1.073810171774249e-06
0.003238099082826953,0.4488042662300689,3.76,0.0,0.6567223706403587,0.9793902550651082,0.024477061124970598,9.256805456432547e-23,7.761061686601732e-18,1.9783184488625366e-05,7.177886757426048e-05,0.0012138567853016732,5.318414855934706e-06,0.05482848469018686,0.001216233980447584,0.02353759731269993,2.8545806223951493e-06,2.892346864363765e-07,7.07275858470506e-08,0.006686107709008986,9.268640249662528e-06,2.0733447143867234e-06,0.0003586957737124338,8.626213489338311e-08,0.0005692938191197383,1.8337193179584343e-07,1.1251636701880671e-06
0.003274440191446279,0.4488939482934211,3.76,0.0,0.6550589011779937,0.978781039617509,0.02534321029022175,9.835063829974727e-23,8.12349970120093e-18,2.0387567192379035e-05,7.289932667670804e-05,0.0012573201759064666,5.395185077792495e-06,0.05644024849359485,0.0012253748555892303,0.02418331598423546,2.8968194493937946e-06,2.978270599054035e-07,7.409996295209988e-08,0.006825137689026727,9.848895950522165e-06,2.119217171886749e-06,0.0003786269741797077,9.065112558689404e-08,0.0006050945209643815,1.865609419549602e-07,1.1781681274866044e-06
0.0033471224086849306,0.4490774487511689,3.76,0.0,0.6516576162349952,0.9775317964852521,0.02712867617502245,1.1071088057283237e-22,8.882274046035153e-18,2.1628754200703352e-05,7.512777590867432e-05,0.001348118205944529,5.547337035438593e-06,0.0597321918304689,0.001243310571732248,0.025496994423781116,2.9804709417600706e-06,3.154287115966663e-07,8.117607105886245e-08,0.007103868537918813,1.1094498218480439e-05,2.2117644351275598e-06,0.0004209378313844341,9.991931031672683e-08,0.0006820491352947052,1.929694983554402e-07,1.2892159425143734e-06
0.003412536404199717,0.4492472644823537,3.76,0.0,0.6485127419951223,0.9763722553972181,0.02879634731685003,1.2277804669592172e-22,9.604548202713362e-18,2.278246659806674e-05,7.711771296178606e-05,0.0014343532042787046,5.682604481203839e-06,0.06277162474204438,0.0012590702346026203,0.02670392297365769,3.054750926096936e-06,3.3173672936324634e-07,8.79311137443642e-08,0.007355287029699685,1.2317655466760724e-05,2.2959330700191156e-06,0.00046190497511477117,1.0883831830423764e-07,0.0007577508509773174,1.987709925635091e-07,1.3950163263517731e-06
0.0034779503997145033,0.4494214407951465,3.76,0.0,0.645289778568175,0.9751792523357863,0.0305216812431644,1.3577852106115353e-22,1.0364899867150649e-17,2.397051491932049e-05,7.909125726471742e-05,0.001524978175085783,5.816200421486519e-06,0.06588217829325024,0.001274480499649912,0.027933337832854382,3.128008982984852e-06,3.484765523003286e-07,9.506180559859783e-08,0.007607017819407925,1.3643333777326753e-05,2.3808903691781925e-06,0.0005057117191961354,1.1832524940806324e-07,0.0008399424531822605,2.0460345975110392e-07,1.50648462122945e-06
0.0035433643952292896,0.44959991672570554,3.76,0.0,0.6419899835676477,0.9739527105432333,0.03230473283803365,1.497502991893409e-22,1.116403291903151e-17,2.5192503938308423e-05,8.104697447219731e-05,0.001620096116193559,5.948043912845012e-06,0.06906229829810878,0.0012895535297136039,0.02918441191091382,3.2001820730262385e-06,3.6563786763046555e-07,1.0257694348644328e-07,0.007858857151884268,1.5077243114632734e-05,2.4665979174356356e-06,0.0005524559961679658,1.2839989325204907e-07,0.0009290078837705637,2.1046598025290962e-07,1.6237286943182243e-06
0.003608778390744076,0.44978262775873357,3.76,0.0,0.6386146870673378,0.9726925656938109,0.03414551026539664,1.6473071647056552e-22,1.2002610570716296e-17,2.644801295221978e-05,8.298348927848157e-05,0.0017198060181196726,6.078059673732666e-06,0.07231035598280991,0.0013043011724843407,0.03045630008459109,3.271210143595059e-06,3.8320992340201e-07,1.1048500839033782e-07,0.008110608552753999,1.662522006604547e-05,2.5530186975129364e-06,0.0006022329419566009,1.390818462450622e-07,0.001025341806466107,2.163577120705092e-07,1.746849693345453e-06
