Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23)
4.192772302156762e-08,0.37388357806927264,3.76,0.0,0.7157093239298862,0.9999889831318253,1.93197727233186e-06,2.366767688300361e-15,2.921669532138892e-11,0.0025586746924018576,9.437143314686538e-05,0.00014214626267473532,6.557623061056619e-05,9.352325100069861e-05,5.906703808783928e-06,3.0991375764714485e-05,2.2517510975272858e-08,2.977460678638539e-07,8.162857679917283e-10,2.422857899089658e-08,2.790657763903003e-10,3.931629491082024e-06,1.928629906707702e-06,1.1653344316676683e-09,3.4124222597514424e-09,1.6401096782042228e-06,2.6419281396855802e-11,1.4731920120004398e-10,2.780396122299277e-16,1.0471955228871819e-16,1.5409274133813503e-10,1.3035472438028776e-13,3.626614381654667e-10,6.205628534668721e-08,3.2310856303924183e-12,3.800194982704024e-16,9.124319493118137e-13,8.806035269579933e-12,2.140321739346559e-17,1.565780395134168e-08,2.5931622746861613e-15,3.4664667188553296e-13,7.051652509446662e-13,5.3327426818260665e-15,3.905954201342658e-20,1.6984742161663655e-21,6.7855572904426955e-09,8.127583359151866e-09,1.307480740318706e-14,1.3751271559505912e-14,3.586489183036659e-10,9.459753959880807e-18,3.8589686502566534e-15,1.8289479551218083e-18,4.141110893359972e-17,6.975784821020939e-19,1.6519049054867475e-09
4.285979207052257e-08,0.37388601018728407,3.76,0.0,0.7156703143122752,0.999988521517672,2.0886191232623733e-06,2.569487095790939e-15,2.9983323303763645e-11,0.002612276722781901,9.783762284423568e-05,0.00014840926765547041,6.88067002376911e-05,9.908349033232331e-05,6.069754784926866e-06,3.322923300301689e-05,2.34051166433304e-08,3.052792172234998e-07,9.135896589747454e-10,2.5396715458707256e-08,3.121299887568527e-10,4.165949513726298e-06,2.0155708093403507e-06,1.280062674462952e-09,3.7574725044707485e-09,1.7352827811433707e-06,3.006944887937365e-11,1.5275655552621023e-10,3.328939676158023e-16,1.2664424114845316e-16,1.5988033016574388e-10,1.4795906891217365e-13,4.012653883856393e-10,6.355362117928486e-08,3.755367042471407e-12,4.291076145263708e-16,9.90158023388321e-13,9.535911200207884e-12,2.480000474600913e-17,1.7083228524711025e-08,3.030577019367372e-15,4.0253893381906325e-13,7.472624407760085e-13,6.317645372943356e-15,4.568152312190198e-20,1.9784105987290278e-21,7.253602046423747e-09,8.68330735672743e-09,1.409112679762615e-14,1.4726373251201153e-14,3.833111038260314e-10,1.1000485265862371e-17,4.343484975032339e-15,2.226697929861965e-18,4.934007879587858e-17,8.310378478280159e-19,1.7772652366796822e-09
4.3791861119477516e-08,0.37388845573850654,3.76,0.0,0.7156310540690922,0.999988046126093,2.2544979946875272e-06,2.7846563285932978e-15,3.0760477024421974e-11,0.0026657407023437316,0.00010135560537707752,0.0001548017314638299,7.211886384025364e-05,0.00010484579307246431,6.2348907991718575e-06,3.5575967149224724e-05,2.430682255413067e-08,3.127951903096533e-07,1.0202051448430372e-09,2.6597790981964555e-08,3.4840560542638437e-10,4.409078372345591e-06,2.1044032488482684e-06,1.4033431472925644e-09,4.129259411615179e-09,1.8336127054361723e-06,3.4132149389641944e-11,1.5827546289350654e-10,3.971732065190335e-16,1.525852840133192e-16,1.6575948800077196e-10,1.6753096921828686e-13,4.4301268887076647e-10,6.504969958836674e-08,4.351257088183671e-12,4.83476577023114e-16,1.0725433710329683e-12,1.0308266405697131e-11,2.864942533492021e-17,1.8605580898737274e-08,3.531168434294333e-15,4.660625142077729e-13,7.908958282281419e-13,7.459357600525676e-15,5.326481139468587e-20,2.297385477984436e-21,7.743330361899647e-09,9.264691170725158e-09,1.5161640968171535e-14,1.5748380529647725e-14,4.091185774603495e-10,1.275242018419034e-17,4.876881864078203e-15,2.702151050864698e-18,5.857478400843304e-17,9.864545391779254e-19,1.9089572457158214e-09
4.4723930168432463e-08,0.3738909149211548,3.76,0.0,0.7155915403257208,0.9999875566687714,2.429957035842296e-06,3.0128144173487503e-15,3.154909659697208e-11,0.002719066937882371,0.0001049252743068273,0.0001613233120735557,7.551269473736381e-05,0.00011081315332067056,6.402156137009869e-06,3.803428985656104e-05,2.5222586928906445e-08,3.202937338092557e-07,1.1368108421395173e-09,2.783229908949092e-08,3.881430093492607e-10,4.661134857734374e-06,2.1951263454490483e-06,1.5356185182742013e-09,4.529225654157371e-09,1.93511511985826e-06,3.86438852695649e-11,1.638757534404791e-10,4.722686456653762e-16,1.831787651592878e-16,1.7173035894041998e-10,1.8924633473386651e-13,4.880844277330423e-10,6.654456800606857e-08,5.026757525767936e-12,5.435845804975781e-16,1.1597549846448206e-12,1.112457083078084e-11,3.300061366233081e-17,2.0229312601110188e-08,4.102633577258566e-15,5.380784789762016e-13,8.360883046286474e-13,8.779030620734336e-15,6.192714795193347e-20,2.6598931696525867e-21,8.255246216767342e-09,9.872355282676479e-09,1.628793402531938e-14,1.681849172816981e-14,4.3609921955678444e-10,1.473924096443782e-17,5.462969237764527e-15,3.2688698463490664e-18,6.929665994334327e-17,1.1668762277696547e-18,2.047141557296179e-09
4.565599921738741e-08,0.3738933879330485,3.76,0.0,0.7155517702029519,0.9999870528573619,2.615343921416086e-06,3.2545267958130255e-15,3.235017030600019e-11,0.0027722557383033824,0.00010854653203738191,0.00016797366824988205,7.898816061885824e-05,0.00011698855925906675,6.571595000502817e-06,4.060691137550698e-05,2.6152371586943593e-08,3.2777463159265666e-07,1.2641195815113468e-09,2.9100745420231758e-08,4.3160783503934365e-10,4.92223419427632e-06,2.2877393231315e-06,1.6773450538184507e-09,4.958856827136726e-09,2.0398044738152357e-06,4.364350198903947e-11,1.6955727174153187e-10,5.59745018147148e-16,2.1914655039976895e-16,1.777931197136464e-10,2.1329296237384113e-13,5.366680747626726e-10,6.803827542035457e-08,5.790570178271409e-12,6.099201595365104e-16,1.2519620765974716e-12,1.1986312438012248e-11,3.790684834052627e-17,2.1958982143799886e-08,4.753445478821856e-15,6.1952529278471e-13,8.828627219707554e-13,1.0300174563158386e-14,7.179821359249575e-20,3.0708403068332094e-21,8.789851921124481e-09,1.0506919345124979e-08,1.7471593412758037e-14,1.7937904642336977e-14,4.6428087505260765e-10,1.698670850042608e-17,6.105776583502792e-15,3.942515311069867e-18,8.170785623131777e-17,1.3756980908958859e-18,2.191978677843415e-09
4.658806826634236e-08,0.3738958749716447,3.76,0.0,0.7155117408173897,0.9999865344035116,2.811010714127526e-06,3.5103876646120842e-15,3.3164735780800717e-11,0.0028253074146691805,0.00011221928890182777,0.0001747524595512646,8.254522420661622e-05,0.00012337499363551102,6.743251507606899e-06,4.3296540370741406e-05,2.7096141595504222e-08,3.352377000590596e-07,1.4028793565200392e-09,3.040364779331701e-08,4.790816550445841e-10,5.192488077946629e-06,2.382241510044847e-06,1.8289928167509246e-09,5.419681591751625e-09,2.147694066253057e-06,4.917228067115912e-11,1.7531987534186972e-10,6.613582970199421e-16,2.6130594231590357e-16,1.8394797845771784e-10,2.398710792442006e-13,5.889575806270453e-10,6.953087225714246e-08,6.652141361039345e-12,6.830035593619736e-16,1.3493360712751291e-12,1.2894997069499181e-11,4.3425801708086026e-17,2.3799254872519294e-08,5.4929161137227585e-15,7.114240322453e-13,9.312418971520814e-13,1.2048868115273786e-14,8.302060473603698e-20,3.535574411910444e-21,9.347648036071142e-09,1.116900200877926e-08,1.8714209189677764e-14,1.9107816133856255e-14,4.936913455436481e-10,1.9522794630990063e-17,6.809562246929053e-15,4.741131309411335e-18,9.6033105223722e-17,1.6166941113191526e-18,2.3436289901429823e-09
4.7520137315297306e-08,0.3738983762340694,3.76,0.0,0.7154714492818304,0.999986001018877,3.017313728864611e-06,3.7810224986761324e-15,3.3993881160598416e-11,0.002878222280244611,0.00011594346232687257,0.00018165934633124326,8.618384384268957e-05,0.00012997543419617047,6.917169691534783e-06,4.6105883758771344e-05,2.805386494947752e-08,3.426827840686587e-07,1.5538742753578806e-09,3.1741536279594245e-08,5.308626853461159e-10,5.472004719371385e-06,2.478632338845307e-06,1.991045868653186e-09,5.913271816383057e-09,2.258796111673927e-06,5.527403178742474e-11,1.8116343341752234e-10,7.790749770788892e-16,3.105802169291201e-16,1.9019517363159528e-10,2.6919389751963963e-13,6.451534767749565e-10,7.102241028364054e-08,7.621708042920692e-12,7.633881372482764e-16,1.452050597743332e-12,1.3852148310793247e-11,4.9619798283271597e-17,2.5754902786866007e-08,6.331263295305729e-15,8.148838320193268e-13,9.812486158458538e-13,1.405398218163034e-14,9.5750870805905e-20,4.059913836701533e-21,9.929133300169e-09,1.1859220761579973e-08,2.0017373347282902e-14,2.0329421759463698e-14,5.243583819019584e-10,2.2377819617051674e-17,7.57882306188539e-15,5.685462124613492e-18,1.1252171548229609e-16,1.894050467680383e-18,2.502252749197669e-09
4.8452206364252254e-08,0.3739008919171426,3.76,0.0,0.7154308927056183,0.9999854524151413,3.2346133985730542e-06,4.067090701158835e-15,3.483874625073095e-11,0.002931000650541825,0.0001197189760683782,0.000188693989740436,8.990397401105558e-05,0.00013679285407178698,7.093393500146287e-06,4.903764656394629e-05,2.9025512278242304e-08,3.501097533886323e-07,1.7179255152304832e-09,3.311495327461388e-08,5.872665097594919e-10,5.760888891349787e-06,2.576911347006696e-06,2.1640024764166534e-09,6.441242715650323e-09,2.373121803255631e-06,6.199518998690111e-11,1.870878255498335e-10,9.150929040434652e-16,3.680101041296207e-16,1.9653497305425634e-10,3.01488181364823e-13,7.054629760806186e-10,7.251294252911067e-08,8.71034576287108e-12,8.51661794178025e-16,1.5602814830181415e-12,1.4859307356689633e-11,5.655608217765067e-17,2.783080433316259e-08,7.279681662239405e-15,9.31107568586841e-13,1.03290563603858e-12,1.6347418135870388e-14,1.1016061575481815e-19,4.650179114384523e-21,1.0534804561023586e-08,1.2578191778830748e-08,2.1382679159161715e-14,2.1603915423372676e-14,5.563096774007969e-10,2.558459485536999e-17,8.418304330646357e-15,6.799306381894034e-18,1.3144969580870207e-16,2.212401108235921e-18,2.6680100791660916e-09
5.031634446216214e-08,0.37390596733112025,3.76,0.0,0.7153489728532715,0.9999843083973062,3.7036642390268588e-06,4.688351773607665e-15,3.6580459963378806e-11,0.0030361491788502633,0.00012742374718053933,0.00020314519504751902,9.758856717037854e-05,0.00015109050314188917,7.452933352589397e-06,5.5279240346015954e-05,3.101047302016078e-08,3.6490893430016497e-07,2.088672760374492e-09,3.59706044482039e-08,7.152962435414068e-10,6.367162049364029e-06,2.7791325769860927e-06,2.5446917327844296e-09,7.60700495387655e-09,2.6114841424335053e-06,7.749516641078043e-11,1.9917867594340116e-10,1.252121295961309e-15,5.121655280029786e-16,2.094935980038166e-10,3.7596945791081615e-13,8.39285654054577e-10,7.549120775263025e-08,1.1293633816171224e-11,1.0544094966792914e-15,1.7940065918803551e-12,1.7029900888164085e-11,7.295077016828814e-17,3.23634128621516e-08,9.556861692366672e-15,1.2071634863694651e-12,1.141261492832924e-12,2.1943590584058212e-14,1.4478748455379208e-19,6.056480921041846e-21,1.1820682637303718e-08,1.4104847938786066e-08,2.4306091667150667e-14,2.4316332339456514e-14,6.241754939654146e-10,3.319800418150913e-17,1.0328214707971919e-14,9.648515166528375e-18,1.7787525334786774e-16,2.9930933480117436e-18,3.021565284663755e-09
5.199406875028104e-08,0.37391058649135467,3.76,0.0,0.7152743094886801,0.9999832238405265,4.167114106719718e-06,5.307681114807188e-15,3.821429639754112e-11,0.003130319253258904,0.00013453296631350649,0.000216584824556488,0.00010478294658541383,0.00016473019983775128,7.784843572869124e-06,6.134244300686644e-05,3.284430798061707e-08,3.781653468032436e-07,2.4760287938396454e-09,3.8667894320801644e-08,8.498812147923997e-10,6.945827428488658e-06,2.96758677279645e-06,2.9298992293427046e-09,8.790869083826773e-09,2.8371285628331e-06,9.408649384752056e-11,2.1033586118950677e-10,1.6456568048844557e-15,6.831095129100931e-16,2.2147632714943206e-10,4.557380892148643e-13,9.76013749229678e-10,7.81687624346241e-08,1.4155893049990173e-11,1.2705204470545126e-15,2.0250338274458152e-12,1.917027889172477e-11,9.102989946163451e-17,3.6905139226478564e-08,1.2117834839380145e-14,1.5134682038999482e-12,1.2446536447622985e-12,2.8357618453130926e-14,1.8376816710667977e-19,7.622500257802721e-21,1.306563250107961e-08,1.5583321087591867e-08,2.716567628247972e-14,2.6950317010161325e-14,6.89923317577624e-10,4.1638582424422546e-17,1.2340353431301286e-14,1.3108771020594156e-17,2.3139940940149797e-16,3.8929607439124046e-18,3.365765412840219e-09
5.3671793038399943e-08,0.37391525542382426,3.76,0.0,0.7151987423121257,0.9999820854924614,4.671973060726203e-06,5.9891331508038325e-15,3.99192725096942e-11,0.0032240520971459482,0.00014180756365658243,0.000230433152427814,0.00011224057927093562,0.00017911896912953322,8.124903531314236e-06,6.784425454653151e-05,3.472289420323256e-08,3.913618909465266e-07,2.920253904650544e-09,4.148930322534041e-08,1.0052264905774981e-09,7.556321671340971e-06,3.1621562945946748e-06,3.358855289174966e-09,1.0113242244453474e-08,3.0733510585621696e-06,1.1353704655094852e-10,2.2175344274753723e-10,2.1458135544059197e-15,9.034739259793286e-16,2.3376452199274856e-10,5.493427481533859e-13,1.1296086845320383e-09,8.084393493365421e-08,1.7619966867771292e-11,1.5230715747164215e-15,2.2767683883731102e-12,2.1497441797807325e-11,1.1281486898943927e-16,4.191719514326099e-08,1.5262635607670658e-14,1.884773391778312e-12,1.3537457547065292e-12,3.6369022910499634e-14,2.31678535833275e-19,9.526998694310564e-21,1.4396579210639536e-08,1.7164460539000567e-08,3.025137530545351e-14,2.9774118717880734e-14,7.602595610870449e-10,5.185920854594654e-17,1.4666295089825174e-14,1.767463989234031e-17,2.9859427917482655e-16,5.022440723671422e-18,3.735562445143556e-09
5.5349517326518844e-08,0.3739199752676671,3.76,0.0,0.7151222543798561,0.9999808916740931,5.2204751326139865e-06,6.738186138889048e-15,4.1704052454459363e-11,0.003317349637545158,0.00014924724385009534,0.00024468823162262224,0.00011996110967925523,0.00019427402050622904,8.473366368568075e-06,7.480036835086523e-05,3.664612515103026e-08,4.044983784393307e-07,3.427604115474509e-09,4.443845018742847e-08,1.1839030321481139e-09,8.199138959204282e-06,3.362842267235141e-06,3.835008193502573e-09,1.1585130123171413e-08,3.3201872659483934e-06,1.362254005456948e-10,2.3343096714150236e-10,2.777170160141231e-15,1.1854937890740238e-15,2.463607163906511e-10,6.586750309604907e-13,1.3015340789348167e-09,8.351707367565959e-08,2.178774459265686e-11,1.8169402838721414e-15,2.550314481857101e-12,2.4020997400801653e-11,1.3891431005359125e-16,4.743184486252906e-08,1.9102879191904676e-14,2.3323239162297838e-12,1.4686699149524096e-12,4.631073328262805e-14,2.9023485593517906e-19,1.1829682454723485e-20,1.5816344493331974e-08,1.885179601259492e-08,3.357245314718742e-14,3.2794602196137267e-14,8.353428988582867e-10,6.416209500237755e-17,1.7344152861655408e-14,2.365861403814477e-17,3.8236779855788307e-16,6.430321913623955e-18,4.131885396288693e-09
5.7027241614637744e-08,0.37392474716058505,3.76,0.0,0.7150448287336567,0.9999796407074374,5.814887638024959e-06,7.560940430956973e-15,4.357793133518232e-11,0.0034102138284752494,0.00015685173578335366,0.00025934812367264007,0.00012794416635793316,0.00021021253354826006,8.830484281849392e-06,8.222645082725513e-05,3.861390576710896e-08,4.175747183887542e-07,4.004801390832427e-09,4.751908991735773e-08,1.3887285945847533e-09,8.874742177746477e-06,3.5696469335885655e-06,4.361973263707386e-09,1.3218004866488334e-08,3.577666170107979e-06,1.6256560054316418e-10,2.453680225825776e-10,3.569046039008724e-15,1.5439618085980342e-15,2.5926770849655406e-10,7.858180855895702e-13,1.4933320132051904e-09,8.618853724734109e-08,2.6774374829679302e-11,2.1574910684436122e-15,2.8467990321878883e-12,2.6750728062545383e-11,1.7001299619005947e-16,5.348244590847405e-08,2.3767725022299683e-14,2.8688901136431474e-12,1.5895581235820396e-12,5.857231421507182e-14,3.6142487321107286e-19,1.4598566661650437e-20,1.7327726094264576e-08,2.0648834538165773e-08,3.71381466688227e-14,3.601859382634776e-14,9.153309919079942e-10,7.888888234743453e-17,2.0415579091333385e-14,3.145062139004525e-17,4.861296914602593e-16,8.173801286676316e-18,4.555661928500457e-09
5.8704965902756645e-08,0.3739295722381298,3.76,0.0,0.7149664484048359,0.9999783309156446,6.4575090354974475e-06,8.464195836740303e-15,4.555085517945691e-11,0.0035026466517058996,0.00016462078600712587,0.00027441089873887786,0.00013618936482262924,0.00022695166008548579,9.196508512295616e-06,9.013814038523585e-05,4.062614995237221e-08,4.305908968115789e-07,4.659051920555585e-09,5.0735114417248106e-08,1.6227846788357495e-09,9.58356418008499e-06,3.7825736579527004e-06,4.943537452338309e-09,1.502380809118293e-08,3.845810847769669e-06,1.9300911434755243e-10,2.575642284484693e-10,4.556245384334508e-15,1.9966692488342753e-15,2.724885562358677e-10,9.330592811637172e-13,1.7066250833020088e-09,8.885869402993597e-08,3.2709484792432987e-11,2.550607499263245e-15,3.16737163582877e-12,2.969658832883856e-11,2.0687846044543194e-16,6.010344186984736e-08,2.9406068199198504e-14,3.5089193639629368e-12,1.7165423162525113e-12,7.360750912861792e-14,4.475420143595485e-19,1.7910843613505557e-20,1.8933497028959227e-08,2.2559058920512234e-08,4.095765782222448e-14,3.945287798214917e-14,1.0003804175189748e-09,9.642427336966796e-17,2.3926022893182748e-14,4.153455245051247e-17,6.138587526017713e-16,1.031961024379927e-17,5.007818399707023e-09
6.038269019087555e-08,0.37393445163441796,3.76,0.0,0.7148870964178867,0.9999769606230838,7.1506668751431666e-06,9.455534977942304e-15,4.76334404985217e-11,0.0035946501175105074,0.0001725541531155141,0.0002898746356743422,0.00014469630963628695,0.00024450852571460905,9.571689331309861e-06,9.85510465613383e-05,4.2682778416375544e-08,4.435469605772099e-07,5.398064414836472e-09,5.4090554630192124e-08,1.8894341547348937e-09,1.0326009063676558e-05,4.001626929394401e-06,5.583664065793201e-09,1.701495408446547e-08,4.12463913290405e-06,2.2804681440623063e-10,2.700192263220554e-10,5.779893364341378e-15,2.564908350913374e-15,2.860265744181939e-10,1.1029032886087695e-12,1.9431184896603368e-09,9.152792190156907e-08,3.973846669925662e-11,3.002725245592417e-15,3.5132045333465963e-12,3.2868702586448674e-11,2.503679493443208e-16,6.733035472808613e-08,3.618893970334357e-14,4.268697433151572e-12,1.8497543941902525e-12,9.194253401819065e-14,5.512228892482091e-19,2.1853817741201528e-20,2.0636404909458514e-08,2.4585926375257038e-08,4.504014706382726e-14,4.310419377282846e-14,1.0906466066622126e-09,1.1719986791808249e-16,2.7925004382415537e-14,5.450779527367457e-17,7.701768062181773e-16,1.2945252706499413e-17,5.489279922600605e-09
6.206041447899445e-08,0.3739393864818542,3.76,0.0,0.7148067557938723,0.9999755281554187,7.896715835069028e-06,1.054341278963448e-14,4.983699341091108e-11,0.0036862262654061974,0.0001806516029477185,0.00030573742209060324,0.00015346459583527437,0.00026290023077228794,9.956276025831092e-06,0.00010748074924795699,4.478371684388568e-08,4.56443004919977e-07,6.230068392779923e-09,5.7589582129101335e-08,2.192339540423606e-09,1.110245344852168e-05,4.226812365097507e-06,6.286497611072869e-09,1.920433321499767e-08,4.414164212523123e-06,2.68210983857998e-10,2.8273267234864774e-10,7.288371872655547e-15,3.274041956399293e-15,2.998853332339409e-10,1.2980854800431948e-12,2.2046021632945753e-09,9.419660799422227e-08,4.8023830578903043e-11,3.5208659149476195e-15,3.88549259719452e-12,3.627736272214478e-11,3.014356743254883e-16,7.519977677947612e-08,4.431212446869711e-14,5.1665196481791435e-12,1.989326248892534e-12,1.1418515101163893e-13,6.754882381909931e-19,2.6525901839839967e-20,2.2439171332611357e-08,2.6732867315063747e-08,4.9394727450079704e-14,4.697923213856245e-14,1.186283788334523e-09,1.4169819605000305e-16,3.246640558691098e-14,7.110419259184536e-17,9.604298336874614e-16,1.614036216557713e-17,6.000970432590856e-09
