Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19)
0.00011751327279963554,0.2026238299108931,3.76,0.0,0.658409841496764,0.9999952505469591,1.4029937278323499e-07,1.921077535043041e-27,2.1137226265437244e-23,3.238076423532147e-07,7.380576596281859e-08,2.3254208134493355e-06,2.1703711603706187e-09,4.983992698982151e-06,3.7733820942193402e-06,1.0347190225888863e-06,1.3296062199815132e-08,2.0387169871089444e-08,3.259366224943924e-13,8.370806546919755e-07,2.630395543073105e-12,1.210463007504829e-10,7.019369973901301e-08
0.00012018427397800074,0.2026238324120371,3.76,0.0,0.6584096499190164,0.9999951067272036,1.473548964546875e-07,1.9868885034885736e-27,2.1142117524992314e-23,3.238203831510219e-07,7.461194788743769e-08,2.3858513174600873e-06,2.1944509462307144e-09,5.1434850075760064e-06,3.871163276302549e-06,1.067972820023139e-06,1.3441349155798016e-08,2.0387995000117594e-08,3.445842532302478e-13,8.785314419444333e-07,2.8431039511612385e-12,1.2546389235305785e-10,7.201710708192597e-08
0.00012285527515636596,0.20262383493171005,3.76,0.0,0.658409456594846,0.9999949615496198,1.5466638076166906e-07,2.0534334219411923e-27,2.1146910854187497e-23,3.238299976521587e-07,7.54227624632038e-08,2.446285115544142e-06,2.2186664933918955e-09,5.304718245734868e-06,3.9691666694099726e-06,1.1015945827308658e-06,1.3587469921334368e-08,2.0388618954866074e-08,3.6389165198767055e-13,9.209891484597436e-07,3.0678608638400115e-12,1.2998846333707704e-10,7.3840576842715e-08
0.00012552627633473116,0.20262383747010312,3.76,0.0,0.6584092615140021,0.9999948150064916,1.6223995126011716e-07,2.120716381295216e-27,2.115164184491663e-23,3.238370012270178e-07,7.623830624424801e-08,2.50672167664089e-06,2.24302065036285e-09,5.467702548010558e-06,4.0673970325567374e-06,1.1355864020064874e-06,1.3734442050857222e-08,2.038907489663904e-08,3.8387127704271696e-13,9.644536263825774e-07,3.3050896543302778e-12,1.3462005057171148e-10,7.56640929082533e-08
0.00012819727751309636,0.20262384002740946,3.76,0.0,0.6584090646660495,0.9999946670899534,1.70081735554887e-07,2.1887416531079124e-27,2.11563402438498e-23,3.2384182394112276e-07,7.70586657702544e-08,2.567160557728861e-06,2.267515972971847e-09,5.632448246855219e-06,4.165859219878523e-06,1.169950410263894e-06,1.3882281268466208e-08,2.038939049787078e-08,4.045357819082055e-13,1.008924786578797e-06,3.555221705195489e-12,1.39358688779923e-10,7.748764182096123e-08
0.00013086827869146156,0.20262384260382366,3.76,0.0,0.6584088660403844,0.9999945177920058,1.7819786322151822e-07,2.257513669512929e-27,2.1161031448343792e-23,3.238448246317006e-07,7.788391924784685e-08,2.6276013893003167e-06,2.2921547734852615e-09,5.798965852956268e-06,4.264558163852833e-06,1.204688776972269e-06,1.403100177516015e-08,2.038958884786983e-08,4.258980176078197e-13,1.0544025995149075e-06,3.818696534186118e-12,1.4420441201448938e-10,7.931121234030359e-08
0.00013353927986982676,0.20262384519954174,3.76,0.0,0.658408665626248,0.9999943671045279,1.865944658032438e-07,2.32703700710901e-27,2.11657371728407e-23,3.2384630272719235e-07,7.871413796247002e-08,2.68804386316488e-06,2.3169391618539463e-09,5.9672660387876494e-06,4.363498861249063e-06,1.2398037052558645e-06,1.4180616506820382e-08,2.0389689213333962e-08,4.4797103504861956e-13,1.100887095965538e-06,4.0959619215945606e-12,1.4915725489921218e-10,8.113479507460502e-08
0.00013621028104819196,0.2026238478147613,3.76,0.0,0.6584084634127421,0.9999942150192875,1.9527767687309083e-07,2.3973163723298904e-27,2.117047548200933e-23,3.238465081094582e-07,7.954938745656722e-08,2.7484877222729053e-06,2.341871080132811e-09,6.137359624950452e-06,4.4626863614445284e-06,1.2752974290695795e-06,1.4331137349488812e-08,2.03897076729237e-08,4.707680874876647e-13,1.1483783675723222e-06,4.387474039179646e-12,1.5421725367423789e-10,8.295838217384331e-08
0.00013888128222655716,0.20262385044968087,3.76,0.0,0.6584082593888364,0.999994061527951,2.0425363215125267e-07,2.4683565895035724e-27,2.1175262046433772e-23,3.238456493099665e-07,8.038972850886465e-08,2.8089327522580017e-06,2.366952331088343e-09,6.309257568887973e-06,4.562125756753941e-06,1.311172210864688e-06,1.4482575318307988e-08,2.0389657644639178e-08,4.943026330870427e-13,1.1968765672768658e-06,4.693697580715428e-12,1.593844470439401e-10,8.478196707434577e-08
0.00014155228340492236,0.20262385310450015,3.76,0.0,0.6584080535433776,0.9999939066220881,2.1352846966793449e-07,2.5401625925117936e-27,2.1180110621723447e-23,3.238439003289996e-07,8.123521794924583e-08,2.8693787744004584e-06,2.3921846020040594e-09,6.482970955563616e-06,4.661822174422573e-06,1.3474303396597265e-06,1.4634940706418214e-08,2.0389550324596196e-08,5.185883375480809e-13,1.2463819096503173e-06,5.01510589421903e-12,1.6465887688037003e-10,8.660554428638222e-08
0.00014422328458328756,0.20262385577942008,3.76,0.0,0.658407845865097,0.9999937502931805,2.2310832996299559e-07,2.6127394159589556e-27,2.118503250304656e-23,3.2384140633401096e-07,8.208590933978565e-08,2.9298256397472735e-06,2.41756948457718e-09,6.658510989736839e-06,4.761780769973135e-06,1.3840741294412348e-06,1.4788243209394874e-08,2.038939505368111e-08,5.436390768220255e-13,1.2968946711394778e-06,5.3521811159096625e-12,1.7004058882762917e-10,8.84291092166755e-08
0.00014689428576165276,0.20262385847464234,3.76,0.0,0.6584076363426151,0.9999935925326243,2.329993563158905e-07,2.686092187724328e-27,2.119003769177732e-23,3.2383828843072145e-07,8.294185354509794e-08,2.990273224189021e-06,2.4431084915798107e-09,6.835888989561393e-06,4.862006721672143e-06,1.4211059178374255e-06,1.4942492029463668e-08,2.038919962454303e-08,5.694689398897387e-13,1.348415190244514e-06,5.70541430594581e-12,1.7552963278552194e-10,9.025265801979777e-08
0.00014956528694001797,0.2026238611903696,3.76,0.0,0.6584074249644474,0.9999934333317354,2.432076950010391e-07,2.760226125701059e-27,2.1195135435295268e-23,3.2383464765073346e-07,8.380309920914948e-08,3.05072142434519e-06,2.4688030707881247e-09,7.0151163813011465e-06,4.962505225941786e-06,1.4585280650225084e-06,1.509769596262662e-08,2.038897053817421e-08,5.960922316004563e-13,1.400943867639457e-06,6.075305585982278e-12,1.8112606330584676e-10,9.207618747397288e-08
0.00015223628811838317,0.20262386392680573,3.76,0.0,0.6584072117190074,0.9999932726817531,2.537394955645701e-07,2.8351465323556784e-27,2.120033312371975e-23,3.2383056827494277e-07,8.466969315275092e-08,3.1111701541349136e-06,2.494654616596195e-09,7.196204694993566e-06,5.063281493572984e-06,1.4963429528166062e-06,1.5253863471290225e-08,2.0388713217751557e-08,6.235234755736481e-13,1.4544811662447462e-06,6.462364278586121e-12,1.8682993994713368e-10,9.389969487756968e-08
0.00015490728929674837,0.2026238666841551,3.76,0.0,0.6584069965946109,0.9999931105738419,2.6460091111881865e-07,2.9108587892936448e-27,2.120563742299023e-23,3.238261206016994e-07,8.55416807047765e-08,3.1716193419206753e-06,2.5206644796916833e-09,7.379165560905752e-06,5.1643407466078055e-06,1.5345529839492272e-06,1.541100274478403e-08,2.0388432186751448e-08,6.51777417161881e-13,1.5090276112602962e-06,6.867109048549657e-12,1.9264132754805967e-10,9.572317796289088e-08
0.00015757829047511357,0.20262386946262312,3.76,0.0,0.6584067795794761,0.999992946999094,2.757980986513134e-07,2.9873683577973124e-27,2.12110551034954e-23,3.2382136325639054e-07,8.641910597864518e-08,3.232068928125202e-06,2.5468339751321314e-09,7.564010706645299e-06,5.2656882157743266e-06,1.5731605814578741e-06,1.556912174988089e-08,2.03881312175588e-08,6.808690264616342e-13,1.5645837901665808e-06,7.290068046137304e-12,1.985602964385277e-10,9.754663482424682e-08
0.00016292029283184397,0.202623875083741,3.76,0.0,0.6584063398294032,0.9999926154131081,2.9922443893529183e-07,3.142801645460703e-27,2.1222250874129816e-23,3.238111061705152e-07,8.819044132435898e-08,3.3529691069650592e-06,2.599656981831952e-09,7.939401222225572e-06,5.4692687575126095e-06,1.6515782666797102e-06,1.5888329938689068e-08,2.0387481473273535e-08,7.416262708501895e-13,1.6787280107549538e-06,8.192789630947232e-12,2.1072128798438859e-10,1.0119346373586023e-07
0.00016826229518857437,0.20262388079181934,3.76,0.0,0.658405892372694,0.9999922778511549,3.240678622372282e-07,3.3014915756890664e-27,2.1233959332757584e-23,3.238000984168435e-07,8.998403567813918e-08,3.473870387291189e-06,2.653133675086706e-09,8.322471930933581e-06,5.674065067209475e-06,1.7316157825508579e-06,1.6211548762376413e-08,2.0386783379570796e-08,8.059195821574534e-13,1.7969197720375429e-06,9.174949516281207e-12,2.2331359375092526e-10,1.0484017155626176e-07
0.00017360429754530477,0.20262388658853062,3.76,0.0,0.6584054371118151,0.9999919342395264,3.5037779775731114e-07,3.4634844796847e-27,2.124621404327126e-23,3.2378855017407776e-07,9.180021753472927e-08,3.594772560120691e-06,2.7072738578503864e-09,8.71331996924169e-06,5.8801191309331165e-06,1.8132932049980426e-06,1.6538837477444793e-08,2.0386050461528527e-08,8.738771309698472e-13,1.919166011139231e-06,1.0241129453247712e-11,2.3633799008674206e-10,1.084867510461476e-07
0.00017894629990203518,0.20262389247556145,3.76,0.0,0.6584049739478183,0.9999915845034703,3.782037693783395e-07,3.6288278101032134e-27,2.1259045011195672e-23,3.2377660731933653e-07,9.363931063302424e-08,3.715675483078825e-06,2.7620871922392007e-09,9.112043895675257e-06,6.087472946742667e-06,1.8966309064325027e-06,1.687025446377236e-08,2.038529210672517e-08,9.456309902268795e-13,2.0454746553033e-06,1.139607740626214e-11,2.4979535287246985e-10,1.121331969449769e-07
0.00018428830225876558,0.20262389845461032,3.76,0.0,0.6584045027803475,0.9999912285672005,4.0759540718596205e-07,3.797570152406032e-27,2.127247988734039e-23,3.2376437017735685e-07,9.550163621781947e-08,3.836579061057669e-06,2.817583265616018e-09,9.518743677344804e-06,6.296168508765391e-06,1.9816495527997037e-06,1.72058576378365e-08,2.038451477164834e-08,1.0213172431883833e-12,2.1758546185079247e-06,1.2644712639210259e-11,2.636866590362177e-10,1.157795053873391e-07
0.00018963030461549598,0.20262390452738943,3.76,0.0,0.6584040235076465,0.9999908663539047,4.386024590958316e-07,3.969761237902586e-27,2.128654490365844e-23,3.237519075189944e-07,9.73875147345193e-08,3.9574832317772235e-06,2.873771640115412e-09,9.933520683355718e-06,6.50624779687858e-06,2.0683701020462253e-06,1.7545704762299366e-08,2.0383722882415346e-08,1.101076094126019e-12,2.3103157979299928e-06,1.3992130940361448e-11,2.7801298756803315e-10,1.1942567346727973e-07
0.00019497230697222638,0.20262391069562427,3.76,0.0,0.6584035360265569,0.9999904977857469,4.712748025590626e-07,4.145451956047609e-27,2.1301265551534e-23,3.2373926672285087e-07,9.929726706554876e-08,4.078387955305971e-06,2.9306618887747046e-09,1.0356477683793822e-05,6.717752770890065e-06,2.156813803735003e-06,1.7889853671877207e-08,2.0382919488618594e-08,1.1850519818363622e-12,2.4488690703249987e-06,1.544360998958559e-11,2.9277552015419396e-10,1.230716989221153e-07
0.00020031430932895678,0.20262391696105417,3.76,0.0,0.6584030402325138,0.9999901227838678,5.056624563343713e-07,4.324694372647667e-27,2.131666703439426e-23,3.2372648046366344e-07,1.0123121535191666e-07,4.199293207165713e-06,2.988263619547665e-09,1.0787718853771673e-05,6.930725368773715e-06,2.2470021997024934e-06,1.8238362423393363e-08,2.0382106693686183e-08,1.2733936960573286e-12,2.591526288354752e-06,1.700461487493412e-11,3.0797554146016087e-10,1.2671757992441427e-07
0.00020565631168568719,0.2026239233254319,3.76,0.0,0.6584025360195366,0.9999897412683791,5.418155922937094e-07,4.507541757277005e-27,2.133277456299546e-23,3.2371357096282665e-07,1.0318968352357413e-07,4.320198973952202e-06,3.046586490810253e-09,1.1227349781062031e-05,7.145207507706373e-06,2.3389571254535465e-06,1.859128939262186e-08,2.038128592837832e-08,1.3662544967400605e-12,2.738300276942819e-06,1.8680803763929596e-11,3.236144391759505e-10,1.303633149499019e-07
0.0002109983140424176,0.20262392979052465,3.76,0.0,0.6584020232802199,0.9999893531583605,5.797845472244797e-07,4.694048616467612e-27,2.134961356965417e-23,3.2370055298811694e-07,1.0517299768016343e-07,4.441105250246703e-06,3.1056402224937384e-09,1.1675477475626327e-05,7.3612410864717864e-06,2.432700711944669e-06,1.8948693343799028e-08,2.0380458143803366e-08,1.4637922361440842e-12,2.889204829744673e-06,2.0478033732302135e-11,3.3969370395080613e-10,1.3400890268431435e-07
0.000216340316399148,0.20262393635811407,3.76,0.0,0.6584015019057227,0.9999889583718525,6.196198346122084e-07,4.884270728651983e-27,2.1367209878536246e-23,3.236874361744379e-07,1.0718148639038821e-07,4.5620120362283674e-06,3.165434604839801e-09,1.2132210380221848e-05,7.578867988540947e-06,2.5282553875870777e-06,1.931063348426235e-08,2.0379623960744947e-08,1.5661694838111193e-12,3.0442547057716014e-06,2.2402366752691267e-11,3.56214929276923e-10,1.376543419513916e-07
0.0002216823187558784,0.2026239430299964,3.76,0.0,0.6584009717857554,0.9999885568258507,6.613721564048072e-07,5.0782651802591894e-27,2.1385589834689417e-23,3.2367422670452274e-07,1.0921548091470287e-07,4.682919335947283e-06,3.2259795049144263e-09,1.2597658382031141e-05,7.798130085781526e-06,2.6256438804578385e-06,1.9677169505078046e-08,2.0378783777805123e-08,1.673553654499084e-12,3.2034656261684396e-06,2.446007584712709e-11,3.7317981132647994e-10,1.4129963166080146e-07
0.0002270243211126088,0.20262394980798287,3.76,0.0,0.6584004328085679,0.9999881484362988,7.050924147596534e-07,5.276090404305227e-27,2.1404780393723042e-23,3.236609283763732e-07,1.1127531535446869e-07,4.803827156230532e-06,3.2872848709720905e-09,1.3071932825275214e-05,8.019069242762974e-06,2.7248892207110543e-06,2.004836160823507e-08,2.0377937840087964e-08,1.7861171391221042e-12,3.366854271145358e-06,2.6657651407846015e-11,3.905901487448549e-10,1.4494477077516402e-07
0.0002323663234693392,0.20262395669390026,3.76,0.0,0.658399884860936,0.9999877331180796,7.508317237685556e-07,5.477806222072134e-27,2.142480918610083e-23,3.2364754327239695e-07,1.1336132675314914e-07,4.924735505999464e-06,3.3493607354172818e-09,1.355514652450347e-05,8.241727321396423e-06,2.8260147431255984e-06,2.0424270525075606e-08,2.037708628225477e-08,1.9040374387273884e-12,3.5344382770778455e-06,2.9001807690730607e-11,4.0844784242271897e-10,1.485897582894801e-07
0.0002430503281828,0.20262397079691297,3.76,0.0,0.6583987615939874,0.9999868813498264,8.485730798786502e-07,5.893156137729596e-27,2.146749566268369e-23,3.2362051507439135e-07,1.1761324374458285e-07,5.166553837531312e-06,3.4758645225061305e-09,1.4548850383559035e-05,8.692367706126494e-06,3.0340012125659927e-06,2.1190484450693845e-08,2.037536645904922e-08,2.1566848668699508e-12,3.882267682492502e-06,3.415787943526029e-11,4.455134120254657e-10,1.5587927458093985e-07
0.00025373433289626083,0.20262398535396695,3.76,0.0,0.6583976010491032,0.999986000818656,9.550098199957634e-07,6.3248229889217125e-27,2.1513885684862583e-23,3.2359314079841004e-07,1.21973989814095e-07,5.408374427244881e-06,3.605572888436007e-09,1.5579702407011706e-05,9.150386259890858e-06,3.2497961601990314e-06,2.1976308217282735e-08,2.0373624228030964e-08,2.4330234360605095e-12,4.24711395827713e-06,3.998674069646761e-11,4.843937638731654e-10,1.631681726440103e-07
0.0002651947443714578,0.20262400149092516,3.76,0.0,0.6583963136336747,0.9999850235050681,1.0793232144181864e-06,6.8066054759698e-27,2.156804883888029e-23,3.23563383738193e-07,1.267758098227182e-07,5.667770756909763e-06,3.748364597650309e-09,1.672785203204013e-05,9.650272679981502e-06,3.4901786390136014e-06,2.2841613421475034e-08,2.037172991845253e-08,2.757624272623499e-12,4.657590202637642e-06,4.705831128541949e-11,5.281384599210967e-10,1.7098605864528462e-07
0.0002766551558466548,0.20262401818691628,3.76,0.0,0.6583949810029877,0.9999840113564089,1.2146437804163008e-06,7.308469349743475e-27,2.1627088449477653e-23,3.2353320660449763e-07,1.3170961665963013e-07,5.927169956242462e-06,3.895044576422775e-09,1.7921059340290172e-05,1.015944868505182e-05,3.740024371027715e-06,2.3730701191492914e-08,2.036980842571831e-08,3.113468263903361e-12,5.088083889884771e-06,5.5058539661068856e-11,5.740183668383432e-10,1.788032139002075e-07
0.0002881155673218518,0.20262403546143276,3.76,0.0,0.6583936019061266,0.9999829634375434,1.3614993752088215e-06,7.831145690870927e-27,2.1691352230015585e-23,3.23502594204749e-07,1.3677901323750952e-07,6.186572181706867e-06,4.045719761896989e-09,1.916057083973355e-05,1.0678329326194323e-05,3.999591138775804e-06,2.4644220694214525e-08,2.0367858774051793e-08,3.5028095055126214e-12,5.538850518603395e-06,6.407602060340364e-11,6.220609718816766e-10,1.8661962790125754e-07
0.0002995759787970488,0.2026240533343624,3.76,0.0,0.6583921750577532,0.9999818787890673,1.5204248730389614e-06,8.375406781416498e-27,2.176120965427611e-23,3.234715305136293e-07,1.4198767312180283e-07,6.4459775994413486e-06,4.200499116374197e-09,2.044766736678106e-05,1.120733055660021e-05,4.2691437874471945e-06,2.5582833819833622e-08,2.0365879932831283e-08,3.928043643570673e-12,6.0101654326834646e-06,7.420574324706791e-11,6.722958916878767e-10,1.9443528978118534e-07
0.0003110363902722458,0.20262407182600242,3.76,0.0,0.6583906991374056,0.9999807564269184,1.6919626880069415e-06,8.942069239604464e-27,2.1837053271874987e-23,3.2343999986395983e-07,1.4733934137577424e-07,6.705386384500728e-06,4.359493651383389e-09,2.1783664785228844e-05,1.1746869395941285e-05,4.5489543581690955e-06,2.654721533406856e-08,2.036387089318448e-08,4.391715815586128e-12,6.50232378363374e-06,8.554949441051649e-11,7.247548692200836e-10,2.0225018828954264e-07
0.00032249680174744277,0.20262409095707504,3.76,0.0,0.6583891727887895,0.9999795953419875,1.8766632963992537e-06,9.531997431130892e-27,2.1919300029455304e-23,3.234079873227712e-07,1.528378352476451e-07,6.964798720963053e-06,4.5228164469784494e-09,2.3169914694555648e-05,1.2297364080432309e-05,4.839302222756994e-06,2.7538053001625703e-08,2.0361830692145544e-08,4.896528977060504e-12,7.015640507976696e-06,9.821628447639395e-11,7.79471772270688e-10,2.1006431179508644e-07
0.00033395721322263975,0.20262411074874218,3.76,0.0,0.6583875946190589,0.9999783944997315,2.075085758821916e-06,1.0146107185080898e-26,2.2008392617816278e-23,3.2337547845142026e-07,1.5848704471837752e-07,7.224214802697411e-06,4.690582666792082e-09,2.4607805147085437e-05,1.2859234197662799e-05,5.140474219794986e-06,2.8556047684352646e-08,2.035975839717756e-08,5.445352624994862e-12,7.550450319637427e-06,1.1232279743709818e-10,8.364825935371881e-10,2.1787764830796398e-07
