Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376)
0.0001675342866515624,0.06288196462590419,3.76,0.0,0.24623372947850702,0.6054629230947237,0.4832687374148741,3.077347571887497e-15,1.6502312717920653e-11,0.000936012295103841,0.0005909623550492582,0.07473183465819025,5.146312806240628e-05,0.41869116864302447,0.003591183493997653,0.22508202793280827,1.8661300875982887e-05,1.1086850261215002e-05,2.445036078029295e-05,0.018550215442162905,0.005197771101374675,4.7943013449563395e-05,0.05912952913660826,5.062304788396653e-05,0.18298875533779638,3.828316243658878e-06,7.075634006421236e-05,1.3295464135925286e-08,1.808325807302014e-09,1.4031046342705794e-06,1.2806845724549274e-06,8.663827229113784e-10,0.0034285877253480423,3.451236819957539e-06,0.009956420600870753,3.947921959893475e-12,1.8166740320777542e-06,2.0330943362685665e-06,1.0415727517575089e-10,0.004604532976934931,0.00010289386987098483,3.242897505003528e-05,2.770246096746959e-12,5.8500887661276384e-05,1.5464253205374467e-11,4.303493974315913e-14,4.871088930004449e-09,7.402720742492882e-08,1.8575776982603917e-11,3.239799024029792e-12,3.5259895081281066e-09,9.083797073029636e-11,5.819347759399326e-09,1.2381672278218777e-05,1.0786206991310997e-06,1.0356858124088986e-08,1.2040613934042164e-08,2.3537156163156445e-12,6.445390799232542e-08,1.529214352980448e-08,1.5601496465096363e-07,4.408369723383354e-10,1.930098606733465e-08
0.00016963356963091384,0.06296519274373272,3.76,0.0,0.24015658140383908,0.5970917672753382,0.49227548452052505,3.2319320033005093e-15,1.702111609470348e-11,0.0009438240991761148,0.0005857715156528125,0.0763677615437965,5.168826588702028e-05,0.4195326867237266,0.0035713114285666554,0.2281040083307661,1.8220392387460382e-05,1.1010300425950948e-05,2.48016389505244e-05,0.018395891919123872,0.005375228688702114,4.792351194700028e-05,0.05977841326020402,5.1374493892535335e-05,0.1898123269836808,3.837431958932086e-06,7.105440957879616e-05,1.3305669383957263e-08,1.8788702579013097e-09,1.4537878026572495e-06,1.2816717717383365e-06,8.879180443572348e-10,0.0035457987575764787,3.457240729539798e-06,0.010170396828139734,4.048927257886305e-12,1.8832129573030607e-06,2.054905384717979e-06,1.0635691900330246e-10,0.004803263347696217,0.00010861772162005751,3.361773971597144e-05,2.8048310941378103e-12,6.120318103165561e-05,1.6303192925529368e-11,4.455764761053482e-14,4.9136103119886546e-09,7.544039882906503e-08,1.8644546413439996e-11,3.2517905733309023e-12,3.5377379299108575e-09,9.294887105386605e-11,6.0441098915619005e-09,1.298316049186516e-05,1.0950783745790978e-06,1.0514883613054253e-08,1.2247215461961868e-08,2.468059667765143e-12,6.689261141425824e-08,1.5525938674516284e-08,1.6342389470763455e-07,4.5270736488513003e-10,1.9705793397392073e-08
0.00017173285261026528,0.06304767101916516,3.76,0.0,0.2342574828463646,0.5887738102105474,0.5011999516084056,3.389348983148999e-15,1.7532098821757157e-11,0.0009511425706877978,0.0005805453481998493,0.0779912553517004,5.190559685782968e-05,0.42020655512577226,0.0035500215328276544,0.2310996494005101,1.77857394311264e-05,1.0926848899998661e-05,2.5137056533106006e-05,0.018230972929819813,0.005553411585370401,4.787350029750824e-05,0.06037953573077621,5.207881596034203e-05,0.19668265139488683,3.844076929731429e-06,7.128606546369377e-05,1.3302189506742073e-08,1.9490886531701403e-09,1.504187730687048e-06,1.2813385913379331e-06,9.087780037522844e-10,0.0036627039077880195,3.459802440483124e-06,0.010378915882265055,4.147067723025513e-12,1.94968889061762e-06,2.0749655078848644e-06,1.0849554692157954e-10,0.005005257756160466,0.00011447413819553575,3.4808689223864744e-05,2.8377129310159878e-12,6.394203602482339e-05,1.7160494203800232e-11,4.606169608810998e-14,4.950762195161013e-09,7.680602199393414e-08,1.8693667927418837e-11,3.260355391427276e-12,3.5457165475588905e-09,9.501281762659602e-11,6.2687603991602945e-09,1.3595384040947641e-05,1.1104354718899299e-06,1.0662341407684547e-08,1.2449288805977783e-08,2.584444665436937e-12,6.931308364207074e-08,1.5744155033508066e-08,1.709452646279028e-07,4.64364613362759e-10,2.0093334657352294e-08
0.00017383213558961672,0.06312937200572209,3.76,0.0,0.2285337352884221,0.5805147553884563,0.5100375732269399,3.549235143073147e-15,1.8033762364454083e-11,0.0009579667816980557,0.0005752896125459513,0.07960147983995806,5.2114511977753225e-05,0.42072022466769443,0.003527355596077421,0.23406870053061343,1.7357658791998506e-05,1.0836883027302153e-05,2.545621307349295e-05,0.018055856874129486,0.005732128462543025,4.77931766269565e-05,0.0609330775580174,5.273482364000272e-05,0.20359240616576757,3.848267978346255e-06,7.145213391517503e-05,1.328532842555974e-08,2.018795466524178e-09,1.5541852573086078e-06,1.2797144395735611e-06,9.289174899559494e-10,0.003779139433393338,3.458971992767754e-06,0.010581754280152008,4.242141357599686e-12,2.0159699466871367e-06,2.093283750819317e-06,1.1057078388668772e-10,0.005210337081236432,0.00012045614577748809,3.6000251938999774e-05,2.8688335861906067e-12,6.671405946866594e-05,1.8035061024031628e-11,4.7543011397275924e-14,4.982499050508382e-09,7.812190991961557e-08,1.8723471716810477e-11,3.2655510751732452e-12,3.5499931189068617e-09,9.702694232482534e-11,6.492831235835428e-09,1.4217731446737901e-05,1.1246780495945526e-06,1.079909764348629e-08,1.2646514963950177e-08,2.7027543666164337e-12,7.170938694716272e-08,1.594659394051239e-08,1.7856689363459708e-07,4.757844564475271e-10,2.0463140656749074e-08
0.00017593141856896816,0.0632102690289553,3.76,0.0,0.22298247499633733,0.5723200897436295,0.5187839582110815,3.7111965615337206e-15,1.8524628582577952e-11,0.0009642966437797255,0.0005700095954625414,0.08119764477647883,5.231440296769218e-05,0.4210811675895364,0.0035033594521752236,0.23701088584982874,1.6936428459578738e-05,1.0740792983592597e-05,2.57587560233839e-05,0.01787096861010021,0.00591118933466322,4.7682824358130086e-05,0.06143936587936838,5.3341511400176915e-05,0.21053430949842372,3.850028351371313e-06,7.155364459054695e-05,1.3255430883079066e-08,2.087806262790328e-09,1.603662059701192e-06,1.2768326592414014e-06,9.482945580502684e-10,0.003894945981461447,3.4548111467553953e-06,0.010778711363713877,4.333959914939925e-12,2.0819231640975516e-06,2.1098740414905838e-06,1.1258051402817139e-10,0.005418316116677417,0.0001265564378308404,3.7190873984164406e-05,2.8981386995010656e-12,6.951580841850571e-05,1.8925740619786037e-11,4.899761377240066e-14,5.008796828680191e-09,7.938606282174587e-08,1.8734351073994925e-11,3.2674462259883645e-12,3.5506475163791584e-09,9.898856216162901e-11,6.7158579993694284e-09,1.4849577966470149e-05,1.1377968520140518e-06,1.0925063448665197e-08,1.2838580379132907e-08,2.822870006640897e-12,7.407570420821757e-08,1.6133123037502588e-08,1.8627600519865084e-07,4.869432412633939e-10,2.081482352158942e-08
0.0001780307015483196,0.06329033626927419,3.76,0.0,0.2176006882018446,0.5641950692280505,0.5274349014172436,3.874827397454842e-15,1.900324833126023e-11,0.0009701329037695045,0.0005647101425378953,0.08277900630896524,5.250466695211587e-05,0.42129685024247165,0.0034780827113333385,0.23992590698643254,1.652228989174648e-05,1.0638970180851059e-05,2.6044381606949186e-05,0.01767675773562607,0.006090406275665252,4.754281251397147e-05,0.061898866890376596,5.389806132059669e-05,0.2175011467168804,3.849387645431889e-06,7.159182143916827e-05,1.3212879818389135e-08,2.1559388953925444e-09,1.6525012535356302e-06,1.2727302738697084e-06,9.66870582749108e-10,0.00400996914587062,3.447392868365451e-06,0.010969609482001062,4.422349565063083e-12,2.1474150783579314e-06,2.124754888602243e-06,1.1452288260358417e-10,0.005629004308395681,0.00013276741642259397,3.8379024133077955e-05,2.9255779306274747e-12,7.234380435562823e-05,1.9831328819155134e-11,5.042164293241663e-14,5.029652973293471e-09,8.05966546832785e-08,1.8726758588615874e-11,3.2661197868095285e-12,3.547770970460835e-09,1.0089518689760209e-10,6.937382391983836e-09,1.5490288090882092e-05,1.1497871775142074e-06,1.1040193679080672e-08,1.3025178452873327e-08,2.9446707735955146e-12,7.640637328029464e-08,1.6303674415428467e-08,1.9405927260537914e-07,4.978180360524229e-10,2.11480752570639e-08
0.0001799200562297359,0.06336166673396319,3.76,0.0,0.2128993799315068,0.556946244844957,0.5351358307493234,4.02315263597679e-15,1.9422358553223977e-11,0.0009749647982691162,0.0005599276915657549,0.08418899756015995,5.266718430584878e-05,0.42137291265922017,0.003454282553642699,0.24252593825490923,1.6155800717486873e-05,1.0542751438657453e-05,2.628676819474374e-05,0.01749438710750912,0.006251681847728542,4.7391816777633254e-05,0.06227290602977071,5.435556767370178e-05,0.2237867301278321,3.846787678292735e-06,7.157319238124192e-05,1.3164110200607922e-08,2.216360061201253e-09,1.695816405212906e-06,1.268027865317208e-06,9.828749468135653e-10,0.004112696977671108,3.4380002117320533e-06,0.011136109125683535,4.498836848012376e-12,2.205853279806143e-06,2.136704842463893e-06,1.1621209851769205e-10,0.005820778811979129,0.00013844545315671477,3.944500227599786e-05,2.9486398300805616e-12,7.490854916160089e-05,2.0658073576210905e-11,5.167405962273594e-14,5.043786009238165e-09,8.163901863929732e-08,1.8704551267799466e-11,3.2622446745744244e-12,3.5422471530506654e-09,1.0256223176104089e-10,7.135097981446646e-09,1.6073973904344144e-05,1.1596132408972258e-06,1.1134542804559975e-08,1.3188195213027916e-08,3.0556311731190642e-12,7.846896872431844e-08,1.6443503173540787e-08,2.0111621113319295e-07,5.073442850356107e-10,2.1432051520731473e-08
0.0001814470787066926,0.06341879992703896,3.76,0.0,0.209196489485986,0.5511341432282773,0.5412991393091898,4.143512427252201e-15,1.975232287485856e-11,0.0009785799945249676,0.00055605556800017,0.08531908524110904,5.2792199618601426e-05,0.42135649361173233,0.003434348015604965,0.2446109147173838,1.586400447703318e-05,1.0462017687284372e-05,2.647240347961304e-05,0.017341997143854086,0.0063819206218786746,4.7252756118219205e-05,0.06254822741560333,5.469506482221516e-05,0.2288739342161452,3.843306995395302e-06,7.152226511408961e-05,1.311767463917108e-08,2.2644818491889045e-09,1.7303235833499007e-06,1.2635502926918942e-06,9.952992548942654e-10,0.004195100618754117,3.4285764025314605e-06,0.011266933547010085,4.558460240593038e-12,2.252666692830165e-06,2.145377961161904e-06,1.175358722022433e-10,0.005977164642521841,0.0001430914448358378,4.030346277406689e-05,2.966126938350364e-12,7.69931526651098e-05,2.1333714093732172e-11,5.266422547143673e-14,5.052017831690092e-09,8.244806273312642e-08,1.8676246563506554e-11,3.257306544280973e-12,3.5358081360369065e-09,1.0387462335270088e-10,7.293521944326548e-09,1.6550264930480463e-05,1.1668885647513504e-06,1.1204399906649611e-08,1.3316394256291131e-08,3.1461755822314186e-12,8.010903897500201e-08,1.6547080207842018e-08,2.068484589682962e-07,5.148519459674617e-10,2.1650441530280285e-08
0.00018297410118364932,0.06347546062531292,3.76,0.0,0.20557876136331996,0.5453655733316615,0.5474066088007011,4.2641108973109045e-15,2.0073899605369052e-11,0.0009819371499481737,0.0005521789254451717,0.08644042286693938,5.291131918660691e-05,0.421273482967594,0.0034138130993213835,0.2466810589448531,1.5576213536524158e-05,1.0378792077617266e-05,2.6648791972752783e-05,0.017185353524655472,0.006511988479698238,4.709872682497113e-05,0.06279975893737627,5.500738035386503e-05,0.23396456537520452,3.8386124494744584e-06,7.143997802392523e-05,1.3065160760488757e-08,2.3118967310967066e-09,1.7643374020454106e-06,1.2584864884846564e-06,1.007255011153169e-09,0.0042768893689077376,3.4175561418335517e-06,0.011394362599482476,4.616066667058975e-12,2.2990522453262564e-06,2.153182709355948e-06,1.1882207852803623e-10,0.006134708604182284,0.000147784874439535,4.115856126072823e-05,2.98256886702252e-12,7.908677232331275e-05,2.2015465605354907e-11,5.3633248917196846e-14,5.057420111946296e-09,8.32266845226341e-08,1.8638930223557215e-11,3.250796746828873e-12,3.5276529701060153e-09,1.051549668394196e-10,7.450538873479362e-09,1.7030345300563084e-05,1.173571150243296e-06,1.1268565567742041e-08,1.344130102898199e-08,3.2374404246365743e-12,8.172289241234213e-08,1.6642262947837847e-08,2.1260031745216304e-07,5.221798375451902e-10,2.1858842914295307e-08
0.00018450112366060603,0.06353164028153299,3.76,0.0,0.20204487800392146,0.5396422123197849,0.5534569019993333,4.3847608502238635e-15,2.038659563538923e-11,0.0009850376681023029,0.0005482991368425296,0.08755278687590066,5.302433470163494e-05,0.42112667188430414,0.003392700998218404,0.2487362353417296,1.5292478336508446e-05,1.029322242467884e-05,2.6815884765950947e-05,0.017024656094651654,0.006641817875670436,4.692998287597226e-05,0.06302784274456252,5.529245907193022e-05,0.23905601098270388,3.83272353724119e-06,7.132703223363425e-05,1.3006758297727612e-08,2.3585416234401778e-09,1.7978169321974177e-06,1.2528547808554175e-06,1.0187322662597526e-09,0.004358011875118555,3.4049806062959116e-06,0.011518358597072047,4.671610543146944e-12,2.344960161049352e-06,2.160131502949302e-06,1.2007035208149296e-10,0.006293332518528982,0.00015252255524648284,4.200975270301748e-05,2.997953031559805e-12,8.118806334713537e-05,2.2702815166868337e-11,5.457988102781644e-14,5.060020046267395e-09,8.397442882904191e-08,1.8592843537026673e-11,3.2427573669745478e-12,3.5178295027760404e-09,1.0640258390391441e-10,7.605987972230198e-09,1.7513963444293254e-05,1.1796648421782442e-06,1.1327076705709332e-08,1.3562813508460551e-08,3.3293778755585974e-12,8.330865533230863e-08,1.6729105295707703e-08,2.1836612933028165e-07,5.293205172673725e-10,2.2057237666026235e-08
0.00018602814613756275,0.06358733068395352,3.76,0.0,0.19859349741507573,0.5339656598256868,0.5594487456017793,4.5052438971331295e-15,2.0689943695579348e-11,0.0009878831812128199,0.0005444174937654462,0.08865596672520756,5.3131046490635496e-05,0.4209188209693116,0.0033710355493723238,0.2507763059999156,1.5012841658198304e-05,1.0205455111193484e-05,2.697364881517391e-05,0.016860108821552592,0.006771342630490068,4.6746800281043897e-05,0.06323284970168189,5.555030100231777e-05,0.24414570604434707,3.8256612460950344e-06,7.118416935302551e-05,1.2942663875311085e-08,2.4043554873104683e-09,1.830722625730604e-06,1.2466741611900139e-06,1.0297222312516651e-09,0.004438418704493633,3.3908932398230184e-06,0.011638890072493033,4.725051291427724e-12,2.390341557332078e-06,2.166237691806521e-06,1.212803979015535e-10,0.00645295767792916,0.00015730127170595962,4.285650385849691e-05,3.0122687033106285e-12,8.329568778287297e-05,2.3395244025905338e-11,5.550293341166867e-14,5.059850456835333e-09,8.469090016531474e-08,1.8538238609700776e-11,3.2332323756745085e-12,3.5063876107792677e-09,1.0761685852594486e-10,7.759713066133594e-09,1.8000867803696457e-05,1.1851746187181987e-06,1.1379981120894012e-08,1.368083562965151e-08,3.4219401125713657e-12,8.486453527195909e-08,1.6807677199735233e-08,2.2414018614926315e-07,5.362669288965547e-10,2.224562694655948e-08
0.00018740246636682377,0.06363702722671412,3.76,0.0,0.195556668079432,0.5288980424326973,0.564790430733047,4.613384210553825e-15,2.0954597388193393e-11,0.0009902276464315955,0.0005409234363479633,0.08964081256024475,5.322153891699324e-05,0.42068181992242765,0.003351083689109429,0.2525993389176253,1.4764702476516641e-05,1.0124705234506452e-05,2.710764501806233e-05,0.016708896125241998,0.00688760093652594,4.656983615528513e-05,0.06339795341927577,5.575911274634561e-05,0.24872285654870555,3.818320496669304e-06,7.10306564866384e-05,1.2880279747664676e-08,2.4448288167158935e-09,1.8598155662091452e-06,1.2406584580358948e-06,1.0391901969896264e-09,0.004510133689638569,3.3769595987776307e-06,0.011744385154901995,4.771320122453047e-12,2.430694901619245e-06,2.171024564966775e-06,1.2233656637289791e-10,0.006597411039344521,0.00016163452810378893,4.361435287926101e-05,3.0242317444556024e-12,8.519686670004466e-05,2.4022339760385963e-11,5.6312590043002874e-14,5.057361382855267e-09,8.530870756691817e-08,1.8482027620677255e-11,3.223427453985578e-12,3.4947489136378192e-09,1.0868073835507444e-10,7.896466500912866e-09,1.8441683830792314e-05,1.1896391299532583e-06,1.1422848972481616e-08,1.3783995872683617e-08,3.5057408500090663e-12,8.623786394775538e-08,1.6871390468303408e-08,2.2933912452153228e-07,5.423470570077173e-10,2.2406638546096432e-08
0.0001887767865960848,0.0636863156163771,3.76,0.0,0.192584554268487,0.5238706261556412,0.5700829579975112,4.72111634545417e-15,2.1211008416483148e-11,0.0009923685711951964,0.0005374296991414722,0.09061792388708192,5.3306636810190837e-05,0.420399546052105,0.003330721505740973,0.2544099209134564,1.4519933247622178e-05,1.0042396792291615e-05,2.723406567209575e-05,0.01655488650644027,0.007003513989184029,4.638164812805953e-05,0.06354499390523381,5.594597714142337e-05,0.25329475884589253,3.8100649080062896e-06,7.085413305469965e-05,1.2813600932648858e-08,2.484540382299776e-09,1.8883859286270415e-06,1.2342286331983776e-06,1.0482523518569643e-09,0.00458119733919004,3.361872782214936e-06,0.011847039028189458,4.815833454877386e-12,2.4705485031383317e-06,2.1751513488109003e-06,1.2336146895071835e-10,0.006742553582040703,0.0001659960359402607,4.436781309482791e-05,3.0353165095990413e-12,8.710113951950231e-05,2.4652740774043676e-11,5.710146597082369e-14,5.052691364236002e-09,8.590070127340971e-08,1.841932685976813e-11,3.212490697672355e-12,3.4818801680105596e-09,1.0971679933240609e-10,8.031594322280806e-09,1.88847756668131e-05,1.1936405593086645e-06,1.1461270338206625e-08,1.3884191752731947e-08,3.5899742783819012e-12,8.758441985915129e-08,1.6928543880562596e-08,2.3453584633059662e-07,5.482597895450807e-10,2.2559588151440848e-08
0.00019015110682534583,0.06373519061584358,3.76,0.0,0.1896761376665305,0.5188844115123541,0.575325537328414,4.828240712086393e-15,2.1458885302345537e-11,0.0009943076100625322,0.0005339370774078342,0.0915871739533443,5.338621488125606e-05,0.42007393303238594,0.0033099673970997624,0.256207949563465,1.4278550909440035e-05,9.958632636232531e-06,2.735291682998223e-05,0.016398234963870488,0.007119036819969249,4.618248001775012e-05,0.06367429354956923,5.611100364209394e-05,0.25785965765374286,3.8009127144850717e-06,7.065521221355744e-05,1.2742782213545219e-08,2.523450872457951e-09,1.916407972087732e-06,1.2273996320178676e-06,1.056904611254965e-09,0.004651577840789375,3.3456684696691635e-06,0.011946841201943146,4.8585717562740456e-12,2.509869006132206e-06,2.1786294670539925e-06,1.2435503138148624e-10,0.006888327491621438,0.00017038342600502693,4.511652340202182e-05,3.0455189392347007e-12,8.900755572910971e-05,2.5286061837652472e-11,5.786883614647465e-14,5.045875186554682e-09,8.646670681850974e-08,1.8350339108807314e-11,3.200457474230811e-12,3.4678212577698586e-09,1.1072472165100744e-10,8.16499371048119e-09,1.932996148882579e-05,1.1971845818304398e-06,1.1495299709788509e-08,1.3981365126052176e-08,3.674605832062542e-12,8.890308191413756e-08,1.6979217404484658e-08,2.3972613354010954e-07,5.54000831983251e-10,2.270451363726279e-08
