Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028),C4H6(86),C4H6(85),CH2OH(32)
1.6739094312361473e-06,0.2984451919399378,3.76,0.0,0.6748913445796672,0.9965393999027071,0.004185714490529488,2.5325585908842344e-12,9.49990316500696e-10,0.004318537659021042,0.001813935850488808,0.0043609310833621386,0.0013266547571785324,0.03036204652730883,0.0009528376714376881,0.023997147800080033,2.1999298216202792e-06,2.3553567758745017e-06,1.3562988288589647e-05,0.00011205250302519428,3.787638278445345e-05,0.000163734944841386,0.00020678438539606446,9.596521874002688e-06,8.987149996844344e-05,5.5639784818521125e-05,5.032397556534711e-06,1.0672157150967717e-09,1.4072101490534287e-09,1.690476930739902e-08,1.6963266050099765e-08,2.3753612707369675e-09,8.07149546060479e-06,1.051527669113981e-06,1.0559905936956974e-05,7.42413664159614e-12,3.6062639730311376e-09,2.2749450648363046e-08,5.7779789647476955e-12,2.705796760658994e-05,2.0445841613264648e-08,2.634642137660881e-07,2.154298492473774e-11,3.462526078892683e-08,5.317301632721026e-14,2.1710533136868403e-15,1.6847199456667328e-07,2.7083633465571557e-07,3.0259666085255873e-12,1.2741622757369882e-12,1.3519827478432704e-08,3.7443966301265695e-12,6.177049929891388e-10,9.686619024144956e-10,6.168882028083376e-10,8.221366904832149e-12,1.512103317320799e-07,2.2731142656109148e-15,2.4078988328577794e-10,1.6786177861433222e-11,1.2454687714940978e-09,1.2505410151114225e-12,1.780044575112819e-11,5.640851540317644e-09,1.0468449009902886e-07,4.2125880924812015e-10,1.4523107370957553e-07
1.689548420307078e-06,0.29847988301734857,3.76,0.0,0.6741528499511439,0.9964637373190411,0.004282792093567326,2.640764714261904e-12,9.821610330023708e-10,0.004377661521521009,0.0018282925758845163,0.004449048197174541,0.0013376886095983148,0.031002932568549666,0.0009679913099660165,0.024503598306866558,2.2170852722791218e-06,2.3874112694612623e-06,1.3981575903623462e-05,0.00011585837564437277,3.957854296092135e-05,0.0001655052806762999,0.00021371195527654794,9.916472974825466e-06,9.395195743065031e-05,5.614400119988253e-05,5.196183122386852e-06,1.0796243270299901e-09,1.4823597445886702e-09,1.793514277326823e-08,1.7449861024178813e-08,2.482824322417011e-09,8.472434654067185e-06,1.081718160793996e-06,1.1051328358223317e-05,7.760269262341426e-12,3.7794468572612e-09,2.356059444061701e-08,6.047168000283189e-12,2.802607737983564e-05,2.187389226617689e-08,2.781684374332046e-07,2.2189685137105887e-11,3.696600508341161e-08,5.698776527885785e-14,2.300640402476568e-15,1.7235576500632393e-07,2.775721604889945e-07,3.1013111029030833e-12,1.3057476927793985e-12,1.3855781997458043e-08,3.925466456335358e-12,6.435135764743895e-10,1.0513206038023665e-09,6.49645324727293e-10,8.657881106767131e-12,1.555521427461276e-07,2.4673406216756603e-15,2.550235770785904e-10,1.7677299766286906e-11,1.3175409526385315e-09,1.3195558578047105e-12,1.8790470876899955e-11,5.970957930105175e-09,1.1166487559317927e-07,4.4936513272547217e-10,1.4897469150890829e-07
1.7051874093780087e-06,0.2985148285712717,3.76,0.0,0.6734087809463557,0.9963873754833011,0.004380873166381969,2.7518463934798972e-12,1.014942446593446e-09,0.004436999214272402,0.0018424573328118961,0.004538309906919835,0.0013486001342323222,0.031648637142946634,0.0009830906365868514,0.02501371877979136,2.23399618417657e-06,2.419575146043644e-06,1.4406424724886594e-05,0.00011973559523993349,4.1333554035317074e-05,0.00016726721129518355,0.00022080822017629865,1.0242407528605969e-05,9.81650192498267e-05,5.664380060771419e-05,5.362591213958179e-06,1.092030139977088e-09,1.5603442961563572e-09,1.9012063687095546e-08,1.794438927352521e-08,2.593609391466535e-09,8.888871703971134e-06,1.1123280995613733e-06,1.1558433651620137e-05,8.106814621930726e-12,3.959250101311203e-09,2.4390790386448213e-08,6.324955522232332e-12,2.901815544332759e-05,2.338428489791913e-08,2.9349947775424153e-07,2.28473510713421e-11,3.943607798766006e-08,6.103098365356933e-14,2.4360759747089634e-15,1.7627701398795695e-07,2.843850868406781e-07,3.1775056437438466e-12,1.3376863856250662e-12,1.4195526716970581e-08,4.112743996536211e-12,6.699651588295928e-10,1.1399338282042117e-09,6.836368113422337e-10,9.11084211610704e-12,1.59963572336993e-07,2.675577924278303e-15,2.699193491752674e-10,1.8601990263679027e-11,1.392878647287176e-09,1.3912913345819485e-12,1.982243361339284e-11,6.315400769048686e-09,1.190085292492841e-07,4.789350934364678e-10,1.527679834518429e-07
1.7208263984489395e-06,0.2985500249779449,3.76,0.0,0.6726592119553237,0.9963103188192497,0.004479951476088466,2.8658219095815213e-12,1.048333530591593e-09,0.004496534749095259,0.0018564322764187439,0.004628717802786157,0.0013593912384607526,0.03229908708221131,0.0009981321803860584,0.025527451185432655,2.2506652792481974e-06,2.451839321282202e-06,1.4837493250661461e-05,0.00012368383118114054,4.314223240659547e-05,0.00016902082873795904,0.0002280748575650239,1.0574334710412085e-05,0.0001025130778501981,5.713926243621494e-05,5.531603807998458e-06,1.1044342175518265e-09,1.6412213146869541e-09,2.013681956206114e-08,1.8446851698081656e-08,2.7077589182097056e-09,9.32120112962628e-06,1.143349452630935e-06,1.2081458672896278e-05,8.463907118657707e-12,4.145847654048746e-09,2.524015559272904e-08,6.611466530961101e-12,3.0034471385251522e-05,2.498068061696383e-08,3.0947461798083016e-07,2.3515964208675926e-11,4.204090720275472e-08,6.531345713102489e-14,2.5775301712685647e-15,1.802349624570998e-07,2.912740702988906e-07,3.2545377019176533e-12,1.3699730973584702e-12,1.453900730687652e-08,4.3063440716650836e-12,6.970625340253926e-10,1.2348482846210308e-09,7.188879929613513e-10,9.580587373155203e-12,1.6444448451997502e-07,2.8986432012446004e-15,2.854985765859429e-10,1.956093778837816e-11,1.4715837698900607e-09,1.4658067381835187e-12,2.089747282493679e-11,6.674569861602231e-09,1.267286415747276e-07,5.100218770249127e-10,1.5661045993227116e-07
1.7364653875198702e-06,0.29858546865400504,3.76,0.0,0.6719042167272187,0.9962325716440591,0.004580020838738976,2.9827084942154895e-12,1.082333064105753e-09,0.004556252347625642,0.001870219547068438,0.004720273112221564,0.0013700638074024068,0.032954209978061366,0.0010131126135024561,0.026044738309373205,2.26709526505265e-06,2.4841948282987216e-06,1.5274739434522425e-05,0.00012770272144592957,4.5005390014219766e-05,0.0001707662234719181,0.0002355134982889604,1.0912263075963947e-05,0.00010699852631829874,5.763046534387149e-05,5.703202594329379e-06,1.116837727299863e-09,1.72504818069195e-09,2.1310705439440617e-08,1.8957247776669538e-08,2.825314197609847e-09,9.769820012370805e-06,1.1747739513170915e-06,1.2620638040410085e-05,8.831677633280727e-12,4.3394151459195495e-09,2.6108800485885956e-08,6.906824209525566e-12,3.107529098064146e-05,2.6666847418682997e-08,3.261112667339332e-07,2.419550471200649e-11,4.4786064753343396e-08,6.984632714827257e-14,2.725174865681212e-15,1.8422882107248346e-07,2.9823805272799467e-07,3.3323945794304508e-12,1.402602502154902e-12,1.4886168701284033e-08,4.506381250277046e-12,7.248083195586966e-10,1.3364257544471463e-09,7.554241485282871e-10,1.0067453658596385e-11,1.6899473158617726e-07,3.1373890606064235e-15,3.017829340323319e-10,2.055482931484362e-11,1.553759560075306e-09,1.5431612750633736e-12,2.2016734619981747e-11,7.048858358364319e-09,1.3483864514310364e-07,5.426796462664668e-10,1.6050161370619584e-07
1.752104376590801e-06,0.29862115605620304,3.76,0.0,0.6711438683732507,0.9961541381698771,0.004681075118523758,3.102522320174698e-12,1.1169396344093455e-09,0.004616136451650287,0.00188382126519514,0.004812976705399416,0.0013806197000284356,0.03361393417734852,0.0010280287498108931,0.02656552374752055,2.283288828095763e-06,2.5166328240803972e-06,1.5718120703704526e-05,0.00013179187351752182,4.6923834238953584e-05,0.00017250348394857946,0.00024312572609180513,1.1256200558289958e-05,0.00011162375811907439,5.811748706563112e-05,5.877368995066007e-06,1.1292416402013814e-09,1.8118821279750907e-09,2.2535023409373297e-08,1.947557582592353e-08,2.946315410470383e-09,1.0235127817908738e-05,1.2065931074515684e-06,1.3176204107134608e-05,9.210253581855692e-12,4.5401298230503395e-09,2.6996828854912304e-08,7.2111499365769945e-12,3.214087614212704e-05,2.8446661091494488e-08,3.434269495425193e-07,2.4885949255102464e-11,4.76772676964395e-08,7.464109569130472e-14,2.8791833950129114e-15,1.8825779091456066e-07,3.0527596215824006e-07,3.411063420442775e-12,1.435569209733643e-12,1.52369551872138e-08,4.712969825754313e-12,7.532049579931223e-10,1.4450434929124862e-09,7.932704965919347e-10,1.05717768905311e-11,1.7361415433004576e-07,3.392704640655217e-15,3.1879438566971803e-10,2.1584350165559235e-11,1.6395105423064519e-09,1.6234140431852668e-12,2.318137176701726e-11,7.4386626669553386e-09,1.4335221268310378e-07,5.769635333775301e-10,1.644409205501833e-07
1.7677433656617317e-06,0.2986570836810314,3.76,0.0,0.6703782393712152,0.9960750225055975,0.0047831082267216895,3.2252785025266544e-12,1.1521516394512747e-09,0.004676171732064686,0.0018972395267867056,0.00490682910090051,0.0013910607457611802,0.034278188775459406,0.0010428775434529226,0.027089751895983158,2.2992486279485404e-06,2.5491445950706734e-06,1.6167593973547308e-05,0.00013595086528650746,4.889836780557874e-05,0.0001742326962152927,0.0002509130771871504,1.1606154461300682e-05,0.00011639116681327767,5.860040424620201e-05,6.054084181302038e-06,1.1416469121994385e-09,1.901780227419191e-09,2.3811082137223642e-08,2.0001832792797724e-08,3.070801629911181e-09,1.071752621819268e-05,1.2387982296591995e-06,1.3748386934616419e-05,9.599758964450898e-12,4.748170479065552e-09,2.7904337897851517e-08,7.524563272756691e-12,3.323148487381839e-05,3.0324106066588974e-08,3.614393003300689e-07,2.558727267588591e-11,5.0720378744391594e-08,7.97096307803849e-14,3.0397306217922723e-15,1.9232106415865026e-07,3.1238671361748844e-07,3.4905312215640048e-12,1.4688677695556579e-12,1.5591310433940875e-08,4.926223788391073e-12,7.822547184911055e-10,1.5610946315265601e-09,8.324521861063099e-10,1.1093892080812659e-11,1.783025822338221e-07,3.6655165624455645e-15,3.365551764956536e-10,2.2650183784632054e-11,1.7289424841624615e-09,1.7066240096123651e-12,2.4392543102661102e-11,7.84438236117183e-09,1.5228325506255358e-07,6.129296318958797e-10,1.6842783990046755e-07
1.7833823547326624e-06,0.2986932480642734,3.76,0.0,0.6696074015714831,0.9959952286588125,0.004886114120432602,3.3509910956196795e-12,1.187967289727778e-09,0.004736343096545737,0.0019104763994575416,0.0050018304715830925,0.0014013887415287136,0.034946903608207715,0.0010576560872279858,0.027617367939692425,2.3149772921121837e-06,2.581721561998399e-06,1.6623115658497617e-05,0.00014017924595679062,5.092978868712311e-05,0.0001759539435787178,0.00025887703988087987,1.1962131450625324e-05,0.00012130314577486103,5.907929229333086e-05,6.233329087461634e-06,1.1540546629716586e-09,1.9947993708239836e-09,2.5140196395132597e-08,2.0536014080062164e-08,3.1988107115451735e-09,1.121741891306673e-05,1.2713804394506606e-06,1.4337414268647305e-05,1.0000314046799992e-11,4.963717385023917e-09,2.883141827117814e-08,7.847181870940755e-12,3.434737122809428e-05,3.230327621051848e-08,3.8016605285807224e-07,2.6299449083984198e-11,5.392140680154414e-08,8.50641721576977e-14,3.2069930127599166e-15,1.9641782471504068e-07,3.1956920990891414e-07,3.5707848414629628e-12,1.5024926748028728e-12,1.5949177493142456e-08,5.14625680446893e-12,8.119596989747444e-10,1.6849885811987244e-09,8.72994287306066e-10,1.1634133237250606e-11,1.830598336126553e-07,3.956789883982321e-15,3.5508782348573886e-10,2.3753011402104475e-11,1.8221623533292446e-09,1.7928499888714242e-12,2.5651412926230732e-11,8.266420088241384e-09,1.6164591916818756e-07,6.506349881422575e-10,1.724618154735496e-07
1.7990213438035932e-06,0.29872964578048644,3.76,0.0,0.6688314262042415,0.9959147605379272,0.00499008680112205,3.4796730793998084e-12,1.2243846098469291e-09,0.004796635696028598,0.0019235339190738175,0.0050979806506137254,0.0014116054492457847,0.0356200092424222,0.001072361610857338,0.028148317839948176,2.330477411583368e-06,2.6143552839963047e-06,1.7084641680121603e-05,0.00014447653695391852,5.3018890010237654e-05,0.00017766730631726984,0.0002670190542420816,1.2324137542049086e-05,0.00012636208790721404,5.955422524990019e-05,6.4150844235197815e-06,1.1664657835906347e-09,2.0909962547759096e-09,2.6523686598359353e-08,2.1078113893190543e-08,3.3303793240278593e-09,1.1735211451546577e-05,1.3043306870951684e-06,1.4943511516427885e-05,1.0412035395425064e-11,5.186952217387693e-09,2.9778154141512137e-08,8.17912149374841e-12,3.548878526498739e-05,3.438837555997651e-08,3.9962503212702865e-07,2.7022448896240677e-11,5.7286507414188146e-08,9.07173356206803e-14,3.3811483025576666e-15,2.0054724883792748e-07,3.268223423393185e-07,3.651811009910649e-12,1.5364383660401696e-12,1.631049888750711e-08,5.373182195734284e-12,8.423218268790554e-10,1.8171514357046422e-09,9.149217825843344e-10,1.2192833124599034e-11,1.878857157240665e-07,4.2675290553142154e-15,3.744151064507702e-10,2.489351183727176e-11,1.9192782733078224e-09,1.882150621383705e-12,2.6959150408870656e-11,8.705181474005653e-09,1.7145458568166183e-07,6.901375922672249e-10,1.7654227586918996e-07
1.8146603328745239e-06,0.29876627344242823,3.76,0.0,0.6680503838877974,0.9958336219544108,0.005095020313007193,3.6113363538031197e-12,1.2614014404970533e-09,0.004857034930074972,0.0019364140868937943,0.005195279137633889,0.0014217125936924987,0.036297436965421356,0.0010869914791322665,0.028682548321053256,2.3457515370733754e-06,2.6470374620587633e-06,1.7552127472565788e-05,0.00014884223283443294,5.516645996141401e-05,0.00017937286143962267,0.00027534051182088586,1.2692178087879985e-05,0.0001315703853572243,6.0025275683688736e-05,6.599330685290453e-06,1.1788810886839055e-09,2.190427364536006e-09,2.7962878346025867e-08,2.1628125061260685e-08,3.465542988823111e-09,1.2271311052975459e-05,1.3376397672398197e-06,1.5566901725022277e-05,1.0835036026579364e-11,5.4180579837396495e-09,3.074462323936308e-08,8.520496024830188e-12,3.6655973014138764e-05,3.6583718998139576e-08,4.198341457442898e-07,2.7756240379379874e-11,6.082198313347315e-08,9.668211802025433e-14,3.562375528906068e-15,2.047085057053887e-07,3.341449914029215e-07,3.7335963362681876e-12,1.5706992346571585e-12,1.6675216643595295e-08,5.607112911056492e-12,8.733428594443646e-10,1.958026375164746e-09,9.582595571519709e-10,1.2770323223872617e-11,1.9278002484544028e-07,4.598778873739258e-15,3.945600585967405e-10,2.6072361298242622e-11,2.0203994778507812e-09,1.9745843514421457e-12,2.8316928999229207e-11,9.16107502589667e-09,1.8172386675232872e-07,7.314963688759999e-10,1.8066863515685998e-07
1.8302993219454546e-06,0.29880312770043543,3.76,0.0,0.6672643446377766,0.9957518166251695,0.00520090874131085,3.7459917396060375e-12,1.2990154402071606e-09,0.004917526451217779,0.001949118867186645,0.005293725105039144,0.0014317118607624548,0.036979118773552686,0.0011015431899574924,0.02922000685619084,2.3608021758353243e-06,2.6797599418875927e-06,1.8025527985884977e-05,0.000153275802194996,5.737328169378438e-05,0.0001810706824863187,0.00028384275541175856,1.3066257761561883e-05,0.00013693042922627405,6.049251459364871e-05,6.7860481629774285e-06,1.1913016349990745e-09,2.2931489579370136e-09,2.9459101965893244e-08,2.2186038730506902e-08,3.604335948467324e-09,1.282612642833425e-05,1.3712983342456694e-06,1.6207805560922522e-05,1.1269425041726092e-11,5.657218946763682e-09,3.173089691472018e-08,8.87141736269369e-12,3.784917643916993e-05,3.889373287198934e-08,4.4081137526937215e-07,2.850079176379068e-11,6.45342837910309e-08,1.029719028638103e-13,3.7508552078653594e-15,2.0890075797287707e-07,3.415360274245845e-07,3.81612731743055e-12,1.6052696261763412e-12,1.7043272265123896e-08,5.848161505435601e-12,9.05024385002631e-10,2.108074069196987e-09,1.0030323897890403e-09,1.3366933670062895e-11,1.9774254632333237e-07,4.951625438323124e-15,4.155459568380181e-10,2.7290233018337436e-11,2.125636264238559e-09,2.0702094057516473e-12,2.972592581068784e-11,9.634512033607605e-09,1.9246860356733392e-07,7.747711672388223e-10,1.8484029344676974e-07
1.8459383110163854e-06,0.29884020524176325,3.76,0.0,0.6664733778770573,0.9956693481750172,0.005307746210408818,3.883648966863909e-12,1.3372240864964737e-09,0.004978096168364293,0.0019616501852940155,0.0053933174043493065,0.0014416048960525759,0.03766498735996109,0.0011160143723000049,0.029760641652686548,2.375631789054741e-06,2.712514716173174e-06,1.8504797687610238e-05,0.00015777668858013843,5.9640133234291944e-05,0.00018276083937154898,0.00029252707886093406,1.3446380540838037e-05,0.00014244460927741623,6.0956011331570966e-05,6.975216948177059e-06,1.2037282341871758e-09,2.399217049285259e-09,3.1013692062821056e-08,2.2751844802186018e-08,3.7467911863683985e-09,1.3400067601500971e-05,1.4052969172143828e-06,1.6866441290560023e-05,1.171530761234023e-11,5.904620546507187e-09,3.273704019395967e-08,9.231995435429647e-12,3.906863340415799e-05,4.1322955550083235e-08,4.625747675351495e-07,2.925606741258075e-11,6.843000668713252e-08,1.0960046417901604e-13,3.946768928326356e-15,2.1312316230215801e-07,3.4899431116632876e-07,3.89939034534551e-12,1.6401438433202311e-12,1.741460682080664e-08,6.096440121610487e-12,9.373678232565907e-10,2.2677730794031954e-09,1.0492649436487311e-09,1.398299297078251e-11,2.0277305459821146e-07,5.327197102929042e-15,4.3739631186559003e-10,2.854779704525111e-11,2.235099945410995e-09,2.16908377230818e-12,3.1187321026806024e-11,1.0125906467361492e-08,2.0370386381956472e-07,8.200227510949223e-10,1.8905663744653582e-07
1.861577300087316e-06,0.2988775027898922,3.76,0.0,0.665677552446292,0.9955862201392288,0.005415526881893916,4.0243166617007735e-12,1.376024677298132e-09,0.0050387302493365696,0.001974009926099542,0.005494054572649964,0.0014513933037679952,0.03835497610173826,0.0011304027840529569,0.03030440163678625,2.3902427897598463e-06,2.7452939263565394e-06,1.8989890562917157e-05,0.0001623443113875776,6.196778739106347e-05,0.00018444339826225402,0.00030139472691646774,1.3832549689755017e-05,0.00014811531363809416,6.141583353803239e-05,7.166816939515355e-06,1.2161615303240243e-09,2.5086873932670174e-09,3.2627987070586894e-08,2.3325531828382985e-08,3.8929405103801106e-09,1.3993545730641634e-05,1.4396259346823854e-06,1.7543024761620002e-05,1.217278525440904e-11,6.160449320463881e-09,3.376311183768393e-08,9.602338244452496e-12,4.0314577642244835e-05,4.387603792028048e-08,4.85142425952697e-07,3.0022028947899756e-11,7.251589669126979e-08,1.1658197088325217e-13,4.150299328107006e-15,2.1737486986770624e-07,3.5651869440157095e-07,3.983371714142777e-12,1.6753161488859513e-12,1.7789160990037592e-08,6.3520604608298e-12,9.70374424638717e-10,2.4376202608459006e-09,1.0969817567879723e-09,1.4618827958794162e-11,2.0787131320807845e-07,5.726665426944869e-15,4.6013485793556355e-10,2.984572007749271e-11,2.348902800944514e-09,2.271265178757528e-12,3.2702297309845665e-11,1.0635674873707886e-08,2.1544493907404465e-07,8.673127880417183e-10,1.9331704100463634e-07
1.8772162891582468e-06,0.29891501710381263,3.76,0.0,0.6648769366148852,0.9955024359661648,0.005524244952578342,4.168002346793408e-12,1.4154143327343798e-09,0.005099415122624702,0.0019861999328726464,0.005595934839087175,0.0014610786459161782,0.03904901904659272,0.0011447063098236662,0.030851236438069397,2.4046375412093014e-06,2.778089863916284e-06,1.9480760113736235e-05,0.00016697806677013445,6.435701166085745e-05,0.0001861184214917093,0.0003104468951195271,1.422476773978047e-05,0.00015394492849788596,6.187204709154816e-05,7.360827847093839e-06,1.22860250431234e-09,2.6216154688629912e-09,3.430332880677417e-08,2.3907086534654364e-08,4.042814400755761e-09,1.460697293010944e-05,1.4742757089622472e-06,1.8237769385032564e-05,1.2641955431167917e-11,6.424892822085987e-09,3.480916439965915e-08,9.982551740814439e-12,4.158723872632806e-05,4.655774382697739e-08,5.085325018128528e-07,3.079863876536567e-11,7.679884625512526e-08,1.2393099231842163e-13,4.361630398770061e-15,2.2165502684292174e-07,3.641080204609621e-07,4.068057626852414e-12,1.7107807685535967e-12,1.8166875007605085e-08,6.615133760746302e-12,1.004045270823548e-09,2.61813116217073e-09,1.1462072328171517e-09,1.527476378288309e-11,2.130370747744878e-07,6.1512461228887035e-15,4.837855424373231e-10,3.118466507503887e-11,2.4671580270096177e-09,2.3768110710419364e-12,3.427203918442422e-11,1.116423626882048e-08,2.2770734203349254e-07,9.167038385145382e-10,1.9762086564182885e-07
