Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028)
0.0006423394622993492,0.442017996239334,3.76,0.0,0.01240026680161104,0.22496466754699673,0.702258121792924,7.350087613743679e-13,3.37155054633055e-10,0.0015401561858650497,8.324170115701895e-05,0.22907887367746158,0.00024119598693545294,0.364017369152292,0.0007667689272131869,0.9592669033647572,5.0380820699080586e-08,3.6968437279113485e-07,5.819115509532997e-05,0.0003920757034897717,0.09533066161518505,1.782040961826286e-05,0.01121968508349012,3.671554535391533e-05,0.7581655024632353,5.335851422422848e-06,1.1694539043175498e-05,3.098253027608892e-10,6.39482098303537e-08,9.851885430023384e-06,2.737185730985484e-08,5.1006833615604285e-09,0.005043974937087784,4.378257350744416e-07,0.005468696244438513,2.2372876500255168e-11,5.726846648145999e-07,2.666073353302804e-07,2.9696379783881704e-10,0.03527911545568494,0.001563854979360455,0.00011520611422517475,1.5927465672856644e-11,0.001109794973374303,8.846628903530511e-10,2.303202825168642e-13,8.32499303661592e-09,3.5034255007645175e-07,1.7725294971722411e-12,4.636758386189504e-13,3.2083454410896106e-09,2.792254801702652e-10,3.905045674218613e-09,0.00028699390608264184,1.2231677685670623e-07,1.3665781799835809e-09,3.590325902508102e-07,1.8017082365943234e-10,8.603260087212224e-08,2.3650728497218333e-09,4.781690693495312e-07,1.3037924383046398e-10,2.1237312845208547e-09,9.558245703216022e-06
0.0006463894263183362,0.4420993718427981,3.76,0.0,0.012322665706102146,0.223812267912563,0.7030587645413623,7.303875916967304e-13,3.3448856991632814e-10,0.0015338634146845453,8.27100256108697e-05,0.229292432611926,0.000240383481909273,0.3630643760737891,0.0007600974446097154,0.9601051073128225,4.9793929907068296e-08,3.662203999773793e-07,5.797569033369671e-05,0.000387296335224673,0.09557543110298616,1.766083933019871e-05,0.011146273433179728,3.639138307742856e-05,0.7596213189751504,5.294745509358423e-06,1.1587380558766472e-05,3.062042406948801e-10,6.366151802231546e-08,9.815579474881787e-06,2.7051820180211694e-08,5.067070322035881e-09,0.0050246061108131235,4.32196510864797e-07,0.005444636197449066,2.223422066145394e-11,5.684751719156206e-07,2.647200572404492e-07,2.956273553258275e-10,0.03536381339708382,0.0015650701276739547,0.00011476519178244774,1.5853023144274008e-11,0.0011114222718471567,8.841787783586105e-10,2.2899225901872326e-13,8.258817943220196e-09,3.488387321758907e-07,1.75555331657512e-12,4.592350901639145e-13,3.1772471504655057e-09,2.779338761760042e-10,3.891915716350571e-09,0.00028655956114613035,1.2152971039963465e-07,1.3577847690693352e-09,3.5843036888293626e-07,1.7989814896813926e-10,8.574989351219036e-08,2.349889562602461e-09,4.7624530662568705e-07,1.2936367101922927e-10,2.1043784742275283e-09,9.496610095749733e-06
0.0006500343939354246,0.442171966117949,3.76,0.0,0.012253921991320842,0.22278488311791922,0.7037717989683866,7.262681473980796e-13,3.3211649663857266e-10,0.0015282461241484721,8.22369595003349e-05,0.22948296386699407,0.00023965744482504065,0.3622134241010146,0.0007541720808250782,0.9608534767684715,4.927421338103578e-08,3.6314458173191344e-07,5.778358899778558e-05,0.00038307056854911556,0.09579424720224006,1.751927782017901e-05,0.011080994412816786,3.610351409638434e-05,0.760919498248352,5.258173981299201e-06,1.1492262121190323e-05,3.0299998854118127e-10,6.340515899278214e-08,9.783033612900355e-06,2.6768624981808795e-08,5.0371662833572484e-09,0.005007325651873022,4.272160500299496e-07,0.005423186316412713,2.211083341739039e-11,5.647305069419194e-07,2.6304094949766156e-07,2.944359252242309e-10,0.03543941003719815,0.001566146527271158,0.00011437150329749471,1.5786737525213178e-11,0.0011128718392525462,8.837413163441699e-10,2.278062614819978e-13,8.200025748125329e-09,3.474967348544682e-07,1.7404829810456139e-12,4.552928850037905e-13,3.1496450355512142e-09,2.7678229722480264e-10,3.880182982588349e-09,0.00028616734194619585,1.2082972467806966e-07,1.349964257331559e-09,3.5789242958038037e-07,1.7965192007314892e-10,8.549743832644679e-08,2.3363858896858043e-09,4.745273981042943e-07,1.2846071935248458e-10,2.087190146549932e-09,9.441795562208374e-06
0.0006533148647908041,0.44223678685476736,3.76,0.0,0.01219292092638267,0.2218680443458069,0.7044075111175395,7.225921482713224e-13,3.3000374537416996e-10,0.001523227487710232,8.181552998285105e-05,0.22965310582925783,0.0002390081758766053,0.361452963631184,0.0007489020855792391,0.9615222041770134,4.881319917397812e-08,3.604095733579848e-07,5.761214446711104e-05,0.00037932728281575925,0.09599000058900185,1.7393501915230573e-05,0.01102287375984537,3.584751475829616e-05,0.7620782280448134,5.225597245667566e-06,1.1407707939450976e-05,3.001595216127256e-10,6.317577063429828e-08,9.753846717720936e-06,2.6517584190165513e-08,5.0105296820800295e-09,0.0049918946159907005,4.2280170069832194e-07,0.0054040448751684995,2.2000903245177293e-11,5.613952949914328e-07,2.6154525333912276e-07,2.9337273745853435e-10,0.035506941787788515,0.001567101695081656,0.00011401970214542396,1.5727648035289625e-11,0.001114164553334506,8.833463231527662e-10,2.2674625231093445e-13,8.147721197823168e-09,3.46298064524756e-07,1.7270852673891326e-12,4.5178821560569234e-13,3.125110311452509e-09,2.757545734525766e-10,3.869690786357571e-09,0.00028581336540025134,1.202064008636039e-07,1.3430002417475452e-09,3.5741152538741285e-07,1.7942969925640103e-10,8.527181068140992e-08,2.3243609218520334e-09,4.7299207900799046e-07,1.2765688139806245e-10,2.0719032055177567e-09,9.392985633962216e-06
0.0006565953356461835,0.442301126875559,3.76,0.0,0.012132724886062134,0.22095850704887096,0.7050376004817199,7.189455818304252e-13,3.279116313197973e-10,0.001518243398556654,8.139813652433772e-05,0.22982199749783683,0.00023836279830244313,0.36069755948708043,0.0007436906389946013,0.9621864366358817,4.8358438264028616e-08,3.5770552995597565e-07,5.744204845862849e-05,0.00037563956318132995,0.09618464785327759,1.7269242204435243e-05,0.010965341226878686,3.559438831870155e-05,0.7632279485932871,5.193335708695167e-06,1.1324133528629923e-05,2.9735931641034806e-10,6.294763876816899e-08,9.724758390532317e-06,2.6270104226075194e-08,4.984151593413342e-09,0.004976577411710622,4.18450574444571e-07,0.005385056608894074,2.189201705134834e-11,5.580927580349648e-07,2.6006402968786933e-07,2.9231807576608674e-10,0.03557400035498942,0.001568044301622728,0.00011367026388724867,1.5669088039701848e-11,0.0011154462158115715,8.829502474463396e-10,2.256931841447737e-13,8.095983152400393e-09,3.451079203959901e-07,1.7138418034604343e-12,4.483238955909774e-13,3.1008616714663304e-09,2.7473500025558783e-10,3.859261486540054e-09,0.0002854585299798183,1.1958928674259284e-07,1.336105602920592e-09,3.5693365399138845e-07,1.7920693921194672e-10,8.504766209737966e-08,2.3124555562679288e-09,4.714668860611659e-07,1.2686127697106959e-10,2.056786530265026e-09,9.344663192283917e-06
0.000659875806501563,0.44236499217824266,3.76,0.0,0.012073317396676879,0.22005618113174638,0.7056621420425198,7.153280685288773e-13,3.2583984356494965e-10,0.0015132934454955118,8.098471613993355e-05,0.22998965360741158,0.0002377212657054065,0.35994715851139164,0.0007385368186398348,0.9628462283121733,4.790981483086259e-08,3.5503196427181144e-07,5.727328053455979e-05,0.00037200629659575385,0.09637820114564133,1.7146472446104633e-05,0.01090838814989527,3.5344088127498706e-05,0.7643687691885516,5.161384803132051e-06,1.1241522566036144e-05,2.945985996887453e-10,6.272075448455771e-08,9.695768497737075e-06,2.6026116662259342e-08,4.958028213599519e-09,0.0049613729323903285,4.141614800513891e-07,0.00536621991850048,2.1784159871148575e-11,5.548224350347057e-07,2.5859707397081937e-07,2.912718496526674e-10,0.03564059091121579,0.001568974643135054,0.00011332316647149348,1.5611049531574692e-11,0.0011167170329904592,8.825532090371547e-10,2.2464699221742657e-13,8.04480213553367e-09,3.439261905339439e-07,1.7007500741290617e-12,4.4489926672238936e-13,3.0768943935905173e-09,2.7372349166627526e-10,3.848894292976341e-09,0.0002851028999856696,1.1897828454919179e-07,1.329279248573998e-09,3.5645877742899986e-07,1.7898368030803918e-10,8.482497369419942e-08,2.3006679112566504e-09,4.699517250396261e-07,1.260737867669396e-10,2.0418375743573374e-09,9.2968205701441e-06
0.0006631562773569425,0.44242838864871475,3.76,0.0,0.012014682410090306,0.21916097805792262,0.706281209405173,7.117391684371569e-13,3.2378807914313085e-10,0.0015083772257918824,8.057520697759807e-05,0.23015608864677622,0.00023708353170316714,0.35920170831288295,0.0007334397217300507,0.9635016323944019,4.746721660542693e-08,3.523884005883773e-07,5.7105820951989904e-05,0.00036842639797324137,0.09657067241937294,1.7025166863526015e-05,0.010852006027855896,3.509656785614168e-05,0.7655007972693997,5.129739989438726e-06,1.1159859060397799e-05,2.918766206623608e-10,6.249510724935519e-08,9.666876768371118e-06,2.5785555058605257e-08,4.932155831025379e-09,0.0049462800806202665,4.099332575639858e-07,0.00534753321986201,2.16773170889703e-11,5.515838736411085e-07,2.571441859620426e-07,2.9023396935013475e-10,0.03570671854908091,0.0015698930083904866,0.0001129783880656856,1.5553524712858102e-11,0.0011179772067241678,8.821553229995198e-10,2.2360760717347887e-13,7.994168952250732e-09,3.4275276581297676e-07,1.6878076214020722e-12,4.4151368601242594e-13,3.053203873860815e-09,2.727199625321536e-10,3.838588436538537e-09,0.00028474653768324407,1.183732989564597e-07,1.322520113685911e-09,3.55986857482695e-07,1.7875996163522113e-10,8.460372699722717e-08,2.2889961519520737e-09,4.684465019654557e-07,1.2529429374039241e-10,2.027053845249965e-09,9.249450275173781e-06
0.0006664367482123219,0.4424913220805915,3.76,0.0,0.01195680429893834,0.21827281084001113,0.706894874809922,7.081784273623213e-13,3.21756068903011e-10,0.0015034943467208157,8.016955022891477e-05,0.2303213168608823,0.00023644954531991,0.3584611572603596,0.0007283984631046378,0.9641527011018807,4.703053402926744e-08,3.4977437585064933e-07,5.6939650219124736e-05,0.00036489880965392854,0.09676207343253404,1.6905300885670425e-05,0.01079618651843113,3.4851784913510546e-05,0.7666241384306588,5.098397101855593e-06,1.1079127503251413e-05,2.891926549052822e-10,6.227068929510867e-08,9.638082838960577e-06,2.5548355313783338e-08,4.906530950086106e-09,0.004931297767682573,4.057647807229959e-07,0.005328994943380185,2.1571474900322708e-11,5.48376657877366e-07,2.5570517550702474e-07,2.892043469331496e-10,0.03577238828199814,0.001570799678955653,0.00011263590706854176,1.5496506449856832e-11,0.001119226934480966,8.817567005344676e-10,2.2257497845296323e-13,7.944074938555306e-09,3.415875383422911e-07,1.6750121090777758e-12,4.381665430123279e-13,3.0297857340993367e-09,2.7172433091911726e-10,3.828343191910442e-09,0.0002843895033307775,1.1777423813881411e-07,1.3158271723744918e-09,3.5551786147411305e-07,1.785358210240018e-10,8.438390451863776e-08,2.2774385114568157e-09,4.669511189924393e-07,1.2452269137905072e-10,2.012432910175411e-09,9.202544999649298e-06
0.0006697172190677014,0.4425537981436204,3.76,0.0,0.011899667837547917,0.21739159398590513,0.7075032091815238,7.046455292503411e-13,3.1974351487582806e-10,0.001498644420514915,7.976768681881078e-05,0.2304853522602299,0.00023581926342928374,0.3577254544654386,0.0007234121754325632,0.9647994857140656,4.6599658785129315e-08,3.4718943194636665e-07,5.677474898372529e-05,0.00036142250042669875,0.09695241575370228,1.6786849993625162e-05,0.010740921436278809,3.460969563504076e-05,0.7677388964857951,5.0673518425272776e-06,1.0999312615783916e-05,2.8654598012876223e-10,6.204749262256422e-08,9.609386560549879e-06,2.531445351136566e-08,4.881149958463618e-09,0.00491642491455385,4.0165493918221513e-07,0.0053106035345428775,2.1466619072548268e-11,5.452003457040257e-07,2.5427984807676776e-07,2.8818289458097616e-10,0.03583760504654753,0.0015716949294949832,0.00011229570203628766,1.543998712911402e-11,0.0011204664094580064,8.813574495196264e-10,2.2154904422149664e-13,7.894511138864307e-09,3.4043040214702683e-07,1.6623611675722552e-12,4.348572172700783e-13,3.0066355215652426e-09,2.7073651295472436e-10,3.818157817819256e-09,0.0002840318553222109,1.1718101009227163e-07,1.3091993967258181e-09,3.5505175364677837e-07,1.7831129513422402e-10,8.416548838732038e-08,2.265993218910266e-09,4.6546548426388997e-07,1.237588651820717e-10,1.997972357604789e-09,9.156097571930467e-06
0.0006729976899230808,0.44261582238711883,3.76,0.0,0.011843258230256774,0.21651724361736474,0.7081062820238653,7.011401179679913e-13,3.177501303319357e-10,0.0014938270664533173,7.936955882527015e-05,0.23064820860083327,0.0002351926435298553,0.35699454984403123,0.000718480012444335,0.9654420364992663,4.6174486647065386e-08,3.4463312210491724e-07,5.661109871392335e-05,0.00035799646735866974,0.09714171074625869,1.6669790077666054e-05,0.010686202766143297,3.4370256442052134e-05,0.7688451733215507,5.036599911706065e-06,1.0920399470103757e-05,2.8393589907088327e-10,6.182550665340882e-08,9.58078764533886e-06,2.508378794903218e-08,4.856009354639959e-09,0.004901660453013123,3.976026532958431e-07,0.005292357455706808,2.1362735792308487e-11,5.420545059378335e-07,2.5286801391910916e-07,2.8716952524656595e-10,0.035902373696037784,0.0015725790270434746,0.0001119577517471299,1.5383959414516697e-11,0.0011216958202311226,8.809576736310552e-10,2.2052973555953013e-13,7.845468952596194e-09,3.3928125384772243e-07,1.6498524913712702e-12,4.3158510565728403e-13,2.983748921212509e-09,2.697564259640559e-10,3.80803159298811e-09,0.00028367365000470416,1.1659352548726189e-07,1.3026357887212915e-09,3.5458849760736635e-07,1.7808641934089417e-10,8.394846116860748e-08,2.2546585547938e-09,4.6398950800122913e-07,1.230027034184085e-10,1.9836698305669454e-09,9.11010098004197e-06
0.0006759501136929224,0.44267126247818733,3.76,0.0,0.011793099054348433,0.21573613071193007,0.7086446056230804,6.980083912055864e-13,3.1597225807285987e-10,0.0014895189869609728,7.901439152666725e-05,0.23079378243857626,0.00023463177834908675,0.3563407971807269,0.0007140866533145068,0.9660167532656299,4.579662316850845e-08,3.423565637403227e-07,5.6464867953458095e-05,0.00035495521057472975,0.09731119005041898,1.656560630649257e-05,0.01063741661495062,3.4156993336376854e-05,0.7698336541577567,5.009170671612627e-06,1.0850136569010608e-05,2.816175525901593e-10,6.162674799141909e-08,9.55513162162365e-06,2.4878906274008293e-08,4.833585576076751e-09,0.004888464235539207,3.94003935037502e-07,0.005276058980534206,2.1270061431196094e-11,5.392489714089495e-07,2.5160874940840956e-07,2.8626433315463737e-10,0.035960286306649,0.001573365395511944,0.00011165550687801684,1.5333949134450624e-11,0.0011227938383127265,8.805975100497581e-10,2.1961797976927645e-13,7.801770172354174e-09,3.38253766071821e-07,1.6387144867765657e-12,4.2867154414693846e-13,2.963372935323086e-09,2.688808914535415e-10,3.798967991111135e-09,0.0002833508341554156,1.1606962820183777e-07,1.2967826028776054e-09,3.541739792819848e-07,1.7788376048410837e-10,8.375431032148915e-08,2.244550563040021e-09,4.626693104795462e-07,1.2232862549828596e-10,1.9709307587273185e-09,9.069083820063699e-06
0.000678902537462764,0.44272634507539427,3.76,0.0,0.011743506652000862,0.21496045358503102,0.7091787717053619,6.948983060161772e-13,3.1420950904344093e-10,0.0014852367209080555,7.866216534039367e-05,0.2309384219338704,0.00023407381078535336,0.3556908554657018,0.0007097358670927362,0.9665881161164597,4.542322326831009e-08,3.4010253238596984e-07,5.631962270362311e-05,0.000351953185762443,0.09747983812413008,1.6462513982639388e-05,0.010589061035032868,3.394581457472263e-05,0.7708154184128564,4.9819729202018275e-06,1.0780581892917197e-05,2.7932781296513584e-10,6.142895819993112e-08,9.529554087515183e-06,2.4676554454310337e-08,4.811351382246762e-09,0.004875354191385017,3.904502332821895e-07,0.0052598758881116925,2.117815455702477e-11,5.364674992425125e-07,2.5036013549148016e-07,2.853655574171597e-10,0.0360178432577124,0.0015741431270571047,0.00011135505611994965,1.5284326521823326e-11,0.0011238839859831237,8.802370738333465e-10,2.1871150960777258e-13,7.758481326469924e-09,3.3723259475144993e-07,1.6276883301061723e-12,4.25787240362121e-13,2.9432041263277184e-09,2.680114960367096e-10,3.789951246518985e-09,0.0002830276498864516,1.155502507300872e-07,1.2909799139140628e-09,3.537617222143865e-07,1.7768087031362165e-10,8.356125889825131e-08,2.234529632891629e-09,4.6135679555368894e-07,1.2166059615909269e-10,1.9583161613421375e-09,9.028421378029961e-06
0.0006818549612326055,0.44278107379504844,3.76,0.0,0.011694470910372944,0.21419015365205205,0.7097088286890848,6.918096398244783e-13,3.1246168285381955e-10,0.001480980002595225,7.83128403389391e-05,0.2310821367109333,0.0002335187111329444,0.3550446894726977,0.0007054270673509353,0.967156160096875,4.505421506721931e-08,3.378707186788386e-07,5.6175349984471996e-05,0.00034898970646618516,0.09764766292548463,1.636049654806369e-05,0.010541130451344171,3.373669043925554e-05,0.7717905373021948,4.9550037048829724e-06,1.0711725165009302e-05,2.7706620045260385e-10,6.123213050500337e-08,9.504054859311078e-06,2.4476690037703893e-08,4.789304331881376e-09,0.004862329559342934,3.869408063453193e-07,0.005243807085017508,2.1087005527376478e-11,5.337097877867675e-07,2.491220398073825e-07,2.8447313630264507e-10,0.03607504795472392,0.0015749124044847013,0.00011105638434013818,1.5235086464103555e-11,0.0011249663934330076,8.798764340472311e-10,2.1781027854314787e-13,7.715596442250905e-09,3.362176680031711e-07,1.6167724278914183e-12,4.2293177726036893e-13,2.9232395079009556e-09,2.671481809054062e-10,3.780980857985609e-09,0.0002827041350673692,1.1503533121156975e-07,1.2852270307004006e-09,3.5335170152616734e-07,1.7747777260409222e-10,8.336929472618601e-08,2.2245945735828546e-09,4.6005189856931694e-07,1.2099853724035444e-10,1.945824400108358e-09,8.988108815633468e-06
0.0006848073850024471,0.4428354527066289,3.76,0.0,0.01164598201897881,0.21342517349749401,0.7102348239681309,6.887421663097224e-13,3.1072858989477833e-10,0.0014767485721936995,7.796637784065531e-05,0.23122493620948048,0.00023296644933166918,0.35440226456581253,0.0007011596818514496,0.9677209195249223,4.4689529111130786e-08,3.3566082168995407e-07,5.6032037203041356e-05,0.00034606410587571427,0.09781467226365724,1.6259537924101426e-05,0.010493619410750651,3.3529592045172955e-05,0.7727590806443907,4.928260161449177e-06,1.0643556386867695e-05,2.748322519302785e-10,6.103625789218786e-08,9.478633675356174e-06,2.4279272043456915e-08,4.76744207457055e-09,0.004849389586630794,3.8347493527332047e-07,0.005227851490868594,2.0996605043960126e-11,5.309755474330503e-07,2.4789433427711813e-07,2.835870089637862e-10,0.036131903742538336,0.0015756734052246172,0.0001107594765808609,1.5186224092193056e-11,0.0011260411874956654,8.795156569016462e-10,2.1691424161671908e-13,7.6731097997194e-09,3.3520891487445053e-07,1.6059652397934497e-12,4.201047519779261e-13,2.9034761981564973e-09,2.662908884866576e-10,3.772056342430825e-09,0.0002823803261490537,1.145248096720658e-07,1.279523283188034e-09,3.529438933204561e-07,1.7727449023960064e-10,8.31784060159251e-08,2.2147442307079535e-09,4.587545551246909e-07,1.203423739019015e-10,1.9334538754094223e-09,8.948141413795817e-06
