Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7),CH2O(19),H2O2(13),HCO(16),CO(14),C2H5O(43),CH2CHO(34),C2H(21),CH3O(26),HCCO(20),C3H6(255),C3H6(60),C3H6(51),C3H5(214),CH2CO(27),CH2(S)(24),CH2(T)(17),C1OO1(799),CH2O2(129),CHO2(157),CO2(15),C2H5O(91),C2H2O(94),C3H7(48),C2H4(47),C2H2O(788),C3H7(196),C#CC(211),C3H4(1113),C3H4(430),C4H7(54),C4H7(1650)
1.5609131178363463e-07,0.9502404834600365,3.76,0.0,0.7359540717488495,0.9978891069712835,0.0015249391501027739,1.7606496926150276e-08,1.3226202625599452e-06,0.07977593342634551,0.005873548099522278,0.01796451665506671,0.031966046227871525,0.012388876778543756,0.01835541338247284,9.02830230652754e-05,7.390606539593522e-05,0.00014158831382774659,1.438864788798528e-06,1.7858611016041807e-07,0.0013009233438894528,0.0003694357300469736,0.00031162987662734516,3.0638867605518854e-06,1.6123691940387005e-05,4.370906528369419e-05,2.4394695151927254e-08,2.4015652011901833e-06,6.34238237781674e-08,3.6234626863847445e-06,1.262037821814662e-08,2.424624702668054e-07,1.3779337906416647e-05,4.813366878877282e-10,2.537310108172846e-06,1.9107470279378397e-06,5.4883555646372876e-05,5.776366256539442e-05,1.4267057482740444e-11,2.278257394338322e-11,2.090861755329731e-06,0.00017515794888174876,1.532753536747745e-08,8.36446658027454e-11,6.521936719063147e-09,4.1319481473431035e-09,2.543624289144695e-14,2.677948925099413e-09,9.916252341185646e-08,9.363422630847336e-12,4.864239172464874e-07,2.793373809330652e-10,5.893726300319852e-12
1.573627432850601e-07,0.9504107723983607,3.76,0.0,0.7348589287879751,0.9978408798025618,0.0015676363244233246,1.860806192243894e-08,1.3729152512163116e-06,0.08028568337616028,0.005934862119869593,0.01822108932113449,0.0326000625750953,0.012563288325572075,0.01877869077715237,9.373248039218647e-05,7.746739493999219e-05,0.00014343921611905782,1.4482867425711795e-06,1.8046496671866622e-07,0.001324839651161403,0.00037537185803459915,0.0003178484521448711,3.1345405483265493e-06,1.679606035851105e-05,4.526084128687281e-05,2.464734473341152e-08,2.500827254314444e-06,6.786355496471208e-08,3.655415555514884e-06,1.3555203118562116e-08,2.533548032086344e-07,1.4319663968247168e-05,5.027859069339971e-10,2.669681563327913e-06,2.009168774661586e-06,5.609064703281477e-05,5.904723034527517e-05,1.4604818091057757e-11,2.329171385027535e-11,2.137074018131307e-06,0.00018079427870166626,1.5707518675986634e-08,8.78030806179303e-11,6.7072136527011884e-09,4.219191447808984e-09,2.6934827348099582e-14,2.76490341271727e-09,1.0549819275937075e-07,9.96570450228054e-12,5.165418768388196e-07,2.959346263733997e-10,6.243503832856604e-12
1.5863417478648556e-07,0.9505821025685949,3.76,0.0,0.7337571956700528,0.9977919631695817,0.0016110936489333325,1.9655095268315265e-08,1.424568825228399e-06,0.08079410125798865,0.005995987923053048,0.0184788789173333,0.033240489018905764,0.01273809195264076,0.01920743122764178,9.727620333021707e-05,8.11647473689158e-05,0.00014530211339148849,1.457674469735499e-06,1.8233743451528218e-07,0.0013489139616905538,0.00038133642996566173,0.00032415270060711504,3.206379095962267e-06,1.7489958750439318e-05,4.685498670328665e-05,2.4899155155642757e-08,2.6030875984764232e-06,7.25633025465316e-08,3.6874579560499337e-06,1.4549386532436896e-08,2.646212962709227e-07,1.4876864412029924e-05,5.249675040459168e-10,2.8075479366620588e-06,2.1116453300971192e-06,5.731070269806314e-05,6.0344577418488915e-05,1.494653191250147e-11,2.3806244328875056e-11,2.1837674013727046e-06,0.00018655476299618478,1.6095522912639878e-08,9.212437266175259e-11,6.896314367780465e-09,4.307572222880485e-09,2.850993200064499e-14,2.8541875813594147e-09,1.1217703719120617e-07,1.0600858703401269e-11,5.482172252770796e-07,3.133354647915559e-10,6.610194369937642e-12
1.5990560628791103e-07,0.9507544706259541,3.76,0.0,0.7326488960489739,0.9977423543299495,0.0016553153147088517,2.074904177993085e-08,1.4775982009959166e-06,0.08130120784806352,0.006056916465603528,0.018737873275051904,0.033887298879357146,0.0129132667339284,0.019641632160523195,0.00010091552388048429,8.500184466921442e-05,0.00014717696659742884,1.4670283559205069e-06,1.842032199824372e-07,0.0013731434402255314,0.00038732887564359825,0.00033054333278042933,3.279413989974615e-06,1.8205840451225832e-05,4.849233712795471e-05,2.5150089213667074e-08,2.708397198842916e-06,7.753505202177387e-08,3.7195911398904807e-06,1.560604138269601e-08,2.762703268008016e-07,1.5451329385451516e-05,5.478978132973864e-10,2.9510728474001844e-06,2.2182986189994695e-06,5.854363710930599e-05,6.165560506917302e-05,1.529217168694249e-11,2.43261201463655e-11,2.2309378046258905e-06,0.00019244069430319078,1.6491652817649415e-08,9.661305024521911e-11,7.089293517190228e-09,4.3970964841646584e-09,3.016489312205865e-14,2.9458548633908952e-09,1.192142117537318e-07,1.1270349425439567e-11,5.815137379699243e-07,3.3156903188650667e-10,6.994410105334055e-12
1.611770377893365e-07,0.9509278730720985,3.76,0.0,0.7315340545812887,0.9976920506076364,0.0017003054043401506,2.189136548475586e-08,1.5320203243210064e-06,0.08180702363244836,0.006117638808121805,0.018998060275516496,0.03454046443503571,0.013088791861065747,0.020081290154419697,0.00010465176042355852,8.898246179737139e-05,0.00014906373613479608,1.476348782653002e-06,1.8606203295172963e-07,0.0013975252360523991,0.0003933486256225487,0.0003370210573883613,3.353656772949827e-06,1.8944161481932586e-05,5.0173738962215646e-05,2.54001101689024e-08,2.8168067655172946e-06,8.279116484941835e-08,3.7518163372769456e-06,1.672840640631671e-08,2.883103221231257e-07,1.604345438021365e-05,5.715932665104595e-10,3.1004224003236576e-06,2.3292526102704963e-06,5.978936246891112e-05,6.298021231977107e-05,1.564170934591602e-11,2.4851295095344328e-11,2.2785810434844525e-06,0.00019845335440629114,1.6896012066534145e-08,1.0127368296795314e-10,7.286206382628076e-09,4.4877701992611215e-09,3.1903167637527766e-14,3.039959716529582e-09,1.2662537942457175e-07,1.1975690380708142e-11,6.16497038635573e-07,3.506650816602197e-10,7.396776185857367e-12
1.6244846929076196e-07,0.951102306257021,3.76,0.0,0.7304126969163255,0.9976410493928645,0.0017460678915440196,2.3083548948062036e-08,1.5878518617146703e-06,0.08231156879917687,0.006178146118177597,0.019259427849581182,0.03519995693563627,0.013264646649936167,0.020526400947808218,0.000108486216950787,9.311042615788405e-05,0.0001509623819058896,1.4856361271951218e-06,1.8791358675310984e-07,0.0014220564841194339,0.0003993951113682568,0.0003435865809125097,3.429118941087941e-06,1.9705380397800826e-05,5.190004946121932e-05,2.5649181760988278e-08,2.9283667237033536e-06,8.834438219462405e-08,3.7841347566789996e-06,1.7919849444163013e-08,3.007497563133791e-07,1.66536402135081e-05,5.960703870203156e-10,3.255765152595037e-06,2.4446333048271234e-06,6.104778876964845e-05,6.431829600142621e-05,1.599511603449522e-11,2.5381722025113112e-11,2.326692852337992e-06,0.00020459401411154285,1.7308703208832063e-08,1.0611090086436975e-10,7.487108879292001e-09,4.579599288408851e-09,3.37283364273253e-14,3.1365576316568078e-09,1.344267218981708e-07,1.2718445860218733e-11,6.532346246597354e-07,3.7065398316486897e-10,7.817930641710215e-12
1.6371990079218743e-07,0.9512777663809763,3.76,0.0,0.7292848496859649,0.9975893481419714,0.0017926066408199487,2.432709257392002e-08,1.6451091919971354e-06,0.08281486323063497,0.006238429673118525,0.019521963977500847,0.03586574661488464,0.013440810547352881,0.020976959447108028,0.00011242018230536305,9.738961705100143e-05,0.0001528728633758067,1.4948907623855377e-06,1.8975759831086665e-07,0.0014467343061571162,0.0004054677654183296,0.00035024060739349166,3.505811941807074e-06,2.048995813407127e-05,5.3672136778466575e-05,2.5897268219235268e-08,3.043127183967271e-06,9.420782838584602e-08,3.81654758469687e-06,1.9183870745649416e-08,3.135971469186157e-07,1.728229300685308e-05,6.213457833397627e-10,3.4172720785902105e-06,2.5645687222007263e-06,6.231882384991789e-05,6.566975082398978e-05,1.635236213316653e-11,2.591735287283149e-11,2.3752688871319472e-06,0.00021086393303141284,1.772982760760477e-08,1.1112939351000382e-10,7.69205756020441e-09,4.67258962104428e-09,3.5644107671562336e-14,3.2357051401520073e-09,1.4263495040393525e-07,1.3500231793993367e-11,6.917958919529713e-07,3.9156671663283206e-10,8.258524303892431e-12
1.6626276379503833e-07,0.9516317515103682,3.76,0.0,0.7270097979048884,0.9974838356867127,0.001888027835851163,2.6974346703188083e-08,1.7639652604095501e-06,0.08381777784570897,0.0063582911919263015,0.020050494061406292,0.037216093445063346,0.013793984148547501,0.021894395079896545,0.00012059171467508319,0.00010641745151790238,0.0001567291694321313,1.5133033730324103e-06,1.9342188091179419e-07,0.0014965180996462737,0.0004176893148943987,0.0003638169719913782,3.6629359729760765e-06,2.2131044762872766e-05,5.735716921160951e-05,2.6390345164706696e-08,3.282448302688885e-06,1.0691983834080418e-07,3.881661103152337e-06,2.194433111866942e-08,3.4055006488925646e-07,1.8596650329117092e-05,6.743582246342654e-10,3.759474205680545e-06,2.818625804178648e-06,6.489834126167034e-05,6.841234254074732e-05,1.7078250390843177e-11,2.7004029695442238e-11,2.4737958825045534e-06,0.00022379652976898734,1.859777533830124e-08,1.217292533511449e-10,8.114322898991307e-09,4.86207721933731e-09,3.9762947110395516e-14,3.4418803049374773e-09,1.60341623247911e-07,1.5187623318540733e-11,7.746766906775312e-07,4.3629062780656255e-10,9.200695970521885e-12
1.6855134049760414e-07,0.95195380914429,3.76,0.0,0.7249403438961324,0.9973864561829668,0.001976598250529271,2.9547918372532758e-08,1.8759700758777109e-06,0.08471631643198309,0.006465316152339084,0.020530048011478636,0.038452623002532604,0.014112694260455298,0.022738650470278617,0.0001282990073133182,0.00011509965570607681,0.00016023990941043707,1.5297665009909648e-06,1.9669117777474343e-07,0.0015417956906260113,0.00042877253980106204,0.00037634538617553875,3.808670809147438e-06,2.369257714922787e-05,6.0839188969700434e-05,2.6830396813320857e-08,3.5092782507053507e-06,1.195612430148951e-07,3.940597600624765e-06,2.471490608993623e-08,3.662891215479237e-07,1.9846910833801905e-05,7.249676565852761e-10,4.090300943249936e-06,3.064179404932237e-06,6.726206223320057e-05,7.092530713430872e-05,1.774436857991657e-11,2.799933648516851e-11,2.5640127419986674e-06,0.00023589033337309694,1.940876052397583e-08,1.319373179359648e-10,8.508780184668159e-09,5.03664522654714e-09,4.3819690253234986e-14,3.6367462204158973e-09,1.778480518869476e-07,1.6857065724964795e-11,8.562422981659662e-07,4.800247890254733e-10,1.0121920137785263e-11
1.7083991720016996e-07,0.9522791283351731,3.76,0.0,0.7228503216326787,0.9972867720058028,0.00206773883610554,3.231196763593746e-08,1.992835210805556e-06,0.0856110971256787,0.006571485786096587,0.02101320337532407,0.03970904749407226,0.014432092902606074,0.023600440094071865,0.00013634798240696504,0.0001243344719497386,0.00016378835273264095,1.546129230906616e-06,1.999318091538213e-07,0.0015875029315217093,0.0004399317905720779,0.00038917136662375924,3.958569103938889e-06,2.5337052602992727e-05,6.44835293047913e-05,2.7266723825930703e-08,3.7472396529148635e-06,1.3342971175800858e-07,3.999857428522623e-06,2.7781473906137686e-08,3.934840522096396e-07,2.116355991984413e-05,7.784250018976045e-10,4.443864941856356e-06,3.3265718432037835e-06,6.966510971178269e-05,7.347986710024434e-05,1.8422433175782664e-11,2.9010718062860288e-11,2.6556628374822777e-06,0.00024842199340200494,2.024858542135256e-08,1.4280826365662707e-10,8.917256147700851e-09,5.21506424168271e-09,4.823383500988438e-14,3.840800221081889e-09,1.9695803551743666e-07,1.8680570384735112e-11,9.448851631953324e-07,5.272613648618325e-10,1.1116822653215909e-11
1.7312849390273577e-07,0.9526076817830832,3.76,0.0,0.7207399204951732,0.9971847706851898,0.002161468151737161,3.527578927788527e-08,2.1146447887052975e-06,0.08650222391869976,0.006676753527917347,0.02149989180419485,0.040985158406985515,0.014752065773388981,0.02447970532029076,0.00014474551292305917,0.0001341463172713271,0.00016737425468271483,1.5623935577555556e-06,2.031422656403807e-07,0.0016336227038203208,0.00045116381727682546,0.0004022989049160269,4.112695562861538e-06,2.7067224283685994e-05,6.829565207860923e-05,2.7699136650480695e-08,3.9966095196888905e-06,1.4861598262339274e-07,4.0594467075856155e-06,3.116967446026578e-08,4.221856539351138e-07,2.2549154115329172e-05,8.348293335016039e-10,4.821245382047881e-06,3.60662049327394e-06,7.210687556119123e-05,7.607534073276383e-05,1.9112246660779955e-11,3.0037865183528503e-11,2.748718354927643e-06,0.00026139842530637484,2.1117790646240204e-08,1.543714612037119e-10,9.340104092363465e-09,5.3973661761859205e-09,5.3032065175899923e-14,4.05441040119351e-09,2.1778961387086683e-07,2.0669568794009446e-11,1.0410817233692303e-06,5.782023927358962e-10,1.2189646340240081e-11
1.7541707060530158e-07,0.9529394407769115,3.76,0.0,0.7186093392547976,0.9970804404267752,0.0022578035976110076,3.844880184862328e-08,2.241479350422104e-06,0.0873897970771118,0.006781074155883001,0.021990045444375633,0.042280737702015445,0.015072500429628937,0.025376379516331874,0.00015349825646162148,0.00014456009933972708,0.00017099737040281174,1.5785614188335925e-06,2.0632108212608786e-07,0.0016801378374481143,0.0004624653936268418,0.0004157319512581409,4.27111421128731e-06,2.8885857359508287e-05,7.228113600038284e-05,2.812745164240196e-08,4.2576592536263675e-06,1.6521498162697135e-07,4.119371325121179e-06,3.4906803506120724e-08,4.5244490348146294e-07,2.4006303007391212e-05,8.942800839156316e-10,5.2235433465660776e-06,3.905162416478317e-06,7.458673339625392e-05,7.871102946129252e-05,1.9813605218498616e-11,3.108046144280882e-11,2.8431508700248727e-06,0.00027482641226075043,2.2016899869563308e-08,1.6665682195350501e-10,9.777684224741194e-09,5.58358210890623e-09,5.824268006040335e-14,4.2779561830844175e-09,2.404672533171154e-07,2.2836119374593404e-11,1.1453301294114825e-06,6.330558008795546e-10,1.3344757278399116e-11
1.777056473078674e-07,0.9532743752518423,3.76,0.0,0.7164587858302183,0.9969737701058168,0.002356761415640367,4.184053104146748e-08,2.37341574863285e-06,0.08827391304254974,0.00688440382802574,0.022483596930444747,0.04359555810633214,0.015393286387658633,0.026290388241062702,0.00016261264316443463,0.00015560120128493902,0.00017465745587798222,1.5946346914862197e-06,2.0946683907215615e-07,0.0017270311307404115,0.0004738333197663985,0.000429474410809439,4.4338883608209995e-06,3.079572580632665e-05,7.644567690612272e-05,2.8551491208384382e-08,4.5306541295329925e-06,1.8332583224822712e-07,4.1796369350563984e-06,3.9021875354360025e-08,4.843128888738447e-07,2.5537668384512396e-05,9.568769130205278e-10,5.651880840261817e-06,4.223053899625887e-06,7.710403959677368e-05,8.138621907341815e-05,2.0526299133869717e-11,3.213818382626844e-11,2.938931396466845e-06,0.0002887126022640751,2.2946418854158456e-08,1.7969477496371937e-10,1.0230363662752953e-08,5.77374221060415e-09,6.389566307042461e-14,4.511828364811629e-09,2.651220516708141e-07,2.5192927431426613e-11,1.258150610820277e-06,6.92035230847177e-10,1.4586641055136688e-11
1.799942240104332e-07,0.953612453823116,3.76,0.0,0.7142884770361109,0.9968647492604902,0.0024583566915616062,4.546059259039439e-08,2.510527053433428e-06,0.08915466434347533,0.006986700115409032,0.022980479378160834,0.044929383414280065,0.015714315218567892,0.027221649444623443,0.0001720948641911533,0.00016729546564544042,0.00017835426888794295,1.6106151910067075e-06,2.1257816366192625e-07,0.0017742853700818393,0.0004852644249887164,0.0004435301400437618,4.601080578237036e-06,3.279960917244794e-05,8.079508791230497e-05,2.8971083934798463e-08,4.815852787995578e-06,2.030518525167702e-07,4.240248958352254e-06,4.3545685123313234e-08,5.178407399730416e-07,2.7145963284944868e-05,1.0227195739067067e-09,6.107399751837228e-06,4.561169953276463e-06,7.965813430972719e-05,8.410018091146944e-05,2.125011318802061e-11,3.321070324786178e-11,3.0360304332049197e-06,0.0003030635054694956,2.3906834538994663e-08,1.935162428310033e-10,1.0698516428985668e-08,5.967875666937118e-09,7.002275111435499e-14,4.756429147296874e-09,2.918919419346177e-07,2.7753364977191663e-11,1.380085816521979e-06,7.553598387301827e-10,1.5919898567808862e-11
1.8228280071299902e-07,0.9539536438370454,3.76,0.0,0.7120986383241041,0.9967533680846291,0.0025626033583709988,4.9318674770671744e-08,2.652882469050018e-06,0.09003213951620292,0.007087922031721334,0.023480626377025186,0.04628196879494869,0.016035480637589864,0.02817007367424914,0.00018195086078838223,0.00017966917750786553,0.00018208756992400496,1.6265046687029018e-06,2.1565373083721407e-07,0.001821883349194334,0.0004967555703729763,0.00045790294314840404,4.772752656971422e-06,3.490028931874165e-05,8.533529944369065e-05,2.9386064701015793e-08,5.113506743880381e-06,2.245005396935622e-07,4.301212583765068e-06,4.8510870362368757e-08,5.53079558484125e-07,2.883395095347006e-05,1.0919077775766038e-09,6.591260761111891e-06,4.920403771890915e-06,8.22483424384378e-05,8.685217304134878e-05,2.1984827047286865e-11,3.429768507678184e-11,3.1344180106149547e-06,0.00031788549173340585,2.4898614168943226e-08,2.0815261659625276e-10,1.1182523430823804e-08,6.16601060138724e-09,7.665750434264969e-14,5.0121721404439835e-09,3.2092189458320323e-07,3.0531490384096526e-11,1.5117011299900661e-06,8.232540757674961e-10,1.7349241400384686e-11
1.8457137741556483e-07,0.9542979114139192,3.76,0.0,0.7098895035165135,0.9966396174199056,0.0026695142011048455,5.342452056805144e-08,2.8005472616728367e-06,0.09090642303593263,0.00718803005933132,0.0239839719825522,0.04765306110605142,0.016356678587379613,0.02913556428578053,0.00019218631398559082,0.00019274904685830153,0.00018585712306839314,1.6423048101396372e-06,2.1869226421585154e-07,0.0018698078880400163,0.0005083036513338356,0.0004725965684663016,4.948965591238213e-06,3.710054714077545e-05,9.007235913054068e-05,2.9796274777399248e-08,5.423859911342656e-06,2.4778354223100436e-07,4.362532768949343e-06,5.395197188893328e-08,5.900803476350377e-07,3.060444370507741e-05,1.1645410570047206e-09,7.104642193000569e-06,5.301666156094561e-06,8.487397461715644e-05,8.964144139208364e-05,2.273021564566612e-11,3.539878965188687e-11,3.2340637355122283e-06,0.0003331847883840662,2.592220447217984e-08,2.2363572971082998e-10,1.168277242323918e-08,6.368173998093527e-09,8.383537613358502e-14,5.279482348594459e-09,3.523641180064597e-07,3.3542067822261756e-11,1.6535849573378741e-06,8.959474497634248e-10,1.8879486801099867e-11
