Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028),C4H6(86),C4H6(85),CH2OH(32),C4H6(3180)
4.059902984922621e-06,0.16184344092436906,3.76,0.0,0.0737713131971527,0.7469639168065629,0.2582169662974637,6.490101234203872e-10,8.961544206881277e-08,0.013193746014662939,0.0006365779799863153,0.17284632518263152,0.002771898216482189,0.4673504127637812,0.005186972077013155,0.6536551190269044,4.461995204912543e-07,4.2100383974985845e-06,0.0007710695174622122,0.0018559942159095872,0.09430758364332911,0.0006955718196694941,0.022646332070430583,0.0007412549043234937,0.16940194716152898,0.0001689277667491656,0.00011758255350153576,1.2577666679558041e-08,9.879493904324198e-06,0.00014681453597576512,1.0216308527096103e-06,1.2767807399094903e-06,0.012043596637488935,8.8563506579589e-06,0.00982564129787315,3.858640197232094e-09,4.057627973681943e-06,2.428539640129977e-06,1.868391762513801e-08,0.01500026710469837,0.0022357611754161813,0.0005096186057959007,3.0777441717839464e-09,0.0019489623620735144,3.245659121499916e-08,4.114883092863996e-11,1.8118390449947474e-06,8.884842801970366e-06,5.551256286810357e-11,3.520050200154113e-11,3.1553387591773796e-07,2.7699098039262184e-08,4.2651803404506127e-08,0.00110431566035702,6.810389105215581e-07,1.0629790160950765e-08,2.2474146367577664e-05,8.057803186867782e-09,1.0098518636529633e-06,2.4253903015353808e-08,4.387619007629865e-06,3.4346646722732773e-09,2.9429570464069726e-08,1.4497740294731288e-05,0.0015623636742434844,8.382850328792144e-06,4.675530152663116e-06,0.00015674000142980017
4.082007634690689e-06,0.16188700538744072,3.76,0.0,0.07304678696102312,0.7458798058873759,0.25923210072860814,6.463329896681526e-10,8.931278640023054e-08,0.013167442363707206,0.0006313130060610239,0.17303408174181786,0.002765946871587584,0.4668414862549648,0.00517584502319262,0.6548987466611411,4.419214172490102e-07,4.194407618989061e-06,0.0007692039703699863,0.0018477254042989432,0.09482319889929387,0.0006936574032867798,0.022636666484384498,0.0007390096995700742,0.17042708926071043,0.00016835105651069596,0.00011708805184998595,1.2523823785969351e-08,9.893536147810591e-06,0.00014719440765580965,1.0174630630719486e-06,1.2740463242939364e-06,0.012048981744193266,8.817760653949918e-06,0.009855869703440507,3.851582458313649e-09,4.049578994008071e-06,2.4222699667112347e-06,1.8733660784683975e-08,0.01507582773464562,0.002250914175381338,0.0005095906963731854,3.0691343631617425e-09,0.001960061591021054,3.265695051692492e-08,4.1185352636075196e-11,1.8049743301505994e-06,8.8661342277693e-06,5.530033074308728e-11,3.506594018513409e-11,3.1430378569439133e-07,2.7752351435286955e-08,4.250672351392925e-08,0.0011125095787026507,6.795270918284285e-07,1.0606181485210607e-08,2.2448043562363612e-05,8.117609993655374e-09,1.0095059256013864e-06,2.4199786738223554e-08,4.387903121481818e-06,3.437435002714169e-09,2.9377343106198138e-08,1.4494720668566626e-05,0.001566862833381454,8.406996269155878e-06,4.664684998717092e-06,0.00015728073602747856
4.104112284458757e-06,0.1619302815017834,3.76,0.0,0.07233196239080013,0.7448001060454155,0.2602429078876819,6.436758400949973e-10,8.901147191203606e-08,0.013141366223276205,0.0006261220465128894,0.17321978407094163,0.0027600476660492057,0.4663286816986284,0.005164690458137491,0.6561332032357546,4.3770725783352465e-07,4.178914346030525e-06,0.0007673417238303622,0.0018394792337451198,0.09533703624751398,0.0006917506558906426,0.022626401180498322,0.0007367653150685132,0.17144917452391917,0.00016777706852655875,0.0001165959246345578,1.2470200061378907e-08,9.90725439726444e-06,0.00014756841325252185,1.0133080112757908e-06,1.2713138989025856e-06,0.012054009035793591,8.779385067347317e-06,0.009885766370729755,3.844516028155617e-09,4.041491557259136e-06,2.416005194248972e-06,1.8782792397278645e-08,0.01515113576015283,0.0022660138961134537,0.0005095502852729431,3.0605637001708558e-09,0.0019711138270507404,3.285635314394984e-08,4.122049021064827e-11,1.7981666855757492e-06,8.847452890816328e-06,5.5089145316388634e-11,3.4932042393764285e-11,3.130796690626768e-07,2.7804703260443296e-08,4.236286156069685e-08,0.001120673345572867,6.78007531590214e-07,1.0582452113016873e-08,2.2421937070907084e-05,8.177196783685443e-09,1.009143152592576e-06,2.4145402373606445e-08,4.388106450267706e-06,3.440111184726273e-09,2.93246548596808e-08,1.4491222684837611e-05,0.0015712864633541073,8.430736902908908e-06,4.653838032375337e-06,0.00015781342670335806
4.126216934226825e-06,0.1619732726098234,3.76,0.0,0.07162668101207453,0.743724789514988,0.261249418374197,6.410385431247283e-10,8.871150571133034e-08,0.013115514024358234,0.0006210037558709775,0.1734034642546122,0.0027541999348908073,0.46581211720257315,0.005153510160516453,0.6573585994272052,4.335558099674962e-07,4.163556544991561e-06,0.0007654829212235696,0.0018312564480004842,0.09584910188837295,0.0006898516128729311,0.02261554796408664,0.0007345220038673671,0.17246820569784066,0.00016720580601728741,0.0001161061809034241,1.2416797496811021e-08,9.920653663247033e-06,0.00014793662202935504,1.009165980915431e-06,1.2685836387032734e-06,0.012058684301664426,8.741223273711453e-06,0.009915334168392579,3.837441596190834e-09,4.033367356927275e-06,2.40974581077563e-06,1.8831318556317433e-08,0.015226192232330876,0.00228106013398541,0.0005094976149636672,3.052032199407015e-09,0.001982119191845823,3.305479974817765e-08,4.125426806162569e-11,1.7914153633573391e-06,8.828800263718878e-06,5.4879007841319485e-11,3.47988093178325e-11,3.118615508569065e-07,2.7856165468491707e-08,4.222020812920334e-08,0.0011288067997730492,6.764805854843181e-07,1.0558607598973359e-08,2.239582937784143e-05,8.236562378941688e-09,1.008763978981908e-06,2.409076251652613e-08,4.3882306734391895e-06,3.442694726328402e-09,2.9271521232369998e-08,1.4487255687980747e-05,0.0015756352563022877,8.454075943958459e-06,4.642990219623649e-06,0.0001583381376828193
4.1483215839948925e-06,0.16201598200844403,3.76,0.0,0.07093078748697591,0.742653828682871,0.2622516625489854,6.384209670812159e-10,8.841289441958797e-08,0.01308988227997694,0.0006159568189847161,0.17358515372142835,0.002748403024448258,0.4652919080203332,0.005142305861805206,0.6585750440399096,4.2946586717661525e-07,4.148332225310808e-06,0.0007636277004770092,0.0018230577599946125,0.09635940209091046,0.0006879603071489192,0.022604118440760972,0.0007322800109883393,0.17348418583910644,0.00016663727150231634,0.0001156188287600941,1.2363618014880701e-08,9.93373888402091e-06,0.00014829910268322378,1.0050372455390467e-06,1.2658557097295268e-06,0.01206301323787466,8.70327462832666e-06,0.009944575945948365,3.83035982766882e-09,4.025208054859466e-06,2.4034922973098466e-06,1.8879245261606545e-08,0.015300998207968017,0.0022960526960294227,0.0005094329233639024,3.0435398533524584e-09,0.001993077808490965,3.325229105221248e-08,4.128670980553011e-11,1.7847196263060149e-06,8.810177773585344e-06,5.4669919270224024e-11,3.4666241655823095e-11,3.106494237559113e-07,2.7906749676458004e-08,4.207875387623055e-08,0.0011369097878466668,6.74946603094567e-07,1.0534653393467093e-08,2.2369722882093515e-05,8.295705657932599e-09,1.0083688323310982e-06,2.4035879485764007e-08,4.38827743250456e-06,3.4451871255298866e-09,2.9217957142646774e-08,1.448282886434888e-05,0.001579909902133513,8.477017094225768e-06,4.632142506153995e-06,0.00015885493324527115
4.17042623376296e-06,0.1620584129367708,3.76,0.0,0.07024412942828938,0.741587196084707,0.26324967054344095,6.358229800018156e-10,8.811564417432167e-08,0.013064467579807918,0.0006109799491973057,0.17376488328410578,0.00274265629200483,0.4647681667274831,0.0051310792491615475,0.6597826441133642,4.254362540261798e-07,4.133239438679991e-06,0.0007617761943183839,0.0018148838538320394,0.09686794318623138,0.0006860767692612889,0.02259212402670265,0.0007300395737814824,0.17449711829245468,0.00016607146683368822,0.00011513387541875895,1.231066336381584e-08,9.946514932461379e-06,0.00014865592335574698,1.00092206307718e-06,1.2631302770508246e-06,0.01206700145219617,8.665538461286865e-06,0.009973494534266613,3.823271377908028e-09,4.01701525440016e-06,2.397245108800347e-06,1.8926578505866277e-08,0.01537555474883525,0.0023109913993033,0.0005093564440872158,3.0350866615123076e-09,0.002003989801350771,3.34488279393826e-08,4.1317839194763164e-11,1.7780787584506435e-06,8.791586801945877e-06,5.446188035951634e-11,3.4534339747932684e-11,3.0944331624358937e-07,2.7956467559963237e-08,4.193848931259147e-08,0.0011449821635944686,6.73405920801182e-07,1.0510594751634078e-08,2.2343619902094923e-05,8.354625552159514e-09,1.0079581273742625e-06,2.398076520068019e-08,4.388248334287984e-06,3.4475898382669154e-09,2.9163977421149597e-08,1.4477951245013615e-05,0.0015841110884330402,8.499564043194698e-06,4.621295817938826e-06,0.00015936387769680847
4.192530883531028e-06,0.16210056857602936,3.76,0.0,0.06956655734587115,0.7405248644067968,0.2642434722596291,6.332444498074796e-10,8.781976066243803e-08,0.013039266588411461,0.0006060718873043351,0.17394268315162942,0.002736959105932903,0.4642410032765426,0.005119831966257572,0.6609815049511529,4.2146581871288643e-07,4.118276276146153e-06,0.0007599285304784649,0.001806735385483403,0.09737473156423991,0.0006842010274289643,0.022579575950803815,0.0007278009221131525,0.17550700668245087,0.0001655083932400445,0.00011465132723850699,1.2257935261968507e-08,9.958986611378016e-06,0.00014900715161637944,9.968206842486446e-07,1.2604074956984198e-06,0.012070654465220147,8.628014085722063e-06,0.010002092745356357,3.816176877154907e-09,4.008790533772625e-06,2.391004698207846e-06,1.897332417136361e-08,0.015449862921427355,0.0023258760706969042,0.000509268406507854,3.0266725934011487e-09,0.0020148552960179886,3.364441133863534e-08,4.1347679001575484e-11,1.7714920512413277e-06,8.773028687397198e-06,5.425489155972697e-11,3.440310401965895e-11,3.082432088806652e-07,2.800533039135801e-08,4.179940508460462e-08,0.001153023787919105,6.718588709219209e-07,1.0486436852056642e-08,2.231752267826811e-05,8.413321045006444e-09,1.0075322730108185e-06,2.3925431351786408e-08,4.388144953280054e-06,3.449904319287726e-09,2.910959623492637e-08,1.4472631708170243e-05,0.0015882395003127604,8.521720467070914e-06,4.610451061323234e-06,0.00015986503534944836
4.21242506832229e-06,0.1621382758136737,3.76,0.0,0.06896438993182169,0.73957242074224,0.265134321948823,6.309402997356359e-10,8.75546384773864e-08,0.013016765724876695,0.0006017124431026712,0.1741010775896128,0.002731873488955731,0.46376371884069695,0.005109693059533461,0.6620530931898906,4.179420929537108e-07,4.10491871176689e-06,0.0007582690198856681,0.0017994240314026578,0.09782934786139853,0.0006825195467769098,0.022567818419324998,0.0007257878462750791,0.1764133067942091,0.0001650039626575455,0.00011421909488004434,1.2210674937966935e-08,9.969954808515866e-06,0.00014931853086671632,9.931414401482374e-07,1.257959388811469e-06,0.012073660066887173,8.594422645561928e-06,0.010027559520120397,3.809787169436921e-09,4.00136225984756e-06,2.3853944789544123e-06,1.901489776705803e-08,0.01551652880714336,0.0023392259430941973,0.0005091794762879045,3.0191333714769525e-09,0.002024594590104153,3.381962211477285e-08,4.137345143993683e-11,1.7656097535206561e-06,8.7563555503279e-06,5.4069499753902054e-11,3.428556147944127e-11,3.071682703452377e-07,2.8048585337830447e-08,4.167523063243034e-08,0.0011602348484749062,6.704613462901111e-07,1.0464614011906654e-08,2.2294041885108666e-05,8.465954329659658e-09,1.0071363813361918e-06,2.3875452549948885e-08,4.387989679120048e-06,3.4519130860027058e-09,2.9060321690588903e-08,1.4467473510337662e-05,0.0015918934128159262,8.541330375647795e-06,4.600693164089468e-06,0.00016030947266218606
4.232319253113551e-06,0.16217576492458793,3.76,0.0,0.06836935848538545,0.7386234191314588,0.2660218100548042,6.286517062991013e-10,8.72906310794259e-08,0.012994432996352952,0.0005974068561139791,0.17425795413653833,0.0027268270558116325,0.4632838259015908,0.005099539843773735,0.663117760872104,4.1446459247654667e-07,4.0916632961958924e-06,0.0007566128073845644,0.0017921342299602012,0.09828255441561247,0.0006808444193927031,0.022555629286313605,0.0007237765543258288,0.17731714740212512,0.00016450174479329868,0.00011378881867204533,1.2163600436498546e-08,9.980683718704355e-06,0.00014962548295461395,9.894737313658743e-07,1.255513661795846e-06,0.012076402458156638,8.56100164838255e-06,0.010052771073860389,3.803393501240838e-09,3.993910445029021e-06,2.379790398983175e-06,1.9056004408525976e-08,0.015582995165506826,0.0023525318049022427,0.0005090815275047687,3.011625792770374e-09,0.002034296416568366,3.3994062269615576e-08,4.139821413297377e-11,1.7597702763572925e-06,8.73971099667434e-06,5.388495878813747e-11,3.4168558638985505e-11,3.06098204273223e-07,2.8091164926112922e-08,4.1551997650309806e-08,0.0011674208018937367,6.690591501462344e-07,1.0442718362029984e-08,2.2270569034083777e-05,8.518404398443266e-09,1.0067288226935779e-06,2.3825313070134722e-08,4.3877765840491935e-06,3.4538525447756906e-09,2.901074328348147e-08,1.4461970693350899e-05,0.001595489426453263,8.560629584562392e-06,4.590938183089975e-06,0.00016074770159755505
4.2522134379048125e-06,0.16221303802202547,3.76,0.0,0.06778135984261124,0.737677839981667,0.2669059579007804,6.263785735164978e-10,8.702774176698303e-08,0.012972266120124084,0.0005931542632233023,0.1744133336064878,0.0027218193682999347,0.4628013993720365,0.0050893734301286474,0.6641755812688971,4.11032527582603e-07,4.0785087144758835e-06,0.0007549599761671225,0.0017848664035325127,0.0987343559953367,0.0006791756612574424,0.022543016357126827,0.0007217671989222689,0.17821853169882884,0.0001640017393193976,0.00011336050158955187,1.2116712780735105e-08,9.991176695768861e-06,0.0001499280559144777,9.858177184684698e-07,1.2530704221175682e-06,0.012078885486939233,8.52775055879764e-06,0.010077729416671684,3.7969963070985634e-09,3.986436163395272e-06,2.3741927598109173e-06,1.9096648317460278e-08,0.015649262782427422,0.0023657935496235495,0.0005089747188148379,3.0041498332568207e-09,0.0020439608693264685,3.416773275995369e-08,4.142198343520535e-11,1.7539731318093913e-06,8.723095913352799e-06,5.370126857572306e-11,3.4052095397892786e-11,3.0503302375373103e-07,2.8133077281655633e-08,4.142969931215937e-08,0.0011745815609405734,6.676525069986137e-07,1.0420753409322159e-08,2.2247105605341785e-05,8.570670613715298e-09,1.0063098786010423e-06,2.3775020877120652e-08,4.387506750786592e-06,3.4557237087341675e-09,2.8960870962777437e-08,1.4456129416099551e-05,0.0015990280350222327,8.579620743488114e-06,4.581186738831942e-06,0.00016117976897597628
4.272107622696074e-06,0.16225009730822615,3.76,0.0,0.06720029267983749,0.7367356638060694,0.2677867866547831,6.241208050779836e-10,8.676597354218169e-08,0.01295026286028436,0.0005889538175002438,0.1745672364321372,0.0027168499954078463,0.46231651251319106,0.005079194902206807,0.6652266265419271,4.076451303453018e-07,4.06545367979293e-06,0.0007533106066287376,0.001777620957095004,0.09918475740135929,0.0006775132869441915,0.02252998731521922,0.0007197599283579354,0.17911746304738588,0.00016350394558368458,0.00011293414612740682,1.2070012910755544e-08,1.000143707341308e-05,0.00015022629737267523,9.821735509528077e-07,1.2506297701714258e-06,0.012081112944740685,8.494668821955006e-06,0.01010243654535909,3.790596003145973e-09,3.978940448816316e-06,2.368601847473713e-06,1.913683364162478e-08,0.015715332446220684,0.00237901107696098,0.0005088592061837214,2.9967054492516645e-09,0.0020535880430053405,3.4340634547298896e-08,4.144477506618962e-11,1.74821784549545e-06,8.706511165864202e-06,5.351842886170647e-11,3.393617162288433e-11,3.0397271846561624e-07,2.817433023804114e-08,4.130832868939066e-08,0.0011817170428212018,6.662416336938959e-07,1.039872253403855e-08,2.2223653031159716e-05,8.622752370259543e-09,1.005879821047716e-06,2.3724583587674432e-08,4.387181244868049e-06,3.4575275681515126e-09,2.891071414676468e-08,1.4449955753696173e-05,0.0016025097302989218,8.598306491245306e-06,4.571439439271108e-06,0.0001616057215715346
4.292001807487335e-06,0.16228694493997362,3.76,0.0,0.06662605742327347,0.7357968712214236,0.26866431733469387,6.218783049699198e-10,8.650532912201443e-08,0.012928421025050919,0.0005848046890806017,0.17471968268403873,0.0027119185119509896,0.46182923701785106,0.005069005317536015,0.6662709677958459,4.043016461053564e-07,4.052496929092022e-06,0.0007516647762563957,0.0017703982791465306,0.09963376346403856,0.0006758573097429765,0.02251654972738553,0.0007177548865746051,0.18001394497120277,0.00016300836257027656,0.00011250975431153137,1.2023501709602007e-08,1.0011468130741429e-05,0.00015052025456751194,9.78541374286026e-07,1.2481918071825204e-06,0.012083088569134317,8.461755874227153e-06,0.010126894443780595,3.784193003059499e-09,3.971424316624941e-06,2.363017942758971e-06,1.917656452783415e-08,0.01578120494729701,0.0023921842925195727,0.0005087351429983279,2.9892926062441992e-09,0.002063178032890337,3.451276869622058e-08,4.146660488477439e-11,1.7425039485178935e-06,8.689957594493322e-06,5.333643928308086e-11,3.3820787041745674e-11,3.0291729933316523e-07,2.821493170119709e-08,4.118787894307697e-08,0.001188827168956613,6.64826743098767e-07,1.0376629061391304e-08,2.2200212700017776e-05,8.674649093649297e-09,1.0054389181622353e-06,2.367400874783022e-08,4.386801108090831e-06,3.4592651012828495e-09,2.8860282336780266e-08,1.4443455686738295e-05,0.0016059350020341083,8.616689455800736e-06,4.561696880275822e-06,0.00016202560610260096
4.311895992278597e-06,0.16232358303872915,3.76,0.0,0.06605855619677353,0.7348614429476005,0.2695385708103204,6.196509772770546e-10,8.62458109767713e-08,0.012906738465165808,0.0005807060643953912,0.174870692081938,0.0027070244990118615,0.4613396430610616,0.005058805708402714,0.6673086751079093,4.0100133747224314e-07,4.039637222706044e-06,0.0007500225596395885,0.0017631987422943598,0.10008137904116403,0.0006742077416493943,0.022502711046583752,0.0007157522132057338,0.18090798114744808,0.00016251498890302855,0.00011208732770894508,1.1977179996628202e-08,1.0021273109273138e-05,0.0001508099743460016,9.749213249504057e-07,1.2457566281188614e-06,0.012084816045150104,8.429011139443783e-06,0.010151105082939219,3.777787704242702e-09,3.963888752024358e-06,2.3574413147297445e-06,1.9215845055173815e-08,0.015846881077992748,0.0024053131076292988,0.0005086026801277306,2.9819112518735083e-09,0.002072730934890099,3.468413628074332e-08,4.1487488165047e-11,1.73683098286186e-06,8.673436012273347e-06,5.315529932477428e-11,3.3705941345295227e-11,3.0186675628189714e-07,2.825488932464445e-08,4.1068343168966034e-08,0.0011959118648471505,6.634080417368254e-07,1.0354476210922241e-08,2.2176785957407727e-05,8.726360239247818e-09,1.0049874312372577e-06,2.362330361429952e-08,4.386367361679277e-06,3.4609372682959404e-09,2.880958456931795e-08,1.4436635099742559e-05,0.0016093043379118482,8.634772254027479e-06,4.55195964558399e-06,0.0001624394692225525
