Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030)
0.0011899856097664571,0.10584842243983243,3.76,0.0,0.07595507992701804,0.12591075575704838,0.9821447908704516,9.735127332291647e-16,2.917150270963237e-12,0.0003590093880629286,0.00016879479030358359,0.1784929509929491,1.96068996764555e-05,0.38621159366329144,0.0005554361160889974,0.43589399353286984,1.1415265437249391e-06,8.869097477151895e-07,1.0145997577422602e-05,0.0017220198369666553,0.012410229703123884,3.869081672689775e-06,0.03012413031640866,1.0428250474514343e-05,0.6782596842641881,4.417395805674617e-07,1.0386484465825093e-05,8.210310374341842e-10,3.8856920768935903e-10,6.757712576140297e-07,8.290340181131968e-08,1.9252392143355522e-10,0.007977735042289854,2.521533380222586e-07,0.009959194468866048,1.1184352915344472e-12,1.7929488485748918e-06,6.862768447246304e-07,3.9722238581174086e-11,0.02155278859899038,0.00036477207973976126,5.7640236666187004e-05,4.599712759068508e-13,0.000144264814361653,1.9180060207908255e-11,6.94440723400048e-15,3.165078619022055e-10,2.9875972422201826e-08,1.5460944842812214e-12,2.175330143007508e-13,2.398723652419757e-10,3.274724597290365e-11,4.8283428784468475e-09,2.6871455841203828e-05
0.0011926781207319,0.10585624436781639,3.76,0.0,0.07581710387237342,0.12551597903977776,0.9824680871250893,9.69301006848969e-16,2.902856626972513e-12,0.0003579458596504766,0.0001683039503305648,0.17863400506415547,1.9557968307724018e-05,0.3860486604421714,0.0005529267901469596,0.4361597697291737,1.1345727041814874e-06,8.814444400645219e-07,1.0123176228680255e-05,0.0017094171533722977,0.012419880288213616,3.8445423701950644e-06,0.03002866660003685,1.0372898191981205e-05,0.6788203472700365,4.3960632320317415e-07,1.0334409027415273e-05,8.154546772238353e-10,3.871180919671485e-10,6.733390336770735e-07,8.234013774624111e-08,1.918857397223351e-10,0.00797387382831058,2.5027878073343467e-07,0.009941188611073161,1.1153892353804136e-12,1.7875465059290546e-06,6.839499972237536e-07,3.964828404436203e-11,0.021577514396736917,0.00036514049473895593,5.7612071366428477e-05,4.58723940540242e-13,0.00014438089531998652,1.918944267521405e-11,6.915095048449148e-15,3.147897851469868e-10,2.9800731971178765e-08,1.5372425484575585e-12,2.1628756948695041e-13,2.384806911515403e-10,3.268433629983224e-11,4.817279853314103e-09,2.689328434258863e-05
0.0011953706316973427,0.1058640204973499,3.76,0.0,0.0756799929555589,0.12512372896555968,0.9827889788596911,9.650742443757907e-16,2.888694975946423e-12,0.00035688956216719717,0.0001678166196233756,0.17877439286706837,1.950935789879481e-05,0.38588665094674063,0.0005504374729312044,0.436424129321352,1.127687267821891e-06,8.760322355183899e-07,1.0100535441005514e-05,0.0016969564970251052,0.012429483879154208,3.8202548837044676e-06,0.02993377700591852,1.0318037562837508e-05,0.6793776698169963,4.3749174345653303e-07,1.0282806642330479e-05,8.099383788225587e-10,3.856778590032673e-10,6.709239177816338e-07,8.178294274700624e-08,1.9125290161964363e-10,0.00796999825704608,2.4842493939152994e-07,0.009923243161547817,1.1123669656938963e-12,1.7821753899828943e-06,6.816400684949909e-07,3.957459889943266e-11,0.02160210597853255,0.0003655060081647512,5.75838300964269e-05,4.574882527126924e-13,0.0001444965284519563,1.9198711027446697e-11,6.88601639761445e-15,3.130910441451898e-10,2.972603929579748e-08,1.5284762379467317e-12,2.1505417186640055e-13,2.371026123201734e-10,3.262167051589869e-11,4.8062758149860224e-09,2.6914833828142292e-05
0.0011980631426627855,0.10587175127847262,3.76,0.0,0.07554373785527416,0.12473397909224124,0.9831074933784416,9.610008195245112e-16,2.8746636486493036e-12,0.0003558404235366392,0.00016733276083370625,0.178914120316233,1.9461065360906604e-05,0.3857255560227948,0.0005479679324775026,0.43668708506860193,1.1208693033505694e-06,8.706724268024188e-07,1.0078073270603288e-05,0.0016846357476269572,0.012439041022231177,3.796215743536838e-06,0.029839456822842468,1.0263662726216673e-05,0.6799316846730216,4.3539560929192885e-07,1.0231671242530278e-05,8.044812779738049e-10,3.8424839721367307e-10,6.685257447086168e-07,8.123172945210077e-08,1.906253418328212e-10,0.00796610871038442,2.465915125286013e-07,0.009905357909438927,1.1093682009033167e-12,1.7768352740822684e-06,6.793468796181538e-07,3.950118187206005e-11,0.021626564573486478,0.00036586864555242894,5.755551520726712e-05,4.562640614797494e-13,0.00014461171921016614,1.920786650246029e-11,6.857168697580046e-15,3.1141134249132396e-10,2.965188867253281e-08,1.5197943913355848e-12,2.1383265804067972e-13,2.3573794313041553e-10,3.255924731116656e-11,4.795330343293969e-09,2.6936106738863666e-05
0.0012007556536282283,0.10587943716789189,3.76,0.0,0.07540832944001488,0.12434670348501668,0.983423657432079,9.570702287941631e-16,2.8607610384764518e-12,0.00035479837298072505,0.00016685233737330035,0.17905319322504962,1.9413087682147803e-05,0.3855653666786358,0.0005455179412862679,0.4369486495212803,1.1141178989201458e-06,8.653643206076931e-07,1.0055787806787377e-05,0.0016724528354829927,0.012448552252887948,3.7724215580243655e-06,0.02974570139702175,1.0209767934977154e-05,0.6804824240206473,4.3331769377776134e-07,1.0180996892205376e-05,7.990825300781114e-10,3.828295973932694e-10,6.661443522191992e-07,8.068641248811026e-08,1.9000299644632454e-10,0.007962205560145645,2.447782049248957e-07,0.00988753264174623,1.1063926652715292e-12,1.7715259355646773e-06,6.770702549494172e-07,3.942803168930321e-11,0.021650891389883756,0.00036622843208064656,5.752712897026614e-05,4.550512192333724e-13,0.0001447264729088466,1.921691032598709e-11,6.828549418608655e-15,3.0975040215703497e-10,2.957827672900033e-08,1.511195861943795e-12,2.1262286667451733e-13,2.3438650031992174e-10,3.2497065381595067e-11,4.784443025016264e-09,2.695710548658379e-05
0.0012034481645936711,0.10588707858920443,3.76,0.0,0.07527375870885451,0.12396187655828882,0.98373749739045,9.52908059814023e-16,2.846985509948839e-12,0.0003537633404717133,0.00016637531315105266,0.17919161733720257,1.936542193044658e-05,0.3854060740346955,0.0005430872750350912,0.4372088350855051,1.107432152540183e-06,8.601072322915072e-07,1.0033677180859614e-05,0.001660405725747468,0.01245801809910027,3.7488689831509472e-06,0.02965250611459848,1.0156347451099332e-05,0.68102991963886,4.312577717847828e-07,1.0130777738084434e-05,7.937413031855354e-10,3.8142135076857143e-10,6.637795796808842e-07,8.014690776110436e-08,1.8938580232304665e-10,0.00795828917123448,2.429847251878616e-07,0.009869767144048322,1.1034400863425118e-12,1.7662471563254441e-06,6.748100209106683e-07,3.9355147077031424e-11,0.021675087621648742,0.00036658539268030174,5.749867360217972e-05,4.538495795855594e-13,0.00014484079476621305,1.922584372654441e-11,6.800156032553121e-15,3.081079324038112e-10,2.950519676722066e-08,1.5026795414837024e-12,2.1142464182672503e-13,2.3304810660623955e-10,3.2435123420576127e-11,4.7736134500696745e-09,2.6977832464207244e-05
0.001206140675559114,0.10589467598167518,3.76,0.0,0.07514001678853573,0.12357947306914123,0.9840490392502789,9.485384914531693e-16,2.833335442760686e-12,0.0003527352568343892,0.00016590165250302683,0.17932939832764488,1.9318065151444163e-05,0.38524766932202437,0.0005406757125371052,0.4374676540249241,1.1008111816461202e-06,8.54900490915061e-07,1.0011739543544218e-05,0.001648492417541218,0.012467439081522015,3.725554730043607e-06,0.029559866401937723,1.01033956531497e-05,0.6815742029092166,4.292156220912903e-07,1.0081008014075527e-05,7.884567799809946e-10,3.8002354968051073e-10,6.61431267711629e-07,7.961313265610387e-08,1.8877369726806752e-10,0.007954359901817918,2.412107882047909e-07,0.009852061200675746,1.1005101956334489e-12,1.7609987153634642e-06,6.725660062027666e-07,3.9282526765213757e-11,0.021699154448541903,0.00036693955203557,5.74701512731865e-05,4.526589989152429e-13,0.00014495468990884255,1.923466789811706e-11,6.771986053830012e-15,3.0648364144357373e-10,2.9432640834312948e-08,1.4942443438801676e-12,2.1023783069891003e-13,2.3172258836888884e-10,3.237342013069789e-11,4.762841208192693e-09,2.699829004291945e-05
0.0012088331865245567,0.10590222977078573,3.76,0.0,0.07500709493743385,0.12319946812800239,0.9843583086236061,9.448573822557296e-16,2.8198093294601335e-12,0.00035171405380519233,0.00016543132015162877,0.17946654180064336,1.927101434485829e-05,0.3850901438855643,0.0005382830356737317,0.4377251184568762,1.0942541253499211e-06,8.497434396210465e-07,9.989973028990348e-06,0.0016367109449754206,0.012476815713259001,3.702475571172213e-06,0.029467777726468403,1.0050907110920941e-05,0.6821153048041716,4.27191029395617e-07,1.003168205271734e-05,7.832281588594041e-10,3.7863608908261943e-10,6.590992586006978e-07,7.908500614595048e-08,1.8816662017827546e-10,0.007950418103121203,2.3945611540030183e-07,0.009834414594625276,1.0976027292762128e-12,1.7557803875454332e-06,6.703380418487833e-07,3.921016949004579e-11,0.021723093035729304,0.00036729093457977125,5.744156410475087e-05,4.5147933745723913e-13,0.00014506816336872663,1.924338399000004e-11,6.7440370807298284e-15,3.048772742033243e-10,2.936060708882224e-08,1.4858891641717142e-12,2.0906227783287978e-13,2.304097691621353e-10,3.231195423071003e-11,4.7521258899144785e-09,2.701848057143863e-05
0.0012112564463934554,0.10590899124733101,3.76,0.0,0.07488815930919082,0.12285949414673862,0.9846347289491407,9.413823166468484e-16,2.8077405053545043e-12,0.00035080079805328455,0.00016501083792678513,0.1795894304250418,1.922892790826008e-05,0.38494911571060975,0.0005361455959673447,0.4379556882406578,1.088406708358181e-06,8.451440377593471e-07,9.970527981009298e-06,0.0016262187418545962,0.012485217180110605,3.6819026937886387e-06,0.029385365342237263,1.000405890957933e-05,0.6825996017092526,4.2538372788935927e-07,9.987663478220941e-06,7.785695411515578e-10,3.773961280139492e-10,6.570142600712243e-07,7.861445563114729e-08,1.876244995437961e-10,0.007946860056604662,2.3789315111955432e-07,0.009818583202289115,1.0950049656922662e-12,1.751109462680678e-06,6.683464586655584e-07,3.9145271788485135e-11,0.021744529070715415,0.00036760482468962567,5.7415781930485725e-05,4.504268611839094e-13,0.00014516993302866635,1.925113705509738e-11,6.7190699260918984e-15,3.034466409926349e-10,2.9296217976572915e-08,1.4784370475899053e-12,2.0801378363530568e-13,2.292389504530493e-10,3.225683681385242e-11,4.74253044004543e-09,2.70364256432872e-05
0.001213679706262354,0.10591571804827114,3.76,0.0,0.07476987476606582,0.12252142544431453,0.9849093471510589,9.37859587737437e-16,2.7957696775148663e-12,0.000349893011788473,0.0001645929982805863,0.1797118111327851,1.918708492390283e-05,0.38480878667548024,0.0005340231248309521,0.4381851792047165,1.082609751753687e-06,8.405838887215951e-07,9.951218770781676e-06,0.0016158303752262374,0.01249358349631784,3.6615153704990922e-06,0.029303392413151406,9.957577517330478e-06,0.6830813684840122,4.2359031790518767e-07,9.943995795814657e-06,7.739549958170513e-10,3.7616438093774394e-10,6.549422269857948e-07,7.814835834314048e-08,1.8708635890402412e-10,0.007943292387081852,2.3634536853166456e-07,0.009802799536690502,1.0924249655248876e-12,1.7464625958529722e-06,6.663676199546589e-07,3.9080585196898393e-11,0.02176586299318491,0.00036791650263556835,5.738995039520449e-05,4.493830151180814e-13,0.00014527136866709383,1.9258804374965348e-11,6.694278049937281e-15,3.020301026405266e-10,2.9232241377963946e-08,1.4710481339213469e-12,2.0697418187809634e-13,2.2807816029630548e-10,3.2201909695385124e-11,4.732980472798257e-09,2.705415797353569e-05
0.0012161029661312526,0.10592241047334115,3.76,0.0,0.0746522351965714,0.12218524457965645,0.9851821811358649,9.343896063681188e-16,2.783895755207051e-12,0.0003489906464858299,0.0001641777763198408,0.17983368786799922,1.9145483310469066e-05,0.3846691506989423,0.0005319154696143559,0.4384135998884282,1.0768626516721613e-06,8.360625323043403e-07,9.932044091205505e-06,0.0016055444814681737,0.012501915020890807,3.641311347864295e-06,0.02922185571935815,9.91145906305077e-06,0.6835606268893565,4.21810647314339e-07,9.900675041405786e-06,7.693839645794356e-10,3.749407727763714e-10,6.528830471670205e-07,7.768665785228724e-08,1.8655215521152965e-10,0.007939715336905392,2.3481257292797693e-07,0.00978706343738042,1.089862542694496e-12,1.7418396272022597e-06,6.644014061524963e-07,3.901610879577454e-11,0.021787095623296334,0.0003682259857184391,5.736407094402288e-05,4.4834770021125426e-13,0.00014537247376422043,1.926638677512906e-11,6.669659729311159e-15,3.0062747269398046e-10,2.916867415904596e-08,1.4637216663078869e-12,2.0594336607735756e-13,2.2692727783442636e-10,3.214717194250825e-11,4.723475690927656e-09,2.707167923343151e-05
0.0012185262260001513,0.10592906881822475,3.76,0.0,0.0745352345697582,0.12185093432918429,0.9854532485739426,9.3093433521912e-16,2.7721176531687718e-12,0.0003480936541087952,0.0001637651474224674,0.1799550645309257,1.9104121009559163e-05,0.38453020177055947,0.0005298224796119515,0.43864095873986625,1.0711648124746553e-06,8.315795145899912e-07,9.913002652387412e-06,0.0015953597183733248,0.012510212108187944,3.6212884041096275e-06,0.029140752067455363,9.865699705380175e-06,0.6840373984327888,4.200445656952651e-07,9.85769730353491e-06,7.648558974777037e-10,3.7372522894377624e-10,6.508366093853358e-07,7.72292985696866e-08,1.8602184595787315e-10,0.007936129144214338,2.3329457251832914e-07,0.009771374743278632,1.0873175133981118e-12,1.7372403981575978e-06,6.624476990202594e-07,3.8951841667084014e-11,0.021808227772131865,0.0003685332910800776,5.733814498928405e-05,4.4732081866210835e-13,0.0001454732517422805,1.9273885072676417e-11,6.645213254598184e-15,2.9923856412331316e-10,2.910551251159225e-08,1.4564569036109025e-12,2.0492123195903944e-13,2.2578618467179163e-10,3.2092622624938537e-11,4.714015798295486e-09,2.708899108163735e-05
0.0012209494858690499,0.10593569337535262,3.76,0.0,0.07441886693407727,0.12151847768404575,0.9857225669027382,9.27505626174868e-16,2.760434295383697e-12,0.00034720198708819536,0.00016335508724291237,0.18007594497842,1.906299597900413e-05,0.3843919339499096,0.0005277440060373162,0.43886726411672894,1.0655156475367696e-06,8.271343882776103e-07,9.894093179987857e-06,0.0015852747648139982,0.01251847510797639,3.6014443499552746e-06,0.029060078290404065,9.8202956544233e-06,0.6845117043713039,4.1829192475166494e-07,9.815058723079545e-06,7.603702529538026e-10,3.725176756770962e-10,6.488028033756259e-07,7.67762257560891e-08,1.8549538917807172e-10,0.007932534043003415,2.3179117848149765e-07,0.009755733292719032,1.0847896961283156e-12,1.732664750543179e-06,6.605063815882047e-07,3.88877828948187e-11,0.021829260241794757,0.00036883843570469424,5.7312173912026384e-05,4.4630227403387125e-13,0.00014557370596678934,1.928130007432371e-11,6.620936937615712e-15,2.978631919294809e-10,2.9042752477695055e-08,1.449253114784413e-12,2.039076766653895e-13,2.2465476400606208e-10,3.2038260816048245e-11,4.704600499697555e-09,2.710609516396395e-05
0.0012233727457379485,0.1059422844337345,3.76,0.0,0.07430312641596075,0.12118785784657352,0.9859901533307663,9.24111286178501e-16,2.7488446235409355e-12,0.00034631559830740273,0.00016294757170387712,0.18019633302459548,1.9022106196188692e-05,0.3842543413655722,0.0005256799019998903,0.4390925242875786,1.0599145788986348e-06,8.22726712429838e-07,9.875314411135444e-06,0.0015752883203427846,0.012526704365507978,3.5817770276576943e-06,0.028979831247357868,9.775243167754208e-06,0.6849835657151837,4.165525781213468e-07,9.772755493982716e-06,7.559264976360448e-10,3.7131803992538725e-10,6.467815198579257e-07,7.632738549998142e-08,1.849727434282866e-10,0.007928930263205026,2.303022048754195e-07,0.00974013892349877,1.0822789115788103e-12,1.7281125268623112e-06,6.585773381302413e-07,3.8823931564973886e-11,0.021850193825536775,0.0003691414364205281,5.7286159063222704e-05,4.4529197114263314e-13,0.0001456738397479201,1.9288632577510295e-11,6.596829108515376e-15,2.965011751894867e-10,2.898039035526556e-08,1.4421095790661832e-12,2.029025987889038e-13,2.2353290072478165e-10,3.19840855925773e-11,4.695229500759054e-09,2.7122993113242198e-05
0.0012257960056068472,0.10594884227900811,3.76,0.0,0.07418800721855398,0.12085905822709983,0.9862560248412012,9.20740717179542e-16,2.7373475913259463e-12,0.0003454344411004734,0.0001625425769857766,0.18031623244139913,1.8981449655654694e-05,0.3841174182142131,0.0005236300224849361,0.4393167474329712,1.05436103704569e-06,8.183560523655006e-07,9.856665095781607e-06,0.0015653991048403286,0.012534900221586948,3.562284310527454e-06,0.028900007823486586,9.73053854749845e-06,0.6854530032314292,4.148263813338772e-07,9.73078386191403e-06,7.515241062023621e-10,3.70126249321395e-10,6.447726505050857e-07,7.588272470375864e-08,1.8445386777354618e-10,0.007925318030761828,2.2882746859516065e-07,0.009724591472920471,1.0797849825914352e-12,1.7235835702049894e-06,6.566604541466152e-07,3.8760286765636954e-11,0.021871029307874736,0.000369442309901359,5.726010176445736e-05,4.442898160425228e-13,0.00014577365634161653,1.9295883369994904e-11,6.572888115401332e-15,2.951523353144554e-10,2.8918422369972917e-08,1.4350255867002554e-12,2.019058984696302e-13,2.2242048146920174e-10,3.193009603470662e-11,4.685902508004383e-09,2.7139686549381082e-05
0.0012282192654757458,0.10595536719329327,3.76,0.0,0.07407350362020527,0.12053206244017195,0.986520198196155,9.173950202098356e-16,2.7259421646716117e-12,0.0003445584692516857,0.00016214007952206132,0.18043564695929676,1.8941024368921178e-05,0.38398115875948385,0.0005215942243210785,0.4395399416468038,1.048854460762084e-06,8.140219795741492e-07,9.838143997054133e-06,0.001555605858094159,0.012543063012651215,3.5429641024209184e-06,0.028820604929761684,9.68617814140038e-06,0.6859200374478457,4.131131918277221e-07,9.68914012296158e-06,7.471625612350394e-10,3.6894223221601296e-10,6.427760879322557e-07,7.544219106902794e-08,1.8393872178818436e-10,0.007921697567713664,2.2736678932585935e-07,0.009709090777842322,1.0773077341605857e-12,1.719077724239616e-06,6.547556163558827e-07,3.869684758715205e-11,0.021891767464729366,0.0003697410726684209,5.723400330856237e-05,4.432957160280364e-13,0.00014587315895084888,1.9303053229978688e-11,6.5491123250006895e-15,2.938164963911949e-10,2.8856844753408293e-08,1.4280004379555265e-12,2.0091747725747545e-13,2.2131739448727294e-10,3.187629122622846e-11,4.676619228940286e-09,2.715617707952929e-05
