Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47)
2.885932027965533e-14,0.16720389152487541,3.76,0.0,0.737085078238745,0.9999999999272823,1.7275719711162656e-22,7.289800271332836e-32,1.853627533383723e-19,3.8672289065170854e-08,2.495094796815257e-10,8.132462853048409e-15,1.7678571186908111e-10,1.1782071919193226e-15,7.271718739628537e-11,3.8444756734153136e-16,1.001423862347342e-18,4.1458035494125895e-17,3.660191565698891e-26,1.415388000421351e-18,3.815623136269724e-32,1.1885675492942083e-16,8.465782221760992e-17,1.3175597660903824e-25,3.234440240376525e-25,9.021165400754143e-16,3.886966364925811e-33,1.8533924964172013e-19,6.916371105676856e-46,1.195351179577183e-49,8.446859782785298e-24,1.453061587938771e-38,2.176514282502736e-31,2.3623823997777014e-17,1.033578306693282e-36,1.424373361389989e-35,4.8844405920238134e-33,1.1719469943880225e-31,2.7302362829016563e-43,1.3381794653129144e-25,1.9334877727624637e-47,3.0522680864687223e-40,2.1162430616538223e-26
3.6074150397351095e-14,0.1672038916732558,3.76,0.0,0.7370850733423279,0.9999999999091028,3.1449799455153405e-22,1.3278482259098494e-31,2.8319195721404983e-19,4.834035894305237e-08,3.1188888750390233e-10,1.2424565196215292e-14,2.2098234913624205e-10,1.8000417206308624e-15,9.089648499307062e-11,5.8734935850699385e-16,1.5299511871079423e-18,6.333842391693179e-17,6.66328232089053e-26,2.162392988721575e-18,8.095300156425467e-32,1.8158630261007682e-16,1.2933809556870713e-16,2.3985667138888923e-25,5.888210247032954e-25,1.1437565768311707e-15,8.246684918915543e-33,2.8315053671533157e-19,1.6796709626958338e-45,2.914152185514928e-49,1.537684643564144e-23,3.751324137827153e-38,4.889499798011797e-31,3.6091792316741494e-17,2.1941166537255176e-36,3.199767612393025e-35,1.0972749497506987e-32,2.6327301887602242e-31,6.628890665323737e-43,2.436101874280398e-25,5.7533613041555375e-47,7.932761282075107e-40,3.852471468781083e-26
5.0503810632742626e-14,0.16720389197001662,3.76,0.0,0.7370850635494905,0.9999999998727437,8.303680156448299e-22,3.510921099052461e-31,5.445660991201189e-19,6.76764955686768e-08,4.3665030365476305e-10,2.389199612098113e-14,3.093758904489801e-10,3.4614491961084103e-15,1.2725508098734655e-10,1.129453518236058e-15,2.9420499124219986e-18,1.2179715616594817e-16,1.7593330797577864e-25,4.1582047496103215e-18,2.9659129596416923e-31,3.4918418643700936e-16,2.48712892288267e-16,6.3329191105835395e-25,1.5546749669655769e-24,1.6475995195413599e-15,3.021385754590281e-32,5.44461857852106e-19,8.69641482056453e-45,1.5253428309571513e-48,4.0596965181155456e-23,2.1116642027240617e-37,1.896121275749891e-30,6.940291160608436e-17,8.053600373755011e-36,1.240766670663768e-34,4.2550917425186195e-32,1.0209199904003642e-30,3.4293442664219344e-42,6.432007851120554e-25,4.7601795948803626e-46,4.450358455916399e-39,1.0171169422968792e-25
6.493347086813416e-14,0.16720389226677748,3.76,0.0,0.7370850537566496,0.9999999998363847,1.7215616501695617e-21,7.288243648363351e-31,8.930838279258603e-19,8.701262804349422e-08,5.614151682694311e-10,3.918280887836599e-14,3.977697855400509e-10,5.6768201017707196e-15,1.6361367804344397e-10,1.852303311246883e-15,4.8249671164557214e-18,1.9974640643339712e-16,3.647593877583421e-25,6.8194446599311084e-18,7.701567593279326e-31,5.726614339147398e-16,4.078890169216194e-16,1.312971853270001e-24,3.223248326061393e-24,2.1787103886302986e-15,7.845626302927675e-32,8.928736607907324e-19,2.8017435144560645e-44,4.9535000585472714e-48,8.416309412564139e-23,7.011808351774355e-37,5.045476102283414e-30,1.1382007833470748e-16,2.0944593069943098e-35,3.301430702536326e-34,1.1322397681316506e-31,2.7165312365805178e-30,1.1042419025297596e-41,1.3335126160826556e-24,1.9218315914825848e-45,1.4741685367392998e-38,2.1086460238431255e-25
9.379279133891722e-14,0.16720389286029916,3.76,0.0,0.7370850341709557,0.9999999997636662,5.172799904772589e-21,2.196077096581207e-30,1.85150852226061e-18,1.2568488054246107e-07,8.109552413578366e-10,8.1232963261357e-14,5.745586369839455e-10,1.1769297671617053e-14,2.363308753408474e-10,3.840167302089816e-15,1.0003077859019645e-17,4.141073148699868e-16,1.096035197098335e-24,1.413792777697131e-17,3.413877407797691e-30,1.1872308670255075e-15,8.456292473851671e-16,3.945094220831589e-24,9.685012063474037e-24,3.322724096686242e-15,3.4777396115878605e-31,1.850898046611405e-18,1.875644262410862e-43,3.3809196270381966e-47,2.5285332710996175e-22,4.772682327028911e-36,2.261589927492816e-29,2.3596709028400634e-16,9.32104345936081e-35,1.4796216024368313e-33,5.074962041249993e-31,1.2175645804294419e-29,7.381856978869388e-41,4.006793900361942e-24,1.9689674161959694e-44,9.946081918209124e-38,6.335219513968775e-25
1.5151143228048332e-13,0.16720389404734273,3.76,0.0,0.7370849949995215,0.9999999996182277,2.2239575626314428e-20,9.497018843423925e-30,4.813875939524062e-18,2.0302933573813263e-07,1.3100767621429538e-09,2.112069983982581e-13,9.281405853732133e-10,3.060165151092575e-14,3.8176528267762136e-10,9.984559755753495e-15,2.6008485077601333e-17,1.0766709653164792e-15,4.712569355159576e-24,3.675884082057957e-17,2.5180916370279254e-29,3.0868268479476386e-15,2.1986628925775864e-15,1.6961162731264658e-23,4.16395569203133e-23,5.937914820949362e-15,2.5651982185621176e-30,4.811331148314336e-18,2.4703298015030743e-42,4.617524216925471e-46,1.0867882659570115e-21,6.139121350565004e-35,1.6416639111131734e-28,6.1350576456833e-16,6.938121998158639e-34,1.0736827722228896e-32,3.683523690060958e-30,8.836564802337704e-29,9.695185087280277e-40,1.7226249990325904e-23,4.335272013174169e-43,1.2570131726298897e-36,2.723092459068316e-24
2.6694871416361556e-13,0.1672038964214304,3.76,0.0,0.7370849166564672,0.9999999993273472,1.252342194010118e-19,5.410725373044932e-29,1.4920399819531733e-17,3.5771804692223715e-07,2.308485296700916e-09,6.546482118789395e-13,1.6353214679593175e-09,9.485983780413768e-14,6.726341483285803e-10,3.0948123376770975e-14,8.0616862483832e-17,3.337109615958339e-15,2.65412539026765e-23,1.1393615830254553e-16,2.6619344091042377e-28,9.567846162303465e-15,6.814967495537663e-15,9.550950340487011e-23,2.3448310172308283e-22,1.2476922416777963e-14,2.711732878135391e-29,1.4906383799367084e-17,5.052361383880314e-41,1.0097804215471058e-44,6.11617214367175e-21,1.2024857863444957e-33,1.684349317348967e-27,1.9015167185449973e-15,7.474352664629847e-33,1.1008293570715343e-31,3.778575981661253e-29,9.06287549174161e-28,1.972105746277958e-38,9.700015791933955e-23,1.5762188033649217e-41,2.42871931488015e-35,1.5326697151766e-23
4.978232779298801e-13,0.16720390116960815,3.76,0.0,0.737084759969615,0.9999999987455687,8.316079371272023e-19,3.6761206462264847e-28,5.185860640436878e-17,6.670946724635445e-07,4.305964304628627e-09,2.275500563742173e-12,3.0497512077343642e-09,3.297827507378439e-13,1.254372083619419e-09,1.0757586904209836e-13,2.8023181083375526e-16,1.1598844007187019e-14,1.7630006411768726e-22,3.960323846964986e-16,3.445467873213048e-27,3.325735214236623e-14,2.3688840623661553e-14,6.342066536481926e-22,1.55712757135262e-21,3.078930760369465e-14,3.509930010539781e-28,5.176681920594773e-17,1.3035118564374715e-39,2.941430272751603e-43,4.056432155794889e-20,2.97568613779893e-32,2.12530853117935e-26,6.6089473706639415e-15,1.0040809477174623e-31,1.3870639517689217e-30,4.765955145865453e-28,1.1426729707358473e-26,5.033709857594309e-37,6.4407729023318015e-22,7.543342784147247e-40,5.972385068296991e-34,1.0167579226943899e-22
9.59572405462409e-13,0.167203910665973,3.76,0.0,0.7370844465929351,0.9999999975819434,6.045571820587826e-18,2.793107330117103e-27,1.9261976407029055e-16,1.2858447362509084e-06,8.303569814017895e-09,8.453067528712149e-12,5.87888283699942e-09,1.2255162779549146e-12,2.4178487707921776e-09,3.9964605155547594e-13,1.0411184312633922e-15,4.3082654197627106e-14,1.2824555053116165e-21,1.4711888624461425e-15,4.9559379849829717e-26,1.235475526885855e-13,8.800419795809367e-14,4.6102721243114085e-21,1.1320785852156069e-20,8.835050895178188e-14,5.048681767123298e-27,1.91958533685345e-16,3.8060627108607196e-38,1.0561865748895506e-41,2.9416969681243357e-19,8.342337534312299e-31,3.00767040016654e-25,2.4546849723550984e-14,1.5499241951174971e-30,1.9573926650488082e-29,6.739409473070344e-27,1.6145885817552193e-25,1.439048128853277e-35,4.681622431995289e-21,4.167729822764839e-38,1.673546983709953e-32,7.377025374459841e-22
1e-12,0.16720392016235042,3.76,0.0,0.7370844191556283,0.9999999974800601,6.855229362682487e-18,3.18177867390727e-27,2.091886487553227e-16,1.3400180563147214e-06,8.653740847126505e-09,9.180298049372981e-12,6.126599538332878e-09,1.3309918301688836e-12,2.519714881439794e-09,4.340303202348664e-13,1.1306980991028146e-15,4.678863947567395e-14,1.4542982116134183e-21,1.5977576356447323e-15,5.878341798350553e-26,1.3417679368497646e-13,9.557577602494033e-14,5.22768331327155e-21,1.2837050810566712e-20,9.471913610390178e-14,5.988365288480274e-27,2.0843924179533782e-16,4.738215547228679e-38,1.3503800337404545e-41,3.3349059186835755e-19,1.0421702259245148e-30,3.5875183085302953e-25,2.6658244143405753e-14,1.8503641523169793e-30,2.3341434971319585e-29,8.038117747903756e-27,1.9255883230326043e-25,1.787014167331356e-35,5.308543487556555e-21,5.47707785764774e-38,2.0949844466694284e-32,8.363469457948853e-22
1.421321532994938e-12,0.16720392016235042,3.76,0.0,0.7370841332122886,0.9999999964182275,1.8677374508656685e-17,8.921899247499781e-27,4.225398813850567e-16,1.9045905503254468e-06,1.2304704974789694e-08,1.8545096542350988e-11,8.708377660744106e-09,2.689441741624046e-12,3.5813265475831944e-09,8.768185386780893e-13,2.284297660127511e-15,9.450956621986679e-14,3.963832885303028e-21,3.2276279651270124e-15,2.0461447094936727e-25,2.710544209271255e-13,1.9307972336747133e-13,1.4242664745524372e-20,3.497721393989207e-20,1.7382559639077033e-13,2.0844735759800568e-26,4.205043234822244e-16,2.0301369394607046e-37,6.37405446766846e-41,9.073040495537955e-19,4.526839960695271e-30,1.2841859278130522e-24,5.384542666613217e-14,6.644317169129608e-30,8.34490990679321e-29,2.876339264019314e-26,6.888157087984085e-25,7.582706836667828e-35,1.4462182036912e-20,2.8236237192040483e-37,9.171552722975065e-32,2.276036321157482e-21
1.883070660527467e-12,0.1672039296587404,3.76,0.0,0.7370838198276751,0.9999999952544206,4.2009822312949085e-17,2.0722591521882278e-26,7.415900434350798e-16,2.523332114706975e-06,1.6309369311966032e-08,3.255155830048079e-11,1.1538236137441743e-08,4.722036463889292e-12,4.744805415152503e-09,1.539115773346076e-12,4.009886275489585e-15,1.6587396439144033e-13,8.919466135400005e-21,5.6653458614655864e-15,5.706178074630815e-25,4.757804025840487e-13,3.389200999097733e-13,3.203419163573908e-20,7.867763739882098e-20,2.872126782814659e-13,5.813188206225418e-26,7.37023097619362e-16,6.918191224074857e-37,2.4626951680430243e-40,2.037507693183004e-18,1.5674727163726818e-29,3.683378077164336e-24,9.449995686439967e-14,1.9177148999158326e-29,2.3901255841969113e-28,8.24685774202881e-26,1.9741656992988486e-24,2.546947939211654e-34,3.252593579205812e-20,1.2025027550639332e-36,3.2200314860686087e-31,5.1128370381424e-21
2.344819788059996e-12,0.167203939155143,3.76,0.0,0.7370835064390948,0.999999994090523,7.943694118578994e-17,4.04358557509168e-26,1.1497403692018826e-15,3.1420694294158156e-06,2.031756233472125e-08,5.0472422657323504e-11,1.4368458740999194e-08,7.323793878482525e-12,5.908285374699694e-09,2.3865609927136233e-12,6.218004904634908e-15,2.57170045263673e-13,1.687327425311585e-20,8.784338618337761e-15,1.2872263592872048e-24,7.377280303876905e-13,5.25530167878258e-13,6.057217403442232e-20,1.4878346786703306e-19,4.285098027475983e-13,1.3113943303495723e-25,1.141122779753098e-15,1.853676744888751e-36,7.445488907636925e-40,3.846668953618609e-18,4.2430798446074975e-29,8.48466800915692e-24,1.465055615432398e-13,4.4715867340785554e-29,5.497767409967307e-28,1.8989170654986665e-25,4.5439359235768366e-24,6.71552468128587e-34,6.149822057644961e-20,3.929491104619082e-36,8.835282062145318e-31,9.655696760023597e-21
3.2683180431250536e-12,0.16720395814798597,3.76,0.0,0.7370828796500335,0.9999999917624548,2.091609727462447e-16,1.131460830592416e-25,2.2332307701098213e-15,4.379531309890526e-06,2.8344532617713246e-08,9.805724761102838e-11,2.0029998085408887e-08,1.4236626104288957e-11,8.235248574177347e-09,4.636981719323235e-12,1.2082278817804656e-14,4.995357457874897e-13,4.446693388702474e-20,1.706613417870668e-14,4.488340129288231e-24,1.4332976308887594e-12,1.0210773120462938e-12,1.5948031191725417e-19,3.918119123693697e-19,7.948269591013741e-13,4.572819746752502e-25,2.210622021112921e-15,8.7066704300464e-36,4.406669136239595e-39,1.0096495929805928e-17,2.0014668173407433e-28,3.0463183989670785e-23,2.8455191546285385e-13,1.6637470555074804e-28,1.9680355913824674e-27,6.812254216173653e-25,1.628793177125732e-23,3.0378287528364835e-33,1.618984796950353e-19,2.6038606265601685e-35,4.2687568497908945e-30,2.5359605327882508e-20
4.1918162981901115e-12,0.16720397714087945,3.76,0.0,0.737082252845105,0.9999999894340232,4.3507432701164974e-16,2.4891474200557814e-25,3.672771593189158e-15,5.616976191912009e-06,3.638561188909353e-08,1.612993300925236e-10,2.569299949333249e-08,2.3431895018190482e-11,1.056221615564259e-08,7.628267628741003e-12,1.987808474715046e-14,8.215601501875862e-13,9.25740483889091e-20,2.8072983214819115e-14,1.1560047083054411e-23,2.3577835813754955e-12,1.6797599319688103e-12,3.3171605090974974e-19,8.151245158821735e-19,1.272761463269497e-12,1.1778135000080591e-24,3.6258921637007325e-15,2.789504116679365e-35,1.6541315128094937e-38,2.0937299831992207e-17,6.378539665340503e-28,7.989023985849402e-23,4.679453934629488e-13,4.529633309399334e-28,5.147273940308954e-27,1.785198892602966e-24,4.265235023922567e-23,9.450221699709911e-33,3.3670522850310637e-19,1.0180036622154177e-34,1.377424885973277e-29,5.2620935727568615e-20
5.1153145532551695e-12,0.1672039961338236,3.76,0.0,0.737081626024309,0.9999999871052285,7.858418584852999e-16,4.740797084987381e-25,5.468110852873397e-15,6.854404075651177e-06,4.4440796007979304e-08,2.40198416107116e-10,3.1357466963172127e-08,3.491376511801557e-11,1.288918812923463e-08,1.1360615974316886e-11,2.960643697895997e-14,1.2231943100024009e-12,1.6735215667170776e-19,4.180485267356327e-14,2.4930971416468465e-23,3.5112073515828905e-12,2.5016188049118325e-12,5.991208386914909e-19,1.4725119037685277e-18,1.8622969354175285e-12,2.5402377591467364e-24,5.383690934225247e-15,7.244409505128139e-35,4.923498521487922e-38,3.770082616423758e-17,1.6369805322790062e-27,1.741901646529499e-22,6.966448681859278e-13,1.0292804044850059e-27,1.1192523050736671e-26,3.88948728274761e-24,9.285994498091086e-23,2.3863558793091368e-32,6.080584017991054e-19,3.084790578197678e-34,3.564613564407449e-29,9.481073499933466e-20
6.0388128083202275e-12,0.1672040151268185,3.76,0.0,0.7370809991876458,0.9999999847760701,1.2898900156166146e-15,8.19035598435341e-25,7.618998883757646e-15,8.09181496127739e-06,5.251008087039013e-08,3.347542538558262e-10,3.702340445757801e-08,4.868636446897642e-11,1.521616450501304e-08,1.5834222962802987e-11,4.126833860092255e-14,1.7043897222996214e-12,2.7493347482114215e-19,5.826170982602071e-14,4.777208784272689e-23,4.893590276586501e-12,3.486694304071241e-12,9.83347894232249e-19,2.41735290945113e-18,2.563417193756384e-12,4.867741763788697e-24,7.480844510649961e-15,1.6461160736995323e-34,1.2662573719296094e-37,6.168643438547117e-17,3.654565400233823e-27,3.35923921324012e-22,9.706096004186194e-13,2.0770040256481086e-27,2.1523094389053527e-26,7.494945272559176e-24,1.7879993110996211e-22,5.268851496246678e-32,9.978938496683771e-19,8.006082220532396e-34,8.008640875086769e-29,1.5522923767364769e-19
7.885809318450343e-12,0.16720405311296113,3.76,0.0,0.737079745466718,0.9999999801166636,2.8669193062676196e-15,2.015618813672661e-24,1.2986464692100064e-14,1.0566585738840406e-05,6.869093709305018e-08,5.708352184738479e-10,4.835970470986112e-08,8.311958039448226e-11,1.9870130501766933e-08,2.7005969988047375e-11,7.039662016165955e-14,2.90527843400119e-12,6.122218846863481e-19,9.935026189854162e-14,1.3942096556808334e-22,8.345315770364842e-12,5.946649664080099e-12,2.1853216036787775e-18,5.374505742104526e-18,4.3003503991964895e-12,1.420757520518046e-23,1.2681320691434823e-14,6.85414885667392e-34,6.807237701540486e-37,1.361644176044632e-16,1.4319753600463696e-26,9.864611448683638e-22,1.6541788158413477e-12,6.824234144967247e-27,6.275581807000938e-26,2.1966214042702635e-23,5.230130823969441e-22,2.0448370330526804e-31,2.2170541887194224e-18,4.296182693282338e-33,3.1616027062241636e-28,3.431249656036693e-19
9.489419683397028e-12,0.16720408609368312,3.76,0.0,0.7370786569021555,0.999999976070067,4.9932378680844e-15,3.799774343468208e-24,1.8797790133232835e-14,1.2715190893935615e-05,8.278528346603387e-08,8.265963740762086e-10,5.8206980228313304e-08,1.2048441500014096e-10,2.391083908818995e-08,3.9112081017230787e-11,1.0196826865351988e-13,4.2055819818841814e-12,1.0680043654026433e-18,1.438642029265097e-13,2.9254254949733197e-22,1.208515222568981e-11,8.612303272000993e-12,3.805704369868653e-18,9.363111100209677e-18,6.1702446254731364e-12,2.9813346227180484e-23,1.8269119344343694e-14,1.810353734198528e-33,2.0837540695483413e-36,2.3576235043438446e-16,3.615773774023836e-26,2.0747118941136718e-21,2.3941441291011228e-12,1.5609184642909304e-26,1.312354650167023e-25,4.6126285199084997e-23,1.0965523678348554e-21,5.147908022630938e-31,3.86008406271125e-18,1.2978274401789714e-32,8.022711060684016e-28,5.948179756353102e-19
1e-11,0.16720411907455993,3.76,0.0,0.7370783102994184,0.9999999747814239,5.842911698628466e-15,4.554269097064333e-24,2.087243149304883e-14,1.3399283660101533e-05,8.728175514084588e-08,9.179370808114527e-10,6.134323696075464e-08,1.3384184432209483e-10,2.519738027364972e-08,4.343623461338805e-11,1.1324681273451219e-13,4.6698132639113964e-12,1.2503812831410545e-18,1.59761628318525e-13,3.609550219870679e-22,1.3420850284732796e-11,9.564431967335161e-12,4.45314697157222e-18,1.0957306345797988e-17,6.836182828146273e-12,3.678614934161624e-23,2.0254830192083377e-14,2.3911000945929587e-33,2.8802604857595322e-36,2.753632787130609e-16,4.7048491793414456e-26,2.561159679304053e-21,2.658283172416411e-12,1.9776472037800016e-26,1.6170678483331983e-25,5.691224644452681e-23,1.3522832912490552e-21,6.6949776310868835e-31,4.516448380283052e-18,1.7812846727304652e-32,1.0457138100551574e-27,6.949965160510551e-19
1.1093030048343713e-11,0.16720411907455993,3.76,0.0,0.7370775682897496,0.9999999720223749,7.975057612285096e-15,6.526142589698037e-24,2.5677743184855202e-14,1.4863744797549218e-05,9.692209062768042e-08,1.12956330916454e-09,6.805874299827309e-08,1.6481345783046203e-10,2.795156108773204e-08,5.3456020013601594e-11,1.393838599768418e-13,5.745114113981558e-12,1.708499384158313e-18,1.9659425380281466e-13,5.463148126521916e-22,1.651565808377875e-11,1.1770654580724234e-11,6.077706328055168e-18,1.495840165157703e-17,8.37637494697543e-12,5.567928173536205e-23,2.4837717185910363e-14,4.115813907437908e-33,5.376779401268022e-36,3.743627744174917e-16,7.870771089576587e-26,3.879533141610913e-21,3.270034202742726e-12,3.1527942703932055e-26,2.4402696773167647e-25,8.61186508571371e-23,2.04415131061416e-21,1.1191847644931238e-30,6.163153414870689e-18,3.2797506528189164e-32,1.7553073245910057e-27,9.45631862836402e-19
