Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221)
1.6272094681604097e-07,0.08996859913446613,3.76,0.0,0.9780179972985975,0.9999986741589032,1.306030232968112e-07,8.813710872905721e-24,1.3622243311191513e-17,1.6882086990334334e-05,2.8525863059396266e-06,2.8003579443795277e-06,3.175233758511287e-07,1.8933510061729397e-06,1.0461569361887108e-06,1.1321170438619941e-06,5.1846543133858275e-08,1.239047046070216e-07,1.0706436285562885e-13,8.841042583325458e-09,1.2926115939400944e-14,1.7711930022619632e-08,3.372509086262986e-08,2.286150183770476e-13,2.136026260758267e-12,8.136221897319745e-09,5.230161663634383e-14,3.362126863343677e-13,1.5551356823831187e-23,1.6729632491683852e-22,4.722245716594345e-12,1.5794708897275468e-17
1.6904247046126756e-07,0.08996860745874054,3.76,0.0,0.9780172294395957,0.9999985869007112,1.4492540334551537e-07,9.738956520955151e-24,1.4071274169301464e-17,1.7435621087488594e-05,3.034159620479913e-06,3.0103175863146154e-06,3.3927844589282374e-07,2.09082373209098e-06,1.1151589441129195e-06,1.2572653687789454e-06,5.537061118795316e-08,1.284488811695017e-07,1.2628943058270116e-13,9.705136895093344e-09,1.5833907823395397e-14,1.8908724310037205e-08,3.626388435188294e-08,2.5819762932759787e-13,2.468503015036899e-12,8.72524656407971e-09,6.394043876996534e-14,3.576503976776018e-13,2.0457827893620633e-23,2.267255127478071e-22,5.024801103004266e-12,1.9535832289102595e-17
1.7536399410649416e-07,0.08996861592985453,3.76,0.0,0.9780164450227856,0.9999984961264426,1.6019569469896864e-07,1.0717639433739792e-23,1.4514831096213603e-17,1.7982380471922717e-05,3.2198519749906215e-06,3.227009863567805e-06,3.615851845908294e-07,2.3006555230797367e-06,1.187050749097062e-06,1.3908109102850493e-06,5.898192836738754e-08,1.329374698416591e-07,1.480601360072605e-13,1.0625777038031647e-08,1.925306659075519e-14,2.013513705914478e-08,3.8885186381324797e-08,2.9069070886900356e-13,2.8377156717183266e-12,9.330328898821644e-09,7.758952729108837e-14,3.795757149599009e-13,2.6636681657272523e-23,3.0374305183446864e-22,5.33429381163689e-12,2.3961899149927167e-17
1.8168551775172075e-07,0.08996862455103725,3.76,0.0,0.9780156438865613,0.9999984017574824,1.7643676552197794e-07,1.175014712549327e-23,1.4952982972160342e-17,1.8522448010639197e-05,3.4095523960789003e-06,3.4503525017050037e-06,3.844289679443902e-07,2.5231211058496793e-06,1.2618998582159081e-06,1.532961125184316e-06,6.267817985577054e-08,1.3737114021566192e-07,1.7259874374545974e-13,1.1605344260612985e-08,2.3249928439392185e-14,2.139039198938095e-08,4.158806695297976e-08,3.263032964848037e-13,3.246220694409866e-12,9.951048008945192e-09,9.350136659881733e-14,4.019755343820106e-13,3.435089209902451e-23,4.0257918793498676e-22,5.6505398321789295e-12,2.916311398176567e-17
1.8800704139694734e-07,0.08996863332543038,3.76,0.0,0.9780148258746805,0.9999983037173518,1.936708824009448e-07,1.2836796486334443e-23,1.538579796785713e-17,1.905590561211107e-05,3.6031518948672307e-06,3.680264235734943e-06,4.07795431685753e-07,2.7584877884156476e-06,1.3397718327755575e-06,1.6839179456289542e-06,6.64570920638189e-08,1.4175055719638032e-07,2.0013684315456462e-13,1.2646277014794862e-08,2.7896500535922888e-14,2.2673727061368203e-08,4.437160691674722e-08,3.6525281063825514e-13,3.696662661321358e-12,1.058699046274315e-08,1.1194858371880805e-13,4.2483698765843665e-13,4.3904626825608837e-23,5.282593761750316e-22,5.973358557175716e-12,3.5236967166493267e-17
1.9432856504217393e-07,0.08996864225609004,3.76,0.0,0.9780139908361644,0.999998201931672,2.1191972139997505e-07,1.3977837085810733e-23,1.581334355260878e-17,1.9582834237809743e-05,3.8005434363773166e-06,3.916664798350999e-06,4.3167046732473184e-07,3.0070155931509814e-06,1.4207303231898489e-06,1.8438778773570519e-06,7.031643199130444e-08,1.4607638012021456e-07,2.309152119151816e-13,1.3751069560979645e-08,3.327069275338705e-14,2.398439425784725e-08,4.7234897851710736e-08,4.077649053475064e-13,4.191775503104532e-12,1.1237750175395537e-08,1.332245860340052e-13,4.4814743838219933e-13,5.564769581536268e-23,6.867134060279437e-22,6.302572729369514e-12,4.228841422796847e-17
2.0065008868740052e-07,0.08996865134598798,3.76,0.0,0.978013138625198,0.9999980963281253,2.312043789452245e-07,1.5173454363158608e-23,1.6235686501966903e-17,2.0103313913269477e-05,4.001621909404036e-06,4.159474908314073e-06,4.5604021825823647e-07,3.268957387775244e-06,1.5048371033167126e-06,2.0130320964260965e-06,7.425400659917433e-08,1.5034926217062265e-07,2.651836669273736e-13,1.4922270598553244e-08,3.945654586773025e-14,2.532165936812271e-08,5.017704194885385e-08,4.540733155650263e-13,4.7343837932281704e-12,1.1902928296965117e-08,1.5764417081762587e-13,4.71894478446418e-13,6.998025180387823e-23,8.848939311435614e-22,6.638008389752629e-12,5.0430037658818284e-17
2.0697161233262712e-07,0.0899686605980135,3.76,0.0,0.978012269101031,0.9999979868364208,2.515453825417414e-07,1.6423772706520946e-23,1.6652892905077607e-17,2.061742373889088e-05,4.206284096859642e-06,4.408616258967504e-06,4.80891075941351e-07,3.5445590143316575e-06,1.5921521042698148e-06,2.1915665444833984e-06,7.826766219097721e-08,1.5456984990040015e-07,3.032009037580785e-13,1.6162481920903373e-08,4.654445590960405e-14,2.6684801776159695e-08,5.319715189508856e-08,5.044196926407109e-13,5.327404082297178e-12,1.2582133102312455e-08,1.8554410590469002e-13,4.9606592452045e-13,8.735774198214409e-23,1.1309045886496566e-21,6.979494826310669e-12,5.978219142037293e-17
2.196146596230803e-07,0.08996867959959941,3.76,0.0,0.97801047757485,0.9999977559172862,2.9547575603506066e-07,1.9088722556284354e-23,1.747215703805516e-17,2.1626845678353435e-05,4.625956043806563e-06,4.9255842609830435e-06,5.319828952483034e-07,4.137690757944526e-06,1.7766374773154312e-06,2.5774942799442444e-06,8.651479464373588e-08,1.6285669416569e-07,3.9155984049771906e-13,1.8860600220208043e-08,6.382111278311253e-14,2.9485902750353337e-08,5.946777187879534e-08,6.182314639202459e-13,6.676815091694557e-12,1.3981090842847422e-08,2.532451495701419e-13,5.456344046329931e-13,1.3337756403378128e-22,1.805447570757169e-21,7.679953114122899e-12,8.263907232455743e-17
2.3225770691353348e-07,0.08996869928236458,3.76,0.0,0.9780086152293029,0.9999975086510897,3.438640802452638e-07,2.1972571181919157e-23,1.827165119413131e-17,2.261171474717078e-05,5.0587703256295085e-06,5.466961414800987e-06,5.84841876240142e-07,4.788241821245359e-06,1.9746302881567073e-06,3.0030474568557685e-06,9.504136380195264e-08,1.7094194506622697e-07,4.982324169973662e-13,2.1867251084404306e-08,8.595918645611716e-14,3.238219627211706e-08,6.603986489326252e-08,7.512849561089424e-13,8.2652333444092e-12,1.5431628012472957e-08,3.3948141018512106e-13,5.967597771502659e-13,1.9866032164696545e-22,2.803696096832085e-21,8.402644933232104e-12,1.1198171302379672e-16
2.4490075420398667e-07,0.08996871966659736,3.76,0.0,0.9780066811110891,0.9999972445447963,3.9685514987191766e-07,2.5074406007018392e-23,1.905188005182514e-17,2.357263147791888e-05,5.503966474123897e-06,6.032155210556318e-06,6.39367703186093e-07,5.497938721855118e-06,2.1865469783745636e-06,3.4695345598678912e-06,1.038314957094689e-07,1.7883052156879478e-07,6.255892051709524e-13,2.5205028385245578e-08,1.1393251581480378e-13,3.5368385849146966e-08,7.290669875348714e-08,9.057796851605156e-13,1.0119445733997213e-11,1.6930856444380846e-08,4.4779028237894923e-13,6.493523201854464e-13,2.8940204618916133e-22,4.247280381207628e-21,9.146316408536918e-12,1.4906350594481209e-16
2.5754380149443985e-07,0.089968740771398,3.76,0.0,0.9780046743390499,0.9999969631344258,4.545856306149908e-07,2.839259829845172e-23,1.981333791501597e-17,2.4510182548663795e-05,5.960811634303187e-06,6.6205876729841286e-06,6.954636809579017e-07,6.268407284691439e-06,2.4127775786206314e-06,3.978188986106785e-06,1.1286988993055316e-07,1.865272311484435e-07,7.761242573209298e-13,2.889725416576436e-08,1.4883661490997957e-13,3.8439373127881257e-08,8.006169850834512e-08,1.0840233785343164e-12,1.2267848202516298e-11,1.8475991949466107e-08,5.821060259631661e-13,7.03325587964489e-13,4.132427542323908e-22,6.292014989735015e-21,9.909760928792881e-12,1.952701628837903e-16
2.7018684878489304e-07,0.08996876261472973,3.76,0.0,0.9780025941013822,0.9999966639839967,5.171843639722907e-07,3.1924878548971143e-23,2.0556508893530605e-17,2.5424941079014398e-05,6.428599720996244e-06,7.2316950239307435e-06,7.530366257256889e-07,7.1011763107267065e-06,2.6536866712170214e-06,4.530171759955213e-06,1.2214180203358394e-07,1.9403677130543515e-07,9.524480477314036e-13,3.296794087753239e-08,1.9189468400444828e-13,4.1590251800200735e-08,8.749844302434346e-08,1.288425106541368e-12,1.474049297646764e-11,2.0064351174264588e-08,7.467708723649489e-13,7.585963103914191e-13,5.794810162268505e-22,9.134489448170985e-21,1.0691817668028269e-11,2.5212028999874333e-16
2.828298960753462e-07,0.08996878521345299,3.76,0.0,0.9780004396529354,0.9999963466845042,5.847726629322896e-07,3.5668406427908323e-23,2.128186707605914e-17,2.6317466919153277e-05,6.906650599867565e-06,7.86492735193833e-06,8.119967587148877e-07,7.99768113689603e-06,2.909614324486742e-06,5.126574168393921e-06,1.3163302658652652e-07,2.013637309625429e-07,1.1572801577530623e-12,3.744175479287906e-08,2.444632685617199e-13,4.4816301675432876e-08,9.521066163786096e-08,1.5214882189326827e-12,1.7569135401334403e-11,2.169334854726473e-08,9.46544167419729e-13,8.150842954780638e-13,7.993009423683847e-22,1.3019309167529337e-20,1.149137014560928e-11,3.212650433497322e-16
2.954729433657994e-07,0.08996880858337025,3.76,0.0,0.9779982103125914,0.9999960108529241,6.574645987751984e-07,3.961983559977632e-23,2.1989876695719972e-17,2.7188306931349797e-05,7.394309292111552e-06,8.519748288782651e-06,8.722576029288489e-07,8.959267089831743e-06,3.18087699952352e-06,5.768420318793485e-06,1.4132988065229478e-07,2.0851259255151754e-07,1.393441752105228e-12,4.2343980541600535e-08,3.080375562648241e-13,4.8112982911237565e-08,1.0319223087444737e-07,1.7858031413640657e-12,2.0787279952545324e-11,2.3360493310626464e-08,1.186609573909081e-12,8.727123345592315e-13,1.086011382099781e-21,1.824698162191346e-20,1.2307344824582495e-11,4.0448689415105857e-16
3.081159906562526e-07,0.08996883273926391,3.76,0.0,0.9779959054607273,0.9999956561312499,7.353672789229327e-07,4.377537383266243e-23,2.268099228897998e-17,2.8037995264230984e-05,7.890945202798526e-06,9.195634693024018e-06,9.337358828477665e-07,9.98719283287894e-06,3.4677684292672607e-06,6.456669618696149e-06,1.5121918777948132e-07,2.154877346012407e-07,1.6638478903317818e-12,4.770048676288188e-08,3.842562965762662e-13,5.147593040613136e-08,1.114371712355655e-07,2.0840400660507755e-12,2.4430225088239744e-11,2.506338663786969e-08,1.4725803160516481e-12,9.314061102965174e-13,1.4552960379344841e-21,2.51824515643549e-20,1.3138709748825e-11,5.036975243210161e-16
3.2075903794670577e-07,0.08996885769493448,3.76,0.0,0.977993524536758,0.9999952821855569,8.185811159748238e-07,4.8130838662028503e-23,2.3355658849217875e-17,2.886705362079554e-05,8.395951372303715e-06,9.892076340468226e-06,9.963514270444351e-07,1.1082633608196861e-05,3.7705604703632453e-06,7.1922191788411455e-06,1.6128826247253375e-07,2.222934341071815e-07,1.9714997439276305e-12,5.353769283640145e-08,4.749063324219414e-13,5.490094835281725e-08,1.199396440515654e-07,2.4189415867185194e-12,2.8535106570485755e-11,2.679971883591145e-08,1.8105024879114907e-12,9.910941074085352e-13,1.925472564899648e-21,3.426426803079417e-20,1.3984473218547889e-11,6.209349249174897e-16
3.3340208523715896e-07,0.08996888346323771,3.76,0.0,0.9779910670367564,0.9999948887050988,9.072000882876354e-07,5.2681708824464986e-23,2.401431197587952e-17,2.967599152076356e-05,8.908743749687026e-06,1.0608575621284659e-05,1.0600270735768407e-06,1.2246684378354832e-05,4.089503928958929e-06,7.975906142591909e-06,1.7152489511863224e-07,2.2893386850929066e-07,2.3194767923940717e-12,5.988253662832931e-08,5.819267423824458e-13,5.8384004944931027e-08,1.2869394839823878e-07,2.793315340568452e-12,3.3140938879189154e-11,2.8567266627232353e-08,2.2068565013159104e-12,1.0517075259992965e-12,2.517759365350972e-21,4.6014345053864444e-20,1.484368250278142e-11,7.58359799010331e-16
3.4604513252761214e-07,0.0899689100561203,3.76,0.0,0.9779885325111508,0.9999944754014286,1.0013119924437929e-06,5.742317174209913e-23,2.4657378019578068e-17,3.0465306557272335e-05,9.428760486978195e-06,1.1344647243558195e-05,1.124688578026045e-06,1.3480362871618312e-05,4.424829361532389e-06,8.80850994477523e-06,1.8191733735167985e-07,2.3541311763290126e-07,2.71092904809026e-12,6.676244319432112e-08,7.074125962371541e-13,6.192122722950367e-08,1.376945180746426e-07,3.210026709447096e-12,3.8288654420954847e-11,3.036389050824361e-08,2.6685567635178415e-12,1.1131801973656689e-12,3.2565490631392028e-21,6.104827358672852e-20,1.5715422587511094e-11,9.182513485008569e-16
3.586881798180653e-07,0.08996893748465457,3.76,0.0,0.9779859205624902,0.9999940420075483,1.1009986878240135e-06,6.23501673187353e-23,2.5285274223480223e-17,3.12354846479544e-05,9.955461253687503e-06,1.2099817943145378e-05,1.1902645240987095e-06,1.4784612533586703e-05,4.776747851443385e-06,9.69075450182785e-06,1.9245428783888565e-07,2.417351657941219e-07,3.149069342594662e-12,7.420529440307527e-08,8.536183267497114e-13,6.550889610127081e-08,1.469359186408478e-07,3.671991613437441e-12,4.402114032207663e-11,3.218753218157066e-08,3.202949662648159e-12,1.1754485022073082e-12,4.169687195130352e-21,8.008614513289873e-20,1.6598814958685182e-11,1.1030025001930295e-15
3.713312271085185e-07,0.08996896575907207,3.76,0.0,0.977983230843286,0.9999935882770838,1.2063363334465593e-06,6.745742825863007e-23,2.58984088615557e-17,3.1987000280736e-05,1.0488326571015434e-05,1.2873626199737387e-05,1.2566862367353343e-06,1.6160305387193297e-05,5.145451761726422e-06,1.0623310334674602e-05,2.0312487847723096e-07,2.479039039179247e-07,3.6371657083373334e-12,8.223939945378921e-08,1.0229607205131885e-12,6.914344143678533e-08,1.5641284451460894e-07,4.182169421984474e-12,5.038327263675199e-11,3.403621206061988e-08,3.817809933237487e-12,1.2384512911802228e-12,5.2887544619318875e-21,1.0396384581094095e-19,1.7493016419543533e-11,1.3151146322350423e-15
3.839742743989717e-07,0.08996899488879634,3.76,0.0,0.9779804630539184,0.999993113983485,1.3173956172703604e-06,7.273951711858055e-23,2.649718137424151e-17,3.2720316754722303e-05,1.1026857165156666e-05,1.366562195900704e-05,1.323887697652607e-06,1.760824480347506e-05,5.531115464747502e-06,1.1606796626056892e-05,2.1391866098669246e-07,2.5392313150641724e-07,4.17853389324978e-12,9.089346625764136e-08,1.2180215326507732e-12,7.282143736501265e-08,1.6612011612571883e-07,4.743556010385813e-12,5.742194781557531e-11,3.5908026844337604e-08,4.521335483716802e-12,1.3021298077253852e-12,6.6493511513241126e-21,1.3364477275084887e-19,1.839721794153378e-11,1.5571918767068789e-15
3.966173216894249e-07,0.08996902488247413,3.76,0.0,0.9779776169406134,0.9999926189192527,1.4342419781943578e-06,7.819086030713472e-23,2.7081982501866717e-17,3.34358864163391e-05,1.1570573339021007e-05,1.4475366360697443e-05,1.3918054632363063e-06,1.9129168185917673e-05,5.93389604944845e-06,1.264178321432481e-05,2.2482559388673517e-07,2.5979655850236073e-07,4.776530040990186e-12,1.0019657365034223e-07,1.4415497329304068e-12,7.653959766981985e-08,1.76052677126643e-07,5.359176990781318e-12,6.518611130243151e-11,3.780114715968897e-08,5.322140779709117e-12,1.3664276130948132e-12,8.29138249004098e-21,1.7023191901483527e-19,1.9310643547915224e-11,1.8319350717757078e-15
4.0926036897987806e-07,0.08996905574800637,3.76,0.0,0.9779746922934806,0.9999921028951867,1.5569358209755569e-06,8.380577922558022e-23,2.7653194416080087e-17,3.4134150890810536e-05,1.2119014361736076e-05,1.530243147251961e-05,1.460378584706994e-06,2.072374957105471e-05,6.353934006868084e-06,1.3728792525616945e-05,2.3583602984304815e-07,2.655278071599418e-07,5.434543559905205e-12,1.1017814440602043e-07,1.696463392629929e-12,8.029477132021649e-08,1.8620559165814933e-07,6.032081141034727e-12,7.37267831663993e-11,3.9713815269592526e-08,6.2292488805574615e-12,1.4312905135021618e-12,1.0259343547769689e-20,2.1498027133744707e-19,2.0232549229190696e-11,2.1421354237814885e-15
4.2190341627033124e-07,0.08996908749257752,3.76,0.0,0.9779716889446197,0.9999915657396594,1.6855327242602377e-06,8.957851873049959e-23,2.8211190849556506e-17,3.481554130912477e-05,1.267173787538139e-05,1.6146400029744665e-05,1.5295485304928535e-06,2.239260214765889e-05,6.791353894539308e-06,1.48683014461061e-05,2.4694070337250844e-07,2.7112041393047657e-07,6.155990198981898e-12,1.2086791902821993e-07,1.985851222156258e-12,8.408393812519803e-08,1.9657404166884627e-07,6.7653340473618756e-12,8.309708071148454e-11,4.1644342844431334e-08,7.252082224151175e-12,1.4966664893345405e-12,1.2602602279805775e-20,2.6930946477486907e-19,2.1162221889614693e-11,2.49066793382223e-15
4.3454646356078443e-07,0.08996912012268447,3.76,0.0,0.9779686067662832,0.9999910072979117,1.82008364191019e-06,9.550327309161439e-23,2.8756337224276435e-17,3.5480478530692156e-05,1.3228319318447953e-05,1.7006865180383858e-05,1.5992591107492188e-06,2.4136280696702214e-05,7.246264980318524e-06,1.606074313587509e-05,2.5813071889537424e-07,2.765778313001886e-07,6.944305348495861e-12,1.32295930296785e-07,2.3129737699208026e-12,8.790420451026129e-08,2.0715332428763202e-07,7.56201197312828e-12,9.335223803039355e-11,4.35911087953993e-08,8.40045225345733e-12,1.5625056263671115e-12,1.5375679449565635e-20,3.348166375860993e-19,2.2098978324066214e-11,2.880484645768356e-15
4.471895108512376e-07,0.08996915364416427,3.76,0.0,0.9779654456691018,0.99999042743137,1.960635097809162e-06,1.0157420960964514e-22,2.928899077860764e-17,3.6129373361852034e-05,1.378835136552087e-05,1.788343023584848e-05,1.6694564039634568e-06,2.5955283954288886e-05,7.718761866210085e-06,1.7306508786010217e-05,2.69397539124276e-07,2.819034295586897e-07,7.802937581687423e-12,1.4449247854997278e-07,2.681264293831241e-12,9.175279941233425e-08,2.1793884924805986e-07,8.425195966062698e-12,1.0454962248500715e-10,4.5552557167893675e-08,9.68454797920357e-12,1.6287600489222487e-12,1.863852428885458e-20,4.132894284786668e-19,2.3042164224555287e-11,3.3146077721790035e-15
4.598325581416908e-07,0.08996918806222094,3.76,0.0,0.9779622056003685,0.9999898260169856,2.1072293743368404e-06,1.0778549004870061e-22,2.9809500693344605e-17,3.676262677032329e-05,1.435144338268736e-05,1.877570842698144e-05,1.7400886855839113e-06,2.7850056899782675e-05,8.208925092752658e-06,1.86059493205155e-05,2.80732973779759e-07,2.8710049853087655e-07,8.73534244995291e-12,1.5748810768171878e-07,3.094329317704921e-12,9.562707028978625e-08,2.28926136363629e-07,9.357966215010098e-12,1.1674874811430903e-10,4.752719509316543e-08,1.1114923574256412e-11,1.695383854915303e-12,2.245678475901735e-20,5.067190579084984e-19,2.39911532156161e-11,3.796122748036412e-15
