Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232)
0.0008599588445523936,0.053874086078035864,3.76,0.0,0.09956409866910862,0.566433605110237,0.5035733326626682,4.901087534191847e-17,1.189056502084203e-12,0.00037045594984275973,0.0001519255049340387,0.047459486988132446,9.921824618196823e-06,0.21530965235905639,0.0027259284464787275,0.07062644292044636,1.6071788901626394e-05,1.3897613897762404e-05,4.5614043798926575e-06,0.024046982362977486,0.002188486600825784,2.4236540747900165e-05,0.06080170580974756,1.664135812452778e-05,0.22586409983774364,1.3346422851168442e-06,2.2416226911176792e-05,7.762874662936551e-09,1.4255076387878675e-10,5.06966369432004e-07,8.28557110582257e-07,5.647878673430372e-11,0.0021588205361021237,2.3154373162274484e-06,0.010670788942579825,2.9589502374337375e-13,8.321783375528336e-07,1.0090755925233607e-06,1.7586423069376453e-11,0.006274404499791252,6.889864382389008e-05,1.0883379207703775e-05,1.1262889271696523e-13,4.8985723590557656e-05,1.9355814856883724e-12,6.269817520284277e-15,1.120868340297629e-09,1.2467134319466839e-08,9.786754286041611e-12,1.105166672624657e-12,6.8543792648599e-10,1.4029084264106766e-11,4.0455490142607985e-09,6.441960142453714e-06,3.530070582015957e-07,2.8814588688686678e-09,4.4251493410415204e-10,3.30018908749282e-13,3.199395340639096e-08,3.569235770643983e-09,4.327577675547834e-08,1.411235690372985e-10
0.0008660086918284506,0.05391818990942565,3.76,0.0,0.09717187408305075,0.5599734479941685,0.5104010265388139,5.1752468667897165e-17,1.2275193583927213e-12,0.0003723188340840936,0.0001510567847587163,0.048216371643767936,1.0038908762115765e-05,0.21409213084538828,0.0027174828523372804,0.07161309878556818,1.578568115663779e-05,1.3796939908741815e-05,4.602943898201749e-06,0.023936051808356666,0.002235524730427048,2.434094752869885e-05,0.06089808402402067,1.6825051979779427e-05,0.2315263977373355,1.3415678063046683e-06,2.253841470852481e-05,7.747917230407911e-09,1.4731317473754147e-10,5.210103241993936e-07,8.269565412186588e-07,5.736237128070955e-11,0.002198304645761926,2.3184014747531573e-06,0.010799033742653797,3.0050236167260536e-13,8.566516927956794e-07,1.0089124252215244e-06,1.7799852377687984e-11,0.006496800788634794,7.124962036931829e-05,1.1144715834301274e-05,1.1408386858627018e-13,5.033243400851009e-05,2.0058220813438545e-12,6.435441119399124e-15,1.1309297080801017e-09,1.263022092706645e-08,9.794159807280892e-12,1.1060026718227173e-12,6.858245047994905e-10,1.4219402141493434e-11,4.159463811416799e-09,6.629699787776655e-06,3.540111148799526e-07,2.889654573785548e-09,4.502496517552898e-10,3.396368422928892e-13,3.278001963390563e-08,3.5794756502412e-09,4.5050073633469064e-08,1.4483223687253772e-10
0.0008720585391045076,0.05396214670880055,3.76,0.0,0.0948393420730822,0.5535423940946073,0.5172012857698868,5.459640085101263e-17,1.2661527475056274e-12,0.000374074074260768,0.00015018121040808984,0.048967133309607766,1.0155836208504028e-05,0.21282746116820325,0.002708305824773677,0.07260106355739064,1.550221591630866e-05,1.3691655306230091e-05,4.642590940517209e-06,0.02381468143890049,0.0022824452877361952,2.4437130487398688e-05,0.06096515993857321,1.69994506012839e-05,0.23720524578582958,1.3480600931556805e-06,2.264892561889616e-05,7.728277953785842e-09,1.5210850781006488e-10,5.350423187196824e-07,8.24856269104224e-07,5.821688888582623e-11,0.0022371497505953987,2.320013762917888e-06,0.010923183548163438,3.0496091937682874e-13,8.812238260337901e-07,1.008208231052167e-06,1.8006349107494754e-11,0.006723423721827195,7.362025294300655e-05,1.1405817930919267e-05,1.1551121528993998e-13,5.167939953609052e-05,2.0769893221197042e-12,6.599960549167599e-15,1.1403257276170793e-09,1.2788745302539694e-08,9.795668498391177e-12,1.1061727792185291e-12,6.857920898194501e-10,1.4404912702827472e-11,4.273112503828024e-09,6.818966587543943e-06,3.5475794827828384e-07,2.8957506654524686e-09,4.5796853043507507e-10,3.493330157603487e-13,3.355670234310928e-08,3.5871174199519913e-09,4.6862174013857355e-08,1.4853795892688385e-10
0.0008781083863805645,0.054005938143491194,3.76,0.0,0.09256586422827179,0.5471434713268793,0.5239712761601106,5.754372135865493e-17,1.3048903238747527e-12,0.00037572178733827756,0.00014929926442907616,0.049711408209479196,1.0272487129681047e-05,0.21151835333633306,0.0026984059000783474,0.0735899251515715,1.5221534970272268e-05,1.3582001808654566e-05,4.680301571737653e-06,0.023683037475222053,0.0023292094098895278,2.4524920413587534e-05,0.061003475164385826,1.716429477837637e-05,0.24289678181507113,1.3541136700882506e-06,2.2747664572834054e-05,7.704040349127933e-09,1.5693001574083543e-10,5.490415136955899e-07,8.222652149854961e-07,5.90411165488463e-11,0.0022753212858191603,2.320283452172834e-06,0.0110431445155295,3.092646573404899e-13,9.05863093572547e-07,1.0069774540420342e-06,1.8205745581378614e-11,0.006954194807730189,7.600821486385163e-05,1.1666462121492258e-05,1.1690839959343196e-13,5.302519266702843e-05,2.14902333757439e-12,6.763104734092887e-15,1.1490418218531307e-09,1.2942527388944842e-08,9.791356053760389e-12,1.1056855430760649e-12,6.853463102500293e-10,1.4585447798599752e-11,4.386350328006166e-09,7.009648330860323e-06,3.552499300424682e-07,2.8997665027301385e-09,4.656612935630503e-10,3.5910168059973493e-13,3.432273138176896e-08,3.592184902699356e-09,4.8710838708620365e-08,1.522353353845785e-10
0.0008841582336566215,0.054049545997883336,3.76,0.0,0.09035075797137995,0.5407796362662948,0.5307081952634665,6.058954838161782e-17,1.3436634040789846e-12,0.0003772621811061417,0.00014841139173911563,0.05044884692062936,1.038873863137211e-05,0.21016751349590815,0.002687793154120955,0.07457926454007989,1.4943769149039067e-05,1.3468221352719781e-05,4.716035447788239e-06,0.02354130994272901,0.0023757785061928115,2.46041615104567e-05,0.061013618958347546,1.7319348100318608e-05,0.2485971605965417,1.3597236756503958e-06,2.2834561743429034e-05,7.67529783699549e-09,1.6177072953832403e-10,5.62986759688558e-07,8.191933564499283e-07,5.983390203133233e-11,0.0023127863629850017,2.319222772493696e-06,0.011158831984504472,3.1340789946837684e-13,9.305369062697994e-07,1.0052352255491337e-06,1.839788991468402e-11,0.007189028768877233,7.841114841870143e-05,1.1926423876532106e-05,1.1827287556458667e-13,5.436838151990661e-05,2.221861837576771e-12,6.9246029863681735e-15,1.157064896683569e-09,1.3091394496920274e-08,9.78130983934871e-12,1.1045508296314398e-12,6.844936398484404e-10,1.476084853040163e-11,4.499033475941839e-09,7.2016308697001285e-06,3.5549008949121777e-07,2.9017268128051127e-09,4.733173022061374e-10,3.689369890135818e-13,3.5076856583164255e-08,3.594708561868363e-09,5.059469190544815e-08,1.5591886231434098e-10
0.0008902080809326785,0.05409295225559173,3.76,0.0,0.08819329906828054,0.5344537680120582,0.537409278972671,6.373461687588069e-17,1.3824012183898375e-12,0.0003786955528943165,0.00014751800107430044,0.051179114970945946,1.0504465105742753e-05,0.20877763736009775,0.0026764791638557222,0.07556865681591173,1.46690386109884e-05,1.335055544443261e-05,4.7497559601332766e-06,0.02338971200665999,0.002422114366478279,2.467471216070336e-05,0.0609962252057188,1.7464397875742712e-05,0.25430256350253816,1.3648858810309965e-06,2.290957278739798e-05,7.642153301847467e-09,1.666234829362971e-10,5.768566730555669e-07,8.156516809039156e-07,6.059416741902296e-11,0.002349513832323755,2.31684684892458e-06,0.01127017062062711,3.173853494474683e-13,9.55211828818175e-07,1.0029972877566621e-06,1.8582646311797187e-11,0.007427833693391597,8.082667272645714e-05,1.2185477978028362e-05,1.196020962359583e-13,5.570753382422317e-05,2.2954402571378824e-12,7.084186080617898e-15,1.1643833948752423e-09,1.323518184288217e-08,9.765628414868375e-12,1.1027797691353393e-12,6.832413617168487e-10,1.493096560274314e-11,4.611019556906964e-09,7.394798315263832e-06,3.55482088774818e-07,2.9016614884200783e-09,4.809255911139906e-10,3.7883300401819863e-13,3.581785258508663e-08,3.594725250858072e-09,5.251222119162331e-08,1.5958295174907053e-10
0.0008962579282087355,0.054136139108786445,3.76,0.0,0.08609272418192063,0.5281686623787144,0.5440718080136443,6.697953872524655e-17,1.4210311515653564e-12,0.0003800222883120409,0.0001466194663903256,0.05190189338302232,1.0619538590566254e-05,0.2073514038093019,0.0026644769619674686,0.07655767229414515,1.439745312744235e-05,1.3229244531788025e-05,4.781430366892012e-06,0.023228479178270315,0.0024681792684562425,2.473644563317836e-05,0.060951969284752404,1.759925596659539e-05,0.2600092079807875,1.369596705847857e-06,2.297267896610636e-05,7.604718608582474e-09,1.7148093879486434e-10,5.906297159869482e-07,8.116521339774684e-07,6.132091243704077e-11,0.002385474338344887,2.3131736243666265e-06,0.011377094519026637,3.211921058689271e-13,9.798536890569388e-07,1.0002799180822937e-06,1.8759895294573087e-11,0.007670511213482359,8.325239165916514e-05,1.2443399003573277e-05,1.2089352583399977e-13,5.704122096777728e-05,2.369691916534456e-12,7.241587340843533e-15,1.1709873434924432e-09,1.3373733040938094e-08,9.744421011634101e-12,1.1003846968873277e-12,6.815975294631604e-10,1.509565965166736e-11,4.7221680519903014e-09,7.589033246049851e-06,3.5523019532524186e-07,2.899605362994776e-09,4.884749098396733e-10,3.887837101026991e-13,3.654452356008503e-08,3.59227793529461e-09,5.4461778608402455e-08,1.6322195298280994e-10
0.0009023077754847925,0.0541790890186975,3.76,0.0,0.08404823345450681,0.5219270264567581,0.5506931142948468,7.0315877033249e-17,1.4594790715198987e-12,0.00038124285984956195,0.00014571612857545803,0.052616879160889626,1.073382914427984e-05,0.20589146870444394,0.002651800984483833,0.07754587764159739,1.41291124292248e-05,1.3104527405816807e-05,4.811029904878903e-06,0.023057868399111822,0.002513936083218286,2.4789250728688038e-05,0.060881564838945364,1.7723759487748414e-05,0.2657133567732327,1.3738532318586919e-06,2.3023887144091505e-05,7.563114079581334e-09,1.7633561649977838e-10,6.042842775201401e-07,8.07207563713189e-07,6.201321728284457e-11,0.0024206403683841803,2.3082237692866613e-06,0.0114795472687958,3.248236749376403e-13,1.004427688277673e-06,9.970998540080968e-07,1.8929533859020405e-11,0.007916956710175319,8.568590176162184e-05,1.2699961822499987e-05,1.221446518669753e-13,5.836802207788762e-05,2.4445481829596923e-12,7.396543704288435e-15,1.1768683934708198e-09,1.3506900555076878e-08,9.717806977648417e-12,1.0973790905725965e-12,6.795709257361858e-10,1.5254801529817142e-11,4.832340751956571e-09,7.784216925552784e-06,3.5473925133419896e-07,2.8955979614869686e-09,4.959537654235219e-10,3.9878302438178177e-13,3.7255707784594366e-08,3.5874153852326897e-09,5.644158206425765e-08,1.668301739475061e-10
0.0009083576227608494,0.05422178475071412,3.76,0.0,0.08205899310723698,0.5157314735826736,0.5572705870660564,7.374176042492419e-17,1.4976696438806744e-12,0.00038235782554067526,0.0001448082972216383,0.053323785714852044,1.0847205259148089e-05,0.20440045895072764,0.00263846701194161,0.07853283702874704,1.3864106517944264e-05,1.2976640633344354e-05,4.838529886014589e-06,0.022878157007268304,0.002559348378112398,2.483303237332397e-05,0.060785760475279046,1.7837771363010885e-05,0.27141132681858116,1.3776532149596511e-06,2.3063229669086838e-05,7.51746793678509e-09,1.8117992122555875e-10,6.177987569450541e-07,8.02331661023784e-07,6.267024521778268e-11,0.00245498629363483,2.302020579362948e-06,0.01157748197643871,3.282759819880668e-13,1.0288985261481022e-06,9.934742201151952e-07,1.9091475560951528e-11,0.008167059544138783,8.812480011227418e-05,1.2954942107659595e-05,1.2335299799604116e-13,5.9686528117027876e-05,2.5199386531042843e-12,7.548796800928791e-15,1.1820198536236237e-09,1.363454617456078e-08,9.68591518874333e-12,1.0937775037641445e-12,6.771710183988721e-10,1.540827256844356e-11,4.941402181438249e-09,7.98022952501384e-06,3.54014640995284e-07,2.8896832330028513e-09,5.033504694871489e-10,4.0882480800716186e-13,3.795028209932445e-08,3.580191844826286e-09,5.844971799757319e-08,1.7040190441384333e-10
0.0009144074700369064,0.05426420941591082,3.76,0.0,0.08012413805096467,0.5095845187379079,0.5638016788546515,7.726158492802226e-17,1.53552663672458e-12,0.0003833678275820939,0.00014389625238532994,0.05402234322246555,1.0959534280936228e-05,0.20288096683113843,0.0026244921045590315,0.07951811329836507,1.3602516038684992e-05,1.2845818014031374e-05,4.863909779143204e-06,0.022689641592634605,0.002604380516445157,2.4867712134852116e-05,0.06066533640503353,1.79411807736586e-05,0.27709949780110216,1.3809950942167513e-06,2.309076412951005e-05,7.46791571204578e-09,1.860061746299566e-10,6.311516504814888e-07,7.970388967626684e-07,6.329124480025055e-11,0.0024884884025495706,2.2945898613570354e-06,0.011670861248352342,3.315453812108578e-13,1.0532305290516148e-06,9.89420456435718e-07,1.924565052769479e-11,0.00842070331192137,9.05666920830337e-05,1.3208116862739673e-05,1.2451613687862716e-13,6.0995345967413946e-05,2.5957913390854493e-12,7.698093998212256e-15,1.1864367165737471e-09,1.3756541443395812e-08,9.648883432094784e-12,1.0895954963066975e-12,6.744079145498757e-10,1.5555964801481215e-11,5.049220009295215e-09,8.176950355775367e-06,3.530622556274887e-07,2.8819092661136746e-09,5.106531900723826e-10,4.1890287807063146e-13,3.862716616972227e-08,3.570666680555176e-09,6.048414509711686e-08,1.7393143951555632e-10
0.0009204573173129634,0.054306346509818665,3.76,0.0,0.07824277449916815,0.5034885743848269,0.5702839111522395,8.086193855273472e-17,1.572973287296199e-12,0.0003842735908028763,0.00014298024668140134,0.05471229892566508,1.1070682834475002e-05,0.20133554462269412,0.002609894531470466,0.08050126914464113,1.33444126427143e-05,1.2712290076584843e-05,4.887153268833837e-06,0.02249263675252302,0.0026489977535434648,2.4893228657439558e-05,0.06052110104734504,1.8033903457251518e-05,0.28277432031585403,1.383877998579306e-06,2.310657298843019e-05,7.414599629945566e-09,1.9080664563450787e-10,6.443216362670303e-07,7.913444558562928e-07,6.38755516158576e-11,0.002521124926781915,2.2859598079200914e-06,0.011759657133716645,3.346286629340583e-13,1.077387778413331e-06,9.849562489517967e-07,1.9392005397778995e-11,0.008677766126010287,9.300919896285245e-05,1.3459264949947379e-05,1.2563170276024298e-13,6.229310248488884e-05,2.6720328611138116e-12,7.844189417768026e-15,1.1901156756424704e-09,1.3872767999731115e-08,9.606857765837261e-12,1.0848495620012201e-12,6.712923127924246e-10,1.569778114776364e-11,5.1556654320361865e-09,8.374258109574551e-06,3.5188845685676125e-07,2.872327988321091e-09,5.178500029163776e-10,4.2901101991452267e-13,3.928532647725584e-08,3.5589040098998004e-09,6.254269817667996e-08,1.7741310277695998e-10
0.0009265071645890204,0.05434817994970785,3.76,0.0,0.0764139825740173,0.4974459467486199,0.5767148798217173,8.453094164945622e-17,1.6099326636661042e-12,0.0003850759211946365,0.00014206050729277818,0.05539341736383819,1.1180517278453893e-05,0.19976669951120166,0.002594693695250507,0.08148186829521634,1.3089859343921481e-05,1.257628360421352e-05,4.908248294235622e-06,0.022287473759450838,0.0026931663286104347,2.490953803602072e-05,0.060353887616920114,1.8115881846418688e-05,0.28843232361687593,1.3863017516845365e-06,2.3110763105513167e-05,7.357667968780019e-09,1.9557358263076421e-10,6.572876586174551e-07,7.852641691056061e-07,6.442258968024251e-11,0.0025528760597172567,2.2761608631169316e-06,0.011843851029101005,3.3752305931937736e-13,1.1013342516462893e-06,9.800994627559207e-07,1.953050319252606e-11,0.008938120916986182,9.544996539647137e-05,1.3708167623127784e-05,1.2669740423736617e-13,6.357844850347566e-05,2.7485886545367518e-12,7.986844934236982e-15,1.1930551356994482e-09,1.3983117952988298e-08,9.55999185782193e-12,1.079557053934732e-12,6.678354540700618e-10,1.5833635561820316e-11,5.260613542189885e-09,8.572031101941796e-06,3.505000382578832e-07,2.8609948529546684e-09,5.249289456816778e-10,4.391429996009918e-13,3.992378013529722e-08,3.5449723144581207e-09,6.462309347203497e-08,1.8084127068221694e-10
0.0009325570118650774,0.05438969411016059,3.76,0.0,0.07463681889614363,0.4914588325572363,0.5830922601942242,8.828637576533802e-17,1.6463280135052084e-12,0.0003857757043950331,0.00014113723788530493,0.05606548054211249,1.1288904168136545e-05,0.19817688882243387,0.0025789100523684098,0.08245947668874613,1.28389109246629e-05,1.243802119108265e-05,4.927187078173157e-06,0.022074499152311227,0.00273685355182431,2.4916614111261084e-05,0.06016455071595897,1.818708510733482e-05,0.29407012291291346,1.3882668735305998e-06,2.310346514898622e-05,7.297274404703703e-09,2.002992468115794e-10,6.700290168906416e-07,7.788144431897022e-07,6.493187256184671e-11,0.0025837239675790317,2.2652255795256946e-06,0.011923433545738413,3.402262486849345e-13,1.1250339642376349e-06,9.74868077620777e-07,1.9661123119912866e-11,0.009201635756248916,9.788666659166776e-05,1.3954609074813074e-05,1.2771103702695327e-13,6.485006275675028e-05,2.8253831814645417e-12,8.12583112409576e-15,1.1952552163892477e-09,1.4087494271887878e-08,9.508446309195467e-12,1.0737361080962918e-12,6.640490713287885e-10,1.5963453155033895e-11,5.36394367571259e-09,8.770147523646269e-06,3.4890418599118175e-07,2.8479685178646623e-09,5.31878078385954e-10,4.492925767931341e-13,4.0541598436538173e-08,3.528944042855508e-09,6.672293531658948e-08,1.8421039711037657e-10
0.0009386068591411344,0.054430873856845134,3.76,0.0,0.07291031914723503,0.4855293162491865,0.5894138118294325,9.211980180570167e-17,1.6820831520235001e-12,0.0003863739040753187,0.00014021062104562905,0.05672828803486669,1.1395710714514486e-05,0.1965685155861515,0.0025625650288736215,0.08343366364190459,1.2591614314317579e-05,1.2297720845176741e-05,4.943966133546797e-06,0.02185407326230576,0.0027800278862191294,2.491444866361987e-05,0.0599539629494535,1.8247509034012637e-05,0.29968442617946967,1.3897745799456503e-06,2.308483289364409e-05,7.2335773430008805e-09,2.0497594410883676e-10,6.82525451018161e-07,7.720121892952704e-07,6.540300398932358e-11,0.0026136527932162164,2.2531884674308595e-06,0.011998404340770296,3.427363573495793e-13,1.1484511078106428e-06,9.692801267535587e-07,1.97838603117908e-11,0.009468174197551651,0.0001003170152619163,1.4198376975404303e-05,1.2867049610811649e-13,6.610665569452643e-05,2.9023401440087143e-12,8.260928163987281e-15,1.1967177450241328e-09,1.4185810977014082e-08,9.452387969845093e-12,1.067405566074708e-12,6.599453385837496e-10,1.608717027261235e-11,5.465539727163061e-09,8.968485695364803e-06,3.4710843855023746e-07,2.8333105168581578e-09,5.38685540737591e-10,4.594535178021695e-13,4.1137910021879865e-08,3.5108952047594844e-09,6.883972242697071e-08,1.8751503634679983e-10
0.0009446567064171913,0.05447170457824223,3.76,0.0,0.07123350059725557,0.47965936765079253,0.5956773829168639,9.597862045157756e-17,1.7171228285087518e-12,0.0003868715604056342,0.00013928082050504854,0.057381657025179084,1.150080525634782e-05,0.19494392444395983,0.0025456809331358883,0.08440400299887364,1.2348008953291492e-05,1.215559561795947e-05,4.958586236686333e-06,0.02162656868525427,0.002822659023873802,2.4903051540455706e-05,0.05972301158195428,1.8297175751690675e-05,0.305272040463515,1.390826780416528e-06,2.305504242009924e-05,7.166739241076511e-09,2.0959605788693058e-10,6.947572177109077e-07,7.648747508618403e-07,6.583567796935659e-11,0.0026426486526703965,2.240085837637862e-06,0.012068771914121042,3.450519591574127e-13,1.1715501976545835e-06,9.633536386767858e-07,1.98987254986617e-11,0.009737595635434587,0.00010273876826374597,1.4439263003499931e-05,1.2957378719034967e-13,6.734697318428826e-05,2.979382707767712e-12,8.391926690663356e-15,1.197446242941147e-09,1.4277993311404165e-08,9.39198924568015e-12,1.0605848968342418e-12,6.555368195682964e-10,1.6204734524909038e-11,5.565290448757779e-09,9.166924317848701e-06,3.451206455727505e-07,2.817084923488171e-09,5.453396069823295e-10,4.696196084036595e-13,4.171190382118225e-08,3.490904955407736e-09,7.097085545533372e-08,1.9074986721945135e-10
