Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219)
4.903205429929491e-09,0.3114520838347518,3.76,0.0,0.9215496773992735,0.9999894793919152,2.4141551992924644e-07,2.754761713311285e-14,1.409296649852935e-09,0.005813140728238845,0.00012478548489823843,0.00013113933543293894,5.824537944646624e-05,4.677387565023955e-05,8.20245130925766e-06,9.848070549431964e-06,8.836808987829985e-09,1.885299414526175e-07,2.2921663844866036e-10,1.6792563889333964e-08,1.426188904318644e-11,1.8018963916950233e-06,1.252183301350289e-06,1.6234825832078346e-10,7.077233063441234e-10,7.603311802805089e-07,1.3976739918154185e-12,4.717355205287633e-10,5.332724209208252e-18,5.82110298161361e-19,2.557975240849355e-10,1.5469517207061873e-13,1.104877404981228e-10,1.503834890585979e-07,8.380534252606124e-14,9.146881419541696e-16,4.961507294297663e-13,4.069437812213799e-12,4.690879538432772e-18,9.297707291737922e-11,6.001619445223378e-17,6.096757936503913e-14
5.0580915364611444e-09,0.3114574667746383,3.76,0.0,0.9214457393243811,0.999989052214198,2.6668640496027855e-07,3.1413219217877794e-14,1.4747817474457836e-09,0.005992137836594679,0.00013111705349144593,0.00013947238635405392,6.190225572088672e-05,5.0665206463604504e-05,8.466679432996032e-06,1.0727207923699214e-05,9.387217922633296e-09,1.9774923719981316e-07,2.65336318308512e-10,1.7874341500873737e-08,1.6976077637071227e-11,1.9349061097470843e-06,1.3348954971402682e-06,1.7995248869210315e-10,7.91732862026391e-10,8.166021683907801e-07,1.6608025724230767e-12,4.964452686828052e-10,6.909226065872525e-18,7.632274059929532e-19,2.701055382484621e-10,1.8219169573834443e-13,1.2730941600695033e-10,1.5715950282760265e-07,1.0242653703903037e-13,1.0430676264564946e-15,5.59886191248553e-13,4.559180292588151e-12,5.737623993690689e-18,1.007312542316427e-10,7.578352816593731e-17,7.412853967704753e-14
5.212977642992798e-09,0.3114628596757893,3.76,0.0,0.9213415040478556,0.9999886177973276,2.9379467927283637e-07,3.5682099531682847e-14,1.5406965429929981e-09,0.006170854250004336,0.00013756464656084893,0.000148056888802834,6.569608237008547e-05,5.475089664917397e-05,8.731400463592812e-06,1.1660751379286347e-05,9.951434292372336e-09,2.0705631616847216e-07,3.0596200854551483e-10,1.8990502195393128e-08,2.0111972586534692e-11,2.0739727209872327e-06,1.4203088536364623e-06,1.989630605405404e-10,8.832241157113365e-10,8.75452553938676e-07,1.964121340064162e-12,5.216239237635128e-10,8.8916682479463e-18,9.93393199795772e-19,2.847079877280294e-10,2.1359273519183658e-13,1.4607295746848197e-10,1.6397082001235674e-07,1.2448988994432254e-13,1.1855280439782777e-15,6.293912182739961e-13,5.090066125772164e-12,6.978706776068897e-18,1.0883863722092818e-10,9.507222443420554e-17,8.96362917623533e-14
5.3678637495244515e-09,0.31146826272514017,3.76,0.0,0.9212369699437554,0.9999881759909776,3.228228458125996e-07,4.038218471981434e-14,1.607004290048419e-09,0.0063492902441678375,0.00014412648213603225,0.00015689238414596957,6.962822070642536e-05,5.90344489241707e-05,8.996630662431158e-06,1.2650700996993053e-05,1.0529217962837723e-08,2.1644544563379775e-07,3.515198831877857e-10,2.0141132282594514e-08,2.372150645450412e-11,2.2192395358374287e-06,1.5084242412536751e-06,2.1946205752702784e-10,9.826742315631769e-10,9.369382801869005e-07,2.3124450068037054e-12,5.472640391734131e-10,1.1370233820098194e-17,1.2840596286241237e-18,2.996000927953093e-10,2.493266581981008e-13,1.6693500923563044e-10,1.708141592191844e-07,1.5051230094209427e-13,1.3432489320565478e-15,7.049775010985926e-13,5.664126585177656e-12,8.443433725062254e-18,1.1730142431385354e-10,1.1853989792876175e-16,1.0782842243002827e-13
5.522749856056105e-09,0.3114736761066817,3.76,0.0,0.9211321353636295,0.9999877266431207,3.538553284083166e-07,4.5542309877881904e-14,1.6736707648099624e-09,0.006527446095861552,0.0001508008528121571,0.0001659784141879814,7.369995776675451e-05,6.351931294585659e-05,9.262386296637822e-06,1.3699075443372995e-05,1.1120336174527527e-08,2.2591120618402444e-07,4.024645671916202e-10,2.132632152900366e-08,2.7861466852950967e-11,2.37085111719797e-06,1.5992423154599454e-06,2.415353690904422e-10,1.0905807248352465e-09,1.0011147869830665e-06,2.711017625880745e-12,5.733584795488335e-10,1.445217897605928e-17,1.6489561723623065e-18,3.147772863386399e-10,2.898566487702778e-13,1.900596628249111e-10,1.7768650227796806e-07,1.8107163415989484e-13,1.5174853286698434e-15,7.869622739893459e-13,6.2834243354593006e-12,1.0164577768934663e-17,1.2612162737089847e-10,1.4694462585458636e-16,1.2908050069452122e-13
5.6776359625877585e-09,0.31147910000158424,3.76,0.0,0.9210269986375995,0.9999872696001234,3.869784871617032e-07,5.1192201650987225e-14,1.7406640937245092e-09,0.006705322082982717,0.0001575861224379099,0.00017531452117034195,7.791250968427454e-05,6.820888752512491e-05,9.528683636494242e-06,1.48079108978031e-05,1.172456356175209e-08,2.354484746615683e-07,4.5928028485681485e-10,2.2546163146045594e-08,3.2593817264106485e-11,2.5289531709095715e-06,1.6927635389854053e-06,2.652728300607933e-10,1.207461880654959e-09,1.0680369527414789e-06,3.1655384756557973e-12,5.999004069895764e-10,1.8264541407834833e-17,2.1044695397623322e-18,3.302352051806261e-10,3.3568269781929925e-13,2.1561857168881812e-10,1.845850733611959e-07,2.1681207701910933e-13,1.7095716207163662e-15,8.756681784211643e-13,6.950052696728559e-12,1.2178683482377768e-17,1.353010807876433e-10,1.8115712331626193e-16,1.5380928290412718e-13
5.832522069119412e-09,0.3114845345883161,3.76,0.0,0.920921558075397,0.9999868047068345,4.2228063236957065e-07,5.736246047136078e-14,1.8079545928746037e-09,0.006882918484592702,0.00016448072294741216,0.00018490024777057532,8.226702490864649e-05,7.310652274184077e-05,9.79553895298325e-06,1.597926002820495e-05,1.2341682127874485e-08,2.450524080318505e-07,5.224820220103592e-10,2.3800753779068413e-08,3.7986030722092084e-11,2.693692439289239e-06,1.7889882023328421e-06,2.9076836166442083e-10,1.3338571606272638e-09,1.13775904169329e-06,3.682188756867368e-12,6.26883267886184e-10,2.295719999037238e-17,2.6700752526568068e-18,3.459696816770039e-10,3.8734366618948735e-13,2.4379106402936836e-10,1.91507319762049e-07,2.584498181313125e-13,1.9209255384615385e-15,9.71423133515462e-13,7.666134943446921e-12,1.4526389433305318e-17,1.4484145370494014e-10,2.2217403659471553e-16,1.8247610834721375e-13
5.9874081756510655e-09,0.31148998004275497,3.76,0.0,0.9208158119673585,0.9999863318066741,4.598520370308512e-07,6.408454205531155e-14,1.875514618159128e-09,0.0070602355809591,0.0001714831513278296,0.00019473513710133812,8.676458728317802e-05,7.821552196755797e-05,1.0062968515460258e-05,1.7215191012560007e-05,1.297148118569689e-08,2.5471842811624247e-07,5.926167012982923e-10,2.5090193497248945e-08,4.411143650957346e-11,2.865216597675646e-06,1.8879164427504753e-06,3.1812011393826563e-10,1.470327597204416e-09,1.2103346560168354e-06,4.2676590982229005e-12,6.543007803228526e-10,2.8706321351702264e-17,3.368826693224333e-18,3.619767356282427e-10,4.454194204491018e-13,2.7476425382622753e-10,1.984508941712064e-07,3.0677905396925524e-13,2.1530522961583674e-15,1.0745602129447056e-12,8.433823635115855e-12,1.72527687874804e-17,1.5474426140092806e-10,2.7113242475440737e-16,2.1559049203667487e-13
6.142294282182719e-09,0.31149543653829637,3.76,0.0,0.9207097585853761,0.9999858507417133,4.997849479734203e-07,7.139073826345487e-14,1.9433184256566803e-09,0.007237273653596685,0.00017859196671823004,0.00020481873270948732,9.140621898392369e-05,8.353914379864346e-05,1.0330988589442734e-05,1.85177866046257e-05,1.3613757267662553e-08,2.6444220715141314e-07,6.702643698089955e-10,2.641458578434945e-08,5.104957999716615e-11,3.0436741539832404e-06,1.9895482617660403e-06,3.47430609537929e-10,1.6174561757021898e-09,1.2858166925919162e-06,4.929177862879045e-12,6.82146922020907e-10,3.5718231692853985e-17,4.227907659637698e-18,3.7825256659383736e-10,5.105330422216398e-13,3.0873315017659846e-10,2.0541363835305133e-07,3.6267833387122073e-13,2.4075488802133573e-15,1.1854175279803768e-12,9.255299977459832e-12,2.0407688713691877e-17,1.6501087591126412e-10,3.293255033645984e-16,2.537139213921018e-13
6.2971803887143726e-09,0.31150090424595533,3.76,0.0,0.9206033961838127,0.9999853613527542,5.42173595633846e-07,7.931415741374284e-14,2.0113420416234745e-09,0.007414032985307247,0.00018580578763563265,0.00021515057857513805,9.619288332510565e-05,8.908060390257403e-05,1.059961543451253e-05,1.9889143242397157e-05,1.4268314009791572e-08,2.742196541408646e-07,7.560393983169328e-10,2.7774037530296997e-08,5.88865957547484e-11,3.2292143512634747e-06,2.0938835413700965e-06,3.788068889275053e-10,1.775848203846614e-09,1.3642573041437181e-06,5.674540248324941e-12,7.104159187954201e-10,4.423375510110646e-17,5.279254961232353e-18,3.9479354660784887e-10,5.833531118781972e-13,3.4590076503737896e-10,2.1239356813320574e-07,4.2711725302350955e-13,2.686108486596381e-15,1.3043381164308188e-12,1.013277321332699e-11,2.4046189109793567e-17,1.7564253591914805e-10,3.982197273697023e-16,2.97463863723752e-13
6.452066495246026e-09,0.31150638333446573,3.76,0.0,0.9204967230003747,0.999984863479403,5.871142025307996e-07,8.788870413139392e-14,2.079563141469213e-09,0.007590513860218361,0.00019312328932273028,0.00022573021911071725,0.00010112548743677542,9.484307678116392e-05,1.0868865302323992e-05,2.1331370197385987e-05,1.4934962014280303e-08,2.840469019557431e-07,8.505916915442977e-10,2.9168659023542684e-08,6.771559407033154e-11,3.4219870732368567e-06,2.200922058952612e-06,4.123606569555646e-10,1.946131668811726e-09,1.4457078645023987e-06,6.512138172642716e-12,7.391022335101773e-10,5.453306246391106e-17,6.5602580748127666e-18,4.115962132265727e-10,6.6459606710482e-13,3.8647821948918317e-10,2.1938885959345526e-07,5.011635031146983e-13,2.990525108446275e-15,1.4316698372011e-12,1.1068480041835739e-11,2.822888110711409e-17,1.866403559649328e-10,4.794732926687068e-16,3.475179915402104e-13
6.60695260177768e-09,0.31151187397037355,3.76,0.0,0.9203897372569497,0.9999843569601428,6.347049904766839e-07,9.714905881859147e-14,2.147960937021821e-09,0.007766716563821162,0.00020054320121115445,0.00023655719916001433,0.00010620488482126876,0.00010082969745489876,1.1138754434710402e-05,2.2846588762591938e-05,1.5613518695766354e-08,2.9392029513876807e-07,9.546079088726166e-10,3.059856394415307e-08,7.763706100751247e-11,3.6221427527413085e-06,2.310663501101008e-06,4.4820843082600977e-10,2.1289575817856625e-09,1.5302189376909722e-06,7.450990939692862e-12,7.682005555151308e-10,6.694107802629351e-17,8.114543391617369e-18,4.2865726286522025e-10,7.550286366206867e-13,4.3068484865260705e-10,2.2639783636625898e-07,5.859902902485436e-13,3.3226982741516227e-15,1.5677652701737464e-12,1.2064684063723813e-11,3.3022365786723984e-17,1.980053350275838e-10,5.749561382049711e-16,4.046186326940491e-13
6.761838708309333e-09,0.311517376318126,3.76,0.0,0.9202824371604101,0.9999838416323993,6.850461865694174e-07,1.0713065682311884e-13,2.216516071477268e-09,0.007942641383007125,0.00020806430449484868,0.0002476310639972319,0.00011143187779426639,0.00010704356307207983,1.1409299061882314e-05,2.4436931477278693e-05,1.6303808115100654e-08,3.0383637837037335e-07,1.0688126949162764e-09,3.2063869357592756e-08,8.875927212044253e-11,3.829832283048808e-06,2.4231074763532137e-06,4.864716894649194e-10,2.3250003101386244e-09,1.6178402505830053e-06,8.500776674732656e-12,7.977057905426145e-10,8.183349373637096e-17,9.992851122778058e-18,4.45973544429419e-10,8.554703493201089e-13,4.787483053720269e-10,2.3341895793564245e-07,6.828841295339125e-13,3.6846379362193914e-15,1.7129816211140046e-12,1.312367525114703e-11,3.849967355591714e-17,2.0973836452378697e-10,6.867715328562108e-16,4.695774523403644e-13
6.916724814840987e-09,0.3115228905401577,3.76,0.0,0.9201748209033824,0.9999833173326071,7.382400280025751e-07,1.1786966737768777e-13,2.285210521528597e-09,0.008118288606103937,0.00021568542980897497,0.00025895135932604054,0.00011680721981536146,0.00011348773444589639,1.1680515400712665e-05,2.6104541386954807e-05,1.7005660803322528e-08,3.137918855624465e-07,1.1939699193634769e-09,3.3564695709164956e-08,1.0119871993522347e-10,4.045206932012269e-06,2.5382535269830013e-06,5.272770242777298e-10,2.534957897276132e-09,1.708620668905968e-06,9.671864521120224e-12,8.276130510380867e-10,9.964344479285677e-17,1.2254013499776341e-17,4.6354205325221497e-10,9.667961191811655e-13,5.309046627649106e-10,2.4045080886759534e-07,7.932530256404404e-13,4.078469511532544e-15,1.86768063133979e-12,1.4247769440764709e-11,4.474072464140499e-17,2.218402357630805e-10,8.17279334173326e-16,5.432803736888612e-13
7.07161092137264e-09,0.31152841679697174,3.76,0.0,0.9200668866649844,0.9999827838962706,7.943907657310648e-07,1.2940297237381e-13,2.3540275062097565e-09,0.008293658522910467,0.00022340545501005162,0.00027051763127863913,0.00012233161771273883,0.00012016523752235741,1.1952419653103885e-05,2.785157133705656e-05,1.771891357810602e-08,3.2378372954743346e-07,1.3308839255177806e-09,3.5101166819078806e-08,1.1508055530140648e-10,4.2684182590042495e-06,2.656101139887682e-06,5.707562912909102e-10,2.7595523702746737e-09,1.8026081763808672e-06,1.097534758832804e-11,8.579176469074486e-10,1.2086890319677996e-16,1.4966043498955704e-17,4.813599253222413e-10,1.0899389062529877e-12,5.873985157295386e-10,2.4749208890024653e-07,9.186350485196722e-13,4.506439073569381e-15,2.0322284919271482e-12,1.5439307849109957e-11,5.1832811138419e-17,2.3431164689424296e-10,9.691210087790451e-16,6.266927445697348e-13
7.226497027904294e-09,0.31153395524721783,3.76,0.0,0.9199586326115334,0.9999822411580216,8.536046670302681e-07,1.4176814502832567e-13,2.4229514019962005e-09,0.00846875142473088,0.00023122330305293132,0.00028232942641482527,0.00012800573380665657,0.00012707906478207656,1.2225028004432124e-05,2.968018329880521e-05,1.8443409354900227e-08,3.338089923305171e-07,1.4804007870090884e-09,3.6673409878110905e-08,1.3053904271349852e-10,4.499618034602281e-06,2.7766497566468756e-06,6.170467646746226e-10,2.9995300354242735e-09,1.8998498567912078e-06,1.2423076641218796e-11,8.886150766663555e-10,1.4608084959339897e-16,1.8207343932806415e-17,4.994244317770251e-10,1.225892453916864e-12,6.484830815058001e-10,2.545416038256124e-07,1.0607073133965189e-12,4.970918696853488e-15,2.206995762230445e-12,1.6700656609028856e-11,5.987110103073146e-17,2.471532093776834e-10,1.1452465068610097e-15,7.208647568607657e-13
7.381383134435947e-09,0.3115395060477667,3.76,0.0,0.9198500568972228,0.9999816889516773,9.159900169867457e-07,1.5500342849677485e-13,2.4919676637205988e-09,0.008643567604407942,0.00023913793996025449,0.00029438629172107476,0.0001338301879363855,0.00013423217657888378,1.2498356622064197e-05,3.15925477257247e-05,1.9178996954802717e-08,3.4386491587326323e-07,1.6434095721641352e-09,3.828155544382951e-08,1.4771802969718848e-10,4.738958162971308e-06,2.899898782818013e-06,6.662912916430892e-10,3.2556617618331008e-09,2.0003918787802824e-06,1.4027694520176723e-11,9.197010189749642e-10,1.7593228728307584e-16,2.2068047387747214e-17,5.177329736456268e-10,1.3757141025210366e-12,7.144202993826642e-10,2.615982570977788e-07,1.2212953740131849e-12,5.474411953682176e-15,2.3923572924959126e-12,1.8034206325864587e-11,6.895916458387066e-17,2.603654540173406e-10,1.3489430857479727e-15,8.269371258213583e-13
7.5362692409676e-09,0.31154506935378107,3.76,0.0,0.9197411576647742,0.9999811271102913,9.816571189576488e-07,1.6914771448388838e-13,2.56106275089822e-09,0.008818107356355494,0.00024714837288026707,0.0003066877746096371,0.00013980555939498696,0.00014162750241806743,1.2772421653942718e-05,3.359084293939464e-05,1.992553091081155e-08,3.539488933792553e-07,1.8208436155369578e-09,3.992573743735123e-08,1.6677143034863326e-10,4.986590606893834e-06,3.02584759652815e-06,7.186384487274234e-10,3.5287432532718097e-09,2.1042794831888817e-06,1.580267128124845e-11,9.511713245397314e-10,2.1116816600047513e-16,2.6651498151223608e-17,5.362830768358401e-10,1.5405276794565492e-12,7.854809296403534e-10,2.686610421085352e-07,1.402383037970015e-12,6.01955956315929e-15,2.5886921503543176e-12,1.9442371652225342e-11,7.920952350944197e-17,2.7394883658285275e-10,1.5838661801478003e-15,9.46147036365642e-13
7.691155347499254e-09,0.3115506453187835,3.76,0.0,0.9196319330460583,0.9999805554662067,1.050718294034717e-06,1.842405218967853e-13,2.6302240590946086e-09,0.008992370976590268,0.0002552536482291829,0.00031923342291764414,0.00014593238877599977,0.00014926794217684996,1.3047239227235834e-05,3.5677254543113805e-05,2.0682871273729406e-08,3.6405846105458664e-07,2.0136817961123944e-09,4.1606093140603845e-08,1.878637231090882e-10,5.242667315399499e-06,3.154495556415353e-06,7.742426994139015e-10,3.819595308449541e-09,2.2115569727596606e-06,1.776234004505012e-11,9.83022008365439e-10,2.526362869115554e-16,3.207588796045457e-17,5.55072387360128e-10,1.721526465728256e-12,8.619446518093171e-10,2.7572903507780097e-07,1.6061226128717827e-12,6.6091451925713945e-15,2.7963835509945727e-12,2.0927590880378133e-11,9.074422329082607e-17,2.8790374304987553e-10,1.8540724192655044e-15,1.0798343632984403e-12
7.846041454030908e-09,0.3115562340947212,3.76,0.0,0.9195223811626955,0.9999799738511017,1.1232878795479531e-06,2.003219755816247e-13,2.6994398559951403e-09,0.00916635876276289,0.0002634528499144567,0.0003320227849062372,0.0001522111797359038,0.00015715636726957465,1.3322825447047817e-05,3.785397486221519e-05,2.145088341877746e-08,3.741912903176821e-07,2.2229498217144407e-09,4.332276319406891e-08,2.111704628520246e-10,5.507340153945466e-06,3.2858420089684804e-06,8.33264553140125e-10,4.1290640699253084e-09,2.322267704044746e-06,1.9921933542893757e-11,1.0152492423431714e-09,3.0129926424805667e-16,3.847605811999466e-17,5.740986667884414e-10,1.91997623903699e-12,9.441001623244865e-10,2.8280138851065406e-07,1.834845591855719e-12,7.246101411065089e-15,3.0158187908354613e-12,2.2492325551362827e-11,1.0369542904667197e-16,3.0223049448437705e-10,2.164054893658618e-15,1.2294481725345174e-12
8.000927560562561e-09,0.3115618358320275,3.76,0.0,0.9194125001266279,0.9999793820960381,1.1994822266435979e-06,2.1743278518027868e-13,2.768699221854959e-09,0.00934007101418823,0.0002717450976354478,0.0003450554092597132,0.00015864240067610462,0.00016529562176000433,1.3599196395187261e-05,4.0123202409814456e-05,2.222943785385316e-08,3.843451804340059e-07,2.4497215191711185e-09,4.5075891594980064e-08,2.368788073552019e-10,5.78076083709742e-06,3.419886295311087e-06,8.958707256415084e-10,4.458021261871826e-09,2.436454081360744e-06,2.2297621348341272e-11,1.0478493481606533e-09,3.5824762308361817e-16,4.600548127489225e-17,5.933597879148705e-10,2.1372183933307492e-12,1.032245271651062e-09,2.8987732517589575e-07,2.091073786942524e-12,7.933515795451089e-15,3.2473891845222095e-12,2.4139060079885514e-11,1.182060452939748e-16,3.1692935159531336e-10,2.5187807772936728e-15,1.3965535103137089e-12
