Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212)
6.954846962842055e-06,0.7501936525788175,3.76,0.0,0.00016051138805094008,0.2521789375878851,0.6749814567762512,0.0002253207447584583,0.0003305891343592004,0.02145969100856989,1.5631992814742554e-05,0.018471127235778154,0.11224516396040662,0.005017321417815881,0.0002966837712754421,0.5268922437576591,2.539189162997658e-10,1.945267690378939e-07,0.0005432439331468981,9.953343640679547e-06,0.15760971171469218,0.024953260697251317,0.001644404626322384,0.0006723721410172347,0.47844819505926267,0.005909550358702326,7.769817748644476e-06,4.524145627745962e-10,0.0005812327587552945,0.0010969391125879619,4.068447889702047e-08,8.4490921280281e-07,0.00015606789498187352,9.675591268293679e-07,0.0019604184286348865,1.842878124758505e-09,1.354303222731661e-07,1.0122795633617917e-07,1.8705173203347883e-07,0.152669958765346,0.00019853262284551186,2.6930610824635065e-05,1.1903955190193017e-08,0.00022650172738256002,1.0083149453484638e-08,3.232105625242943e-09,0.00026227416748702154,0.0006978568751049311,1.0908227079148083e-10,1.1675614629884697e-10,6.488526507558533e-06
6.97196502255846e-06,0.7502371115336033,3.76,0.0,0.00015826173601421437,0.2505646026658284,0.6763207062080752,0.00022752441012576982,0.0003313411823273555,0.021330708954228898,1.5425742799243896e-05,0.018322095462381015,0.11246311240822231,0.004945232000315406,0.00029433889564799235,0.5266531726916225,2.489429019632617e-10,1.9210905933425081e-07,0.0005396463722517085,9.84406948610761e-06,0.15708672719685496,0.024971758432197726,0.0016345152491891123,0.0006684977134437478,0.47964969961412224,0.005914198090491956,7.667611503416544e-06,4.461725531207811e-10,0.0005796953549468139,0.0010923947914984057,4.012794976913877e-08,8.338706846823378e-07,0.00015362594048968286,9.57885414086025e-07,0.0019500709636915776,1.8186604970461452e-09,1.3355952066273122e-07,9.982711529064198e-08,1.8656868818883722e-07,0.15301922910725563,0.0001959737496301442,2.6528879404513112e-05,1.184536055360888e-08,0.00022340752213277483,9.956622556616562e-09,3.2246953551182193e-09,0.0002614942210708186,0.0006975937456307537,1.0834097564978532e-10,1.1596016210265186e-10,6.444215911220106e-06
6.987371276303224e-06,0.7502758560855514,3.76,0.0,0.0001562673902221579,0.24911859099412653,0.6775199593127588,0.0002295088939888667,0.00033200143484544184,0.021215281809361573,1.5242725763495963e-05,0.01818911881110118,0.11265688165138887,0.0048815057844463815,0.0002922454295058621,0.5264391247104137,2.44550727126348e-10,1.8995735697583358e-07,0.0005364427551465882,9.747240536021673e-06,0.15661636451810704,0.024987828345846685,0.0016256644823726225,0.0006650255495771421,0.4807274013423618,0.0059181724747675276,7.576949810447564e-06,4.4064228173901837e-10,0.0005783005030506995,0.0010882983679611044,3.963483549080482e-08,8.240811112267112e-07,0.0001514686670068505,9.492684208742519e-07,0.001940805762619294,1.7971858506074713e-09,1.3190158825247384e-07,9.858570672927037e-08,1.8612768999437408e-07,0.15333186591681694,0.00019370502325379696,2.6173626862026675e-05,1.1792920626644756e-08,0.00022066720774761335,9.84438423955649e-09,3.217897552224803e-09,0.00026078543335659164,0.0006973358168606765,1.0767401504700679e-10,1.1524405013559662e-10,6.404355407568761e-06
7.002777530047988e-06,0.7503142539555555,3.76,0.0,0.00015430140415987503,0.24767912004611287,0.6787134550728914,0.00023149429793221956,0.0003326459861002414,0.02110047904073955,1.5062150265201475e-05,0.018057228598216755,0.11284839385728485,0.004818853262520673,0.0002901678701680123,0.5262261535881441,2.402388101111522e-10,1.8782845433463417e-07,0.000533271121212904,9.651823553103593e-06,0.15614634436818622,0.025003353082081747,0.0016168606535469157,0.0006615674673857616,0.4818016204521275,0.005921949447657344,7.4875238733167975e-06,4.3519373612702667e-10,0.0005768952711850611,0.0010841961422488784,3.914896829697759e-08,8.144270338498049e-07,0.00014934901244012232,9.40735372522141e-07,0.0019315854364544412,1.7760111057588638e-09,1.3026773443828441e-07,9.736236461155504e-08,1.8568085771342823e-07,0.15364288520696504,0.0001914682675338326,2.5824240575246433e-05,1.1740758832720509e-08,0.00021796832758082718,9.733673364513956e-09,3.210979811775564e-09,0.0002600703157687953,0.0006970580892667522,1.0700733755488889e-10,1.1452829225705105e-10,6.3645181521422494e-06
7.018183783792753e-06,0.7503523074820289,3.76,0.0,0.0001523634098009233,0.24624620210679327,0.6799011887673313,0.00023348042734455814,0.000333274855364821,0.02098630264134002,1.488398824028363e-05,0.01792642002820807,0.11303765110885518,0.00475725562288234,0.0002881060985933933,0.5260142777838013,2.3600577963108294e-10,1.857221943858646e-07,0.0005301310820184881,9.557793989236214e-06,0.1556767010432397,0.025018335065399255,0.0016081036464983569,0.0006581235051497102,0.4828723357575274,0.0059255292259213985,7.399316065990976e-06,4.2982575666073725e-10,0.0005754798706943853,0.0010800884862862835,3.8670245922834346e-08,8.049065685586568e-07,0.00014726627917459412,9.322855938265803e-07,0.0019224098500083755,1.7551320426790073e-09,1.286576205971299e-07,9.61568330969805e-08,1.8522828387918607e-07,0.15395228639414857,0.00018926301996110585,2.5480618367460986e-05,1.1688873652179487e-08,0.00021531022077725287,9.624468586140456e-09,3.203943936038097e-09,0.000259349008945009,0.0006967607595235075,1.0634102756758404e-10,1.1381297827943044e-10,6.324709080311175e-06
7.033590037537517e-06,0.7503900189975476,3.76,0.0,0.00015045304171488712,0.2448198486720017,0.681083156245769,0.00023546708838992908,0.00033388806539733735,0.0208727544472238,1.4708211704002905e-05,0.01779668821725283,0.11322465579602148,0.004696694340653808,0.0002860599967065203,0.5258035153137984,2.3185028165417316e-10,1.836384184605701e-07,0.0005270222515295338,9.465127743513272e-06,0.15520746828122925,0.025032776782805473,0.0015993933447332154,0.0006546937001592991,0.4839395265486527,0.00592891206303044,7.31230896280284e-06,4.245372221027587e-10,0.0005740545124806606,0.0010759757693948014,3.81985698711714e-08,7.955178626121309e-07,0.0001452197811281049,9.23918410123873e-07,0.0019132788693313298,1.7345444904121087e-09,1.270709109568766e-07,9.496885667339862e-08,1.847700612842336e-07,0.15426006911085668,0.00018708882370982064,2.5142659590232697e-05,1.1637263680806255e-08,0.00021269223605325756,9.516748715505697e-09,3.196791731989914e-09,0.0002586216530918707,0.0006964440258450296,1.0567516821086683e-10,1.1309819669882078e-10,6.284933044242439e-06
7.048996291282281e-06,0.7504273908305852,3.76,0.0,0.0001485699371896173,0.24340007045828785,0.6822593539203216,0.00023745408806707287,0.0003344856423972292,0.020759836141244457,1.4534792760885507e-05,0.017668028197251145,0.11340941060785284,0.004637151174591183,0.00028402944737664293,0.5255938837572518,2.2777097910939547e-10,1.815769664220341e-07,0.0005239442461628037,9.373801151367921e-06,0.154738679263554,0.025046680781388345,0.0015907296313624419,0.000651278088635909,0.48500317259278153,0.005932098248588991,7.226485338542851e-06,4.1932701746568213e-10,0.0005726194068778217,0.0010718583581599394,3.773384182488567e-08,7.862590772275356e-07,0.0001432088436351481,9.156331476106046e-07,0.0019041923616399952,1.7142443219731627e-09,1.2550727283733092e-07,9.37981869680279e-08,1.8430628300559924e-07,0.15456623320104143,0.00018494522763877493,2.4810265119676587e-05,1.158592733559407e-08,0.00021011373159976403,9.410492930885282e-09,3.1895250121498484e-09,0.0002578883879207844,0.0006961080878607691,1.0500984129531715e-10,1.1238403466084483e-10,6.245194840106362e-06
7.064402545027046e-06,0.7504644253029269,3.76,0.0,0.0001467137362417456,0.24198687740745384,0.6834297787618246,0.00023944123426112099,0.00033506761594387325,0.02064754925507239,1.4363703614532074e-05,0.017540434917526788,0.1135919185287162,0.00457860816522875,0.00028201433440659185,0.5253854002587524,2.2376655259589132e-10,1.7953767670436488e-07,0.0005208966849673008,9.283790979453974e-06,0.15427036661614396,0.02506004966723222,0.0015821123890552794,0.0006478767057652228,0.48606325413471985,0.005935088107948137,7.141828171989053e-06,4.141940011286111e-10,0.000571174763644197,0.0010677366164086983,3.7275960673426824e-08,7.771283740987309e-07,0.0001412328033751301,9.074291333541919e-07,0.001895150195268136,1.694227440464182e-09,1.2396637587688535e-07,9.264457817596838e-08,1.838370428170009e-07,0.15487077871807794,0.00018283178624711648,2.4483337349872537e-05,1.1534862817754232e-08,0.00020757407502253612,9.305680756224308e-09,3.182145601878422e-09,0.00025714935262217443,0.0006957531465393275,1.0434512733778387e-10,1.1167057783155572e-10,6.205499187530575e-06
7.07980879877181e-06,0.7505011247317563,3.76,0.0,0.00014488408170729118,0.2405802786944545,0.6845944282932148,0.00024142833579590136,0.00033563401893366086,0.020535895172018412,1.4194916573905367e-05,0.01741390324787371,0.11377218283237607,0.004521047632389132,0.00028001454251459876,0.5251780815325118,2.1983570048350337e-10,1.7752038640861032e-07,0.000517879189662125,9.195074417317419e-06,0.15380256241100587,0.02507288610358689,0.001573541499952692,0.0006444895856245453,0.487119751897325,0.0059378820017196784,7.058320643091355e-06,4.0913706557910077e-10,0.0005697207918967433,0.001063610905110156,3.682482911431512e-08,7.681239468098528e-07,0.00013929100825824616,8.993056953910813e-07,0.0018861522396129327,1.6744897875427307e-09,1.224478921198468e-07,9.150777806507842e-08,1.833624348490213e-07,0.15517370592128985,0.00018074805967813098,2.4161780181431535e-05,1.1484068613270903e-08,0.00020507264326201306,9.2022917311979e-09,3.174655332602718e-09,0.00025640468582182707,0.0006953794041071578,1.0368110554381619e-10,1.1095791042323564e-10,6.165850691459508e-06
7.095215052516574e-06,0.7505374914282082,3.76,0.0,0.0001430806193085875,0.2391802827362742,0.6857533005822392,0.00024341520248566203,0.00033618488752648693,0.020424875130343835,1.4028404064497656e-05,0.017288427981792937,0.11395020707517288,0.004464452172140522,0.0002780299573190115,0.524971943867191,2.1597713854220973e-10,1.7552493142574218e-07,0.0005148913847243554,9.107629068683725e-06,0.15333529816842653,0.025085192808873363,0.0015650168455895578,0.0006411167611607928,0.48817264708170055,0.0059404803252068065,6.9759461349428055e-06,4.0415513216019013e-10,0.0005682577000362452,0.001059481582293372,3.638035208370162e-08,7.592440136281176e-07,0.00013738281728895976,8.912621629618804e-07,0.0018771983650675268,1.6550273619333559e-09,1.209514971183524e-07,9.03875443962194e-08,1.8288255312209877e-07,0.1554750152719834,0.00017869361368733677,2.384549901246847e-05,1.143354306199856e-08,0.0002026088224964523,9.1003057657351e-09,3.1670560341266832e-09,0.0002556545255284576,0.0006949870639479906,1.0301785377001065e-10,1.1024611530746093e-10,6.126253908989872e-06
7.110621306261339e-06,0.7505735276974608,3.76,0.0,0.0001413029976996698,0.23778689719958168,0.6869063942352464,0.00024540164518462796,0.0003367202610759671,0.020314490226045045,1.3864138636354378e-05,0.017164003839133787,0.11412599509044435,0.004408804654168589,0.0002760604653271276,0.5247670031300445,2.1218959990622956e-10,1.735511465043668e-07,0.0005119328974803726,9.02143294446193e-06,0.15286860485910173,0.025096972555074572,0.0015565383068437992,0.0006377582641797502,0.4892219213669789,0.005942883507878622,6.894688233582017e-06,3.992471116286735e-10,0.0005667856957156516,0.0010553490029932217,3.594243327752292e-08,7.504868011033946e-07,0.0001355076004697263,8.832978665748813e-07,0.0018682884429638996,1.6358362000552516e-09,1.1947686931850708e-07,8.92836378704065e-08,1.8239749208155405e-07,0.15577470743020722,0.00017666801960798914,2.353440072934236e-05,1.138328435482283e-08,0.00020018200805850818,8.999703085712236e-09,3.159349544017833e-09,0.0002548990091023788,0.000694576330519373,1.0235544854612326e-10,1.0953527391703295e-10,6.086713321650896e-06
7.126027560006103e-06,0.7506092358382337,3.76,0.0,0.0001395508684668989,0.23640012900360807,0.6880537083948918,0.00024738747583076813,0.00033724018205627895,0.02020474141404346,1.3702092968963157e-05,0.01704062546704716,0.11429955098632476,0.0043540882206153505,0.0002741059539227221,0.5245632747686394,2.0847183481845938e-10,1.7159886524610255e-07,0.0005090033582527139,8.936464459527053e-06,0.15240251290499623,0.025108228167130674,0.0015481057639149538,0.0006344141253646959,0.4902675569102161,0.00594509201308844,6.814530727524564e-06,3.9441190601285013e-10,0.0005653049858463913,0.0010512135192459057,3.551097582786924e-08,7.418505471796285e-07,0.00013366473874512226,8.754121378534022e-07,0.001859422345543557,1.6169123672752042e-09,1.1802368979014325e-07,8.819581474440445e-08,1.8190734675919852e-07,0.15607278325357915,0.00017467085432631044,2.322839369782705e-05,1.1333290740857875e-08,0.0001977916043950324,8.900464069063145e-09,3.151537710158113e-09,0.00025413827324793963,0.0006941474093100104,1.0169396510834119e-10,1.0882546621782318e-10,6.0472333067657066e-06
7.141433813750867e-06,0.7506446181438496,3.76,0.0,0.00013782388619467924,0.2350199843291605,0.6891952427328523,0.00024937250749593485,0.00033774469602188256,0.020095629511313513,1.3542239879677193e-05,0.01691828744306391,0.11447087913932538,0.004300286283091405,0.0002721663113544216,0.5243607738155789,2.0482261115075032e-10,1.6966792026535828e-07,0.0005061024004024331,8.852702424656188e-06,0.15193705218197168,0.025118962520998694,0.001539719096251854,0.0006310843742353068,0.4913095363460135,0.005947106337547686,6.735457607133593e-06,3.8964846576376557e-10,0.0005638157764803069,0.0010470754800017564,3.50858873792379e-08,7.333335254705827e-07,0.00013185362385111928,8.676043099199314e-07,0.001850599945899135,1.5982519839146505e-09,1.1659164293079311e-07,8.712383710061764e-08,1.8141221188634767e-07,0.15636924379345096,0.00017270170025635107,2.2927387749533046e-05,1.1283560546163925e-08,0.0001954370249694054,8.802569313492323e-09,3.143622375066398e-09,0.00025337245395194735,0.0006937005067396366,1.0103347734870854e-10,1.0811677076341824e-10,6.007818172352833e-06
7.156840067495632e-06,0.7506796769013059,3.76,0.0,0.00013612170854604593,0.23364646863070593,0.6903309974401172,0.0002513565544376479,0.00033823385155868274,0.019987155201014507,1.3384552333445668e-05,0.01679698427910758,0.11463998418587992,0.004247382518684311,0.00027024142671840015,0.5241595148948509,2.0124071464220344e-10,1.6775814334323117e-07,0.0005032296603726584,8.770126036059579e-06,0.15147225202345488,0.025129178541168088,0.0015313781824743719,0.0006277690390977379,0.4923478427857198,0.005948927010597535,6.657453065888597e-06,3.849557428801148e-10,0.0005623182727232484,0.0010429352310168884,3.4667075285508737e-08,7.249340234562238e-07,0.00013007365815840774,8.598737176628711e-07,0.0018418211178959298,1.5798512197161366e-09,1.1518041635276584e-07,8.606747344900332e-08,1.8091218232253228e-07,0.15666409028986641,0.000170760145304559,2.2631294170798036e-05,1.1234091902567298e-08,0.00019311769212973346,8.705999778505454e-09,3.135605383673018e-09,0.0002526016864257884,0.0006932358300338924,1.0037405778122754e-10,1.0740926464550109e-10,5.968472160520993e-06
7.172246321240396e-06,0.7507144143901303,3.76,0.0,0.00013444399623396488,0.23227958663777626,0.6914609732259483,0.00025333943214030075,0.0003387077001870117,0.019879319033230602,1.3229003446262417e-05,0.016676710421850854,0.11480687102116664,0.004195360869162848,0.00026833118994951886,0.5239595122228716,1.977249477470411e-10,1.658693653391685e-07,0.0005003847778608818,8.688714873720965e-06,0.1510081412210216,0.02513887920046831,0.0015230829003746009,0.0006244681471027892,0.4933824598171923,0.005950554593922968,6.580501500388439e-06,3.803326671327552e-10,0.0005608126788239434,0.0010387931148870147,3.425444473339752e-08,7.166503330288261e-07,0.0001283242546389491,8.522196973396428e-07,0.0018330857361483596,1.5617062784758556e-09,1.1378970077912625e-07,8.502649105422041e-08,1.8040735347217014e-07,0.15695732417103497,0.00016884578283007706,2.234002569417904e-05,1.1184882846065875e-08,0.00019083303708275894,8.610736681487652e-09,3.127488590509265e-09,0.00025182610512490284,0.000692753587202354,9.971577761043823e-11,1.0670302354778044e-10,5.929199425247392e-06
7.18765257498516e-06,0.7507488328847285,3.76,0.0,0.00013279041310123893,0.23091934236592349,0.692585171309133,0.00025532095735875137,0.00033916629631025434,0.019772121428492384,1.3075566492391324e-05,0.01655746025623792,0.11497154479182906,0.0041442055374929215,0.00026643549180851035,0.5237607796140507,1.9427413002156226e-10,1.6400141635662987e-07,0.0004975673958005289,8.60844889238207e-06,0.1505447480279454,0.025148067517830518,0.0015148331268446643,0.0006211817241701099,0.4944133715037357,0.005951989680976584,6.504587507819065e-06,3.757782103093327e-10,0.0005592991980325809,0.0010346494709391207,3.3847905384394264e-08,7.08480780650295e-07,0.00012660483669838665,8.446415869688626e-07,0.0018243936759596761,1.54381340078677e-09,1.1241919007514832e-07,8.40006552050245e-08,1.7989782054629014e-07,0.15724894704887632,0.00016695821162655933,2.2053496483002385e-05,1.113593171406608e-08,0.00018858249977650026,8.516761287975237e-09,3.1192738462827497e-09,0.0002510458436906381,0.0006922539869502436,9.905870669365897e-11,1.0599812168657764e-10,5.890004020550931e-06
