Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032)
3.2276965286275876e-06,0.3014082555723429,3.76,0.0,0.020356461454011637,0.7677118498298541,0.26531664105984704,1.0981921398323955e-08,5.787156681673012e-07,0.028504789769152435,0.00032443767195338634,0.13402424908731198,0.007857197817398106,0.28726739085974157,0.0036282308595588044,0.544821907080086,6.845356771463477e-08,2.9164076681987482e-06,0.0013043884647922725,0.0006766702610591352,0.1418862402257165,0.002381012474156305,0.012310209987346206,0.001106166987266754,0.16171845257784923,0.0005516880956566477,0.00010609625175927342,9.17407498606158e-09,8.028160569015898e-05,0.0008647911572983989,7.623750429570458e-07,4.928267936918802e-06,0.011593421634492557,9.97703751428686e-06,0.00918456559812044,1.2996603041170288e-08,2.9830730493299895e-06,1.919732129920489e-06,4.2081565843938044e-08,0.0012050567595422621,0.003282370814407162,0.0007323037818863514,8.46601388867937e-09,0.004796044046094507,7.900787763201071e-08
3.2554398145785277e-06,0.3015145090932428,3.76,0.0,0.019943029160528012,0.7660925921346836,0.26710291976291645,1.1065861176418088e-08,5.817470150000867e-07,0.028448873365612994,0.0003199882474724859,0.1340382196100864,0.00786021455549937,0.2858475303687,0.0036113107286792154,0.5461595317681766,6.737944009018679e-08,2.9034965679985343e-06,0.0012994543967391353,0.0006702465881987513,0.14297155654309904,0.0023806324281850652,0.01225279818078875,0.0011002193415514919,0.1632047999474656,0.0005496711634761808,0.00010537153862680302,9.118782460274336e-09,8.055655153996013e-05,0.0008689559237486243,7.581943452435402e-07,4.906629355594967e-06,0.011553529096108505,9.909548905758734e-06,0.009222044292208112,1.294081165221726e-08,2.9727698906837305e-06,1.9118362442168195e-06,4.22439033942892e-08,0.0012238138299777766,0.003307389184413773,0.000730148449279442,8.429130801115054e-09,0.004823986533305459,7.960826066059661e-08
3.283183100529468e-06,0.30161981535243704,3.76,0.0,0.019541363812898265,0.7644792212713659,0.26888361709304676,1.1150381689645737e-08,5.847613032778986e-07,0.028394850263935574,0.0003156657965250791,0.1340488588521618,0.00786367211594038,0.2844283894955286,0.0035943688139521333,0.5474796919605616,6.633533932755649e-08,2.8908436970056225e-06,0.0012945688045401453,0.0006638676465659934,0.1440506842012911,0.002380343054460737,0.012195064709659434,0.0010943144325442004,0.1646857001669327,0.0005476870843442725,0.00010465494641185134,9.064128307425654e-09,8.082925364137955e-05,0.0008730873815712011,7.540512006006568e-07,4.885201345231961e-06,0.011513186407856753,9.842907274320268e-06,0.00925870558473589,1.2885470944625544e-08,2.962527749575618e-06,1.9040049606315659e-06,4.2402670440939895e-08,0.0012426736495884888,0.003332040824076116,0.0007279861636854647,8.392656964714306e-09,0.004851353541537039,8.019985637094495e-08
3.310926386480408e-06,0.30172419174168025,3.76,0.0,0.019151100371843453,0.7628716372059291,0.2706588415263957,1.1235498122173547e-08,5.877594394329463e-07,0.028342666463532354,0.0003114658854951537,0.13405625567724339,0.00786756017550501,0.2830101715962481,0.003577410188821518,0.548782705412615,6.532018655013429e-08,2.8784412583864476e-06,0.0012897308254100981,0.0006575343149594042,0.1451236773685064,0.002380142765946538,0.012137034196503284,0.0010884520540944773,0.1661611996808828,0.0005457352813269256,0.00010394633350222795,9.01009906257242e-09,8.109979391756719e-05,0.0008771866062531538,7.499450863135882e-07,4.863980295446665e-06,0.01147241932390374,9.77709664478834e-06,0.009294559476980725,1.283057512790958e-08,2.952347086876732e-06,1.8962377206941157e-06,4.2557909070393875e-08,0.0012616362630317195,0.003356326912339519,0.0007258176620847383,8.356584045861546e-09,0.00487815001970045,8.078269298799883e-08
3.338669672431348e-06,0.3018276551148654,3.76,0.0,0.01877188679884925,0.7612697422559929,0.27242869887437104,1.1321225209710619e-08,5.907422957665937e-07,0.028292269722403136,0.00030738426532473225,0.13406049573316375,0.007871868748686712,0.2815930710279339,0.0035604397031770278,0.5500688800204769,6.433294933638397e-08,2.866281724796423e-06,0.0012849396077857496,0.0006512473882504469,0.14619058897461537,0.0023800300107267845,0.012078730376635101,0.0010826319826312916,0.1676313445073709,0.0005438151869973616,0.0001032455606293176,8.956681601371603e-09,8.136825099243926e-05,0.0008812546320438453,7.458754812516351e-07,4.842962676885022e-06,0.011431252612754076,9.712101356131664e-06,0.009329615854181322,1.2776118498393969e-08,2.942228277845494e-06,1.8885339444502993e-06,4.270966094545249e-08,0.001280701723521204,0.003380248696262476,0.0007236436417895314,8.320903948166551e-09,0.004904380933035189,8.135680036494458e-08
3.3664129583822883e-06,0.3019302218088256,3.76,0.0,0.018403383505031807,0.7596734410252695,0.2741932923609699,1.140757726466427e-08,5.937107118154681e-07,0.028243609486577285,0.0003034168624448352,0.1340616615914916,0.007876588174017072,0.28017727358028693,0.0035434619930910572,0.5513385142072431,6.337263936919091e-08,2.854357827199851e-06,0.0012801943117544741,0.0006450075823990327,0.14725147073749878,0.0023800032711624734,0.012020176130664851,0.0010768539789542545,0.16909618022548067,0.0005419262434541955,0.00010255249089038802,8.903863131130113e-09,8.163470032796986e-05,0.0008852924536535881,7.418418665112876e-07,4.8221450393000245e-06,0.011389710095993754,9.647906060171954e-06,0.009363884487596548,1.2722095438800336e-08,2.9321716186520195e-06,1.880893033196704e-06,4.2857967310679395e-08,0.0012998700924810268,0.0034038074880521126,0.0007214647625858787,8.285608804981526e-09,0.004930051260266412,8.192220991257615e-08
3.3941562443332284e-06,0.30203190766316795,3.76,0.0,0.0180452628275591,0.7580826403401564,0.2759527226973788,1.1494568200727678e-08,5.966654956619742e-07,0.028196636822705658,0.0002995597702165995,0.1340598328800428,0.007881709100981077,0.2787629568836692,0.0035264814900915283,0.5525918972913307,6.243831022115189e-08,2.842662544215307e-06,0.001275494109412135,0.000638815539187956,0.1483063731892263,0.002380061063048766,0.011961393515629973,0.0010711177898780728,0.17055575196460962,0.0005400679023164384,0.00010186698976293267,8.85163118202015e-09,8.189921435508931e-05,0.0008893010278749804,7.378437259914905e-07,4.801524009599188e-06,0.011347814685330365,9.584495719663552e-06,0.009397375036541127,1.2668500417577612e-08,2.922177332411125e-06,1.873314371971813e-06,4.300286899791208e-08,0.0013191414392155932,0.0034270046622256038,0.0007192816487488804,8.250690972083127e-09,0.004955165990950276,8.247895453164352e-08
3.4496428162351087e-06,0.30223269783481777,3.76,0.0,0.017358915404408,0.7549171786646585,0.2794564846228978,1.1670520507063591e-08,6.02537248976568e-07,0.028107566204809052,0.00029216167851794364,0.13404749627220203,0.007893119539585268,0.27593943770851154,0.003492528860203018,0.5550510239522636,6.064400586437329e-08,2.819930915241845e-06,0.0012662257358005632,0.0006265769628511106,0.15039843651320994,0.00238042446652813,0.011843227462897416,0.0010597697815533846,0.1734592817250692,0.0005364408811580011,0.00010051816717980796,8.748878530254722e-09,8.242271179576673e-05,0.0008972340807877507,7.299518201207622e-07,4.7608586549022686e-06,0.01126305248661914,9.459971295125594e-06,0.009462059970464823,1.2562572785491068e-08,2.902376438565945e-06,1.8583412716682577e-06,4.3282619634839824e-08,0.0013579933807907425,0.003472319951443881,0.0007149050477275056,8.181957729302952e-09,0.005003748660735057,8.356658765796952e-08
3.499580730946801e-06,0.3024105458910913,3.76,0.0,0.016773651283103964,0.7520861836870527,0.2825931737568709,1.1831194734436453e-08,6.077827101867154e-07,0.028032714213902018,0.0002858446083124275,0.13402689476098775,0.007904674201622478,0.2734049627387575,0.003462002513717819,0.5572113872794213,5.910927805191276e-08,2.8001885942406783e-06,0.0012580303695009219,0.0006157306645043859,0.1522613278312615,0.0023810263928140934,0.011736302433378412,0.0010496968045721302,0.1760548989381083,0.0005332759146957142,9.93288108525222e-05,8.658288257949921e-09,8.288790961204952e-05,0.0009042826777722886,7.229653235029377e-07,4.724899905455324e-06,0.011185772049902426,9.350439277173085e-06,0.009517710042634131,1.246864803466801e-08,2.8847698809403877e-06,1.845071950427761e-06,4.3523152579253686e-08,0.0013933131579820035,0.0035118819507669436,0.0007109572247347174,8.12131582988418e-09,0.005045623116140437,8.451618174979562e-08
3.549518645658493e-06,0.3025857655809574,3.76,0.0,0.016217426040181414,0.7492716567491837,0.2857145930386166,1.1994139318685773e-08,6.129952585909634e-07,0.027962636508376416,0.0002798310094002777,0.13399770732052171,0.007917397254692995,0.2708777136424577,0.0034315275787166056,0.5593232158788704,5.764571521340641e-08,2.7810880827032967e-06,0.0012499688054260318,0.0006050461542115461,0.15410558057254836,0.0023818805591497502,0.011628945897959273,0.0010397548774640601,0.1786341413291237,0.0005302020023446231,9.816199372051291e-05,8.56941824947182e-09,8.334783754643605e-05,0.0009112498166248289,7.160859137449116e-07,4.689529025349792e-06,0.01110766655772279,9.243230561753008e-06,0.009570984435360431,1.2376027908750137e-08,2.8673660905741743e-06,1.8319942319113222e-06,4.3753271104900734e-08,0.001428967989325166,0.003550296257655945,0.000707003956482428,8.06178696226963e-09,0.0050857752857604265,8.543827466965917e-08
3.599456560370185e-06,0.30275843352454546,3.76,0.0,0.015688699761360496,0.7464731271872381,0.2888212478754791,1.2159423634870858e-08,6.181786218115691e-07,0.027897098458853024,0.00027410316756629443,0.13396030710246645,0.007931243879393111,0.26835847766156173,0.0034011235754588583,0.5613879106452592,5.6249063438656036e-08,2.762596153800098e-06,0.0012420366760905262,0.000594525026237347,0.15593144991792374,0.0023829794100778514,0.011521260365238196,0.0010299421903558765,0.1811972549184853,0.0005272162830589447,9.701701704773526e-05,8.482206365455254e-09,8.380282353372248e-05,0.0009181398946845349,7.093107381049202e-07,4.654728874465173e-06,0.011028841059094008,9.138268273194446e-06,0.009621935691812331,1.2284683097793888e-08,2.850164371912448e-06,1.819104197007127e-06,4.397319915011708e-08,0.0014649585255192938,0.0035875728077891843,0.0007030478256261312,8.003333689046667e-09,0.005124234368838952,8.633310421473876e-08
3.6493944750818773e-06,0.30292862258193326,3.76,0.0,0.0151860239463768,0.7436901432730283,0.2919136224057792,1.2327114338276681e-08,6.23336283296824e-07,0.02783587801944294,0.00026864458279570017,0.13391504487517894,0.00794617165503207,0.2658479821921057,0.0033708084792185232,0.5634068010430675,5.491537022521473e-08,2.744681486244955e-06,0.0012342297508725732,0.0005841683915504817,0.15773918058977998,0.002384315676767361,0.011413341768859067,0.0010202568785314062,0.1837444805915076,0.0005243159898838152,9.589320636510657e-05,8.396593219239986e-09,8.425317223446281e-05,0.0009249570173877827,7.026370015125928e-07,4.620482968543636e-06,0.010949393499955322,9.035478508161501e-06,0.009670615331856713,1.219458508775954e-08,2.833163612097674e-06,1.8063978911849885e-06,4.418315675985514e-08,0.0015012854782467716,0.003623722001500356,0.0006990911670163109,7.945920387170596e-09,0.005161029519078031,8.720091930377676e-08
3.6993323897935695e-06,0.303096401813444,3.76,0.0,0.014708035134704952,0.7409222713198914,0.2949921805257764,1.2497275622980025e-08,6.284714989154339e-07,0.0277787648792164,0.0002634398710332376,0.13386225062482604,0.007962140392402948,0.2633468995419001,0.0033405988343758533,0.5653811497419295,5.3640959377576716e-08,2.7273145323047297e-06,0.0012265439355408198,0.000573976930988746,0.15952900729175304,0.002385882362872304,0.011305279871643375,0.0010106970369653553,0.1862760540791079,0.000521498447715346,9.478991100689356e-05,8.312522041944378e-09,8.469916666024235e-05,0.0009317050185602234,6.9606197005864e-07,4.586775444346908e-06,0.010869415197045559,8.934790244164776e-06,0.00971707388487534,1.210570612839239e-08,2.8163623377642587e-06,1.7938713442195926e-06,4.4383360185562165e-08,0.0015379496159418707,0.0036587546665846804,0.0006951360902529585,7.889513139486079e-09,0.005196189817105294,8.804197908902137e-08
3.7492703045052616e-06,0.30326183691821246,3.76,0.0,0.014253449059184384,0.7381690948401974,0.2980573668535689,1.2669969452929966e-08,6.335873124977049e-07,0.027725559680551,0.0002584746759209356,0.133802235021766,0.00797911197887801,0.26085585125387667,0.0033105098591657816,0.5673121568950822,5.242240854613031e-08,2.7104673973321575e-06,0.0012189752710068992,0.0005639509430106524,0.16130115513464205,0.002387672730939801,0.0111971586409517,0.0010012607326291584,0.1887922059609289,0.000518761070813463,9.37065035786289e-05,8.229938556614794e-09,8.514106962749365e-05,0.0009383874791130482,6.895829736169118e-07,4.553591028340674e-06,0.010788991276488163,8.836135243910607e-06,0.009761360921227135,1.2018019205686266e-08,2.7997587636230345e-06,1.7815205861927243e-06,4.457402198366306e-08,0.0015749517598551493,0.0036926820236551747,0.000691184500023125,7.83407963554454e-09,0.005229744246073032,8.885655212837248e-08
3.7992082192169538e-06,0.3034249903260383,3.76,0.0,0.013821055266895012,0.73543021375061,0.30110960763545147,1.2845255773563717e-08,6.38686569938197e-07,0.027676073297575227,0.0002537355876088716,0.13373529076801463,0.007997050235840653,0.25837541204926057,0.0032805555420268675,0.5692009640996558,5.1256528669424963e-08,2.694113728134288e-06,0.0012115199314980886,0.0005540903866347346,0.16305584004847523,0.0023896802892309195,0.011089056598376668,0.0009919460148473766,0.19129316168650679,0.0005161013602063872,9.264237935745882e-05,8.148790857311035e-09,8.557912513547723e-05,0.0009450077442274864,6.831974077155137e-07,4.520915005846285e-06,0.010708201080818314,8.739447962770008e-06,0.009803525082477846,1.1931498012076302e-08,2.7833508379279027e-06,1.7693416625562238e-06,4.47553511106804e-08,0.0016122927803734306,0.003725515653764656,0.0006872381144308979,7.779589077032351e-09,0.005261721670050703,8.96449156117322e-08
3.849146133928646e-06,0.3035859214542208,3.76,0.0,0.01340971218324988,0.7327052436236414,0.30414931159660985,1.3023192697534016e-08,6.437719320549818e-07,0.027630126171872754,0.00024921006882060436,0.13366169383200618,0.008015920787141242,0.25590611341134156,0.0032507487299103977,0.5710486580539399,5.014034526075939e-08,2.678228610125908e-06,0.0012041742222869995,0.0005443949198807968,0.16479326918042703,0.0023918987791115903,0.010981047144803625,0.0009827509241544974,0.19377914161245705,0.0005135169010605053,9.159695565993394e-05,8.069029292425155e-09,8.601355965148293e-05,0.000951568939148496,6.76902734757692e-07,4.4887331903355015e-06,0.010627118545811338,8.644665452090945e-06,0.009843614110285994,1.184611691375024e-08,2.7671362807120778e-06,1.7573306456419798e-06,4.492755301482117e-08,0.0016499735935809803,0.0037572674682010442,0.0006832984815230995,7.726012086690118e-09,0.005292150814948506,9.04073546392895e-08
3.899084048640338e-06,0.3037446868653684,3.76,0.0,0.013018342564992645,0.7299938149815783,0.30717687074119093,1.3203836665862257e-08,6.488458867977711e-07,0.027587547699059557,0.0002448863884002835,0.1335817045846483,0.00803569093645131,0.2534484468555841,0.0032211012095222,0.5728562739464811,4.907108154355656e-08,2.6627884733635975e-06,0.0011969345770512993,0.0005348639342974475,0.16651364127870324,0.002394322163062433,0.010873198863531506,0.000973673499930011,0.19625036105220953,0.0005110053599989805,9.0569671199145e-05,7.990606355618136e-09,8.644458326021453e-05,0.0009580739837648431,6.706964847133192e-07,4.457031896940738e-06,0.010545812550418253,8.551727258994878e-06,0.00988167487396456,1.1761850925069644e-08,2.75111261523815e-06,1.745483643097934e-06,4.509082972597058e-08,0.0016879951580303365,0.0037879496802276525,0.0006793669942776782,7.673320626761036e-09,0.005321060251581883,9.11441615456689e-08
3.949021963352029e-06,0.303901340448253,3.76,0.0,0.012645929303901005,0.7272955726299246,0.3101926611054848,1.3387242600214288e-08,6.539107605170992e-07,0.027548175661859006,0.00024075356046726647,0.13349556884655808,0.008056329553939942,0.2510028669201136,0.0031916237822380545,0.574624798601504,4.80461431408138e-08,2.6477710055342064e-06,0.0011897975549183888,0.0005254965860169221,0.16821714706245156,0.0023969446131879095,0.010765575803337138,0.0009647117868280906,0.19870703033605885,0.0005085644823463022,8.955998541926741e-05,7.913476583529718e-09,8.68723907333045e-05,0.0009645256060928337,6.64576255417114e-07,4.4257979167648145e-06,0.010464347242171027,8.46057533317043e-06,0.009917753396738142,1.1678675682281119e-08,2.735277198962933e-06,1.7337968069276962e-06,4.524537994146688e-08,0.0017263584717017843,0.0038175747786087367,0.0006754449042261952,7.621487921153578e-09,0.0053484783806037215,9.185563526677443e-08
