Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17)
3.148766850726245e-05,0.3085360184788848,3.76,0.0,0.4739221006645677,0.9524746467615332,0.05809652608342239,4.65309839369954e-12,3.983877948458922e-09,0.003214355598806821,0.0011523081995489623,0.03597639058919244,0.0005385635325655836,0.2292505195114723,0.0029705995374858956,0.17702624811415424,3.928907678294106e-06,4.5792032793343475e-06,4.0647891060903454e-05,0.004128902197205061,0.001358857081246242,0.00011256798580860546,0.00855295833994442,5.770263574216275e-05,0.012469540192114456,2.6588317936110406e-05,4.328022617289351e-05,1.8817805588709916e-09,6.936136049594275e-09,6.470769641293288e-07,1.5217356244075023e-07,4.751864981522849e-09,0.0006821339244750745,4.35853839132994e-06,0.000912001653687626,1.7821885990326458e-11,2.508598392393175e-07,3.418957300016968e-07,6.105487317573466e-11,0.00027918080951337763,5.7491388271862245e-06,1.5678683432806856e-05,2.0692605143017944e-11,9.885753813028975e-06,2.6103544157603576e-12,2.8035074834060496e-14,7.601016030853248e-08,2.453194650336001e-06
3.1738172054958876e-05,0.3086469880207106,3.76,0.0,0.4716048054158514,0.9518525811510465,0.05883021605909831,4.703082873303266e-12,4.025632644609879e-09,0.003215212244365463,0.0011486695140741933,0.03634273853951276,0.0005383547066596615,0.23111279813232932,0.0029837153825734053,0.17855328236994863,3.912700294044812e-06,4.5758062442857056e-06,4.10676019915689e-05,0.004153158271337877,0.0013880584627761479,0.00011300553129106844,0.008672807175570884,5.8398368591291724e-05,0.012754835509247577,2.664546247530315e-05,4.3694120331013497e-05,1.9008735870287585e-09,7.086136238282037e-09,6.617608654572644e-07,1.539410197505191e-07,4.808231995575081e-09,0.0006956361122283809,4.377329065766006e-06,0.0009298289884304467,1.8038184848183105e-11,2.554446443764191e-07,3.451249466953463e-07,6.215474303398522e-11,0.0002847435839817866,5.934078796209638e-06,1.599574372748192e-05,2.0882124748072233e-11,1.018719688432893e-05,2.694265390939893e-12,2.866906162593368e-14,7.633548544324382e-08,2.4748278225663516e-06
3.19886756026553e-05,0.30875758856364166,3.76,0.0,0.4692981807377036,0.951228300543582,0.05956528190001776,4.752843110972693e-12,4.067254317733944e-09,0.003215951612529003,0.0011450148222391335,0.0367076876282821,0.0005381337940359906,0.23296294104937776,0.002996807289879604,0.18007368710071076,3.8964618076631674e-06,4.57223729306289e-06,4.148570287430726e-05,0.00417718694359063,0.0014175518675985654,0.00011343946845502248,0.008792765314731103,5.90925767174462e-05,0.013043359791151019,2.67018595277435e-05,4.4105468971489835e-05,1.919914548916798e-09,7.23754203702171e-09,6.765982939706449e-07,1.557039545572469e-07,4.864358475725705e-09,0.0007092163342231417,4.395927327176561e-06,0.0009477806664105762,1.8253683722239964e-11,2.6004279129409826e-07,3.483300482178003e-07,6.326081497207196e-11,0.00029035789446560064,6.122617234657408e-06,1.6314599548602005e-05,2.10702060271671e-11,1.049386788384002e-05,2.7798076060413482e-12,2.930936930672151e-14,7.665655405840403e-08,2.4963723568545207e-06
3.221412879558208e-05,0.30885681316391855,3.76,0.0,0.4672313507779398,0.9506645734556949,0.06022799450719064,4.79743703800414e-12,4.104600333941538e-09,0.0032165207967201318,0.0011417129927787843,0.03703494009523733,0.0005379250221398184,0.23461769796046658,0.003008568459729557,0.18143638621659408,3.8818244575054855e-06,4.568884498728125e-06,4.1860609689878854e-05,0.004198621065879607,0.001444344475493095,0.00011382697532271733,0.008900812821930318,5.9716025918814386e-05,0.013305783432857338,2.675199013078714e-05,4.4473500843376205e-05,1.9370060178950257e-09,7.375000369201942e-09,6.900825960437091e-07,1.5728663522905944e-07,4.9146654917630006e-09,0.0007215038224579623,4.412503652677563e-06,0.0009640420290939169,1.844694324651686e-11,2.6419194605264204e-07,3.511941008520929e-07,6.426150321332758e-11,0.00029545473100488434,6.2953914761039325e-06,1.6603069031544844e-05,2.12382512592225e-11,1.0774345588180937e-05,2.8581961697869817e-12,2.9891014102465686e-14,7.694196354521915e-08,2.5156869207400157e-06
3.2439581988508864e-05,0.30895573822392436,3.76,0.0,0.4651731785579132,0.9500990879447518,0.06089177914123736,4.841850477150818e-12,4.141838330234536e-09,0.0032170023478125874,0.0011384001674136599,0.0373610494119393,0.0005377071623231402,0.2362626348158126,0.0030203082522330246,0.1827937222936582,3.867168990509372e-06,4.565403878472039e-06,4.223419901519932e-05,0.004219876037178117,0.0014713715018706084,0.00011421164836045814,0.00900893359631166,6.033817694028238e-05,0.01357080569564142,2.680153793205883e-05,4.483946117025079e-05,1.9540536898902856e-09,7.51358252324855e-09,7.03690044083942e-07,1.588654797592059e-07,4.9647755964357504e-09,0.0007338518704190195,4.428928531248822e-06,0.0009804013956374049,1.8639544892299994e-11,2.683508293234232e-07,3.5403877241726755e-07,6.526706799837262e-11,0.0003005931146492352,6.471104200658626e-06,1.6892926432227804e-05,2.1405135144705344e-11,1.1059064612167828e-05,2.9379167671262134e-12,3.047771080418137e-14,7.722408488601369e-08,2.5349301786333037e-06
3.2665035181435645e-05,0.3090543635374836,3.76,0.0,0.46312366817405465,0.9495318606816463,0.06155661631050551,4.886082960924851e-12,4.178967734056075e-09,0.003217399566664907,0.00113507722406364,0.03768601152484769,0.000537480530583023,0.23789775883864836,0.0030320257585421378,0.1841457001166613,3.8524985499557485e-06,4.5618005479236205e-06,4.260646510316765e-05,0.0042409541504979,0.0014986319363002756,0.00011459352766722178,0.009117120596255718,6.095900131480073e-05,0.013838418428161492,2.685051317389635e-05,4.520334611776514e-05,1.9710568220032262e-09,7.653281207821374e-09,7.174200617739e-07,1.6044040938715385e-07,5.014687949562036e-09,0.000746259247106947,4.4452039598143035e-06,0.0009968574894721534,1.883148451795446e-11,2.725189456357451e-07,3.568641408534303e-07,6.627744037400408e-11,0.00030577295298314053,6.649766077320377e-06,1.7184140909864747e-05,2.157085982980981e-11,1.13480272652774e-05,3.018974223326126e-12,3.106942714753007e-14,7.750299022195747e-08,2.5541023472971997e-06
3.289048837436243e-05,0.30915268897658854,3.76,0.0,0.46108282203411616,0.9489629081822207,0.06222248689324265,4.930136195842534e-12,4.215989011598511e-09,0.003217715641067305,0.001131745007494436,0.03800982281151645,0.0005372454328144694,0.2395230787833112,0.003043720090256679,0.1854923253840338,3.837816154494553e-06,4.558079443433508e-06,4.297740259240762e-05,0.004261857639075811,0.0015261247648338586,0.0001149726521291016,0.00922536689843785,6.157847145943041e-05,0.014108613373344686,2.6898925802457844e-05,4.5565152292714126e-05,1.988014689211411e-09,7.794090380559842e-09,7.312720711669938e-07,1.6201134744075703e-07,5.064401800321164e-09,0.0007587247364172419,4.461331876636753e-06,0.0010134090400291966,1.9022758317964265e-11,2.766958089395334e-07,3.5967028692239296e-07,6.729255184221162e-11,0.00031099415416244446,6.8313874191761385e-06,1.7476682031397064e-05,2.173542770423618e-11,1.1641235323882641e-05,3.101373202250148e-12,3.166613084437817e-14,7.777874959463027e-08,2.5732036437329427e-06
3.311594156728921e-05,0.30925071447166896,3.76,0.0,0.4590506409295288,0.948392246811032,0.06288937212658137,4.974011612463237e-12,4.252902423895872e-09,0.0032179536498579187,0.0011284043306988808,0.038332480061816235,0.0005370021651750072,0.2411386048678617,0.003055390379061162,0.18683360466539703,3.8231247024043395e-06,4.554245328413579e-06,4.3347006463983425e-05,0.00428258867775325,0.0015538489702619626,0.00011534905943275796,0.009333665695274199,6.219656065003207e-05,0.014381382172272857,2.6946785485627323e-05,4.592487672981026e-05,2.004926579696186e-09,7.936002395374381e-09,7.452454928770133e-07,1.6357821890072074e-07,5.11391647219278e-09,0.0007712471371187331,4.4773141658106215e-06,0.0010300547828659063,1.9213362768795397e-11,2.808809424274028e-07,3.6245729428972175e-07,6.831233436091491e-11,0.0003162566269020553,7.015978188576668e-06,1.777051977028238e-05,2.1898841365694933e-11,1.19386900443796e-05,3.1851182090952404e-12,3.226778959630045e-14,7.805143105851124e-08,2.5922342853647846e-06
3.331884944092331e-05,0.3093386809553513,3.76,0.0,0.457229085940248,0.94787720389747,0.06349042113720653,5.013346015181092e-12,4.286031197677605e-09,0.0032181035712918575,0.001125391135222755,0.03862188255262498,0.000536776476249834,0.2425842141737393,0.0030658723805600577,0.18803619130429805,3.809896953427019e-06,4.550701802424406e-06,4.367850581070461e-05,0.004301100919300081,0.0015789977391872637,0.00011568553305660603,0.009431173960428576,6.275163880416654e-05,0.014629067748178208,2.698939420014186e-05,4.624684672263054e-05,2.02010739500832e-09,8.064661152118645e-09,7.579249000411305e-07,1.64984865742429e-07,5.158308886345302e-09,0.000782564976133988,4.4915752314795705e-06,0.0010451154457708218,1.9384331820211297e-11,2.8465424725710907e-07,3.649493090662121e-07,6.923407652658487e-11,0.00032102806454415556,7.1846566964862414e-06,1.8036057852773056e-05,2.2044929132375508e-11,1.2210030817017122e-05,3.261643166129359e-12,3.2813492360669626e-14,7.829426737520301e-08,2.6093016222648027e-06
3.352175731455741e-05,0.30942640451834863,3.76,0.0,0.4554145474502377,0.9473608016569955,0.06409226390599981,5.052535437367663e-12,4.319071555715551e-09,0.0032181947670495083,0.0011223722710233036,0.03891034619941232,0.0005365446049098582,0.24402190925063486,0.0030763336145394685,0.18923445962749796,3.7966660754309596e-06,4.547073702200502e-06,4.4008917899619136e-05,0.0043194766977172425,0.0016043323512668075,0.00011601986126824623,0.009528714519347555,6.330555908587989e-05,0.014878825065605093,2.703156929950348e-05,4.65671268452911e-05,2.035249908391956e-09,8.194203096055188e-09,7.707017564534541e-07,1.6638810728762995e-07,5.202539094729696e-09,0.0007939270975690694,4.505721124838821e-06,0.0010602504723450353,1.9554753920960166e-11,2.8843353787511555e-07,3.674259563300802e-07,7.015949855341111e-11,0.000325832792856118,7.355755008855239e-06,1.8302600881559975e-05,2.219008644072598e-11,1.2484812201016823e-05,3.3392649933037186e-12,3.3363158973535864e-14,7.853471083540107e-08,2.626312039332006e-06
3.3724665188191514e-05,0.30951388522306833,3.76,0.0,0.4536070229348763,0.9468430517184031,0.06469488746097138,5.091583017304868e-12,4.352024816922874e-09,0.00321822926998142,0.0011193482692190297,0.039197869452075595,0.0005363067482110751,0.24545170035021066,0.0030867734883330555,0.19042841608406255,3.783433948574246e-06,4.543364164094209e-06,4.433823973932557e-05,0.00433771748233269,0.001629852058992659,0.00011635206925753592,0.009626282640431654,6.385830370386173e-05,0.015130647833379522,2.7073317277571525e-05,4.688571575666056e-05,2.0503536332874837e-09,8.324623356784588e-09,7.835756370782109e-07,1.6778789265437575e-07,5.246606767174717e-09,0.000805332656464762,4.519753116749638e-06,0.0010754589539522963,1.97246271192062e-11,2.922184861390585e-07,3.6988730277119294e-07,7.108855180146085e-11,0.000330670746391815,7.529279679296388e-06,1.857012780533301e-05,2.2334315615482745e-11,1.2763034080338017e-05,3.417986653933834e-12,3.391676589235777e-14,7.877280706831476e-08,2.6432656863125996e-06
3.3927573061825616e-05,0.3096011231824715,3.76,0.0,0.4518065089649233,0.9463239656193436,0.0652982790414987,5.130488721165395e-12,4.384890512074961e-09,0.0032182090504299277,0.0011163196428524065,0.039484450990620354,0.000536063097645553,0.246873598539592,0.003097191421592582,0.19161806760347855,3.770202384947076e-06,4.5395762254010694e-06,4.466646853440968e-05,0.004355824707377583,0.0016555561132279048,0.00011668218152549725,0.009723873662296361,6.440985538932521e-05,0.015384529702102773,2.711464447092983e-05,4.720261236094554e-05,2.0654180917402396e-09,8.455916940561218e-09,7.965461163198848e-07,1.6918417199725972e-07,5.290511617427098e-09,0.0008167808174993472,4.533672447557777e-06,0.0010907399862218157,1.9893949630454687e-11,2.960087699382378e-07,3.7233341661622097e-07,7.202118793595693e-11,0.000335541860037742,7.70523704357727e-06,1.8838617835000467e-05,2.2477619105170168e-11,1.3044696027691795e-05,3.497811012467847e-12,3.447428961898673e-14,7.900860050955069e-08,2.6601627102306145e-06
3.411019014809631e-05,0.30967942991086655,3.76,0.0,0.45019203686721365,0.9458556551765421,0.06584197774606664,5.16537905124244e-12,4.41439269472717e-09,0.0032181456445219167,0.0011135903350269767,0.03974156829841127,0.0005358390122232095,0.24814656825531262,0.003106548332499732,0.19268507935111892,3.7582959037865524e-06,4.5361024808444226e-06,4.496093771906431e-05,0.0043720081740961465,0.0016788467578973839,0.00011697751042460638,0.009811721365260175,6.490521806359184e-05,0.015614778621857738,2.715148427955939e-05,4.748637166762635e-05,2.0789421433206726e-09,8.57482388929906e-09,8.083017871764136e-07,1.7043778537503037e-07,5.329886559307989e-09,0.000827119904612018,4.546104519610776e-06,0.0011045542020866829,2.00458676797203e-11,2.9942432547711146e-07,3.745219523486051e-07,7.286358409976492e-11,0.0003399541606574852,7.86568368763068e-06,1.9081065345703948e-05,2.2605802876791303e-11,1.330113243893509e-05,3.5705980309994225e-12,3.4979390371108887e-14,7.921888137885716e-08,2.6753217275605712e-06
3.4292807234367e-05,0.3097575402554948,3.76,0.0,0.44858323611922685,0.9453862800028039,0.06638627936722985,5.200154420577889e-12,4.443823682323148e-09,0.0032180408124424242,0.001110858032559727,0.03999792127274442,0.0005356105165019399,0.24941316346926207,0.0031158866051846515,0.19374861577601327,3.746392523591012e-06,4.5325696956185385e-06,4.5254517609927424e-05,0.004388085589055469,0.0017022855669851455,0.00011727117801798361,0.00989958059627312,6.53995889253331e-05,0.015846685517781515,2.718799264562529e-05,4.7768759027944495e-05,2.0924336737322083e-09,8.694430763565516e-09,8.201350463803264e-07,1.7168848453459963e-07,5.369129256387237e-09,0.0008374922351800708,4.558447176784227e-06,0.0011184258017590252,2.0197337240101312e-11,3.028437195377257e-07,3.766982570397246e-07,7.370880864276219e-11,0.0003443932214636388,8.02811008927827e-06,1.9324261556134986e-05,2.2733240820768048e-11,1.356035397577945e-05,3.644282428517369e-12,3.5487627483656774e-14,7.942736262109403e-08,2.6904350868193537e-06
3.445538923462929e-05,0.30982691591268413,3.76,0.0,0.4471557070975719,0.9449675111569148,0.06687136528428278,5.23101989328075e-12,4.4699666090662384e-09,0.0032179136897547127,0.0011084232486169533,0.040225505956312566,0.0005354034826260843,0.25053544334017963,0.003124184361264759,0.19469255117375603,3.735798648076626e-06,4.529376455291764e-06,4.551513893101701e-05,0.004402310690229268,0.0017232771112007442,0.00011753124257266761,0.009977807770062052,6.583887792613553e-05,0.01605454096166248,2.7220220239319725e-05,4.80190107085112e-05,2.1044174039623627e-09,8.801501512856256e-09,8.307351022081198e-07,1.7279948850951875e-07,5.403955223131501e-09,0.0008467541030284534,4.569361156373425e-06,0.0011308232941819338,2.0331810762448382e-11,3.058910180399226e-07,3.7862554798033416e-07,7.446365470392422e-11,0.00034836774833772537,8.174385804015203e-06,1.954139463203302e-05,2.284607147952311e-11,1.3793478881794579e-05,3.7106394777655186e-12,3.594273065726651e-14,7.961148128576204e-08,2.7038520122415285e-06
3.461797123489158e-05,0.3098961361439027,3.76,0.0,0.44573266657658456,0.9445479106821861,0.06735691585265795,5.261793590848439e-12,4.496052104092842e-09,0.0032177556775606886,0.0011059865920652727,0.04045248412497119,0.0005351931438323226,0.25165268542664526,0.0031324667525601713,0.19563374110113704,3.725208986125931e-06,4.526139408945417e-06,4.57750529564153e-05,0.004416453181210564,0.0017443852694924832,0.00011779001485499754,0.010056039228729212,6.627736360727319e-05,0.016263703414960716,2.7252191507002845e-05,4.826817454528747e-05,2.116374867262416e-09,8.909121702217851e-09,8.41396188586716e-07,1.739081319157938e-07,5.43867619983001e-09,0.00085604144156746,4.580205517775141e-06,0.0011432652975319098,2.0465927399202416e-11,3.0894102767536164e-07,3.805432233174119e-07,7.522069082093944e-11,0.0003523634157155956,8.322236874794549e-06,1.975909934950701e-05,2.295831402852191e-11,1.4028809802295249e-05,3.777710592492083e-12,3.640029410080965e-14,7.979421806474245e-08,2.717232898973271e-06
3.478055323515387e-05,0.3099652010779285,3.76,0.0,0.444314110906528,0.9441274843137795,0.06784292496449469,5.29247604557817e-12,4.522080585142806e-09,0.0032175676568523856,0.0011035482887539094,0.04067885557825872,0.0005349795867929834,0.2527648971159584,0.00314073350772866,0.19657219011347232,3.7146243266777538e-06,4.522859909306586e-06,4.603425864471234e-05,0.004430513723296189,0.001765609653370815,0.00011804750601494517,0.01013427272892512,6.671503816371134e-05,0.0164741694884691,2.7283909360253e-05,4.8516250477719784e-05,2.1283058384629724e-09,9.017288832628647e-09,8.521180852536436e-07,1.7501439152502842e-07,5.473292128802853e-09,0.0008653538431306612,4.590980833640674e-06,0.0011557513567491628,2.059968657561763e-11,3.119935959592336e-07,3.8245132082313673e-07,7.59798928026848e-11,0.00035638019081578564,8.47166607504815e-06,1.9977365612296283e-05,2.3069969958391015e-11,1.4266345839764687e-05,3.845497026398115e-12,3.686030572385651e-14,7.997559318041572e-08,2.7305778117626585e-06
3.4926877035389934e-05,0.31002722685500395,3.76,0.0,0.4430412420887816,0.9437483991558366,0.06828072023319251,5.3200140207050415e-12,4.5454582313220905e-09,0.0032173734914929426,0.0011013525894339096,0.040882071041132846,0.000534784703927484,0.25376159297241657,0.003148159997967258,0.19741445463489307,3.7051030435109235e-06,4.5198731523371985e-06,4.626693732717363e-05,0.004443098681045949,0.0017848106502834004,0.00011827816172125379,0.01020468279167666,6.71082454416944e-05,0.016664700732527165,2.7312241118615588e-05,4.8738588673653375e-05,2.139020878455297e-09,9.115104818793429e-09,8.618196028552342e-07,1.760079681494885e-07,5.5043566138086954e-09,0.0008737560996066833,4.600620048893704e-06,0.0011670261031948056,2.0719763778390808e-11,3.1474297094121163e-07,3.841604511338331e-07,7.666500650497903e-11,0.0003600133085097056,8.607503880875065e-06,2.0174277109985725e-05,2.3169960000557538e-11,1.448201281478482e-05,3.9071174204847645e-12,3.727639940330986e-14,8.013768297060043e-08,2.742557532370699e-06
